"ein","name","ico","street","city","state","zip_code","group","subsection","affiliation","classification","ruling","deductibility","foundation","activity","organization","status","tax_period","asset_cd","income_cd","filing_req_cd","pf_filing_req_cd","acct_pd","asset_amt","income_amt","revenue_amt","ntee_cd","sort_name","geocoded_column"
"060547390","STAMFORD YACHT CLUB",,"97 OCEAN DR W","STAMFORD","CT","06902-8004","0","7","3","1000","191503","2","0","319317000","1","1","202012","7","7","1","0","12","8219233","5969516","5409156",,,"97 OCEAN DR W
STAMFORD, CT 06902-8004
(41.029838, -73.528952)"
"060550070","CONNECTICUT BANKERS ASSOCIATION",,"10 WATERSIDE DR","FARMINGTON","CT","06032-3056","0","6","3","1000","194505","2","0","920059480","5","1","202107","6","6","1","0","7","4069202","2158159","2135467",,,"10 WATERSIDE DR
FARMINGTON, CT 06032-3056
(41.706799, -72.813807)"
"060552923","STONE TRUST CORPORATION","% AARON HANTMAN TOURMALINE PARTNERS","44 CHERRY LN","MADISON","CT","06443-2944","0","3","3","2000","196301","1","3","59000000","1","1","202108","8","5","0","1","8","10073997","578525",,,,"44 CHERRY LN
MADISON, CT 06443-2944
(41.274039, -72.60673)"
"060555025","SUFFIELD COUNTRY CLUB INC",,"341 N MAIN ST","SUFFIELD","CT","06078-1837","0","7","3","1000","195306","2","0","319317000","1","1","202112","6","5","1","0","12","1252378","953978","891340",,,"341 N MAIN ST
SUFFIELD, CT 06078-1837
(41.989655, -72.647918)"
"060556770","SVEA SOCIAL CLUB INCORPORATED",,"PO BOX 113","KENSINGTON","CT","06037-0113","0","7","3","1000","196604","2","0","319000000","1","1","202012","1","3","1","0","12","2166","77604","48865",,,
"060560810","THAMES CLUB","% MILDRED E DEVINE","290 STATE ST","NEW LONDON","CT","06320-6101","0","7","3","1000","194607","2","0","318000000","5","1","202112","4","4","1","0","12","287936","168498","141069",,,"290 STATE ST
NEW LONDON, CT 06320-6101
(41.354969, -72.098358)"
"060561035","THAMESVILLE ATHLETIC CLUB INC",,"244 W THAMES ST","NORWICH","CT","06360-6841","0","7","3","1000","199602","2","0","319318000","1","1","202112","4","4","1","0","12","194616","112806","78039",,,"244 W THAMES ST
NORWICH, CT 06360-6841
(41.510976, -72.084272)"
"060563647","TOKENEKE CLUB INCORPORATED",,"4 BUTLERS ISLAND RD","DARIEN","CT","06820-6201","0","7","3","1000","192207","2","0","280000000","1","1","202110","8","7","1","0","10","14151270","5998473","5417425",,,"4 BUTLERS ISLAND RD
DARIEN, CT 06820-6201
(41.058857, -73.452123)"
"060564714","CHAMBER OF COMMERCE OF NORTHWEST CT INC",,"333 KENNEDY DRIVE","TORRINGTON","CT","06790-3060","0","6","3","3000","193503","2","0","200000000","1","1","202012","4","5","1","0","12","258862","626637","614685",,,"333 KENNEDY DRIVE
TORRINGTON, CT 06790-3060
(41.825035, -73.102291)"
"060564716","TORRINGTON CLUB",,"PO BOX 301","TORRINGTON","CT","06790-0301","0","7","3","1000","194207","2","0","319000000","5","1","202112","0","0","2","0","12","0","0","0",,,
"060564730","TORRINGTON COUNTRY CLUB INC",,"PO BOX 837","TORRINGTON","CT","06790-0837","0","7","3","1000","198902","2","0","280000000","1","1","202109","6","6","1","0","9","3431036","2520916","2214584",,,
"060565260","TOWN & COUNTY CLUB INC",,"22 WOODLAND ST","HARTFORD","CT","06105-2301","0","7","3","1000","193812","2","0","279000000","1","1","202103","6","5","1","0","3","2325613","998796","675809",,,"22 WOODLAND ST
HARTFORD, CT 06105-2301
(41.76877, -72.70203)"
"060565370","NAUGATUCK CHAMBER OF COMMERCE INC",,"270 CHURCH ST","NAUGATUCK","CT","06770-4122","0","6","3","3000","193807","2","0","200402059","1","1","202012","3","4","1","0","12","86374","168807","168807",,,"270 CHURCH ST
NAUGATUCK, CT 06770-4122
(41.491738, -73.055063)"
"060566737","TRINITY CEMETERY ASSOC INC",,"56 GREENWOOD CIR","SEYMOUR","CT","06483-2458","0","13","3","1000","194303","1","0","900000000","1","1","202112","6","4","1","0","12","2483577","200082","173824",,,"56 GREENWOOD CIR
SEYMOUR, CT 06483-2458
(41.390104, -73.099291)"
"060568386","POLISH FALCONS OF AMERICA","% NEST 208","20 PARKER HILL RD","KILLINGWORTH","CT","06419-2306","267","8","9","1000","194012","1","0","319325211","5","1","202112","0","0","2","0","12","0","0","0",,"208 NEST","20 PARKER HILL RD
KILLINGWORTH, CT 06419-2306
(41.391026, -72.531654)"
"060568444","INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS",,"97 SOUTH ST STE 122 # 124","WEST HARTFORD","CT","06110-1960","427","5","9","3000","194106","2","0","263279000","5","1","202012","0","5","1","0","12","0","746569","746569",,"376 UAW",
"060569390","UNION CITY POLISH AMERICAN CLUB INC",,"199 GENERAL PULASKI WALK","NAUGATUCK","CT","06770-2978","0","7","3","1000","194009","2","0","318319000","5","1","202112","4","4","1","0","12","282482","165400","54672",,,"199 GENERAL PULASKI WALK
NAUGATUCK, CT 06770-2978
(41.501744, -73.049243)"
"060570970","THE PRATT & WHITNEY AIRCRAFT CLUB INC",,"200 CLEMENT RD","EAST HARTFORD","CT","06118-1124","0","4","3","2000","195703","2","0","263298318","1","1","202112","5","4","1","0","12","555459","361699","319582",,,"200 CLEMENT RD
EAST HARTFORD, CT 06118-1124
(41.765764, -72.620419)"
"060572055","UNITED UNION OF ROOFERS WATERPROOFERS AND ALLIED WORKERS","% KEVIN GUERTIN","19 BERNHARD RD","NORTH HAVEN","CT","06473-3906","764","5","9","3000","194412","2","0","263265000","5","1","202112","5","5","1","0","12","887309","677997","647997",,"12 RDWA","19 BERNHARD RD
NORTH HAVEN, CT 06473-3906
(41.334761, -72.873108)"
"060572572","INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS",,"666 OAKWOOD AVE","W HARTFORD","CT","06110-1507","427","5","9","3000","194106","2","0","279263000","5","1","202012","4","4","1","0","12","235357","175805","175805",,"405 UAW","666 OAKWOOD AVE
W HARTFORD, CT 06110-1507
(41.735179, -72.718969)"
"060575598","VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF CONNECTICUT","% RONALD RUSAKIEWICZ","PO BOX 429","ROCKY HILL","CT","06067-0429","1563","19","6","1000","196211","1","0","907908000","1","1","202006","6","4","1","0","6","1314170","402787","365377",,,
"060579065","WALLINGFORD COUNTRY CLUB INC",,"195 LONG HILL RD","WALLINGFORD","CT","06492-4932","0","7","3","1000","197204","2","0","280000000","1","1","202012","6","6","1","0","12","3741831","2326577","2326577",,,"195 LONG HILL RD
WALLINGFORD, CT 06492-4932
(41.448253, -72.805387)"
"060579870","WAMPANOAG COUNTRY CLUB INC",,"60 WAMPANOAG DR","WEST HARTFORD","CT","06117-1219","0","7","3","1000","192404","2","0","280000000","1","1","202012","6","6","1","0","12","4799815","4634283","3883157",,,"60 WAMPANOAG DR
WEST HARTFORD, CT 06117-1219
(41.799978, -72.754707)"
"060580783","WASHINGTON CEMETERY ASSOCIATION","% KATHY GOLLOW","PO BOX 230","WASHINGTON DT","CT","06794-0230","0","13","3","1000","196002","1","0","900000000","1","1","202106","6","4","1","0","6","2783570","315694","152975",,,
"060580785","WASHINGTON CLUB INC",,"PO BOX 400","WASHINGTON","CT","06794-0400","0","7","3","1000","196009","2","0","280000000","1","1","202112","6","6","1","0","12","2251918","2027107","1966050","N50",,
"060580990","WASHINGTON SOCIAL CLUB INC",,"68 REAR EAST CENTER STREET","MANCHESTER","CT","06040-0000","0","7","3","1000","198705","2","0","319908000","1","1","202112","4","4","1","0","12","369845","313578","156732",,,"68 REAR EAST CENTER STREET
MANCHESTER, CT 06040-0000
(41.776141, -72.52031)"
"060581565","WATERBURY MASONIC TEMPLE CORP",,"531 HIGHLAND AVE","WATERBURY","CT","06708-3420","0","2","3","1000","194103","2","0","201000000","1","1","202103","0","0","2","0","3","0","0","0",,,"531 HIGHLAND AVE
WATERBURY, CT 06708-3420
(41.543253, -73.054957)"
"060582040","WATERBURY WOMENS CLUB INC","% JESSIE GWISDALA","C/O JERI THOMAS 163 GREENWOOD AVE","WATERBURY","CT","06704-0000","0","4","3","3000","194205","2","0","999000000","1","1","202103","4","3","2","0","3","227411","47505","16653",,,
"060585665","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"265 MAIN ST","WEST HAVEN","CT","06516-7307","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","433720","183065","129341",,"1537 WEST HAVEN","265 MAIN ST
WEST HAVEN, CT 06516-7307
(41.273341, -72.947014)"
"060586735","WESTFIELD CEMETERY ASSOCIATION INC",,"PO BOX 296","DANIELSON","CT","06239-0296","0","13","3","2000","194404","1","0","900000000","1","1","202112","5","4","1","0","12","638971","139921","139921",,,
"060587310","WETHERSFIELD COUNTRY CLUB INC",,"76 COUNTRY CLUB RD","WETHERSFIELD","CT","06109-3658","0","7","3","1000","194210","2","0","280000000","1","1","202010","6","6","1","0","10","2014728","2654326","2396561",,,"76 COUNTRY CLUB RD
WETHERSFIELD, CT 06109-3658
(41.689776, -72.674456)"
"060588850","WHITE MEMORIAL FOUNDATION INC",,"PO BOX 368","LITCHFIELD","CT","06759-0368","0","4","3","1300","194703","2","0","161180350","1","1","202012","8","6","1","0","12","27576791","4673721","1750351",,,
"060591400","CHAMBER OF COMMERCE INC",,"1010 MAIN ST","WILLIMANTIC","CT","06226-2112","0","6","3","3000","198109","2","0","200403404","1","1","202012","3","3","1","0","12","79846","86469","78343",,,"1010 MAIN ST
WILLIMANTIC, CT 06226-2112
(41.713052, -72.218834)"
"060592525","WILTON RIDING CLUB INCORPORATED",,"60 RIDING CLUB RD","WILTON","CT","06897-1733","0","7","3","1000","194909","2","0","916319317","1","1","202110","5","6","1","0","10","808799","1263025","1263025",,,"60 RIDING CLUB RD
WILTON, CT 06897-1733
(41.211612, -73.449363)"
"060594909","WOODBURY CEMETERY ASSOCIATION INC",,"PO BOX 45","WOODBURY","CT","06798-0045","0","13","3","1000","194407","1","0","900901000","1","1","202012","6","5","1","0","12","2681462","753651","338489",,,
"060595120","WOODLAND CEMETERY ASSOCIATION","% R J BROMFIELD","66 WOODLAND PL","STAMFORD","CT","06902-6940","0","13","3","1000","199501","2","0","900000000","5","1","202010","8","5","1","0","10","14632088","704986","704986",,,"66 WOODLAND PL
STAMFORD, CT 06902-6940
(41.041673, -73.536092)"
"060595440","WOODWAY COUNTRY CLUB INCORPORATED","% JULIE ARCHER","540 HOYT ST","DARIEN","CT","06820-2014","0","7","3","1000","194902","2","0","916280279","1","1","202010","8","8","1","0","10","32570201","16398305","14880536",,,"540 HOYT ST
DARIEN, CT 06820-2014
(41.111222, -73.50133)"
"060598620","YOUNG WOMENS CHRISTIAN ASSOCIATION NEW BRITAIN",,"19 FRANKLIN SQ","NEW BRITAIN","CT","06051-2604","0","3","3","1200","194207","1","16","324059000","1","1","202012","7","7","1","0","12","8929746","5767344","5613452",,,"19 FRANKLIN SQ
NEW BRITAIN, CT 06051-2604
(41.663854, -72.77993)"
"060601138","THE OLD NEWGATE COON CLUB INCORPORATED",,"133 COLEBROOK RD","NORFOLK","CT","06058-1332","0","7","3","1000","198609","2","0","286000000","1","1","202108","3","3","1","0","8","83004","95109","93453",,,"133 COLEBROOK RD
NORFOLK, CT 06058-1332
(41.989468, -73.159546)"
"060601240","INTERNATIONAL BROTHERHOOD TEAMSTERS",,"18 CRESCENT ST","UNCASVILLE","CT","06382-2404","320","5","9","3000","194407","2","0","911000000","5","1","202112","6","6","1","0","12","1157699","1416925","1406284",,"493 TCWH","18 CRESCENT ST
UNCASVILLE, CT 06382-2404
(41.43799, -72.107663)"
"060602016","UNION CEMETERY ASSOCIATION",,"23 TEMPLE CT","STRATFORD","CT","06615-5826","0","13","3","1000","194505","1","0","900901000","5","1","202109","4","4","1","0","9","251148","238891","157736",,,"23 TEMPLE CT
STRATFORD, CT 06615-5826
(41.196292, -73.130553)"
"060602574","WEST SIDE CEMETERY ASSOCIATION OF GUILFORD","% T GEELAN","PO BOX 369","GUILFORD","CT","06437-0369","0","13","3","2000","194503","1","0","900000000","1","1","202103","5","4","1","0","3","758071","289857","44393",,,
"060602657","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES","% DOMINICK CIERI","79 BRADLEY ST","MIDDLETOWN","CT","06457-1512","444","5","9","3000","194107","2","0","263264279","5","1","202112","3","3","1","0","12","68389","89105","89105",,"1274","79 BRADLEY ST
MIDDLETOWN, CT 06457-1512
(41.593213, -72.72392)"
"060603050","CONNECTICUT STATE GRANGE PATRONS OF HUSBANDRY","% TODD A GELINEAU","PO BOX 3","WINCHESTR CTR","CT","06094-0003","737","8","6","1000","194411","1","0","59325040","1","1","202009","0","0","2","0","9","0","0","0",,,
"060604283","DANISH AMERICAN CLUB INC","% MARIANNE TIERNEY","8 PINTAIL LN","GREENWICH","CT","06830-6722","0","7","3","1000","199209","2","0","119089602","1","1","202112","0","0","2","0","12","0","0","0",,,"8 PINTAIL LN
GREENWICH, CT 06830-6722
(41.033014, -73.61547)"
"060604337","FRANK JACOBY FOUNDATION INC","% FRIEDBERG SMITH & CO PC","6 RESEARCH DR STE 450","SHELTON","CT","06484-6285","0","3","3","1270","195211","1","4","30059602","1","1","202112","1","1","0","1","12","6718","2",,,,"6 RESEARCH DR STE 450
SHELTON, CT 06484-6285
(41.275023, -73.13521)"
"060604372","HARTFORD PATROLMENS BENEVELENT ASSOCIATION INC",,"PO BOX 1921","HARTFORD","CT","06144-1921","0","4","3","2000","196507","2","0","264265000","1","1","202009","3","3","2","0","9","98415","27951","27951",,,
"060604622","VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF CONNECTICUT",,"PO BOX 1388","NEW BRITAIN","CT","06050-1388","1563","19","9","1000","196211","1","0","907908000","1","1","202106","4","4","1","0","6","441996","160600","53445",,"511 VFW-CONN",
"060604721","UNION AGRICULTURAL SOCIETY OF BARKHAMSTED COLEBROOK & HARTLAND",,"PO BOX 303","RIVERTON","CT","06065-0303","0","5","3","1000","194412","2","0","65207000","5","1","202009","3","1","2","0","9","70562","25","25",,,
"060605031","TURN OF RIVER FIRE DEPT INC",,"268 TURN OF RIVER RD","STAMFORD","CT","06905-1321","0","3","3","1000","198102","1","15","407000000","5","1","202106","6","4","1","0","6","1077745","325653","325653","M24Z",,"268 TURN OF RIVER RD
STAMFORD, CT 06905-1321
(41.111713, -73.544438)"
"060605168","BRIDGEPORT POLICE BENEVOLENT ASSOC INC",,"300 CONGRESS ST","BRIDGEPORT","CT","06604-4065","0","9","3","1000","194206","2","0","265000000","5","1","201912","5","4","1","0","12","881412","119020","70408",,,"300 CONGRESS ST
BRIDGEPORT, CT 06604-4065
(41.181559, -73.192098)"
"060605235","BRIDGEPORT PATROLMENS ASSOCIATION INC",,"324 ELM ST STE 103B","MONROE","CT","06468-2283","0","9","3","1000","194209","2","0","265000000","5","1","201812","3","1","2","0","12","78151","6806","6806",,,"324 ELM ST STE 103B
MONROE, CT 06468-2283
(41.318284, -73.219826)"
"060605429","INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS","% DALE SOUCY","541 NORTH MAIN ST","BRISTOL","CT","06010-1409","427","5","9","3000","194106","2","0","263279000","5","1","202012","4","3","1","0","12","155380","63461","63461",,"712 UAW","541 NORTH MAIN ST
BRISTOL, CT 06010-1409
(41.682491, -72.947271)"
"060605491","INDEPENDENT INSURANCE AGENTS OF CONN INC","% WARREN RUPPAR","30 JORDAN LANE","WETHERSFIELD","CT","06109-1278","0","6","3","2000","194208","2","0","919059211","1","1","202108","4","4","1","0","8","227172","417903","417903",,,"30 JORDAN LANE
WETHERSFIELD, CT 06109-1278
(41.724112, -72.666068)"
"060605499","UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION","% RONALD PETRONELLA","290 POST RD W","WESTPORT","CT","06880-4703","278","5","9","3000","194101","2","0","263000000","5","1","202012","6","6","1","0","12","1521879","3924660","3888819",,"371 LOCAL","290 POST RD W
WESTPORT, CT 06880-4703
(41.132665, -73.374355)"
"060605691","MID-FAIRFIELD COUNTY ASSOCIATION OF REALTORS INC",,"19 IMPERIAL AVE","WESTPORT","CT","06880-4302","0","6","3","4000","196703","2","0","200000000","1","1","202112","5","4","1","0","12","947180","368594","322872",,,"19 IMPERIAL AVE
WESTPORT, CT 06880-4302
(41.140137, -73.358242)"
"060605741","LABORERS INTERNATIONAL UNION OF NORTH AMERICA","% PETER PEREZ","43 NORTH AVENUE","NORWALK","CT","06851-3833","121","5","9","3000","194009","2","0","263059264","5","1","202112","6","5","1","0","12","2311362","711648","682774",,"146 HCL","43 NORTH AVENUE
NORWALK, CT 06851-3833
(41.121376, -73.407537)"
"060605831","CONNECTICUT STATE DENTAL ASSOCIATION INC",,"835 W QUEEN ST","SOUTHINGTON","CT","06489-1032","3818","6","6","1000","194502","2","0","59179205","1","1","202105","7","6","1","0","5","6022868","2062922","1265921","S41",,"835 W QUEEN ST
SOUTHINGTON, CT 06489-1032
(41.638071, -72.902814)"
"060605856","CENTERBROOK CEMETERY ASSN",,"PO BOX 145","CENTERBROOK","CT","06409-0145","0","13","3","1000","194503","1","0","900000000","5","1","202203","0","0","2","0","3","0","0","0",,,
"060605938","SOUTHINGTON LODGE BPOE 1669 INC",,"PO BOX 816","SOUTHINGTON","CT","06489-0816","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","3","1","0","3","156787","89567","83252",,"1669 SOUTHINGTON",
"060605980","NEW BRITAIN GENERAL HOSPITAL SCHOOL OF NURSING ALUMNI &","% BARBARA BRIGANDI","100 GRAND ST","NEW BRITAIN","CT","06052-2016","0","3","3","1000","199507","1","15","995034000","1","1","202112","0","0","2","0","12","0","0","0","B99",,"100 GRAND ST
NEW BRITAIN, CT 06052-2016
(41.662015, -72.787799)"
"060606110","LEAGUE OF WOMEN VOTERS OF CONNECTICUT INC","% MARIA LAMBERTO","PO BOX 3391","NEW HAVEN","CT","06515-0791","1701","4","9","1000","196412","2","0","482000000","5","1","202106","0","0","2","0","6","0","0","0",,"NEW HAVEN",
"060606505","CONNECTICUT CREDIT UNION ASSOCIATION INC",,"1064 E MAIN ST STE 201","MERIDEN","CT","06450-4898","0","6","2","1000","194003","1","0","59480000","1","1","202012","6","5","1","0","12","2415888","689935","689935","W61C",,"1064 E MAIN ST STE 201
MERIDEN, CT 06450-4898
(41.526177, -72.767821)"
"060606530","WESLEYAN FOUNDATION FOR HEALTH AND AGING INC",,"580 LONG HILL AVE","SHELTON","CT","06484-4803","0","3","3","1000","194106","1","17","382000000","1","1","202009","8","6","1","0","9","19751681","3347728","1681687","P75Z",,"580 LONG HILL AVE
SHELTON, CT 06484-4803
(41.281236, -73.098429)"
"060606560","LABORERS INTERNATIONAL UNION OF NORTH AMERCIA","% KEITH BROTHERS","268 THOMAS RD","GROTON","CT","06340-5324","121","5","9","3000","194009","2","0","263059264","1","1","202112","5","5","1","0","12","934362","639579","533579",,"0547 LOCAL UNION","268 THOMAS RD
GROTON, CT 06340-5324
(41.33516, -72.053261)"
"060606761","POLISH NATIONAL ALLIANCE OF THE UNITED STATES OF NA","% MARIANNA KOZIOL-DUBE","94 OAKRIDGE","UNIONVILLE","CT","06085-1472","71","8","9","1000","194008","1","0","36059211","5","1","202112","0","0","2","0","12","0","0","0",,"2612","94 OAKRIDGE
UNIONVILLE, CT 06085-1472
(41.748649, -72.875993)"
"060607166","WEE BURN COUNTRY CLUB INC","% SHARON MCGRATH/THE CLUB","410 HOLLOW TREE RIDGE RD PO104","DARIEN","CT","06820-3220","0","7","3","1000","194606","2","0","280000000","1","1","202012","8","8","1","0","12","33622827","17410045","16266687",,,"410 HOLLOW TREE RIDGE RD PO104
DARIEN, CT 06820-3220
(41.087841, -73.497772)"
"060607880","BOYS & GIRLS CLUB OF REDDING INC",,"PO BOX 333","WEST REDDING","CT","06896-0333","0","3","3","2000","194508","1","15","59000000","1","1","202112","5","4","1","0","12","505265","295470","295470","O23Z",,
"060607894","INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS","% GEORGE BLANCHETTE","18 PLEASANT ST","GROTON","CT","06340-3908","264","5","9","3000","194012","2","0","263566279","5","1","202012","4","4","1","0","12","110241","160039","153972",,"1871 LOCAL LODGE","18 PLEASANT ST
GROTON, CT 06340-3908
(41.356155, -72.083195)"
"060607923","INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS","% LAURA PARNIGONI","365A NEW BRITAIN ROAD SUITE A","KENSINGTON","CT","06037-1318","264","5","9","3000","194012","2","0","263566279","5","1","202112","0","0","2","0","12","0","0","0",,"1433","365A NEW BRITAIN ROAD SUITE A
KENSINGTON, CT 06037-1318
(41.638688, -72.769418)"
"060608502","GREATER DANBURY CHAMBER OF COMMERCE INC",,"1 IVES ST STE 301","DANBURY","CT","06810-6684","0","6","3","3000","194306","2","0","402000000","1","1","202109","4","4","1","0","9","272610","444036","444036",,,"1 IVES ST STE 301
DANBURY, CT 06810-6684
(41.396005, -73.452755)"
"060608830","CLINTON CEMETERY ASSOCIATION INC",,"PO BOX 405","CLINTON","CT","06413-0405","0","13","3","1000","201601","1","0","900000000","1","1","202012","6","6","1","0","12","2444090","1101784","207474","S99",,
"060609640","BROOKFIELD THEATRE FOR THE ARTS INC","% LOUISA OKELL","PO BOX 528","BROOKFIELD","CT","06804-0528","0","3","3","3000","196310","1","16","119059000","1","1","202112","4","3","1","0","12","188501","64542","64542",,,
"060609958","BEAVER DAM ASSOCIATION OF STRATFORD INC","% SHEILA GLAZER","981 BEAVER DAM RD","STRATFORD","CT","06614-1150","0","4","3","3000","194702","2","0","350000000","1","1","202012","0","0","2","0","12","0","0","0",,,"981 BEAVER DAM RD
STRATFORD, CT 06614-1150
(41.256332, -73.134567)"
"060610495","AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORGS",,"100A OLD FORGE RD","ROCKY HILL","CT","06067-3758","1338","5","9","3000","197809","2","0","279000000","5","1","202112","4","4","1","0","12","121168","264924","264924",,"CONNECTICUT STATE BUILDING TRADES C","100A OLD FORGE RD
ROCKY HILL, CT 06067-3758
(41.646886, -72.634941)"
"060610540","INTERNATIONAL BROTHERHOOD OF TEAMSTERS",,"2505 MAIN ST STE 233","STRATFORD","CT","06615-5839","320","5","9","3000","194102","2","0","911000000","5","1","202012","4","4","1","0","12","338513","441061","441061",,"145 TCWH","2505 MAIN ST STE 233
STRATFORD, CT 06615-5839
(41.195063, -73.131914)"
"060610985","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES","% KYLE CLEARY","10 CHESTNUT ST","NEW BRITAIN","CT","06051-2654","1381","5","9","3000","195708","2","0","263059264","5","1","202112","3","4","1","0","12","71089","133740","133740",,"L1165CT NEW BRITIAN POLICE DEPT EMP","10 CHESTNUT ST
NEW BRITAIN, CT 06051-2654
(41.665661, -72.781308)"
"060611269","FAIRFIELD BEACH CLUB INC","% CHARLEEN TERELL","41 FAIRFIELD BEACH RD","FAIRFIELD","CT","06824-6843","0","7","3","1000","195708","2","0","298280279","1","1","202110","6","6","1","0","10","3652739","1877595","1877324",,,"41 FAIRFIELD BEACH RD
FAIRFIELD, CT 06824-6843
(41.138, -73.240262)"
"060613108","POLISH FALCONS OF AMERICA","% JAMES F SOKOLOWSKI","33 KNOWLES AVE","SOUTHINGTON","CT","06489-0000","267","8","9","1000","194012","1","0","319325211","5","1","202112","5","4","1","0","12","729135","247528","178935",,"307 NEST","33 KNOWLES AVE
SOUTHINGTON, CT 06489-0000
(41.596364, -72.888267)"
"060613269","INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS","% KURT BURKHART","357 MAIN ST","EAST HARTFORD","CT","06118-1800","264","5","9","3000","194012","2","0","263566279","5","1","202112","6","5","1","0","12","1110499","535442","493268",,"1746","357 MAIN ST
EAST HARTFORD, CT 06118-1800
(41.747079, -72.635965)"
"060613430","CONNECTICUT FOREST AND PARK ASSOCIATION INCORPORATED",,"16 MERIDEN RD","ROCKFALL","CT","06481-2945","0","3","3","2000","194504","1","16","350059318","5","1","202012","7","6","1","0","12","7192547","3284341","2244039","N32I",,"16 MERIDEN RD
ROCKFALL, CT 06481-2945
(41.548899, -72.695622)"
"060614265","THE BIRCHWOOD COUNTRY CLUB INCORPORATED",,"25 KINGS HWY S","WESTPORT","CT","06880-4711","0","7","3","1000","196402","2","0","298916280","1","1","202012","7","6","1","0","12","8294351","4654860","4377407",,,"25 KINGS HWY S
WESTPORT, CT 06880-4711
(41.129472, -73.375703)"
"060614514","AMERICAN SONS & DAUGHTERS OF CARPATHO-RUSSIA INC",,"364 MILL HILL AVE","BRIDGEPORT","CT","06610-2863","0","3","3","7000","200006","1","10","1000000","1","1",,"0","5","6","0","9",,,,"X21",,"364 MILL HILL AVE
BRIDGEPORT, CT 06610-2863
(41.191341, -73.16528)"
"060614943","TAMARACK COUNTRY CLUB INC","% BRIAN GILLESPIE THE CLUB","55 LOCUST RD","GREENWICH","CT","06831-2522","0","7","3","1000","194205","2","0","280000000","1","1","202103","8","8","1","0","3","21746454","11306803","10707339",,,"55 LOCUST RD
GREENWICH, CT 06831-2522
(41.091216, -73.709609)"
"060614953","PATTERSON CLUB INC","% DANIEL G DOMBAL/THE CLUB","1118 CROSS HWY","FAIRFIELD","CT","06824-1753","0","7","3","1000","194008","2","0","280000000","1","1","202012","8","8","1","0","12","27716740","10350333","9878680",,,"1118 CROSS HWY
FAIRFIELD, CT 06824-1753
(41.184168, -73.311308)"
"060615151","HILLSIDE CEMETERY ASSOCIATION INC","% CARRIE E VIBERT","17 FARNHAM RD","WEST HARTFORD","CT","06119-1317","0","13","3","1200","202006","1","0","900904000","1","1","202112","0","0","2","0","12","0","0","0","Y50",,"17 FARNHAM RD
WEST HARTFORD, CT 06119-1317
(41.768183, -72.727901)"
"060615638","AMERICAN LEGION","% NOTICE 2011-43","PO BOX 74","OAKDALE","CT","06370-0074","925","19","9","1000","194603","1","0","907908000","5","1","202112","4","4","1","0","12","111069","160641","99482",,"4 ROBERT O FLETCHER",
"060615839","CHAMBER OF COMMERCE OF WEST HARTFORD INC",,"948 FARMINGTON AVE","WEST HARTFORD","CT","06107-2201","0","6","3","3000","194303","2","0","279000000","1","1","202106","4","4","1","0","6","130194","223980","202342",,,"948 FARMINGTON AVE
WEST HARTFORD, CT 06107-2201
(41.761884, -72.742252)"
"060616090","AMERICAN LEGION AUXILIARY",,"PO BOX 266","ROCKY HILL","CT","06067-0266","964","19","9","1000","195203","1","0","319000000","5","1","202107","4","4","1","0","7","271362","125878","123717",,"200 DEPT HEADQUARTERS OF CONNECTICU",
"060616681","BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA",,"124 NEW HAVEN AVE","MILFORD","CT","06460-4827","1156","8","9","1000","195110","1","0","279265000","5","1","202103","4","4","1","0","3","129380","161065","119822",,"MILFORD ELKS LODGE NO 1589","124 NEW HAVEN AVE
MILFORD, CT 06460-4827
(41.223015, -73.051942)"
"060616898","NORTHWESTERN VETERANS CLUB INCORPORATED",,"PO BOX 1388","NEW BRITAIN","CT","06050-1388","0","7","3","1000","196503","2","0","318319317","1","1","202012","3","3","2","0","12","83973","37846","21441",,,
"060617397","ST JOHN THE BAPTIST GREEK CATHOLIC CEMETERY ASSOCIATION INC","% ALEXANDER ADZIMA PRES","50 PARADISE GREEN PL","STRATFORD","CT","06614-4012","0","13","3","2000","191502","2","0","998000000","5","1","202012","6","5","1","0","12","1074969","635973","362507",,"RICHARD J ADZIMA PRES","50 PARADISE GREEN PL
STRATFORD, CT 06614-4012
(41.209148, -73.131336)"
