"business_name","street_address","municipality","state","zip_code","funding_date","loan_amt","woman_owned","minority_owned","veteran_owned","industry"
"Pandion LLC","34 Carver Circle","Simsbury","CT","6070","2020-06-01T00:00:00.000","5555","0","0","1","Professional, Scientific and Technical Services"
"Law Offices Jon E Jessen LLC","172 Farm Road","New Canaan","CT","6840","2020-06-01T00:00:00.000","11110","0","0","0","Other"
"R.L.Fisher INC.","30 Bartholomew Ave","Hartford","CT","6106","2020-06-01T00:00:00.000","37500","1","0","0","Manufacturing"
"MGC Developers, LLC","115 Park Ave","East Hartford","CT","6108","2020-06-01T00:00:00.000","28333","0","0","0","Construction"
"Shoreline Ballet, Inc.","1795 Boston Post Rd. Unit F","Guilford","CT","6437","2020-06-01T00:00:00.000","3000","1","0","0","Other"
"Caccie’s Bridal Closet LLC","1380 Hopemeadow Street","Simsbury","CT","6070","2020-06-01T00:00:00.000","3000","1","1","0","Retail Trade"
"Stratford Skillet","1200 Barnum Ave","Stratford","CT","6614","2020-06-01T00:00:00.000","5555","0","0","1","Arts, Entertainment, Recreation, Accomodation and Food Services"
"walia ethiopian restaurant, LLC","836 main street754","Manchester","CT","6040","2020-06-01T00:00:00.000","3000","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"HFC brothers llc","271 Farmington Ave","Hartford","Ct","6105","2020-06-01T00:00:00.000","29167","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Lewis School of Driving Inc","28 Cross St","New Canaan","CT","6840","2020-06-01T00:00:00.000","37500","1","0","0","Educational Services"
"Blake I Winokur DMD PC","53 North Street","Danbury","CT","6810","2020-06-01T00:00:00.000","33330","0","0","0","Health Care"
"D.Gulli Inc. DBA peterdominic salon and spa","895 Queens Street/4 Wilcox Street","Southington","Ct","6489","2020-06-01T00:00:00.000","29172","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Sherpa I LLC","1555 Post Road East","Westport","CT","6880","2020-06-01T00:00:00.000","25000","0","0","1","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Dream Kitchen Designs LLC","3636 Main St","Stratford","CT","6614","2020-06-01T00:00:00.000","11110","0","0","0","Retail Trade"
"West-Conn Tool and Die Inv","128 Long Hill Cross Rd","Shelton","CT","6484","2020-06-01T00:00:00.000","37500","1","0","0","Manufacturing"
"Mystic Art Association, Inc. dba Mystic Museum of Art","9 Water Street","Mystic","CT","6355","2020-06-01T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Mimi’s Transport LLC","6 magnolia ave","Norwalk","Ct","6850","2020-06-01T00:00:00.000","11110","0","0","0","Transportation and Warehousing"
"May Chiropractic & Rehabilitation, LLC","128 Main Street","East Hartford","CT","6118","2020-06-01T00:00:00.000","5000","0","0","0","Health Care"
"Dannys Depot Diner llc","10 putnam rd","Central Village","ct","6332","2020-06-01T00:00:00.000","6250","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Carlos Wright Design LLC","26 Arvine place","Manchester","Ct","6040","2020-06-01T00:00:00.000","5555","0","1","0","Construction"
"Steel Windows and Doors USA, LLC","690 Surf Ave","Stratford","CT","6615","2020-06-01T00:00:00.000","27775","0","0","0","Retail Trade"
"The Jean-Lee Rug Company LLC","92 Weston St","Hartford","CT","6120","2020-06-01T00:00:00.000","22220","0","0","0","Retail Trade"
"Michele Denise Giuffre-Veiga - tax return says ""Peace of Mind""","258 Bradley Street","New Haven","CT","6510","2020-06-01T00:00:00.000","3000","1","0","0","Health Care"
"Healing Ways Acupuncture & Herbal Medicine","935 Main Street, Suite B1","Manchester","CT","6040","2020-06-01T00:00:00.000","5083","0","1","0","Health Care"
"Rheumatology Specialists of Connecticut","2701Tamarack Avenue","South Windsor","CT","6074","2020-06-01T00:00:00.000","37500","0","0","0","Health Care"
"Gagnon LLC","1750 Berlin Tpke","Wethersfield","CT","6109","2020-06-01T00:00:00.000","22220","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"NGUYEN EYE CARE LLC","14 CHURCH HILL RD C-10","Newtown","CT","6470","2020-06-01T00:00:00.000","16665","1","1","0","Health Care"
"The Tailored Home, LLC","1276 Post Road East","Westport","CT","6880","2020-06-01T00:00:00.000","5555","0","1","0","Retail Trade"
"Made Rite Shades and Interiors","2348 WHITNEY AVE SUITE 19","Hamden","CT","6518","2020-06-01T00:00:00.000","5517","1","0","0","Retail Trade"
"Nest Egg Auctions LLC","758 Four Rod Road","Berlin","CT","6037","2020-06-01T00:00:00.000","8391","0","0","0","Retail Trade"
"at the barn llc","17 R East Granby Rd","Granby","CT","6035","2020-06-01T00:00:00.000","37500","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Dosus, Inc","72 Fort Point Street","Norwalk","CT","6588","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"Cafe Sofia","984-A FARMINGTON AVENUE","West Hartford","CT","6107","2020-06-01T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"BLADIMIR LLC","212 College st","New Haven","CT","6510","2020-06-01T00:00:00.000","35000","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Automotive Plus Bristol LLC","534 Broad Street","Bristol","CT","6010","2020-06-01T00:00:00.000","16665","0","1","0","Retail Trade"
"New Canaan World Champion TaeKwonDo","22 Vitti Street","New Canaan","CT","06840","2020-06-01T00:00:00.000","3000","0","0","0","Educational Services"
"Language Link Corporation","420 East Main Street, Suite 7","Branford","CT","6405","2020-06-01T00:00:00.000","29523","1","1","0","Other"
"Flaherty Legal Group, LLC","41 North Main Street, Suite 201","West Hartford","CT","6107","2020-06-01T00:00:00.000","27775","1","0","0","Other"
"George W. Coleman Jr., dba Dermedics Laboratories","3900 Park Avenue, Suite 8 S","Bridgeport","CT","6604","2020-06-01T00:00:00.000","3000","0","0","1","Other"
"New England Uniform LLC","356 Main St","Danbury","CT","6811","2020-06-01T00:00:00.000","37500","0","0","0","Retail Trade"
"Mystic Whaler Cruises","35 Water St","New London","CT","6355","2020-06-01T00:00:00.000","11110","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Mental Health Stratagies & Solutions","38 Nilsen st","Oakville","CT","6779","2020-06-01T00:00:00.000","3000","1","1","0","Health Care"
"Cora Peru LLC","162 Shield St.","West Hartford","CT","6110","2020-06-01T00:00:00.000","37500","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"A Little Something White Bridal Couture, LLC","1292 Boston Post Road, 2nd Floor","Darien","CT","6820","2020-06-01T00:00:00.000","33330","1","0","0","Retail Trade"
"Sensational Achievements, LLC","1011 High Ridge Road, Suite 300","Stamford","CT","6905","2020-06-01T00:00:00.000","5555","1","0","0","Health Care"
"CDR Insurance Group Ince","211 Schraffts Drive","Waterbury","CT","6705","2020-06-01T00:00:00.000","37500","0","0","1","Finance, Insurance and Real Estate"
"Southwest Cafe, Inc","109 Danbury Road","Ridgefield","CT","6877","2020-06-01T00:00:00.000","37500","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Rivereast Dental Group, PLLC","14 EAST HAMPTON ROAD","Marlborough","CT","6447","2020-06-01T00:00:00.000","5555","0","0","0","Health Care"
"BAHR LLC","1144 Reef Road","Fairfield","CT","6824","2020-06-01T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Kenneth R Finn DMD LLC","530 Hopmeadow Street","Simsbury","CT","6070","2020-06-01T00:00:00.000","11110","0","0","0","Health Care"
"Coleman Pediatric Therapy LLC","204 Sturtevant Street Unit 1","Norwich","CT","6360","2020-06-01T00:00:00.000","3608","1","0","0","Health Care"
"Cacace Tusch and Santagata","1111 Summer Street, Third Floor","Stamford","CT","6905","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"GMB Appraisal","12 west pearl st","Plainfield","CT","6062","2020-06-01T00:00:00.000","4167","1","0","0","Other"
"Trinity Gateway Apartments , Llc","98A Pitkin Street","East Hartford","CT","6108","2020-06-01T00:00:00.000","5555","0","0","1","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Raymond L Charbonneau Antique Limousine  Service LLC","81 Deerwood Dr","Bethlehem","CT","6751","2020-06-01T00:00:00.000","3125","0","0","0","Transportation and Warehousing"
"A New Beginning Inc","68 Stony Hill Rd","Bethel","CT","6801","2020-06-01T00:00:00.000","37500","1","1","0","Other"
"The Station Dance Academy","6 Mile Hill Road","Newtown","CT","6470","2020-06-01T00:00:00.000","4150","1","1","0","Educational Services"
"Aircraft Engravers","151 N. Granby Rd","Granby","CT","6035","2020-06-01T00:00:00.000","3793","0","0","1","Manufacturing"
"Learn Tech Teach LLC","330 Railroad Avenue, Suite 202","Greenwich","CT","6830","2020-06-01T00:00:00.000","5555","1","1","0","Educational Services"
"New Interiors ltd  dba Ni Design","11 Talcott Notch Road","Farmington","CT","6032","2020-06-01T00:00:00.000","37500","0","0","0","Construction"
"Black Swan Hearth & Gift, LLC","182 SOUTH MAIN STREET","Newtown","CT","6470","2020-06-01T00:00:00.000","30900","1","0","0","Retail Trade"
"Phillips Metropolitan Christian Methodist Episcopal Church","2500 Main Street","Hartford","CT","6120","2020-06-01T00:00:00.000","10000","0","1","0","Professional, Scientific and Technical Services"
"DQW LLC","387 Danbury rd","Wilton","CT","6897","2020-06-01T00:00:00.000","3000","0","1","0","Other"
"United business services llc","116 AYERS RD","South Windsor","CT","06074-2068","2020-06-01T00:00:00.000","9584","0","0","0","Finance, Insurance and Real Estate"
"ABC's Gymnastics Stars LLC","40 Industrial Park Rd.","Niantic","CT","6371","2020-06-01T00:00:00.000","15333","1","0","0","Educational Services"
"York and Chapel, Corp","2 Trap Falls Rd","Shelton","CT","6484","2020-06-01T00:00:00.000","37500","0","0","0","Other"
"Window Restorations of Connecticut, LLC","827 Thompsonville Road","suffield","CT","6078","2020-06-01T00:00:00.000","31417","0","0","0","Construction"
"Karl R Butzgy Agency,LLC","51 Norwich Rd","Quaker Hill","CT","6375","2020-06-01T00:00:00.000","11110","0","0","1","Finance, Insurance and Real Estate"
"Willimantic Records","75 Bridge Street - Unit #65","Willimantic","CT","6226","2020-06-01T00:00:00.000","3000","0","0","0","Retail Trade"
"The Buttonwood Tree Performing Arts Center, Inc.","605 Main St.","Middletown","CT","6457","2020-06-01T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"Smooth Line Limousine and Transportation LLC","1019 Farmington Ave suite 4","Bristol","CT","6010","2020-06-01T00:00:00.000","10596","0","1","0","Transportation and Warehousing"
"NEMS, LLC","112 Mansfield Avenue","Willimantic","CT","6226","2020-06-01T00:00:00.000","37500","0","0","0","Health Care"
"Happyfroyo, LLC","710 hopmeadow","simsbury","CT","6070","2020-06-01T00:00:00.000","3000","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Klein Memorial Auditorium Foundation, Inc.","910 Fairfield Avenue","Bridgeport","CT","6605","2020-06-01T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"The Children's Museum Inc","950 Trout Brook Dr","West Hartford","CT","6119","2020-06-01T00:00:00.000","10000","0","0","0","Other"
"Barnum Engineered Systems Inc.","495 Roosevelt Drive","Derby","ct","6418","2020-06-01T00:00:00.000","33500","0","0","0","Professional, Scientific and Technical Services"
"CT Home Automation LLC","36 Carol Dr","Cheshire","CT","6410","2020-05-29T00:00:00.000","5555","0","0","0","Professional, Scientific and Technical Services"
"Infinity Music Therapy Services, LLC","196 Queen Street","Southington","CT","6489","2020-05-29T00:00:00.000","16665","1","0","0","Health Care"
"Mohsen Solhjoo, DMD, LLC","186 Highland Ave","Waterbury","CT","6708","2020-05-29T00:00:00.000","11110","0","1","0","Health Care"
"The Smart Start Preschool & Learning Center","4133 Whitney Ave.","Hamden","CT","6518","2020-05-29T00:00:00.000","25000","1","1","0","Educational Services"
"DeLisaGroup, LLC","18 Pine Glen Road","Simsbury","CT","6070","2020-05-29T00:00:00.000","3000","1","0","0","Professional, Scientific and Technical Services"
"Compatible Computers","233 East Main Street","Torrington","CT","6790","2020-05-29T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"Riverview bistro LLC","946 ferry blvd","Stratford","Ct","6614","2020-05-29T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Textures styling salon llc","351 new London turnpike","Glastonbury","CT","6033","2020-05-29T00:00:00.000","4167","1","0","0","Other"
"NaBii Organics LLC","232 Bellevue Street","Hartford","CT","6120","2020-05-29T00:00:00.000","3000","1","1","0","Retail Trade"
"Rosie's Laundry Company, LLC","192 West Main Street","Avon","CT","6001","2020-05-29T00:00:00.000","3000","1","0","0","Other"
"Black Bridge Motors, LLC","314 Wilson Avenue","Norwalk","CT","6854","2020-05-29T00:00:00.000","37500","0","0","0","Manufacturing"
"Maintenance Pro LLC","615 W Johnson Avenue","Cheshire","CT","6410","2020-05-29T00:00:00.000","11110","0","1","0","Other"
"H2O FARM CONNETICUT LLC","929 boston post road","Guilford","CT","6437","2020-05-29T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Pin Perfect Commercial Cleaning Services LLC","61 S. MAIN STREET, 207","Jewett City","CT","6351","2020-05-29T00:00:00.000","3119","1","1","0","Other"
"Tamra J Evans Esq LLC","61 Unquowa Rd","Fairfield","CT","6824","2020-05-29T00:00:00.000","3000","1","0","0","Other"
"Savy & Sons","612 Church St","Amston","CT","6231","2020-05-29T00:00:00.000","37500","0","0","0","Construction"
"Explorer Films LLC","59 Ridge Rd","Weston","CT","6883","2020-05-29T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Central Driving School","1175 Farmington Avenue","Berlin","CT","6037","2020-05-29T00:00:00.000","3000","0","0","0","Educational Services"
"Maggie French Massage","20 Reef Rd","Fairfield","CT","6824","2020-05-29T00:00:00.000","3000","1","0","0","Health Care"
"AMANTI - A FULL SERVICE SALON LLC","1281 SILAS DEANE HWY","Wethersfield","CT","6109","2020-05-29T00:00:00.000","10000","1","0","0","Other"
"Ron Verdosci floor covering llc","84 napco dr","Terryville","CT","6786","2020-05-29T00:00:00.000","3000","0","0","0","Construction"
"Community Centers, Inc","61 East Putnam Avenue","Greenwich","CT","6830","2020-05-29T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Survey Launch Co.","5 Science Park","New Haven","CT","6511","2020-05-29T00:00:00.000","37500","1","0","0","Other"
"See Jane UX, llc","30 Tower Road","Brookfield","CT","6804","2020-05-29T00:00:00.000","4000","1","1","0","Professional, Scientific and Technical Services"
"Calla Lilys Gift Baskets & More","309 Talcottville Rd","Vernon","ct","6066","2020-05-29T00:00:00.000","10000","1","1","0","Retail Trade"
"Sanctuary","184 Mount Pleasant Rd","Newtown","CT","6470","2020-05-29T00:00:00.000","4000","1","0","0","Other"
"Action BLueprint and Supplies LLC","284 Broad St","Manchester","CT","6040","2020-05-29T00:00:00.000","14167","0","0","0","Other"
"Caring Pet Hospital","439 Salem Turnpike","Bozrah","CT","6334","2020-05-29T00:00:00.000","27775","0","0","0","Other"
"Aak auto detailing llc","70 Pine Hill Ave","Stamford","CT","6906","2020-05-29T00:00:00.000","5555","0","0","0","Transportation and Warehousing"
"Twenty Two Hill","550 North Main Street Suite C2-2","Southington","CT","6489","2020-05-29T00:00:00.000","5555","0","0","0","Finance, Insurance and Real Estate"
"RM PRINTING, LLC","384 OLD TURNPIKE ROAD","Plantsville","CT","6790","2020-05-29T00:00:00.000","5555","0","0","0","Manufacturing"
"3D Homes Design Services LLC dba Doski Building & Remodeling","33 Great Ring Road","Sandy Hook","CT","6482","2020-05-29T00:00:00.000","22220","0","0","0","Construction"
"WD Painting LLC","46 Lincoln avenue","Stamford","CT","6902","2020-05-29T00:00:00.000","4000","0","1","0","Construction"
"Bren-Air Heating & Cooling","76 C Finch St","Milford","CT","6461","2020-05-29T00:00:00.000","8292","0","0","0","Other"
"TAG Promotions, Inc.","500 Purdy Hill Road - Suite 9","Monroe","CT","6468","2020-05-29T00:00:00.000","16665","0","0","0","Manufacturing"
"K Enterprise LLC","127 Park Road","West Hartford","CT","6119","2020-05-29T00:00:00.000","33333","1","0","0","Construction"
"Premier Energy Services LLC","131 Nonopoge Rd","Fairfield","CT","6825","2020-05-29T00:00:00.000","11110","0","0","0","Professional, Scientific and Technical Services"
"Astor Place Inc.","165 State Street","New London","Ct","6320","2020-05-29T00:00:00.000","25496","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Flint barber Llc.","17 west Main Street","Vernon","CT","6066","2020-05-29T00:00:00.000","3000","0","1","0","Other"
"Lamburt Corporation","1980 Main St","Stratford","CT","6615","2020-05-29T00:00:00.000","37500","1","0","0","Finance, Insurance and Real Estate"
"Roxy’s Food Truck LLC","5 loughran Ave","Stamford","CT","6902","2020-05-29T00:00:00.000","5555","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"ALARM GUYSS LLC","48 NORTH CHAPEL ST","Torrington","CT","6790","2020-05-29T00:00:00.000","3000","0","0","1","Construction"
"The Scoop Ice Cream Cafe LLC","18 Church Street","Ellington","CT","6029","2020-05-29T00:00:00.000","5000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"5 Star Seal Coating, LLC","301 B Flanders Rd","East Lyme","CT","6333","2020-05-29T00:00:00.000","9609","0","0","0","Construction"
"gilded lily llc","101 RIVER ST","Milford","CT","6460","2020-05-29T00:00:00.000","3000","0","0","0","Retail Trade"
"All Habitat Services, LLC","2 Tipping Drive","Branford","CT","6405","2020-05-29T00:00:00.000","37500","0","0","0","Other"
"JLCP Sub LLC","390 Wesport Ave","Norwalk","CT","6851","2020-05-29T00:00:00.000","10833","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"HABITATGREENWICH LLC","234 East Putnam Avenue","Cos Cob","CT","6807","2020-05-29T00:00:00.000","5555","1","0","0","Retail Trade"
"HPA DESIGN GROUP LLC","6 WILTON ROAD","Westport","CT","6880","2020-05-29T00:00:00.000","11110","1","1","0","Other"
"Children's Day School Inc.","8 Riverside Avenue","Riverside","CT","6878","2020-05-29T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Garde Arts Center, Inc","325 State Street","New London","CT","6320","2020-05-29T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"Talaga Construction","244Autumn Street","Manchester","CT","6040","2020-05-29T00:00:00.000","12500","1","1","0","Construction"
"Paul H. Gesswein & Co., Inc.","201 Hancock Ave.","Bridgeport","CT","6605","2020-05-29T00:00:00.000","37500","0","0","0","Manufacturing"
"Summit 7 LLC","644 W Putnam Ave - unit 201","Greenwich","CT","6830","2020-05-29T00:00:00.000","5555","1","1","0","Educational Services"
"Cotton Hollow Kitchen, LLC","840 Main Street","South Glastonbury","CT","6073","2020-05-29T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"albert quell dba bogeys","71 Newtown Rd","Danbury","ct","6810","2020-05-29T00:00:00.000","16665","0","0","0","Retail Trade"
"Otter Cove Restaurant & Bar","99 Essex Rd","Old Saybrook","Ct","6475","2020-05-29T00:00:00.000","16665","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Law Offices of Amy E Orlando, LLC","515 Highland Avenue","Cheshire","CT","6410","2020-05-29T00:00:00.000","16665","1","0","0","Other"
"Performing Arts Conservatory of New Canaan","70 Pine Street","New Canaan","CT","6840","2020-05-29T00:00:00.000","5555","0","0","0","Educational Services"
"Cheshire Equestrian Center","116 South Main Street","Cheshire","CT","6410","2020-05-29T00:00:00.000","3333","1","1","0","Retail Trade"
"Campbells Painting LLC","12 long hill road","Bethel","CT","6801","2020-05-29T00:00:00.000","33330","0","0","0","Construction"
"sallyann'sinc dba merle norman cosmetics &boutique","115 Main Street","Branford","CT","6405","2020-05-29T00:00:00.000","3000","1","0","0","Retail Trade"
"Niantic Public House and Brewery, LLC","243 Main Street","Niantic","CT","6357","2020-05-29T00:00:00.000","5555","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Paw Prints Pet Sitting","85 S. Orchard St, Fl 1","Wallingford","CT","6492","2020-05-29T00:00:00.000","3000","1","0","0","Other"
"Crystal Ice Rinks Asset Holdings LLC","300 Wilson Avenue","Norwalk","CT","6854","2020-05-29T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Bo Boil INC","758 STATE ST","New Haven","CT","6511","2020-05-29T00:00:00.000","25000","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Peiffer Designs DBA COLLEGE nannies + tutors","1364 Post Road East,","Westport","CT","6880","2020-05-29T00:00:00.000","16665","1","0","0","Other"
"LPG Wealth Management","660 Main Street S., Unit #1","Woodbury","CT","6798","2020-05-29T00:00:00.000","3000","0","0","0","Finance, Insurance and Real Estate"
"CT Logistics Inc.","1492 NORTH AVENUE","Bridgeport","CT","6604","2020-05-29T00:00:00.000","25000","0","1","0","Transportation and Warehousing"
"maison mathis","304 Elm street","New Haven","CT","6511","2020-05-29T00:00:00.000","25000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Noteworthy Chocolates LLC","213 Greenwood Ave Suite 2","Bethel","CT","6801","2020-05-29T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Sudor Taino Group Fitness","635 New Park Avenue","West Hartford","CT","6110","2020-05-29T00:00:00.000","3000","1","1","0","Other"
"TGB Restaurant Group, LLC","275 Post Road East","Westport","CT","6880","2020-05-29T00:00:00.000","37500","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"New Haven Aikikai","315 Peck St.","New Haven","CT","6513","2020-05-29T00:00:00.000","3000","1","0","0","Educational Services"
"Aris Land Studio, LLC","78 Elm Street","Bridgeport","CT","6604","2020-05-29T00:00:00.000","5555","0","0","0","Professional, Scientific and Technical Services"
"THERAPEUTIC DT MUSCULAR PAIN MANAGEMENT LLC","74 NEW LONDON TURNPIKE","Glastonbury","CT","6033","2020-05-29T00:00:00.000","4167","1","0","0","Other"
"Connecticut Plantscaping LLC","621 Pond Point Avenue","Milford","CT","6460","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Mystic Massage LLC","60 Willow Street, Suite 102B","Mystic","CT","6355","2020-05-29T00:00:00.000","5555","1","0","0","Other"
"Hansoo Productions d/b/a Hansoo Taekwondo Academy","80 Commerce Street","Glastonbury","CT","6033","2020-05-29T00:00:00.000","5555","0","0","0","Health Care"
"Danbury Duck Pin Lanes","7 East Hayestown Road","Danbury","CT","6811","2020-05-29T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"CRAIG'S JEWELRY STORE, INC.","394 MAIN STREET","Ridgefield","CT","6877","2020-05-29T00:00:00.000","11110","0","0","0","Retail Trade"
"Sheeba Nawab Zaidi D.M.D LLC","1163 S Broad Street","Wallingford","CT","6001","2020-05-29T00:00:00.000","22220","1","1","0","Health Care"
"Han's Buckland Cleaners INC","465 Buckland Rd","South Windor","CT","6074","2020-05-29T00:00:00.000","11110","0","0","0","Other"
"Tactical Express, LLC","138 Fairfield Woods Rd","Fairfield","CT","6825","2020-05-29T00:00:00.000","5555","1","0","0","Retail Trade"
"Tola Fresh-Foodjunkie","755 BREAD AND MILK STREET","Coventry","CT","6238","2020-05-29T00:00:00.000","3500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Binet Cuts, Llc","944B Poquonnock Rd","Groton","Ct","6385","2020-05-29T00:00:00.000","3037","0","1","0","Other"
"BMB Motorworks llc","142 Norwich Rd.","Plainfield","CT","6374","2020-05-29T00:00:00.000","12277","0","0","0","Transportation and Warehousing"
"MANSOOR ANWER MD LLC","10 SKY VIEW DRIVE","Avon","CT","6001","2020-05-29T00:00:00.000","5555","0","1","0","Health Care"
"Ace Sailmakers, LLC","3-D Colton Road","East Lyme","CT","6333","2020-05-29T00:00:00.000","4583","0","0","0","Manufacturing"
"Accu-Tek Engineering Inc","8 PUTNAM PLACE","Plantsville","CT","6479","2020-05-29T00:00:00.000","16665","1","0","0","Manufacturing"
"The Children's Community Development Center, Inc.","90 Hillspoint Road","Westport","CT","6880","2020-05-29T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"BestLogic Staffing","61 Arrow Road","Wethersfield","CT","6109","2020-05-29T00:00:00.000","11250","0","0","0","Professional, Scientific and Technical Services"
"Modern Global Communications","34 Horseshoe Rd","Wilton","CT","6897","2020-05-29T00:00:00.000","3000","1","0","0","Professional, Scientific and Technical Services"
"taber inn llc","66 Williams Ave","Mystic","CT","6355","2020-05-29T00:00:00.000","12500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"B Squared Productions LLC","12 Old Boston Road","Wilton","CT","6897","2020-05-29T00:00:00.000","3000","0","0","0","Other"
"Good Company Coffee House","33 Franklin St.","Torrington","CT","6790","2020-05-29T00:00:00.000","3000","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Creative Video Corporation","10 Old Boston Road","Wilton","CT","6897","2020-05-29T00:00:00.000","3000","1","1","0","Professional, Scientific and Technical Services"
"Sando LLC","4 Elizabeth Street","Bethel","CT","6801","2020-05-29T00:00:00.000","7617","1","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Coastal Pool and Game Room LLC","6 Park Street","West Haven","CT","6516","2020-05-29T00:00:00.000","11110","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Lawrence J Hogan LLC","361 N Colony St","Wallingford","CT","6492","2020-05-29T00:00:00.000","3000","0","0","1","Construction"
"Vega Holdings LLC","83 Saw Mill City Rd","shelton","CT","6484","2020-05-29T00:00:00.000","8333","0","1","0","Professional, Scientific and Technical Services"
"Orange nails LLC","1449A New Britain Ave","West Hartford","CT","6110","2020-05-29T00:00:00.000","10833","0","0","0","Other"
"Seasoned Catering LLC","103 Woodside Circle","Fairfield","Ct","6825","2020-05-29T00:00:00.000","5000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Micromod Automation & Controls LLC","10 Capital Drive, Unit B","Wallingford","CT","6492","2020-05-29T00:00:00.000","37500","0","1","0","Professional, Scientific and Technical Services"
"The Milford Fine Arts Council, Inc.","40 Railroad Avenue South","Milford","CT","6460","2020-05-29T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"Connecticut Cigar Company, LLC","43 Bank Street","Stamford","CT","6901","2020-05-29T00:00:00.000","5555","0","0","0","Retail Trade"
"Beginner Steps Daycare LLC","54 Hirsch Road","Stamford","CT","06905-3207","2020-05-29T00:00:00.000","5555","1","0","0","Educational Services"
"FOCi, LLC","101 Merritt 7, Suite 300","Norwalk","CT","6851","2020-05-29T00:00:00.000","22220","0","0","0","Professional, Scientific and Technical Services"
"Tian yu corp","360 connecticut ave sute 2","Norwalk","CT","6854","2020-05-29T00:00:00.000","13987","0","0","0","Retail Trade"
"Kinetic Internet Services","20 Poplar St","Norwalk","CT","6855","2020-05-29T00:00:00.000","4583","0","0","1","Professional, Scientific and Technical Services"
"Lakes Veterinary Services LLc","201 E Main Street","Branford","CT","6405","2020-05-29T00:00:00.000","16643","0","1","0","Other"
"Ambulatory Dental Anesthesia Associates, LLC","607 Aspen Ln","Orange","CT","6477","2020-05-29T00:00:00.000","5555","0","0","0","Health Care"
"Flock of geese DBA Glitter Craze Inc","301 Main St","Ansonia","CT","6825","2020-05-29T00:00:00.000","8220","0","0","0","Retail Trade"
"The Center for You","2 Central Ave.","New Hartford","CT","6057","2020-05-29T00:00:00.000","3000","1","0","0","Health Care"
