"credentialid","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1125414","CORPORATION","AMERICAN ASSOCIATION OF OCCUPATIONAL HEALTH NURSES",,"CHR.0056676-EXEMPT","CHR","56676","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2012-09-27T00:00:00.000","2012-09-27T00:00:00.000",,"7794 GROW DR","PENSACOLA","FL","325147072","2017-05-02T00:00:00.000"
"1211398","CORPORATION","AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS",,"CHR.0057872","CHR","57872",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2014-03-12T00:00:00.000","2021-09-01T00:00:00.000","2022-08-31T00:00:00.000","2107 WILSON BLVD STE 200","ARLINGTON","VA","222013096","2022-09-05T00:00:00.000"
"1489945","CORPORATION","AMERICAN ASSOCIATION OF PRO-LIFE OBSTETRICIANS AND GYNECOLOGISTS","WATSON BOWES RESEARCH INSTITUTE","CHR.0061427","CHR","61427",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2018-02-07T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","527 E MAIN ST","NILES","MI","491202617","2021-11-03T00:00:00.000"
"1627932","CORPORATION","AMERICAN ASSOCIATION OF STATE COLLEGES AND UNIVERSITIES","AASCU","CHR.0062431-EXEMPT","CHR","62431","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2019-01-24T00:00:00.000","2019-01-24T00:00:00.000",,"1307 NEW YORK AVENUE, NW","WASHINGTON","DC","20005","2019-01-25T00:00:00.000"
"1386156","CORPORATION","AMERICAN ASSOCIATION OF STATE TROOPERS FOUNDATION INC",,"CHR.0060193","CHR","60193",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2016-10-27T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1949 RAYMOND DIEHL RD","TALLAHASSEE","FL","323083841","2021-10-07T00:00:00.000"
"958842","CORPORATION","AMERICAN ASSOCIATION OF STATE TROOPERS INC",,"CHR.0052571","CHR","52571",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2008-11-13T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1949 RAYMOND DIEHL RD","TALLAHASSEE","FL","323083841","2021-10-07T00:00:00.000"
"955465","CORPORATION","AMERICAN ASSOCIATION OF SUICIDOLOGY",,"CHR.0051465","CHR","51465",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","5221 WISCONSIN AVENUE NW","WASHINGTON","DC","20015","2021-11-18T00:00:00.000"
"962495","CORPORATION","AMERICAN ASSOCIATION OF THE DEAF-BLIND",,"CHR.0011286","CHR","11286",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","6104 Meghan Drive","Melbourne","FL","32940","2022-08-30T00:00:00.000"
"967966","CORPORATION","AMERICAN ASSOCIATION OF UNIVERSITY PROFESSORS",,"CHR.0050133","CHR","50133",,"PUBLIC CHARITY","INACTIVE",,"0","2008-04-23T00:00:00.000","2012-06-01T00:00:00.000","2013-03-22T00:00:00.000","1133 19TH ST NW STE 200","WASHINGTON","DC","200363655","2014-08-25T00:00:00.000"
"956818","CORPORATION","AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC",,"CHR.0007545","CHR","7545",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1310 L ST NW","WASHINGTON","DC","200054113","2022-04-26T00:00:00.000"
"958111","CORPORATION","AMERICAN ASSOCIATION OF UNIVERSITY WOMEN LEGAL ADVOCACY FUND",,"CHR.0007546","CHR","7546",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"1111 16TH STREET, NW","WASHINGTON","DC","20036","2010-09-27T00:00:00.000"
"1334936","CORPORATION","AMERICAN ASSOCIATION OF ZOOLOGICAL PARKS AND AQUARIUMS","ASSOCIATION OF ZOOS AND AQUARIUMS (AZA)","CHR.0059481","CHR","59481",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2016-02-23T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","8403 COLESVILLE RD STE 710","SILVER SPRING","MD","209103397","2021-11-08T00:00:00.000"
"1216762","CORPORATION","AMERICAN ASSOCIATION OF ZOO VETERINARIANS",,"CHR.0057930","CHR","57930",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2014-04-14T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","370 Zoo Parkway","Jacksonville","FL","32218","2022-04-06T00:00:00.000"
"960433","CORPORATION","AMERICAN ASTHMA FOUNDATION",,"CHR.0053958","CHR","53958",,"PUBLIC CHARITY","INACTIVE",,"0","2010-07-20T00:00:00.000","2011-06-01T00:00:00.000","2012-04-13T00:00:00.000","4 EMBARCADERO CTR STE 3150","SAN FRANCISCO","CA","941114113","2014-08-25T00:00:00.000"
"1152559","CORPORATION","AMERICAN ATHEISTS INC",,"CHR.0057030","CHR","57030",,"PUBLIC CHARITY","LAPSED","INACTIVE","1","2013-03-07T00:00:00.000","2021-06-01T00:00:00.000","2022-05-31T00:00:00.000","225 CRISTIANI ST","CRANFORD","NJ","070163214","2022-06-05T00:00:00.000"
"1994444","CORPORATION","AMERICAN AUSTRALIAN ASSOCIATION INC",,"CHR.0063408","CHR","63408",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2019-12-23T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","50 BROADWAY STE 2003","NEW YORK","NY","100043813","2021-11-03T00:00:00.000"
"1075968","CORPORATION","AMERICAN AUTISM ASSOCIATION",,"CHR.0056415","CHR","56415",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2012-06-11T00:00:00.000","2014-12-01T00:00:00.000","2015-12-02T00:00:00.000","192 LEXINGTON AVE STE 245","NEW YORK","NY","100166823","2017-05-02T00:00:00.000"
"965457","CORPORATION","AMERICAN AUTOIMMUNE RELATED DISEASES ASSOCIATION INC.","AUTOIMMUNE DISEASES ASSOC","CHR.0006531","CHR","6531",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","19176 HALL RD STE 130","CLINTON TOWNSHIP","MI","480386914","2022-07-20T00:00:00.000"
"965674","CORPORATION","AMERICAN BANKRUPTCY INSTITUTE",,"CHR.0012878","CHR","12878",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2005-04-21T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","66 CANAL CENTER PLZ STE 600","ALEXANDRIA","VA","223141583","2021-11-17T00:00:00.000"
"955288","CORPORATION","AMERICAN BAR ASSOCIATION FUND  FOR JUSTICE AND EDUCATION",,"CHR.0006800","CHR","6800",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","321 N CLARK ST","CHICAGO","IL","606544714","2022-06-10T00:00:00.000"
"960049","CORPORATION","AMERICAN BAR ENDOWMENT","AMERICAN BAR ENDOWMENT CHARITABLE GIFT FUND, ABE CHARITABLE GIFT FUND, ABE CGF","CHR.0009950","CHR","9950",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","321 N CLARK ST","CHICAGO","IL","606547648","2022-05-05T00:00:00.000"
"997041","CORPORATION","AMERICAN BAR FOUNDATION",,"CHR.0055506","CHR","55506",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2011-05-10T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","750 N LAKE SHORE DR FL 4","CHICAGO","IL","606114557","2022-07-06T00:00:00.000"
"1372686","CORPORATION","AMERICAN BAROQUE ORCHESTRA INC",,"CHR.0059992-EXEMPT","CHR","59992","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","INACTIVE",,"0",,,,"PO BOX 207341","NEW HAVEN","CT","065207341","2017-05-02T00:00:00.000"
"1376964","CORPORATION","AMERICAN BAROQUE ORCHESTRA INC",,"CHR.0060049-EXEMPT","CHR","60049","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2016-09-02T00:00:00.000","2016-09-02T00:00:00.000",,"PO BOX 207341","NEW HAVEN","CT","065207341","2017-05-02T00:00:00.000"
"967793","CORPORATION","AMERICAN BATTLEFIELD TRUST",,"CHR.0005606","CHR","5606",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-07-07T00:00:00.000","2023-02-28T00:00:00.000","1156 15TH ST NW STE 900","WASHINGTON","DC","200051717","2022-07-08T00:00:00.000"
"967962","CORPORATION","AMERICAN BATTLE MONUMENTS COMMISSION",,"CHR.0007667-EXEMPT","CHR","7667","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"20 MASSACHUSETTS AVE NW RM 5127","WASHINGTON","DC","205292099","2017-03-16T00:00:00.000"
"2287919","CORPORATION","AMERICAN BATTLE MONUMENTS FOUNDATION",,"CHR.0065583","CHR","65583",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2022-01-12T00:00:00.000","2022-01-12T00:00:00.000","2022-11-30T00:00:00.000","2181 S COLUMBINE ST","DENVER","CO","802104813","2022-01-13T00:00:00.000"
"959600","CORPORATION","AMERICAN BIBLE SOCIETY",,"CHR.0005918-EXEMPT","CHR","5918","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2010-09-29T00:00:00.000","2010-09-29T00:00:00.000",,"101 N INDEPENDENCE MALL E FL 8","PHILADELPHIA","PA","191062155","2017-03-16T00:00:00.000"
"955263","CORPORATION","AMERICAN BIRD CONSERVANCY",,"CHR.0007679","CHR","7679",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","4249 LOUDOUN AVE","THE PLAINS","VA","201982237","2021-11-30T00:00:00.000"
"2153438","CORPORATION","AMERICAN BIRD CONSERVANCY ACTION FUND INC",,"CHR.0064434","CHR","64434",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2020-12-30T00:00:00.000","2022-01-20T00:00:00.000","2022-11-30T00:00:00.000","4301 CONNECTICUT AVE NW STE 451","WASHINGTON","DC","200082308","2022-01-20T00:00:00.000"
"1164550","CORPORATION","AMERICAN BLADDER CANCER SOCIETY INC",,"CHR.0057200","CHR","57200",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2013-05-20T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","12 FLANSBURG AVENUE","DALTON","MA","012261409","2022-08-23T00:00:00.000"
"964277","CORPORATION","AMERICAN BOARD OF ANESTHESIOLOGY INC.",,"CHR.0003042-EXEMPT","CHR","3042","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"100 CONSTITUTION PLAZA","HARTFORD","CT","06103","2017-03-16T00:00:00.000"
"1430713","CORPORATION","AMERICAN BOARD OF PSYCHOANALYSIS",,"CHR.0060804","CHR","60804",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2017-06-12T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","501 S. Cherry Street","DENVER","CO","80246","2022-04-18T00:00:00.000"
"1501835","CORPORATION","AMERICAN BOOSTER CLUB INC",,"CHR.0061574-EXEMPT","CHR","61574","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2018-04-02T00:00:00.000","2018-04-02T00:00:00.000",,"1280 MERIDEN WATERBURY TPKE","PLANTSVILLE","CT","064792022","2018-04-03T00:00:00.000"
"955965","CORPORATION","AMERICAN BOTANICAL COUNCIL",,"CHR.0009103","CHR","9103",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"P.O. BOX 144345","AUSTIN","TX","78714","2010-09-27T00:00:00.000"
"1134225","CORPORATION","AMERICAN BRAIN FOUNDATION",,"CHR.0056795","CHR","56795",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2012-11-28T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","201 CHICAGO AVE","MINNEAPOLIS","MN","554151126","2021-11-30T00:00:00.000"
"959776","CORPORATION","AMERICAN BRAIN TUMOR ASSOCIATION",,"CHR.0006978","CHR","6978",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-09-28T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","8550 W BRYN MAWR AVE STE 550","CHICAGO","IL","606313225","2022-09-02T00:00:00.000"
"958938","CORPORATION","AMERICAN BREAST CANCER FOUNDATION INC",,"CHR.0008620","CHR","8620",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2021-03-01T00:00:00.000","2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","10440 LITTLE PATUXENT PKWY STE 300","COLUMBIA","MD","210443538","2022-03-07T00:00:00.000"
"2322292","BUSINESS","AMERICAN BUSINESS IMMIGRATION COALITION",,"CHR.0065878","CHR","65878",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2022-04-20T00:00:00.000","2022-04-20T00:00:00.000","2022-11-30T00:00:00.000","1805 S ASHLAND AVE","CHICAGO","IL","606082805","2022-04-20T00:00:00.000"
"2369390","CORPORATION","AMERICAN BUSINESS IMMIGRATION COALITION ACT",,"CHR.0065981","CHR","65981",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2022-05-26T00:00:00.000","2022-05-26T00:00:00.000","2022-11-30T00:00:00.000","1805 S ASHLAND AVE","CHICAGO","IL","606082805","2022-06-01T00:00:00.000"
"956284","CORPORATION","AMERICAN BUSINESS WOMENS' ASSOCIATION (NUTMEG CHAPTER)",,"CHR.0005650-EXEMPT","CHR","5650","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"553 PLANK ROAD","WATERBURY","CT","06705","2017-03-16T00:00:00.000"
"980954","CORPORATION","AMERICAN CAMELLIA SOCIETY TRUST INC",,"CHR.0055236","CHR","55236",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2011-01-07T00:00:00.000","2015-06-01T00:00:00.000","2016-05-31T00:00:00.000","100 MASSEE LANE RD","FORT VALLEY","GA","310306974","2016-06-02T00:00:00.000"
"1329553","CORPORATION","AMERICAN CAMPING ASSOCIATION INC","AMERICAN CAMP ASSOCIATION","CHR.0059382","CHR","59382",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2016-01-20T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","5000 STATE ROAD 67 N","MARTINSVILLE","IN","461517903","2022-04-06T00:00:00.000"
"970077","CORPORATION","AMERICAN CANCER ASSISTANCE INC",,"CHR.0055022-EXEMPT","CHR","55022","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2010-10-07T00:00:00.000","2010-10-07T00:00:00.000",,"5865 RIDGEWAY CENTER PKWY STE 300","MEMPHIS","TN","381204014","2017-03-16T00:00:00.000"
"956259","CORPORATION","AMERICAN CANCER ASSOCIATION",,"CHR.0005700-EXEMPT","CHR","5700","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"PO BOX 87","NUTLEY","NJ","07110","2017-03-16T00:00:00.000"
"962100","CORPORATION","AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC",,"CHR.0010606","CHR","10606",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2022-03-14T00:00:00.000","2022-11-30T00:00:00.000","655 15TH ST NW STE 320","WASHINGTON","DC","200055736","2022-03-14T00:00:00.000"
"954980","CORPORATION","AMERICAN CANCER SOCIETY CONN  DIVISION",,"CHR.0001123","CHR","1123",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"14 VILLAGE LANE PO BOX 410","WALLINGFORD","CT","06492","2010-09-27T00:00:00.000"
"956531","CORPORATION","AMERICAN CANCER SOCIETY FOUNDATION",,"CHR.0010573","CHR","10573",,"PUBLIC CHARITY","INACTIVE",,"0",,"2008-07-30T00:00:00.000","2009-01-31T00:00:00.000","250 WILLIAMS STREET NW, SUITE 400","ATLANTA","GA","30303","2014-08-25T00:00:00.000"
"960609","CORPORATION","AMERICAN CANCER SOCIETY INC",,"CHR.0001124","CHR","1124",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2022-01-19T00:00:00.000","2022-11-30T00:00:00.000","250 WILLIAMS ST NW STE 400","ATLANTA","GA","303031032","2022-01-20T00:00:00.000"
"997534","CORPORATION","AMERICAN CANCER SOCIETY NEW ENGLAND DIVISION INC",,"CHR.0055512","CHR","55512",,"PUBLIC CHARITY","INACTIVE",,"0","2011-05-12T00:00:00.000","2012-08-01T00:00:00.000","2013-07-31T00:00:00.000","30 SPEEN ST","FRAMINGHAM","MA","017011804","2014-08-25T00:00:00.000"
"956387","CORPORATION","AMERICAN CANOE ASSOCIATION INC.",,"CHR.0007119","CHR","7119",,"PUBLIC CHARITY","INACTIVE",,"0",,"2008-08-28T00:00:00.000","2009-02-28T00:00:00.000","1340 CENTRAL PARK BLVD., SUITE 210","FREDRICKSBURG","VA","22401","2014-08-25T00:00:00.000"
"965466","CORPORATION","AMERICAN CATHOLIC PUBLISHING COMPANY",,"CHR.0007005-EXEMPT","CHR","7005","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1",,,,"270 FARMINGTON AVENUE","FARMINGTON","CT","06032","2017-03-16T00:00:00.000"
"957619","CORPORATION","AMERICAN CAUSE",,"CHR.0006627","CHR","6627",,"PUBLIC CHARITY","INACTIVE",,"0",,"2005-10-01T00:00:00.000","2006-05-31T00:00:00.000","501 CHURCH STREET, SUITE 217","VIENNA","VA","22180","2010-10-21T00:00:00.000"
"1293657","BUSINESS","AMERICAN CAVALRY (THE)",,"CHR.0058914","CHR","58914",,"PUBLIC CHARITY","INACTIVE","OUT OF BUSINESS","0","2015-06-12T00:00:00.000","2015-06-12T00:00:00.000","2016-03-02T00:00:00.000","632 ADAMS ST","BOWLING GREEN","KY","421012174","2017-05-02T00:00:00.000"
"957911","CORPORATION","AMERICAN CENTER FOR LAW AND JUSTICE INC",,"CHR.0050728","CHR","50728",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2006-10-03T00:00:00.000","2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","1000 REGENT UNIVERSITY DR STE 422","VIRGINIA BEACH","VA","234645037","2022-01-25T00:00:00.000"
"956105","CORPORATION","AMERICAN CENTER FOR LAW AND JUSTICE INC.",,"CHR.0006219","CHR","6219",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"1000 REGENT UNIVERSITY DRIVE","VIRGINIA BEACH","VA","23464","2010-10-25T00:00:00.000"
"960202","CORPORATION","AMERICAN CENTER FOR THE ADVANCEMENT OF THE BLIND INC.",,"CHR.0012526-EXEMPT","CHR","12526","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2004-11-15T00:00:00.000",,,"1615 FARMINGTON AVENUE, PO BOX 123","UNIONVILLE","CT","06085","2017-03-16T00:00:00.000"
"967280","CORPORATION","AMERICAN CHAMBER ORCHESTRA INC.",,"CHR.0052828-EXEMPT","CHR","52828","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2009-03-04T00:00:00.000",,,"6 EARL STREET","NORWALK","CT","06854","2017-03-16T00:00:00.000"
"2048972","BUSINESS","AMERICAN CHARITABLE TAMIL SOCIETY, INC",,"CHR.0063856-EXEMPT","CHR","63856","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE","CURRENT","1","2020-05-26T00:00:00.000","2020-05-26T00:00:00.000",,"2389 MAIN ST STE 100","GLASTONBURY","CT","060334617","2020-05-27T00:00:00.000"
"981953","COMPANY","AMERICAN CHEMICAL SOCIETY",,"CHR.0055248","CHR","55248",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2011-01-19T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","1155 16TH ST NW","WASHINGTON","DC","200364839","2021-11-10T00:00:00.000"
"2005375","CORPORATION","AMERICAN CHEMICAL SOCIETYS NEW YORK SECTION INC","ACS NY; CM&E GROUP","CHR.0063533","CHR","63533",,"PUBLIC CHARITY","INACTIVE",,"0","2020-02-04T00:00:00.000","2021-11-09T00:00:00.000",,"8000 UTOPIA PKWY","JAMAICA","NY","114399000","2021-11-09T00:00:00.000"
"957855","CORPORATION","AMERICAN CHESTNUT FOUNDATION",,"CHR.0050320","CHR","50320",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2006-03-31T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","50 N MERRIMON AVE UNIT 115","ASHEVILLE","NC","288041395","2022-04-27T00:00:00.000"
"1313365","CORPORATION","AMERICAN CHILDHOOD CANCER ORGANIZATION","ACCO; ACCO UTAH","CHR.0059138","CHR","59138",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2015-09-25T00:00:00.000","2021-12-15T00:00:00.000","2022-11-30T00:00:00.000","6868 DISTRIBUTION DR","BELTSVILLE","MD","207051403","2021-12-15T00:00:00.000"
"1137323","CORPORATION","AMERICAN CHILDREN'S CANCER ASSOCIATION",,"CHR.0056813","CHR","56813",,"PUBLIC CHARITY","INACTIVE",,"0","2012-12-14T00:00:00.000","2012-12-14T00:00:00.000","2013-05-31T00:00:00.000","109 BRASS CASTLE RD","WASHINGTON","NJ","078826301","2014-08-25T00:00:00.000"
"1255831","CORPORATION","AMERICAN CHILDRENS CANCER FOUNDATION INC",,"CHR.0058435","CHR","58435",,"PUBLIC CHARITY","INACTIVE","DUE TO NON-RENEWAL OF CREDENTIAL","0","2014-11-19T00:00:00.000","2018-12-04T00:00:00.000","2019-11-30T00:00:00.000","223 WALL STREET STE 369","HUNTINGTON","NY","11743","2020-10-30T00:00:00.000"
"956838","CORPORATION","AMERICAN CHILDREN'S SAFETY SOURCE",,"CHR.0008382","CHR","8382",,"PUBLIC CHARITY","INACTIVE",,"0",,,,"1747 PENNSYLVANIA AVE., NW, #1000","WASHINGTON","DC","20006","2010-09-27T00:00:00.000"
"960165","CORPORATION","AMERICAN CHILDRENS SOCIETY INC","AMERICAN CHILDREN'S CANCER SOCIETY","CHR.0011778","CHR","11778",,"PUBLIC CHARITY","INACTIVE","OUT OF BUSINESS","0","2010-06-23T00:00:00.000","2018-12-01T00:00:00.000","2019-11-30T00:00:00.000","44 N MAIN ST","MARLBORO","NJ","077461428","2019-10-11T00:00:00.000"
"967094","CORPORATION","AMERICAN CHRONIC PAIN ASSOCIATION INC",,"CHR.0052470","CHR","52470",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2008-10-20T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","11936 W. 119th Street","Overland Park","KS","66213","2022-06-01T00:00:00.000"
"955993","CORPORATION","AMERICAN CITIZENS CAUSE",,"CHR.0009406","CHR","9406",,"PUBLIC CHARITY","INACTIVE",,"0",,"2008-08-28T00:00:00.000","2009-02-28T00:00:00.000","210 NORTH PATRICK STREET","ALEXANDRIA","VA","22314","2014-08-25T00:00:00.000"
"956633","CORPORATION","AMERICAN CIVIL LIBERTIES UNION FOUNDATION INC",,"CHR.0007079","CHR","7079",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","125 BROAD ST FL 18","NEW YORK","NY","100042454","2022-02-15T00:00:00.000"
"956640","CORPORATION","AMERICAN CIVIL LIBERTIES UNION INC",,"CHR.0007080","CHR","7080",,"PUBLIC CHARITY","ACTIVE","CURRENT","1",,"2022-03-01T00:00:00.000","2023-02-28T00:00:00.000","125 BROAD ST FL 18","NEW YORK","NY","100042454","2022-02-23T00:00:00.000"
"963581","CORPORATION","AMERICAN CIVIL WAR CENTER AT HISTORIC TREDEGAR (THE)",,"CHR.0052171","CHR","52171",,"PUBLIC CHARITY","INACTIVE",,"0","2008-06-16T00:00:00.000","2015-06-01T00:00:00.000","2014-06-30T00:00:00.000","490 TREDEGAR ST","RICHMOND","VA","232194328","2015-05-31T00:00:00.000"
"1281222","CORPORATION","AMERICAN CIVIL WAR MUSEUM (THE)",,"CHR.0058812","CHR","58812",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2015-04-29T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","490 Tredegar Street","Richmond","VA","23219","2022-05-31T00:00:00.000"
"956224","CORPORATION","AMERICAN CLASSICAL ORCHESTRA INC.",,"CHR.0001485","CHR","1485",,"PUBLIC CHARITY","INACTIVE",,"0",,"2005-10-01T00:00:00.000","2006-11-30T00:00:00.000","P.O. BOX 441","GREENWICH","CT","068360441","2010-10-21T00:00:00.000"
"1667773","CORPORATION","AMERICAN CLEFT PALATE - CRANIOFACIAL ASSOCIATION",,"CHR.0062874","CHR","62874",,"PUBLIC CHARITY","ACTIVE","CURRENT","1","2019-06-11T00:00:00.000","2022-12-01T00:00:00.000","2023-11-30T00:00:00.000","1504 E FRANKLIN ST STE 102","CHAPEL HILL","NC","275142820","2022-05-18T00:00:00.000"
"967922","CORPORATION","AMERICAN CLOCK & WATCH MUSEUM",,"CHR.0006635","CHR","6635",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1",,"2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","100 MAPLE ST","BRISTOL","CT","060105034","2021-10-25T00:00:00.000"
"1145851","CORPORATION","AMERICAN COCHLEAR IMPLANT ALLIANCE FOUNDATION",,"CHR.0056903","CHR","56903",,"PUBLIC CHARITY","INACTIVE","NO LONGER SOLICITING CHARITABLE FUNDS","0","2013-01-28T00:00:00.000","2013-01-28T00:00:00.000","2014-05-31T00:00:00.000","568 BURTON AVE","HIGHLAND PARK","IL","600354933","2014-07-24T00:00:00.000"
"960407","CORPORATION","AMERICAN COLLEGE",,"CHR.0053766-EXEMPT","CHR","53766","EXEMPT","PUBLIC CHARITY-EXEMPT FROM FINANCIAL REQUIREMENTS","ACTIVE",,"1","2010-04-19T00:00:00.000",,,"270 SOUTH BRYN MAWR AVENUE","BRYN MAWR","PA","19010","2017-03-16T00:00:00.000"
"2207249","CORPORATION","AMERICAN COLLEGE HEALTH ASSOCIATION",,"CHR.0064804","CHR","64804",,"PUBLIC CHARITY","ACTIVE IN RENEWAL","ACTIVE","1","2021-04-29T00:00:00.000","2021-12-01T00:00:00.000","2022-11-30T00:00:00.000","8455 COLESVILLE RD STE 740","SILVER SPRING","MD","209106325","2021-10-01T00:00:00.000"
