"manifest","dtshipp","batch_numbers","genepa","genname","gensitestreetaddress","gensitetown","gensitezipcode","wasteoccr","usdot","contno","contty","qty","wtvol","epa_waste_codes","copies","tsdfepa","tsdfname","tsdfstreetaddress","tsdftown","tsdfzipcode","tsdfcountry","tran1epa","tran1name","tran1streetaddress","tran1town","tran1state","tran1zipcode","tran1country","tran2epa","tran2name","tran2streetaddress","tran2town","tran2state","tran2zipcode","tran2country","genmailaddress","genmailtown","genmailstate","genmailzipcode","discrep","recdate","tr2date","altfacepa","altfacname","altfacstreetaddress","altfactown","altfacstate","altfaczip","altfacdate","tsdfstate","uniquekey"
"CTA0002451","1984-10-19T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","CM","25000","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","N","1984-11-02T00:00:00.000",,,,,,,,,"CT","CTA00024511"
"CTA0002452","1984-09-26T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID NOS","1","CM","16000","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","Y","1984-09-26T00:00:00.000",,,,,,,,,"CT","CTA00024521"
"CTA0002453","1984-09-27T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID NOS","1","CM","21560","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","Y","1984-09-27T00:00:00.000",,,,,,,,,"CT","CTA00024531"
"CTA0002454","1984-10-03T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","CM","25000","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","N","1984-10-03T00:00:00.000",,,,,,,,,"CT","CTA00024541"
"CTA0002455","1984-11-26T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","WASTE ALKALINE LIQUID NOS","001","TP","1771","P","D002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-11-27T00:00:00.000",,,,,,,,,"CT","CTA00024551"
"CTA0002456","1984-09-26T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","WASTE ALKALINE LIQUID NOS","001","TP","1223","P","D002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","Y","1984-09-26T00:00:00.000",,,,,,,,,"CT","CTA00024561"
"CTA0002457","1984-11-01T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","WASTE ALKALINE LIQUID N.O.S.","1","TP","2027","P","D002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-11-01T00:00:00.000",,,,,,,,,"CT","CTA00024571"
"CTA0002458","1984-10-03T00:00:00.000","999999","CTD000844407","PRATT & WHITNEY AIRCRAFT GROUP MD","BELAMOSE AVE","ROCKY HILL","06067","1","WASTE HYDROCHLORIC ACID SOLUTION 65 PERC","001","TP","1800","P","D002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","BELAMOSE AVE","ROCKY HILL","CT","06067","Y","1984-10-03T00:00:00.000",,,,,,,,,"CT","CTA00024581"
"CTA0002459","1984-10-11T00:00:00.000","999999","CTD000844407","PRATT & WHITNEY AIRCRAFT GROUP MD","BELAMOSE AVE","ROCKY HILL","06067","1","WASTE PENTACHLOROPHENOL","2","DM","900","P","P090","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","BELAMOSE AVE","ROCKY HILL","CT","06067","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00024591"
"CTA0002462","1984-11-06T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","CM","23260","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","Y","1984-11-06T00:00:00.000",,,,,,,,,"CT","CTA00024621"
"CTA0002463","1984-10-10T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","CM","17940","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","Y","1984-10-10T00:00:00.000",,,,,,,,,"CT","CTA00024631"
"CTA0002464","1984-10-08T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID, NOS, (SLUDGE)","001","CM","23240","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207808","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","Y","1984-10-08T00:00:00.000",,,,,,,,,"CT","CTA00024641"
"CTA0002465","1984-10-04T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID N.O.S. SLUDGE","1","CM","22440","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","Y","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00024651"
"CTA0002466","1984-10-16T00:00:00.000","999999","CTD000844399","PRATT & WHITNEY AIRCRAFT GROUP MD&CPD","COLT ST","EAST HARTFORD","06801","1","HAZARDOUS WASTE SOLID SLUDGE NOS","001","CM","25000","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD062207800","TOBACCO VALLEY SANITATION SERVICE CO",,,"CT",,"USA",,,,,"CT",,"USA","COLT ST","EAST HARTFORD","CT","06801","N","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00024661"
"CTA0002468","1984-12-18T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","HAZARDOUS WASTE SOLID NOS","001","DM","579","P","F002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-12-18T00:00:00.000",,,,,,,,,"CT","CTA00024681"
"CTA0002469","1984-12-18T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","HAZARDOUS WASTE SOLID NOS","002","DM","1049","P","F002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-12-18T00:00:00.000",,,,,,,,,"CT","CTA00024691"
"CTA0002469","1984-12-18T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","2","WASTE FLAMMABLE LIQUID NOS","002","DM","697","P","D001","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-12-18T00:00:00.000",,,,,,,,,"CT","CTA00024692"
"CTA0002469","1984-12-18T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","3","WASTE DENATURED ALCOHOL SOLUTION","001","DM","400","P","D001","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-12-18T00:00:00.000",,,,,,,,,"CT","CTA00024693"
"CTA0002469","1984-12-18T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","4","HAZARDOUS WASTE LIQUID NOS","001","DM","723","P","F002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-12-18T00:00:00.000",,,,,,,,,"CT","CTA00024694"
"CTA0002470","1984-12-20T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","WASTE ALKALINE LIQUID NOS","001","TP","2006","P","D002","1","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UTC  PRATT & WHITNEY AIRCRAFT DIV",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1984-12-20T00:00:00.000",,,,,,,,,"CT","CTA00024701"
"CTA0002471","1985-01-24T00:00:00.000","999999","CTD000844324","PRATT & WHITNEY AIRCRAFT GROUPPD & MD","PINE ST","MANCHESTER","06040","1","WASTE ALKALINE LIQUID NOS","001","TP","1813","P","D002","1","CTD990672081","UNITED TECHNOLOGIES PRATT & WHITNEY AIRCRAFT DIV","400 MAIN ST","EAST HARTFORD","06108","USA","CTD990672081","UNITED TECHNOLOGIES, PRATT & WHITNEY AIRCRAFT DIV.",,,"CT",,"USA",,,,,"CT",,"USA","PINE ST","MANCHESTER","CT","06040","N","1985-01-24T00:00:00.000",,,,,,,,,"CT","CTA00024711"
"CTA0002485","1984-11-28T00:00:00.000","999999","CTD000651794","SOUTHERN NEW ENGLAND TELEPHONEO","CATOONAN ST","RIDGEFIELD","06877","1","WASTE FLAMMABLE SOLID N.O.S.","2","DM","880","P","D001","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","CATOONAN ST","RIDGEFIELD","CT","06877","Y","1984-12-06T00:00:00.000",,,,,,,,,"CT","CTA00024851"
"CTA0002487","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID, SLUDGE, NOS","001","TT","36300","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024871"
"CTA0002488","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36800","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024881"
"CTA0002489","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024891"
"CTA0002490","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024901"
"CTA0002491","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36900","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024911"
"CTA0002492","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36400","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024921"
"CTA0002493","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36600","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024931"
"CTA0002494","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024941"
"CTA0002495","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36800","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024951"
"CTA0002496","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36900","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024961"
"CTA0002497","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36400","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024971"
"CTA0002498","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024981"
"CTA0002499","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36600","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00024991"
"CTA0002500","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36400","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00025001"
"CTA0002501","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00025011"
"CTA0002502","1984-09-20T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00025021"
"CTA0002503","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","37000","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025031"
"CTA0002504","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36900","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025041"
"CTA0002505","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025051"
"CTA0002506","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025061"
"CTA0002507","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36800","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025071"
"CTA0002508","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36400","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025081"
"CTA0002509","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025091"
