"reportingrailroadcode","reportingrailroadname","report_year","incidentnumber","accidentyear","accidentmonth","otherrailroadcode","otherrailroadname","otheraccidentnumber","accidentyearother","accidentmonthother","maintenancerailroadcode","maintenancerailroadname","maintenanceaccidentnumber","maintenanceaccidentyear","maintenanceaccidentmonth","gxid","day","date","time","accident_type_code","accidenttype","hazmatcars","hazmatcarsdamaged","hazmatreleasedcars","personsevacuated","subdivision","divisioncode","division","station","milepost","statecode","stateabbr","statename","countycode","countyname","district","temperature","visibilitycode","visibility","weather_condition_code","weathercondition","track_type_code","tracktype","trackname","trackclass","trackdensity","train_direction_code","traindirection","equipment_type_code","equipmenttype","equipmentattended","trainnumber","trainspeed","recordedestimatedspeed","maximumspeed","grosstonnage","signalization_code","signalization","method_of_operation_code","methodofoperation","adjunct_1","adjunctcode1","adjunct_2","adjunctcode2","adjunct_3","adjunctcode3","remote_control_locomotive_code","remotecontrollocomotive","firstcarinitials","firstcarnumber","firstcarposition","firstcarloaded","causingcarinitials","causingcarnumber","causingcarposition","causingcarloaded","positivealcoholtests","positivedrugtests","passengerstransported","headendlocomotives","midtrainmanuallocomotives","midtrainremotelocomotives","rearendmanuallocomotives","rearendremotelocomotives","derailedheadendlocomotives","derailedmidtrainmanuallo","derailedmidtrainremotelo","derailedrearendmanualloc","derailedrearendremoteloc","loadedfreightcars","loadedpassengercars","emptyfreightcars","emptypassengercars","cabooses","derailedloadedfreightcars","derailedloadedpassengercars","derailedemptyfreightcars","derailedemptypassengercars","derailedcabooses","equipmentdamagecost","trackdamagecost","totaldamagecost","primaryaccidentcausecode","primaryaccidentcause","contributingaccidentcausecode","contributingaccidentcause","accidentcausecode","accidentcause","engineersonduty","firemenonduty","conductorsonduty","brakemenonduty","hoursengineersonduty","minutesengineersonduty","hoursconductorsonduty","minutesconductorsonduty","railroademployeeskilled","railroademployeesinjured","passengerskilled","passengersinjured","otherskilled","othersinjured","personskilledforreportin","personsinjuredforreporti","totalpersonskilled","totalpersonsinjured","totalkilledform54","totalinjuredform54","specialstudy1","specialstudy2","latitude","longitude","narrative","jointtracktype","jointtrackclass","classcode","class","jointcd","incidentkey","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_company_code","reporting_parent_railroad_company_name","reporting_railroad_holding_company","other_railroad_company_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_company_code","other_parent_railroad_company_name","other_railroad_holding_company","maintenance_railroad_company_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_company_code","maintenance_parent_railroad_company_name","maintenance_railroad_holding_company"
"TASD","Terminal Railway Alabama State Docks","2010","D20100303A","10","03",,,,,,"TASD","Terminal Railway Alabama State Docks","D20100303A","10","03",,"03","2010-03-03T00:00:00.000","5:30 AM","01","Derailment","0","0","0","0",,"SYSTEM","SYSTEM","MOBILE",,"01","AL","ALABAMA","97","MOBILE","3","39.0","4","Dark","2","Cloudy","4","Industry","VIRGINIA LEAD","1",,"1","North","7","Yard/switching","Yes","TASD","3","Estimated","3","0",,,"L",,,,,,,,"0","Not a remotely controlled operation","FURX","960356","10","Yes",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","40","0","0","0","0","5","0","0","0","0","31249","4463","35712","T311","Switch damaged or out of adjustment","T001","Roadbed settled or soft","T311","Switch damaged or out of adjustment","1","0","1","1","6","30","6","30","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","CREW DRAGGING LOADED COAL CARS WHEN CARS DERAILED DO TO POOR DRANAGE CAUSING SOFT ROADBED AND SWITCHGAP UNDER WEIGHT OF RAILCARS.","Industry","1","Cl","Cl","1","TASDD20100303A201003","TASDD20100303A201003","Shortline","Class 3","SMT-2 - Shortline – East","TASD","Terminal Railway Alabama State Docks","Not Assigned",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","TASD","Terminal Railway Alabama State Docks","Not Assigned"
"BNSF","BNSF Railway Company","2006","GC1006117","06","10",,,,,,"BNSF","BNSF Railway Company","GC1006117","06","10",,"31","2006-10-31T00:00:00.000","5:10 PM","01","Derailment","0","0","0","0",,"GULF","GULF","LAFAYETTE",,"22","LA","LOUISIANA","55","LAFAYETTE","5","70.0","2","Day","1","Clear","2","Yard","121","1",,"3","East","7","Yard/switching","Yes","YLAL","5","Estimated","5","0",,,"N",,,,,,,,"0","Not a remotely controlled operation","FURX","007250","3",,,,"0",,,,"No","4","0","0","0","0","2","0","0","0","0","5","0","3","0","0","2","0","0","0","0","9234","2500","11734","T311","Switch damaged or out of adjustment",,,"T311","Switch damaged or out of adjustment","1","0","1","1","2","40","2","40","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","JOB SHOVING 8 CARS INTO 121 TRACK DERAILED TWO CARS AND TWO ENGINES JUST EAST OF 121 SWITCH.  SWITCHPOINT WAS RAISED 1 INCH AND GAPPED UNDER LOAD RESULTING IN LOADED PLASTIC CAR BEING THE FIRST CAR TO DERAIL.  NO HAZARDOUS MATERIALS LEAKING","Yard","1","1L","1L","1","BNSFGC1006117200610","BNSFGC1006117200610",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CR","Conrail","1981","0930002","81","02",,,,,,"CR","Conrail","0930002","81","02",,"06","1981-02-06T00:00:00.000","2:30 AM","01","Derailment","0","0","0","0",,"CLEVEL","CLEVELAND","CLEVELAND",,"39","OH","OHIO","35","CUYAHOGA","2","20.0","4","Dark","6","Snow","2","Yard","#2 LEAD-COLLINWOOD Y","1",,"3","East","7","Yard/switching","Yes","7885","5","Estimated","5","2620",,,"N",,,,,,,,,,"NW","011746","37","No",,,,,"0","0","No","2","0","0","0","0","0","0","0","0","0","32","0","35","0","0","0","0","5","0","0","17575","100","17675","H702","Switch improperly lined",,,"H702","Switch improperly lined","1","1","1","2","3","30","3","30","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","CR0930002198102","CR0930002198102",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"BN","Burlington Northern Railroad Company","1981","CO256","81","05",,,,,,"BN","Burlington Northern Railroad Company","CO256","81","05",,"21","1981-05-21T00:00:00.000","11:00 AM","03","Rear end collision","0","0","0","0",,"COLORA","COLORADO","PHILLIPSBURG","0000.0","20","KS","KANSAS","147","PHILLIPS","6","71.0","2","Day","1","Clear","2","Yard","NUMBER 7","1",,"3","East","5","Single Car","No","3020","2","Estimated","2","0",,,"NI",,,,,,,,,,"MKT","009505",,"Yes",,,,,"0","0","No","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4000","0","8000","H302","Cars left foul",,,"H302","Cars left foul","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","BNCO256198105","BNCO256198105",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2013","CA1013112","13","10",,,,,,"BNSF","BNSF Railway Company","CA1013112","13","10",,"22","2013-10-22T00:00:00.000","3:00 PM","01","Derailment","0","0","0","0","NEEDLES",,,"LUDLOW","688.2","06","CA","CALIFORNIA","71","SAN BERNARDINO","7","92.0","2","Day","1","Clear","1","Main","MAIN 1 TRACK","4",,"4","West","1","Freight Train","Yes","GHDN","24","Estimated","44","15512","1","Signaled",,"Signal Indication",,,,,,,"0","Not a remotely controlled operation","BNSF","487963","88","Yes",,,"0",,"0","0","No","4","0","0","0","2","0","0","0","0","0","110","0","0","0","0","9","0","0","0","0","494182","2579697","3973434","T110","Wide gage (due to defective or missing crossties)",,,"T110","Wide gage (due to defective or missing crossties)","1","0","1","0","6","20","6","20","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"34.722293000000001","-116.074597","G-HDNSWA9-20 DERAILED 9 CARS, Z-LACLPK9-22 DERAILED 8 CARS.  G-HDNSWA9-20  DERAILED WHEN LEAVING SIDING AND CARS FOULED MAIN 1 TRACK.  Z-LACLPK9-22 STRUCK THE DERAILED CARS.  NO HAZARDOUS MATERIALS WERE RELEASED.  CAUSE WAS TRACK WIDE GAUGE.","Main","4","CL","CL","3","BNSFCA1013112201310","BNSFCA1013112201310",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2013","CA1013112","13","10",,,,,,"BNSF","BNSF Railway Company","CA1013112","13","10",,"22","2013-10-22T00:00:00.000","3:00 PM","01","Derailment","5","1","0","0","NEEDLES",,,"LUDLOW","688.2","06","CA","CALIFORNIA","71","SAN BERNARDINO","7","92.0","2","Day","1","Clear","1","Main","MAIN 1 TRACK","4",,"3","East","1","Freight Train","Yes","ZLAC","44","Estimated","44","3789","1","Signaled",,"Signal Indication",,,,,,,"0","Not a remotely controlled operation","BRAN","005279","18","Yes",,,"0",,"0","0","No","4","0","0","0","0","0","0","0","0","0","69","0","0","0","0","8","0","0","0","0","899555","0","3973434","T110","Wide gage (due to defective or missing crossties)",,,"T110","Wide gage (due to defective or missing crossties)","1","0","1","0","2",,"2",,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"34.722293000000001","-116.074597","G-HDNSWA9-20 DERAILED 9 CARS, Z-LACLPK9-22 DERAILED 8 CARS.  G-HDNSWA9-20  DERAILED WHEN LEAVING SIDING AND CARS FOULED MAIN 1 TRACK.  Z-LACLPK9-22 STRUCK THE DERAILED CARS.  NO HAZARDOUS MATERIALS WERE RELEASED.  CAUSE WAS TRACK WIDE GAUGE.","Main","4","CL","CL","1","BNSFCA1013112201310","BNSFCA1013112201310",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CR","Conrail","1981","0350003","81","08",,,,,,"CR","Conrail","0350003","81","08",,"15","1981-08-15T00:00:00.000","10:15 AM","01","Derailment","0","0","0","0",,"??????","LEHIGH","MUSCONETCONG","69.9","34","NJ","NEW JERSEY","19","HUNTERDON","1","89.0","2","Day","1","Clear","1","Main","SINGLE MAIN","4","0012.1","3","East","1","Freight Train","Yes","4","22","Estimated","22","7686",,,"G",,,,,,,,,,"NW","132982","88","Yes","NW","160046","89","Yes","0","0","No","3","0","0","0","0","0","0","0","0","0","77","0","31","0","1","8","0","2","0","0","20000","9700","29700","E40C","Side bearing clearance insufficient",,,"E40C","Side bearing clearance insufficient","1","0","1","2","9","45","9","45","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","4","1L","1L","1","CR0350003198108","CR0350003198108",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CR","Conrail","1981","0530002","81","10",,,,,,"CR","Conrail","0530002","81","10",,"18","1981-10-18T00:00:00.000","2:30 PM","01","Derailment","0","0","0","0",,"PITTSB","PITTSBURGH","CONWAY",,"42","PA","PENNSYLVANIA","7","BEAVER","2","60.0","2","Day","1","Clear","2","Yard","209 TRACK","1",,"3","East","1","Freight Train","Yes","7X","2","Estimated","2","4495",,,"N",,,,,,,,,,"BN","005676","5",,,,,,"0","0","No","6","0","0","0","0","2","0","0","0","0","35","0","72","0","1","0","0","5","0","0","3025","800","3925","T212","Broken Rail - Horizontal split head  [Desc.Changed-Refer to Current/Prev.Guides]",,,"T212","Broken Rail - Horizontal split head  [Desc.Changed-Refer to Current/Prev.Guides]","1","0","1","2","9","45","9","45","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","CR0530002198110","CR0530002198110",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"BNSF","BNSF Railway Company","2013","CA1013115","13","10",,,,,,"BNSF","BNSF Railway Company","CA1013115","13","10",,"26","2013-10-26T00:00:00.000","3:30 AM","01","Derailment","15","3","0","0","CAJON",,,"BARSTOW",,"06","CA","CALIFORNIA","71","SAN BERNARDINO","7","50.0","4","Dark","1","Clear","2","Yard","1400","1",,"3","East","7","Yard/switching","Yes","YBAR","7","Estimated","7","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"3","Remote control portable transmitter - more than one remote control transmitter","PROX","079135","19","No",,,"0",,"0","0","No","2","0","0","0","0","0","0","0","0","0","13","0","31","0","0","3","0","9","0","0","72968","298600","371568","H503","Buffing or slack action excessive, train handling",,,"H503","Buffing or slack action excessive, train handling","0","0","1","1",,,"3","57","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"34.898806999999998","-117.05726900000001","RCO Y-BAR3042-25 DERAILED 12 CARS WHILE PULLING OUT OF TRACK 1400.  NO HAZARDOUS MATERIALS WERE RELEASED.  CAUSE UNDER ACTIVE INVESTIGATION.  5/5/14: CAUSE FOUND TO BE HUMAN FACTOR - BUFFING OR SLACKACTION EXCESSIVE.","Yard","1","CL","CL","1","BNSFCA1013115201310","BNSFCA1013115201310",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2006","CH0306102","06","03",,,,,,"BNSF","BNSF Railway Company","CH0306102","06","03",,"07","2006-03-07T00:00:00.000","3:30 AM","01","Derailment","22","0","0","0",,"CHICAG","CHICAGO","JOLIET",,"17","IL","ILLINOIS","197","WILL","4","31.0","4","Dark","1","Clear","2","Yard","3704","1",,"3","East","7","Yard/switching","Yes","YJOL","5","Recorded","5","0",,,"N",,,,,,,,"0","Not a remotely controlled operation","RTMX","580090","5","Yes",,,"0",,"0","0","No","2","0","0","0","0","0","0","0","0","0","24","0","32","0","1","3","0","0","0","0","8799","500","9299","M405","Interaction of lateral/vertical forces (includes harmonic rock off)",,,"M405","Interaction of lateral/vertical forces (includes harmonic rock off)","1","0","1","1","11","31","11","31","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","Y JOL202 PULLING IN WITH 56 CARS DERAILED THE CARS WHEN COMING OFF TRACK 3704 BEFORE MAKING DOUBLE TO TRACK 3707.  BACKMARK SCRAPINGS ON SWITCH POINT 3704.  HOWEVER, ACCORDING TO TAPE, CREW DID NOT MAKE REVERSE MOVEMENT.  SWITCH WAS LINED FOR THEIR MOVEMENT BY SWITCH POINT OBSERVATION.","Yard","1","1L","1L","1","BNSFCH0306102200603","BNSFCH0306102200603",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CR","Conrail","1980","0540001","80","01",,,,,,"CR","Conrail","0540001","80","01",,"03","1980-01-03T00:00:00.000","6:20 AM","01","Derailment","0","0","0","0",,"YOUNGS","YOUNGSTOWN","ANDOVER","20.7","39","OH","OHIO","7","ASHTABULA","2","30.0","4","Dark","6","Snow","1","Main","SINGLE MAIN TRACK","2","0006.1","3","East","1","Freight Train","Yes","236C","15","Estimated","15","2130",,,"O",,,,,,,,,,"CR","003242","5",,,,,,"0","0","No","5","0","0","0","0","1","0","0","0","0","0","0","71","0","1","0","0","20","0","0","8100","8000","16100","T110","Wide gage (due to defective or missing crossties)",,,"T110","Wide gage (due to defective or missing crossties)","1","1","1","2","4","20","4","20","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","2","1L","1L","1","CR0540001198001","CR0540001198001",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CR","Conrail","1980","0310003","80","03",,,,,,"CR","Conrail","0310003","80","03",,"05","1980-03-05T00:00:00.000","2:20 PM","01","Derailment","0","0","0","0",,"PHILAD","PHILADELPHIA","BALTIMORE",,"24","MD","MARYLAND","5","BALTIMORE","2","45.0","2","Day","1","Clear","2","Yard","35 ADV TRK BAYVIEWYD","1",,"2","South","7","Yard/switching","Yes","2158","8","Estimated","8","2180",,,"N",,,,,,,,,,"BO","364280","29","Yes",,,,,"0","0","No","1","0","0","0","0","0","0","0","0","0","26","0","12","0","0","4","0","2","0","0","1500","2000","3500","T110","Wide gage (due to defective or missing crossties)",,,"T110","Wide gage (due to defective or missing crossties)","1","0","1","2","7","20","7","20","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","CR0310003198003","CR0310003198003",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"BNSF","BNSF Railway Company","2006","CH0306108","06","03",,,,,,"BNSF","BNSF Railway Company","CH0306108","06","03",,"28","2006-03-28T00:00:00.000","9:55 AM","01","Derailment","3","3","0","0",,"CHICAG","CHICAGO","JOLIET",,"17","IL","ILLINOIS","197","WILL","4","45.0","2","Day","2","Cloudy","2","Yard","3709","1",,"3","East","7","Yard/switching","Yes","YJOL","10","Recorded","10","0",,,"N",,,,,,,,"0","Not a remotely controlled operation","UTLX","500141","15","No",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","19","0","10","0","0","2","0","4","0","0","137009","4000","141009","T220","Broken Rail - Transverse/compound fissure   [Desc.Changed-Refer to Current/Prev.Guides]",,,"T220","Broken Rail - Transverse/compound fissure   [Desc.Changed-Refer to Current/Prev.Guides]","1","0","2","1","3","25","3","25","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","Y JOL1011 28 WAS PULLING JOLIET YARD TRACK 3709 EASTWARDS WHEN THEY DERAILED SIX CARS.  NO HAZARDOUSMATERIALS LEAKING.","Yard","1","1L","1L","1","BNSFCH0306108200603","BNSFCH0306108200603",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"ITSL","ITS Technologies & Logistics, LLC.","2017","ITSL178","17","10",,,,,,"BNSF","BNSF Railway Company","CA1017117","17","10",,"26","2017-10-26T00:00:00.000","2:00 AM","01","Derailment","0","0","0","0","STOCKTON",,,"STOCKTON","1114.3","06","CA","CALIFORNIA","77","SAN JOAQUIN","7","60.0","4","Dark","1","Clear","2","Yard","0316","2",,"3","East","7","Yard/switching","Yes","JITS","17","Recorded","17","853","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","TTAX","554642","11","No",,,"0",,"0","0","No","1","0","0","0","0","0","0","0","0","0","2","0","9","0","0","1","0","2","0","0","340000","0","342700","H306","Shoving movement, absence of man on or at leading end of movement","H702","Switch improperly lined","H306","Shoving movement, absence of man on or at leading end of movement","1","0","1","1","8","30","8","30","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","37.908433000000002","-121.179146","ITS SWITCH CREW SHOVED A CUT OF CARS INTO TRACK 316, CUT AWAY AND COUPLED TO CARS IN TRACK 216. THECREW PULLED CARS FOR TRACK 216 AND ONLY VERIFIED ONE SWITCH WAS LINED INTO TRACK 313. THE CONDUCTORTOLD THE BRAKEMAN THEY WERE LINED FOR TRACK 313. AS THE BRAKEMAN WAS CALLING THE MOVEMENT BACK TO HIM, HE REALIZED THE CARS WERE SHOVING INTO THE WRONG TRACK (TRACK 316). THE BRAKEMAN INSTRUCTED THE ENGINEER TO PUT THE TRAIN INTO EMERGENCY. THE CARS DID NOT STOP PRIOR TO STRIKING THE STANDING EQUIPMENT IN TRACK 316 RESULTING IN 3 CARS TO DERAIL.","Yard","2","Cl","Cl","1","BNSFCA1017117201710","ITSLITSL178201710","Switching and Terminal","Class 3","SMT-8 - Shortline – West","ITSL","ITS Technologies & Logistics, LLC.","Not Assigned",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CR","Conrail","1980","0530004","80","04",,,,,,"CR","Conrail","0530004","80","04",,"13","1980-04-13T00:00:00.000","2:15 AM","04","Side collision","0","0","0","0",,"PITTSB","PITTSBURGH","CONWAY",,"42","PA","PENNSYLVANIA","7","BEAVER","2","48.0","4","Dark","2","Cloudy","2","Yard","#403 TRACK CONWAY YD","1",,"3","East","7","Yard/switching","Yes","7753","4","Estimated","4","0",,,"N",,,,,,,,,,"CR","529335","7","Yes",,,,,"0","0","No","1","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","3500","H305","Instruction to train/yard crew improper",,,"H305","Instruction to train/yard crew improper","1","0","1","2","3","45","3","45","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","CR0530004198004","CR0530004198004",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"UP","Union Pacific Railroad Company","2015","0215LA034","15","02","BNSF","BNSF Railway Company","CA0215105","15","02","UP","Union Pacific Railroad Company","0215LA034","15","02",,"14","2015-02-14T00:00:00.000","12:20 AM","13","Other (describe in narrative)","0","0","0","0","MOJAVE SUB",,,"KEENE","345.0","06","CA","CALIFORNIA","29","KERN","7","50.0","4","Dark","1","Clear","1","Main","SINGLE MAIN TRACK","2","32.8","2","South",,,,,"0",,"21","0","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,,,,,"0",,,,"0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44355","E23C","Center plate broken or defective",,,"E23C","Center plate broken or defective","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"35.251328999999998","-118.58364899999999","BNSF TRAIN ZSTOWSP7-13, REPORTED THEIR ARTICULATED CAR DTTX723298 HAD DAMAGE DUE TO CENTER PLATE BROKEN OR DEFECTIVE.  NO DERAILMENT OR TRACK DAMAGE.  BNSF'S EQUIP DAMAGE: $44,355.00","Main","2","CL","CL","2","UP0215LA034201502","UP0215LA034201502",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"BPRR","Buffalo & Pittsburgh Railroad, Incorporated","2007","BPR7707DR","07","07",,,,,,"BPRR","Buffalo & Pittsburgh Railroad, Incorporated","BPR7707DR","07","07",,"03","2007-07-03T00:00:00.000","10:25 AM","01","Derailment","0","0","0","0",,"SYSTEM","SYSTEM","VALIER","231.1","42","PA","PENNSYLVANIA","65","JEFFERSON","2","75.0","2","Day","1","Clear","3","Siding","VALIER","1","0.00","2","South","1","Freight Train","Yes","VALI","1","Estimated","1","8070",,,"K",,,,,,,,"0","Not a remotely controlled operation","PPLX","002636","30","No",,,"0",,,,"No","6","0","0","0","0","0","0","0","0","0","55","0","46","0","0","0","0","4","0","0","30000","2000","32000","H503","Buffing or slack action excessive, train handling",,,"H503","Buffing or slack action excessive, train handling","1","0","1","0","4","25","4","25","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","NORMAL LOADING OF COAL AT VALIER.  CARS WERE ALUMINUM WHICH ARE RELATIVELY NEW TO OUR USE.  CREW WASSHOVING BACK TO SPOT FOR LOADING.  THE TRAIN CONSIST AT THE TIME WAS 6 ENGINES FOLLOWED BY 46 EMPTIES FOLLOWED BY 55 LOADS.  IT WAS DETERMINED THAT THERE WAS TOO MUCH POWER PUSHING AGAINST TOO MUCH BRAKES WHICH CAUSED THE DERAILMENT.  NO INJURY.","Siding","1","3L","3L","1","BPRRBPR7707DR200707","BPRRBPR7707DR200707","Shortline","Class 2","SMT-2 - Shortline – East","BPRR","Buffalo & Pittsburgh Railroad, Incorporated","Genesee & Wyoming",,,,,,,"Shortline","Class 2","SMT-2 - Shortline – East","BPRR","Buffalo & Pittsburgh Railroad, Incorporated","Genesee & Wyoming"
"CR","Conrail","1980","0330001","80","06",,,,,,"WM","Western Maryland Railway","AMD0993","80","06",,"07","1980-06-07T00:00:00.000","4:12 PM","01","Derailment","5","5","2","6",,"HARRIS","HARRISBURG","GREENDALE","10.8","42","PA","PENNSYLVANIA",,,"2","84.0","2","Day","2","Cloudy","1","Main","#1 W/B MAIN","4","0016.2","4","West","1","Freight Train","Yes","HH1","40","Estimated","40","4972",,,"E",,,,,,,,,,"FLMX","019005","74","No",,,,,"0","0","No","2","0","0","0","0","0","0","0","0","0","14","0","76","0","1","8","0","6","0","0","319000","0","322000","T109","Track alignment irregular (buckled/sunkink)",,,"T109","Track alignment irregular (buckled/sunkink)","1","1","1","2","5","12","5","12","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Main","4","1L","1L","1","WMAMD0993198006","CR0330001198006",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"BN","Burlington Northern Railroad Company","1980","AN1191","80","08",,,,,,"BN","Burlington Northern Railroad Company","AN1191","80","08",,"08","1980-08-08T00:00:00.000","6:15 PM","01","Derailment","0","0","0","0",,"ALLIAN","ALLIANCE","CASPER","0000.0","56","WY","WYOMING","25","NATRONA","8","85.0","2","Day","2","Cloudy","2","Yard","TEAM","1",,"3","East","7","Yard/switching","Yes","6181","8","Estimated","8","500",,,"NI",,,,,,,,,,"DOWX","002036","4","Yes",,,,,"0","0","No","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","4000","2750","6750","H702","Switch improperly lined",,,"H702","Switch improperly lined","1","0","1","2","2","16","2","16","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone","Yard","1","1L","1L","1","BNAN1191198008","BNAN1191198008",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
