"railroadcode","railroadname","year","incidentnumber","incidentyear","incidentmonth","otherrailroadcode","otherrailroadname","otherincidentnumber","otherincidentyear","otherincidentmonth","maintenanceincicidentrai","maintenancerailroadname","maintainenanceincidentnumber","maintenanceincidentyear","maintenanceincidentmonth","gradecrossingid","date","month","day","hour","minute","ampm","time","neareststation","division","subdivision","countycode","countyname","statecode","statename","cityname","highwayname","publicprivatecode","publicprivate","highwayusercode","highwayuser","estimatedvehiclespeed","vehicledirectioncode","vehicledirection","highwayuserpositioncode","highwayuserposition","equipmentinvolvedcode","equipmentinvolved","railroadcarunitposition","equipmentstruckcode","equipmentstruck","hazmatinvolvementcode","hazmatinvolvement","hazmatreleasedbycode","hazmatreleasedby","hazmatreleasedname","hazmatreleasedquantity","hazmatreleasedmeasure","temperature","visibilitycode","visibility","weatherconditioncode","weathercondition","equipmenttypecode","equipmenttype","tracktypecode","tracktype","trackname","trackclass","numberoflocomotiveunits","numberofcars","trainspeed","estimatedrecordedspeedcode","traindirectioncode","traindirection","crossingwarningexpandedcode1","crossingwarningexpandedcode2","crossingwarningexpandedcode3","crossingwarningexpandedcode4","crossingwarningexpandedcode5","crossingwarningexpandedcode6","crossing_warning_expanded_code_7","crossing_warning_expanded_code_8","crossing_warning_expanded_code_9","crossing_warning_expanded_code_10","crossing_warning_expanded_code_11","crossing_warning_expanded_code_12","crossingwarningexpanded1","crossingwarningexpanded2","crossingwarningexpanded3","crossingwarningexpanded4","crossingwarningexpanded5","crossingwarningexpanded6","crossing_warning_expanded_7","crossing_warning_expanded_8","crossing_warning_expanded_9","crossing_warning_expanded_10","crossing_warning_expanded_11","crossing_warning_expanded_12","crossingwarningcode","crossingwarning","crossingwarningexplanationcode","crossingwarningexplanation","roadwayconditioncode","roadwaycondition","crossingwarninglocationcode","crossingwarninglocation","warningconnectedtosignal","crossingilluminated","userage","usergender","userstruckbysecondtraincode","highwayuseractioncode","highwayuseraction","driverpassedvehicle","viewobstructioncode","viewobstruction","driverconditioncode","drivercondition","driverinvehicle","userskilledforreportingr","usersinjuredforreporting","vehicledamagecost","numbervehicleoccupants","employeeskilledforreport","employeesinjuredforrepor","numberpeopleontrain","form54filed","passengerskilledforrepor","passengersinjuredforrepo","videotaken","videoused","specialstudy1","specialstudy2","narrative","totalkilledform57","totalinjuredform57","railroadtype","railroadreporting","personskilledforreportin","totalinjuredform55a","district","whistlebancode","whistleban","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_code","reporting_parent_railroad_name","reporting_railroad_holding_company","other_railroad_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_code","other_parent_railroad_name","other_railroad_holding_company","maintenance_railroad_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_code","maintenance_parent_railroad_name","maintenance_railroad_holding_company"
"LN","Louisville And Nashville Railroad Company","1976","077606095","76","07",,,,,,,,,,,"344245S","1976-07-23T00:00:00.000","07","23","02","40","PM","2:40 PM","DOYLE",,,"059","DAVIESS","21","KENTUCKY","OWENSBORO","TRIPLETT ST","Y","Public","M","Other","0","2","South","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"100","2","Day","1","Clear","7","Yard/switching","1","Main","SINGLE MAIN",,"1","3","14","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Unknown",,,"No","4","Stopped on crossing","No","1","Permanent structure","3","Uninjured","Yes","0","0","600","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"LN077606095197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"UP","Union Pacific Railroad Company","1986","1086LA201","86","10",,,,,,"UP","Union Pacific Railroad Company","1086LA201","86","10","447274N","1986-10-15T00:00:00.000","10","15","07","28","AM","7:28 AM","PLAQUEMINE",,,"047","IBERVILLE","22","LOUISIANA","PLAQUEMINE","LA 14","Y","Public","B","Truck","0","1","North","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"67.0","2","Day","1","Clear","1","Freight Train","1","Main","MAINTRACK","4","3","97","18","E","1","North","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Unknown",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","1500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1086LA201198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1086LA013","86","10",,,,,,"UP","Union Pacific Railroad Company","1086LA013","86","10","425154L","1986-10-19T00:00:00.000","10","19","01","10","PM","1:10 PM","MONROE",,,"073","OUACHITA","22","LOUISIANA","MONROE","RICHWOOD CROSSING","Y","Public","A","Auto","30","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"65.0","2","Day","1","Clear","1","Freight Train","1","Main","MAINLINE","3","3","94","30","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Unknown",,,"No","2","Stopped and then proceeded","No","8","Not obstructed","2","Injured","Yes","0","1","4500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","5",,,"UP1086LA013198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1086LA204","86","10",,,,,,"UP","Union Pacific Railroad Company","1086LA204","86","10","448918S","1986-10-29T00:00:00.000","10","29","12","54","PM","12:54 PM","DONALDSONVILLE,LA",,,"005","ASCENSION","22","LOUISIANA","DONALDSONVILLE","HWY 70","Y","Public","C","Truck-trailer","10","2","South","3","Moving over crossing","1","Train (units pulling)","10","2","Rail equipment struck by highway user","4","Neither",,,,,,"74.0","2","Day","1","Clear","7","Yard/switching","4","Industry","CF INDUSTRIES","1","1","12","8","E","2","South","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","No","0","0","2000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1086LA204198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"LN","Louisville And Nashville Railroad Company","1976","077608705","76","07",,,,,,,,,,,"340446Q","1976-07-23T00:00:00.000","07","23","02","40","AM","2:40 AM","CARTERSVILLE",,,"015","BARTOW","13","GEORGIA",,"MONTGOMERY ST","Y","Public","A","Auto","2","4","West","3","Moving over crossing","1","Train (units pulling)","12","2","Rail equipment struck by highway user","4","Neither",,,,,,"78.0","4","Dark","1","Clear","7","Yard/switching","1","Main","SINGLE MAIN","2","1","45","3","E","2","South",,,,,,,,,,,,"8",,,,,,,,,,,,"Stop signs",,,,,,,"2","Side of vehicle approach","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","100","4","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"LN077608705197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"UP","Union Pacific Railroad Company","1986","1086LA202","86","10",,,,,,"UP","Union Pacific Railroad Company","1086LA202","86","10","447281Y","1986-10-23T00:00:00.000","10","23","08","20","AM","8:20 AM","ADDIS",,,"047","IBERVILLE","22","LOUISIANA","ADDIS","PRIVATE XING","N","Private","M","Other","5","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"75.0","2","Day","3","Rain","1","Freight Train","1","Main","MAINLINE","2","2","85","5","E","1","North",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,,"No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","No","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1086LA202198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1186LA016","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA016","86","11","425208P","1986-11-25T00:00:00.000","11","25","12","15","AM","12:15 AM","MONROE",,,"073","OUACHITA","22","LOUISIANA","MONROE","HARMON JOHNSON RD","Y","Public","A","Auto","50","1","North","3","Moving over crossing","1","Train (units pulling)","38","2","Rail equipment struck by highway user","4","Neither",,,,,,"48.0","4","Dark","4","Fog","1","Freight Train","1","Main","MAINLINE","4","4","85","50","E","1","North",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","1","Killed","Yes","1","4","1100","5","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","1","4","1L","1","1","4.0","5",,,"UP1186LA016198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1186LA202","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA202","86","11","869619X","1986-11-06T00:00:00.000","11","06","07","30","PM","7:30 PM","LAKE CHARLES",,,"019","CALCASIEU","22","LOUISIANA","LAKE CHARLES","SELLIER & MARINE ST","Y","Public","A","Auto","3","3","East","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"60.0","4","Dark","3","Rain","7","Yard/switching","4","Industry","PORT OF LAKE CHARLES","1","1","19","3","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","150","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1186LA202198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"LN","Louisville And Nashville Railroad Company","1976","077608704","76","07",,,,,,,,,,,"349502E","1976-07-20T00:00:00.000","07","20","11","30","AM","11:30 AM","MC MINNVILLE",,,"177","WARREN","47","TENNESSEE",,"CADILLAC LANE","Y","Public","B","Truck","3","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"88.0","2","Day","1","Clear","1","Freight Train","1","Main","SPARTA BRANCH MAIN","3","2","7","25","E","1","North",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"3","Opposite side of vehicle approach","No","Unknown",,,"No","3","Did not stop","No","5","Vegetation","2","Injured","Yes","0","1","2500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0",,,,"LN077608704197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"UP","Union Pacific Railroad Company","1986","1186LA203","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA203","86","11","797885T","1986-11-10T00:00:00.000","11","10","06","20","PM","6:20 PM","AVONDALE,LA",,,"051","JEFFERSON","22","LOUISIANA","AVONDALE","HWY 18","Y","Public","A","Auto","4","2","South","3","Moving over crossing","1","Train (units pulling)","2","2","Rail equipment struck by highway user","4","Neither",,,,,,"78.0","4","Dark","1","Clear","7","Yard/switching","4","Industry","LEAD","1","1","3","4","E","2","South","10",,,,,,,,,,,"11","Flagged by crew",,,,,,,,,,,"Other",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","2500","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1186LA203198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1186LA204","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA204","86","11","447066M","1986-11-12T00:00:00.000","11","12","04","05","PM","4:05 PM","ADDIS,LA",,,"047","IBERVILLE","22","LOUISIANA","ADDIS","PRIVATE XING","N","Private","M","Other","0","2","South","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"76.0","2","Day","1","Clear","1","Freight Train","1","Main","MAINLINE","4","3","83","25","E","2","South",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,"No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","4000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1186LA204198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SSW","ST. LOUIS SOUTHWESTERN RAILWAY CO.","1986","K4396","86","11",,,,,,"SP","Southern Pacific Transportation Company","XXX","86","11","758207D","1986-11-14T00:00:00.000","11","14","08","45","PM","8:45 PM","SHREVEPORT",,,"017","CADDO","22","LOUISIANA","SHREVEPORT","70TH ST","Y","Public","B","Truck","0","4","West","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"41.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN","3","2","6","20","E","4","West","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SSWK4396198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"CS","Colorado And Southern Railway","1976","CS141","76","07",,,,,,"CS","Colorado And Southern Railway","CS141","76","07",,"1976-07-27T00:00:00.000","07","27","02","35","PM","2:35 PM","CHEYENNE",,,"021","LARAMIE","56","WYOMING","CHEYENNE","EAST LINCOLN WAY","Y","Public","A","Auto","15","1","North","3","Moving over crossing","2","Train (units pushing)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"80.0","2","Day","1","Clear","7","Yard/switching","2","Yard","WEST END TRACK",,"1","6","3","E","4","West",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,,,,,,,"No","3","Did not stop","No","7","Other","3","Uninjured","Yes","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"CSCS141197607",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"UP","Union Pacific Railroad Company","1986","1186LA206","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA206","86","11","446821N","1986-11-17T00:00:00.000","11","17","12","50","PM","12:50 PM","ST JAMES",,,"093","ST JAMES","22","LOUISIANA","ST JAMES","PRIVATE XING","N","Private","M","Other","40","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"82.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAINLINE","4","2","55","40","E","2","South",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,"No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","3000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1186LA206198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1186LA207","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA207","86","11","794224P","1986-11-07T00:00:00.000","11","07","12","30","AM","12:30 AM","NATCHITOCHES",,,"069","NATCHITOCHES","22","LOUISIANA","NATCHITOCHES","ROWENA ST","Y","Public","B","Truck","5","2","South","3","Moving over crossing","2","Train (units pushing)","9","2","Rail equipment struck by highway user","4","Neither",,,,,,"50.0","4","Dark","3","Rain","1","Freight Train","1","Main","MAINLINE","3","1","11","5","E","1","North",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","200","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"UP1186LA207198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F6036","86","11",,,,,,"SP","Southern Pacific Transportation Company","F6036","86","11","767927V","1986-11-06T00:00:00.000","11","06","06","54","AM","6:54 AM","JENNINBGS",,,"051","JEFFERSON","22","LOUISIANA","JENNINGS","PLAQVENINE","Y","Public","B","Truck","10","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"54.0","2","Day","1","Clear","4","Work train","1","Main","MAIN","3","1","1","25","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","400","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF6036198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"LN","Louisville And Nashville Railroad Company","1976","077604058","76","07",,,,,,,,,,,"352113C","1976-07-06T00:00:00.000","07","06","09","30","PM","9:30 PM","HARTSELLE",,,"103","MORGAN","01","ALABAMA",,"TABERNACLE","Y","Public","A","Auto","10","4","West","3","Moving over crossing","4","Car(s) (moving)","23","2","Rail equipment struck by highway user","4","Neither",,,,,,"75.0","4","Dark","1","Clear","1","Freight Train","1","Main","SINGLE MAIN","3","4","86","30","E","2","South","7",,,,,,,,,,,"8","Crossbucks",,,,,,,,,,,"Stop signs",,,,,,,"1","Both sides","No","Unknown",,,"Unknown","3","Did not stop","Unknown","8","Not obstructed","3","Uninjured","Yes","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"LN077604058197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"UP","Union Pacific Railroad Company","1986","1186LA015","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA015","86","11","448330W","1986-11-22T00:00:00.000","11","22","06","01","AM","6:01 AM","HANHVILLE",,,"089","ST CHARLES","22","LOUISIANA","HAHNVILLE","PRIVATE CROSSING","N","Private","A","Auto","0","1","North","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"45.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAINLINE","4","2","126","45","E","1","North",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,"No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","1","Killed","Yes","1","0","3500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","1","0","1L","1","1","0.0","5",,,"UP1186LA015198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","W9726","86","11",,,,,,"SP","Southern Pacific Transportation Company","W9726","86","11","755980X","1986-11-22T00:00:00.000","11","22","11","51","AM","11:51 AM","LONGSTREET",,,"031","DE SOTO","22","LOUISIANA","LONGSTREET","SCHOOL HSE XING","Y","Public","A","Auto","0","4","West","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"60.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAIN","5","3","71","20","E","4","West",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,"No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","5000","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPW9726198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F6146","86","11",,,,,,"SP","Southern Pacific Transportation Company","F6146","86","11","744256J","1986-11-13T00:00:00.000","11","13","08","18","PM","8:18 PM","ABBEVILLE",,,"113","VERMILION","22","LOUISIANA","ABBEVILLE","GODCHAUX","Y","Public","A","Auto","2","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"46.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","MIDLAND","3","1","4","8","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1500","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF6146198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"CR","Conrail","1976","0910303","76","07",,,,,,,,,,,"534166F","1976-07-26T00:00:00.000","07","26","10","43","AM","10:43 AM","HEBRON",,,"127","PORTER","18","INDIANA","HEBRON","COUNTY ROAD 500 WEST","Y","Public","A","Auto","0","2","South","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"75.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN","1","2","56","10","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","Unknown",,,,"No","4","Stopped on crossing","No","8","Not obstructed","2","Injured","Yes","0","2","2400","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","2","1L","1","0","2.0",,,,"CR0910303197607",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,,,,,
"UP","Union Pacific Railroad Company","1986","1186LA014","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA014","86","11","447287P","1986-11-20T00:00:00.000","11","20","01","30","AM","1:30 AM","ADDIS",,,"047","IBERVILLE","22","LOUISIANA","ADDIS","HWY 1","Y","Public","B","Truck","2","3","East","3","Moving over crossing","2","Train (units pushing)","8","2","Rail equipment struck by highway user","4","Neither",,,,,,"75.0","4","Dark","2","Cloudy","7","Yard/switching","4","Industry","COPOLYMER LEAD","1","1","16","2","E","3","East","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","3","5000","3","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","3","1L","1","0","3.0","5",,,"UP1186LA014198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F6176","86","11",,,,,,"SP","Southern Pacific Transportation Company","F6176","86","11","767517W","1986-11-16T00:00:00.000","11","16","11","05","PM","11:05 PM","FRANKLIN",,,"101","ST MARY","22","LOUISIANA","FRANKLIN","WILLOW ST","Y","Public","B","Truck","1","1","North","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"70.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","MAIN","3","3","114","25","E","4","West","1",,,,,,,,,,,"8","Gates",,,,,,,,,,,"Stop signs","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","400","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF6176198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
