"condition","outcome","year","geography","geotype","geoname","geoid","region","district","total","totalrate","aarate","age0_14","age0_14rate","age15_24","age15_24rate","age25_44","age25_44rate","age45_64","age45_64rate","age65plus","age65plusrate","total_male","total_malerate","aa_totalmalerate","age0_14_male","age0_14_malerate","age15_24_male","age15_24_malerate","age25_44_male","age25_44_malerate","age45_64_male","age45_64_malerate","age65plus_male","age65plus_malerate","total_female","total_femalerate","aa_totalfemalerate","age0_14_female","age0_14_femalerate","age15_24_female","age15_24_femalerate","age25_44_female","age25_44_femalerate","age45_64_female","age45_64_femalerate","age45plus_female","age45plus_femalerate","age65plus_female","age65plus_femalerate","white_total","white_totalrate","white_age0_14","white_age0_14rate","white_age15_24","white_age15_24rate","white_age25_44","white_age25_44rate","white_age45_64","white_age45_64rate","white_age65plus","white_age65plusrate","white_total_male","white_total_malerate","white_age0_14_male","white_age0_14_malerate","white_age15_24_male","white_age15_24_malerate","white_age25_44_male","white_age25_44_malerate","white_age45_64_male","white_age45_64_malerate","white_age65plus_male","white_age65plus_malerate","white_total_female","white_total_femalerate","white_age0_14_female","white_age0_14_femalerate","white_age15_24_female","white_age15_24_femalerate","white_age25_44_female","white_age25_44_femalerate","white_age45_64_female","white_age45_64_femalerate","white_age45plus_female","white_age45plus_femalerate","white_age65plus_female","white_age65plus_femalerate","black_total","black_totalrate","black_age0_14","black_age0_14rate","black_age15_24","black_age15_24rate","black_age25_44","black_age25_44rate","black_age45_64","black_age45_64rate","black_age65plus","black_age65plusrate","black_total_male","black_total_malerate","black_age0_14_male","black_age0_14_malerate","black_age15_24_male","black_age15_24_malerate","black_age25_44_male","black_age25_44_malerate","black_age45_64_male","black_age45_64_malerate","black_age65plus_male","black_age65plus_malerate","black_total_female","black_total_femalerate","black_age0_14_female","black_age0_14_femalerate","black_age15_24_female","black_age15_24_femalerate","black_age25_44_female","black_age25_44_femalerate","black_age45_64_female","black_age45_64_femalerate","black_age45plus_female","black_age45plus_femalerate","black_age65plus_female","black_age65plus_femalerate","hispanic_total","hispanic_totalrate","hispanic_age0_14","hispanic_age0_14rate","hispanic_age15_24","hispanic_age15_24rate","hispanic_age25_44","hispanic_age25_44rate","hispanic_age45_64","hispanic_age45_64rate","hispanic_age65plus","hispanic_age65plusrate","hispanic_total_male","hispanic_total_malerate","hispanic_age0_14_male","hispanic_age0_14_malerate","hispanic_age15_24_male","hispanic_age15_24_malerate","hispanic_age25_44_male","hispanic_age25_44_malerate","hispanic_age45_64_male","hispanic_age45_64_malerate","hispanic_age65plus_male","hispanic_age65plus_malerate","hispanic_total_female","hispanic_total_femalerate","hispanic_age0_14_female","hispanic_age0_14_femalerate","hispanic_age15_24_female","hispanic_age15_24_femalerate","hispanic_age25_44_female","hispanic_age25_44_femalerate","hispanic_age45_64_female","hispanic_age45_64_femalerate","hispanic_age45plus_female","hispanic_age45plus_femalerate","hispanic_age65plus_female","hispanic_age65plus_femalerate","api_total","api_totalrate","api_age0_14","api_age0_14rate","api_age15_24","api_age15_24rate","api_age25_44","api_age25_44rate","api_age45_64","api_age45_64rate","api_age65plus","api_age65plusrate","api_total_male","api_total_malerate","api_age0_14_male","api_age0_14_malerate","api_age15_24_male","api_age15_24_malerate","api_age25_44_male","api_age25_44_malerate","api_age45_64_male","api_age45_64_malerate","api_age65plus_male","api_age65plus_malerate","api_total_female","api_total_femalerate","api_age0_14_female","api_age0_14_femalerate","api_age15_24_female","api_age15_24_femalerate","api_age25_44_female","api_age25_44_femalerate","api_age45_64_female","api_age45_64_femalerate","api_age45plus_female","api_age45plus_femalerate","api_age65plus_female","api_age65plus_femalerate","aian_total","aian_totalrate","aian_age0_14","aian_age0_14rate","aian_age15_24","aian_age15_24rate","aian_age25_44","aian_age25_44rate","aian_age45_64","aian_age45_64rate","aian_age65plus","aian_age65plusrate","aian_total_male","aian_total_malerate","aian_age0_14_male","aian_age0_14_malerate","aian_age15_24_male","aian_age15_24_malerate","aian_age25_44_male","aian_age25_44_malerate","aian_age45_64_male","aian_age45_64_malerate","aian_age65plus_male","aian_age65plus_malerate","aian_total_female","aian_total_femalerate","aian_age0_14_female","aian_age0_14_femalerate","aian_age15_24_female","aian_age15_24_femalerate","aian_age25_44_female","aian_age25_44_femalerate","aian_age45_64_female","aian_age45_64_femalerate","aian_age45plus_female","aian_age45plus_femalerate","aian_age65plus_female","aian_age65plus_femalerate","other_notaian_total","other_notaian_totalrate","other_notaian_age0_14","other_notaian_age0_14rate","other_notaian_age15_24","other_notaian_age15_24rate","other_notaian_age25_44","other_notaian_age25_44rate","other_notaian_age45_64","other_notaian_age45_64rate","other_notaian_age65plus","other_notaian_age65plusrate","other_notaian_total_male","other_notaian_total_malerate","other_notaian_age0_14_male","other_notaian_age0_14_malerate","other_notaian_age15_24_male","other_notaian_age15_24_1","other_notaian_age25_44_male","other_notaian_age25_44_1","other_notaian_age45_64_male","other_notaian_age45_64_1","other_notaian_age65plus_male","other_notaian_age65plus_1","other_notaian_total_female","other_notaian_total_femalerate","other_notaian_age0_14_female","other_notaian_age0_14_1","other_notaian_age15_24_female","other_notaian_age15_24_2","other_notaian_age25_44_female","other_notaian_age25_44_2","other_notaian_age45_64_female","other_notaian_age45_64_2","other_notaian_age45plus_female","other_notaian_age45plus","other_notaian_age65plus_female","other_notaian_age65plus_2"
"Pulmonary Diseases","ED Discharge","2012","South Bay","SRA","SOUTH BAY","22","SOUTH","Supervisorial District 1","1029","765.92","779.54","370","1292.67","123","520.92","205","529.93","198","643.95","134","1045.94","514","746.10","786.10","234","1624.65","50","391.68","82","387.54","88","578.32","61","1106.76","515","786.79","787.85","136","957.16","73","673.69","124","699.16","109","708.81","182","802.05","73","999.96","203","896.26","27","955.04","17","603.73","34","502.77","82","1194.01","43","1286.45","106","801.41","18","1227.80",,,"15","342.97","53","1289.94","20","1130.67","97","1029.57","9","661.66","16","1387.21","20","771.62","29","1050.45","52","1200.32","24","1452.05","87","1259.20","24","1887.79","15","1034.37","28","1166.64","17","1094.78",,,"47","1035.75","14","2002.89","10","1128.98","16","868.60","6","554.79",,,"40","1684.84","11","1757.60","5","885.07","13","2008.87","11","2313.54","12","2003.76",,,"649","728.61","296","1360.77","81","468.58","130","516.31","80","440.08","63","918.52","321","734.41","187","1723.95","34","375.32","43","341.38","26","311.08","31","1120.21","328","723.04","109","999.88","46","574.47","87","695.21","54","547.67","87","617.74","32","785.31","45","357.62","7","387.03","5","319.62","7","202.39","9","238.63","17","809.78","20","334.51","5","538.04",,,,,,,"9","1030.35","25","377.69",,,,,,,"8","371.87","17","484.56","9","667.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41","1394.72","15","1460.82","6","989.40","6","706.90","8","1905.98","7","6306.84","19","1203.05","10","2000.95",,,,,,,,,"22","1606.37","5","946.27",,,,,"7","3557.37","14","5413.14","7","11321.47"
"Pulmonary Diseases","ED Discharge","2012","Sweetwater","SRA","SWEETWATER","20","SOUTH","Supervisorial District 1","774","555.09","565.92","301","942.62","85","399.52","146","358.43","129","393.79","113","892.32","368","542.70","553.53","178","1107.03","45","415.03","50","252.24","48","302.16","48","894.27","406","566.83","575.61","124","776.70","40","383.27","96","458.74","82","478.16","146","601.47","65","890.88","177","550.88","35","681.79","21","627.86","34","380.99","48","495.53","40","760.13","84","509.98","19","729.25","13","727.77","12","255.74","26","501.50","15","631.02","93","594.04","16","634.42","9","523.38","22","522.96","22","488.77","46","636.15","24","873.01","74","960.44","29","1630.30","7","549.02","21","883.79","10","547.11","7","1701.95","33","816.40","15","1713.75","5","662.90","8","589.80",,,,,"42","1116.63","15","1554.77",,,"13","1256.16","7","870.46","11","1015.74",,,"392","556.48","185","989.82","44","356.76","70","338.69","56","398.13","36","816.83","178","531.53","110","1172.31","22","345.77","22","225.65","14","215.68","11","621.17","214","579.05","75","806.33","22","368.26","49","437.26","43","547.16","68","649.50","26","940.92","78","317.89","24","522.54","8","241.00","15","189.40","8","125.03","24","997.23","44","384.15","18","749.45","5","275.47","6","158.66",,,"15","1581.50","34","259.13","6","281.71",,,"9","215.93","6","175.92","15","301.18","9","620.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","1019.69","26","1443.22",,,"5","497.71","5","980.95","5","4268.69","23","1090.13","15","1577.81",,,,,,,,,"20","949.23","11","1300.66",,,,,,,,,,
"Pulmonary Diseases","In-Patient Treatment","2017","Palomar-Julian","SRA","PALOMAR-JULIAN","60","NORTH INLAND","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","In-Patient Treatment","2017","Pauma","SRA","PAUMA","54","NORTH INLAND","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","Supervisorial District 1","SupervisorDistrict","1ST SUPERVISORIAL DIST","1","NA","Supervisorial District 1","4901","799.47","810.86","1715","1310.52","538","495.89","921","526.04","1089","791.02","638","1046.27","2343","756.30","780.97","1031","1557.33","232","386.94","337","370.46","486","727.53","257","992.04","2558","843.58","844.21","684","1057.88","306","630.31","584","694.35","603","850.92","984","928.93","381","1086.35","1132","834.15","152","888.09","104","509.35","199","531.13","452","1198.67","225","977.03","617","821.73","94","1072.85","43","329.47","84","382.66","302","1467.95","95","873.34","515","849.53","59","696.57","61","829.21","115","740.30","150","876.12","281","956.27","130","1069.38","644","1737.55","177","2598.38","67","875.79","161","1426.89","187","2200.41","51","1858.15","259","1245.00","96","2823.32","37","822.85","64","906.22","46","988.74","16","1356.82","385","2366.09","82","2375.88","30","951.70","97","2284.74","141","3668.84","176","3249.44","35","2227.96","2593","746.49","1211","1362.79","316","478.17","480","480.54","345","506.27","242","986.37","1196","706.78","729","1626.43","125","359.59","149","304.45","106","342.52","86","894.02","1398","784.18","482","1094.44","191","609.38","331","649.60","238","643.41","394","758.68","155","1046.56","343","453.19","87","719.40","28","263.79","57","256.47","76","360.29","96","953.22","178","495.23","61","974.65","16","287.21","28","257.04","22","230.85","52","1303.12","165","415.26","26","446.32","12","237.24","29","255.93","54","465.22","99","555.63","45","727.07","8","496.35",,,,,,,,,,,"5","577.77",,,,,,,,,,,,,,,,,,,,,,,,,"152","982.92","76","1352.61","20","568.00","19","474.83","19","1008.28","18","3401.59","76","954.51","44","1557.62","11","575.22","10","470.51","6","649.69","5","2202.07","76","1013.21","32","1143.54","9","559.85","9","479.96","13","1353.00","26","2064.68","13","4318.15"
"Pulmonary Diseases","ED Discharge","2012","Supervisorial District 2","SupervisorDistrict","2ND SUPERVISORIAL DIST","2","NA","Supervisorial District 2","3451","546.67","547.30","857","731.14","367","391.68","715","441.16","942","535.12","570","692.42","1627","525.29","527.90","542","898.08","171","361.22","272","335.85","419","491.12","223","624.97","1824","567.27","561.90","316","554.26","195","422.98","443","546.36","523","576.55","870","633.48","348","743.88","1867","485.26","298","547.63","166","338.72","344","381.28","625","496.96","435","663.01","848","445.90","193","688.50","65","260.28","120","258.48","301","483.47","170","590.11","1019","523.75","105","398.25","101","419.93","224","510.84","324","510.20","589","587.28","265","720.18","512","1734.64","143","2439.93","83","1579.17","140","1566.09","124","1643.14","23","1159.70","255","1702.83","89","2957.55","51","1844.40","63","1348.48","44","1191.00","8","963.41","258","1767.29","54","1893.58","32","1287.71","77","1804.61","80","2072.56","94","1903.59","15","1313.97","635","414.11","281","662.15","68","235.09","135","303.37","97","343.97","53","588.23","317","423.42","175","801.73","31","213.92","58","269.31","35","268.85","17","464.30","318","405.22","106","514.25","37","256.68","77","335.12","62","409.60","98","478.69","36","672.67","74","192.93","21","346.07",,,"11","91.71","18","181.79","20","456.18","22","126.78","8","273.60",,,,,"6","155.62","5","278.85","52","246.21","12","420.24",,,"10","153.73","12","199.42","28","313.83","16","565.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322","1502.09","102","1305.37","42","950.45","77","1502.60","69","2127.09","32","3727.20","169","1583.75","70","1737.04","22","1019.97","26","1084.43","30","1862.30","20","5105.77","153","1421.28","32","842.70","19","881.24","51","1879.33","39","2388.29","51","2434.20","12","2591.83"
"Pulmonary Diseases","ED Discharge","2012","Supervisorial District 3","SupervisorDistrict","3RD SUPERVISORIAL DIST","3","NA","Supervisorial District 3","1773","280.44","286.25","515","416.60","170","192.07","351","192.23","365","219.85","373","518.50","827","263.51","274.41","327","516.55","81","173.05","135","147.03","143","177.73","142","446.11","946","297.12","295.12","188","311.76","89","213.36","216","237.82","222","259.57","453","360.73","232","575.62","873","256.86","149","287.83","73","184.74","168","191.17","226","210.34","257","482.57","368","216.07","89","332.18","30","142.46","65","143.34","89","167.91","95","397.11","505","297.85","60","240.24","43","234.26","103","242.16","137","251.71","300","357.05","162","551.81","129","832.44","45","1368.17","20","731.77","39","820.95","19","492.19","7","703.38","58","676.64","26","1498.96","6","420.21","20","715.95","6","284.20",,,"71","1024.47","19","1221.08","13","1138.06","19","964.91","13","744.07","20","882.83","7","1349.42","395","295.89","177","457.34","53","213.66","83","197.40","60","274.27","22","363.64","212","320.31","119","607.80","28","218.98","26","122.88","25","237.06","15","583.47","183","271.92","58","303.51","25","207.99","58","270.50","35","308.32","43","284.56","8","209.36","216","179.51","86","409.67","13","75.21","31","73.23","30","100.11","57","533.51","107","187.15","55","516.93","8","89.65","13","65.23","10","72.48","21","472.23","109","172.59","31","297.88","5","59.94","18","80.38","20","122.94","56","248.54","36","577.89","9","534.93",,,,,,,,,,,,,,,,,,,,,,,"8","998.74",,,,,,,,,"6","2139.01",,,"134","637.00","56","658.10","9","228.41","26","520.13","19","674.56","24","3316.19","75","707.58","36","829.82","7","340.03","11","448.29","12","871.38","9","2849.86","59","566.06","21","484.39",,,"15","592.20","7","488.93","22","1201.42","15","3673.55"
"Pulmonary Diseases","ED Discharge","2012","Supervisorial District 4","SupervisorDistrict","4TH SUPERVISORIAL DIST","4","NA","Supervisorial District 4","4233","656.82","688.75","1077","1043.85","452","442.89","984","442.08","1189","818.66","532","743.22","2099","637.83","687.72","713","1340.74","205","388.28","413","354.53","539","717.03","229","728.85","2134","676.64","693.47","364","727.97","246","501.65","571","538.19","650","927.64","953","864.58","303","754.47","1553","495.86","160","523.22","131","321.12","380","340.35","585","709.30","298","622.47","747","455.67","105","660.79","63","290.67","139","230.40","316","709.19","124","579.11","806","540.01","55","374.28","68","355.24","240","470.75","269","709.44","442","688.22","173","657.74","1109","2336.97","221","2593.47","139","1815.43","313","2254.22","345","2768.29","91","1847.23","551","2217.75","157","3541.38","59","1449.88","160","2104.86","125","1913.87","50","2242.82","558","2467.97","63","1557.35","80","2224.27","153","2435.04","220","3710.86","261","3021.78","42","1524.99","1086","588.82","512","1083.40","127","365.59","215","340.61","178","590.92","55","586.99","549","592.55","336","1385.30","50","278.23","78","243.79","68","461.32","17","460.12","537","585.05","176","765.00","77","459.15","137","439.86","110","716.17","147","704.42","38","672.24","233","304.47","67","654.80","19","133.69","40","150.82","49","283.59","58","688.45","115","318.46","41","779.36","11","150.92","17","137.76","20","256.77","27","754.40","118","291.92","26","525.58","8","116.71","22","162.79","29","305.62","61","421.47","32","641.54","5","238.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"218","1054.03","111","1777.65","29","690.86","29","418.97","24","930.95","25","3268.96","118","1144.66","69","2151.39","18","909.57","13","391.99","8","630.60","9","2434.13","101","964.89","42","1384.98","10","484.85","16","445.07","16","1221.94","32","1887.42","16","4013.20"
"Pulmonary Diseases","ED Discharge","2012","Supervisorial District 5","SupervisorDistrict","5TH SUPERVISORIAL DIST","5","NA","Supervisorial District 5","2469","390.10","392.73","831","650.84","240","229.14","437","260.00","476","308.70","485","619.70","1145","358.08","369.03","533","819.06","84","139.05","150","175.38","192","256.47","187","543.59","1324","422.82","417.66","298","476.26","156","351.07","287","347.18","284","357.97","582","472.42","298","679.62","1299","379.10","263","531.30","97","197.41","216","264.86","342","338.52","381","620.45","580","332.46","176","696.40","35","117.12","79","186.90","138","279.10","152","553.42","719","427.51","87","359.75","62","322.25","137","349.22","204","395.58","433","506.37","229","674.74","179","862.32","57","1364.30","24","575.40","60","944.65","31","645.75","7","553.91","84","734.31","35","1665.18","9","352.35","23","630.48","15","595.02",,,"95","1018.79","22","1065.14","15","932.42","37","1352.59","15","705.74","20","708.44","5","717.20","716","352.04","395","675.77","97","236.74","117","190.54","62","186.53","45","479.57","355","345.35","256","857.90","30","135.55","34","109.62","20","124.11","15","385.87","361","358.90","139","485.86","67","355.13","83","271.64","42","246.17","71","318.87","29","549.63","111","255.79","41","579.96",,,"13","98.22","20","175.20","34","657.66","53","269.01","22","598.67",,,"5","83.05","11","231.68","13","662.96","58","244.88","19","560.47",,,"8","110.32","9","134.49","30","303.40","21","654.49","22","558.18","6","655.14",,,"6","653.26",,,,,"10","524.07","5","1130.05",,,,,,,,,"11","593.38",,,,,"5","1140.43",,,"5","754.93",,,"137","733.92","69","914.65","15","387.89","24","575.90","14","582.98","15","2023.72","61","646.56","40","1037.52","5","227.43","8","390.68",,,"5","1470.22","77","821.66","29","788.61","10","570.99","16","752.57","11","844.68","21","1235.08","10","2495.84"
"Pulmonary Diseases","ED Discharge","2012","City of Carlsbad","Municipal","CARLSBAD","1","NA","NA","307","284.12","295.29","107","529.61","24","185.39","52","180.63","50","155.26","75","521.23","142","269.04","286.68","72","706.47","9","133.37","15","109.74","21","138.32","24","375.26","165","298.58","300.47","34","346.50","15","242.97","36","248.59","28","170.98","79","323.04","51","639.78","233","301.19","65","529.51","14","166.36","43","226.21","40","159.94","70","578.24","103","269.43","45","721.23",,,"12","127.52","17","139.63","24","442.23","130","332.11","20","331.82","10","249.98","31","325.93","23","179.24","69","352.04","46","690.35","7","409.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","247.24","25","552.91",,,"5","93.52",,,,,"22","268.47","17","733.10",,,,,,,,,"20","227.47","8","363.71",,,,,,,"6","248.04",,,"8","98.13","6","415.45",,,,,,,,,,,,,,,,,,,,,"6","134.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","408.72","7","515.70",,,,,,,,,"9","560.85","7","960.80",,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Chula Vista","Municipal","CHULA VISTA","2","NA","NA","1842","734.44","738.32","655","1170.75","216","550.10","358","503.65","349","590.84","264","1035.99","853","699.61","696.99","394","1399.49","104","514.74","127","366.21","129","456.24","99","928.25","989","767.38","770.68","261","939.10","113","587.28","231","634.97","220","714.08","385","843.76","165","1113.94","441","811.35","65","816.20","59","1043.47","84","602.03","143","868.46","91","872.37","210","750.23","34","858.80","32","1094.66","42","558.30","69","780.43","33","693.03","231","876.51","31","773.23","26","987.11","42","652.65","74","969.67","132","994.27","57","1028.17","180","1483.37","65","2382.94","22","1044.73","53","1428.59","24","813.13","17","2416.17","75","1178.04","38","2953.40","12","1062.18","13","623.60","5","318.41","7","2297.42","105","1818.54","27","1872.71","10","1024.06","40","2454.51","19","1374.16","29","1625.99","10","2507.41","1004","703.72","444","1217.19","118","460.94","187","455.61","144","493.45","111","1075.02","457","673.57","267","1456.40","51","389.01","58","299.38","45","343.24","36","907.11","547","731.04","177","975.20","67","535.87","129","594.70","99","615.63","174","775.34","75","1180.59","123","357.15","36","595.25","9","191.57","19","185.29","24","251.88","35","908.44","60","372.09","27","863.13","5","199.49","6","128.30",,,"18","1211.49","63","344.04","9","305.78",,,"13","234.79","20","378.27","37","485.27","17","722.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","1163.37","40","1491.40","7","503.37","11","684.36","10","1256.45","10","4480.96","43","1277.56","23","1689.79",,,"6","712.20","5","1246.19","5","4782.65","36","1050.67","17","1289.24",,,"5","655.27","5","1266.32","10","1916.49","5","4216.05"
"Pulmonary Diseases","ED Discharge","2012","City of Coronado","Municipal","CORONADO","3","NA","NA","75","322.25","366.45","22","755.75",,,"7","113.93","15","300.42","28","808.55","32","240.89","343.19","12","795.23",,,,,"10","420.52",,,"43","430.43","383.88","10","713.27",,,,,"5","191.20","29","641.59","24","1259.84","57","338.82","14","702.11",,,"6","146.27","12","290.84","23","737.18","26","274.87","10","946.07",,,,,"8","405.68",,,"31","420.97",,,,,,,,,"25","646.83","21","1227.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","401.61","6","1107.01",,,,,,,,,"6","330.76",,,,,,,,,,,"7","491.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Del Mar","Municipal","DEL MAR","4","NA","NA","7","155.39","130.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","171.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of El Cajon","Municipal","EL CAJON","5","NA","NA","696","692.29","691.96","160","805.91","73","498.94","174","653.98","191","714.24","98","772.73","330","669.22","674.50","106","1041.11","32","431.54","71","534.84","72","557.10","49","893.28","366","714.49","707.73","54","559.05","42","566.80","103","773.81","119","862.66","168","800.46","49","682.18","336","554.70","52","575.54","28","365.43","66","452.96","112","591.80","77","752.66","149","498.19","36","779.65","9","231.50","23","303.20","44","471.65","37","822.66","187","609.56","17","368.82","19","501.78","43","611.82","68","710.18","108","705.76","41","698.47","120","2430.10","30","2845.77","23","2774.38","36","2158.33","31","2624.16",,,"64","2545.83","19","3449.84","13","2871.80","19","2206.10","12","2219.72",,,"56","2310.70","11","2175.66","10","2665.75","17","2106.10","18","2991.29","18","2429.99",,,"122","474.90","50","674.28","11","232.05","38","502.10","15","325.23","8","578.42","59","469.04","32","818.42","6","239.26","17","459.32",,,,,"63","480.47","19","520.27","5","224.95","21","542.39","13","540.15","18","548.40","5","572.32","8","168.79",,,,,,,,,,,,,,,,,,,,,,,"7","250.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102","2475.54","22","1544.89","10","1225.83","31","3114.07","28","4232.13","10","5285.87","55","2644.19","18","2389.25","5","1202.13","11","2369.02","13","3741.23","8","8333.03","46","2301.55",,,"5","1249.30","20","3793.57","15","4774.46","18","4247.71",,
"Pulmonary Diseases","ED Discharge","2012","City of Encinitas","Municipal","ENCINITAS","6","NA","NA","165","273.52","272.79","32","329.76","11","176.37","27","164.20","42","229.08","51","588.15","74","251.40","248.52","15","298.37","8","222.64","17","202.57","24","270.60","10","277.46","90","294.91","288.23","17","363.29",,,"10","125.31","18","190.08","59","405.89","41","824.71","134","293.00","20","313.42","10","241.91","25","203.86","33","211.66","46","613.26","54","239.32","9","256.64","7","291.66","16","259.38","15","203.54","8","230.03","80","345.41","12","374.86",,,"9","145.31","17","219.46","56","461.65","39","906.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","236.75","8","377.90",,,,,"8","431.36",,,"17","355.55","5","408.24",,,,,"8","914.41",,,"6","119.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Escondido","Municipal","ESCONDIDO","7","NA","NA","632","430.80","429.03","170","526.22","67","304.98","149","375.80","143","394.75","104","618.87","275","376.84","375.66","109","665.45","35","313.77","40","199.41","48","268.57","42","577.51","358","484.05","479.87","60","381.39","31","295.71","109","557.73","95","516.87","157","562.43","62","650.61","285","433.88","33","368.47","20","270.33","72","486.56","79","364.52","80","633.35","105","323.32","20","435.19","9","231.67","18","229.67","27","254.52","31","553.49","180","541.38","13","297.68","11","311.16","54","763.72","52","470.77","102","559.00","50","695.50","47","1539.75","15","2022.22","6","1201.60","13","1538.66","10","1203.25",,,"26","1494.91","9","2232.45",,,"8","1466.03","5","1165.00",,,"21","1597.34","6","1782.87",,,"6","1646.53",,,"7","1772.67",,,"259","400.51","108","551.87","37","302.88","58","285.87","43","418.81","14","537.50","125","384.86","71","723.58","19","308.52","13","129.50","12","236.31","9","821.47","134","416.32","36","375.33","18","296.96","45","444.46","31","601.99","36","539.25","5","327.64","22","229.93","9","594.38",,,,,,,"6","494.61","10","227.34","6","783.99",,,,,,,,,"12","232.11",,,,,,,,,"6","279.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","369.54",,,,,,,,,,,"8","527.90",,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Imperial Beach","Municipal","IMPERIAL BEACH","8","NA","NA","255","953.27","952.79","86","1550.11","30","643.09","53","669.36","59","966.26","27","1074.41","120","896.59","898.39","57","2018.41","12","490.00","20","498.63","22","738.75","9","802.14","135","1010.03","996.95","29","1064.61","18","812.27","33","844.64","37","1182.86","55","1217.08","18","1294.03","86","878.27","11","857.37","7","526.71","18","621.33","35","1194.95","15","1107.83","36","687.94","8","1152.74",,,"7","447.28","18","1147.23",,,"50","1096.73",,,"6","1010.10","11","825.83","17","1250.00","30","1467.71","13","1900.58","20","1955.03","8","5714.29",,,"5","1628.66","5","2057.61",,,"9","1530.61","6","8000.00",,,,,,,,,"11","2528.74",,,,,"5","4166.67",,,,,,,"130","999.54","60","1689.19","17","651.09","28","728.60","16","717.49","9","1168.83","64","1029.27","37","2104.66","7","523.95","11","597.18",,,"6","1973.68","66","972.30","23","1282.05","10","784.31","17","849.58","13","1038.34","16","931.32",,,"9","468.75",,,,,,,,,,,"5","589.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","1138.95","5","1666.67",,,,,,,,,"6","1373.00",,,,,,,,,,,,,,,,,,,,,,,,
