"objectid","filenum","casenum","uofnum","occurred_dt","occurred_tm","current_badge_no","offage","offsex","offrace","hire_dt","rankattimeofincident","offroletype","off_injured","offcondtype","off_hospital","service_type","forcetype","uof_reason","cycles_num","forceeffective","street_n","street","street_g","street_t","matchaddress","geoaddress","origaddress","citnum","citrace","citsex","citage","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","ra","beat","sector","division","district","point_x","point_y"
"17315","UF2020-0288","060583-2020","65091, 65093, 65094, 65457","2020-04-01T00:00:00.000","04:20 PM","11034","29","Female","Other","2015-06-03T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down, Held Suspect Down, Take Down - Body","Arrest","NULL","No, Yes, Yes, Yes","8411","La Prada","NULL","Dr.","8411 LA PRADA DR","8411 La Prada Dr.","8411 La Prada Dr.","62256","Black","Female","60","No","No injuries noted or visible","Yes","Poor hygiene","Crim Trespass/Bldg/Prop, Resisting Search and Transport","1180","224","220","NORTHEAST","7","2531707.843","6982544.574"
"19067","UF2020-0769","060326-2020","65426, 65429, 65430","2020-04-01T00:00:00.000","02:30 AM","11754","32","Male","Hispanic","2019-07-10T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down, Weapon display at Person","Arrest","NULL","No, Yes, No","5500","BUCKNER","S","Blvd.","5500 S BUCKNER BLVD","5500 S BUCKNER Blvd.","5500 S BUCKNER Blvd.","62381","Black","Male","28","No","No injuries noted or visible","Yes","Agitated","Evading Arrest, Resisting Arrest","1217","318","310","SOUTHEAST","7","2526352.27","6976211.063"
"17324","UF2020-0291","060482-2020","65107","2020-04-01T00:00:00.000","12:10 PM","8565","39","Male","Hispanic","2004-09-24T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Weapon Display","NULL","No","6750","Abrams","NULL","Rd.","6750 ABRAMS RD, DALLAS, TX, 75231","6750 Abrams Rd.","6750 Abrams Rd.","62263","Hispanic","Female","21","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest","6063","213","210","NORTHEAST","13","2507943.401","7002793.444"
"17325","UF2020-0291","060482-2020","65108","2020-04-01T00:00:00.000","12:10 PM","11305","26","Male","Hispanic","2017-03-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Weapon Display","NULL","No","6750","Abrams","NULL","Rd.","6750 ABRAMS RD, DALLAS, TX, 75231","6750 Abrams Rd.","6750 Abrams Rd.","62263","Hispanic","Female","21","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest","6063","213","210","NORTHEAST","13","2507943.401","7002793.444"
"17326","UF2020-0291","060482-2020","65109","2020-04-01T00:00:00.000","12:10 PM","10508","37","Male","White","2013-04-10T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Weapon Display","NULL","No","6750","Abrams","NULL","Rd.","6750 ABRAMS RD, DALLAS, TX, 75231","6750 Abrams Rd.","6750 Abrams Rd.","62263","Hispanic","Female","21","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest","6063","213","210","NORTHEAST","13","2507943.401","7002793.444"
"17327","UF2020-0291","060482-2020","65110","2020-04-01T00:00:00.000","12:10 PM","11368","26","Male","White","2017-07-26T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Weapon Display","NULL","No","6750","Abrams","NULL","Rd.","6750 ABRAMS RD, DALLAS, TX, 75231","6750 Abrams Rd.","6750 Abrams Rd.","62263","Hispanic","Female","21","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest","6063","213","210","NORTHEAST","13","2507943.401","7002793.444"
"17328","UF2020-0291","060482-2020","65111","2020-04-01T00:00:00.000","12:10 PM","10320","31","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Traffic Stop","Weapon display at Person","Weapon Display","NULL","No","6750","Abrams","NULL","Rd.","6750 ABRAMS RD, DALLAS, TX, 75231","6750 Abrams Rd.","6750 Abrams Rd.","62263","Hispanic","Female","21","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest","6063","213","210","NORTHEAST","13","2507943.401","7002793.444"
"17665","UF2020-0387","060860-2020","65117, 65137, 65138","2020-04-02T00:00:00.000","07:17 AM","9349","39","Male","Black","2008-01-09T00:00:00.000","Police Officer","Officer","Yes","Sprain/Strain","No","Arrest","BD - Grabbed, Weapon display at Person, Taser","Arrest","NULL","No, No, Yes","3127","Easter","NULL","Ave.","3127 EASTER AVE, DALLAS, TX, 75216","3127 Easter Ave.","3127 Easter Ave.","62267","Black","Male","30","No","No injuries noted or visible","Yes","None detected","Resisting Arrest, Assault/FV","4248","725","720","SOUTH CENTRAL","4","2492547.392","6946176.552"
"17323","UF2020-0290","060791-2020","65114","2020-04-02T00:00:00.000","01:45 AM","11629","32","Female","Hispanic","2018-12-12T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","BD - Tripped","Arrest","NULL","No","299","Stoneport","NULL","Dr.","299 STONEPORT DR","299 Stoneport Dr.","299 Stoneport Dr.","62261","Black","Male","31","Yes","Abrasion/Scrape, Taser Burn Marks","Yes","Agitated","Assault/FV, Resisting Arrest","2208","352","350","SOUTHEAST","5","2517489.844","6947802.024"
"17330","UF2020-0292","060800-2020","65127","2020-04-02T00:00:00.000","02:45 AM","8288","43","Male","White","2002-07-19T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Warrant Execution","K-9 Deployment","Arrest","NULL","Yes","5349","Amesbury","NULL","Dr.","5349 AMESBURY DR","5349 Amesbury Dr.","5349 Amesbury Dr.","48112","White","Male","32","Yes","Abrasion/Scrape, Redness/Swelling","Yes","Agitated","Public Intoxication, Other Felony Arrest","1096","218","210","NORTHEAST","14","2501102.301","6997549.761"
"17319","UF2020-0289","060792-2020","65099","2020-04-02T00:00:00.000","02:15 AM","9956","49","Male","Black","2009-08-19T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Arm","Arrest","NULL","Yes","7501","Chesterfield","NULL","Dr.","7501 CHESTERFIELD DR","7501 Chesterfield Dr.","7501 Chesterfield Dr.","62258","Black","Female","26","No","No injuries noted or visible","Yes","Poor hygiene","Assault/FV, Resisting Arrest","4360","744","740","SOUTH CENTRAL","8","2469894.984","6925450.308"
"17663","UF2020-0386","060802-2020","65100, 65101","2020-04-02T00:00:00.000","03:00 AM","10311","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Pushed","Arrest","NULL","No, Yes","3800","McKinney","NULL","Ave.","3800 MCKINNEY AVE, DALLAS, TX, 75204","3800 McKinney Ave.","3800 McKinney Ave.","62260","Hispanic","Female","26","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","4514","125","120","CENTRAL","14","2492097.802","6981460.672"
"17347","UF2020-0294","061206-2020","65143, 65144","2020-04-02T00:00:00.000","09:10 PM","11086","32","Male","Asian","2015-09-23T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Foot Pursuit","Arrest","NULL","No, Yes","12670","Northwest","E","Hwy.","12670 E NORTHWEST HWY","12670 E Northwest Hwy.","12670 E Northwest Hwy.","42656","Hispanic","Male","21","No","No injuries noted or visible","Yes","Marijuana","Robbery, Evading Arrest, Drug Possession - Felony, Warrant/Hold","1102","227","220","NORTHEAST","9","2532539.006","7001795.092"
"17446","UF2020-0318","061108-2020","65119, 65120","2020-04-02T00:00:00.000","03:33 PM","11700","27","Male","White","2019-05-01T00:00:00.000","Police Officer Trainee II","Officer","Yes","Sprain/Strain","No","Service Call","Verbal Command, Joint Locks","Arrest","NULL","No, Yes","3535","Munger","NULL","Ave.","3535 MUNGER AVE","3535 Munger Ave.","3535 Munger Ave.","62278","Black","Female","34","No","No injuries noted or visible","Yes","Agitated","APOWW","2016","154","150","CENTRAL","14","2494099.219","6978304.092"
"17447","UF2020-0318","061108-2020","65124, 65125","2020-04-02T00:00:00.000","03:33 PM","8056","44","Male","White","2001-07-06T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Service Call","Verbal Command, Joint Locks","Arrest","NULL","No, Yes","3535","Munger","NULL","Ave.","3535 MUNGER AVE","3535 Munger Ave.","3535 Munger Ave.","56488","Black","Female","34","No","No injuries noted or visible","Yes","Agitated","APOWW","2016","154","150","CENTRAL","14","2494099.219","6978304.092"
"17322","UF2020-0290","060791-2020","65102, 65103, 65104, 65112, 65113","2020-04-02T00:00:00.000","01:45 AM","11071","32","Male","White","2015-08-26T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Take Down - Arm, Take Down - Body, Taser, Verbal Command","Arrest","2","No, No, No, Yes, Yes","229","Stoneport","NULL","Dr.","229 STONEPORT DR, DALLAS, TX, 75217","229 Stoneport Dr.","229 Stoneport Dr.","62261","Black","Male","31","Yes","Abrasion/Scrape, Taser Burn Marks","Yes","Agitated","Assault/FV, Resisting Arrest","2208","352","350","SOUTHEAST","5","2517724.938","6947632.75"
"17687","UF2020-0393","061759-2020","65202","2020-04-03T00:00:00.000","06:50 PM","11448","29","Male","Hispanic","2018-02-07T00:00:00.000","Police Officer","Officer","Yes","Dizziness","No","Arrest","BD - Grabbed","Arrest","NULL","Yes","4849","Haverwood","NULL","Ln.","4849 HAVERWOOD LN","4849 Haverwood Ln.","4849 Haverwood Ln.","62296","Black","Male","21","No","No injuries noted or visible","Yes","None detected","Burglary/Habitation","4403","614","610","NORTH CENTRAL","12","2482602.735","7053739.703"
"17688","UF2020-0393","061759-2020","65203, 65409","2020-04-03T00:00:00.000","06:30 PM","11319","29","Male","White","2017-05-17T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Held Suspect Down","Arrest","NULL","Yes, Yes","4849","Haverwood","NULL","Ln.","4849 HAVERWOOD LN","4849 Haverwood Ln.","4849 Haverwood Ln.","62296","Black","Male","21","No","No injuries noted or visible","Yes","Agitated","Burglary/Habitation","4403","614","610","NORTH CENTRAL","12","2482602.735","7053739.703"
"17359","UF2020-0295","061789-2020","65154, 65155","2020-04-03T00:00:00.000","07:45 PM","11465","29","Male","White","2018-02-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Pushed, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","12900","Jupiter","NULL","Rd.","12900 JUPITER RD, DALLAS, TX, 75238","12900 Jupiter Rd.","12900 Jupiter Rd.","62286","Black","Male","30","Yes","Abrasion/Scrape","Yes","Mentally unstable","APOWW","1090","233","230","NORTHEAST","9","2526312.479","7004861.765"
"17667","UF2020-0388","061864-2020","65168","2020-04-03T00:00:00.000","10:45 PM","9881","37","Male","White","2009-06-10T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort","Other","NULL","Yes","1600","Chestnut","NULL","St.","1600 CHESTNUT ST, DALLAS, TX, 75226","1600 Chestnut St.","1600 Chestnut St.","62288","White","Male","51","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold","2080","153","150","CENTRAL","2","2497892.478","6971363.938"
"17387","UF2020-0301","061851-2020","65163, 65164","2020-04-03T00:00:00.000","09:35 PM","11547","24","Male","White","2018-07-11T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort, Held Suspect Down","Arrest","NULL","Yes, Yes","7501","Chesterfield","NULL","Dr.","7501 CHESTERFIELD DR","7501 Chesterfield Dr.","7501 Chesterfield Dr.","60503","Black","Male","36","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold","4360","744","740","SOUTH CENTRAL","8","2469894.984","6925450.308"
"17693","UF2020-0393","062222-2020","65478","2020-04-03T00:00:00.000","06:30 PM","10917","31","Male","White","2014-10-22T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Handcuffing Take Down","Arrest","NULL","Yes","4849","Haverwood","NULL","Ln.","4849 HAVERWOOD LN","4849 Haverwood Ln.","4849 Haverwood Ln.","62296","Black","Male","21","No","No injuries noted or visible","Yes","Agitated","Burglary/Habitation","4403","614","610","NORTH CENTRAL","12","2482602.735","7053739.703"
"17698","UF2020-0394","061789-2020","65204, 65205","2020-04-03T00:00:00.000","07:47 PM","11560","33","Male","Hispanic","2018-07-25T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Handcuffing Take Down, Held Suspect Down","Arrest","NULL","Yes, Yes","12900","Jupiter","NULL","Rd.","12900 JUPITER RD, DALLAS, TX, 75238","12900 Jupiter Rd.","12900 Jupiter Rd.","62297","Black","Male","30","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","1090","233","230","NORTHEAST","9","2526312.479","7004861.765"
"17360","UF2020-0295","061789-2020","65158","2020-04-03T00:00:00.000","07:34 PM","10965","28","Male","Hispanic","2015-01-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Danger to self or others","NULL","Yes","12900","Jupiter","NULL","Rd.","12900 JUPITER RD, DALLAS, TX, 75238","12900 Jupiter Rd.","12900 Jupiter Rd.","62286","Black","Male","30","Yes","Abrasion/Scrape","Yes","Mentally unstable","APOWW","1090","233","230","NORTHEAST","9","2526312.479","7004861.765"
"17393","UF2020-0301","221556-2019","65577","2020-04-03T00:00:00.000","09:34 PM","11572","24","Female","Hispanic","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","Yes","Redness/Swelling","No","Arrest","Held Suspect Down","Active Aggression","NULL","Yes","7501","Chesterfield","NULL","Dr.","7501 CHESTERFIELD DR","7501 Chesterfield Dr.","7501 Chesterfield Dr.","60503","Black","Male","36","No","No injuries noted or visible","Yes","Unknown Drugs","Warrant/Hold, Assault/FV, Other Misdemeanor Arrest, Evading Arrest","4360","744","740","SOUTH CENTRAL","8","2469894.984","6925450.308"
"17361","UF2020-0295","61789-2020","65151, 65152","2020-04-03T00:00:00.000","07:30 PM","6519","53","Male","White","1990-09-24T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Service Call","Held Suspect Down, BD - Grabbed","Danger to self or others","NULL","Yes, Yes","12600","Jupiter","NULL","Rd.","12600 JUPITER RD, DALLAS, TX, 75238","12600 Jupiter Rd.","12600 Jupiter Rd.","62286","Black","Male","30","No","Treated by DFD","Yes","Mentally unstable","APOWW","1090","233","230","NORTHEAST","9","2526338.728","7002881.553"
"17388","UF2020-0301","061851-2020","65578, 65579, 65580, 65581","2020-04-03T00:00:00.000","09:54 PM","11595","24","Male","Hispanic","2018-10-17T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Leg Restraint System, Verbal Command, Take Down - Head","Active Aggression","NULL","Yes, Yes, No, Yes","7501","Chesterfield","NULL","Dr.","7501 CHESTERFIELD DR","7501 Chesterfield Dr.","7501 Chesterfield Dr.","60503","Black","Male","36","No","No injuries noted or visible","Yes","Unknown Drugs","Assault/FV, Other Misdemeanor Arrest, Evading Arrest, Warrant/Hold","4360","744","740","SOUTH CENTRAL","8","2469894.984","6925450.308"
"17377","UF2020-0300","061799-2020","65161, 65162","2020-04-03T00:00:00.000","08:10 PM","7351","48","Male","Hispanic","1996-02-01T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Take Down - Arm","Active Aggression","NULL","Yes, Yes","8008","Herb Kelleher","NULL","NULL","8008 HERB KELLEHER WAY, DALLAS, TX, 75235","8008 Herb Kelleher","8008 Herb Kelleher","62287","White","Male","31","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","3070","523","520","NORTHWEST","14","2475384.38","6993931.034"
"17376","UF2020-0300","061799-2020","65159, 65160","2020-04-03T00:00:00.000","08:10 PM","7961","52","Male","White","2000-09-22T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Joint Locks, Held Suspect Down","Active Aggression","NULL","Yes, Yes","8008","Herb Kelleher","NULL","Way","8008 HERB KELLEHER WAY, DALLAS, TX, 75235","8008 Herb Kelleher Way","8008 Herb Kelleher Way","62287","White","Male","31","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3070","523","520","NORTHWEST","14","2475384.38","6993931.034"
"19945","UF2020-0968","061799-2020","68096, 68097, 68239","2020-04-03T00:00:00.000","08:10 PM","7961","52","Male","White","2000-09-22T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Joint Locks, Held Suspect Down, Verbal Command","Active Aggression","NULL","Yes, Yes, No","8008","Herb Kelleher","NULL","Way","8008 HERB KELLEHER WAY, DALLAS, TX, 75235","8008 Herb Kelleher Way","8008 Herb Kelleher Way","62287","White","Male","31","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3070","523","520","NORTHWEST","14","2475384.38","6993931.034"
"17375","UF2020-0300","061799-2020","65156, 65157","2020-04-03T00:00:00.000","08:15 PM","9053","48","Male","White","2007-02-21T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Joint Locks, Take Down - Group","Active Aggression","NULL","Yes, Yes","8008","Herb Kelleher","NULL","Way","8008 HERB KELLEHER WAY, DALLAS, TX, 75235","8008 Herb Kelleher Way","8008 Herb Kelleher Way","62287","White","Male","31","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","3070","523","520","NORTHWEST","14","2475384.38","6993931.034"
"17358","UF2020-0295","061789-2020","65153","2020-04-03T00:00:00.000","07:35 PM","11048","27","Male","White","2015-07-15T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Arm","Danger to self or others","NULL","Yes","12900","Jupiter","NULL","Rd.","12900 JUPITER RD, DALLAS, TX, 75238","12900 Jupiter Rd.","12900 Jupiter Rd.","62286","Black","Male","30","Yes","Abrasion/Scrape","Yes","Mentally unstable","APOWW","1090","233","230","NORTHEAST","9","2526312.479","7004861.765"
"17389","UF2020-0301","061851-2020","66548","2020-04-03T00:00:00.000","NULL","11626","25","Female","White","2018-12-12T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Head","Active Aggression","NULL","No","7501","Chesterfield","NULL","Dr.","7501 CHESTERFIELD DR","7501 Chesterfield Dr.","7501 Chesterfield Dr.","60503","Black","Male","36","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold, Assault/FV, Other Misdemeanor Arrest, Evading Arrest","4360","744","740","SOUTH CENTRAL","8","2469894.984","6925450.308"
"17675","UF2020-0392","061637-2020","65188","2020-04-03T00:00:00.000","03:18 PM","11543","30","Female","Black","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Weapon Display","NULL","Yes","2255","Scotland","NULL","Dr.","2255 SCOTLAND DR","2255 Scotland Dr.","2255 Scotland Dr.","62294","Black","Male","43","No","No injuries noted or visible","Yes","Agitated","Deadly Conduct","4300","726","720","SOUTH CENTRAL","4","2495926.963","6942005.112"
"17676","UF2020-0392","061637-2020","65189","2020-04-03T00:00:00.000","03:18 PM","11537","24","Male","Black","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Weapon Display","NULL","Yes","2255","Scotland","NULL","Dr.","2255 SCOTLAND DR","2255 Scotland Dr.","2255 Scotland Dr.","62294","Black","Male","43","No","No injuries noted or visible","Yes","Agitated","Deadly Conduct","4300","726","720","SOUTH CENTRAL","4","2495926.963","6942005.112"
"17699","UF2020-0395","062372-2020","68318","2020-04-04T00:00:00.000","NULL","10736","48","Male","White","2014-01-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Arrest","NULL","Yes","1220","Mockingbird","W","Ln.","1220 W MOCKINGBIRD LN, DALLAS, TX, 75247","1220 W Mockingbird Ln.","1220 W Mockingbird Ln.","62305","Black","Male","16","No","No injuries noted or visible","No","Unknown","Evading Arrest, Drug Possession - Misdemeanor","3100","514","510","NORTHWEST","2","2469821.171","6985031.473"
"17701","UF2020-0395","062709-2020","65233, 65234, 65235, 66051","2020-04-04T00:00:00.000","09:15 PM","8418","41","Male","White","2003-08-15T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Arrest","Joint Locks, Take Down - Arm, Held Suspect Down, Foot Pursuit","Arrest","NULL","Yes, Yes, Yes, Yes","1200","Mockingbird","NULL","Ln.","1200 MOCKINGBIRD LN, DESOTO, TX, 75115","1200 Mockingbird Ln.","1200 Mockingbird Ln.","62305","Black","Male","16","No","No injuries noted or visible","Yes","Unknown","Evading Arrest, Deadly Conduct",,,,,,"2476983.19","6894074.623"
"17674","UF2020-0391","062042-2020","65185","2020-04-04T00:00:00.000","08:25 AM","11364","28","Male","White","2017-07-26T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Pedestrian Stop","Taser","Arrest","2","Limited","8500","Hampton","S","Rd.","8500 S HAMPTON RD","8500 S Hampton Rd.","8500 S Hampton Rd.","62293","Black","Male","57","Yes","Puncture","Yes","Agitated","Public Intoxication, Resisting Arrest","4382","746","740","SOUTH CENTRAL","8","2475505.263","6920291.015"
"19113","UF2020-0784","061926-2020","65184","2020-04-04T00:00:00.000","12:53 AM","11488","31","Female","Black","2018-02-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Taser","Arrest","NULL","Yes","2160","VILLAGE WAY","NULL","NULL","2160 VILLAGE WAY","2160 VILLAGE WAY","2160 VILLAGE WAY","62292","Hispanic","Male","23","Yes","Taser Burn Marks, Treated by DFD","Yes","Incoherent","DWI, Evading Arrest","4248","725","720","SOUTH CENTRAL","4","2493400.338","6945620.932"
"17396","UF2020-0302","062330-2020","65208, 65209, 65210, 65211","2020-04-04T00:00:00.000","08:05 PM","11438","27","Male","White","2017-12-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person, 40mm Less Lethal, 40mm Less Lethal","Arrest","0, 0","No, No, Yes, Yes","18610","Marsh","NULL","Ln.","18610 MARSH LN","18610 Marsh Ln.","18610 Marsh Ln.","62300","Hispanic","Male","26","Yes","Abrasion/Scrape","Yes","Mentally unstable","Assault","4423","612","610","NORTH CENTRAL","12","2472288.764","7052047.399"
"17669","UF2020-0389","061880-2020","65178","2020-04-04T00:00:00.000","10:55 PM","10842","32","Male","White","2014-06-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","10928","Audelia","NULL","Rd.","10928 AUDELIA RD","10928 Audelia Rd.","10928 Audelia Rd.","45537","Black","Male","36","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","1055","246","240","NORTHEAST","10","2515915.452","7014120.803"
"17672","UF2020-0390","061936-2020","65182","2020-04-04T00:00:00.000","01:09 AM","11584","25","Male","Black","2018-09-19T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","2737","Fitzhugh","N","Ave.","2737 N FITZHUGH AVE, DALLAS, TX, 75204","2737 N Fitzhugh Ave.","2737 N Fitzhugh Ave.","62290","White","Male","29","No","No injuries noted or visible","No","Agitated","No Arrest","2002","143","140","CENTRAL","2","2495023.68","6983572.624"
"17397","UF2020-0302","062330-2020","65212, 65213","2020-04-04T00:00:00.000","08:05 PM","11627","26","Male","White","2018-12-12T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command","Weapon Display","NULL","No, No","18611","Marsh","NULL","Ln.","18611 MARSH LN","18611 Marsh Ln.","18611 Marsh Ln.","62300","Hispanic","Male","26","No","No injuries noted or visible","Yes","Mentally unstable","Assault","6006","611","610","NORTH CENTRAL","12","2471955.274","7051871.157"
"23963","UF2020-1950","062598-2020","65232","2020-04-05T00:00:00.000","10:45 AM","8411","44","Male","American Ind","2003-08-15T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","40mm Less Lethal","Active Aggression","0","Yes","6200","Highland Hills","NULL","Dr.","6200 HIGHLAND HILLS DR, DALLAS, TX, 75241","6200 Highland Hills Dr.","6200 Highland Hills Dr.","47490","Black","Male","50","Yes","Abrasion/Scrape, Bruise","Yes","Unknown Drugs","APOWW","4357","737","730","SOUTH CENTRAL","8","2503936.348","6931972.409"
"17399","UF2020-0303","058981-2020","65222, 65223, 65224","2020-04-05T00:00:00.000","12:30 AM","10439","34","Male","White","2012-09-26T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Suspicious Activity","BD - Grabbed, Take Down - Body, Feet/Leg/Knee Strike","Detention/Frisk","NULL","Yes, Yes, Yes","10455","Central","N","Expwy.","10455 N CENTRAL EXPY SB, DALLAS, TX, 75231","10455 N Central Expwy.","10455 N Central Expwy.","62304","White","Male","32","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Unauthorize Use Vehicle","1052","653","650","NORTH CENTRAL","11","2499554.861","7010804.149"
"17410","UF2020-0304","062542-2020","65289, 65290","2020-04-05T00:00:00.000","07:30 AM","11348","27","Female","Black","2017-07-26T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Pedestrian Stop","Joint Locks, Verbal Command","Arrest","NULL","No, No","2940","Buckner","N","Blvd.","2940 N BUCKNER BLVD, DALLAS, TX, 75228","2940 N Buckner Blvd.","2940 N Buckner Blvd.","57964","Black","Male","43","No","No injuries noted or visible","Yes","Agitated","APOWW","1180","224","220","NORTHEAST","7","2526266.216","6982539.777"
"17422","UF2020-0307","062792-2020","65248, 65249","2020-04-05T00:00:00.000","06:26 PM","11521","30","Male","White","2018-05-16T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Pedestrian Stop","Take Down - Body, Joint Locks","Other","NULL","Yes, Yes","13207","Esperanza","NULL","Rd.","13207 ESPERANZA RD, DALLAS, TX, 75240","13207 Esperanza Rd.","13207 Esperanza Rd.","62317","Black","Male","32","No","No injuries noted or visible","Yes","Agitated","Evading Arrest, Resisting Search and Transport, Drug Possession - Felony, Drug Possession - Misdemeanor","4521","643","640","NORTH CENTRAL","11","2501939.668","7025070.407"
"17412","UF2020-0305","062694-2020","65236, 65237","2020-04-05T00:00:00.000","03:40 PM","11388","26","Male","Hispanic","2017-09-20T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Body, Verbal Command","Arrest","NULL","Yes, Yes","4141","Horizon North","NULL","Pkwy.","4141 HORIZON NORTH PKWY","4141 Horizon North Pkwy.","4141 Horizon North Pkwy.","62306","White","Male","31","No","No injuries noted or visible","Yes","Agitated","APOWW","6007","614","610","NORTH CENTRAL","12","2477299.353","7056370.852"
"17409","UF2020-0304","062542-2020","65226, 65229, 65231","2020-04-05T00:00:00.000","08:00 AM","11612","25","Male","White","2018-11-28T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Pushed","Arrest","NULL","No, No, No","2940","Buckner","N","Blvd.","2940 N BUCKNER BLVD, DALLAS, TX, 75228","2940 N Buckner Blvd.","2940 N Buckner Blvd.","57964","Black","Male","43","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","1180","224","220","NORTHEAST","7","2526266.216","6982539.777"
