"objectid","filenum","uofnum","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geocoded_column"
,"UF2018-0620","50212, 50213","2018-06-08T00:00:00.000",,"10698.00000000000","Male","White","2014-10-22T00:00:00.000","Yes","Redness/Swelling","No","Arrest","Verbal Command, Hand Controlled Escort","Active Aggression","NULL","No, Yes","1600.00000000000","Chestnut","NULL","St.","1600 Chestnut St.","54770.00000000000","Black","Female","No","No injuries noted or visible","Yes","Unknown","APOWW, Assault/Public Servant","2080","153","150","CENTRAL",,,,,"POINT (-77.387635 35.604416)"
,"UF2018-1465","53719, 53720, 53721, 53722, 53723, 53724, 53725","2018-12-04T00:00:00.000",,"10168.00000000000","Male","White","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Tripped, Verbal Command, Hand/Arm/Elbow Strike, Verbal Command, Hand/Arm/Elbow Strike","Arrest","NULL","No, No, Yes, No, No, No, Yes","4800.00000000000","Bonnieview","NULL","Rd.","4800 Bonnieview Rd.","56753.00000000000","Black","Male","No","Non-Visible Injury/Pain","Yes","Alchohol","Public Intoxication, Resisting Arrest, Other Felony Arrest","4309","732","730","SOUTH CENTRAL",,,,,"POINT (-96.77021 32.700074)"
,"UF2019-0145","53863, 53864","2018-12-15T00:00:00.000",,"10928.00000000000","Female","Hispanic","2015-09-11T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Foot Pursuit","Detention/Frisk","NULL","No, Yes","7200.00000000000","Wesleyan","N","Dr.","7200 N Wesleyan Dr.","45768.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold, Evading Arrest",,,,,,,,,
,"UF2018-0413","48981","2018-04-08T00:00:00.000",,"11307.00000000000","Male","White","2017-04-05T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","1926.00000000000","Carrol","N","Ave.","1926 N Carrol Ave.","0.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/FV, Other Misdemeanor Arrest","2005","146","140","CENTRAL",,,,,"POINT (-96.782819 32.804836)"
,"UF2018-0702","50404, 50405","2018-06-18T00:00:00.000",,"11069.00000000000","Male","Hispanic","2015-08-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","6050.00000000000","Melody","NULL","Ln.","6050 Melody Ln.","0.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Drug Possession - Felony, Warrant/Hold","4529","215","210","NORTHEAST",,,,,"POINT (-96.759947 32.86751)"
,"UF2018-1644","51270","2018-07-29T00:00:00.000",,"11263.00000000000","Male","Hispanic","2017-01-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body","Detention/Frisk","NULL","Yes","3000.00000000000","Puget","NULL","St.","3000 Puget St.","45486.00000000000","Black","Female","No","No injuries noted or visible","Yes","Unknown Drugs","Assault, Evading Arrest","4044","423","420","SOUTHWEST",,,,,"POINT (-96.853436 32.778903)"
,"UF2018-0493","49364, 49365, 49366, 49367","2018-04-21T00:00:00.000",,"10273.00000000000","Male","White","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort, Verbal Command, BD - Pushed, Held Suspect Down","Arrest","NULL","Yes, No, Yes, Yes","13921.00000000000","Garden Grove","NULL","Dr.","13921 Garden Grove Dr.","54262.00000000000","Hispanic","Male","Yes","Non-Visible Injury/Pain","Yes","Alchohol and unknown drugs","Public Intoxication, Drug Possession - Misdemeanor, Resisting Search and Transport","4436","357","350","SOUTHEAST",,,,,"POINT (-96.591598 32.678273)"
,"UF2018-0816","50289","2018-06-11T00:00:00.000",,"9928.00000000000","Male","White","2009-08-19T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Take Down - Head","Active Aggression","NULL","Yes","2935.00000000000","Camp Wisom","W","Rd.","2935 W Camp Wisom Rd.","43884.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold, Resisting Arrest, Drug Possession - Misdemeanor","4345","742","740","SOUTH CENTRAL",,,,,
,"UF2018-1431","52820, 52821","2018-10-21T00:00:00.000",,"8694.00000000000","Male","White","2005-08-05T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Pushed, Foot Pursuit","Arrest","NULL","Yes, Yes","406.00000000000","Westmoreland","S","Rd.","406 S Westmoreland Rd.","56275.00000000000","White","Female","Yes","Fracture, Abrasion/Scrape, Bruise","Yes","Unknown Drugs","Fail to ID, Evading Arrest, Warrant/Hold","4128","441","440","SOUTHWEST",,,,,"POINT (-96.874103 32.742157)"
,"UF2018-0723","50427, 50428","2018-06-19T00:00:00.000",,"10641.00000000000","Male","White","2013-09-25T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser Display at Person, Verbal Command","Weapon Display","NULL","Yes, Yes","13933.00000000000","Central","N","Expwy.","13933 N Central Expwy.","54908.00000000000","Black","Male","No","No injuries noted or visible","Yes","None detected","Warrant/Hold","4522","644","640","NORTH CENTRAL",,,,,
,"UF2018-0244","48881, 48882, 48883, 48884","2018-04-02T00:00:00.000",,"9463.00000000000","Male","White","2008-05-14T00:00:00.000","No","Elevated Heart Rate, Bruise","No","Arrest","BD - Grabbed, Verbal Command, Take Down - Arm, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes, Yes","1100.00000000000","CADIZ ST","NULL","St.","1100 CADIZ ST St.","53944.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2104","151","150","CENTRAL",,,,,"POINT (-96.798397 32.771981)"
,"UF2018-1251","52724","2018-10-12T00:00:00.000",,"11208.00000000000","Male","White","2016-08-24T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Arm","Active Aggression","NULL","Yes","7077.00000000000","WATERCREST","NULL","Pkwy.","7077 WATERCREST Pkwy.","56188.00000000000","Black","Male","Yes","Puncture","Yes","Mentally unstable","APOWW","1073","247","240","NORTHEAST",,,,,"POINT (-96.732385 32.874849)"
,"UF2018-0930","50868, 50869, 50870","2018-07-11T00:00:00.000",,"10503.00000000000","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Pushed, Held Suspect Down","Arrest","NULL","No, Yes, Yes","3600.00000000000","Jamacia","NULL","St.","3600 Jamacia St.","17272.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest, Warrant/Hold","2118","311","310","SOUTHEAST",,,,,"POINT (-96.752472 32.770241000000006)"
,"UF2018-0137","48014","2018-02-05T00:00:00.000",,"10052.00000000000","Male","Hispanic","2009-11-11T00:00:00.000","Yes","No injuries noted or visible","No","Off-Duty Incident","Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes","3155.00000000000","wheatland","NULL","Rd.","3155 wheatland Rd.","53478.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Unknown Drugs","Resisting Arrest, Assault/Public Servant","4381","745","740","SOUTH CENTRAL",,,,,"POINT (-79.823213 37.506981)"
,"UF2018-1677","52387, 52388, 52389","2018-09-25T00:00:00.000",,"9184.00000000000","Male","White","2007-07-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Verbal Command, Take Down - Arm","Arrest","NULL","Yes, No, No","11300.00000000000","Emerald","NULL","St.","11300 Emerald St.","55993.00000000000","White","Male","Yes","Abrasion/Scrape, Injured prior to contact, Bloody Nose","Yes","Alchohol","Public Intoxication, Resisting Arrest","3024","532","530","NORTHWEST",,,,,"POINT (-96.899463 32.892948)"
,"UF2018-0996","51857","2018-08-13T00:00:00.000",,"11398.00000000000","Male","White","2017-09-20T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Weapon display at Person","Other","NULL","Yes","1500.00000000000","Prairie","N","Ave.","1500 N Prairie Ave.","55519.00000000000","Black","Male","No","No injuries noted or visible","No","None detected","No Arrest","4515","156","150","CENTRAL",,,,,"POINT (-88.102892 41.55056)"
,"UF2018-1476","51057, 51058","2018-07-20T00:00:00.000",,"10907.00000000000","Male","Hispanic","2014-10-22T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser, Verbal Command","Danger to self or others","2","Yes, No","2900.00000000000","Meadow","NULL","St.","2900 Meadow St.","50377.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","APOWW","2113","343","340","SOUTHEAST",,,,,"POINT (-96.766052 32.773109)"
,"UF2018-0260","48037","2018-02-16T00:00:00.000",,"10735.00000000000","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Active Aggression","1","Yes","3015.00000000000","LEDBETTER","E","Dr.","3015 E LEDBETTER Dr.","53481.00000000000","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4308","733","730","SOUTH CENTRAL",,,,,"POINT (-96.769657 32.695664)"
,"UF2018-1021","51447, 51449, 51451","2018-08-06T00:00:00.000",,"9215.00000000000","Male","Black","2007-09-05T00:00:00.000","No","No injuries noted or visible","No","Service Call","Held Suspect Down, Verbal Command, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes","9031.00000000000","Aldwick","NULL","Dr.","9031 Aldwick Dr.","55444.00000000000","White","Female","Yes","Abrasion/Scrape, Treated by DFD, Non-Visible Injury/Pain","Yes","Alchohol","Public Intoxication","1088","248","240","NORTHEAST",,,,,"POINT (-96.712863 32.871481)"
,"UF2018-0167","48238, 48239","2018-02-27T00:00:00.000",,"11314.00000000000","Male","Hispanic","2017-05-17T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body, Held Suspect Down","Arrest","NULL","Yes, Yes","500.00000000000","Youngtown","NULL","St.","500 Youngtown St.","53616.00000000000","White","Male","No","No injuries noted or visible","Yes","None detected","Warrant/Hold, Drug Possession - Felony, Other Felony Arrest","6062","357","350","SOUTHEAST",,,,,"POINT (-96.573872 32.68842)"
,"UF2018-1496","53104, 53105","2018-11-10T00:00:00.000",,"11093.00000000000","Male","White","2015-09-23T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Verbal Command, Weapon display at Person","Other","NULL","No, Yes","8231.00000000000","Park","NULL","Ln.","8231 Park Ln.","0.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","No Arrest","4526","212","210","NORTHEAST",,,,,"POINT (-122.75753 48.94087100000001)"
,"UF2018-1665","53789, 53790, 53791","2018-12-13T00:00:00.000",,"9890.00000000000","Male","White","2009-07-08T00:00:00.000","No","No injuries noted or visible","No","Arrest","Joint Locks, Hand Controlled Escort, Verbal Command","Arrest","NULL","Yes, Yes, No","12892.00000000000","Noel","NULL","Rd.","12892 Noel Rd.","56837.00000000000","White","Female","No","No injuries noted or visible","Yes","Agitated","Assault/FV","4523","641","640","NORTH CENTRAL",,,,,"POINT (-96.815042 32.922683)"
,"UF2018-1194","52384, 52385, 52386","2018-09-24T00:00:00.000",,"10764.00000000000","Male","White","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, Joint Locks","Arrest","NULL","No, No, Yes","3100.00000000000","Gulden","NULL","Ln.","3100 Gulden Ln.","55968.00000000000","Hispanic","Male","Yes","Laceration/Cut","Yes","Poor hygiene","Warrant/Hold, Resisting Arrest","4049","424","420","SOUTHWEST",,,,,"POINT (-96.827693 32.780153)"
,"UF2018-0594","49670","2018-05-08T00:00:00.000",,"11186.00000000000","Male","Hispanic","2016-06-15T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Weapon Display","NULL","Yes","3300.00000000000","Hall","N","St.","3300 N Hall St.","54407.00000000000","Black","Male","No","No injuries noted or visible","Yes","None detected","Unauthorize Use Vehicle","3120","124","120","CENTRAL",,,,,"POINT (-96.788875 32.795212)"
,"UF2018-1368","53077, 53078, 53079, 53080","2018-11-08T00:00:00.000",,"11243.00000000000","Male","Hispanic","2016-12-14T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Grabbed, Take Down - Body","Arrest","NULL","No, No, No, Yes","6204.00000000000","Songwood","NULL","Dr.","6204 Songwood Dr.","56488.00000000000","Black","Female","Yes","Non-Visible Injury/Pain","Yes","NULL","Crim Trespass/Bldg/Prop, Resisting Search and Transport","4352","753","750","SOUTH CENTRAL",,,,,"POINT (-96.79945 32.672728)"
,"UF2018-0050","47809","2018-02-03T00:00:00.000",,"11285.00000000000","Male","White","2017-03-08T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","4500.00000000000","Scyene","NULL","Rd.","4500 Scyene Rd.","53369.00000000000","Black","Male","No","No injuries noted or visible","Yes","Alchohol","DWI, DWLI, Drug Possession - Misdemeanor, Other Misdemeanor Arrest","2140","312","310","SOUTHEAST",,,,,"POINT (-96.525496 32.756062)"
,"UF2018-1079","52086, 52087, 52088, 52090, 52092","2018-09-13T00:00:00.000",,"6915.00000000000","Male","Black","1990-09-14T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Verbal Command, Pressure Points, Hand Controlled Escort, Held Suspect Down","Arrest","NULL","Yes, No, Yes, Yes, Yes","4770.00000000000","Vista Wood","NULL","Blvd.","4770 Vista Wood Blvd.","55846.00000000000","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4347","743","740","SOUTH CENTRAL",,,,,"POINT (-96.825809 32.686443)"
,"UF2018-0269","48977, 48978, 48979","2018-04-07T00:00:00.000",,"11141.00000000000","Female","Hispanic","2016-02-10T00:00:00.000","No","Abrasion/Scrape","No","Service Call","Verbal Command, Hand Controlled Escort, Joint Locks","Arrest","NULL","No, No, No","426.00000000000","JIM MILLER","N","Rd.","426 N JIM MILLER Rd.","54004.00000000000","Black","Male","No","No injuries noted or visible","Yes","None detected","Resisting Search and Transport","2209","353","350","SOUTHEAST",,,,,"POINT (-96.700089 32.718157)"
,"UF2018-0802","50680, 50681, 50682","2018-06-30T00:00:00.000",,"10724.00000000000","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, Joint Locks","Arrest","NULL","No, Yes, Yes","400.00000000000","Alcalde","NULL","St.","400 Alcalde St.","55027.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","DWI, Resisting Arrest","2035","116","110","CENTRAL",,,,,"POINT (-96.770699 32.792867)"
,"UF2018-0836","50782","2018-07-06T00:00:00.000",,"8681.00000000000","Male","White","2005-08-05T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Arrest","NULL","Yes","1900.00000000000","Main","NULL","St.","1900 Main St.","0.00000000000","Black","Male","Yes","Taser Burn Marks","Yes","Unknown","Resisting Arrest, Other Misdemeanor Arrest","2063","134","130","CENTRAL",,,,,"POINT (-95.370595 29.749895)"
,"UF2018-0399","49606","2018-05-02T00:00:00.000",,"11233.00000000000","Male","White","2016-11-02T00:00:00.000","No","No injuries noted or visible","No","Service Call","Pressure Points","Arrest","NULL","Yes","5511.00000000000","Columbia","NULL","Ave.","5511 Columbia Ave.","48275.00000000000","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","Assault/FV, Resisting Search and Transport, Warrant/Hold","1186","114","110","CENTRAL",,,,,"POINT (-96.757332 32.800321)"
,"UF2018-0733","50705, 50706, 50707, 50708, 50709","2018-07-01T00:00:00.000",,"10641.00000000000","Male","White","2013-09-25T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Tripped, Pressure Points, BD - Pushed, Verbal Command, Held Suspect Down","Arrest","NULL","Yes, No, Yes, No, Yes","14455.00000000000","Preston","NULL","Rd.","14455 Preston Rd.","55031.00000000000","White","Male","Yes","Abrasion/Scrape","Yes","Alchohol","Assault/FV, Other Misdemeanor Arrest, Resisting Search and Transport, Other Felony Arrest","1009","632","630","NORTH CENTRAL",,,,,"POINT (-96.80361 32.945526)"
,"UF2018-1543","54253","2018-12-24T00:00:00.000",,"8487.00000000000","Male","White","2004-02-27T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes","4135.00000000000","Rockford","W","Dr.","4135 W Rockford Dr.","56709.00000000000","Hispanic","Male","No","Injury Not Related to Force","Yes","Mentally unstable","Crim Trespass/Hab/Weapon","4184","432","430","SOUTHWEST",,,,,
,"UF2018-1129","51716","2018-08-23T00:00:00.000",,"10868.00000000000","Male","Hispanic","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","NULL","Taser","NULL","1","Yes","2811.00000000000","Metropolitan","NULL","Ave.","2811 Metropolitan Ave.","55640.00000000000","Black","Female","Yes","Injured prior to contact, Taser Burn Marks","Yes","NULL","Burglary/Habitation, Resisting Arrest","2144","346","340","SOUTHEAST",,,,,"POINT (-96.761973 32.764206)"
,"UF2018-0807","50873, 50874, 50875","2018-07-12T00:00:00.000",,"10664.00000000000","Male","White","2013-09-25T00:00:00.000","Yes","Redness/Swelling","No","Arrest","Verbal Command, BD - Tripped, Held Suspect Down","Active Aggression","NULL","No, Yes, Yes","3005.00000000000","Routh","NULL","St.","3005 Routh St.","55140.00000000000","White","Male","Yes","Abrasion/Scrape","Yes","Alchohol and unknown drugs","Public Intoxication, Resisting Search and Transport, Assault/Public Servant","2037","122","120","CENTRAL",,,,,"POINT (-96.805444 32.799585)"
,"UF2018-0745","50749","2018-07-04T00:00:00.000",,"10776.00000000000","Male","Black","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort","Danger to self or others","NULL","Yes","1615.00000000000","John West","NULL","Rd.","1615 John West Rd.","55059.00000000000","Black","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","1177","223","220","NORTHEAST",,,,,"POINT (-96.688609 32.807094)"
,"UF2018-0730","50537, 50538","2018-06-24T00:00:00.000",,"10250.00000000000","Male","White","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person","Arrest","NULL","No, Yes","800.00000000000","Commerce","NULL","St.","800 Commerce St.","46301.00000000000","Black","Male","No","No injuries noted or visible","Yes","None detected","Other Misdemeanor Arrest","2071","133","130","CENTRAL",,,,,"POINT (-96.382996 30.668975)"
,"UF2018-1580","54124","2018-12-25T00:00:00.000",,"11109.00000000000","Male","White","2015-11-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body","Arrest","NULL","Yes","2618.00000000000","Oak Lawn","NULL","Ave.","2618 Oak Lawn Ave.","56993.00000000000","White","Unknown","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3127","123","120","CENTRAL",,,,,"POINT (-96.81224 32.805916)"
,"UF2018-0981","50711, 50712, 50713","2018-07-02T00:00:00.000",,"10760.00000000000","Male","White","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Employment","Verbal Command, Take Down - Arm, Taser","Arrest","NULL","No, Yes, Yes","4120.00000000000","Gaston","NULL","Ave.","4120 Gaston Ave.","55043.00000000000","Black","Female","Yes","Abrasion/Scrape","Yes","Mentally unstable","Crim Trespass/Bldg/Prop","2035","116","110","CENTRAL",,,,,"POINT (-96.775941 32.79465)"
,"UF2018-1094","51849","2018-08-27T00:00:00.000",,"10052.00000000000","Male","Hispanic","2009-11-11T00:00:00.000","Yes","Redness/Swelling","No","Arrest","Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes","2900.00000000000","St George","NULL","Dr.","2900 St George Dr.","55695.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Agitated","Fail to ID, Resisting Arrest, Warrant/Hold","4360","744","740","SOUTH CENTRAL",,,,,"POINT (-81.632054 28.218851)"
,"UF2018-1293","52601, 52602, 52603, 52605, 52606","2018-10-04T00:00:00.000",,"10586.00000000000","Male","Other","2013-06-19T00:00:00.000","Yes","Abrasion/Scrape","No","Arrest","Verbal Command, BD - Grabbed, Taser, Pressure Points, Held Suspect Down","Arrest","2","No, No, Limited, Yes, Yes","8500.00000000000","Dunlap","NULL","Dr.","8500 Dunlap Dr.","52980.00000000000","Hispanic","Male","Yes","Abrasion/Scrape, Elevated Heart Rate","Yes","Unknown","Warrant/Hold, Evading Arrest, Resisting Arrest","2203","337","330","SOUTHEAST",,,,,"POINT (-96.674281 32.726344)"
,"UF2018-1399","53239, 53240","2018-11-18T00:00:00.000",,"8830.00000000000","Male","White","2006-05-03T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, BD - Grabbed","Arrest","NULL","No, Yes","14245.00000000000","Bridgeview","NULL","Ln.","14245 Bridgeview Ln.","56565.00000000000","Other","Male","No","No injuries noted or visible","Yes","Mentally unstable","Assault/FV","4436","357","350","SOUTHEAST",,,,,"POINT (-96.585725 32.676716)"
,"UF2018-1665","53787, 53788, 53792","2018-12-13T00:00:00.000",,"10957.00000000000","Female","White","2015-01-14T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort, Joint Locks, Verbal Command","Arrest","NULL","Yes, Yes, No","12891.00000000000","Noel","NULL","Rd.","12891 Noel Rd.","56837.00000000000","White","Female","No","No injuries noted or visible","Yes","Agitated","Assault/FV","4523","641","640","NORTH CENTRAL",,,,,"POINT (-96.815042 32.922666)"
,"UF2018-1521","50466","2018-06-21T00:00:00.000",,"10211.00000000000","Male","Black","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Other","NULL","No","6800.00000000000","Twin Hills","NULL","Ave.","6800 Twin Hills Ave.","39971.00000000000","Black","Male","Yes","Puncture","Yes","Unknown Drugs","Evading Arrest","4528","214","210","NORTHEAST",,,,,"POINT (-96.765116 32.869557)"
,"UF2018-1300","52123, 52124","2018-09-13T00:00:00.000",,"10451.00000000000","Female","Hispanic","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Joint Locks","Arrest","NULL","No, Yes","3827.00000000000","Le May","NULL","Ave.","3827 Le May Ave.","55855.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/Public Servant","4276","732","730","SOUTH CENTRAL",,,,,"POINT (-96.75843600000002 32.711428)"
,"UF2018-1575","54056, 54059, 54061, 54062, 54063","2018-12-23T00:00:00.000",,"9513.00000000000","Male","White","2008-07-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort, Handcuffing Take Down, Take Down - Arm, Verbal Command, Taser Display at Person","Arrest","NULL","Yes, Yes, Yes, No, No","7632.00000000000","Campbell","NULL","Rd.","7632 Campbell Rd.","56968.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Incoherent","APOWW","1003","624","620","NORTH CENTRAL",,,,,"POINT (-96.769889 32.978201)"
,"UF2018-1486","52881, 52883","2018-10-25T00:00:00.000",,"9502.00000000000","Male","Hispanic","2008-06-25T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes","9332.00000000000","Beck","NULL","Ave.","9332 Beck Ave.","56317.00000000000","Black","Male","No","No injuries noted or visible","Yes","Agitated","Criminal Mischief","1177","223","220","NORTHEAST",,,,,"POINT (-96.690605 32.814702)"
,"UF2018-0676","49264, 50060","2018-04-10T00:00:00.000",,"9119.00000000000","Male","Hispanic","2007-05-30T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","OC Spray, Take Down - Body","Active Aggression","NULL","Yes, Yes","3535.00000000000","Virginia","NULL","Blvd.","3535 Virginia Blvd.","0.00000000000","Hispanic","Male","Yes","No injuries noted or visible","Yes","Unknown","No Arrest","4127","441","440","SOUTHWEST",,,,,"POINT (-96.877925 32.739833)"
,"UF2018-1452","53457","2018-11-27T00:00:00.000",,"10979.00000000000","Male","White","2015-01-28T00:00:00.000","No","No injuries noted or visible","No","Crowd Control","Weapon display at Person","Other","NULL","Yes","3558.00000000000","WILHURT","NULL","Ave.","3558 WILHURT Ave.","56670.00000000000","Black","Female","No","No injuries noted or visible","No","Unknown","No Arrest","4252","731","730","SOUTH CENTRAL",,,,,"POINT (-96.762954 32.713966)"
,"UF2018-0860","49942","2018-05-23T00:00:00.000",,"6683.00000000000","Male","White","1991-07-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Arrest","1","No","4702.00000000000","Philip","NULL","Ave.","4702 Philip Ave.","54587.00000000000","White","Male","Yes","Taser Burn Marks","Yes","Unknown","Evading Arrest, Warrant/Hold","2084","115","110","CENTRAL",,,,,"POINT (-96.757644 32.786616)"
,"UF2018-1681","53059, 53060","2018-11-08T00:00:00.000",,"11472.00000000000","Male","Hispanic","2018-02-21T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Hand Controlled Escort","Arrest","NULL","No, Yes","5406.00000000000","Harry Hines","NULL","Blvd.","5406 Harry Hines Blvd.","48386.00000000000","White","Female","Yes","Fracture","Yes","Agitated","Warrant/Hold, Resisting Arrest","3101","541","540","NORTHWEST",,,,,"POINT (-96.839728 32.813917)"
,"UF2018-0756","50552, 50553, 50554","2018-06-24T00:00:00.000",,"11389.00000000000","Female","White","2017-09-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Arm, Verbal Command, Hand Controlled Escort","Arrest","NULL","Yes, No, Yes","505.00000000000","Good Latimer","N","Expwy.","505 N Good Latimer Expwy.","53320.00000000000","NULL","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication, Escape","2052","154","150","CENTRAL",,,,,"POINT (-78.352478 40.826948)"
,"UF2018-0306","48581","2018-03-14T00:00:00.000",,"11149.00000000000","Male","White","2016-02-24T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Arm","Arrest","NULL","Yes","11905.00000000000","Garden Terrace","NULL","Dr.","11905 Garden Terrace Dr.","53781.00000000000","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","9607","255","250","NORTHEAST",,,,,"POINT (-96.71072 32.911095)"
,"UF2018-0228","48730, 48731","2018-03-22T00:00:00.000",,"10503.00000000000","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Taser Display at Person","Arrest","NULL","No, Yes","2800.00000000000","Casey","NULL","St.","2800 Casey St.","53869.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","Warrant/Hold, Evading Arrest, Drug Possession - Misdemeanor","2145","346","340","SOUTHEAST",,,,,"POINT (-96.761724 32.763434)"
,"UF2018-0413","48983","2018-04-08T00:00:00.000",,"10282.00000000000","Male","Black","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","1926.00000000000","Carrol","N","Ave.","1926 N Carrol Ave.","0.00000000000","Hispanic","Female","No","No injuries noted or visible","Yes","Alchohol","No Arrest","2005","146","140","CENTRAL",,,,,"POINT (-96.782819 32.804836)"
,"UF2018-1655","54023, 54024","2018-12-22T00:00:00.000",,"10316.00000000000","Male","White","2012-03-28T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","2424.00000000000","Swiss","NULL","Ave.","2424 Swiss Ave.","56955.00000000000","White","Female","Yes","Abrasion/Scrape","Yes","Alchohol and unknown drugs","Public Intoxication","2052","154","150","CENTRAL",,,,,"POINT (-96.790503 32.784987)"
