Activity Number,Activity Type,Activity SubType,Activity Priority,Service Request Number,Street Address ,Street Number,Street Direction,Street Name,Street Type,Apartment,City,State,Zip Code,Census Tract,Council District,Mapsco Page,Animal Intake ID,Animal Type,Animal Description,Tag Number,Activity Quantity 1,Activity Result 1,Activity Quantity 2,Activity Result 2,Activity Quantity 3,Activity Result 3,Activity Quantity 4,Activity Result 4,Activity Quantity 5,Activity Result 5,Final Activity Quantity,Final Activity Result,Activity Comment,Officer ID,Activity Status,Cancel Reason,Radio Signal Code,Call Date/Time,Created Date/Time,Dispatch Date/Time,Working Date/Time,Completed Date/Time,User ID,Month,Year,Location 1,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
A16-021976,INVESTIGATION,MUNICIPAL,LOW,SCASTILL,325  KIRNWOOD CT,325,,KIRNWOOD,CT,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,SOUTH DALLAS INITIATIVE. EDUCATION AND WARNING.,P9991698,COMPLETED,,,07/10/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"325 KIRNWOOD CT
DALLAS, TX 75232
(32.654726, -96.826298)",8,3,8,19379,3162
A16-033983,LOOSE,LOOSE OWN,NORMAL,1600512082,3434  BOGATA BLVD,3434,,BOGATA,BLVD,,DALLAS,TX,75220,009802,6,23-Q,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"3434 BOGATA BLVD
DALLAS, TX 75220
(32.875285, -96.86312)",6,3,6,18934,3162
A16-034030,LOOSE,CONFINED,NORMAL,1600513648,6150 E MOCKINGBIRD LN,6150,E,MOCKINGBIRD,LN,,DALLAS,,75214,000201,14,36-L,,DOG,,,1,MADE CONTACT,0,,0,,0,,0,,1,CLOSED,HILLSIDE VET CLINIC,P9991718,COMPLETED,,20/8 CONF,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"6150 E MOCKINGBIRD LN
DALLAS 75214
(32.836447, -96.759141)",12,3,14,18534,3162
A16-033179,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,8331  EDEN VALLEY LN,8331,,EDEN VALLEY,LN,,DALLAS,TX,75217,009202,5,58-R,,OTHER,,,1,UNFOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/28/2016 12:00:00 AM,10/06/2016 12:00:00 AM,05/14/2017 12:00:00 AM,05/14/2017 12:00:00 AM,05/14/2017 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"8331 EDEN VALLEY LN
DALLAS, TX 75217
(32.725666, -96.6774)",5,3,5,18921,3162
A16-033971,INVESTIGATION,BARKING,LOW,1600511776,3951  COLE AVE,3951,,COLE,AVE,,DALLAS,TX,75204,000701,14,35-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNFOUNDED,0,,0,,0,,1,CLOSED,,P9991714,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"3951 COLE AVE
DALLAS, TX 75204
(32.811968, -96.794833)",12,3,14,20542,3162
A16-021977,INVESTIGATION,MUNICIPAL,LOW,LYAP,586  KIRNWOOD DR,586,,KIRNWOOD,DR,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,SOUTH DALLAS INITIATIVE. EDUCATION PROVIDED AND WARNING.,P9991698,COMPLETED,,,07/10/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"586 KIRNWOOD DR
DALLAS, TX 75232
(32.653491, -96.83069)",8,3,8,19379,3162
A16-033995,ASSIST,POLICE,NORMAL,1600512320,9536  CULBERSON ST,9536,,CULBERSON,ST,,DALLAS,TX,75227,012100,7,49-T,A0958674,DOG,,,2,MADE CONTACT,1,IMPOUNDED,1,REPORTED,0,,0,,1,CLOSED,,P9991548,COMPLETED,,6/7,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"9536 CULBERSON ST
DALLAS, TX 75227
(32.765265, -96.657674)",7,3,7,19359,3162
A16-033954,LOOSE,SICK/INJURED,ANIMAL IN DANGER,1600511512,2512  SPRINGHILL DR,2512,,SPRINGHILL,DR,,DALLAS,TX,75228,012209,9,38-T,,DOG,,,1,MADE CONTACT,1,VIOLATION NOTICE,1,REPORTED,0,,0,,1,CLOSED,,P9991548,COMPLETED,,17 NF NW NS,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"2512 SPRINGHILL DR
DALLAS, TX 75228
(32.814688, -96.696944)",13,3,9,19361,3162
A16-034022,LOOSE,SICK/INJURED,ANIMAL IN DANGER,1600513601,211 N BARNETT AVE,211,N,BARNETT,AVE,,DALLAS,TX,75211,004500,1,53-G,,DOG,,,1,MADE CONTACT,1,DEAD ON ARRIVAL,0,,0,,0,,1,CLOSED,,P9991719,COMPLETED,,20/8 CRIT,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"211 N BARNETT AVE
DALLAS, TX 75211
(32.746792, -96.871424)",1,3,1,18528,3162
A16-033993,WILDLIFE,CONFINED,PERSON IN DANGER,1600512275,4521  MALDEN LN,4521,,MALDEN,LN,,DALLAS,TX,75216,005901,4,65-E,,OTHER,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,20/15 RVS,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"4521 MALDEN LN
DALLAS, TX 75216
(32.689692, -96.807693)",4,3,4,18915,3162
A16-034033,LOOSE,CONFINED,NORMAL,1600513709,9933  AUDELIA RD,9933,,AUDELIA,RD,,DALLAS,TX,75238,013008,10,27-L,,CAT,,,2,MADE CONTACT,1,IMPOUNDED,0,,0,,0,,1,CLOSED,APT xxx,P9991714,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"9933 AUDELIA RD
DALLAS, TX 75238
(32.883067, -96.717955)",9,3,10,19752,3162
A16-034007,LOOSE,LOOSE OWN,NORMAL,1600513266,2436 E OVERTON RD,2436,E,OVERTON,RD,,DALLAS,TX,75216,008802,4,55-Y,,,,,1,MADE CONTACT,1,UNFOUNDED,0,,0,,0,,1,CLOSED,,P9991719,COMPLETED,,20/15 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"2436 E OVERTON RD
DALLAS, TX 75216
(32.709014, -96.78976)",4,3,4,18915,3162
A16-033994,LOOSE,AGGRESSION,PERSON IN DANGER,1600512312,10445  CHANNEL DR,10445,,CHANNEL,DR,,DALLAS,,75229,009701,6,23-K,,DOG,,,1,WARNING,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,20/14 AIP,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"10445 CHANNEL DR
DALLAS 75229
(32.889263, -96.880428)",6,3,6,19367,3162
A16-033964,LOOSE,AGGRESSION,PERSON IN DANGER,1600511609,2445 E LEDBETTER DR,2445,E,LEDBETTER,DR,,DALLAS,TX,75216,008704,3,65-H,,DOG,,,2,UNABLE TO CATCH,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,20/10,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"2445 E LEDBETTER DR
DALLAS, TX 75216
(32.689816, -96.781912)",3,3,3,18915,3162
A16-033183,INVESTIGATION,FOLLOW UP,LOW,RVALVERD,8345  EDEN VALLEY LN,8345,,EDEN VALLEY,LN,,DALLAS,TX,75217,009202,5,58-R,,OTHER,,,1,VIOLATION NOTICE,1,UNABLE TO MAKE CONTACT,0,,1,EDUCATION,0,,1,CLOSED,,P9991213,COMPLETED,,,09/28/2016 12:00:00 AM,10/06/2016 12:00:00 AM,05/14/2017 12:00:00 AM,05/14/2017 12:00:00 AM,05/14/2017 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"8345 EDEN VALLEY LN
DALLAS, TX 75217
(32.725666, -96.676757)",5,3,5,18921,3162
A16-033970,LOOSE,LOOSE OWN,NORMAL,1600511771,6118  HARMONY LN,6118,,HARMONY,LN,,DALLAS,TX,75241,011300,3,65-P,A0775997,DOG,,,1,UNABLE TO MAKE CONTACT,1,MADE CONTACT,1,UNABLE TO LOCATE,1,UNABLE TO CATCH,1,IMPOUNDED,1,CLOSED,,P9991549,COMPLETED,,20/21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"6118 HARMONY LN
DALLAS, TX 75241
(32.672774, -96.800957)",3,3,3,19757,3162
A16-033982,LOOSE,CONFINED,NORMAL,1600512068,5119  VETERANS DR,5119,,VETERANS,DR,,DALLAS,TX,75241,008705,8,66-J,,,,,1,UNABLE TO MAKE CONTACT,1,VIOLATION NOTICE,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,15 CONF,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"5119 VETERANS DR
DALLAS, TX 75241
(32.68691, -96.777736)",8,3,8,19757,3162
A16-033986,LOOSE,LOOSE OWN,NORMAL,1600512154,3822  RUIDOSA AVE,3822,,RUIDOSA,AVE,,DALLAS,TX,75228,012601,9,39-B,,DOG,,,4,CITATION,1,EDUCATION,1,MADE CONTACT,0,,0,,1,CLOSED,,P9991718,COMPLETED,,21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"3822 RUIDOSA AVE
DALLAS, TX 75228
(32.85373, -96.657515)",13,3,9,19361,3162
A16-025910,INVESTIGATION,MUNICIPAL,LOW,LYAP,7907  TEXRIDGE DR,7907,,TEXRIDGE,DR,,DALLAS,TX,75232,011105,8,74-D,,OTHER,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,08/09/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"7907 TEXRIDGE DR
DALLAS, TX 75232
(32.652061, -96.824252)",8,3,8,19379,3162
A16-005833,INVESTIGATION,GROSS NEGLIGENCE,URGENT,DLAWHON,7907  WOODSHIRE DR,7907,,WOODSHIRE,DR,,DALLAS,TX,75232,011104,8,74-B,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991557,COMPLETED,,20/17CC FWS,04/01/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/12/2016 12:00:00 AM,10/12/2016 12:00:00 AM,10/12/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"7907 WOODSHIRE DR
DALLAS, TX 75232
(32.651813, -96.839374)",8,3,8,19379,3162
A16-033977,LOOSE,AGGRESSION,URGENT,1600511873,13909  INDIAN WELLS RD,13909,,INDIAN WELLS,RD,,DALLAS,,75253,017004,8,70-N,A0958650,DOG,,,2,IMPOUNDED,1,MADE CONTACT,1,VIOLATION NOTICE,2,EDUCATION,0,,1,CLOSED,,P9991724,COMPLETED,,8 VIC,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"13909 INDIAN WELLS RD
DALLAS 75253
(32.677641, -96.593139)",8,3,8,18776,3162
A16-033991,LOOSE,AGGRESSION,URGENT,1600512247,641  MISTY GLEN LN,641,,MISTY GLEN,LN,,DALLAS,TX,75232,011002,4,64-G,,DOG,,,1,UNABLE TO CATCH,0,,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,8 VIC,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"641 MISTY GLEN LN
DALLAS, TX 75232
(32.686745, -96.833331)",4,3,4,19379,3162
A16-029806,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,843  WIDEMAN DR,843,,WIDEMAN,DR,,DALLAS,TX,75217,009202,5,58-Q,,OTHER,,,1,COMPLIANCE,0,,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/03/2016 12:00:00 AM,10/06/2016 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,LYAP,OCT.2016,FY2017,"843 WIDEMAN DR
DALLAS, TX 75217
(32.725988, -96.680215)",5,3,5,18921,3162
A16-008456,INVESTIGATION,MUNICIPAL,LOW,DLAWHON,1332  BAYWOOD ST,1332,,BAYWOOD,ST,,DALLAS,TX,75217,009201,5,58-M,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,04/20/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/10/2016 12:00:00 AM,,10/10/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"1332 BAYWOOD ST
DALLAS, TX 75217
(32.735513, -96.677289)",5,3,5,18921,3162
A16-033966,LOOSE,LOOSE OWN,NORMAL,1600511683,9924  BROCKBANK DR,9924,,BROCKBANK,DR,,DALLAS,,75220,009803,6,23-P,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"9924 BROCKBANK DR
DALLAS 75220
(32.878189, -96.876676)",6,3,6,18934,3162
A16-033968,INVESTIGATION,NEGLIGENCE,LOW,1600511702,9224  MIDDLE GLEN DR,9224,,MIDDLE GLEN,DR,,DALLAS,TX,75243,007810,10,27-A,,CAT,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0716141,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,,,10/06/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"9224 MIDDLE GLEN DR
DALLAS, TX 75243
(32.903585, -96.739278)",9,3,10,19761,3162
A16-033965,LOOSE,SICK/INJURED,URGENT,1600511623,10427  BLACKJACK OAKS DR,10427,,BLACKJACK OAKS,DR,,DALLAS,,75227,017603,7,59-C,A0958638,DOG,,,1,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/8 INJ,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"10427 BLACKJACK OAKS DR
DALLAS 75227
(32.753568, -96.642406)",7,3,7,19359,3162
A16-033960,LOOSE,LOOSE OWN,NORMAL,1600511579,3816  RUIDOSA AVE,3816,,RUIDOSA,AVE,,DALLAS,TX,75228,012601,9,39-B,,DOG,,,1,MADE CONTACT,1,VIOLATION NOTICE,1,CITATION,0,,0,,1,CLOSED,,P9991548,COMPLETED,,20/21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"3816 RUIDOSA AVE
DALLAS, TX 75228
(32.853574, -96.657796)",13,3,9,19361,3162
A16-029810,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,855  WIDEMAN DR,855,,WIDEMAN,DR,,DALLAS,TX,75217,009202,5,58-Q,,OTHER,,,1,UNFOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/03/2016 12:00:00 AM,10/06/2016 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"855 WIDEMAN DR
DALLAS, TX 75217
(32.726448, -96.680218)",5,3,5,18921,3162
A16-033978,LOOSE,SICK/INJURED,URGENT,1600511921,1922 S BUCKNER BLVD,1922,S,BUCKNER,BLVD,,DALLAS,TX,75217,009201,5,58-G,,DOG,,,1,UNABLE TO LOCATE,1,MADE CONTACT,0,,0,,0,,1,CLOSED,K CLINIC,P9991724,COMPLETED,,20/8 INJ,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"1922 S BUCKNER BLVD
DALLAS, TX 75217
(32.745162, -96.68281)",5,3,5,18921,3162
A16-033975,LOOSE,AGGRESSION,URGENT,1600511853,0  DEWITT CIR & S VERNO,0,,DEWITT CIR & S VERNO,,,DALLAS,TX,00000,006200,4,54-T,,DOG,,,1,MADE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/21 VIC,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"0 DEWITT CIR & S VERNO
DALLAS, TX 00000",,,,,
A16-033981,LOOSE,LOOSE OWN,NORMAL,1600512060,5611  MESA CIR,5611,,MESA,CIR,,DALLAS,,75235,010000,2,34-S,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"5611 MESA CIR
DALLAS 75235
(32.814995, -96.853511)",2,3,2,19747,3162
A16-033947,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600511459,8715  FREEPORT DR,8715,,FREEPORT,DR,,DALLAS,TX,75228,012302,7,38-Z,,DOG,,,1,UNFOUNDED,1,VIOLATION NOTICE,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,17,10/05/2016 12:00:00 AM,10/06/2016 07:14:01 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"8715 FREEPORT DR
DALLAS, TX 75228
(32.812862, -96.676867)",7,3,7,19361,3162
A16-033953,RESCUE,TRAFFIC,PERSON IN DANGER,1600511510,0  E 8TH ST & S R L THO,0,,E 8TH ST & S R L THO,,,DALLAS,TX,00000,002000,4,55-A,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,[ SIGNALIZED INTERSECTIONS ] EIGHTH AND R L THORNTON,P9991140,COMPLETED,,8 SAFOB,10/06/2016 12:00:00 AM,10/06/2016 07:39:42 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"0 E 8TH ST & S R L THO
DALLAS, TX 00000",,,,,
A16-029716,INVESTIGATION,BITE,URGENT,DHENDERS,7018  LINDSLEY AVE,7018,,LINDSLEY,AVE,,DALLAS,TX,75223,001202,14,37-X,,DOG,,,1,COMPLIANCE,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,5/20/21,09/02/2016 12:00:00 AM,10/06/2016 08:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"7018 LINDSLEY AVE
DALLAS, TX 75223
(32.807412, -96.738892)",12,3,14,18937,3162
A16-034002,INVESTIGATION,BITE,URGENT,1600512860,6150 E MOCKINGBIRD LN,6150,E,MOCKINGBIRD,LN,,DALLAS,TX,75214,000201,14,36-L,,DOG,,,1,REPORTED,1,APPROVED,0,,0,,0,,0,CLOSED,,P9991548,COMPLETED,,5,10/06/2016 12:00:00 AM,10/06/2016 03:02:20 PM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"6150 E MOCKINGBIRD LN
DALLAS, TX 75214
(32.836447, -96.759141)",12,3,14,18534,3162
A16-034003,TRANSPORT,ANIMAL,NORMAL,1600512945,2425  BICKERS ST,2425,,BICKERS,ST,21,DALLAS,TX,75212,010200,6,43-M,,CAT,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991719,COMPLETED,,11,10/06/2016 12:00:00 AM,10/06/2016 03:24:18 PM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"2425 BICKERS ST
DALLAS, TX 75212
(32.787089, -96.860527)",6,3,6,18530,3162
A16-034028,LOOSE,AGGRESSION,PERSON IN DANGER,1600513629,8001  ROTHINGTON RD,8001,,ROTHINGTON,RD,,DALLAS,TX,75227,012207,7,48-L,A0959004,DOG,,,1,MADE CONTACT,1,UNABLE TO CATCH,0,,0,,0,,1,CLOSED,NEAR BLDG xx,P9991713,COMPLETED,,20/8 AGG,10/06/2016 12:00:00 AM,10/06/2016 09:49:00 PM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"8001 ROTHINGTON RD
DALLAS, TX 75227
(32.782715, -96.686349)",7,3,7,19359,3162
A16-034018,LOOSE,CONFINED,NORMAL,1600513581,1130  CASCADE AVE,1130,,CASCADE,AVE,,DALLAS,TX,75224,006302,1,54-K,A0958830,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/8 TIED,10/06/2016 12:00:00 AM,10/06/2016 11:28:33 PM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"1130 CASCADE AVE
DALLAS, TX 75224
(32.730026, -96.841379)",1,3,1,18939,3162
A16-034020,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600513588,514 S BARNETT AVE,514,S,BARNETT,AVE,,DALLAS,TX,75211,004500,1,53-G,,DOG,,,1,GONE ON ARRIVAL,1,UNFOUNDED,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,17,10/06/2016 12:00:00 AM,10/06/2016 11:28:37 PM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"514 S BARNETT AVE
DALLAS, TX 75211
(32.740837, -96.871502)",1,3,1,18528,3162
A16-034041,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600513813,2415  KRISTEN DR,2415,,KRISTEN,DR,,DALLAS,,75216,008704,4,65-H,,OTHER,,,1,UNFOUNDED,1,MADE CONTACT,1,VIOLATION NOTICE,0,,0,,1,CLOSED,"xxxx KRISTEN DR; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxx, -",P9991712,COMPLETED,,17,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,ODAVIS,OCT.2016,FY2017,"2415 KRISTEN DR
DALLAS 75216
(32.69259, -96.780922)",4,3,4,18915,3162
A16-034040,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600513810,2415  KRISTEN DR,2415,,KRISTEN,DR,,DALLAS,,75216,008704,4,65-H,,OTHER,,,1,UNFOUNDED,1,MADE CONTACT,1,VIOLATION NOTICE,0,,0,,1,CLOSED,"xxxx KRISTEN DR; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxx, -",P9991712,COMPLETED,,17,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,ODAVIS,OCT.2016,FY2017,"2415 KRISTEN DR
DALLAS 75216
(32.69259, -96.780922)",4,3,4,18915,3162
A16-034111,TRANSPORT,ANIMAL,NORMAL,1600515345,2425  BICKERS ST,2425,,BICKERS,ST,126,DALLAS,TX,75212,020500,6,43-M,,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,11,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,,10/08/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"2425 BICKERS ST
DALLAS, TX 75212
(32.787089, -96.860527)",6,3,6,18530,3162
A16-034123,LOOSE,AGGRESSION,URGENT,1600515628,0  N ST AUGUSTINE DR & SCYENE,0,,N ST AUGUSTINE DR & SCYENE,,,DALLAS,TX,00000,012100,7,49-X,,DOG,,,1,UNABLE TO MAKE CONTACT,2,GONE ON ARRIVAL,0,,0,,0,,1,CLOSED,,P9991718,COMPLETED,,,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,10/07/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"0 N ST AUGUSTINE DR & SCYENE
DALLAS, TX 00000",,,,,
