OBJECTID,FILENUM,UOFNum,Address,OCCURRED_D,OCCURRED_T,CURRENT_BA,OffSex,OffRace,HIRE_DT,OFF_INJURE,OffCondTyp,OFF_HOSPIT,SERVICE_TY,ForceType,UOF_REASON,Cycles_Num,ForceEffec,STREET_N,STREET,street_g,street_t,CitNum,CitRace,CitSex,CIT_INJURE,CitCondTyp,CIT_ARREST,CIT_INFL_A,CitChargeT,RA,BEAT,SECTOR,DIVISION,DIST_NAME,TAAG_Name,X,Y,GeoLocation,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
388,UF2016-1490," 37413, 37414, 37415, 37416, 37417, 37418",2841 AL LIPSCOMB WAY,10/06/2016,5:05:00 PM,9163,Male,White,06/27/2007,Yes," Dizziness, Elevated Heart Rate, Fatigue, Laceration/Cut, Redness/Swelling, Sprain/Strain",Yes,Crime in Progress," Taser Display at Person, Verbal Command, Feet/Leg/Knee Strike, BD - Grabbed, Hand/Arm/Elbow Strike, Held Suspect Down",Active Aggression,NULL," No, No, No, No, No, Yes",2841,Al Lipscomb,NULL,Way,41327,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs, Assault/Public Servant,2111,343,340,SOUTHEAST,D7, ,,,"2841 AL LIPSCOMB WAY
Dallas, TX
(32.772739, -96.770389)",7,3,7,18541,3162
262,UF2016-1371," 37711, 37712",1300 N JUSTIN AVE,10/28/2016,6:40:00 PM,10193,Male,White,06/09/2010,No, No injuries noted or visible,No,Suspicious Activity," Take Down - Body, Held Suspect Down",Active Aggression,NULL," Yes, Yes",1300,Justin,N,NULL,27234,White,Male,Yes, Abrasion/Scrape,Yes,None detected," Traffic Violation, Resisting Arrest",4076,431,430,SOUTHWEST,D6, ,,,"1300 N JUSTIN AVE
Dallas, TX
(32.758267, -96.910145)",6,3,6,18528,3162
438,UF2016-1245," 37303, 37304",3249 DAWES DR,09/30/2016,7:45:00 PM,8287,Male,Hispanic,07/19/2002,No, No injuries noted or visible,No,Arrest," Joint Locks, BD - Grabbed",Arrest,NULL," Yes, Yes",3249,Dawes,NULL,Dr.,46884,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Public Intoxication, Resisting Arrest, Fail to ID, Warrant/Hold, Other Felony Arrest",4186,447,440,SOUTHWEST,D1, ,,,"3249 DAWES DR
Dallas, TX
(32.727096, -96.873621)",1,3,1,18528,3162
183,UF2016-1495," 38053, 38054",329 KRUEGER ST,11/17/2016,12:05:00 AM,11132,Male,Black,01/27/2016,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Verbal Command",Danger to self or others,NULL," Yes, No",329,Krueger,NULL,St.,47423,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable," Assault/FV, Resisting Arrest",4242,723,720,SOUTH CENTRAL,D4, ,,,"329 KRUEGER ST
Dallas, TX
(32.712054, -96.827534)",4,3,4,18939,3162
378,UF2016-1364," 37353, 37354, 37355, 37356",7929 MILITARY PKWY,10/07/2016,12:05:00 AM,10696,Male,White,11/06/2013,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Joint Locks, BD - Grabbed, Feet/Leg/Knee Strike",Arrest,NULL," Yes, No, Yes, Yes",7929,Military,NULL,Pkwy.,39357,Black,Male,Yes, Abrasion/Scrape,Yes,Unknown Drugs," Unauthorize Use Vehicle, Evading Arrest",1229,322,320,SOUTHEAST,D5,LakeJune Buckner*,,,"7929 MILITARY PKWY
Dallas, TX
(32.769985, -96.684321)",5,3,5,19359,3162
850,UF2016-0984," 35820, 36197",100 S LAMAR ST,07/22/2016,12:10:00 PM,9397,Male,Hispanic,06/05/1996,No, No injuries noted or visible,No,Service Call," Take Down - Body, Taser",Active Aggression,2," Yes, No",100,lamar,S,St.,45935,White,Male,Yes," Abrasion/Scrape, Laceration/Cut, Redness/Swelling",Yes,Unknown Drugs," Public Intoxication, Evading Arrest",2061,133,130,CENTRAL,D14, ,,,"100 S LAMAR ST
Dallas, TX
(32.779595, -96.804291)",12,3,14,20153,3162
986,UF2016-0825," 35405, 35406, 35407, 35408, 35411",4800 E GRAND AVE,07/02/2016,2:55:00 AM,10353,Male,White,05/09/2012,No, No injuries noted or visible,No,Arrest," Verbal Command, Hand/Arm/Elbow Strike, Held Suspect Down, Taser Display at Person, Taser",Arrest,2," No, No, No, No, Limited",4800,East Grand,NULL,Ave.,45706,Black,Male,Yes," Abrasion/Scrape, Taser Burn Marks, Treated by DFD",Yes,None detected," Evading Arrest, Resisting Arrest, Warrant/Hold",1222,115,110,CENTRAL,D2, ,,,"4800 E GRAND AVE
Dallas, TX
(32.786525, -96.755343)",2,3,2,18937,3162
497,UF2016-1231," 36925, 36929, 36930",1600 COMMERCE ST,09/21/2016,10:30:00 AM,8149,Male,White,11/30/2001,No, No injuries noted or visible,No,Service Call," Verbal Command, BD - Pushed, BD - Grabbed",Arrest,NULL," No, Yes, Yes",1600,Commerce,NULL,St.,46671,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,2073,134,130,CENTRAL,D14, ,,,"1600 COMMERCE ST
Dallas, TX
(32.78029, -96.797297)",12,3,14,20152,3162
120,UF2017-008," 39522, 39525, 39526, 39527, 39530",16201 SEAGOVILLE RD,11/27/2016,5:45:00 PM,9762,Male,White,03/18/2009,No, No injuries noted or visible,No,Other ( In Narrative)," Verbal Command, Joint Locks, Take Down - Body, Held Suspect Down, Hand Controlled Escort",Detention/Frisk,NULL," No, Yes, Yes, Yes, Yes",16201,Seagoville,NULL,Rd.,47559,Hispanic,Male,Yes, Elevated Heart Rate,Yes,Unknown," Resisting Search and Transport, Warrant/Hold",4436,357,350,SOUTHEAST,D8, ,,,"16201 SEAGOVILLE RD
Dallas, TX
(32.677338, -96.578406)",8,3,8,18776,3162
311,UF2016-1253," 37530, 37531",1445 TEMPLECLIFF DR,10/18/2016,4:19:00 PM,10664,Male,White,09/25/2013,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command",Danger to self or others,NULL," Yes, Yes",1445,Temple Cliff,NULL,Dr.,47024,Hispanic,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun, Other Felony Arrest,1248,331,330,SOUTHEAST,D5, ,,,"1445 TEMPLECLIFF DR
Dallas, TX
(32.737774, -96.703236)",5,3,5,18921,3162
469,UF2016-1232," 37045, 37046",1900 COMMERCE ST,09/26/2016,10:43:00 PM,10710,Male,White,11/06/2013,No, No injuries noted or visible,No,Service Call," Joint Locks, Verbal Command",Detention/Frisk,NULL," No, No",1900,Commerce,NULL,St.,46671,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Resisting Arrest, Public Intoxication, Other Felony Arrest",2074,134,130,CENTRAL,D14, ,,,"1900 COMMERCE ST
Dallas, TX
(32.780647, -96.795484)",12,3,14,20152,3162
696,UF2016-0971," 36524, 36525, 36526, 36527",2515 COMMUNITY DR,08/23/2016,3:13:00 AM,7555,Male,White,09/19/1997,No, No injuries noted or visible,No,Service Call," Verbal Command, Hand/Arm/Elbow Strike, Take Down - Arm, Held Suspect Down",Active Aggression,NULL," No, Yes, Yes, Yes",2515,Community,NULL,Dr.,45833,Black,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,3067,522,520,NORTHWEST,D6,WebbChapel Timberline*,,,"2515 COMMUNITY DR
Dallas, TX
(32.855404, -96.877359)",6,3,6,18934,3162
394,UF2016-1153," 37250, 37251",7742 FOREST LN,10/04/2016,1:20:00 PM,6270,Male,White,03/26/1990,No, No injuries noted or visible,No,Service Call," Take Down - Arm, Take Down - Arm",Arrest,NULL," Yes, Yes",7742,Forest,NULL,Ln.,40191,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable," Warrant/Hold, Resisting Arrest",1037,651,650,NORTH CENTRAL,D11, ,,,"7742 FOREST LN
Dallas, TX
(32.909523, -96.773397)",10,3,11,19374,3162
71,UF2016-1441,38523,3550 TIMBERGLEN RD,12/08/2016,10:11:00 AM,6749,Male,White,08/26/1991,No, No injuries noted or visible,No,Service Call, BD - Grabbed,Detention/Frisk,NULL, Yes,3550,Timberglen,NULL,Rd.,47705,Black,Male,No, No injuries noted or visible,Yes,Alchohol," Assault/FV, Other Felony Arrest",6006,611,610,NORTH CENTRAL,D12, ,,,"3550 TIMBERGLEN RD
Dallas, TX
(33.002703, -96.860123)",14,3,12,18783,839
916,UF2016-0890," 35612, 36000",6006 TIMBER CREEK LN,07/13/2016,8:38:00 PM,10418,Male,White,06/20/2012,No, No injuries noted or visible,No,Arrest," Verbal Command, Held Suspect Down",Arrest,NULL," No, Yes",6006,Timber Creek,NULL,Ln.,45834,White,Male,Yes, CHIPPED FRONT LEFT TOOTH,Yes,Unknown," Unauthorize Use Vehicle, Evading Arrest, Drug Possession - Misdemeanor",6002,622,620,NORTH CENTRAL,D12, ,,,"6006 TIMBER CREEK LN
Dallas, TX
(32.980132, -96.803042)",14,3,12,20168,3162
86,UF2016-1476,38428,1600 MAIN ST,12/03/2016,12:45:00 AM,10773,Male,Hispanic,03/12/2014,No, No injuries noted or visible,No,Arrest, Hand/Arm/Elbow Strike,Arrest,NULL, Yes,1600,Main,N,St.,47637,White,Female,No, No injuries noted or visible,Yes,Alchohol, Public Intoxication,2062,134,130,CENTRAL,D14, ,,,"1600 MAIN ST
Dallas, TX
(32.780858, -96.798239)",12,3,14,20152,3162
52,UF2017-050," 38636, 38637",2417 ANDERSON ST,12/14/2016,8:40:00 PM,10116,Male,White,01/20/2010,No, No injuries noted or visible,No,Arrest," Verbal Command, Handcuffing Take Down",Danger to self or others,NULL," No, Yes",2417,Anderson,NULL,St.,47787,Black,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,2191,348,340,SOUTHEAST,D7, ,,,"2417 ANDERSON ST
Dallas, TX
(32.746274, -96.755096)",7,3,7,18541,3162
768,UF2016-0997,36406,7518 WENTWOOD DR,08/11/2016,5:25:00 PM,10855,Male,White,08/13/2014,No, No injuries noted or visible,No,Arrest, Take Down - Head,Arrest,NULL, Yes,7518,Wentwood,NULL,Dr.,42380,White,Male,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,1094,654,650,NORTH CENTRAL,D13, ,,,"7518 WENTWOOD DR
Dallas, TX
(32.863323, -96.777957)",11,3,13,19355,3162
218,UF2016-1494,37916,3413 MARYLAND AVE,11/10/2016,5:09:00 PM,10924,Male,White,10/22/2014,No, No injuries noted or visible,No,Service Call, Taser,Active Aggression,1, No,3413,Maryland,NULL,Ave.,47334,Black,Male,No, No injuries noted or visible,No,Unknown Drugs, No Arrest,4279,724,720,SOUTH CENTRAL,D4, ,,,"3413 MARYLAND AVE
Dallas, TX
(32.702521, -96.813389)",4,3,4,18915,3162
293,UF2016-1267," 37648, 37649, 37650",2900 FAIRMOUNT ST,10/22/2016,1:00:00 AM,6692,Male,Black,07/29/1991,Yes, Bruise,No,Arrest," BD - Grabbed, Hand Controlled Escort, Take Down - Arm",Arrest,NULL," No, No, Yes",2900,Fairmount,NULL,St.,47113,White,Female,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Theft, Public Intoxication, Assault/Public Servant",2037,122,120,CENTRAL,D14,McKinney Allen*,,,"2900 FAIRMOUNT ST
Dallas, TX
(32.797992, -96.805539)",12,3,14,20152,3162
165,UF2016-1390," 38079, 38080",4141 HORIZON NORTH PKWY,11/19/2016,2:00:00 AM,10638,Female,White,09/25/2013,No, No injuries noted or visible,No,Arrest," Verbal Command, Held Suspect Down",Danger to self or others,NULL," No, Yes",4141,Horizon North,NULL,Pkwy.,47446,White,Male,Yes, Abrasion/Scrape,Yes,Unknown Drugs, APOWW,6007,614,610,NORTH CENTRAL,D12, ,,,"4141 HORIZON NORTH PKWY
Dallas, TX
(33.014815, -96.840192)",14,3,12,18783,3110
530,UF2016-1175,36815,900 ROSS AVE,09/16/2016,5:45:00 PM,10684,Male,Asian,11/06/2013,No," Abrasion/Scrape, Sprain/Strain",No,Arrest, Take Down - Group,Arrest,NULL, Yes,900,Ross,NULL,Ave.,46092,White,Male,Yes," Puncture, Abrasion/Scrape",Yes,Unknown Drugs," Evading Arrest, Warrant/Hold",2049,132,130,CENTRAL,D14, ,,,"900 ROSS AVE
Dallas, TX
(32.781997, -96.805127)",12,3,14,20153,3162
705,UF2016-1191," 36376, 36377",2403 N WASHINGTON AVE,08/21/2016,10:32:00 AM,8838,Male,White,06/07/2006,Yes, Abrasion/Scrape,No,Service Call," BD - Grabbed, Verbal Command",Active Aggression,NULL," Yes, No",2403,WASHINGTON,N,Ave.,46246,White,Male,No, No injuries noted or visible,Yes,Mentally unstable," Assault/FV, Assault/Public Servant",2016,154,150,CENTRAL,D14,Ross Bennett*,,,"2403 N WASHINGTON AVE
Dallas, TX
(32.802112, -96.7911)",12,3,14,20542,3162
745,UF2016-1022,36175,700 1ST AVE,08/15/2016,10:18:00 PM,11089,Male,White,09/23/2015,No, No injuries noted or visible,No,Arrest, Held Suspect Down,Active Aggression,NULL, Yes,700,1ST,NULL,Ave.,46186,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Drug Possession - Felony, Drug Possession - Misdemeanor, Warrant/Hold",2082,153,150,CENTRAL,D7, ,,,"700 1ST AVE
Dallas, TX
(32.781801, -96.76878)",7,3,7,19357,3162
108,UF2016-1405," 38286, 38289, 38291",2627 LIVE OAK ST,11/27/2016,4:49:00 AM,10904,Male,Black,10/08/2014,No, No injuries noted or visible,No,Crime in Progress," Weapon display at Person, Handcuffing Take Down, Hand Controlled Escort",Arrest,NULL," Yes, Yes, Yes",2627,Live Oak,NULL,St.,47548,Black,Male,Yes, Injured prior to contact,Yes,Unknown Drugs," Burglary/Habitation, Other Felony Arrest, Warrant/Hold",2031,154,150,CENTRAL,D14,Monument Good Latimer*,,,"2627 LIVE OAK ST
Dallas, TX
(32.788107, -96.789945)",12,3,14,20542,3162
180,UF2016-1453," 38069, 38070",900 S DENLEY DR,11/17/2016,7:15:00 PM,10565,Male,White,05/08/2013,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Held Suspect Down",Danger to self or others,NULL," Yes, Yes",900,Denley,S,Dr.,47435,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Public Intoxication, Resisting Arrest, Assault/Public Servant",4146,712,710,SOUTH CENTRAL,D4, ,,,"900 S DENLEY DR
Dallas, TX
(32.738355, -96.80545)",4,3,4,18915,3162
470,UF2016-1232," 37047, 37049, 37050",1900 COMMERCE ST,09/26/2016,10:43:00 PM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Service Call," Verbal Command, Taser, Joint Locks",Detention/Frisk,2," No, Yes, No",1900,Commece,NULL,St.,46671,Black,Male,Yes, Taser Burn Marks,Yes,Alchohol and unknown drugs," Resisting Arrest, Public Intoxication, Other Felony Arrest",2074,134,130,CENTRAL,D14, ,,,"1900 COMMERCE ST
Dallas, TX
(32.780647, -96.795484)",12,3,14,20152,3162
750,UF2016-1018,36149,3245 SIMPSON STUART RD,08/14/2016,6:00:00 PM,10979,Male,White,01/28/2015,No, No injuries noted or visible,No,Service Call, Hand Controlled Escort,Detention/Frisk,NULL, Yes,3245,Simpson Stuart,NULL,Rd.,46173,Black,Male,No, No injuries noted or visible,No,None detected, No Arrest,4356,757,750,SOUTH CENTRAL,D8,Simpson Stuart BonnieView*,,,"3245 SIMPSON STUART RD
Dallas, TX
(32.671004, -96.766439)",8,3,8,19757,3162
20,UF2016-1499," 38837, 38838, 38839",18600 DALLAS PKWY,12/24/2016,8:55:00 AM,8353,Female,Hispanic,12/06/2002,No, No injuries noted or visible,No,Arrest," Take Down - Arm, Held Suspect Down, Pressure Points",Danger to self or others,NULL," Yes, Yes, No",18600,Dallas,NULL,Pkwy.,47889,White,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,4403,614,610,NORTH CENTRAL,D12, ,,,"18600 DALLAS PKWY
Dallas, TX
(33.002542, -96.828901)",14,3,12,18783,3110
522,UF2016-1338," 36857, 36858, 36859, 36860",8440 PARK LN,09/17/2016,4:39:00 AM,10877,Male,White,08/13/2014,No, No injuries noted or visible,No,Service Call," Verbal Command, Taser Display at Person, Held Suspect Down, BD - Grabbed",Arrest,NULL," No, No, Yes, Yes",8440,Park,NULL,Ln.,46631,Black,Male,Yes, Abrasion/Scrape,Yes,None detected," Evading Arrest, Resisting Arrest, Drug Possession - Felony, Warrant/Hold",1084,216,210,NORTHEAST,D13,Five Points*,,,"8440 PARK LN
Dallas, TX
(32.871032, -96.759176)",11,3,13,19377,3162
593,UF2016-1096," 36602, 36603, 36604",200 S FIELD ST,09/06/2016,2:55:00 PM,10724,Male,White,01/29/2014,No, No injuries noted or visible,No,Pedestrian Stop," Verbal Command, Joint Locks, BD - Grabbed",Danger to self or others,NULL," No, Yes, Yes",200,Field,S,St.,46460,Black,Male,No, No injuries noted or visible,No,Mentally unstable, No Arrest,2072,133,130,CENTRAL,D14, ,,,"200 S FIELD ST
Dallas, TX
(32.779547, -96.800714)",12,3,14,20153,3162
327,UF2016-1252," 37510, 37511",902 SAN JACINTO ST,10/17/2016,8:25:00 PM,10710,Male,White,11/06/2013,No, No injuries noted or visible,No,Service Call," Verbal Command, BD - Grabbed",Active Aggression,NULL," No, Yes",902,San Jscinto,NULL,St.,47011,Black,Male,Yes, Abrasion/Scrape,Yes,Unknown, Warrant/Hold,2049,132,130,CENTRAL,D14, ,,,"902 SAN JACINTO ST
Dallas, TX
(32.781386, -96.804768)",12,3,14,20153,3162
142,UF2016-1400,38226,2025 EL CAPITAN DR,11/24/2016,9:00:00 PM,11136,Male,White,01/27/2016,No, No injuries noted or visible,No,Arrest, Handcuffing Take Down,Arrest,NULL, Yes,2025,El Capitan,NULL,Dr.,47520,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Warrant/Hold, Resisting Arrest, Drug Possession - Felony, Other Misdemeanor Arrest",1115,233,230,NORTHEAST,D9, ,,,"2025 EL CAPITAN DR
Dallas, TX
(32.855022, -96.675106)",13,3,9,19361,3162
791,UF2016-1090," 36076, 36078",2709 MCKINNEY AVE,08/07/2016,2:30:00 AM,10250,Male,White,09/29/2010,No, No injuries noted or visible,No,Arrest," Hand Controlled Escort, Held Suspect Down",Arrest,NULL," No, Yes",2709,McKinney,NULL,Ave.,46086,White,Male,Yes, OC Spray Treatment,Yes,Alchohol, Public Intoxication,2038,122,120,CENTRAL,D14,McKinney Allen*,,,"2709 MCKINNEY AVE
Dallas, TX
(32.798078, -96.801268)",12,3,14,20542,3162
746,UF2016-1074,36155,3819 COLONIAL AVE,08/15/2016,3:30:00 AM,5073,Male,White,09/25/1984,No, No injuries noted or visible,No,Arrest, K-9 Deployment,Arrest,NULL, Yes,3819,colonial,NULL,Ave.,46176,Black,Male,Yes," Abrasion/Scrape, Bite",Yes,Unknown, Unauthorize Use Vehicle,2177,344,340,SOUTHEAST,D7,JuliusSchepps Central*,,,"3819 COLONIAL AVE
Dallas, TX
(32.754851, -96.768669)",7,3,7,18541,3162
928,UF2016-0681,35562,1711 SOLITUDE DR,07/10/2016,5:00:00 PM,7921,Male,White,07/07/2000,No, No injuries noted or visible,No,Service Call, Taser,Barricaded Person,1, No,1711,Solitude,NULL,Dr.,45070,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,4352,753,750,SOUTH CENTRAL,D3, ,,,"1711 SOLITUDE DR
Dallas, TX
(32.674969, -96.794801)",3,3,3,19757,3162
349,UF2016-1329," 37442, 37443, 37444",7300 MARVIN D LOVE FWY,10/12/2016,10:14:00 PM,10455,Male,White,09/26/2012,Yes," Abrasion/Scrape, Bruise",No,Arrest," Verbal Command, Take Down - Body, Held Suspect Down",Arrest,NULL," No, Yes, Yes",7300,Marvin D. Love,NULL,Frwy.,46969,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Evading Arrest, Warrant/Hold, Other Felony Arrest, DWI",4360,744,740,SOUTH CENTRAL,D8,CampWisdom Chaucer*,,,"7300 MARVIN D LOVE FWY
Dallas, TX
(32.657191, -96.873438)",8,3,8,19749,3162
304,UF2017-013,37566,9877 BROCKBANK DR,10/20/2016,6:00:00 PM,10083,Male,Black,01/20/2010,No, No injuries noted or visible,No,Arrest, Take Down - Group,Danger to self or others,NULL, Yes,9877,Brockbank,NULL,Dr.,47066,White,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,3042,535,530,NORTHWEST,D6, ,,,"9877 BROCKBANK DR
Dallas, TX
(32.878548, -96.876673)",6,3,6,18934,3162
675,UF2016-1083," 36396, 36853, 36854, 36855, 36856",10001 N CENTRAL EXPY,08/27/2016,2:57:00 AM,10498,Male,White,04/10/2013,No, No injuries noted or visible,No,Service Call," Take Down - Arm, Hand Controlled Escort, Verbal Command, BD - Pushed, Held Suspect Down",Arrest,NULL," Yes, Yes, No, Yes, Yes",10001,Central,N,Expwy.,0,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol, Public Intoxication,1061,653,650,NORTH CENTRAL,D11, ,,,"10001 N CENTRAL EXPY
Dallas, TX
(32.882947, -96.770525)",10,3,11,19374,3162
842,UF2016-0924," 35860, 35861",5341 RICHARD AVE,07/24/2016,11:00:00 PM,10878,Female,White,08/13/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Hand Controlled Escort",Arrest,NULL," No, Yes",5341,RICHARD AVE,NULL,NULL,45951,Hispanic,Male,No, No injuries noted or visible,Yes,Unknown," Assault/FV, Assault, Resisting Arrest, Resisting Search and Transport, Warrant/Hold",1160,143,140,CENTRAL,D2, ,,,"5341 RICHARD AVE
Dallas, TX
(32.819193, -96.778124)",2,3,2,20546,3162
540,UF2016-1098," 36774, 36775",1600 CHESTNUT ST,09/13/2016,1:20:00 AM,9674,Male,White,12/10/2008,No, No injuries noted or visible,No,Arrest," Hand Controlled Escort, Take Down - Arm",Other,NULL," Yes, Yes",1600,Chestnut,NULL,St.,46565,Black,Male,Yes, Laceration/Cut,Yes,Alchohol, Public Intoxication,2080,153,150,CENTRAL,D2, ,,,"1600 CHESTNUT ST
Dallas, TX
(32.780825, -96.777351)",2,3,2,19357,3162
925,UF2016-0842,35568,7740 MCCALLUM BLVD,07/11/2016,9:30:00 AM,8681,Male,White,08/05/2005,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,7740,McCallam,NULL,Blvd.,45811,Black,Male,No, No injuries noted or visible,No,FD-Unknown if Armed, No Arrest,6009,623,620,NORTH CENTRAL,D12, ,,,"7740 MCCALLUM BLVD
Dallas, TX
(32.987857, -96.772993)",14,3,12,18774,3110
655,UF2016-1042,36520,3219 HARLANDALE AVE,08/28/2016,6:52:00 PM,10979,Male,White,01/28/2015,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Danger to self or others,NULL, Yes,3219,Harlandale,NULL,Ave.,0,Hispanic,Male,No, No injuries noted or visible,Yes,Unknown, Other Felony Arrest,4246,722,720,SOUTH CENTRAL,D4, ,,,"3219 HARLANDALE AVE
Dallas, TX
(32.707157, -96.806822)",4,3,4,18915,3162
454,UF2016-1298,37244,11701 JOSEY LN,09/28/2016,1:00:00 PM,7565,Male,Hispanic,09/19/1997,No, No injuries noted or visible,No,Arrest, Take Down - Group,Arrest,NULL, Yes,2660,Josey Ln,N,Ln.,46804,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Evading Arrest, Warrant/Hold",3005,552,550,NORTHWEST,D6,Forest Dennis*,,,"11701 JOSEY LN
Dallas, TX
(32.907971, -96.880736)",6,3,6,19367,3162
372,UF2016-1247,37334,942 ALGONQUIN DR,10/08/2016,11:30:00 PM,10695,Male,White,11/06/2013,No, No injuries noted or visible,No,Call for Cover, Held Suspect Down,Danger to self or others,NULL, Yes,942,Algonquin,NULL,Dr.,25108,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,2205,334,330,SOUTHEAST,D5, ,,,"942 ALGONQUIN DR
Dallas, TX
(32.728482, -96.651833)",5,3,5,18921,3162
737,UF2016-0905," 36176, 36177, 36178",6333 E MOCKINGBIRD LN,08/16/2016,5:00:00 PM,9548,Male,White,08/06/2008,No, No injuries noted or visible,No,Arrest," Verbal Command, Take Down - Arm, Held Suspect Down",Detention/Frisk,NULL," No, No, Yes",6333,Mockingbird,E,Ln.,32018,White,Male,No, No injuries noted or visible,Yes,Alchohol," Public Intoxication, Resisting Arrest",1118,219,210,NORTHEAST,D14, ,,,"6333 E MOCKINGBIRD LN
Dallas, TX
(32.837429, -96.754041)",12,3,14,18534,3162
446,UF2016-1272," 37112, 37114",1700 ROBERT B CULLUM BLVD,09/29/2016,1:40:00 PM,7223,Male,Hispanic,06/26/1995,No, No injuries noted or visible,No,Arrest," Verbal Command, Held Suspect Down",Arrest,NULL," No, Yes",1700,Robert B Cullum,NULL,Blvd.,44481,Black,Female,No, No injuries noted or visible,Yes,Unknown, Prostitution,2098,115,110,CENTRAL,D7, ,,,"1700 ROBERT B CULLUM BLVD
Dallas, TX
(32.773311, -96.760446)",7,3,7,18524,3162
439,UF2017-012," 37329, 37330, 37331",2979 N STEMMONS FWY,09/30/2016,4:45:00 AM,10413,Male,Hispanic,06/20/2012,Yes, Fatigue,No,Service Call," BD - Pushed, Feet/Leg/Knee Strike, Verbal Command",Arrest,NULL," Yes, Yes, Yes",2979,Stemmons,N,Frwy.,46896,White,Male,No, No injuries noted or visible,Yes,None detected," Assault/FV, Resisting Arrest",3111,515,510,NORTHWEST,D6, ,,,"2979 N STEMMONS FWY
Dallas, TX
(32.811481, -96.854763)",6,3,6,20162,3162
233,UF2016-1374,37918,2102 N PEARL ST,11/04/2016,1:32:00 AM,7614,Male,Black,04/01/1998,No, No injuries noted or visible,No,Crime in Progress, Weapon display at Person,Weapon Display,NULL, Yes,2102,Pearl,N,St.,0,Black,Male,No, No injuries noted or visible,No,Unknown, No Arrest,2020,121,120,CENTRAL,D14, ,,,"2102 N PEARL ST
Dallas, TX
(32.791445, -96.801135)",12,3,14,20152,3162
976,UF2016-0858," 35462, 35463, 35464, 35465",2716 CANTON ST,07/03/2016,12:40:00 AM,7525,Male,Hispanic,06/04/1997,No, No injuries noted or visible,No,Arrest," Take Down - Arm, OC Spray, Feet/Leg/Knee Strike, Joint Locks",Arrest,NULL," Yes, No, Yes, Yes",2716,Canton,NULL,St.,45733,White,Female,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,2078,153,150,CENTRAL,D2,Monument Good Latimer*,,,"2716 CANTON ST
Dallas, TX
(32.782026, -96.784053)",2,3,2,19357,3162
508,UF2016-1325," 36910, 36911, 36912",900 WOODBINE AVE,09/19/2016,8:05:00 PM,10876,Male,White,08/13/2014,No, No injuries noted or visible,No,Traffic Stop," Verbal Command, Held Suspect Down, Hand Controlled Escort",Arrest,NULL," No, Yes, Yes",900,Woodbine,NULL,Ave.,46651,Black,Female,No, No injuries noted or visible,Yes,Unknown," Warrant/Hold, Other Misdemeanor Arrest, DWLS, Resisting Arrest",4172,714,710,SOUTH CENTRAL,D4, ,,,"900 WOODBINE AVE
Dallas, TX
(32.73915, -96.802349)",4,3,4,20538,3162
223,UF2016-1380," 37850, 37851",3802 FRANK ST,11/07/2016,3:20:00 AM,10705,Female,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Held Suspect Down",Arrest,NULL," Yes, Yes",3802,Frank,NULL,St.,9632,Black,Female,No, No injuries noted or visible,Yes,Mentally unstable, Assault/FV,2139,312,310,SOUTHEAST,D7,Hatcher Scyene*,,,"3802 FRANK ST
Dallas, TX
(32.77099, -96.750379)",7,3,7,18524,3162
