"animal_id","animal_type","animal_breed","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","intake_total","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","month","year"
"A0826952","DOG","CHIHUAHUA SH","TAGD 16","IMPOUNDED",,,"1","P0682244","W","W","STRAY","POSSIBLY OWNED","1",,"KM","2014-10-11T00:00:00.000","1899-12-31T15:12:00.000","2014-10-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-10-16T00:00:00.000","1899-12-31T00:00:00.000","R14-372689","K14-298388",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0826952","DOG","CHIHUAHUA SH","LFD 093","IMPOUNDED",,,"1","P9991697","64Z","4Z","STRAY","AT LARGE","1",,"EROD.ER","2014-10-15T00:00:00.000","1899-12-31T15:14:00.000","2014-10-19T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-10-16T00:00:00.000","1899-12-31T00:00:00.000",,"K14-299545",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"OCT.2014","FY2015"
"A0827036","DOG","CHIHUAHUA SH","LFD 103","IMPOUNDED",,,"1","P0523543","W","W","STRAY","POSSIBLY OWNED","1",,"B.W","2015-05-07T00:00:00.000","1899-12-31T12:08:00.000","2015-05-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-05-07T00:00:00.000","1899-12-31T15:53:00.000","R15-398620","K15-314836",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0827227","DOG","GERM SHEPHERD","QD 24","LAB",,,"1","P0685796",,,"CONFISCATED","QUARANTINE","1",,"MB.ER","2014-11-26T00:00:00.000","1899-12-31T15:43:00.000","2014-12-06T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2014-12-17T00:00:00.000","1899-12-31T17:09:00.000",,"K14-302215",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0827228","DOG","GERM SHEPHERD","QD 22","LAB",,,"1","P0685796",,,"CONFISCATED","QUARANTINE","1",,"MB.ER","2014-11-26T00:00:00.000","1899-12-31T16:02:00.000","2014-12-06T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2014-12-17T00:00:00.000","1899-12-31T16:58:00.000",,"K14-302219",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0827229","DOG","GERM SHEPHERD","QD 23","LAB",,,"1","P0685796",,,"CONFISCATED","QUARANTINE","1",,"MB.ER","2014-11-26T00:00:00.000","1899-12-31T15:52:00.000","2014-12-06T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2014-12-17T00:00:00.000","1899-12-31T16:50:00.000",,"K14-302218",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0827381","DOG","GERM SHEPHERD","PCD 06","LAB",,,"1","P0664623","W","W","OWNER SURRENDER","GENERAL","1",,"OD","2015-01-17T00:00:00.000","1899-12-31T14:44:00.000","2015-01-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-21T00:00:00.000","1899-12-31T12:38:00.000",,"K15-305889",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0827387","DOG","ROTTWEILER","PSDOG 15","UNAVAILABLE",,,"1","P9991575","53","53","STRAY","AT LARGE","1",,"CG.ER","2014-12-20T00:00:00.000","1899-12-31T15:39:00.000","2015-01-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-01-23T00:00:00.000","1899-12-31T12:54:00.000","R15-385959","K14-303972",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","ADOPTION FEE WAIVED","DEC.2014","FY2015"
"A0827424","DOG","PUG","LFD 158","AVAILABLE",,,"1","P0678816","W","W","OWNER SURRENDER","GENERAL","1","MOVE","BW","2015-06-05T00:00:00.000","1899-12-31T16:53:00.000","2015-06-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","TRANSFER","2015-06-16T00:00:00.000","1899-12-31T17:36:00.000","R15-404143","K15-318276",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","DIARRHEA","JUN.2015","FY2015"
"A0827466","DOG","CHIHUAHUA SH","LOST","LOST REPORT",,,"1","P0664604","W","W","LOST REPORT",,"1",,"SN","2015-03-02T00:00:00.000","1899-12-31T13:25:00.000","2015-03-12T00:00:00.000","HEALTHY",,"LOST REPORT","2015-04-29T00:00:00.000","1899-12-31T14:34:00.000",,"K15-308948",,,"SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0827569","DOG","LABRADOR RETR","LFD 049","LAB",,,"1","P0669091","W","W","OWNER SURRENDER","GENERAL","1","INJURED","KW","2014-12-24T00:00:00.000","1899-12-31T11:34:00.000","2014-12-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-24T00:00:00.000","1899-12-31T12:06:00.000",,"K14-304219",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"DEC.2014","FY2015"
"A0827580","DOG","GREAT PYRENEES","LFD 019","LAB",,,"1","P0592161","W","W","OWNER SURRENDER","GENERAL","1",,"DC/RL","2015-08-19T00:00:00.000","1899-12-31T13:21:00.000","2015-08-19T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-08-23T00:00:00.000","1899-12-31T10:15:00.000",,"K15-325324",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0827663","DOG","LABRADOR RETR","STAR 1","UNAVAILABLE",,,"1","P9991565","56W","6W","STRAY","POSSIBLY OWNED","1",,"S.KING","2014-11-28T00:00:00.000","1899-12-31T11:37:00.000","2014-12-08T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-01-10T00:00:00.000","1899-12-31T16:35:00.000","R15-384143","K14-302271",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","ADOPTED","NOV.2014","FY2015"
"A0827724","DOG","POODLE MIN","INJD 23","UNAVAILABLE",,,"1","P0090000","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","CBM","2015-01-27T00:00:00.000","1899-12-31T16:06:00.000","2015-01-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-02-02T00:00:00.000","1899-12-31T14:35:00.000","R15-387007","K15-306602",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","BLIND/OGU","JAN.2015","FY2015"
"A0827807","DOG","LABRADOR RETR","PAWS 23","UNAVAILABLE",,,"1","P0665190","19034","10","OWNER SURRENDER","GENERAL","1",,"ERH","2015-01-02T00:00:00.000","1899-12-31T15:17:00.000","2015-01-02T00:00:00.000","HEALTHY","ADOPTION","ADOPTION","2015-02-09T00:00:00.000","1899-12-31T18:09:00.000","R15-387809","K14-278690",,"HEALTHY","SCAN CHIP","OVER THE COUNTER","ADOPTION FEE WAIVED","JAN.2015","FY2015"
"A0827807","DOG","LABRADOR RETR","AD 014","UNAVAILABLE",,,"1","P0686546","10805","3","OWNER SURRENDER","RETURN30","1","OTHER PET","RL","2015-03-03T00:00:00.000","1899-12-31T11:04:00.000","2015-03-03T00:00:00.000","HEALTHY",,"ADOPTION","2015-03-03T00:00:00.000","1899-12-31T11:58:00.000","R15-390942","K15-309017",,"HEALTHY","SCAN CHIP","OVER THE COUNTER","ADOPTED","MAR.2015","FY2015"
"A0827807","DOG","LABRADOR RETR","LFD 017","UNAVAILABLE",,,"1","P0690874","W","W","OWNER SURRENDER","RETURN30","1","MOVE APT","JR","2015-03-02T00:00:00.000","1899-12-31T11:53:00.000","2015-03-02T00:00:00.000","HEALTHY",,"ADOPTION","2015-03-02T00:00:00.000","1899-12-31T18:16:00.000","R15-390888","K15-308933",,"HEALTHY","SCAN CHIP","OVER THE COUNTER","ADOPTED","MAR.2015","FY2015"
"A0827807","DOG","LABRADOR RETR","PAWS 09","UNAVAILABLE",,,"1","P0690718","W","W","OWNER SURRENDER","RETURN30","1","AGGRESSIVE - ANIMAL","KM","2015-01-02T00:00:00.000","1899-12-31T15:17:00.000","2015-01-02T00:00:00.000","HEALTHY","ADOPTION","ADOPTION","2015-02-14T00:00:00.000","1899-12-31T11:47:00.000","R15-388739","K15-307637",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JAN.2015","FY2015"
"A0827824","DOG","SHIH TZU","LFD 081","UNAVAILABLE",,,"1","P0705443","4500","1","STRAY","POSSIBLY OWNED","1",,"CBM/RL","2015-07-28T00:00:00.000","1899-12-31T11:46:00.000","2015-08-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","ADOPTION","2015-08-09T00:00:00.000","1899-12-31T15:02:00.000","R15-412375","K15-323598",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","OPEN ADOPTED-P/U-8/9/15","JUL.2015","FY2015"
"A0827933","DOG","BOXER","TAGD 01","UNAVAILABLE",,,"1","P0000000","W","W","STRAY","POSSIBLY OWNED","1",,"KW","2015-01-10T00:00:00.000","1899-12-31T11:53:00.000","2015-01-25T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"ADOPTION","2015-01-25T00:00:00.000","1899-12-31T15:21:00.000","R15-386090","K15-305355",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0828038","DOG","PIT BULL","LFD 075","IMPOUNDED",,,"1","P9991140","54K","4K","STRAY","POSSIBLY OWNED","1",,"HW/SEC","2014-12-24T00:00:00.000","1899-12-31T10:49:00.000","2015-10-09T00:00:00.000","HEALTHY","HOLD NOTIFY","RETURNED TO OWNER","2014-12-26T00:00:00.000","1899-12-31T13:00:00.000","R14-382033","K14-304211",,"HEALTHY","SCAN CHIP","FIELD",,"DEC.2014","FY2015"
"A0828038","DOG","PIT BULL","LOST","LOST REPORT",,,"1","P0666414","W","W","LOST REPORT",,"1",,"EAR","2014-10-02T00:00:00.000","1899-12-31T15:04:00.000","2014-10-12T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"LOST REPORT","2014-10-22T00:00:00.000","1899-12-31T13:37:00.000",,"K14-297608",,,"UNABLE TO SCAN","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0828192","DOG","GREAT DANE","PAWS 21","UNAVAILABLE",,,"1","P0692679","W","W","STRAY","POSSIBLY OWNED","1",,"CBM","2015-03-09T00:00:00.000","1899-12-31T12:41:00.000","2015-03-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-03-19T00:00:00.000","1899-12-31T17:52:00.000","R15-392533","K15-309489",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","MAR.2015","FY2015"
"A0828492","DOG","YORKSHIRE TERR","VT 07","LAB",,,"1","P0041352","W","W","OWNER SURRENDER","GENERAL","1","COST","CBM","2015-05-27T00:00:00.000","1899-12-31T12:18:00.000","2015-05-27T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-05-31T00:00:00.000","1899-12-31T10:09:00.000",,"K15-317174",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","EM RESCUE YORKIE","MAY.2015","FY2015"
"A0828492","DOG","YORKSHIRE TERR","LFD 083","IMPOUNDED",,,"1","P0041352","52V","2V","STRAY","POSSIBLY OWNED","1",,"RA","2015-01-14T00:00:00.000","1899-12-31T21:39:00.000","2015-01-24T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","POSSIBLY OWNED","RETURNED TO OWNER","2015-01-15T00:00:00.000","1899-12-31T16:31:00.000","R15-384893","K15-305693",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JAN.2015","FY2015"
"A0828511","DOG","CHIHUAHUA SH","ID 09","LAB",,,"1","P0683318","W","W","OWNER SURRENDER","GENERAL","1","ABANDON","EAR","2014-10-24T00:00:00.000","1899-12-31T13:08:00.000","2014-11-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-08T00:00:00.000","1899-12-31T12:00:00.000",,"K14-299435",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0828579","DOG","GERM SHEPHERD","AD 028","AVAILABLE",,,"1","P0000000","16701","8","STRAY","AT LARGE","1",,"DD","2015-09-16T00:00:00.000","1899-12-31T14:24:00.000","2015-09-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-11-18T00:00:00.000","1899-12-31T17:04:00.000","R15-428225","K15-327730",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"SEP.2015","FY2015"
"A0859595","DOG","POODLE MIN","LFD 009","UNAVAILABLE",,,"1","P0681563","W","W","OWNER SURRENDER","GENERAL","1","COST","SN","2014-10-02T00:00:00.000","1899-12-31T13:07:00.000","2014-10-02T00:00:00.000","HEALTHY",,"ADOPTION","2014-10-03T00:00:00.000","1899-12-31T15:26:00.000","R14-371180","K14-297594",,"HEALTHY","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0828821","DOG","GERM SH POINT","PSDOG 09","AVAILABLE",,,"1","P0668009","W","W","OWNER SURRENDER","GENERAL","1","ESCAPES","KM","2015-02-06T00:00:00.000","1899-12-31T11:31:00.000","2015-02-06T00:00:00.000","HEALTHY","EVERYDAY ADOPTION CENTER","ADOPTION","2015-02-12T00:00:00.000","1899-12-31T12:59:00.000","R15-388504","K15-307406",,"HEALTHY","SCAN CHIP","OVER THE COUNTER",,"FEB.2015","FY2015"
"A0828950","DOG","ROTTWEILER","LFD 013","UNAVAILABLE",,,"1","P0000000","38L","8L","STRAY","AT LARGE","1",,"DEH","2015-02-17T00:00:00.000","1899-12-31T20:35:00.000","2015-02-24T00:00:00.000","HEALTHY",,"ADOPTION","2015-03-01T00:00:00.000","1899-12-31T14:11:00.000","R15-389668","K15-308159","57614","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","OPEN ADOPTION SX 2/28/15","FEB.2015","FY2015"
"A0828959","DOG","ROTTWEILER","DC 16","UNAVAILABLE",,,"1","P0000000","38L","8L","STRAY","AT LARGE","1",,"DEH","2015-02-17T00:00:00.000","1899-12-31T20:35:00.000","2015-02-24T00:00:00.000","HEALTHY",,"ADOPTION","2015-02-25T00:00:00.000","1899-12-31T16:53:00.000","R15-389080","K15-308158","57614","HEALTHY","SCAN CHIP","FIELD","ADOPTED-SX-2/25/15","FEB.2015","FY2015"
"A0829242","DOG","CHIHUAHUA SH","PSDOG 02","UNAVAILABLE",,,"1","P0696882","W","W","OWNER SURRENDER","GENERAL","1","MOVE","JR","2015-04-25T00:00:00.000","1899-12-31T17:13:00.000","2015-04-25T00:00:00.000","HEALTHY","EVERYDAY ADOPTION CENTER","ADOPTION","2015-05-14T00:00:00.000","1899-12-31T13:52:00.000","R15-399570","K15-313709",,"HEALTHY","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0829406","DOG","GERM SHEPHERD","AD 010","AVAILABLE",,,"1","P0666395","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","KM","2014-11-08T00:00:00.000","1899-12-31T11:31:00.000","2014-11-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-01-17T00:00:00.000","1899-12-31T15:52:00.000","R15-385175","K14-300671",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","NOV.2014","FY2015"
"A0829427","DOG","CHIHUAHUA SH","LFD 053","LAB",,,"1","P0666975","W","W","OWNER SURRENDER","GENERAL","1","MOVE APT","DSC","2014-11-21T00:00:00.000","1899-12-31T15:45:00.000","2014-11-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-22T00:00:00.000","1899-12-31T18:10:00.000",,"K14-301777",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0829498","DOG","PIT BULL","QD 26","RELEASED FROM QUARANTINE",,,"1","P0665597","W","W","CONFISCATED","QUARANTINE","1",,"CBM","2015-04-06T00:00:00.000","1899-12-31T14:10:00.000","2015-04-13T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-04-13T00:00:00.000","1899-12-31T15:21:00.000","R15-395746","K15-311848",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0829563","DOG","LABRADOR RETR","LFD 042","LAB",,,"1","P0665625","W","W","OWNER SURRENDER","GENERAL","1",,"JR","2015-03-26T00:00:00.000","1899-12-31T16:37:00.000","2015-04-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-04-05T00:00:00.000","1899-12-31T13:07:00.000",,"K15-310953",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0829733","DOG","COCKER SPAN","LFD 085","LAB",,,"1","P0667677","W","W","OWNER SURRENDER","GENERAL","1","MOVE","BW","2015-06-05T00:00:00.000","1899-12-31T18:27:00.000","2015-06-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-06T00:00:00.000","1899-12-31T12:41:00.000",,"K15-318295",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0829754","DOG","GERM SHEPHERD","PSDOG 03","UNAVAILABLE",,,"1","P0666819","W","W","OWNER SURRENDER","GENERAL","1","HYPER","JR","2015-03-14T00:00:00.000","1899-12-31T16:58:00.000","2015-03-14T00:00:00.000","HEALTHY","EVERYDAY ADOPTION CENTER","ADOPTION","2015-03-30T00:00:00.000","1899-12-31T19:22:00.000","R15-393866","K15-309962",,"HEALTHY","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0829763","DOG","GERM SHEPHERD","LFD 030","LAB",,,"1","P0665705","W","W","OWNER SURRENDER","EUTHANASIA REQUESTED","1",,"RL","2015-01-30T00:00:00.000","1899-12-31T18:43:00.000","2015-01-30T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-31T00:00:00.000","1899-12-31T11:49:00.000",,"K15-306856",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0829772","DOG","LABRADOR RETR","LFD 085","LAB",,,"1","P0667677","W","W","OWNER SURRENDER","GENERAL","1",,"ERH","2015-06-05T00:00:00.000","1899-12-31T18:33:00.000","2015-06-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-06T00:00:00.000","1899-12-31T11:44:00.000",,"K15-318296",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0829800","DOG","CHIHUAHUA SH","PSDOG 04","UNAVAILABLE",,,"1","P0598662","W","W","OWNER SURRENDER","GENERAL","1",,"EAR","2014-11-15T00:00:00.000","1899-12-31T11:41:00.000","2014-11-15T00:00:00.000","HEALTHY","EVERYDAY ADOPTION CENTER","ADOPTION","2014-11-26T00:00:00.000","1899-12-31T15:24:00.000","R14-378390","K14-301291",,"HEALTHY","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0829868","DOG","GERM SHEPHERD","QD 06","RELEASED FROM QUARANTINE",,,"1","P0665776","65W","5W","CONFISCATED","QUARANTINE","1",,"RA","2015-01-21T00:00:00.000","1899-12-31T18:28:00.000","2015-01-31T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-02-02T00:00:00.000","1899-12-31T13:47:00.000","R15-387026","K15-306173",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JAN.2015","FY2015"
"A0830556","DOG","CHOW CHOW","LFD 032","LAB",,,"1","P0696834","46R","6R","OWNER SURRENDER","GENERAL","1",,"MB","2015-04-25T00:00:00.000","1899-12-31T10:27:00.000","2015-04-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-04-25T00:00:00.000","1899-12-31T17:48:00.000",,"K15-313615","161969","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"APR.2015","FY2015"
"A0830712","DOG","PAPILLON","PCD 25","UNAVAILABLE",,,"1","P0000000","35X","5X","CONFISCATED","KEEP SAFE","1",,"AD","2015-01-24T00:00:00.000","1899-12-31T07:07:00.000","2015-02-03T00:00:00.000","HEALTHY","POSSIBLY OWNED","RETURNED TO OWNER","2015-01-24T00:00:00.000","1899-12-31T15:47:00.000","R15-386042","K15-306341","27140","HEALTHY","SCAN CHIP","FIELD",,"JAN.2015","FY2015"
"A0830751","DOG","ROTTWEILER","QD 04","UNAVAILABLE",,,"1","P0666164","75227","27","CONFISCATED","QUARANTINE","1",,"DC","2015-08-12T00:00:00.000","1899-12-31T14:46:00.000","2015-08-21T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-08-21T00:00:00.000","1899-12-31T11:36:00.000","R15-415737","K15-324774",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","CAUTION","AUG.2015","FY2015"
"A0830757","DOG","ALASKAN HUSKY","LFD 062","IMPOUNDED",,,"1","P0000000","44T","4T","STRAY","AT LARGE","1",,"HW.ER","2015-03-27T00:00:00.000","1899-12-31T15:07:00.000","2015-04-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","POSSIBLY OWNED","RETURNED TO OWNER","2015-03-27T00:00:00.000","1899-12-31T16:11:00.000","R15-393642","K15-311027",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAR.2015","FY2015"
"A0830900","DOG","PIT BULL","LFD 036","LAB",,,"1","P0667493","W","W","OWNER SURRENDER","GENERAL","1","AGGRESSIVE - PEOPLE","FR","2014-10-06T00:00:00.000","1899-12-31T13:10:00.000","2014-10-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-10-07T00:00:00.000","1899-12-31T11:39:00.000",,"K14-297904",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0830931","DOG","IRISH TERRIER","PAWS 24","UNAVAILABLE",,,"1","P0703497","75152","52","OWNER SURRENDER","GENERAL","1","JUMPS UP","EAR","2015-09-26T00:00:00.000","1899-12-31T11:03:00.000","2015-09-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-10-02T00:00:00.000","1899-12-31T12:10:00.000","R15-422390","K15-328483",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","SEP.2015","FY2015"
"A0830931","DOG","IRISH TERRIER","PAWS 01","UNAVAILABLE",,,"1","P0669874","W","W","OWNER SURRENDER","GENERAL","1","ALLERGIC","JR","2015-06-06T00:00:00.000","1899-12-31T16:29:00.000","2015-06-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-06-08T00:00:00.000","1899-12-31T18:38:00.000","R15-403100","K15-318400",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JUN.2015","FY2015"
"A0830931","DOG","IRISH TERRIER","PAWS 01","AVAILABLE",,,"1","P0701142","W","W","OWNER SURRENDER","GENERAL","1","ALLERGIC","JR/MH","2015-06-11T00:00:00.000","1899-12-31T11:36:00.000","2015-06-11T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-06-23T00:00:00.000","1899-12-31T18:00:00.000","R15-405537","K15-318902",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JUN.2015","FY2015"
"A0830931","DOG","IRISH TERRIER","STAR 1","UNAVAILABLE",,,"1","P0702019","W","W","OWNER SURRENDER","RETURN30","1","ALLERGIC","JC","2015-06-25T00:00:00.000","1899-12-31T11:08:00.000","2015-06-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-07-05T00:00:00.000","1899-12-31T17:25:00.000","R15-407178","K15-320489",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP",,,"JUN.2015","FY2015"
"A0830999","DOG","PIT BULL","LFD 012","IMPOUNDED",,,"1","P0007123","W","W","STRAY","POSSIBLY OWNED","1",,"DSC","2014-12-13T00:00:00.000","1899-12-31T16:37:00.000","2014-12-27T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-12-16T00:00:00.000","1899-12-31T12:10:00.000","R14-380827","K14-303415",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"DEC.2014","FY2015"
"A0831086","DOG","PIT BULL","LFD 017","LAB",,,"1","P0667493","W","W","OWNER SURRENDER","GENERAL","1","MOVE","JM","2015-01-17T00:00:00.000","1899-12-31T14:05:00.000","2015-01-17T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-18T00:00:00.000","1899-12-31T10:36:00.000",,"K15-305878",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
