"animal_id","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","months","year"
"A0999721","LFD 017","IMPOUNDED",,,"1","P0598882","000406","2","STRAY","AT LARGE",,"KS/LS","2017-06-25T00:00:00.000","13:49:00.0000000","2017-06-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-25T00:00:00.000","17:29:00.0000000",,"K17-385042",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0997474","NMOMS 2","LAB",,"A17-061301","1","P0000000","017101","8","STRAY","AT LARGE",,"KS","2017-06-07T00:00:00.000","12:34:00.0000000","2017-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-11T00:00:00.000","15:36:00.0000000",,"K17-382967",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUN.2017","FY2017"
"A0983432","RECEIVING","LAB",,"A17-050378","1","P0000000","012206","7","WILDLIFE","INJURED",,"Y.LOCK","2017-03-04T00:00:00.000","09:25:00.0000000","2017-03-04T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-04T00:00:00.000","11:10:00.0000000",,"K17-372837",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"MAR.2017","FY2017"
"A1002470","LFC 054","LAB",,"A17-066965","1","P0796069","013626","11","STRAY","CONFINED",,"HILLMON/JH","2017-07-19T00:00:00.000","18:30:00.0000000","2017-07-23T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-23T00:00:00.000","11:09:00.0000000",,"K17-387974",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1007462","LFC 020","LAB",,,"1","P0700664","005200","1","OWNER SURRENDER","GENERAL",,"CBM","2017-09-05T00:00:00.000","12:39:00.0000000","2017-09-05T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-09-05T00:00:00.000","13:27:00.0000000",,"K17-392798",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A1004683","LFD 116","LAB",,"A17-069705","1","P0000000","008705","8","STRAY","AT LARGE",,"JSTILL","2017-08-10T00:00:00.000","04:06:00.0000000","2017-08-14T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-14T00:00:00.000","14:15:00.0000000",,"K17-390119",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0995049","LAB 01","LAB",,"A17-060204","1","P0774254","980100","2","STRAY","CONFINED",,"MATTHIAS","2017-05-23T00:00:00.000","13:47:00.0000000","2017-06-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-06-07T00:00:00.000","12:39:00.0000000",,"K17-381085",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","CAUTION WILL ESCAPE","MAY.2017","FY2017"
"A0999288","LFC 033","LAB",,,"1","P0792353","006900","1","OWNER SURRENDER","GENERAL",,"MJ/BW","2017-06-21T00:00:00.000","14:50:00.0000000","2017-06-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-25T00:00:00.000","18:32:00.0000000",,"K17-384562",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1006419","LFD 122","LAB",,"A17-072480","1","P0000000","008801","4","STRAY","AT LARGE",,"WG","2017-08-26T00:00:00.000","15:45:00.0000000","2017-08-30T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-31T00:00:00.000","17:20:00.0000000",,"K17-391825",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A1001061","AD 087","LAB",,"A17-065241","1","P0693954","002701","7","OWNER SURRENDER","GENERAL",,"RA","2017-07-07T00:00:00.000","11:11:00.0000000","2017-07-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-15T00:00:00.000","13:41:00.0000000",,"K17-386466",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0986351","INJD 012","LAB",,"A17-053055","1","P0000000","020200","8","STRAY","AT LARGE",,"MWILLIAMS","2017-03-27T00:00:00.000","06:46:00.0000000","2017-03-31T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-27T00:00:00.000","10:25:00.0000000",,"K17-374937",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0993832","VT 08","LAB",,,"1","P0517346","002500","2","OWNER SURRENDER","GENERAL","OWNER PROBLEM","KS","2017-05-16T00:00:00.000","13:27:00.0000000","2017-05-16T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-16T00:00:00.000","19:59:00.0000000",,"K17-380214",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1001784","NMOMS 4","LAB",,"A17-066162","1","P0000000","010703","6","STRAY","AT LARGE",,"JK","2017-07-14T00:00:00.000","08:00:00.0000000","2017-07-18T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-08-02T00:00:00.000","17:24:00.0000000",,"K17-387260",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0990411","LFC 009","LAB",,,"1","P0784205","000100","9","OWNER SURRENDER","GENERAL",,"SN","2017-04-24T00:00:00.000","14:24:00.0000000","2017-04-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-24T00:00:00.000","16:07:00.0000000",,"K17-377677",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0996698","LFD 065","LAB",,"A17-061385","1","P0789927","016701","8","STRAY","AT LARGE",,"AHART","2017-06-02T00:00:00.000","22:09:00.0000000","2017-06-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-06T00:00:00.000","09:19:00.0000000",,"K17-382368",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","SWEET!","JUN.2017","FY2017"
"A0996778","LAB 04","LAB",,"A17-061485","1","P0000000","010101","6","CONFISCATED","KEEP SAFE",,"TCANTY","2017-06-03T00:00:00.000","23:06:00.0000000","2017-06-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-19T00:00:00.000","08:48:00.0000000",,"K17-382450",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0982503","ID 12","LAB",,"A17-049490","1","P0000000","010102","6","STRAY","AT LARGE",,"JAS","2017-02-23T00:00:00.000","17:20:00.0000000","2017-02-27T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-02-28T00:00:00.000","12:04:00.0000000",,"K17-372201",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"FEB.2017","FY2017"
"A0929862","LFD 151","LAB",,,"1","P0803326","020400","2","OWNER SURRENDER","RETURN30","AGGRESSIVE - ANIMAL","BW/ZM","2017-09-10T00:00:00.000","11:56:00.0000000","2017-09-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-09-30T00:00:00.000","11:31:00.0000000",,"K17-393358",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","FREE ADOPTION","SEP.2017","FY2017"
"A0987200","LAB 01","WILDLIFE",,"A17-053773","1","P0781037","013617","12","WILDLIFE","INJURED",,"AHART","2017-04-01T00:00:00.000","19:12:00.0000000","2017-04-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-01T00:00:00.000","20:23:00.0000000",,"K17-375465",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1001606","LFC 023","LAB",,"A17-065890","1","P0794981","004700","1","STRAY","CONFINED",,"GMORALES","2017-07-12T00:00:00.000","12:27:00.0000000","2017-07-16T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-19T00:00:00.000","14:55:00.0000000",,"K17-387056",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0996022","LAB 01","LAB",,"A17-060976","1","P0789399","006002","4","STRAY","CONFINED",,"ODAVIS","2017-05-30T00:00:00.000","16:24:00.0000000","2017-06-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-03T00:00:00.000","09:14:00.0000000",,"K17-381945",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0990911","LFD 005","LAB",,,"1","P0768234","011602","8","OWNER SURRENDER","GENERAL","COST","CB/SH","2017-04-27T00:00:00.000","11:01:00.0000000","2017-04-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-17T00:00:00.000","18:46:00.0000000",,"K17-377996",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","HW+/ FREE ADOPTION","APR.2017","FY2017"
"A1000607","AD 061","LAB",,,"1","P0793788","006502","1","STRAY","AT LARGE",,"AR/TH","2017-07-03T00:00:00.000","15:01:00.0000000","2017-07-08T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-16T00:00:00.000","12:15:00.0000000",,"K17-386008",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","HEARTWORM POSITIVE","JUL.2017","FY2017"
"A0988521","LFD 114","LAB",,"A17-054864","1","P0727192","004600","1","STRAY","AT LARGE",,"RM","2017-04-11T00:00:00.000","14:07:00.0000000","2017-04-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-15T00:00:00.000","08:22:00.0000000",,"K17-376293",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0988824","LFC 043","LAB",,"A17-055026","1","P0782531","009610","6","STRAY","AT LARGE",,"TM","2017-04-12T00:00:00.000","17:15:00.0000000","2017-04-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-12T00:00:00.000","17:41:00.0000000",,"K17-376463",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1003704","LFD 004","LAB",,,"1","P0797586","006301","4","STRAY","AT LARGE",,"AR/BT","2017-07-31T00:00:00.000","16:56:00.0000000","2017-08-04T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-04T00:00:00.000","09:12:00.0000000",,"K17-389129",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1002100","PCD 13","LAB",,"A17-066597","1","P0000000","016701","8","CONFISCATED","EVICTION",,"SEC","2017-07-17T00:00:00.000","11:10:00.0000000","2017-07-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-03T00:00:00.000","13:00:00.0000000",,"K17-387596",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0999848","LAB 04","LAB",,"A17-063833","1","P0719872","013007","10","STRAY","CONFINED",,"JD","2017-06-26T00:00:00.000","16:50:00.0000000","2017-06-30T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-30T00:00:00.000","09:17:00.0000000",,"K17-385195",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1005070","LAB 03","LAB",,,"1","P0799676","010701","6","OWNER SURRENDER","GENERAL","BITES","BW/MW","2017-08-14T00:00:00.000","12:35:00.0000000","2017-08-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-14T00:00:00.000","13:38:00.0000000",,"K17-390523",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0995714","LAB 01","LAB",,,"1","P0789015","005700","4","STRAY","AT LARGE",,"AR/HM","2017-05-27T00:00:00.000","13:24:00.0000000","2017-05-31T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-27T00:00:00.000","14:55:00.0000000",,"K17-381627",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1008801","LFD 153","LAB",,"A17-075856","1","P0804404","009401","2","STRAY","AT LARGE",,"KV","2017-09-18T00:00:00.000","17:12:00.0000000","2017-09-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-28T00:00:00.000","15:51:00.0000000",,"K17-394139",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0990239","LAB 02","LAB",,"A17-056426","1","P0000000","008801","4","STRAY","AT LARGE",,"MATTHIAS","2017-04-23T00:00:00.000","12:33:00.0000000","2017-04-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-05T00:00:00.000","15:35:00.0000000",,"K17-377529",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD","HW+","APR.2017","FY2017"
"A1000559","LAB 01","LAB",,,"1","P0793762","020500","6","OWNER SURRENDER","GENERAL",,"MJ/TH","2017-07-03T00:00:00.000","12:21:00.0000000","2017-07-03T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-07-03T00:00:00.000","18:11:00.0000000",,"K17-385956",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1003674","LFD 157","LAB",,,"1","P0797523","004300","6","OWNER SURRENDER","GENERAL","NEW BABY","AR/BM","2017-07-31T00:00:00.000","13:16:00.0000000","2017-07-31T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","11:09:00.0000000",,"K17-389089",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADULTS ONLY HW+","JUL.2017","FY2017"
"A1000008","LAB 01","LAB",,"A17-064047","1","P0793112","001101","14","WILDLIFE","INJURED",,"DL","2017-06-28T00:00:00.000","07:14:00.0000000","2017-06-28T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-28T00:00:00.000","10:24:00.0000000",,"K17-385360",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1000372","INJD 013","LAB",,,"1","P0793564","009000","5","OWNER SURRENDER","EUTHANASIA REQUESTED","EUTHANASIA ILL","CB/DT","2017-07-01T00:00:00.000","13:29:00.0000000","2017-07-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-01T00:00:00.000","15:46:00.0000000",,"K17-385752",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1001955","LFC 029","LAB",,,"1","P0795502","019212","11","STRAY","AT LARGE",,"CBM/MW","2017-07-15T00:00:00.000","15:04:00.0000000","2017-07-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-19T00:00:00.000","13:43:00.0000000",,"K17-387439",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0998567","LAB 01","IMPOUNDED",,"A17-062687","1","P0000000","007818","13","WILDLIFE","UNINJURED",,"RM","2017-06-15T00:00:00.000","06:33:00.0000000","2017-06-15T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-15T00:00:00.000","06:39:00.0000000",,"K17-383866",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0996846","PUPS 2","LAB",,,"1","P0790120","020500","6","STRAY","AT LARGE",,"CB/TL","2017-06-04T00:00:00.000","16:16:00.0000000","2017-06-08T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-04T00:00:00.000","17:34:00.0000000",,"K17-382530",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1001065","LAB 03","LAB",,"A17-065241","1","P0693954","002701","7","OWNER SURRENDER","GENERAL",,"JK","2017-07-07T00:00:00.000","11:11:00.0000000","2017-07-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-07T00:00:00.000","14:37:00.0000000",,"K17-386470",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0995037","LFC 026","LAB",,,"1","P0788415","020500","6","STRAY","AT LARGE",,"AR/TB","2017-05-23T00:00:00.000","12:27:00.0000000","2017-06-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-23T00:00:00.000","13:15:00.0000000",,"K17-381073",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1004069","INJD 023","LAB",,"A17-068432","1","P0000000","004900","4","STRAY","AT LARGE",,"JSTILL","2017-08-04T00:00:00.000","07:08:00.0000000","2017-08-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-08T00:00:00.000","11:30:00.0000000",,"K17-389496",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0991466","RECEIVING","LAB",,,"1","P0785174","006501","3","STRAY","AT LARGE",,"MJ/BT","2017-05-01T00:00:00.000","12:27:00.0000000","2017-05-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-01T00:00:00.000","18:31:00.0000000",,"K17-378455",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0996017","LFD 162","LAB",,,"1","P0723253","011401","8","STRAY","AT LARGE","OWNER PROBLEM","CBM/","2017-05-30T00:00:00.000","13:11:00.0000000","2017-06-03T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-05-30T00:00:00.000","14:37:00.0000000",,"K17-381918",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0993432","AD 064","LAB",,"A17-059095","1","P0000000","011200","8","STRAY","CONFINED",,"KV","2017-05-14T00:00:00.000","22:53:00.0000000","2017-05-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-05-29T00:00:00.000","13:49:00.0000000",,"K17-380039",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0994586","NMOMS 1","LAB",,"A17-059490","1","P0000000","011500","7","STRAY","AT LARGE",,"JK/LH","2017-05-17T00:00:00.000","21:26:00.0000000","2017-05-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-21T00:00:00.000","11:58:00.0000000",,"K17-380707",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A1005010","LFC 082","LAB",,,"1","P0521807","009401","6","STRAY","AT LARGE",,"AR","2017-08-13T00:00:00.000","14:31:00.0000000","2017-08-17T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-08-13T00:00:00.000","15:38:00.0000000",,"K17-390452",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0982285","LFD 132","LAB",,"A17-049301","1","P0775939","007804","10","STRAY","AT LARGE",,"SEC","2017-02-22T00:00:00.000","16:13:00.0000000","2017-02-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-02-26T00:00:00.000","14:33:00.0000000",,"K17-372038",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","HEARTWORM POSITIVE","FEB.2017","FY2017"
"A0982945","LAB 01","LAB",,,"1","P0776819","003902","7","STRAY","CONFINED",,"JB/HM","2017-02-28T00:00:00.000","14:32:00.0000000","2017-02-28T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-02-28T00:00:00.000","15:05:00.0000000",,"K17-372522",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"FEB.2017","FY2017"
"A0993683","AD 044","LAB",,,"1","P0794240","013610","11","OWNER SURRENDER","GENERAL","ATTENTION","CBM/BT","2017-07-06T00:00:00.000","17:42:00.0000000","2017-07-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","EUTHANIZED","2017-07-09T00:00:00.000","15:46:00.0000000",,"K17-386402",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0992058","AD 039","LAB",,,"1","P0692149","006200","1","STRAY","AT LARGE",,"BW/BS","2017-05-04T00:00:00.000","11:41:00.0000000","2017-05-08T00:00:00.000","HEALTHY","MEDICAL","EUTHANIZED","2017-05-09T00:00:00.000","18:23:00.0000000",,"K17-378867",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0983560","LAB 01","UNAVAILABLE",,,"1","P0000000","009611","13","STRAY","AT LARGE",,"JDANIELS","2017-03-05T00:00:00.000","12:15:00.0000000","2017-03-05T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-05T00:00:00.000","12:55:00.0000000",,"K17-372956",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","FIELD",,"MAR.2017","FY2017"
"A0998929","LFC 024","LAB",,,"1","P0678887","010701","6","STRAY","AT LARGE",,"BW","2017-06-17T00:00:00.000","18:35:00.0000000","2017-06-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-29T00:00:00.000","20:39:00.0000000",,"K17-384189",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0998993","AD 079","LAB",,"A17-063028","1","P0000000","012204","7","STRAY","CONFINED",,"MWILLIAMS","2017-06-18T00:00:00.000","21:49:00.0000000","2017-06-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-04T00:00:00.000","14:19:00.0000000",,"K17-384256",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","FIELD","KENNEL COUGH","JUN.2017","FY2017"
"A1009153","LFC 036","LAB",,"A17-076416","1","P0804819","012206","7","STRAY","CONFINED",,"MB","2017-09-22T00:00:00.000","12:48:00.0000000","2017-09-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","SPAY NEUTER NETWORK","EUTHANIZED","2017-09-25T00:00:00.000","12:03:00.0000000",,"K17-394540",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","FIELD","FERAL","SEP.2017","FY2017"
"A1005702","LFC 002","LAB",,,"1","P0538059","005000","1","STRAY","AT LARGE",,"BW/CH","2017-08-18T00:00:00.000","12:13:00.0000000","2017-08-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-18T00:00:00.000","13:32:00.0000000",,"K17-391043",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0998219","LFD 095","LAB",,"A17-062433","1","P0706756","008400","5","STRAY","CONFINED",,"HILLMON","2017-06-12T00:00:00.000","15:41:00.0000000","2017-06-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-22T00:00:00.000","11:29:00.0000000",,"K17-383571",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUN.2017","FY2017"
"A1000721","LAB 01","UNAVAILABLE",,,"1","P0000000","013610","11","WILDLIFE","INJURED",,"AGRAHAM","2017-07-04T00:00:00.000","16:25:00.0000000","2017-07-04T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-04T00:00:00.000","21:35:00.0000000",,"K17-386118",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1009334","LFC 032","LAB",,"A17-076707","1","P0805121","003902","7","STRAY","CONFINED",,"HILLMON","2017-09-24T00:00:00.000","18:14:00.0000000","2017-09-28T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-26T00:00:00.000","11:08:00.0000000",,"K17-394737",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
