"objectid_1","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","taag_name","dist_name","x","y","geolocation"
"1555","UF2017-2007","46016, 46017, 46018","4500 W LAWTHER DR","2017-10-20T00:00:00.000","6:04 PM","4800","Male","White","1982-12-02T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Arm, Handcuffing Take Down","Arrest","NULL","No, Yes, Yes","4500","Lawther","W","Dr.","45058","White","Male","false","No injuries noted or visible","true","Marijuana","City Ordinance Violation, Fail to ID, Resisting Search and Transport, Evading Arrest","1121","234","230","NORTHEAST",,"D9","2512061.987544","6993736.686253","POINT (-96.730069 32.841666)"
"1722","UF2017-260","39712, 39714","10062 ROYAL LN","2017-02-07T00:00:00.000","5:37 PM","10903","Male","White","2014-10-08T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser Display at Person, Verbal Command","Arrest","NULL","Yes, Yes","10062","Royal","NULL","Ln.","48493","Black","Male","true","Injured prior to contact","true","None detected","Assault/FV, Evading Arrest","1055","246","240","NORTHEAST",,"D10","2516326.430222","7012985.458618","POINT (-96.714005 32.894441)"
"2404","UF2017-803","40470, 40471, 40472, 40473","1714 N MARKET ST","2017-03-11T00:00:00.000","12:21 AM","6885","Male","Black","1992-01-27T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Incident","Weapon display at Person, Verbal Command, Take Down - Arm, Held Suspect Down","Active Aggression","NULL","Yes, No, Yes, Yes","1714","Market","N","St.","48878","Black","Male","true","Laceration/Cut","true","Alchohol and unknown drugs","Other Felony Arrest, Resisting Search and Transport","2058","131","130","CENTRAL",,"D14","2488863.641319","6971496.996717","POINT (-96.806894 32.782034)"
"193","UF2017-1104","43681, 43682","1800 ANN ARBOR AVE","2017-07-10T00:00:00.000","5:01 PM","10998","Male","White","2015-03-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down, Held Suspect Down","Arrest","NULL","Yes, Yes","1800","Ann Arbor","NULL","Ave.","43023","Black","Male","false","No injuries noted or visible","true","Unknown Drugs","Public Intoxication, Other Felony Arrest, Other Misdemeanor Arrest","4304","726","720","SOUTH CENTRAL",,"D4","2492567.437103","6940480.000101","POINT (-96.796336 32.696224)"
"394","UF2017-1236","43967, 43968, 43969, 43970","10415 SAND SPRINGS AVE","2017-07-24T00:00:00.000","12:30 AM","10578","Male","Hispanic","2013-06-19T00:00:00.000","true","No injuries noted or visible","true","Call for Cover","Verbal Command, BD - Grabbed, Taser, Joint Locks","Active Aggression","3","No, No, Limited, Yes","10415","Sand Springs","NULL","Ave.","50745","Black","Male","true","Elevated Blood Pressure, Taser Burn Marks, Treated by DFD","true","Unknown Drugs","Assault/Public Servant, Take Weapon from PO","1247","327","320","SOUTHEAST","StAugustine Bruton*","D7","2538927.641853","6963461.444928","POINT (-96.643959 32.757236)"
"904","UF2017-1583","45232, 45233","18200 MARSH LN","2017-09-21T00:00:00.000","12:40 AM","9643","Male","White","2008-10-29T00:00:00.000","false","No injuries noted or visible","false","Pedestrian Stop","Verbal Command, Hand Controlled Escort","Arrest","NULL","No, Yes","18200","Marsh","NULL","Ln.","51671","Hispanic","Male","false","No injuries noted or visible","true","Mentally unstable","Evading Arrest","4423","612","610","NORTH CENTRAL",,"D12","2472650.653711","7050131.771902","POINT (-96.855522 32.999105)"
"812","UF2017-1526","44919, 44920, 44921","121 PLEASANT DR","2017-09-07T00:00:00.000","2:00 AM","10295","Female","White","2011-05-11T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","Yes, Yes, Yes","121","Pleasant","NULL","Dr.","51357","Black","Female","true","Abrasion/Scrape","true","Mentally unstable","APOWW","2210","337","330","SOUTHEAST",,"D5","2528434.137685","6946695.985334","POINT (-96.679336 32.711811)"
"179","UF2017-1098","43544, 43546, 43547, 43548, 43549","2915 COMMUNITY DR","2017-07-05T00:00:00.000","4:45 PM","7629","Male","Asian","1998-04-17T00:00:00.000","false","No injuries noted or visible","false","Traffic Stop","Held Suspect Down, BD - Grabbed, BD - Pushed, Verbal Command, BD - Tripped","Active Aggression","NULL","Yes, No, Yes, No, Yes","2915","Community","NULL","Dr.","50521","Black","Female","false","No injuries noted or visible","true","Mentally unstable","Drug Possession - Misdemeanor, Resisting Arrest, Traffic Violation, Other Misdemeanor Arrest","3058","537","530","NORTHWEST","WebbChapel Timberline*","D6","2468143.617651","6999279.961346","POINT (-96.872318 32.859094)"
"2094","UF2017-595","40781, 40782, 40783, 40931","1600 WOOD ST","2017-03-23T00:00:00.000","1:13 PM","8321","Male","Black","2002-09-13T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Take Down - Body, Hand/Arm/Elbow Strike, Weapon display at Person","Arrest","NULL","No, Yes, Yes, Yes","1600","wood","NULL","St.","49036","Black","Male","true","Abrasion/Scrape","true","FD-Suspect w/ Other Weapon","Assault","2073","134","130","CENTRAL",,"D2","2491841.118447","6970525.166808","POINT (-96.797072 32.778885)"
"760","UF2017-1493","44497, 44498, 44499, 44500","3903 MICAN DR","2017-08-21T00:00:00.000","11:45 PM","9585","Male","Hispanic","2008-08-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Body, Hand Controlled Escort, Verbal Command, Joint Locks","Arrest","NULL","Yes, Yes, No, Yes","3903","Mican","NULL","Dr.","51138","Hispanic","Male","true","Laceration/Cut","true","Unknown Drugs","Warrant/Hold, Resisting Arrest","4017","421","420","SOUTHWEST",,"D6","2462919.204835","6973862.455218","POINT (-96.890909 32.789218)"
"300","UF2017-1173","43600","632 S R L THORNTON FWY","2017-07-07T00:00:00.000","12:50 PM","9254","Male","White","2007-09-26T00:00:00.000","false","No injuries noted or visible","false","Service Call","Hand/Arm/Elbow Strike","Danger to self or others","NULL","Yes","632","RL Thornton","S","Expwy.","19191","Black","Male","true","Non-Visible Injury/Pain","false","Unknown Drugs","No Arrest","4143","711","710","SOUTH CENTRAL",,"D4","2487152.135684","6958122.980331","POINT (-96.812471 32.744969)"
"1378","UF2017-1887","47152","8700 N STEMMONS FWY","2017-12-28T00:00:00.000","11:00 AM","6236","Male","White","1990-02-26T00:00:00.000","true","Sprain/Strain","true","Service Call","Take Down - Arm","Danger to self or others","NULL","No","8700","Stemmons","N","Frwy.","52908","Black","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","3078","522","520","NORTHWEST",,"D6","2467869.006832","6989290.388236","POINT (-96.873659 32.830862)"
"2275","UF2017-719","41452, 41453, 41454","1818 CORSICANA ST","2017-04-14T00:00:00.000","8:40 PM","10698","Male","White","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Group, Held Suspect Down","Arrest","NULL","No, Yes, Yes","1818","Corsicana","NULL","St.","49389","White","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication, Resisting Arrest, Other Misdemeanor Arrest","2088","135","130","CENTRAL",,"D2","2493358.135162","6969422.657012","POINT (-96.791944 32.776021)"
"1182","UF2017-1751","46198, 46199, 46200","2201 N LAMAR ST","2017-11-06T00:00:00.000","6:21 PM","10813","Male","Black","2014-09-15T00:00:00.000","true","Sprain/Strain","false","Arrest","Verbal Command, Take Down - Head, Held Suspect Down","Active Aggression","NULL","No, Yes, Yes","2201","Lamar","N","St.","52063","White","Male","false","No injuries noted or visible","true","Alchohol","Public Intoxication","2047","131","130","CENTRAL",,"D14","2488386.514797","6972575.780081","POINT (-96.808218 32.78474)"
"2435","UF2017-823","42613","13015 JUPITER RD","2017-05-23T00:00:00.000","11:00 AM","6832","Male","White","1991-09-30T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort","Arrest","NULL","Yes","13015","Jupiter","NULL","Rd.","50008","Black","Female","false","No injuries noted or visible","true","Unknown","APOWW","9610","231","230","NORTHEAST","WalnutHill Jupiter*","D9","2526225.034994","7005409.316252","POINT (-96.683179 32.873859)"
"1605","UF2017-2048","47132, 47133","2600 PEABODY AVE","2017-12-25T00:00:00.000","3:50 PM","10987","Male","Asian","2015-03-11T00:00:00.000","false","No injuries noted or visible","false","Other ( In Narrative)","Verbal Command, Weapon display at Person","Weapon Display","NULL","No, Yes","2600","Peabody","NULL","Ave.","52894","Black","Male","false","No injuries noted or visible","false","FD-Unknown if Armed","No Arrest","2135","345","340","SOUTHEAST","JuliusSchepps Central*","D7","2500323.497304","6966101.296993","POINT (-96.769791 32.766298)"
"804","UF2017-1521","40932","3550 E OVERTON RD","2017-03-28T00:00:00.000","9:30 AM","7777","Female","White","1999-06-11T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Active Aggression","5","Yes","3550","Overton","E","Rd.","37803","Black","Male","false","No injuries noted or visible","true","Unknown Drugs","APOWW","4227","717","710","SOUTH CENTRAL",,"D4","2500935.363688","6949914.588009","POINT (-96.768618 32.721551)"
"1253","UF2017-1800","46816","402 COAHUILA DR","2017-12-09T00:00:00.000","6:30 PM","10306","Male","Black","2011-05-11T00:00:00.000","false","No injuries noted or visible","false","Service Call","Take Down - Body","Detention/Frisk","NULL","Yes","402","Coahuila","NULL","NULL","52728","Black","Male","false","No injuries noted or visible","false","Unknown","No Arrest","4530","354","350","SOUTHEAST","Loop12 JimMiller*","D8","2527012.658071","6945694.791934","POINT (-96.684111 32.708998)"
"686","UF2017-1439","43614, 43615, 43616, 43617, 43619, 43620, 43621, 43622","4226 W DAVIS ST","2017-07-02T00:00:00.000","6:00 PM","10942","Female","White","2014-12-03T00:00:00.000","true","Abrasion/Scrape, Bruise, Sprain/Strain, Elevated Heart Rate, Fatigue, Hospitalized","true","Arrest","Verbal Command, Handcuffing Take Down, Taser, Handcuffing Take Down, Held Suspect Down, Taser, Held Suspect Down, Hand/Arm/Elbow Strike","Arrest","1","No, No, No, No, No, No, No, Yes","4226","DAVIS","W","St.","50572","Hispanic","Male","true","Redness/Swelling, Abrasion/Scrape, Hospitalized","true","Unknown Drugs","Resisting Arrest, Assault/Public Servant","4112","441","440","SOUTHWEST",,"D3","2463637.870407","6959432.942009","POINT (-96.889606 32.749594)"
"1651","UF2017-222","39213","1500 MAIN ST","2017-01-10T00:00:00.000","6:00 PM","11174","Male","Asian","2016-04-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down","Arrest","NULL","Yes","1500","Main","NULL","St.","41113","Hispanic","Male","false","No injuries noted or visible","true","Mentally unstable","Deadly Conduct, Warrant/Hold, Other Felony Arrest","2062","134","130","CENTRAL",,"D14","2491089.530140","6971133.172386","POINT (-96.799308 32.78062)"
"2299","UF2017-737","41664, 41665","700 CONTINENTAL AVE","2017-04-24T00:00:00.000","4:20 PM","9318","Male","White","2007-11-28T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Arm, Joint Locks","Arrest","NULL","Yes, Yes","700","Continental","NULL","Ave.","49516","Black","Male","false","No injuries noted or visible","true","Mentally unstable","Warrant/Hold, Resisting Arrest","9201","131","130","CENTRAL",,"D2","2488170.612586","6972471.636111","POINT (-96.80849 32.784409)"
"1112","UF2017-1712","44708","10310 TECHNOLOGY BLVD E","2017-08-27T00:00:00.000","4:00 AM","10874","Male","White","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","Take Down - Body","Active Aggression","NULL","Yes","10310","Technology","E","Blvd.","51247","White","Male","false","No injuries noted or visible","false","Alchohol","No Arrest","3055","521","520","NORTHWEST","NWHwy WaltonWalker*","D6","2460648.182287","7000542.439374","POINT (-96.897038 32.862155)"
"1452","UF2017-1936","44767, 44768, 44769","1150 W KIEST BLVD","2017-08-29T00:00:00.000","8:46 PM","10051","Male","Hispanic","2009-11-11T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Feet/Leg/Knee Strike, Joint Locks","Arrest","NULL","No, Yes, Yes","1150","KIEST","W","Blvd.","51283","Black","Male","false","No injuries noted or visible","true","Unknown","Warrant/Hold, Evading Arrest","4262","454","450","SOUTHWEST","Hampton Ledbetter*","D4","2478783.153155","6943719.108463","POINT (-96.842061 32.705753)"
"974","UF2017-1628","45642","738 RAYENELL AVE","2017-10-14T00:00:00.000","4:30 PM","11266","Male","White","2017-01-11T00:00:00.000","false","No injuries noted or visible","false","Service Call","Take Down - Arm","Arrest","NULL","Yes","738","Rayenell","NULL","Ave.","26569","Hispanic","Male","false","No injuries noted or visible","true","Unknown Drugs","Assault/FV, Resisting Arrest, Resisting Search and Transport","2198","352","350","SOUTHEAST",,"D5","2520146.952118","6951583.819782","POINT (-96.706095 32.72584)"
"1767","UF2017-322","39649, 39650, 39651","1909 LEROY RD","2017-02-06T00:00:00.000","2:00 AM","10412","Male","Hispanic","2012-06-20T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Verbal Command, BD - Grabbed, Joint Locks","Danger to self or others","NULL","No, Yes, Yes","4909","leroy","NULL","Rd.","48464","NULL","Female","true","No injuries noted or visible","false","Unknown Drugs","No Arrest","1257","327","320","SOUTHEAST",,"D5","2539189.515390","6959172.201992","POINT (-96.643598 32.745544)"
"982","UF2017-1633","46486, 46487, 46488","3701 W NORTHWEST HWY","2017-11-23T00:00:00.000","4:24 PM","11046","Male","White","2015-07-01T00:00:00.000","false","No injuries noted or visible","false","Service Call","BD - Grabbed, Joint Locks, BD - Pushed","Detention/Frisk","NULL","No, No, Yes","3701","northwest","W","Hwy.","52523","Black","Male","false","No injuries noted or visible","false","FD-Suspect Unarmed","No Arrest","3046","526","520","NORTHWEST","WebbChapel Timberline*","D2","2472845.994798","6999963.587353","POINT (-96.856674 32.860684)"
"1105","UF2017-1707","44049, 44050","2300 WALNUT HILL LN","2017-07-31T00:00:00.000","2:30 PM","5777","Male","White","1988-04-14T00:00:00.000","true","Abrasion/Scrape","false","Arrest","Hand Controlled Escort, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","2300","Walnut Hill","NULL","Ln.","50830","Hispanic","Male","true","Taser Burn Marks, Injured prior to contact","true","Unknown Drugs","APOWW","6060","533","530","NORTHWEST",,"D6","2459045.525973","7007191.066487","POINT (-96.900938 32.881012)"
"1783","UF2017-333","39985, 39986","11404 E NORTHWEST HWY","2017-02-20T00:00:00.000","10:50 PM","9884","Male","Hispanic","2009-06-10T00:00:00.000","true","Puncture","true","Service Call","BD - Grabbed, Take Down - Head","Arrest","NULL","Yes, Yes","11404","Northwest","E","Hwy.","48618","White","Female","true","Abrasion/Scrape","true","Unknown Drugs","Assault/Public Servant, Drug Possession - Felony","1100","233","230","NORTHEAST","WalnutHill Jupiter*","D9","2526401.197713","7002109.420345","POINT (-96.682698 32.863969)"
"1751","UF2017-310","39257, 39258, 39259, 39260","1038 W MOCKINGBIRD LN","2017-01-11T00:00:00.000","6:47 PM","11021","Female","Hispanic","2015-05-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Group, Joint Locks, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, Yes, No","1038","Mockingbird","W","Ln.","48154","Black","Male","false","No injuries noted or visible","true","Unknown","Resisting Search and Transport","3099","512","510","NORTHWEST",,"D6","2468550.284183","6983691.561110","POINT (-96.872221 32.816057)"
"651","UF2017-1415","43442, 43443","3500 GASTON AVE","2017-06-11T00:00:00.000","1:45 AM","9476","Male","Black","2008-05-28T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down, Held Suspect Down","Arrest","NULL","Yes, Yes","3500","Gaston","NULL","Ave.","50179","Black","Male","false","No injuries noted or visible","true","Unknown Drugs","Assault, Resisting Search and Transport","2043","116","110","CENTRAL",,"D2","2496839.719575","6974932.803274","POINT (-96.78081 32.790567)"
"251","UF2017-1140","44573","7575 CHAUCER PL","2017-04-18T00:00:00.000","3:35 PM","10806","Female","Black","2014-05-07T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Danger to self or others","5","Yes","7575","CHAUCER","NULL","Pl.","49438","Black","Male","false","No injuries noted or visible","true","Unknown Drugs","APOWW","4360","744","740","SOUTH CENTRAL","CampWisdom Chaucer*","D8","2471069.464502","6925163.608597","POINT (-96.866857 32.654648)"
"31","UF2017-085","39373, 39374, 39375, 39376","9501 FOREST LN","2017-01-17T00:00:00.000","4:25 PM","10449","Female","Black","2012-09-26T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Arm, BD - Grabbed, BD - Grabbed, Held Suspect Down","Active Aggression","NULL","Yes, Yes, Yes, Yes","9501","Forest","NULL","Ln.","48220","Black","Male","true","No injuries noted or visible","true","Mentally unstable","APOWW","9603","253","250","NORTHEAST","Forest Audelia*","D10","2511288.389166","7018311.886114","POINT (-96.730795 32.909201)"
"2597","UF2017-931","42390, 42391, 42392, 42393","700 N GOOD LATIMER EXPY","2017-05-14T00:00:00.000","9:30 AM","8982","Male","Other","2006-11-15T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Joint Locks, Held Suspect Down, Hand Controlled Escort","Danger to self or others","NULL","No, Yes, Yes, Yes","700","Good Latimer","N","Expwy.","49911","Hispanic","Female","false","No injuries noted or visible","true","Alchohol and unknown drugs","Public Intoxication, Drug Possession - Felony, Warrant/Hold","2031","154","150","CENTRAL","Monument Good Latimer*","D14","2494016.335494","6973569.048493","POINT (-96.790068 32.787222)"
"2173","UF2017-641","41160, 41162, 41164","4807 MAPLE AVE","2017-04-04T00:00:00.000","1:40 PM","6153","Male","White","1989-11-02T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes","4807","Maple","NULL","Ave.","49237","White","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","3113","541","540","NORTHWEST","Wycliff Lemmon*","D2","2482440.838015","6983465.496010","POINT (-96.826702 32.814787)"
"2397","UF2017-795","42458, 42459","13510 ESPERANZA RD","2017-05-16T00:00:00.000","3:30 PM","9996","Male","White","2009-09-30T00:00:00.000","true","Sprain/Strain","false","Arrest","BD - Grabbed, Held Suspect Down","Arrest","NULL","Yes, Yes","13510","Maham","NULL","Rd.","49931","White","Male","true","Laceration/Cut","true","Unknown Drugs","Evading Arrest, Resisting Arrest","1022","644","640","NORTH CENTRAL","Maham SpringValley*","D11","2501956.664192","7026851.387897",
"605","UF2017-1380","45288, 45289","5959 E NORTHWEST HWY","2017-09-24T00:00:00.000","7:27 PM","11089","Male","White","2015-09-23T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Take Down - Arm","Active Aggression","NULL","No, Yes","5959","Northwest","E","Hwy.","51717","White","Male","false","No injuries noted or visible","true","Alchohol","Drug Possession - Misdemeanor","4529","215","210","NORTHEAST","Five Points*","D13","2502166.674573","7002144.902058","POINT (-96.761331 32.865053)"
"949","UF2017-1614","45273","1800 ROUTH ST","2017-09-24T00:00:00.000","3:39 AM","11165","Male","White","2016-03-23T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down","Arrest","NULL","Yes","1800","Routh","NULL","St.","51710","Hispanic","Female","false","No injuries noted or visible","true","Alchohol","Public Intoxication, Fail to ID, Resisting Arrest","2023","132","130","CENTRAL",,"D14","2492177.610128","6975128.967346","POINT (-96.795772 32.791461)"
"2505","UF2017-875","43858","2800 PEAVY RD","2017-06-07T00:00:00.000","8:24 PM","9925","Male","Black","2009-08-19T00:00:00.000","false","No injuries noted or visible","false","Service Call","Weapon display at Person","Detention/Frisk","NULL","Yes","2800","Peavy","NULL","Rd.","0","Hispanic","Male","true","No injuries noted or visible","true","FD-Unknown if Armed","Robbery, Warrant/Hold","1180","224","220","NORTHEAST","JohnWest Buckner*","D7","2526250.896057","6984261.357025","POINT (-96.684411 32.814763)"
"774","UF2017-1502","45319","17950 SUNMEADOW DR","2017-09-27T00:00:00.000","5:19 AM","10474","Male","Black","2012-09-26T00:00:00.000","false","No injuries noted or visible","false","Service Call","Weapon display at Person","Arrest","NULL","Yes","17950","Sunmeadow","NULL","Dr.","51740","Black","Male","false","No injuries noted or visible","true","None detected","Warrant/Hold","6000","622","620","NORTH CENTRAL",,"D12","2489272.492291","7049774.900334","POINT (-96.801407 32.997472)"
"2620","UF2017-952","42385, 42386, 42387","2600 ELM ST","2017-05-14T00:00:00.000","2:30 AM","9881","Male","White","2009-06-10T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Taser Display at Person, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes","2600","Elm","NULL","St.","47448","Black","Male","false","No injuries noted or visible","true","Alchohol","Public Intoxication","2066","153","150","CENTRAL","Monument Good Latimer*","D2","2495062.929363","6972472.234879","POINT (-96.786421 32.784077)"
"258","UF2017-1145","43039, 43040, 43041","2440 WALNUT HILL LN","2017-06-09T00:00:00.000","11:41 AM","10037","Male","White","2009-11-11T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Handcuffing Take Down, Weapon display at Person","Other","NULL","No, No, No","2440","Walnut Hill","NULL","Ln.","50200","Hispanic","Male","false","No injuries noted or visible","true","None detected","Warrant/Hold, Evading Arrest, Unauthorize Use Vehicle","3040","534","530","NORTHWEST","Harry Hines Wallnut Hill*","D6","2460869.904182","7007195.242035","POINT (-96.896348 32.881001)"
"667","UF2017-1426","45312, 45313, 45314","19059 PRESTON RD","2017-09-26T00:00:00.000","1:50 PM","5806","Male","White","1988-06-16T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, BD - Pushed","Danger to self or others","NULL","No, Yes, Yes","19059","Preston","NULL","Rd.","51738","Black","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","6008","621","620","NORTH CENTRAL",,"D12","2490929.517414","7053654.843210","POINT (-96.795574 33.007915)"
"1450","UF2017-1935","44706, 44707","9301 FOREST LN","2017-08-27T00:00:00.000","11:50 PM","10219","Male","White","2010-08-18T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","BD - Grabbed, Taser","Arrest","1","No, Yes","9301","FOREST","NULL","Ln.","51246","Black","Male","true","Abrasion/Scrape","true","None detected","Theft, Resisting Arrest","1030","252","250","NORTHEAST","Greenville LBJ*","D10","2508871.964988","7018275.846429","POINT (-96.740013 32.909205)"
"306","UF2017-1178","43158, 43159, 43160","2927 MAPLE AVE","2017-06-18T00:00:00.000","2:17 AM","11052","Male","Hispanic","2015-07-15T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser Display at Person, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, Yes","2927","Maple","NULL","Ave.","50294","Hispanic","Male","false","Injured prior to contact, No injuries noted or visible","true","FD-Unknown if Armed","Robbery","2036","123","120","CENTRAL","McKinney Allen*","D14","2488761.756217","6977225.623653","POINT (-96.807049 32.797751)"
"1091","UF2017-1698","45945, 46076","4515 VILLAGE FAIR DR","2017-10-28T00:00:00.000","8:04 PM","10673","Male","Hispanic","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, Taser Display at Person","Arrest","NULL","No, No","4515","Village Fair","NULL","Dr.","52207","Black","Male","false","No injuries noted or visible","true","Unknown","Assault/FV, Evading Arrest, Other Felony Arrest","4264","723","720","SOUTH CENTRAL",,"D4","2482431.307330","6938341.745037","POINT (-96.829549 32.690848)"
"1263","UF2017-1805","46681","5137 MIMI CT","2017-11-30T00:00:00.000","12:52 PM","5931","Male","American Ind","1988-11-18T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Arrest","3","Limited","5137","Mimi","NULL","Ct.","52616","Hispanic","Male","true","Taser Burn Marks","true","FD-Suspect Unarmed","Assault/FV","4202","434","430","SOUTHWEST",,"D3","2457379.317591","6948580.979259","POINT (-96.910732 32.719919)"
"62","UF2017-1017","44023, 44024, 44025","13450 ESPERANZA RD","2017-07-28T00:00:00.000","9:00 AM","6303","Male","Hispanic","1990-04-09T00:00:00.000","false","No injuries noted or visible","false","Service Call","Take Down - Arm, Take Down - Body, Verbal Command","Danger to self or others","NULL","Yes, Yes, No","13450","Maham","NULL","Rd.","50283","White","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","1022","644","640","NORTH CENTRAL","Maham SpringValley*","D11","2501961.592447","7026515.309734",
"2544","UF2017-896","43135, 43136, 43281","9515 FOREST LN","2017-06-17T00:00:00.000","6:23 PM","11170","Female","Black","2016-04-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Held Suspect Down, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes","9515","Forest","NULL","Ln.","50283","White","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","9603","253","250","NORTHEAST","Forest Audelia*","D10","2511581.575607","7018316.700536","POINT (-96.730615 32.909201)"
"727","UF2017-1470","44688, 44689, 44690","11700 RAVENVIEW RD","2017-08-25T00:00:00.000","7:20 PM","11013","Male","Hispanic","2015-05-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Group, Held Suspect Down, Held Suspect Down","Detention/Frisk","NULL","Yes, Yes, Yes","11700","Ravenview","NULL","Rd.","48026","White","Male","true","Bloody Nose, Laceration/Cut","true","Unknown Drugs","Public Intoxication, Resisting Arrest, Assault/Public Servant","4406","356","350","SOUTHEAST",,"D8","2546546.093697","6939418.510152","POINT (-96.619765 32.690888)"
"1472","UF2017-1947","43797, 43799, 43800","9803 WALNUT ST","2017-07-17T00:00:00.000","3:12 AM","10807","Male","White","2014-05-07T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks, Hand Controlled Escort","Arrest","NULL","No, Yes, Yes","9803","Walnut","NULL","St.","50671","Black","Female","true","Hospital Drug Evaluation, Non-Visible Injury/Pain","true","Unknown","Fail to ID, Warrant/Hold","9605","254","250","NORTHEAST","Forest Audelia*","D10","2515323.064853","7023356.025993","POINT (-96.717373 32.922726)"
"1169","UF2017-1744","46142","2715 ELM ST","2017-11-03T00:00:00.000","2:00 AM","8966","Male","White","2006-11-08T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Arm","Active Aggression","NULL","Yes","2715","Elm","NULL","St.","52302","Black","Female","false","No injuries noted or visible","true","Alchohol","Public Intoxication","2066","153","150","CENTRAL","Monument Good Latimer*","D2","2495683.930740","6972674.635355","POINT (-96.784333 32.784507)"
"1064","UF2017-1685","46332, 46333","220 W CAMP WISDOM RD","2017-10-24T00:00:00.000","10:30 AM","6855","Male","White","1992-01-27T00:00:00.000","false","No injuries noted or visible","false","Arrest","OC Spray, Hand/Arm/Elbow Strike","Arrest","NULL","Yes, No","220","Camp Wisdom","W","Rd.","52139","Black","Female","true","OC Spray Treatment","true","Unknown","APOWW","4364","747","740","SOUTH CENTRAL",,"D8","2483989.795963","6927942.126927","POINT (-96.824112 32.662194)"
"1031","UF2017-1666","46689, 46690","5444 GASTON AVE","2017-12-01T00:00:00.000","3:31 AM","10620","Male","Hispanic","2013-08-14T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, Verbal Command","Weapon Display","NULL","No, No","5444","Gaston","NULL","Ave.","52623","White","Male","false","No injuries noted or visible","true","Mentally unstable","Assault, Drug Possession - Misdemeanor","1186","114","110","CENTRAL",,"D14","2502021.191361","6980200.952035","POINT (-96.763205 32.805194)"
