"precinct","race","legislativedistrict","countycouncil","congressionaldistrict","countergroup","countertype","sumofcount"
"SEA 34-1517","State of Washington Advisory Vote No. 36","34","8","7","Total","Repealed","45"
"SEA 34-1517","State of Washington Advisory Vote No. 36","34","8","7","Total","Maintained","131"
"SEA 34-1517","State of Washington Advisory Vote No. 36","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Times Counted","186"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Times Under Voted","8"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Nicole Thomas-Kennedy","79"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Write-in","1"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Ann Davison","98"
"SEA 34-1517","City of Seattle City Attorney","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Times Counted","186"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Times Under Voted","4"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Write-in","0"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Teresa Mosqueda","104"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Kenneth Wilson","78"
"SEA 34-1517","City of Seattle Council Position No. 8","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","Times Counted","186"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","Times Under Voted","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","M. Lorena Gonz�lez","75"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","Write-in","0"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","Bruce Harrell","111"
"SEA 34-1517","City of Seattle Mayor","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Under Voted","15"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Write-in","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Ryan Calkins","140"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Norman Z. Sigler","31"
"SEA 34-1517","Port of Seattle Commissioner Position No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Under Voted","14"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Write-in","1"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Dan Harder","24"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Michelle Sarju","147"
"SEA 34-1517","Seattle School District No. 1 Director District No. 5","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Under Voted","68"
"SEA 34-1517","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","James R. Verellen","113"
"SEA 34-1517","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Write-in","5"
"SEA 34-1517","Court of Appeals, Division 1, District 1 Judge Position No. 3","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","State of Washington Advisory Vote No. 37","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Counted","186"
"SEA 34-1517","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Under Voted","11"
"SEA 34-1517","State of Washington Advisory Vote No. 37","34","8","7","Total","Maintained","114"
"SEA 34-1517","State of Washington Advisory Vote No. 37","34","8","7","Total","Repealed","61"
"SEA 34-1517","State of Washington Advisory Vote No. 37","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","State of Washington Advisory Vote No. 38","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Counted","186"
"SEA 34-1517","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Under Voted","18"
"SEA 34-1517","State of Washington Advisory Vote No. 38","34","8","7","Total","Repealed","45"
"SEA 34-1517","State of Washington Advisory Vote No. 38","34","8","7","Total","Maintained","122"
"SEA 34-1517","State of Washington Advisory Vote No. 38","34","8","7","Total","Times Over Voted","1"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Under Voted","18"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Genesis Williamson","13"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Write-in","0"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Brandon K. Hersey","155"
"SEA 34-1517","Seattle School District No. 1 Director District No. 7","34","8","7","Total","Times Over Voted","0"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Registered Voters","304"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Counted","186"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Under Voted","22"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Laura Marie Rivera","45"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Write-in","0"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Vivian Song Maritz","119"
"SEA 34-1517","Seattle School District No. 1 Director District No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1518","King County Charter Amendment No. 1","34","8","7","Total","Registered Voters","283"
"SEA 34-1518","King County Charter Amendment No. 1","34","8","7","Total","Times Counted","176"
"SEA 34-1518","King County Charter Amendment No. 1","34","8","7","Total","Times Under Voted","10"
"SEA 34-1518","King County Charter Amendment No. 1","34","8","7","Total","No","25"
"SEA 34-1518","King County Charter Amendment No. 1","34","8","7","Total","Yes","141"
"SEA 34-1518","King County Charter Amendment No. 1","34","8","7","Total","Times Over Voted","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Registered Voters","283"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Counted","176"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Under Voted","13"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Write-in","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Toshiko Grace Hasegawa","96"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Peter Steinbrueck","66"
"SEA 34-1518","Port of Seattle Commissioner Position No. 4","34","8","7","Total","Times Over Voted","0"
"SEA 34-1518","King County Charter Amendment No. 2","34","8","7","Total","Registered Voters","283"
"SEA 34-1518","King County Charter Amendment No. 2","34","8","7","Total","Times Counted","176"
"SEA 34-1518","King County Charter Amendment No. 2","34","8","7","Total","Times Under Voted","13"
"SEA 34-1518","King County Charter Amendment No. 2","34","8","7","Total","No","10"
"SEA 34-1518","King County Charter Amendment No. 2","34","8","7","Total","Yes","153"
"SEA 34-1518","King County Charter Amendment No. 2","34","8","7","Total","Times Over Voted","0"
"SEA 34-1518","City of Seattle Council Position No. 9","34","8","7","Total","Registered Voters","283"
