"method","city","parameter","county_code","aqi","cbsa","latitude","observation_percent","state","units_of_measure","date_local","parameter_code","arithmetic_mean","cbsa_code","datum","observation_count","method_code","longitude","county","poc","site_number","event_type","first_max_hour","state_code","site_address","pollutant_standard","sample_duration","first_max_value","date_of_last_change","validity_indicator","local_site_name","location"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-26","44201","0.013696","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","15.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.026","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","24.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-25","44201","0.017706","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","9.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.026","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","24.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-25","44201","0.015333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","9.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.026","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","24.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-25","44201","0.015333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","9.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.026","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-25","44201","0.015125","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","14.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.031","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","33.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-24","44201","0.024235","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","13.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.036","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","33.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-24","44201","0.023792","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","13.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.036","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","33.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-24","44201","0.023792","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","13.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.036","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-24","44201","0.027522","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","18.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.04","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","29.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-23","44201","0.027059","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.031","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","29.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-23","44201","0.023583","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.031","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","29.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-23","44201","0.023583","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.031","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-23","44201","0.021792","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","15.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.035","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","108.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-22","44201","0.043","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.073","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","108.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-22","44201","0.035583","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.073","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","108.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-22","44201","0.035583","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.073","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-22","44201","0.036913","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.086","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","51.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-21","44201","0.038647","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.055","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","51.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-21","44201","0.036708","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.055","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","51.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-21","44201","0.036708","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.055","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-21","44201","0.039333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.062","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","37.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-20","44201","0.025941","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.04","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","37.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-20","44201","0.020708","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.04","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","37.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-20","44201","0.020708","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.04","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-20","44201","0.017913","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","40.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-19","44201","0.024353","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.043","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","40.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-19","44201","0.020625","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.043","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","40.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-19","44201","0.020625","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.043","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-19","44201","0.020917","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.046","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","42.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-18","44201","0.025588","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","42.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-18","44201","0.021292","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","42.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-18","44201","0.021292","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-18","44201","0.022565","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.051","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-17","44201","0.021647","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-17","44201","0.018458","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-17","44201","0.018458","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-17","44201","0.018792","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.049","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","28.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-16","44201","0.016353","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.03","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","28.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-16","44201","0.01425","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.03","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","28.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-16","44201","0.01425","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.03","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-16","44201","0.015652","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","14.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.035","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","101.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-15","44201","0.044353","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.071","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","101.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-15","44201","0.035417","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.071","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","101.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-15","44201","0.035417","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.071","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-15","44201","0.034708","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.081","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","46.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-14","44201","0.027118","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.05","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","46.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-14","44201","0.021667","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.05","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","46.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-14","44201","0.021667","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.05","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-14","44201","0.022826","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","17.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.064","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","30.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-13","44201","0.018235","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.032","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","30.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-13","44201","0.01425","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.032","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","30.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-13","44201","0.01425","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.032","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","92.0","Washington","Parts per million","2018-08-13","44201","0.015273","42660","WGS84","22.0","087","-121.77278","King","1.0","0017","None","15.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.04","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","20.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-12","44201","0.017882","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","9.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.022","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","20.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-12","44201","0.016292","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","9.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.022","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","20.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-12","44201","0.016292","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","9.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.022","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-12","44201","0.017565","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.024","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","18.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-11","44201","0.014706","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.019","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
