"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-149967","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485025","LOST","Bear","Dog","Male","Yorkshire Terrier","Unknown","2022-08-20T00:00:00.000","Date Lost","4500 block of  S 251ST PL","KENT","WA","98032","KENT",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485025","Image Copyright HLP Inc. 2022","Description: Black brown grayish <p/>Age: Under 1 year<p/>Location Lost: 4559 S 251st Pl Kent wa 98032 , Kent WA  98032<p/>Lost Date: 2022-08-20<p/>"
"K22-149703","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481682","LOST","Sophie","Dog","Female","Dachshund","Black","2022-08-08T00:00:00.000","Date Lost","21600 block of  DES MEMORIAL DR & 116TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481682","Image Copyright HLP Inc. 2022","Description: My name is Sophie I'm all black long-haired dachshund<p/>Age: Over 1 year<p/>Location Lost: 21610 Des memorial Dr & 116th street, Seattle WA  98108<p/>Lost Date: 2022-08-08<p/>"
"K22-149959","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484799","LOST","Leo","Cat","Male","Sphynx","Unknown","2022-08-19T00:00:00.000","Date Lost","31500 block of  33RD PLACE SW",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484799","Image Copyright HLP Inc. 2022","Description: Distinct face, White with black mustache  <p/>Age: Over 1 year<p/>Location Lost: 31500 33rd place SW , Federal Way WA  98023<p/>Lost Date: 2022-08-19<p/>"
"K22-149860","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483407","LOST","Milkshake","Cat","Female","Domestic Shorthair","Brown","2022-08-05T00:00:00.000","Date Lost","Address Not Available","8428 SE PRESTON FALL CI",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483407","Image Copyright HLP Inc. 2022","Description: Brown tabby with black markings and a round face. She often wanders off for several days, but generally stays in our Preston neighborhood, near Camp Terry. She managed to lose her collar with her license. Loud raspy voice, friendly to humans, afraid of dogs. <p/>Age: Over 1 year<p/>Location Lost: PO Box 851, 8428 SE Preston Fall City Rd, Preston WA  98050<p/>Lost Date: 2022-08-05<p/>"
"K22-150164","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487262","LOST","Sophie","Dog","Female","Catahoula Leopard Hound","Unknown","2022-08-08T00:00:00.000","Date Lost","39TH  ST AND GRAHAM",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487262","Image Copyright HLP Inc. 2022","Description: VERY SKITTISH and will run if approached. 6 months old. Black, grey and white. Had a Seahawks colored leash was around her neck. No collar. she is a new foster pup and and hasn’t bonded yet. <p/>Age: Under 1 year<p/>Location Lost: 39th st and Graham , Seattle WA  98118<p/>Lost Date: 2022-08-08<p/>"
"K22-150127","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486837","LOST","Gabriel","Cat","Male","Scottish Fold","White","2022-08-14T00:00:00.000","Date Lost","18900 block of  23RD AVE CT E",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486837","Image Copyright HLP Inc. 2022","Description: Gabriel is a white male Scottish straight not fixed, 1.5 year old. Goes to name Baby G. <p/>Age: Over 1 year<p/>Location Lost: 18908 23rd Ave CT E, Tacoma WA  98445<p/>Lost Date: 2022-08-14<p/>"
"K22-149888","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483842","LOST","Simba","Dog","Female","Pug","Brown","2022-08-17T00:00:00.000","Date Lost","29TH  219TH AVE S",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483842","Image Copyright HLP Inc. 2022","Description: Simba is a pug/ chihuahua mix female. Responds to her name kinda but definitely to treats. Very friendly.<p/>Age: Under 1 year<p/>Location Lost: 29th 219th Ave S, Seattle WA  98198-7752<p/>Lost Date: 2022-08-17<p/>"
"K22-149271","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477641","LOST","Bussya","Cat","Female","Domestic Mediumhair","Unknown","2022-08-02T00:00:00.000","Date Lost","22900 block of  NE 46TH ST","REDMOND","WA","98053","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477641","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 22911 NE 46th St., Redmond WA  98053<p/>Lost Date: 2022-08-02<p/>"
"K22-149215","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476983","LOST","Soup","Cat","Female","Domestic Mediumhair","Unknown","2022-08-02T00:00:00.000","Date Lost","I’M  SE 41ST LN AND FACTORIA BLVD",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476983","Image Copyright HLP Inc. 2022","Description: Grey tortoise shell with grey and light cream markings. Green eyes. White tipped feet. No collar. <p/>Age: Over 1 year<p/>Location Lost: I’m SE 41st Ln and Factoria Blvd, Bellevue WA  98006<p/>Lost Date: 2022-08-02<p/>"
"K22-150781","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494579","LOST","Dora","Dog","Female","Chihuahua - Smooth Coated","Black","2022-08-20T00:00:00.000","Date Lost","NE  112TH ST AND 112TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494579","Image Copyright HLP Inc. 2022","Description: Dora is a 6 yr old, Black and Tan chihuahua/Pomeranian mix. She has white on her chest and paws. <p/>Age: Over 1 year<p/>Location Lost: NE 112th ST and 112th Ave NE, Kirkland WA  98033<p/>Lost Date: 2022-08-20<p/>"
"K22-150906","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2496086","LOST","Toast","Cat","Male","Domestic Mediumhair","Unknown","2022-09-11T00:00:00.000","Date Lost","ROOSEVELT  WAY NE SEATTLE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2496086","Image Copyright HLP Inc. 2022","Description: Toast will respond to his name and he is black with grey and brown around his stomach and he’s kind of a big boy<p/>Age: Over 1 year<p/>Location Lost: Roosevelt Way NE Seattle , Seattle WA  98125<p/>Lost Date: 2022-09-11<p/>"
"K22-150792","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494622","LOST","Zoe","Cat","Female","American Shorthair","Unknown","2022-09-02T00:00:00.000","Date Lost","12300 block of  SE 237TH PL","KENT","WA","98031","KENT",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494622","Image Copyright HLP Inc. 2022","Description: Zoe is 1.5 years old but size of a large kitten. Petite black and gray tabby, short legs, pug-noseand big ears, and a small quiet meow. She is chipped and left the house with a lavender collar.  Zoe has been late but has never been gone overnight. She likes her warm bed, food and has a bonded litter mate at home wondering where she is. <p/>Age: Over 1 year<p/>Location Lost: 12343 SE 237th PL, Kent WA  98031<p/>Lost Date: 2022-09-02<p/>"
"K22-150912","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2496111","LOST","Mister","Dog","Male","Papillon","White","2022-09-13T00:00:00.000","Date Lost","S  207TH ST & 24TH AVE S",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2496111","Image Copyright HLP Inc. 2022","Description: Mister is about 25 pounds, mostly white with light brown in few spots, with short hair, small to medium height<p/>Age: Over 1 year<p/>Location Lost: S 207th st & 24th ave s, Seattle WA  98188<p/>Lost Date: 2022-09-13<p/>"
"K22-149947","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484737","LOST","Kitty","Cat","Female","Domestic Mediumhair","Unknown","2022-08-19T00:00:00.000","Date Lost","NE  187TH ST AND 64TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484737","Image Copyright HLP Inc. 2022","Description: Tuxedo cat with a red collar<p/>Age: Over 1 year<p/>Location Lost: NE 187th St and 64th Ave, Kenmore WA  98028<p/>Lost Date: 2022-08-19<p/>"
"K22-149932","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484574","LOST","Mei","Cat","Female","American Shorthair","White","2022-08-15T00:00:00.000","Date Lost","3700 block of  140TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484574","Image Copyright HLP Inc. 2022","Description: Mei is friendly. She is a short hair calico with a white base and blue eyes. She looks like a Siamese calico mix<p/>Age: Over 1 year<p/>Location Lost: 3769 140th Ave SE, Bellevue WA  98006<p/>Lost Date: 2022-08-15<p/>"
"K22-149842","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483089","LOST","Bolt","Dog","Male","Siberian Husky","Unknown","2022-08-04T00:00:00.000","Date Lost","25100 block of  358TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483089","Image Copyright HLP Inc. 2022","Description: He is just over 1 years old he is silverfish gray and white has been neutered <p/>Age: Over 1 year<p/>Location Lost: 25142 358th ave se, Ravensdale WA  98051<p/>Lost Date: 2022-08-04<p/>"
"K22-150886","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495771","LOST","Sunshine","Dog","Female","Italian Greyhound","Black","2022-09-12T00:00:00.000","Date Lost","25400 block of  SE 192ND ST","MAPLE VALLEY","WA","98038","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495771","Image Copyright HLP Inc. 2022","Description: Medium size Italian greyhound mix<p/>Age: Over 1 year<p/>Location Lost: 25423 se 192nd st, Maple Valley WA  98038<p/>Lost Date: 2022-09-12<p/>"
"K22-150360","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488178","LOST","Lo’ba","Dog","Female","Siberian Husky","White","2022-08-28T00:00:00.000","Date Lost","S  RYAN WAY AND MLK",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488178","Image Copyright HLP Inc. 2022","Description: All white face. Very light color coat. Almost white blue eyes. <p/>Age: Under 1 year<p/>Location Lost: S Ryan Way and MLK, Seattle WA  98178<p/>Lost Date: 2022-08-28<p/>"
"K22-149191","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476820","LOST","Zoe","Cat","Female","Domestic Longhair","Unknown","2022-07-31T00:00:00.000","Date Lost","23RD  AVENUE NE & NE NORTHGATE WAY","SEATTLE","WA","98125","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476820","Image Copyright HLP Inc. 2022","Description: She is a tortoise.  She has an orange line down the middle of her face. She has green eyes. Her coat is quite matted.<p/>Age: Over 1 year<p/>Location Lost: 23rd Ave NE and Northgate Way, Seattle, Seattle WA  98125<p/>Lost Date: 2022-07-31<p/>"
"K22-150152","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486987","LOST","Hanako","Cat","Female","Domestic Shorthair","White","2022-08-25T00:00:00.000","Date Lost","177TH  STREET 140TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486987","Image Copyright HLP Inc. 2022","<p/>Age: Under 1 year<p/>Location Lost: 177th street 140th street, Renton WA  98058<p/>Lost Date: 2022-08-25<p/>"
"K22-149499","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479580","LOST","Snoop","Cat","Male","Domestic Shorthair","Unknown","2022-08-08T00:00:00.000","Date Lost","25400 block of  129TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479580","Image Copyright HLP Inc. 2022","Description: Black and tan sripe patterned skinny. Not neutered. Very friendly, may walk right up to you. <p/>Age: Under 1 year<p/>Location Lost: 25450 129th Ave Se, Kent WA  98030<p/>Lost Date: Aug  8 202<p/>"
"K22-150183","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487383","LOST","Julius","Cat","Male","American Shorthair","Unknown","2022-08-26T00:00:00.000","Date Lost","213TH  AVE SE AND 213TH PL SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487383","Image Copyright HLP Inc. 2022","Description: Cream colored with brownish-gray stripes and blue eyes<p/>Age: Over 1 year<p/>Location Lost: 213th Ave SE and 213th Pl SE, Maple Valley WA  98038<p/>Lost Date: 2022-08-26<p/>"
"K22-149356","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478394","LOST","Larry","Cat","Unknown","Domestic Shorthair","Unknown","2022-08-02T00:00:00.000","Date Lost","800 block of  WOODFORD AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478394","Image Copyright HLP Inc. 2022","<p/>Age: Unknown<p/>Location Lost: 826 Woodford Ave, Pacific WA  98047<p/>Lost Date: 2022-08-02<p/>"
"K22-150440","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488771","LOST","Sonic","Cat","Male","American Shorthair","Unknown","2022-08-26T00:00:00.000","Date Lost","11500 block of  30TH PL SW",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488771","Image Copyright HLP Inc. 2022","Description: Sonic has an 6 toes on front paws, so they are big for his size and looks like he has 2 paws merged together on one paw. His back paws have an extra toe also, but its higher up on the foot and looks like the claw is dangling. Sonic has a shadow of a scab in by his ear, I think left, because he is recovering from allergic reaction to his food. there is a chance there other sores around head/neck because of food allergy. when you pet him down his back, he straightens his rear legs to hike is butt for more contact. He is a black/grey/brown tabby, short hair. he weighs about 8-9 lb, and slender.<p/>Age: Over 1 year<p/>Location Lost: 11568 30th pl sw, Seattle WA  98146<p/>Lost Date: 2022-08-26<p/>"
"K22-149839","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483050","LOST","Jupiter","Cat","Female","American Shorthair","Unknown","2022-08-15T00:00:00.000","Date Lost","2600 block of  S 224TH ST,","APT",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483050","Image Copyright HLP Inc. 2022","Description: Grey femal cat with pink collar with bell. Jupiter had a small protruding bump in her right ear.<p/>Age: Over 1 year<p/>Location Lost: 2616 S 224Th St, Apt D204, Seattle WA  98198-6681<p/>Lost Date: 2022-08-15<p/>"
"K22-149614","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480769","LOST","Sophie Appel","Dog","Female","Dachshund - Long-Haired","Black","2022-08-08T00:00:00.000","Date Lost","21600 block of  DES MEMORIAL DR & 116TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480769","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 21610 Des memorial Dr & 116th street, Seattle WA  98108<p/>Lost Date: 2022-08-08<p/>"
"K22-150447","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488828","LOST","Jesse","Cat","Male","American Shorthair","Unknown","2022-08-29T00:00:00.000","Date Lost","3400 block of  72ND AVENUE SOUTHEAST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488828","Image Copyright HLP Inc. 2022","Description: Orange Tabby male, 12 pounds, long fur, fluffy tail and mane, average height<p/>Age: Over 1 year<p/>Location Lost: 3420 72nd Avenue Southeast, Mercer Island WA  98040<p/>Lost Date: 2022-08-29<p/>"
"K22-149875","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483739","LOST","Barbucha, Pr","Cat","Male","American Shorthair","Black","2022-08-17T00:00:00.000","Date Lost","NE  57TH STREET & 30TH AVENUE NE","SEATTLE","WA","98105","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483739","Image Copyright HLP Inc. 2022","Description: Black neutered and vaccinated male cat, 2 years old. Has a chip. Looks like shorthair but his coat is rather longer. Has white skin under his fur. His name is pronounced ""Barbush"".<p/>Orange brown spot in lower left eye just under pupil.<p/><p/>He is missing for 24h, he left house accidentally while on medication for UTI. He might look unwell and drowsy especially in this hot weather.<p/>Doesn't have his collar with name Barbucha. His name is pronounced ""Barbush"". He reacts to that, especially the proFound ""sh"" sound.<p/>Age: Over 1 year<p/>Location Lost: 57th St x 30th Ave, WA 98105, Seattle WA  98105<p/>Lost Date: 2022-08-17<p/>"
"K22-150019","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485703","LOST","Max","Cat","Male","Domestic Longhair","Brown","2022-08-22T00:00:00.000","Date Lost","S  ORCAS & WILSON AVE S","SE",,,"SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485703","Image Copyright HLP Inc. 2022","Description: Max is an American Bobtail, he has no tail. He is a longhaired brown tabby with pure white chest, belly and paws.  He has beautiful green eyes. He's about 3 y/o in good health, weights about 12 lbs. <p/>Age: Over 1 year<p/>Location Lost: S Orcas & Wilson Ave S, Seattle , Seattle WA  98118<p/>Lost Date: 2022-08-22<p/>"
"K22-149615","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480771","LOST","Coco","Cat","Female","American Shorthair","Brown","2022-08-10T00:00:00.000","Date Lost","SE  274TH PL AND 255TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480771","Image Copyright HLP Inc. 2022","Description: She's a mix of Tiger and Siamese. The coloring is Siamese (tan and brown with blue eyes) but with stripes on her face and sides like a Tiger kitty. Size small, spade female.<p/>Age: Over 1 year<p/>Location Lost: SE 274th PL and 255th Ave SE, Maple Valley WA  98038<p/>Lost Date: 2022-08-10<p/>"
"K22-149353","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478313","LOST","Raha","Cat","Male","American Shorthair","Unknown","2022-08-01T00:00:00.000","Date Lost","NE  197TH ST AND 36TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478313","Image Copyright HLP Inc. 2022","Description: Male (neutered) grey black striped tabby<p/>Age: Over 1 year<p/>Location Lost: NE 197th St and 36th Ave Ne, Seattle WA  98155<p/>Lost Date: 2022-08-01<p/>"
"K22-149966","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485022","LOST","Stanley","Cat","Female","Domestic Longhair","Unknown","2022-08-15T00:00:00.000","Date Lost","330TH  AND 24TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485022","Image Copyright HLP Inc. 2022","Description: Stanley  is a male cat  two years old. Black and white , long hair. Very  sweet has a rash on skin due to allergies.  He is fixed and has all shots. <p/>Age: Unknown<p/>Location Lost: 330th and 24th Ave , Federal Way WA  98093<p/>Lost Date: 2022-08-15<p/>"
"K22-150482","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2489189","LOST","Millie","Cat","Female","Domestic Shorthair","Brown","2022-08-29T00:00:00.000","Date Lost","4500 block of  42ND AVE SW",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2489189","Image Copyright HLP Inc. 2022","Description: 3 year old female brown tabby with white on feet, underbelly, and nose.  Prominent black marking around genitals. Collar being worn when she ran out of the house was multicolor with a round black tab with ""Inside cat..."" on one side and ""Millie 442 242 4602"" on the other.<p/>Age: Over 1 year<p/>Location Lost: 4505 42ND AVE SW UNIT 609, Seattle WA  98116-4743<p/>Lost Date: 2022-08-29<p/>"
"K22-150854","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495331","LOST","Phil","Cat","Male","Colorpoint","White","2022-09-10T00:00:00.000","Date Lost","SOUTH  287TH STREET & 11TH AVE. SOUTH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495331","Image Copyright HLP Inc. 2022","Description: White with cream and light brown on back. Lynx Point with Blue Eyes<p/>Age: Over 1 year<p/>Location Lost: South 287th Street & 11th Ave. South , Federal Way WA  98003<p/>Lost Date: Sep 10 202<p/>"
"K22-149714","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481954","LOST","Lily","Cat","Female","Domestic Longhair","Black","2022-08-10T00:00:00.000","Date Lost","9TH  AVE W AND BERTONA",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481954","Image Copyright HLP Inc. 2022","Description: Young adult female cat. Long black and white hair.<p/>Age: Over 1 year<p/>Location Lost: 9th Ave W and Bertona, Seattle WA  98119<p/>Lost Date: 2022-08-10<p/>"
"K22-150469","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2489015","LOST","Phil The Don","Cat","Male","Bombay","Black","2022-08-27T00:00:00.000","Date Lost","24800 block of  SE 387TH ST","ENUMCLAW","WA","98022","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2489015","Image Copyright HLP Inc. 2022","Description: his name is phil the donut lord he’s black with white on his chest . no collar was on when last seen.<p/>Age: Over 1 year<p/>Location Lost: 24802 se 387th st enumclaw washington, Enumclaw WA  98022<p/>Lost Date: 2022-08-27<p/>"
"K22-149661","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481166","LOST","Sphinx","Cat","Female","Bengal","Brown","2022-08-11T00:00:00.000","Date Lost","AVONDALE  RD NE AND NE 95TH ST (REDMOND)",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481166","Image Copyright HLP Inc. 2022","Description: Senior female bengal. Brown/red coat with spots. Bright green eyes. <p/>Age: Over 1 year<p/>Location Lost: Avondale Rd NE and NE 95th St (Redmond), Redmond WA  98052<p/>Lost Date: 2022-08-11<p/>"
"K22-149684","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481601","LOST","Bella","Dog","Female","Labrador Retriever","Brown","2022-08-13T00:00:00.000","Date Lost","146TH  AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481601","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 146th Ave se, Renton WA  98058<p/>Lost Date: 2022-08-13<p/>"
"K22-150009","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485601","LOST","Sonja","Cat","Unknown","Russian Blue","Unknown","2022-08-20T00:00:00.000","Date Lost","10700 block of  126TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485601","Image Copyright HLP Inc. 2022","Description: Female cat, Sonja, is all grey, no spots, yellow eyes, skittish.  Wears a dark pink collar with her name Sonja and my phone 425-999-1544 written in white letters on it.<p/>Age: Over 1 year<p/>Location Lost: 10712 126th Ave NE, Kirkland WA  98033<p/>Lost Date: 2022-08-20<p/>"
