"case_number","incident_datetime","nibrs_code","nibrs_code_name","block_address","city","state","zip","reporting_area","district","precinct","created_at","updated_at","hour_of_day","day_of_week","id"
"C20004334","2020-02-03T08:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","7400 Block NEWCASTLE GOLF CLUB RD","RENTON","WA","98059","Reporting Area H02003","District H2","3","2020-02-03T11:26:03.000","2020-02-03T11:27:19.000","8","2","12602675097"
"C20004336","2020-01-07T00:01:00.000","23D","Theft From Building","14000 Block 1ST AVE S","BURIEN","WA","98168","Reporting Area N02005","District N2","4","2020-02-03T11:26:53.000","2020-02-03T11:58:00.000","0","3","12602675808"
"C20004323","2020-02-02T22:00:00.000","240","Motor Vehicle Theft","1200 Block SW 139TH ST","BURIEN","WA","98166","Reporting Area N01009","District N1","4","2020-02-03T09:34:22.000","2020-02-03T09:35:45.000","22","1","12602530989"
"C20004305","2020-02-02T20:00:00.000","23F","Theft From Motor Vehicle","7200 Block NE 160TH ST","KENMORE","WA","98028","Reporting Area E05003","District E5","5","2020-02-03T08:29:47.000","2020-02-03T08:32:45.000","20","1","12602450720"
"C20004137","2020-02-01T03:29:00.000","200","Arson","15800 Block WESTMINSTER WAY N","SHORELINE","WA","98133","Reporting Area A02007","District A2","5","2020-07-29T08:19:07.000","2020-07-29T08:26:23.000","3","7","14371712177"
"C20002471","2020-01-20T17:32:00.000","200","Arson","23900 Block SE 8TH PL","SAMMAMISH","WA","98075","Reporting Area O02023","District O2","2","2020-02-03T06:53:06.000","2020-02-03T06:57:49.000","17","2","12602341587"
"C20003893","2020-01-30T17:00:00.000","200","Arson","800 Block SW 136TH ST","BURIEN","WA","98166","Reporting Area N01009","District N1","4","2020-02-03T07:55:22.000","2020-02-03T08:00:36.000","17","5","12602410056"
"C20004299","2020-02-03T02:53:00.000","23C","Shoplifting","16400 Block SE 272ND ST","COVINGTON","WA","98042","Reporting Area H03019","District H3","3","2020-02-03T03:20:03.000","2020-02-03T03:22:41.000","2","2","12602199299"
"C20004287","2020-02-02T22:00:00.000","290","Destruction/Damage/Vandalism of Property","1600 Block SW SEAHURST PARK RD","BURIEN","WA","98166","Reporting Area N01008","District N1","4","2020-02-03T01:11:59.000","2020-02-03T01:19:44.000","22","1","12602120354"
"C20004267","2020-02-02T19:00:00.000","26A","False Pretenses/Swindle/Confidence Game","4000 Block S 164TH ST","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2020-02-02T20:36:30.000","2020-02-02T20:55:22.000","19","1","12601919190"
"C20004259","2020-01-26T06:00:00.000","290","Destruction/Damage/Vandalism of Property","16600 Block JUANITA DR NE","KENMORE","WA","98028","Reporting Area E05003","District E5","5","2020-02-02T18:06:38.000","2020-02-02T18:09:08.000","6","1","12601808410"
"C20004258","2020-02-02T17:07:00.000","23G","Theft of Motor Vehicle Parts or Accessories","19700 Block MILITARY RD S","SEATAC","WA","98188","Reporting Area L04013","District L4","4","2020-02-02T17:28:44.000","2020-02-02T17:30:24.000","17","1","12601781789"
"C20004255","2020-02-02T15:29:00.000","23C","Shoplifting","15800 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N05052","District N5","4","2020-02-03T00:58:59.000","2020-02-03T01:02:37.000","15","1","12602113161"
"C20004239","2020-02-02T00:00:00.000","290","Destruction/Damage/Vandalism of Property","1400 Block SW 151ST ST","BURIEN","WA","98166","Reporting Area N04002","District N4","4","2020-02-04T08:19:31.000","2020-02-04T08:23:11.000","0","1","12603888785"
"C20018405","2020-06-05T00:00:00.000","90Z","All Other Offenses","4400 Block NE 12TH ST","RENTON","WA","98059","Reporting Area S03001","District S3",,"2020-06-09T10:08:14.000","2020-06-09T10:12:23.000","0","6","13405700295"
"C20018408","2020-06-04T00:00:00.000","90Z","All Other Offenses","2000 Block S 327TH LN","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-06-09T09:49:06.000","2020-06-09T09:55:13.000","0","5","13405319198"
"C20018404","2020-06-05T00:00:00.000","90Z","All Other Offenses","32100 Block 33RD AVE SW","FEDERAL WAY","WA","98023","Reporting Area S12001","District S12",,"2020-06-09T09:27:30.000","2020-06-09T09:30:16.000","0","6","13404335423"
"C20018403","2020-06-04T00:00:00.000","90Z","All Other Offenses","400 Block W TITUS ST","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-06-09T09:22:11.000","2020-06-09T09:26:19.000","0","5","13404092187"
"C20018402","2020-06-04T00:00:00.000","90Z","All Other Offenses","27900 Block 155TH PL SE","KENT","WA","98042","Reporting Area S05001","District S5",,"2020-06-09T09:16:22.000","2020-06-09T09:20:05.000","0","5","13403795097"
"C20018270","2020-06-03T00:00:00.000","90Z","All Other Offenses","200 Block S 183RD ST","BURIEN","WA","98148","Reporting Area N06058","District N6","4","2020-06-08T07:03:15.000","2020-06-08T07:05:20.000","0","4","13386087339"
"C20018032","2020-06-03T00:00:00.000","90Z","All Other Offenses","31600 Block 118TH PL SE","AUBURN","WA","98092","Reporting Area S06001","District S6",,"2020-06-08T06:13:19.000","2020-06-08T06:18:01.000","0","4","13386025223"
"C20018029","2020-06-03T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-06-08T06:10:03.000","2020-06-08T06:12:16.000","0","4","13386021458"
"C20017892","2020-06-03T00:00:00.000","90Z","All Other Offenses","11100 Block SE 208TH ST","KENT","WA","98031","Reporting Area S05001","District S5",,"2020-06-04T09:53:31.000","2020-06-04T10:08:53.000","0","4","13310559913"
"C20705606","2020-05-01T13:00:00.000","26F","Identity Theft","19800 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-05-27T16:22:32.000","2020-05-27T16:22:32.000","13","6","13265226658"
"C20017084","2020-05-26T00:00:00.000","90Z","All Other Offenses","24700 Block MASON ST","BLACK DIAMOND","WA","98010","Reporting Area S09001","District S9",,"2020-05-27T07:08:48.000","2020-05-27T07:13:56.000","0","3","13263569683"
"C20016956","2020-05-22T00:00:00.000","90Z","All Other Offenses","16100 Block 77TH AVE E","PUYALLUP","WA","98375","Out of Jurisdiction","Out of Jurisdiction",,"2020-05-26T06:52:23.000","2020-05-26T06:59:50.000","0","6","13256041599"
"C20016479","2020-05-18T00:00:00.000","90Z","All Other Offenses","37200 Block 49TH AVE S","AUBURN","WA","98001","Reporting Area G07006","District G7","3","2020-05-21T10:01:21.000","2020-05-21T10:07:58.000","0","2","13190201588"
"C20016463","2020-05-18T00:00:00.000","90Z","All Other Offenses","200 Block 37TH ST SE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-05-21T07:13:22.000","2020-05-21T07:23:31.000","0","2","13189948126"
"C20016348","2020-05-20T04:58:00.000","240","Motor Vehicle Theft","20400 Block WOODINVILLE SNOHOMISH RD","WOODINVILLE","WA","98072","Reporting Area W02001","District W2","2","2020-05-20T08:12:28.000","2020-05-20T08:25:17.000","4","4","13188430667"
"C20016345","2020-05-19T00:00:00.000","90Z","All Other Offenses","400 Block 25TH ST SE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-05-20T06:28:52.000","2020-05-20T06:33:06.000","0","3","13187194386"
"C21009958","2021-03-26T00:00:00.000","90Z","All Other Offenses","18800 Block 120TH AVE SE","RENTON","WA","98058","Reporting Area S03001","District S3",,"2021-03-31T07:39:02.000","2021-03-31T07:41:48.000","0","6","22346055620"
"C21009957","2021-03-25T00:00:00.000","90Z","All Other Offenses","300 Block 17 AV","LONGVIEW","WA","98632","Out of Jurisdiction","Out of Jurisdiction",,"2021-03-31T06:44:43.000","2021-03-31T06:49:55.000","0","5","22343940193"
"C21009326","2021-03-23T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2021-03-25T10:24:00.000","2021-03-25T10:26:14.000","0","3","21993451656"
"C20004236","2020-02-01T23:59:00.000","240","Motor Vehicle Theft","3200 Block S 160TH ST","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2020-02-02T14:41:53.000","2020-02-02T14:53:14.000","23","7","12601657796"
"C20004234","2020-02-02T12:55:00.000","23D","Theft From Building","6800 Block NE 170TH ST","KENMORE","WA","98028","Reporting Area E05003","District E5","5","2020-02-10T09:36:04.000","2020-02-10T09:49:18.000","12","1","12612551359"
"C20004221","2020-02-02T10:15:00.000","23C","Shoplifting","13900 Block NE 175TH ST","WOODINVILLE","WA","98072","Reporting Area W02004","District W2","2","2020-02-02T11:08:16.000","2020-02-02T11:12:45.000","10","1","12601500922"
"C20004205","2020-02-02T07:19:00.000","23H","All Other Larceny","38600 Block 160TH DR SE","AUBURN","WA","98092","Reporting Area J01001","District J1","3","2020-02-02T10:29:46.000","2020-02-02T10:31:37.000","7","1","12601472344"
"C20004202","2020-02-02T04:03:00.000","520","Weapon Law Violations","300 Block 9TH AVE","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-02-02T06:48:10.000","2020-02-02T07:23:28.000","4","1","12601331160"
"C20700322","2020-01-24T10:00:00.000","26F","Identity Theft","7400 Block 137TH PL SE","NEWCASTLE","WA","98059","Reporting Area H02004","District H2","3","2020-02-02T01:42:10.000","2020-02-02T01:42:10.000","10","6","12601148459"
"C20004098","2020-02-01T11:00:00.000","26B","Credit Card/Automated Teller Machine Fraud","17400 Block SE 270TH PL","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-02-01T16:36:30.000","2020-02-01T16:38:02.000","11","7","12600177931"
"C20004128","2020-02-01T13:30:00.000","23F","Theft From Motor Vehicle","100 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-01T15:57:09.000","2020-02-01T15:59:24.000","13","7","12600091530"
"C20004129","2020-02-01T12:30:00.000","23C","Shoplifting","27100 Block 172ND AVE SE","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-02-01T15:20:27.000","2020-02-01T15:34:11.000","12","7","12600006270"
"C20004114","2020-01-31T01:27:00.000","290","Destruction/Damage/Vandalism of Property","20900 Block SE 8TH PL","SAMMAMISH","WA","98075","Reporting Area O02015","District O2","2","2020-02-01T14:53:48.000","2020-02-01T14:55:25.000","1","6","12599938515"
"C20700319","2020-02-01T00:00:00.000","23F","Theft From Motor Vehicle","S 200TH ST & 13TH AVE S","SEATAC","WA","98198","Reporting Area L04001","District L4","4","2020-02-01T13:52:05.000","2020-02-01T13:52:05.000","0","7","12599788173"
"C20004112","2019-12-02T12:00:00.000","26A","False Pretenses/Swindle/Confidence Game","6600 Block NE 196TH ST","KENMORE","WA","98028","Reporting Area E01004","District E1","5","2020-02-01T13:50:10.000","2020-02-01T13:51:20.000","12","2","12599782433"
"C20004105","2020-02-01T10:00:00.000","23H","All Other Larceny","21400 Block 40TH PL S","SEATAC","WA","98198","Reporting Area L04011","District L4","4","2020-02-01T13:25:16.000","2020-02-01T13:26:52.000","10","7","12599718925"
"C20004095","2020-02-01T02:00:00.000","240","Motor Vehicle Theft","10800 Block 4TH AVE SW","SEATTLE","WA","98146","Reporting Area K01012","District K1","4","2020-02-01T11:34:10.000","2020-02-01T11:36:02.000","2","7","12599453786"
"C20700316","2020-01-31T20:15:00.000","23H","All Other Larceny","7000 Block 132ND PL SE","NEWCASTLE","WA","98059","Reporting Area H02003","District H2","3","2020-02-01T03:52:04.000","2020-02-01T03:52:04.000","20","6","12598289070"
"C20004069","2020-02-01T01:53:00.000","520","Weapon Law Violations","100 Block SW 143RD ST","BURIEN","WA","98166","Reporting Area N02004","District N2","4","2020-02-01T03:23:22.000","2020-02-01T03:24:41.000","1","7","12598229647"
"C20004038","2020-01-30T22:00:00.000","23H","All Other Larceny","800 Block 212TH AVE NE","SAMMAMISH","WA","98074","Reporting Area O02024","District O2","2","2020-02-01T03:49:34.000","2020-02-01T04:06:03.000","22","5","12598283184"
"C20004045","2020-01-31T19:39:00.000","23F","Theft From Motor Vehicle","25800 Block 164TH AVE SE","COVINGTON","WA","98042","Reporting Area H03009","District H3","3","2020-01-31T21:53:04.000","2020-01-31T22:08:27.000","19","6","12597551479"
"C20004044","2020-01-31T20:24:00.000","120","Robbery","19400 Block AURORA AVE N","SHORELINE","WA","98133","Reporting Area A03005","District A3","5","2020-01-31T21:03:36.000","2020-01-31T21:06:53.000","20","6","12597449012"
"C21009193","2021-03-23T00:00:00.000","90Z","All Other Offenses","33300 Block 17TH LN S","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2021-03-24T07:59:42.000","2021-03-24T08:03:51.000","0","3","21980188080"
"C21009191","2021-03-23T00:00:00.000","90Z","All Other Offenses","2100 Block SW SUNSET BLVD","RENTON","WA","98057","Reporting Area S03001","District S3",,"2021-03-24T07:46:43.000","2021-03-24T07:49:39.000","0","3","21980119031"
"C21009189","2021-03-23T00:00:00.000","90Z","All Other Offenses","2300 Block NE 27TH ST","RENTON","WA","98056","Reporting Area S03001","District S3",,"2021-03-24T07:36:13.000","2021-03-24T07:40:00.000","0","3","21980055516"
"C21009088","2021-03-18T00:00:00.000","90Z","All Other Offenses","15100 Block 5TH LN S","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2021-03-23T09:52:58.000","2021-03-23T10:07:47.000","0","5","21971044090"
"C21009087","2021-03-18T00:00:00.000","90Z","All Other Offenses","10500 Block 14TH AVE SW","SEATTLE","WA","98146","Reporting Area K01009","District K1","4","2021-03-23T09:42:07.000","2021-03-23T09:50:52.000","0","5","21971001887"
"C21008707","2020-12-01T00:00:00.000","11D","Fondling",,"RENTON","WA","98056","Reporting Area S03001","District S3",,"2021-03-19T17:13:45.000","2021-04-05T17:35:57.000","0","3","21935449179"
"C21008648","2021-03-16T00:00:00.000","90Z","All Other Offenses","800 Block 45TH ST NE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2021-03-19T09:25:26.000","2021-03-19T09:27:13.000","0","3","21931852318"
"C21008647","2021-03-15T00:00:00.000","90Z","All Other Offenses","2100 Block S 272ND ST","KENT","WA","98032","Reporting Area S12001","District S12",,"2021-03-19T09:22:03.000","2021-03-19T09:24:10.000","0","2","21931844313"
"C21008645","2021-03-16T00:00:00.000","90Z","All Other Offenses","300 Block SUMMIT AVE N","KENT","WA","98030","Reporting Area S05001","District S5",,"2021-03-19T09:15:05.000","2021-03-19T09:17:20.000","0","3","21931825854"
"C21008641","2021-03-17T00:00:00.000","90Z","All Other Offenses","6900 Block S 123RD ST","SEATTLE","WA","98178","Reporting Area K08004","District K8","4","2021-03-19T07:40:43.000","2021-03-19T07:44:26.000","0","4","21931563545"
"C21008316","2021-02-06T08:00:00.000","23C","Shoplifting","4000 Block S 164TH ST","SEATAC","WA","98188","Reporting Area L02004","District L2","4","2021-03-16T13:33:50.000","2021-03-16T13:50:50.000","8","7","21904243780"
"C21008282","2021-03-15T00:00:00.000","90Z","All Other Offenses","1100 Block UNION AVE NE","RENTON","WA","98059","Reporting Area S03001","District S3",,"2021-03-16T09:25:42.000","2021-03-16T09:30:02.000","0","2","21897673281"
"C21008273","2021-03-11T00:00:00.000","90Z","All Other Offenses","6600 Block N 52 ST","TACOMA","WA","98407","Out of Jurisdiction","Out of Jurisdiction",,"2021-03-16T08:43:40.000","2021-03-16T08:46:05.000","0","5","21897523390"
"C21008277","2021-03-10T00:00:00.000","90Z","All Other Offenses","23200 Block 88TH AVE S","KENT","WA","98031","Reporting Area S05001","District S5",,"2021-03-16T08:38:46.000","2021-03-16T08:41:37.000","0","4","21897503284"
"C21007511","2021-03-05T00:00:00.000","90Z","All Other Offenses","1800 Block 13TH AVE S","SEATTLE","WA","98144","Reporting Area MT3001","District MT3",,"2021-03-09T08:24:31.000","2021-03-09T09:05:08.000","0","6","21798996957"
"C21007084","2021-03-02T00:00:00.000","90Z","All Other Offenses","4900 Block 188 ST SW","LYNNWOOD","WA","98037","Out of Jurisdiction","Out of Jurisdiction",,"2021-03-05T11:56:53.000","2021-03-05T12:03:13.000","0","3","21696610602"
"C21007080","2021-02-26T00:00:00.000","90Z","All Other Offenses","100 Block 136 ST S","TACOMA","WA",,"Out of Jurisdiction","Out of Jurisdiction",,"2021-03-05T11:06:08.000","2021-03-05T11:36:15.000","0","6","21693989925"
"C21007077","2021-02-25T00:00:00.000","90Z","All Other Offenses","1100 Block 30TH ST NE","AUBURN","WA",,"Reporting Area S06001","District S6",,"2021-03-05T10:22:55.000","2021-03-05T10:28:06.000","0","5","21691955682"
"C21007075","2021-03-02T00:00:00.000","90Z","All Other Offenses","26700 Block 312TH AVE SE","UNINCORPORATED KING COUNTY","WA",,"Reporting Area F07002","District F7","3","2021-03-05T10:19:02.000","2021-03-05T10:21:33.000","0","3","21691833750"
"C21006604","2011-03-01T00:00:00.000","90Z","All Other Offenses","15400 Block DES MOINES MEMORIAL DR S","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2021-03-01T10:11:15.000","2021-03-01T10:31:06.000","0","3","21525205456"
"C21006302","2021-02-22T00:00:00.000","90Z","All Other Offenses","31800 Block 120TH AVE SE","AUBURN","WA","98092","Reporting Area S06001","District S6",,"2021-02-26T08:57:17.000","2021-02-26T09:00:30.000","0","2","21509146906"
"C21006209","2020-12-29T00:00:00.000","90Z","All Other Offenses","2100 Block 3RD AVE","SEATTLE","WA","98121","Reporting Area MT2001","District MT2",,"2021-02-25T12:07:43.000","2021-02-25T12:10:15.000","0","3","21490885245"
"C21006204","2021-02-12T00:00:00.000","90Z","All Other Offenses","21400 Block 33RD AVE S","SEATAC","WA","98198","Reporting Area L04011","District L4","4","2021-02-25T11:50:22.000","2021-02-25T11:55:43.000","0","6","21490815278"
"C21006200","2021-02-11T00:00:00.000","90Z","All Other Offenses","18600 Block 134TH AVE SE","RENTON","WA","98058","Reporting Area F03008","District F3","3","2021-02-25T11:36:28.000","2021-02-25T11:38:44.000","0","5","21490742874"
"C21006192","2021-02-18T00:00:00.000","90Z","All Other Offenses","2200 Block S STAR LAKE RD","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2021-02-25T10:57:13.000","2021-02-25T11:01:29.000","0","5","21490341548"
"C21005911","2021-02-22T20:50:00.000","23H","All Other Larceny","24000 Block NE 31ST WAY","SAMMAMISH","WA","98074","Reporting Area O01008","District O1","2","2021-02-23T02:17:46.000","2021-02-23T02:18:53.000","20","2","21413056348"
"C21005472","2021-02-18T19:31:00.000","26A","False Pretenses/Swindle/Confidence Game","17300 Block 33RD AVE S","SEATAC","WA","98188","Reporting Area L02006","District L2","4","2021-02-18T21:25:46.000","2021-02-18T21:31:11.000","19","5","20944930448"
"C21004734","2021-02-11T13:40:00.000","11A","Rape",,"TUKWILA","WA","98168","Reporting Area U05001","District U5",,"2021-02-11T15:40:55.000","2021-02-11T16:00:03.000","13","5","20493535575"
"C21004691","2021-02-08T00:00:00.000","90Z","All Other Offenses","3200 Block 61ST AVE SW","SEATTLE","WA","98116","Reporting Area MT2001","District MT2",,"2021-02-11T09:54:28.000","2021-02-11T09:57:41.000","0","2","20466671915"
"C21004595","2021-02-08T00:00:00.000","90Z","All Other Offenses","23900 Block 60TH AVE S","KENT","WA","98032","Reporting Area S05001","District S5",,"2021-02-10T13:47:11.000","2021-02-10T13:50:27.000","0","2","20446918697"
"C21004054","2021-01-30T14:55:00.000","90C","Disorderly Conduct","900 Block E JOHN ST","SEATTLE","WA","98102","Reporting Area MT2001","District MT2",,"2021-02-05T19:38:19.000","2021-02-05T19:43:38.000","14","7","20405422570"
"C21003796","1019-08-01T00:52:58.000","11A","Rape",,"MAPLE VALLEY","WA","98038","Reporting Area H01002","District H1","3","2021-02-03T14:25:13.000","2021-02-03T14:28:59.000","0","1","20369867350"
"C20026020","2020-08-17T00:00:00.000","90Z","All Other Offenses","30600 Block 34TH PL S","AUBURN","WA","98001","Reporting Area G05006","District G5","3","2020-08-18T07:06:09.000","2020-08-18T07:11:01.000","0","2","14935786297"
"C20025166","2020-08-06T00:00:00.000","90Z","All Other Offenses","1000 Block S YAKIMA AV","TACOMA","WA","98405","Out of Jurisdiction","Out of Jurisdiction",,"2020-08-10T11:49:55.000","2020-08-10T11:52:19.000","0","5","14825814481"
"C20024466","2020-08-03T00:00:00.000","90Z","All Other Offenses","31200 Block 28TH AVE S","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-08-04T08:47:44.000","2020-08-04T08:50:05.000","0","2","14677181346"
"C20024465","2020-08-03T00:00:00.000","90Z","All Other Offenses","3600 Block AUBURN WAY S","AUBURN","WA","98092","Reporting Area J02001","District J2","3","2020-08-04T08:14:09.000","2020-08-04T08:17:04.000","0","2","14676721976"
"C20024338","2020-07-31T00:00:00.000","90Z","All Other Offenses","6900 Block 55TH AVE S","SEATTLE","WA","98118","Reporting Area MT3001","District MT3",,"2020-08-03T07:33:51.000","2020-08-03T07:36:36.000","0","6","14649330009"
"C20023105","2020-07-28T04:30:00.000","35A","Drug/Narcotic Violations","400 Block MAPLE AVE SW","RENTON","WA","98057","Reporting Area S03001","District S3",,"2020-07-30T11:14:54.000","2020-07-30T12:38:29.000","4","3","14526161232"
"C20023903","2020-07-27T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2020-07-30T08:32:50.000","2020-07-30T08:36:00.000","0","2","14513600113"
"C20023587","2020-07-26T09:00:00.000","250","Counterfeiting/Forgery","14900 Block 4TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-07-27T12:40:30.000","2020-07-27T12:42:46.000","9","1","14295171471"
"C20004005","2020-01-31T15:10:00.000","23F","Theft From Motor Vehicle","16900 Block JUANITA DR NE","KENMORE","WA","98028","Reporting Area E05003","District E5","5","2020-01-31T20:45:02.000","2020-01-31T21:13:20.000","15","6","12597413049"
"C20003981","2020-01-30T20:00:00.000","26A","False Pretenses/Swindle/Confidence Game","7500 Block NE 192ND ST","KENMORE","WA","98028","Reporting Area E02010","District E2","5","2020-01-31T16:02:28.000","2020-01-31T16:23:10.000","20","5","12596808892"
"C20003988","2020-01-28T01:01:00.000","23D","Theft From Building","17200 Block 135TH AVE NE","WOODINVILLE","WA","98072","Reporting Area W02006","District W2","2","2020-01-31T15:03:46.000","2020-01-31T15:05:23.000","1","3","12596665090"
"C20003987","2020-01-28T14:50:00.000","23C","Shoplifting","27500 Block COVINGTON WAY SE","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-01-31T14:27:35.000","2020-01-31T14:31:36.000","14","3","12596570393"
"C20003985","2020-01-30T08:00:00.000","26A","False Pretenses/Swindle/Confidence Game","7900 Block 110TH AVE SE","RENTON","WA","98056","Reporting Area H02002","District H2","3","2020-01-31T13:59:18.000","2020-01-31T14:04:59.000","8","5","12596499709"
"C20003982","2020-01-31T12:52:00.000","26F","Identity Theft","14800 Block 72ND PL NE","KENMORE","WA","98028","Reporting Area E05005","District E5","5","2020-01-31T13:55:25.000","2020-01-31T13:57:54.000","12","6","12596489867"
"C20700312","2020-01-30T01:04:00.000","23H","All Other Larceny","2000 Block 215TH PL SE","SAMMAMISH","WA","98075","Reporting Area O02018","District O2","2","2020-01-31T13:12:42.000","2020-02-16T01:55:42.000","1","5","12596366330"
"C20700308","2020-01-30T23:01:00.000","23H","All Other Larceny","13000 Block NE 198TH PL","WOODINVILLE","WA","98072","Reporting Area W01001","District W1","2","2020-01-31T13:12:05.000","2020-01-31T13:12:05.000","23","5","12596364707"
"C20003970","2009-01-01T00:00:00.000","90Z","All Other Offenses","14900 Block 6TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-01-31T13:09:40.000","2020-01-31T13:59:28.000","0","5","12596358323"
"C20003943","2020-01-31T09:46:00.000","23D","Theft From Building","9800 Block 16TH AVE SW","SEATTLE","WA","98146","Reporting Area K01003","District K1","4","2020-01-31T11:36:40.000","2020-01-31T11:39:02.000","9","6","12596130909"
"C20003954","2020-01-21T08:00:00.000","26E","Wire Fraud","7000 Block 127TH PL SE","NEWCASTLE","WA","98056","Reporting Area H02002","District H2","3","2020-01-31T11:25:25.000","2020-01-31T11:28:07.000","8","3","12596112872"
"C20003948","2020-01-31T01:04:00.000","23F","Theft From Motor Vehicle","20800 Block SE 18TH PL","SAMMAMISH","WA","98075","Reporting Area O02015","District O2","2","2020-01-31T10:34:33.000","2020-01-31T11:06:57.000","1","6","12596035340"
"C20003916","2020-01-30T22:00:00.000","240","Motor Vehicle Theft","10200 Block 4TH AVE SW","SEATTLE","WA","98146","Reporting Area K01010","District K1","4","2020-01-31T10:30:18.000","2020-01-31T10:31:08.000","22","5","12596028134"
"C20003934","2020-01-31T09:01:00.000","23F","Theft From Motor Vehicle","27200 Block 172ND AVE SE","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-01-31T09:42:20.000","2020-01-31T09:45:40.000","9","6","12595961360"
"C20003921","2020-01-30T23:00:00.000","240","Motor Vehicle Theft","11400 Block 1ST AVE S","SEATTLE","WA","98168","Reporting Area K01013","District K1","4","2020-01-31T09:11:27.000","2020-01-31T09:12:47.000","23","5","12595911458"
"C20003915","2020-01-30T22:00:00.000","240","Motor Vehicle Theft","10700 Block 25TH AVE SW","SEATTLE","WA","98146","Reporting Area K01008","District K1","4","2020-01-31T08:56:44.000","2020-01-31T08:59:05.000","22","5","12595889881"
"C20003920","2020-01-30T15:00:00.000","23F","Theft From Motor Vehicle","7900 Block 110TH AVE SE","RENTON","WA","98056","Reporting Area H02002","District H2","3","2020-01-31T08:22:20.000","2020-01-31T08:23:26.000","15","5","12595807194"
"C20003900","2020-01-30T23:11:00.000","35A","Drug/Narcotic Violations","S 108TH PL & 2ND AVE S","WHITE CENTER","WA","98168","Reporting Area K01013","District K1","4","2020-01-31T01:47:34.000","2020-01-31T08:39:31.000","23","5","12595424757"
"C20003877","2020-01-30T19:46:00.000","23C","Shoplifting","14000 Block NE WOODINVILLE DUVALL RD","WOODINVILLE","WA","98072","Reporting Area W03007","District W3","2","2020-01-30T21:37:51.000","2020-01-30T21:43:10.000","19","5","12595168748"
"C20023559","2020-07-24T00:00:00.000","90Z","All Other Offenses","2300 Block RAINIER AVE S","SEATTLE","WA","98144","Reporting Area MT3001","District MT3",,"2020-07-27T08:07:30.000","2020-07-27T08:10:27.000","0","6","14285571475"
"C20023277","2020-07-22T00:00:00.000","90Z","All Other Offenses","3900 Block SW MONROE ST","SEATTLE","WA","98136","Reporting Area MT3001","District MT3",,"2020-07-24T07:55:02.000","2020-07-24T07:58:47.000","0","4","14186699087"
"C20022836","2020-07-17T00:00:00.000","90Z","All Other Offenses","200 Block S 183RD ST","BURIEN","WA","98148","Reporting Area N06058","District N6","4","2020-07-20T13:45:43.000","2020-07-20T13:48:48.000","0","6","13886724697"
"C20022832","2020-07-17T00:00:00.000","90Z","All Other Offenses","800 Block HARRINGTON AVE NE","RENTON","WA","98056","Reporting Area S03001","District S3",,"2020-07-20T13:29:10.000","2020-07-20T13:35:14.000","0","6","13886696848"
"C20022831","2020-07-17T00:00:00.000","90Z","All Other Offenses","1600 Block S 272ND ST","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-07-20T11:50:42.000","2020-07-20T11:53:30.000","0","6","13886365161"
"C20022837","2020-07-16T00:00:00.000","90Z","All Other Offenses","17600 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N06057","District N6","4","2020-07-20T11:29:25.000","2020-07-20T11:33:09.000","0","5","13886003810"
"C20022830","2020-07-17T00:00:00.000","90Z","All Other Offenses","22800 Block 30TH AVE S","DES MOINES","WA","98198","Reporting Area U03001","District U3",,"2020-07-20T11:11:29.000","2020-07-20T11:23:45.000","0","6","13885861687"
