"name","type","website","location","city","hours","comments","how_to_help_this_business","dine_in","outdoor_dining","outdoor_recreation","outdoor_retail","outdoor_services","gift_cards","delivery","take_out","order_online","noconosh","doordash","grubhub","postmates","bottles","cans","crowlers","growlers","product_options","availability","meta_row_index","meta_row_id","gps_location"
"Alpine Arts - The Colorado Showcase","Retail","http://www.alpineartscolorado.com/","112 North College Ave","Fort Collins","M-Sat: 10am-9pm. Sun: 11AM-!0pm","We offer curbside pickup 7 Days a week!","Purchase gift certificates and merchandise online with delivery, shipping, or 'take-out' options.",,,,,,"true","true","true","true",,,,,,,,,"Gift Cards","Delivery, Order Online, Take-Out","11","4e2f50333b5273c6cef3dde1ffe11e563c1846ba","POINT (-105.076918 40.587415)"
"Churn Ice Cream",,,"234 N COLLEGE AVE","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"72","2fc65cf43ce59314986a0bd9577fdd14c672a901","POINT (-105.076905 40.589767)"
"HK High Kicks LLC","Entertainment & Recreation","https://www.hkhighkicks.com","PO Box 2324","Fort Collins","7 days a week 8am-6pm",,"Send loved ones an online gift card or holiday wellness gift from HK. Connect with HK and comment on social media posts @hkhighkicks. Refer HK to your friends for yoga, wellness and gemstones.",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","175","ae963adb6b0e7f14c8bde39f304be16f0ce8adc3",
"Starry Night","Restaurant/Bar","http://starrynightespressocafe.com/","112 S College Ave","Fort Collins","Monday:  CLOSED  Tuesday:  8:00 AM - 4:00 PM  Wednesday:  8:00 AM - 4:00 PM  Thursday:  8:00 AM - 4:00 PM  Friday:  8:00 AM - 4:00 PM  Saturday:  8:00 AM - 4:00 PM  Sunday:  8:00 AM - 4:00 PM",,"How to help this business:",,,,,,,,,,,,,,,,,,,,"387","445790cbea759a7360cea8d56f4509203fd8e708","POINT (-105.076922 40.586581)"
"Pickle Barrel, The","Restaurant/Bar","http://picklebarrelfc.com/","122 W Laurel St","Fort Collins","10am-7pm",,,,,,,,,,"true",,,,,"true",,,,,,"Postmates, Take-Out","315","fa17c4b0e156a670600ea7e67fd3a38d374b23b5","POINT (-105.07833 40.578094)"
"United Way of Larimer County","Family, Community & Non-Profit","https://uwaylc.org","525 W Oak St","Fort Collins","8am - 5pm","Contact us at 970-407-7000. Continues to serve the community.  Nonprofits responding to COVID-19 effects may apply for grants here. UWLC has transformed its homepage into a one-stop resource page for residents. United Way of Larimer County and the Community Foundation have joined forces to address the unprecedented need among local nonprofits through a Northern Colorado COVID-19 Response Fund.  If you can give, please consider a donation. https://uwaylc.org/Post/COVID-19   Fund: https://uwaylc.org/Post/COVID-19","To find Resources please go to https://uwaylc.org/Get-Help or  https://www.211colorado.org/  To Volunteer please go to https://www.nocovolunteers.org/  To support your Community please go to https://uwaylc.org/  Stay Well!",,,,,,,,,,,,,,,,,,,,"447","d9e17009a0c9fce506358f680c5f76f75230dcb1","POINT (-105.085587 40.585645)"
"Firehouse Subs","Restaurant/Bar","http://www.firehousesubs.com","1856 N College Ave","Fort Collins",,,,,,,,,,"true",,,,"true","true",,,,,,,"Delivery, DoorDash, GrubHub","143","7f90a0709eac127ca41ef464ed7e996dfead8c46","POINT (-105.0764 40.612031)"
"Brown's Shoe Fit","Retail","http://fortcollinsshoes.com/","3500 S COLLEGE AVE, SUITE 184","Fort Collins","Monday- Friday10-7, Saturday 10-6,  Sunday 12-5",,"Like us on Facebook @BrownsShoeFitCoFtCo. Buy Gift cards. You can do a Facetime call and shop virtually",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","43","46f95e0bdddc8e4a012a27b1cd0bf4e466068e07","POINT (-105.076986 40.539367)"
"Lucky's Market",,,"425 South College Ave.","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"250","ded5157d3a43a0a9a7e393c839f3d94d1e0be10b","POINT (-105.077112 40.581906)"
"Welsh Rabbit Cheese Bistro",,,"200B Walnut Street","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"466","7bef40c83da084fc3425b7d635633c3564d5918e","POINT (-105.07649 40.588847)"
"La Piadina","Restaurant/Bar","http://lapiadinanoco.com/","234 N College Unit B3","Fort Collins","11AM - 9PM(?)","Re-opening May 1st! Italian flat bread sandwiches",,,,,,,,,"true",,,,,,,,,,,"Take-Out","231","cc7c86f112ee36a13110330af84c847660ea7bf6","POINT (-105.076905 40.589767)"
"Urban egg","Restaurant/Bar","https://www.urbaneggeatery.com/","230 S College Ave","Fort Collins","Mon-Fri 8am-1pm, Sat-Sun 8:55am-1pm",,,,,,,,"true",,"true",,,"true",,,,,,,"Gift Cards","DoorDash, Take-Out","451","dffb42105659410a49f4a1a889f29a7fe3779623","POINT (-105.076931 40.58458)"
"Curiosities",,,"242 walnut street","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"99","a1f197fde41c6300d1679ad88d362074d7981b21","POINT (-105.075827 40.588371)"
"Scrumpy's Hard Cider Bar","Restaurant/Bar","http://scrumpys.net/","215 N College Ave","Fort Collins","Friday-Sunday 3pm-6pm (Cider and Beer)","https://untappd.com/v/scrumpys-hard-cider-bar-and-pub/713466","https://www.facebook.com/ScrumpysHardCiderBar/",,"true",,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online, Outdoor Dining","364","bd0709de573033501f3e6866bc5ffd06e9ff0038","POINT (-105.077054 40.589485)"
"Conduct All Electric","Business & Professional",,"7352 Greenridge Rd A2","Windsor",,"Contact us at 970-631-4148. Provides electrical service in your home or business. During these times we want to support you as best as we can by making sure you don't lose any downtime and all of your everyday essentials are working in your business or home. Our field techs will be protected with masks, gloves, and sanitizer to keep you safe. Reach out to us at anytime and we will take care of you. We pride ourselves on taking care of our customers and now is no different. Call us today!",,,,,,,,,,,,,,,,,,,,,"87","b10242cfba49f1925fec36559a593fcecbd9b4c2","POINT (-104.964894 40.438891)"
"Your Medicare and Financial Mentor","Financial",,"2300 Ponderosa Ct","Fort Collins",,"Contact us at 970-690-5328. Your Medicare and Financial Mentor. Open from 9am. -6pm M-F or by Appointment during off hours. Free Medicare and/or Financial Consultation by phone or virtual appointments. Call Brenda directly at 970-690-5328.",,,,,,,,,,,,,,,,,,,,,"483","a40e0aa9c24b1da24fc40285f436bb0704ab2eac","POINT (-105.119611 40.58058)"
"Island Grill","Restaurant/Bar","http://www.islandgrillrestaurant.com/","2601 S Lemay Ave #12","Fort Collins","Daily: 12-9pm","Tacos, Burgers, and Salads",,,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","203","6743510fb046d8380e3e90d810bec60a912104cd","POINT (-105.057988 40.55071)"
"Jukebox Quilts","Retail","http://www.jukeboxquilts.com/","400 N. College Unit A","Fort Collins","Tues - Sat: 10-5",,"- Send a loved one a gift card from our online store - Purchase a high quality, locally made facemask - Review us on Google Reviews. - Follow us on Facebook www.facebook.com/JukeboxQuilts/.   We offer personal shopping services via Facetime or Zoom if you do not want to come into the shop. Curbside delivery is available!",,,,,,"true",,"true","true",,,,,,,,,"Gift Cards","Order Online, Take-Out","218","6f3894427ac76ff7d4d12b5e598073dda6d3312e","POINT (-105.076688 40.59254)"
"Dae Gee","Restaurant/Bar","https://www.daegee.com/","120 W Olive St Unit 101","Fort Collins","Call for hours (970) 893-4917",,,,,,,,,,,,,"true",,"true",,,,,,"DoorDash, Postmates","104","7174c3d5099ef22f0f4c714daa75a50a67df6d1e","POINT (-105.078128 40.584249)"
"Silvermine Subs","Restaurant/Bar","https://www.silverminesubs.com/our-menu/","1281 E Magnolia St","Fort Collins",,"1$ delivery charge!",,,,,,,,"true",,,"true","true",,"true",,,,,,"Delivery, DoorDash, NoCoNosh, Postmates","369","99cde4fd4d04e01ebd35b292910b5b5622bf2584","POINT (-105.055359 40.584376)"
"Plant to the Plate","Restaurant/Bar","http://www.planttotheplate.com","822 S. College Ave","Fort Collins","T 11-9 W-S 11-1am S 12-11","Contact us at 970-482-2109. We are open downstairs and upstairs patio. Wear your mask!","Support and telling friends.",,"true",,,,"true","true","true","true","true","true","true",,,,,,"Gift Cards","Delivery, DoorDash, GrubHub, NoCoNosh, Order Online, Outdoor Dining, Take-Out","320","10ba238734d473b6f6a38cebbbb0ca951795c876","POINT (-105.076999 40.575864)"
"Board & Brush",,,"244 N COLLEGE AVE Unit 115","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"40","88a8af179ce5c831a0e6fd0eccb705978907108b","POINT (-105.0769 40.590097)"
"Outreach Fort Collins",,,,"Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"305","2179b93a941b261f7e45dbbf6dfc10716185101f","POINT (-105.082459 40.588972)"
"Becky Johnson Cert. Medical Support - Clinical Hypnotherapist","Health & Wellness",,"2627 Redwing Rd","Fort Collins",,"Contact us at 970-313-3253. Offering virtual hypnotherapy sessions that are secure and HIPAA compliant. As long as there is a quiet place with no interruptions and a good video and audio connection on a computer, virtual sessions are just as effective as in person. Working virtually creates more flexibility in scheduling.  Accepting credit cards only.",,,,,,,,,,,,,,,,,,,,,"26","30a88f138282f1ccffdc05f1a017dfe9c3a55f36","POINT (-105.080774 40.550633)"
"Maxline Brewing","Brewery","https://maxlinebrewing.com/","2724 McClelland Dr #190","Fort Collins",,"New Growler fills only, but new glass is only $4",,,,,,,"true",,"true",,,,,,,,"true","true","Crowlers, Gift Cards, Growlers","Take-Out","258","ec8ad486b67c8763435d06ff6e1953bb9a7dfcaf","POINT (-105.07973 40.549782)"
"Front Range Event Rental","Business & Professional",,"3800 Weicker Dr, Unit 2","Fort Collins",,"Contact us at 970-221-3159. Still open and now is the time to start planning your Fall events - the best part is we can go through the entire reservation process over the phone and email keeping everyone safe!",,,,,,,,,,,,,,,,,,,,,"158","7dd63fd01419e0e70c286a6d4c37ab7999276cf4","POINT (-105.005902 40.583498)"
"Rocky Mountain Retro","Retail","http://www.rockymountainretrofc.com","19 Old Town Square","Fort Collins","10 am - 7 pm",,"Please consider us first, before going to amazon or the like, when searching for cool sports apparel. Also, please tell a friend about us.",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","352","169f14cbb1364d38649be0db165f530720ea9fb2","POINT (-105.07568 40.587766)"
"Suehiro Japanese Restaurant","Restaurant/Bar","http://www.suehirojapaneserestaurant.com/","4431 Corbett Dr, suite 104","Fort Collins","Sun-Thurs 11-8:30, Fri-Sat 11-9","We offer alcohol for take-out","https://www.facebook.com/SuehiroFC/",,,,,,"true","true","true",,"true",,,,,,,,"Gift Cards","Delivery, NoCoNosh, Take-Out","391","5d0d13970b43ef6322eac84533ebb305225be1db","POINT (-105.026923 40.525271)"
"High Plains Scuba Center","Entertainment & Recreation","http://highplainsscuba.com/","115 West Harvard Street","Fort Collins","M-F 10-6; Sa 9-5, Su 12-4",,"SCUBA, snorkel, and swim are safe and fun activities to do in our heated, well-maintained pool.  Please rent the pool room for an hour with your family and enjoy feeling weightless in these heavy times. Like us on social media https://www.facebook.com/HighPlainsScuba/",,,"true",,,"true",,,,,,,,,,,,"Gift Cards","Outdoor Recreation","186","57e654394d498b1976b5e34b0c347a332ba229a7","POINT (-105.078733 40.548933)"
"CarHop","Auto","https://www.carhop.com/carhop-auto-sales-of-ft-collins/","1437 E Mulberry St","Fort Collins","Monday - Friday, 10 am - 6pm, Saturdays 10 am - 5 pm","We sell used vehicles. We have no minimum required down payment. We have nearly 50 locations nationwide, but we are operated locally. We are an equal opportunity employer that strives to be respectful to people of all backgrounds; our staff members are minorities, LGBTQ+, and women.","1. Please rate us on Google  2. Come see us if you're in need of a vehicle; even if you have bad/no credit!",,,,,,,,,,,,,,,,,,,,"55","b10e452956509bdeff4a4e86f0e45790fe33ab3e","POINT (-105.050497 40.580981)"
"Doug's Day Diner","Restaurant/Bar","http://fortcollins.dougsdaydiner.com/","2842 Council Tree Ave","Fort Collins","7am-1:30pm","(970) 377-2660",,,,,,,,,,,,"true",,"true",,,,,,"DoorDash, Postmates","114","eaeacacbac1fb2e061cd3db7d9b0595944214d4f","POINT (-105.024244 40.525476)"
"Thai Station","Restaurant/Bar","https://www.thaistationfortcollins.com/","626 S College Ave","Fort Collins","Mon-Fri 11am-2pm & 4-9pm, Sat/Sun 12-9pm","Pickup and delivery (970) 797-2707",,,,,,,"true","true","true",,,"true","true",,,,,,"Gift Cards","Delivery, DoorDash, GrubHub, Take-Out","402","35728338f725fe90b8e9583971c88c8bc3fbe37a","POINT (-105.076978 40.579054)"
"Good Day Pharmacy","Health & Wellness",,,"Fort Collins",,"Contact us at 970-225-1234. Takes Prescription Pick-up Curbside.",,,,,,,,,,,,,,,,,,,,,"171","ae969b17baf55a792318cbe92ad3671a286526a7","POINT (-105.082459 40.588972)"
"Fat Shack","Restaurant/Bar","http://fatshack.com","706 S College Ave","Fort Collins",,,,,,,,,,,,,,"true",,,,,,,,"DoorDash","139","ae5243de655499555166877f872aae770703c54c","POINT (-105.07698 40.577747)"
"The Marmot","Restaurant/Bar","http://www.facebook.com/pages/category/Dive-Bar/The-Marmot-Fort-Collins-548044442297057/","829 S Shields St 100","Fort Collins","Daily: 4pm-12am",,"How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","419","a050aaedd501f950ed60d6919a34b0590f35ded5","POINT (-105.096018 40.575078)"
"Bas Bleu",,,"401 Pine St, Fort Collins, CO 80524","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"23","22887a51f9ad318db3e2c65d15e23f86cd772011",
"All Sales Vinyl",,,"120 S. College Ave.","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"8","ed6070b4314dcaeacb681450670e6bec84aeb199","POINT (-105.076922 40.586457)"
"Coffee Stop, The",,,"mobile coffee truck","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"75","cda30183c1a047c12dbb196b6eeb82ed4093245b",
"Office Evolution Fort Collins","Business & Professional","http://www.officeevolution.com/locations/fort-collins","2580 E. Harmony Rd, Suite 201","Fort Collins","10 am-3 pm","https://www.facebook.com/OfficeEvolutionFortCollins/","Review us on Google.",,,,,,,,,,,,,,,,,,,,"291","eb47d03ffaf368f3411a5384588c6a5d3c6bb900","POINT (-105.030142 40.523354)"
"Eger CPA","Business & Professional",,"2726 Illinois Dr, Ste 201","Fort Collins",,"Contact us at 970-223-4913. Continues to provide full service accounting, tax, and payroll for our entrepreneurial clients. Open Monday thru Friday from 9am - 5pm.",,,,,,,,,,,,,,,,,,,,,"119","c653dc0b32840b9f1bb2d1e289746cbed3db19fd","POINT (-105.036742 40.550544)"
"Carole's Commercial Cleaning, Inc.","Construction, Trades & Landscaping","https://www.carolescommercialcleaning.com/","1532 E. Mulberry St, unit C","Fort Collins","Always available",,"We have the proper CDC-approved disinfectants, protective gear and specialized equipment to rapidly and thoroughly apply disinfectant to all surfaces with minimal contact.",,,,,,,,,,,,,,,,,,,,"58","04769f4404b0f68defe0b7618d7c26e48c599ec2","POINT (-105.049025 40.581427)"
"Snowbank Brewing","Restaurant/Bar","http://snowbank.beer","225 N. Lemay Ave., Suite 1","Fort Collins","3-6pm","Monday - Thursday: 2pm - 8pm  Friday - Saturday: 12pm - 9pm  Sunday: 12pm - 8pm","https://www.facebook.com/SnowbankBrewingCO/",,,,,,"true",,"true","true",,,,,,"true","true",,"Cans, Crowlers, Gift Cards","Order Online, Take-Out","379","4d3619423959ab881f6c8db4d948b6aa484e8b33","POINT (-105.057726 40.589925)"
"LevityZen","Business & Professional",,"511 1/2 S Loomis Ave","Fort Collins",,"Contact us at 970-412-8725. Conducting energy work on people by phone to help with stress, anxiety, fear and hopelessness and as always offering 20 minute free consultations to lighten whatever struggles you are going through emotional, physical and mental.",,,,,,,,,,,,,,,,,,,,,"235","8d58437cd9f056a662c761497a4abbc804b7ad82","POINT (-105.087908 40.581101)"
"Loyalty Liqours","Liquor Store","https://www.loyaltyliquors.com","1630 S Lemay","Fort Collins","9am-11:59pm","Info posted on Facebook page: call (970) 482-5967 for delivery",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","246","c065f22cb21246086264a0812cdc9ad38a8ad3c5","POINT (-105.057914 40.565856)"
"Toast Coffee and Wine Bar","Restaurant/Bar",,"205 4th Street","Windsor",,"Contact us at 970-460-9123. Visit us for curbside pickup, to-go orders, or outdoor dining! Shop inside while you wait for your food, coffee, or wine! Mon: 8am - 2pm Tue-Thur: 8am - 6pm Fri: 8am - 8pm Sat: 8am - 6pm Sun: Closed",,,,,,,,,"true",,,,,,,,,,,"Take-Out","434","b55128042315af39760ced6906bbf1a81a922147","POINT (-104.902287 40.479644)"
"Jaws Sushi","Restaurant/Bar",,"1205-A W Elizabeth St","Fort Collins",,"Contact us at 970-682-2678. Open for takeout!",,,,,,,,,"true",,,,,,,,,,,"Take-Out","207","42220f3e18610ab4bd0dd12b5fdcb5e93eb15477","POINT (-105.098336 40.574614)"
"Workwell Occupational Medicine","Business & Professional",,"1600 Specht Point Rd, Ste 115","Fort Collins",,"Contact us at (303) 746-7982. Workwell Occupational Medicine Clinics continue to operate during business hours 8am-5pm. If you're experiencing flu-like symptoms and need a worker's comp initial or follow-up visit, please schedule a WWeCare Telemed appointment by calling your local Workwell Clinic. If you have been exposed to someone with known coronavirus or someone with a suspected case of coronavirus, do not come into the clinic - we are happy to schedule a Telemed visit with you.",,,,,,,,,,,,,,,,,,,,,"479","23b862c2c1ebb17227bb28a81da927492fdd18ee","POINT (-105.035676 40.566718)"
"Mountain Cafe","Restaurant/Bar","http://mountaincafe.restaurantsnapshot.com","226 W Mountain Ave","Fort Collins","7:30 AM - 1:30 PM",,"-Let people know we are still open and happy to serve the community  -Rate us on Google and Yelp  -Continue to come in for breakfast/lunch",,"true",,,,"true",,"true",,,,,,,,,,"Gift Cards","Outdoor Dining, Take-Out","272","01bcaf0e8c708be4439a6f7fec53abeda137fc22","POINT (-105.080157 40.587123)"
"Square Beverage","Liquor Store","https://www.squarebeverage.com/","3500 S. College Avenue Unit 196","Fort Collins","10:00 AM - 8:00 PM","Call (970) 825-7190 ahead of time to pay over the phone and receive curbside service.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","384","8ffca5a7a00b2704c07afe419781ac35058694ca","POINT (-105.076986 40.539367)"
"Respite Care","Family, Community, and Non-Profit",,"6203 S Lemay Ave","Fort Collins",,"Contact us at 970-207-9435. Respite Care is open! We have a modified schedule and limited child care slots so that we are able to continue to embrace social distancing and safety precautions. Our top priority is the health and safety of our kiddos, families, and staff members. Call 970-207-9435 for more information.",,,,,,,,,,,,,,,,,,,,,"347","852256797105b04ebed7c9b92034139bca981c0a","POINT (-105.058245 40.500009)"
"Colorado State University","Family, Community, and Non-Profit",,"102 Administration Building
0100 Campus Delivery","Fort Collins",,"All students and employees are expected and required to report any COVID-19 symptoms to the university immediately, as well as report exposures or positive tests from a non-CSU testing location",,,,,,,,,,,,,,,,,,,,,"82","4ed5ba2b11168c8026205966d0d98ff7f4e1f861",
"Jessup Farm Barrel House","Brewery","http://www.jessupfarmbarrelhouse.com/","1921 Jessup Dr","Fort Collins",,"""to-go beer"" 12-7",,,,,,,"true",,"true",,,,,,"true",,"true","true","Bottles, Crowlers, Gift Cards, Growlers","Take-Out","214","710e6a77c3a41c050c997bdb29b2f47586547b88","POINT (-105.037866 40.562064)"
"Nori Maki Bar","Restaurant/Bar","https://www.norimakibar.com/","2842 Council Tree Ave","Fort Collins","mon-sun 3pm - 9pm","(970) 930-6254 - call to verify hours",,,,,,,"true","true","true",,,"true",,,,,,,"Gift Cards","Delivery, DoorDash, Take-Out","288","b7fe316d04395e121c0759ed25e8df354bc32cdd","POINT (-105.024244 40.525476)"
"Fort Collins Family Acupuncture","Health & Wellness","http://ftcollinsfamilyacupuncture.com","1030 Centre AVE, STE B","Fort Collins","9am-6pm M-F",,"Please rate us on Google - https://g.page/AcupunctureFortCollins/review?rc  Give the gift of Acupuncture - we offer gift certificates.",,,,,,"true",,,,,,,,,,,,"Gift Cards",,"151","5393309111c497e53a7184a107ddd975832ed604","POINT (-105.095114 40.555494)"
"Open Door","Business & Professional",,"4412 Idledale Dr","Fort Collins",,"Contact us at 970-420-3187. Helping organizations in the following ways: Culture. Helping business owners work ""on their business"" using our processes and systems to define, reset, or change organizational culture. And we create methods and systems to cultivate and reinforce that desired culture. You can come out of this ""downtime"" stronger, more focused, and ready to win. Consulting. Helping organizations walk through decisions based on long-term business viability, in ways that stay true to organizational values... making decisions logically but implementing from the heart. Recruiting. Helping employers find the best new team members at a time when there are way more applicants to wade through. We conduct tailored searches to find people with needed skills who ""fit,"" at a fraction of the cost of traditional search firms. Our unique tools and Applicant Tracking System can add a level of sophistication to your employment brand and experience. With clients outside of the NoCO area, doing business virtually isn't new, it's just business as usual. We're open! We're Open Door.",,,,,,,,,,,,,,,,,,,,,"301","dc94d53d83ed0bc2c44b4cddb6a376d10114e92e","POINT (-105.123782 40.525637)"
"University Center for the Arts",,,"1400 Remington","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"448","1c0a0bc913bcddcfcdc4a940c1628f979cbf1825","POINT (-105.075485 40.56946)"
"Pinocchios Incredible Italian",,,,"Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"316","a2c6d1e2ef6b215594f311a5808cfa0e6328c9e1","POINT (-105.082459 40.588972)"
"Timnath Beerwerks","Restaurant/Bar","http://www.timnathbeerwerks.com","4138 Main Street","Timnath","12-8","Contact us at 970-999-5751. We are currently open for dine-in pints at the taproom as well as offering a wide variety of convenient beer to-go.","Please like, follow and share our FB and Instagram posts. Purchase a gift card or Beer To Go for a friend Come visit and check out our cool space. We have a large patio and tent with heaters and blankets available.  Dress warm and come enjoy a pint with us!",,"true",,,,"true","true","true","true",,,,,"true",,"true","true","Bottles, Crowlers, Gift Cards, Growlers","Delivery, Order Online, Outdoor Dining, Take-Out","433","15c08c25c5f80cc5e33aabd44d3e10b1b1969a19","POINT (-104.982286 40.529045)"
"The Emporium Kitchen and Wine Market","Restaurant/Bar",,"378 Walnut St","Fort Collins",,"Contact us at 970-492-0024. We are excited to announce our reopening for indoor dining beginning Wednesday, January 6! Join us for brunch on Saturday or Sunday from 8 am - 2 pm, or dinner Wednesday - Saturday from 4 - 9 pm.  We're following the strictest COVID safety policies to keep you healthy. Outdoor dining and takeout/delivery also still available!",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","411","38e0834c5de7188798fde461d3b078b84bda6e20","POINT (-105.074227 40.587285)"
"Bloom Floral Boutique","Retail",,"155 N College Ave STE 130","Fort Collins",,"Contact us at 970-893-2907. We are now open for socially-distanced shopping, Pickup, and Delivery. If you wish to schedule a no-contact consultation, please email us at info@flowersbybloom.com",,,,,,,,,,,,,,,,,,,,,"36","dd10cff7e11a7520d6bb502f61f43187e0dcad7f","POINT (-105.077063 40.588256)"
"Ginger and Baker","Restaurant/Bar","http://gingerandbaker.com/","359 Linden","Fort Collins","Tues to Fri: 11am - 9pm  Sat & Sun: 9am - 9pm","Contact us at 970-223-7437. TEMPORARILY CLOSED! We're so looking forward to this brand new year and with that in mind, we're taking a pause in January to recharge and refresh. We're working on deep cleaning, improvements to our spaces and creating mouthwatering new winter menus for the Bakery, Cafe and The Cache. We'll be reopening on Tuesday, February 9!!!","How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","168","ccb5892f5b2456bab41c74b84c601e7643322543","POINT (-105.073303 40.589801)"
"Maza Kabob","Restaurant/Bar","http://www.mazakabob.com/","2427 S. College Ave","Fort Collins","Mon-Sat 4pm-9pm","Contact us at 970-484-6292. Our dining room is closed until further notice. Call in for take-out! Hours Monday-Saturday 4pm-9pm! Call us for take out - (970) 484-MAZA",,,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","262","bcfa02be8e021ab03a23d156ccc4d34468f16e9e","POINT (-105.077131 40.555303)"
"Flood and Peterson","Business & Professional","http://www.FloodPeterson.com","4821 Wheaton Drive","Fort Collins","9:00 am-5:00 pm",,"Please rate and like us on social media! @floodandpeterson https://www.facebook.com/floodandpeterson",,,,,,,,,,,,,,,,,,,,"146","0daa3ad26fb94ec50a2d705247deb4f184407613","POINT (-105.054416 40.519495)"
"Big Al's Burgers & Dogs","Restaurant/Bar",,"140 W Mountain Ave","Fort Collins",,"Contact us at 970-232-9815. Now open for Dine-in. Open seven days a week from 11 am-8pm. Offering Delivery (NOCO NOSh, DoorDash, Grubhub), Online ordering, Curbside pickup, Walk-in for carryout, Outdoor dining (on nice days)",,,,,,,,,"true",,,,,,,,,,,"Take-Out","30","5cb654631799677d2468a3fa4b999b9ddade0712","POINT (-105.078137 40.587106)"
"Cafe Mexicali","Restaurant/Bar","https://www.cafemexicali.com/","2925 S College Ave","Fort Collins",,,,,,,,,,,,,"true","true",,"true",,,,,,"DoorDash, NoCoNosh, Postmates","51","823c4d8780d7cdf75bb46d21e4fc3b5def295bde","POINT (-105.077352 40.54673)"
"The Crooked Cup",,,"147 W. Oak St","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"406","5857c41aa9096dd86a08bcc7553372ae10391321","POINT (-105.078389 40.585636)"
"Houska Automotive","Auto",,"899 Riverside Ave","Fort Collins",,"Contact us at 970-482-0156. Open 7am - 6pm Monday - Friday and our Tire/Oil center is open 8am - 4pm. We are offering complimentary pick up and delivery as well as curbside service and early bird/night owl envelope drop off. All cars are sanitized before and after service. We also offer an ozone interior sanitation service to kill any germs/viruses in the vehicle.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","190","2e89033a322b140f348d3148e6652e5fcff2bb47","POINT (-105.060992 40.580019)"
"Hearth Restaurant and Pub","Restaurant/Bar",,"205 1/2 4th Street","Windsor",,"Contact us at 970-460-0193. Indoor dining now open!. Online orders: https://hearth.alohaorderonline.com/ for curbside. Lunch Hours: currently closed for lunch. Sunday Brunch: 10 a.m. to 3 p.m. Dinner Hours: Monday-Thursday 3 p.m. to 8 p.m. Sunday 3 p.m. to 7 p.m.",,,,,,,,,,"true",,,,,,,,,,"Order Online","183","6ea4ca61a92709466709fc01db963bc7fd8ec65f","POINT (-104.902287 40.479644)"
"AuerCPA Co., P.C.","Business & Professional",,"419 Canyon Ave, Ste 224","Fort Collins",,"Contact us at 970-797-3227. Open, AuerCPA Co is a full-service boutique accounting agency dedicated to helping small businesses, small manufacturers and those in the construction industry navigate our complicated financial world.",,,,,,,,,,,,,,,,,,,,,"19","605b0df316efab80975b1bc05c0e87a7ee3bb07f","POINT (-105.085263 40.582166)"
"The Regional","Restaurant/Bar","https://www.theregionalfood.com/","130 S Mason St","Fort Collins","Tue-Sun 11am-8pm","Contact us at 970-689-3508. SERVING DELICIOUS FOOD IN THREE WAYS: INDOOR & OUTDOOR DINING (AS OF 1/4/21),DELIVERY BY NOCO NOSH AND GRUBHUB, CURBSIDE PICKUP ORDER ONLINE OR CALL",,,,,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Take-Out","423","115ff10367729da043e7628da7652e18012a6d2a","POINT (-105.07886 40.586625)"
"Mountain Media","Business & Professional",,"102 Rome Ct","Fort Collins",,"Contact us at 970-493-2499. Open for business and committed to keeping our community healthy by conducting business online and by phone. Clients can contact 970-493-2499 for any printing needs.",,,,,,,,,,"true",,,,,,,,,,"Order Online","273","4298e05929704b8b0c439206b36a3ccd124109ff","POINT (-105.03298 40.588736)"
