"name","type","breed","color","sex","size","date_of_birth","impound_number","kennel_number","id","intake_date","intake_type","intake_subtype","intake_condition","intake_jurisdiction","outcome_jurisdiction","intake_total"
,"CAT","DOMESTIC SH","TORTIE","Spayed","KITTN","2021-04-02T00:00:00.000","K21-039107","CS06","A405969","2021-07-22T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Unknown","SMALL",,"K21-039110","RECEIVING","A405972","2021-07-22T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","COUNTY","UNKNOWN","1"
,"CAT","DOMESTIC SH","ORG TABBY/WHITE","Neutered","KITTN","2021-04-22T00:00:00.000","K21-039108","CS06","A405970","2021-07-22T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*SASHA","CAT","DOMESTIC SH","TORTIE","Spayed","KITTN","2021-04-21T00:00:00.000","K21-039099","CA03","A405954","2021-07-21T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
"*SLEEPY TIME","CAT","DOMESTIC SH","GRAY","Neutered","KITTN","2021-03-16T00:00:00.000","K21-039073","CA03","A405904","2021-07-21T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
"*MALIA","CAT","DOMESTIC MH","TORTIE/BRN TABBY","Spayed","KITTN","2021-04-21T00:00:00.000","K21-039100","CA03","A405955","2021-07-21T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
"*ANDY","CAT","DOMESTIC SH","GRAY","Neutered","KITTN","2021-03-16T00:00:00.000","K21-039072","WESTFARM","A405903","2021-07-21T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","*WINDSOR","1"
"*DANNY","CAT","DOMESTIC SH","BRN TABBY/BLACK","Neutered","KITTN","2021-04-19T00:00:00.000","K21-039093","LOBBY","A405194","2021-07-20T00:00:00.000","ADOPTION RETURN","OVER THE COUNTER","HEALTHY","COUNTY","OUT OF COUNTY","1"
"*CLYDE","CAT","DOMESTIC SH","GRAY TABBY","Neutered","KITTN","2021-04-19T00:00:00.000","K21-039092","LOBBY","A405192","2021-07-20T00:00:00.000","ADOPTION RETURN","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
"*ANGIE","CAT","DOMESTIC SH","BLACK/WHITE","Spayed","KITTN","2021-04-25T00:00:00.000","K21-039065","CA03","A405890","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
"*NICK","CAT","DOMESTIC SH","LYNX PT/CREAM","Neutered","KITTN","2021-04-21T00:00:00.000","K21-039070","CA03","A405901","2021-07-17T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
"*OLIVER","CAT","DOMESTIC SH","CREAM/WHITE","Neutered","KITTN","2021-04-21T00:00:00.000","K21-039071","CA03","A405902","2021-07-17T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL",,"K21-039082","CS06","A405913","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","COUNTY","1"
,"CAT","DOMESTIC LH","BLACK/WHITE","Spayed","SMALL","2011-08-03T00:00:00.000","K21-039043","CI01","A405850","2021-07-17T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNTREATABLE","SANTA ROSA",,"1"
,"CAT","DOMESTIC LH","WHITE/GRAY","Spayed","SMALL","2017-08-03T00:00:00.000","K21-039042","CI01","A405849","2021-07-17T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNTREATABLE","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","TORTIE","Female","KITTN","2021-04-17T00:00:00.000","K21-039080","CS06","A405911","2021-07-17T00:00:00.000","STRAY","COMM CAT","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*MIKEY","CAT","DOMESTIC MH","CREAM/TAN","Neutered","KITTN","2021-04-21T00:00:00.000","K21-039069","CA03","A405900","2021-07-17T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Spayed","SMALL",,"K21-039081","CS06","A405912","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","COUNTY","1"
"JADE","CAT","DOMESTIC MH","BRN TABBY","Neutered","SMALL","2020-04-08T00:00:00.000","K21-039037","CA02","A402861","2021-07-17T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","HEALTHY","SANTA ROSA","COUNTY","1"
"*GUY","CAT","DOMESTIC SH","ORG TABBY","Neutered","KITTN","2021-04-17T00:00:00.000","K21-039062","CA03","A405887","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
"POLAR","CAT","DOMESTIC SH","WHITE/BLACK","Neutered","SMALL","2014-07-17T00:00:00.000","K21-039076","CS05","A405907","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*CLAY","CAT","DOMESTIC SH","BLACK","Neutered","KITTN","2021-04-17T00:00:00.000","K21-039063","CA03","A405888","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
"*HOWDY","CAT","DOMESTIC SH","GRAY TABBY","Neutered","KITTN","2021-04-17T00:00:00.000","K21-039064","CA03","A405889","2021-07-17T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","WHITE","Female","SMALL",,"K21-039068","TRUCK","A405897","2021-07-16T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","COUNTY","1"
"*MARCUS","CAT","DOMESTIC SH","BLACK","Neutered","KITTN","2021-04-16T00:00:00.000","K21-039060","CA03","A405880","2021-07-16T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*VESPER","CAT","DOMESTIC MH","GRAY TABBY","Spayed","KITTN","2021-04-19T00:00:00.000","K21-039058","CA03","A405878","2021-07-16T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*AIDEN","CAT","DOMESTIC MH","GRAY TABBY","Neutered","KITTN","2021-04-16T00:00:00.000","K21-039057","CA03","A405877","2021-07-16T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*WINDSOR","1"
"*TATIANA","CAT","DOMESTIC SH","BLACK","Spayed","KITTN","2021-04-19T00:00:00.000","K21-039059","CA03","A405879","2021-07-16T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"PISTOL","CAT","DOMESTIC SH","BLACK","Neutered","SMALL",,"K21-039056","COOLER","A405873","2021-07-15T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC MH","BLACK/WHITE","Unknown","SMALL",,"K21-039048","EUTH","A405856","2021-07-14T00:00:00.000","STRAY","FIELD","UNTREATABLE","COUNTY",,"1"
"*OWEN","CAT","DOMESTIC SH","GRAY TABBY","Neutered","KITTN","2021-05-14T00:00:00.000","K21-039051","CA03","A405860","2021-07-14T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","*WINDSOR","1"
"*ABE","CAT","DOMESTIC SH","ORG TABBY/WHITE","Neutered","SMALL","2021-04-27T00:00:00.000","K21-039052","CA03","A405862","2021-07-14T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","*ROHNERT PARK","1"
"*SERENA","CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","KITTN","2021-05-14T00:00:00.000","K21-039049","CA03","A405858","2021-07-14T00:00:00.000","STRAY","OVER THE COUNTER","HEALTHY","SANTA ROSA","COUNTY","1"
"*VENUS","CAT","DOMESTIC SH","GRAY TABBY/WHITE","Spayed","KITTN","2021-05-14T00:00:00.000","K21-039050","CA03","A405859","2021-07-14T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"STANLEY","CAT","DOMESTIC SH","WHITE/GRAY","Neutered","SMALL","2014-10-01T00:00:00.000","K21-039028","CA02","A320928","2021-07-13T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Unknown","SMALL",,"K21-039020","COOLER","A405811","2021-07-10T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
"JUPITER","CAT","DOMESTIC SH","ORG TABBY/WHITE","Neutered","SMALL",,"K21-039019","COOLER","A405810","2021-07-10T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLK TABBY","Unknown","KITTN",,"K21-039013","RECEIVING","A405792","2021-07-09T00:00:00.000","STRAY","PHONE","UNTREATABLE","COUNTY",,"1"
"PEACHES","CAT","DOMESTIC SH","GRAY TABBY","Unknown","SMALL",,"K21-039001","CI02","A405770","2021-07-09T00:00:00.000","QUARANTINE","FIELD","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC MH","SEAL PT","Unknown","KITTN",,"K21-039002","VET","A405779","2021-07-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BLACK","Unknown","KITTN",,"K21-038996","CS06","A405764","2021-07-08T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*MIKHAIL","CAT","DOMESTIC SH","BLACK","Neutered","KITTN","2021-05-14T00:00:00.000","K21-038989","CA03","A405757","2021-07-07T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","COUNTY","1"
"*MILAN","CAT","DOMESTIC SH","BRN TABBY","Neutered","KITTN","2021-04-16T00:00:00.000","K21-038990","CA03","A405756","2021-07-07T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLK TABBY","Male","KITTN","2021-04-06T00:00:00.000","K21-038878","CA03","A405548","2021-07-06T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Female","KITTN","2021-04-06T00:00:00.000","K21-038876","CA03","A405546","2021-07-06T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","SEAL PT","Male","KITTN","2021-04-06T00:00:00.000","K21-038877","CA03","A405547","2021-07-06T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","COUNTY","1"
"CHIYO","CAT","DOMESTIC SH","ORG TABBY","Neutered","KITTN","2021-04-21T00:00:00.000","K21-038984","TX","A405744","2021-07-06T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","*HEALDSBURG","1"
"NALA","CAT","DOMESTIC SH","BRN TABBY","Spayed","SMALL","2021-02-03T00:00:00.000","K21-038971","CA03","A405723","2021-07-03T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","ORG TABBY","Unknown","MED",,"K21-038961","RECEIVING","A405682","2021-07-02T00:00:00.000","STRAY","PHONE","UNTREATABLE","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Neutered","SMALL",,"K21-038967","CS06","A405698","2021-07-02T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Spayed","SMALL",,"K21-038968","CS06","A405699","2021-07-02T00:00:00.000","STRAY","OVER THE COUNTER","TREATABLE/MANAGEABLE","COUNTY","COUNTY","1"
"BOOTS","CAT","DOMESTIC LH","GRAY/WHITE","Neutered","SMALL","2012-07-29T00:00:00.000","K21-038954","CS05","A405678","2021-07-01T00:00:00.000","OWNER SURRENDER","FIELD","UNTREATABLE","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","WHITE/BRN TABBY","Male","KITTN","2021-05-15T00:00:00.000","K21-038936","CI01","A405650","2021-06-30T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Unknown","SMALL",,"K21-038940","COOLER","A405654","2021-06-29T00:00:00.000","CONFISCATE","FLD_INVEST","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Male","SMALL",,"K21-038938","COOLER","A405652","2021-06-29T00:00:00.000","CONFISCATE","FLD_INVEST","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY","Female","KITTN","2021-04-14T00:00:00.000","K21-038928","CA03","A405642","2021-06-29T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"*ELI","CAT","DOMESTIC SH","GRAY","Neutered","KITTN","2021-04-14T00:00:00.000","K21-038927","WESTFARM","A405641","2021-06-29T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK","Female","KITTN","2021-04-14T00:00:00.000","K21-038930","CA03","A405644","2021-06-29T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY","Female","KITTN","2021-04-14T00:00:00.000","K21-038929","CA03","A405643","2021-06-29T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"*YOUNG TOM RIDDLE","CAT","DOMESTIC SH","ORANGE","Male","SMALL","2020-06-26T00:00:00.000","K21-038916","CI01","A405617","2021-06-26T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Neutered","KITTN","2021-03-26T00:00:00.000","K21-038913","CS06","A405608","2021-06-26T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BLACK","Spayed","KITTN","2021-03-26T00:00:00.000","K21-038912","CS06","A405606","2021-06-26T00:00:00.000","STRAY","PHONE","TREATABLE/REHAB","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","GRAY TABBY","Unknown","SMALL",,"K21-038919","COOLER","A405623","2021-06-26T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
,"CAT","DOMESTIC SH","BLACK","Spayed","SMALL","2019-06-26T00:00:00.000","K21-038909","CS06","A405599","2021-06-26T00:00:00.000","STRAY","PHONE","HEALTHY","SANTA ROSA","SANTA ROSA","1"
,"CAT","ABYSSINIAN","AGOUTI","Unknown","KITTN","2021-06-10T00:00:00.000","K21-038906","RECEIVING","A405595","2021-06-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","ABYSSINIAN","AGOUTI","Unknown","KITTN","2021-06-10T00:00:00.000","K21-038905","RECEIVING","A405594","2021-06-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Unknown","KITTN",,"K21-038900","EUTH","A405586","2021-06-25T00:00:00.000","STRAY","PHONE","UNTREATABLE","SANTA ROSA",,"1"
,"CAT","ABYSSINIAN","AGOUTI","Unknown","KITTN","2021-06-10T00:00:00.000","K21-038904","RECEIVING","A405593","2021-06-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
"LEXY","CAT","DOMESTIC LH","GRAY/WHITE","Female","SMALL",,"K21-038901","VET","A405588","2021-06-25T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","ABYSSINIAN","AGOUTI","Unknown","KITTN","2021-06-10T00:00:00.000","K21-038907","RECEIVING","A405596","2021-06-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","ABYSSINIAN","AGOUTI","Unknown","KITTN","2021-06-10T00:00:00.000","K21-038903","RECEIVING","A405592","2021-06-25T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","*PETALUMA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Unknown","KITTN",,"K21-038899","EUTH","A405585","2021-06-25T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA",,"1"
"*KYLE","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2021-02-24T00:00:00.000","K21-038886","CA03","A405558","2021-06-24T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","COUNTY","1"
"JOJO","CAT","DOMESTIC SH","BRN TABBY","Neutered","MED","2010-07-16T00:00:00.000","K21-038892","CS05","A405566","2021-06-24T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC MH","ORG TABBY/WHITE","Male","KITTN","2021-05-09T00:00:00.000","K21-038894","CI01","A405569","2021-06-24T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC SH","ORG TABBY","Male","KITTN","2021-05-09T00:00:00.000","K21-038893","CI01","A405567","2021-06-24T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
,"CAT","DOMESTIC MH","GRAY TABBY/WHITE","Unknown","SMALL",,"K21-038882","COOLER","A405552","2021-06-23T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
"LOU","CAT","DOMESTIC SH","ORG TABBY/WHITE","Neutered","SMALL","2014-06-16T00:00:00.000","K21-038833","CA02","A405454","2021-06-23T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","TREATABLE/MANAGEABLE","SANTA ROSA","OUT OF COUNTY","1"
"MAIZE","CAT","DOMESTIC SH","ORG TABBY/WHITE","Spayed","SMALL","2014-06-16T00:00:00.000","K21-038834","CA02","A405455","2021-06-23T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Female","SMALL","2015-06-23T00:00:00.000","K21-038865","SMM","A405527","2021-06-22T00:00:00.000","STRAY","PHONE","UNTREATABLE","SANTA ROSA",,"1"
"ODIN","CAT","DOMESTIC LH","BRN TABBY/WHITE","Neutered","KITTN","2021-05-12T00:00:00.000","K21-038861","CI01","A405511","2021-06-21T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"GEORGIE","CAT","DOMESTIC SH","ORG TABBY/WHITE","Female","SMALL",,"K21-038862","SMM","A405512","2021-06-21T00:00:00.000","STRAY","FIELD","UNTREATABLE","COUNTY","SANTA ROSA","1"
"*SLIM SHADY","CAT","DOMESTIC SH","BLACK","Neutered","SMALL","2019-06-18T00:00:00.000","K21-038845","CS05","A404997","2021-06-18T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"KALI","CAT","DOMESTIC SH","BLACK/WHITE","Spayed","SMALL","2020-06-17T00:00:00.000","K21-038850","CI02","A405478","2021-06-18T00:00:00.000","OWNER SURRENDER","FIELD_OS","UNTREATABLE","SANTA ROSA",,"1"
"BLACK VELVET","CAT","DOMESTIC SH","BLACK","Female","SMALL","2014-06-18T00:00:00.000","K21-038844","LOBBY","A405480","2021-06-18T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BRN TABBY","Female","SMALL",,"K21-038841","SMM","A405464","2021-06-17T00:00:00.000","STRAY","FIELD","UNKNOWN","COUNTY",,"1"
"*CHASE","CAT","DOMESTIC SH","WHITE/BRN TABBY","Neutered","KITTN","2021-04-03T00:00:00.000","K21-038825","WESTFARM","A405411","2021-06-16T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","COUNTY","1"
"STERLING","CAT","DOMESTIC MH","BLK SMOKE","Neutered","KITTN","2021-03-27T00:00:00.000","K21-038820","CA03","A405404","2021-06-16T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*DANIKA","CAT","DOMESTIC SH","TORTIE","Spayed","KITTN","2021-04-15T00:00:00.000","K21-038821","WESTFARM","A405405","2021-06-16T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BRN TABBY","Female","KITTN","2021-05-16T00:00:00.000","K21-038832","CA03","A405451","2021-06-16T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLACK/WHITE","Female","KITTN","2021-05-01T00:00:00.000","K21-038830","CA03","A405449","2021-06-16T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"*LEAH","CAT","DOMESTIC SH","BRN TABBY/WHITE","Spayed","KITTN","2021-04-16T00:00:00.000","K21-038829","WESTFARM","A405447","2021-06-16T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","SANTA ROSA","1"
"*KEVIN","CAT","DOMESTIC SH","BRN TABBY/WHITE","Neutered","KITTN","2021-04-03T00:00:00.000","K21-038824","LOBBY","A405409","2021-06-16T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","OUT OF COUNTY","1"
"*ARIC","CAT","DOMESTIC SH","GRAY TABBY/WHITE","Neutered","KITTN","2021-04-03T00:00:00.000","K21-038826","LOBBY","A405412","2021-06-16T00:00:00.000","STRAY","PHONE","HEALTHY","COUNTY","*WINDSOR","1"
"MARCUS","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2018-06-10T00:00:00.000","K21-038774","CS05","A405316","2021-06-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*ALIAH","CAT","DOMESTIC SH","BLACK/WHITE","Spayed","SMALL","2018-06-30T00:00:00.000","K21-038778","CA02","A405320","2021-06-15T00:00:00.000","STRAY","PHONE","UNKNOWN","SANTA ROSA","COUNTY","1"
"CHAI","CAT","DOMESTIC SH","CALICO","Spayed","SMALL","2011-01-22T00:00:00.000","K21-038823","CS05","A368220","2021-06-15T00:00:00.000","CONFISCATE","FLD_HOSPTL","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC LH","BLACK","Unknown","KITTN","2021-05-02T00:00:00.000","K21-038819","HSSC","A405403","2021-06-15T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"*DOPEY","CAT","DOMESTIC SH","BLACK","Neutered","KITTN","2021-04-11T00:00:00.000","K21-038792","CA03","A405346","2021-06-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
"*SNEEZY","CAT","DOMESTIC SH","SEAL PT","Spayed","KITTN","2021-04-11T00:00:00.000","K21-038793","CA03","A405347","2021-06-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
"*SLEEPY","CAT","DOMESTIC MH","GRAY","Neutered","KITTN","2021-04-11T00:00:00.000","K21-038794","CA03","A405348","2021-06-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
"*BASHFUL","CAT","DOMESTIC MH","BLACK","Spayed","KITTN","2021-04-11T00:00:00.000","K21-038791","CA03","A405345","2021-06-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","COUNTY","COUNTY","1"
"QUINTUS","CAT","DOMESTIC SH","BLACK/WHITE","Neutered","SMALL","2018-06-10T00:00:00.000","K21-038773","CS05","A405315","2021-06-15T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","GRAY","Neutered","SMALL",,"K21-038797","CS06","A405354","2021-06-12T00:00:00.000","STRAY","FIELD","HEALTHY","COUNTY","SANTA ROSA","1"
"DIPPER","CAT","DOMESTIC LH","GRAY TABBY","Neutered","SMALL","2009-06-21T00:00:00.000","K21-038795","SMM","A405351","2021-06-12T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
,"CAT","DOMESTIC SH","BRN TABBY/WHITE","Neutered","SMALL",,"K21-038770","SMM","A405310","2021-06-10T00:00:00.000","STRAY","FIELD","UNTREATABLE","SANTA ROSA","OUT OF COUNTY","1"
,"CAT","DOMESTIC SH","WHITE/GRAY","Male","SMALL","2019-12-09T00:00:00.000","K21-038767","COOLER","A405297","2021-06-09T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA",,"1"
,"CAT","DOMESTIC SH","BLUE CREAM/TORTIE","Female","KITTN",,"K21-038725","CA03","A405208","2021-06-08T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLUE CREAM/TORTIE","Female","KITTN","2021-04-04T00:00:00.000","K21-038726","CA03","A405209","2021-06-08T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","TORTIE","Female","KITTN","2021-04-04T00:00:00.000","K21-038727","CA03","A405210","2021-06-08T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
,"CAT","DOMESTIC SH","BLUE CREAM/TORTIE","Female","KITTN","2021-04-04T00:00:00.000","K21-038723","CA03","A405207","2021-06-08T00:00:00.000","OWNER SURRENDER","OVER THE COUNTER","UNKNOWN","SANTA ROSA","COUNTY","1"
"*TANK","CAT","DOMESTIC SH","GRAY TABBY","Neutered","KITTN","2021-04-01T00:00:00.000","K21-038747","CA03","A405242","2021-06-07T00:00:00.000","STRAY","FIELD","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
"*JEWEL","CAT","DOMESTIC SH","TORTIE","Spayed","KITTN","2021-04-05T00:00:00.000","K21-038732","CA03","A405220","2021-06-05T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","SANTA ROSA","1"
"*HANNAH","CAT","DOMESTIC SH","CALICO","Spayed","KITTN","2021-04-05T00:00:00.000","K21-038729","CA03","A405217","2021-06-05T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","COUNTY","1"
"*TAMMY","CAT","DOMESTIC SH","TORTIE","Spayed","KITTN","2021-04-05T00:00:00.000","K21-038730","WESTFARM","A405218","2021-06-05T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","SANTA ROSA","1"
"*OPAL","CAT","DOMESTIC SH","TORTIE","Spayed","KITTN","2021-04-05T00:00:00.000","K21-038731","CA03","A405219","2021-06-05T00:00:00.000","STRAY","PHONE","UNKNOWN","COUNTY","SANTA ROSA","1"
"*LEIA","CAT","DOMESTIC MH","BRN TABBY","Spayed","KITTN","2021-04-04T00:00:00.000","K21-038702","WESTFARM","A405186","2021-06-04T00:00:00.000","STRAY","OVER THE COUNTER","UNKNOWN","SANTA ROSA","SANTA ROSA","1"
