Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
ROSCO,DOG,CHIHUAHUA SH,RED,Neutered,SMALL,05/27/2009,K20-035857,DA48,A397633,05/27/2020,07/16/2020,50,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
SIMBA,DOG,AMERICAN STAFF,RED/WHITE,Neutered,LARGE,,K20-035863,DS75,A397644,05/28/2020,05/28/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,COUNTY,94952,"94952(38.236012, -122.730241)",1
,DOG,YORKSHIRE TERR/MIX,TAN/GRAY,Neutered,SMALL,,K20-035864,TX,A397650,05/28/2020,06/05/2020,8,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
GAVIOTA,DOG,PIT BULL,BROWN,Female,LARGE,03/08/2006,K20-035862,DS60,A319696,05/28/2020,06/21/2020,24,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
CHARLIE,DOG,PIT BULL,BLUE/WHITE,Neutered,MED,05/29/2017,K20-035876,DS66,A397678,05/29/2020,06/02/2020,4,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
JACK DANIELS,DOG,PIT BULL,GRAY/BR BRINDLE,Neutered,LARGE,05/29/2017,K20-035875,DS75,A397673,05/29/2020,06/10/2020,12,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,*COTATI,94931,"94931(38.325442, -122.71081)",1
CEASER,DOG,PIT BULL,TAN/WHITE,Male,SMALL,08/29/2019,K20-035866,DS89,A397664,05/29/2020,05/30/2020,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95451,"95451(38.933149, -122.779847)",1
GIDGET,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,01/30/2017,K20-035868,DS67,A397667,05/29/2020,06/03/2020,5,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
CHISPA,DOG,GERM SHEPHERD,GRAY,Spayed,MED,11/20/2014,K20-035877,DS65,A320551,05/30/2020,06/02/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
GORDO,DOG,PAPILLON/MIX,WHITE/BLACK,Neutered,SMALL,08/20/2017,K20-035881,DS92,A397722,05/30/2020,06/02/2020,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
BADGER,DOG,CATAHOULA/LABRADOR RETR,BR BRINDLE/WHITE,Male,MED,12/25/2019,K20-035904,DS76,A404257,06/03/2020,06/05/2020,2,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
MIA,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,10/19/2016,K20-035895,DA24,A397737,06/03/2020,06/03/2020,0,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
CLOUD,DOG,SIBERIAN HUSKY,WHITE,Female,MED,,K20-035896,TRUCK,A397738,06/03/2020,06/03/2020,0,STRAY,FIELD,RETURN TO OWNER,,UNKNOWN,,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
*SAMMY,DOG,GOLDEN RETR/MIX,WHITE,Neutered,LARGE,06/17/2017,K20-035907,DA26,A397747,06/03/2020,07/16/2020,43,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*JOJO,DOG,GOLDEN RETR/MIX,WHITE,Spayed,LARGE,06/11/2017,K20-035908,DA27,A397748,06/03/2020,07/16/2020,43,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
QUAZY,DOG,CHIHUAHUA SH,BROWN,Male,SMALL,,K20-035906,DS53,A397746,06/03/2020,06/04/2020,1,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
CASPER,DOG,LABRADOR RETR,BLACK,Neutered,LARGE,05/01/2019,K20-035905,DS77,A405245,06/03/2020,06/05/2020,2,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*PEPPER,DOG,AUST CATTLE DOG/BORDER COLLIE,BLACK/WHITE,Neutered,MED,09/22/2019,K20-035914,DA29,A397777,06/05/2020,07/08/2020,33,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*RUSTY,DOG,AUST CATTLE DOG/MIX,RED/WHITE,Neutered,MED,07/13/2019,K20-035915,DA45,A397778,06/05/2020,07/22/2020,47,STRAY,FIELD,TRANSFER,CWOB,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
ARI,DOG,PIT BULL,BR BRINDLE/WHITE,Spayed,MED,02/19/2013,K20-035923,DS77,A333197,06/06/2020,06/09/2020,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95401,"95401(38.446019, -122.766748)",1
LEO,DOG,POODLE TOY,APRICOT,Neutered,SMALL,09/13/2016,K20-035924,TRUCK,A391341,06/06/2020,06/06/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
OLIVA,DOG,PIT BULL/MIX,BR BRINDLE,Female,LARGE,,K20-035925,DS76,A397807,06/08/2020,06/10/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,CHIHUAHUA SH,WHITE/TAN,Female,SMALL,06/10/2010,K20-035926,DS57,A397808,06/08/2020,06/18/2020,10,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
KING,DOG,PIT BULL/MIX,TAN/WHITE,Male,SMALL,,K20-035931,TRUCK,A397820,06/09/2020,06/09/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
STAR,DOG,JACK/BEAGLE,BROWN/BLACK,Female,SMALL,01/27/2020,K20-035946,DS92,A397843,06/10/2020,06/11/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1
TIMONE,DOG,CHIHUAHUA SH/MIX,TAN/WHITE,Neutered,SMALL,06/10/2010,K20-035943,DS95,A397838,06/10/2020,06/10/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
BUDDIE MARTI,DOG,CHIHUAHUA SH/MIX,WHITE/TAN,Neutered,SMALL,07/01/2006,K20-035950,TRUCK,A397853,06/11/2020,06/11/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
NIGEL,DOG,PARSON RUSS TER/MIX,BLACK/WHITE,Male,SMALL,06/11/2017,K20-035949,DS93,A397851,06/11/2020,06/11/2020,0,STRAY,PHONE,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
DASAN,DOG,GERM SHEPHERD/ALASKAN HUSKY,BLACK/BROWN,Male,X-LRG,06/12/2013,K20-035953,DS76,A397867,06/12/2020,06/12/2020,0,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,,,1
*HILDA,DOG,PIT BULL/MIX,WHITE/BLACK,Spayed,MED,06/12/2018,K20-035955,DA46,A397871,06/12/2020,07/28/2020,46,STRAY,FIELD,TRANSFER,ROCKET DOG,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
KYNDRA,DOG,GERM SHEPHERD/MIX,WHITE,Female,LARGE,06/12/2013,K20-035954,DS77,A397868,06/12/2020,06/12/2020,0,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,,,1
CANELA,DOG,FRENCH BULLDOG,BROWN,Female,SMALL,06/20/2019,K20-035976,DS96,A396298,06/13/2020,07/21/2020,38,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",0
BADGER,DOG,CATAHOULA/LABRADOR RETR,BR BRINDLE/WHITE,Male,MED,12/25/2019,K20-035971,DS68,A404257,06/13/2020,06/13/2020,0,STRAY,PHONE,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*KRONK,DOG,PIT BULL,GRAY/WHITE,Neutered,MED,07/08/2015,K20-035969,DI104,A397899,06/13/2020,07/22/2020,39,STRAY,FIELD,TRANSFER,CWOB,HEALTHY,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
HIGGINS,DOG,PIT BULL,BR BRINDLE,Spayed,MED,07/12/2013,K20-035975,DQ113,A339486,06/13/2020,07/21/2020,38,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",0
KAYO,DOG,SIBERIAN HUSKY/MIX,TAN,Spayed,MED,11/21/2018,K20-035922,DS67,A396066,06/14/2020,06/17/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
CALI,DOG,BORDER COLLIE/MIX,BLACK/WHITE,Spayed,MED,05/27/2014,K20-035978,DS74,A397634,06/14/2020,07/04/2020,20,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_ARREST,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,95422,"95422(38.962754, -122.634743)",1
SPIDY,DOG,CHIHUAHUA SH/MIX,BLACK/TAN,Male,SMALL,,K20-035977,TRUCK,A397912,06/14/2020,06/14/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
ZUES,DOG,DOBERMAN PINSCH,BLACK/BROWN,Neutered,LARGE,,K20-035980,DS77,A397921,06/15/2020,06/16/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
DAKOTA,DOG,PARSON RUSS TER,WHITE/TAN,Neutered,SMALL,,K20-035992,DS56,A397938,06/15/2020,06/16/2020,1,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
JACKS,DOG,LABRADOR RETR/MIX,BLACK,Neutered,MED,11/26/2012,K20-035979,TRUCK,A345671,06/15/2020,06/15/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
ROCKY,DOG,WEST HIGHLAND/MIX,TRICOLOR,Neutered,SMALL,06/16/2010,K20-035991,DS62,A397937,06/15/2020,06/16/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
LULU,DOG,DOBERMAN PINSCH,BLACK/BROWN,Female,LARGE,,K20-035981,DS76,A397923,06/15/2020,06/16/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
LOBA,DOG,SIBERIAN HUSKY,GRAY/BLACK,Spayed,MED,11/18/2018,K20-035998,DA44,A391899,06/16/2020,07/16/2020,30,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
ROCCO,DOG,PIT BULL,BLACK/WHITE,Male,SMALL,06/01/2019,K20-035997,DS64,A391898,06/16/2020,08/06/2020,51,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
IKAIKAH,DOG,ALASK MALAMUTE,SILVER/WHITE,Neutered,LARGE,10/31/2013,K20-036005,DS76,A397974,06/17/2020,07/02/2020,15,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,TREATABLE/MANAGEABLE,*WINDSOR,OUT OF COUNTY,95008,"95008(37.280602, -121.955079)",1
ODIN,DOG,PIT BULL,TAN/WHITE,Male,LARGE,06/17/2018,K20-036017,DS77,A397990,06/17/2020,06/18/2020,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94110,"94110(37.749202, -122.41575)",1
*HANK,DOG,PIT BULL,GRAY/WHITE,Neutered,LARGE,07/16/2017,K20-036019,DA04,A398014,06/18/2020,08/21/2020,64,STRAY,FIELD,TRANSFER,ARF,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
*BUBBA,DOG,SIBERIAN HUSKY,BROWN/WHITE,Male,MED,06/20/2018,K20-036029,DS77,A398054,06/20/2020,07/28/2020,38,STRAY,FIELD,TRANSFER,ROCKET DOG,UNKNOWN,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*ROCKO,DOG,DACHSHUND,BLACK/TAN,Neutered,SMALL,06/20/2019,K20-036025,DA47,A398050,06/20/2020,08/19/2020,60,STRAY,FIELD,TRANSFER,NBAS,UNKNOWN,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
THUMPER,DOG,SIBERIAN HUSKY,WHITE/GRAY,Male,MED,03/24/2019,K20-036033,DS69,A398062,06/21/2020,06/23/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
TUESDAY,DOG,MALTESE,WHITE,Female,SMALL,06/22/2006,K20-036035,DS80,A398064,06/21/2020,07/04/2020,13,STRAY,FIELD,EUTHANIZE,ILL SEVERE,HEALTHY,UNTREATABLE,COUNTY,,,,1
BABY GIRL,DOG,SIBERIAN HUSKY,WHITE/BROWN,Female,MED,,K20-036034,DS79,A398063,06/21/2020,06/23/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
DAKOTA,DOG,SIBERIAN HUSKY,BLACK/WHITE,Female,MED,02/07/2018,K20-036037,DS61,A378250,06/22/2020,07/08/2020,16,OWNER SURRENDER,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
TOBIE,DOG,SIBERIAN HUSKY,BLACK/WHITE,Male,LARGE,08/29/2013,K20-036038,DS62,A339265,06/22/2020,07/08/2020,16,OWNER SURRENDER,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
LUNA,DOG,SIBERIAN HUSKY,WHITE/FAWN,Female,MED,05/09/2017,K20-036036,DS63,A378006,06/22/2020,07/08/2020,16,OWNER SURRENDER,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
BLANCHIE,DOG,PIT BULL,WHITE,Neutered,LARGE,05/01/2019,K20-036057,DS65,A398102,06/23/2020,06/27/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,92841,"92841(33.78727, -117.978971)",1
*DYLAN,DOG,ENG FOXHOUND,BROWN/WHITE,Neutered,LARGE,07/20/2016,K20-036042,DA40,A398083,06/23/2020,08/21/2020,59,STRAY,FIELD,TRANSFER,ARF,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
COQUETA,DOG,POODLE MIN/MIX,WHITE,Female,SMALL,06/23/2013,K20-036058,DS95,A398105,06/23/2020,06/24/2020,1,STRAY,PHONE,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,94931,"94931(38.325442, -122.71081)",1
RIO,DOG,CHIHUAHUA SH,TAN,Neutered,TOY,08/27/2011,K20-036064,DQ112,A285149,06/24/2020,07/15/2020,21,QUARANTINE,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
LINCOLN,DOG,MASTIFF,TAN/WHITE,Neutered,X-LRG,,K20-036062,DQ117,A362092,06/24/2020,07/04/2020,10,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
FINNIGAN,DOG,AIREDALE TERR,TAN/BLACK,Neutered,LARGE,03/22/2014,K20-036061,DQ118,A385080,06/24/2020,07/04/2020,10,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
NIGEL,DOG,PARSON RUSS TER/MIX,BLACK/WHITE,Male,SMALL,06/11/2017,K20-036063,DS94,A397851,06/24/2020,06/25/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
SHADOW,DOG,ALASKAN HUSKY,BLACK/WHITE,Male,MED,01/25/2017,K20-036068,DS69,A384020,06/25/2020,06/26/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
COOPER HURTADO,DOG,LABRADOR RETR,YELLOW,Male,MED,12/21/2016,K20-036072,TRUCK,A390808,06/26/2020,06/26/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",0
OGGY,DOG,LABRADOR RETR/MIX,BROWN/WHITE,Neutered,LARGE,03/29/2011,K20-036073,DS83,A334952,06/26/2020,06/26/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
SHADOW,DOG,SIBERIAN HUSKY,BLACK/WHITE,Male,LARGE,12/06/2014,K20-036079,DS82,A327259,06/26/2020,06/26/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",0
LASSY,DOG,BORDER COLLIE/MIX,BROWN/WHITE,Female,MED,06/26/2017,K20-036080,DS84,A398245,06/26/2020,06/26/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",0
BULLET,DOG,PIT BULL,BROWN,Neutered,LARGE,09/29/2013,K20-036085,DQ108,A307107,06/27/2020,07/11/2020,14,OWNER SURRENDER,FIELD_OS,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*BOB,DOG,AUST KELPIE/WHIPPET,RED,Male,MED,06/27/2018,K20-036084,DA48,A398260,06/27/2020,07/28/2020,31,STRAY,FIELD,TRANSFER,ROCKET DOG,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
HONEY,DOG,PIT BULL,WHITE/FAWN,Female,LARGE,,K20-036087,DS82,A398266,06/28/2020,07/04/2020,6,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,95482,"95482(39.150868, -123.215335)",1
BUSTER,DOG,LABRADOR RETR/MIX,YELLOW,Neutered,LARGE,,K20-036089,DS69,A398323,06/29/2020,07/07/2020,8,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*ELI,DOG,NORFOLK TERRIER/MIX,WHITE,Male,SMALL,06/30/2015,K20-036091,DS51,A398341,06/30/2020,07/22/2020,22,STRAY,FIELD,TRANSFER,CWOB,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,07/01/2010,K20-036096,DA28,A398363,06/30/2020,07/09/2020,9,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
DUKE,DOG,LABRADOR RETR/MIX,BLACK,Neutered,MED,04/25/2011,K20-036090,TRUCK,A276606,06/30/2020,06/30/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",0
*DARWIN,DOG,GERM SHEPHERD/MIX,BROWN,Neutered,LARGE,06/30/2015,K20-036094,DA44,A398346,06/30/2020,08/20/2020,51,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/REHAB,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
NIBBLES,DOG,CHIHUAHUA SH,TRICOLOR,Neutered,SMALL,07/08/2009,K20-036070,DS94,A264901,07/01/2020,07/22/2020,21,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,CWOB,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*OLAF,DOG,PIT BULL/MIX,BLACK/WHITE,Neutered,MED,07/02/2017,K20-036126,DA21,A398420,07/02/2020,08/14/2020,43,STRAY,FIELD,TRANSFER,HSSC,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*ELSA,DOG,AUST KELPIE/MIX,BLACK/TAN,Spayed,MED,07/27/2019,K20-036118,DA20,A398418,07/02/2020,08/14/2020,43,STRAY,FIELD,TRANSFER,HSSC,UNKNOWN,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
SHERMAN,DOG,MASTIFF/BOXER,BROWN/GRAY,Male,LARGE,12/19/2011,K20-036127,DS68,A285893,07/02/2020,07/25/2020,23,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
SHUNKA,DOG,CHINESE SHARPEI/MIX,TAN/WHITE,Neutered,MED,,K20-036112,DS57,A398410,07/02/2020,07/02/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
CARLITO,DOG,CHINESE SHARPEI/MIX,TAN/WHITE,Neutered,MED,,K20-036111,DS88,A398409,07/02/2020,07/02/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
RICHY,DOG,CHIHUAHUA SH/MIX,BROWN,Male,SMALL,07/07/2017,K20-036128,DS72,A398422,07/02/2020,07/07/2020,5,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*NEWTON,DOG,CHIHUAHUA SH/MIX,BROWN/WHITE,Neutered,SMALL,07/28/2011,K20-036116,DS91,A398415,07/02/2020,08/20/2020,49,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
MOLLY,DOG,BOSTON TERRIER,WHITE/BROWN,Female,SMALL,05/27/2013,K20-036131,DS95,A397635,07/02/2020,07/04/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,95422,"95422(38.962754, -122.634743)",1
HAMILTON,DOG,POODLE MIN/MIX,WHITE,Neutered,SMALL,07/21/2010,K20-036134,DS57,A229011,07/04/2020,07/18/2020,14,STRAY,FIELD,RTOS,SPHONE,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
