Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
,CAT,DOMESTIC SH,GRAY/WHITE,Unknown,KITTN,,K19-033403,RECEIVING,A390786,08/20/2019,08/20/2019,0,STRAY,OVER THE COUNTER,TRANSFER,PETLUMA PP,UNKNOWN,TREATABLE/REHAB,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
*BOOTIE,CAT,DOMESTIC SH,GRAY/WHITE,Spayed,KITTN,04/18/2019,K19-032169,LOBBY,A386850,05/10/2019,07/03/2019,54,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
PIGGY PIGGY,OTHER,PIG,WHITE/BLACK,Neutered,SMALL,02/05/2016,K17-024522,LS01,A355914,07/24/2017,09/01/2017,39,STRAY,FIELD,ADOPTION,REFERRAL-F,HEALTHY,HEALTHY,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1,23747
,CAT,DOMESTIC LH,BLUE TABBY,Unknown,SMALL,,K18-029190,COOLER,A374883,07/22/2018,07/23/2018,1,STRAY,FIELD,DISPOSAL,DOA,TREATABLE/REHAB,DEAD,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
DAISY,DOG,GERM SHEPHERD/MIX,BROWN,Female,LARGE,,K17-022445,DA29,A347984,02/04/2017,02/28/2017,24,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,,,,1,
SIMON,DOG,AUST TERRIER/MIX,TRICOLOR,Neutered,MED,03/04/2007,K14-007261,DS79,A200778,01/04/2014,01/04/2014,0,STRAY,FIELD,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,DOG,PIT BULL/MIX,BLACK/WHITE,Male,MED,09/09/2014,K15-015870,EUTH,A326784,09/09/2015,09/10/2015,1,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,BAT,BROWN,Unknown,SMALL,,K17-023246,TRUCK,A351364,04/24/2017,04/25/2017,1,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
BOXY,DOG,LABRADOR RETR,BROWN,Neutered,LARGE,09/01/2009,K16-017646,TRUCK,A245130,01/30/2016,01/30/2016,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,HEALTHY,HEALTHY,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC SH,GRAY/WHITE,Male,KITTN,05/13/2017,K17-023660,CI01,A353323,05/27/2017,05/27/2017,0,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
BEAU,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,,K21-039380,SMM,A406370,08/19/2021,08/20/2021,1,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
,OTHER,BAT,BROWN,Unknown,SMALL,08/05/2015,K16-020147,PHLAB,A340589,08/05/2016,08/05/2016,0,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,CHICKEN,BLACK/YELLOW,Unknown,SMALL,,K21-038601,CI02,A405014,05/25/2021,06/10/2021,16,STRAY,FIELD,TRANSFER,WESTFARM,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
MARSHMALLOW,DOG,CHIHUAHUA SH,TAN/WHITE,Neutered,SMALL,02/02/2011,K18-027147,DA36,A367881,02/01/2018,02/07/2018,6,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
SWISHER,DOG,PIT BULL/MIX,BROWN,Neutered,LARGE,,K17-022228,DQ115,A346265,01/14/2017,03/15/2017,60,CONFISCATE,FLD_ARREST,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,COUNTY,95439,"95439(38.49169, -122.776056)",1,23749
,OTHER,PEAFOWL,WHITE,Unknown,MED,,K18-028866,LS02,A374368,06/30/2018,07/11/2018,11,STRAY,FIELD,TRANSFER,HSSC,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
SHERBY,CAT,DOMESTIC LH,BLUE CREAM/TORTIE,Spayed,SMALL,09/08/2001,K16-020653,TX,A342011,09/07/2016,09/08/2016,1,CONFISCATE,FLD_CORONR,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
*GROOT,DOG,LABRADOR RETR/MIX,YELLOW/WHITE,Neutered,LARGE,09/10/2011,K21-039439,DS60,A406451,08/25/2021,10/07/2021,43,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
HOOTIE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,03/18/2018,K18-028642,WESTFARM,A374024,06/14/2018,06/28/2018,14,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
DEXTER,DOG,GERM SHEPHERD/MIX,BR BRINDLE/WHITE,Neutered,MED,11/08/2019,K21-038470,DQ115,A404505,05/08/2021,06/19/2021,42,QUARANTINE,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC MH,BLACK/WHITE,Female,KITTN,05/03/2015,K15-014281,CI02,A322627,06/03/2015,06/19/2015,16,STRAY,COMM CAT,DIED,IN FOSTER,TREATABLE/MANAGEABLE,DEAD,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,,K17-026753,CS06,A366352,12/21/2017,12/26/2017,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
OSITO,DOG,BORDER COLLIE,TRICOLOR,Neutered,MED,02/01/2008,K17-022183,DA02,A241815,01/11/2017,03/01/2017,49,STRAY,FIELD,ADOPTION,INTERNET,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
*WATSON,CAT,DOMESTIC MH,BLACK/WHITE,Neutered,SMALL,01/26/2015,K16-017584,CS04,A332395,01/26/2016,02/16/2016,21,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95471,"95471(38.526497, -122.98045)",1,31038
,OTHER,RABBIT SH,BLACK,Unknown,SMALL,06/13/2014,K14-009294,EUTH,A307955,06/13/2014,06/13/2014,0,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
JOEY,DOG,PIT BULL/LABRADOR RETR,BLACK,Neutered,MED,06/02/2016,K17-023753,MOBILE,A353508,06/02/2017,08/05/2017,64,STRAY,FIELD,ADOPTION,MOB EVENT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
PUMBAA,DOG,PIT BULL,BR BRINDLE/WHITE,Neutered,MED,09/26/2016,K17-023270,TRUCK,A351433,04/26/2017,04/27/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
CHIQUITA,DOG,PIT BULL,GRAY/WHITE,Spayed,MED,04/28/2012,K14-011820,DS63,A296165,11/24/2014,12/15/2014,21,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
CHILLIE,DOG,CHIHUAHUA SH,BROWN,Male,SMALL,,K19-034828,CS04,A394345,12/10/2019,01/02/2020,23,OWNER SURRENDER,FIELD,TRANSFER,WONDER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,94951,"94951(38.314417, -122.656863)",1,1844
MANDY,CAT,DOMESTIC SH,BRN TABBY,Female,SMALL,,K22-040663,COOLER,A409714,02/08/2022,02/08/2022,0,STRAY,FIELD,DIED,EN ROUTE,TREATABLE/REHAB,DEAD,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,CAT,DOMESTIC MH,GRAY,Male,KITTN,,K21-039460,CA03,A406491,08/27/2021,08/28/2021,1,STRAY,PHONE,TRANSFER,PETLUMA PP,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
IVY,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,07/06/2007,K15-012777,CS05,A250978,02/14/2015,03/28/2015,42,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,DOG,MASTIFF,GRAY,Female,LARGE,,K17-024217,DS77,A354648,07/03/2017,07/08/2017,5,STRAY,FIELD,TRANSFER,DOGWOOD,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
IVY,CAT,DOMESTIC SH,BLUE CREAM,Female,SMALL,05/03/2006,K16-018707,CA02,A336541,05/03/2016,05/04/2016,1,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,PETALUMAAS,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
,DOG,GERM SHEPHERD,BLACK,Male,MED,,K18-028098,DA29,A372096,05/02/2018,05/18/2018,16,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,SIAMESE,WHITE,Unknown,SMALL,,K18-028731,TRUCK,A374178,06/21/2018,06/22/2018,1,STRAY,FIELD,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,,,,1,
*CLO,OTHER,LILAC,GRAY,Female,MED,10/04/2020,K22-040972,CS06,A410706,03/26/2022,04/23/2022,28,STRAY,PHONE,TRANSFER,RP SHELTER,UNKNOWN,PENDING,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Female,SMALL,07/18/1997,K14-009874,SMM,A309221,07/18/2014,07/25/2014,7,STRAY,FIELD,EUTHANIZE,CON SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,04/23/2014,K14-010935,CS06,A311976,09/23/2014,09/25/2014,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
HARLEY QUINN,DOG,GERM SHEPHERD/BELG MALINOIS,TAN/BLACK,Female,LARGE,07/21/2020,K21-039102,DS82,A405958,07/21/2021,09/01/2021,42,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
*SADIE,DOG,PIT BULL/MIX,BR BRINDLE/WHITE,Spayed,MED,06/24/2012,K14-009376,DA42,A308111,06/19/2014,09/12/2014,85,TRANSFER,VET_HOSP,TRANSFER,GREEN DOG,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*BETTY,CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,01/09/2013,K14-012203,TX,A315281,12/26/2014,01/09/2015,14,QUARANTINE,FLD_STRAY,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
DAVEY,DOG,PARSON RUSS TER/MIX,BLACK/WHITE,Neutered,SMALL,03/25/2008,K17-026029,DS66,A311372,10/25/2017,10/25/2017,0,CONFISCATE,FLD_CORONR,RETURN TO OWNER,FLD_PRVS,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
LIL BOY,DOG,PIT BULL,BLACK/WHITE,Male,MED,09/22/2014,K16-020860,DS75,A342598,09/22/2016,10/05/2016,13,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
NATASHA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,08/25/2017,K17-026037,LOBBY,A363680,10/25/2017,11/17/2017,23,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
SIMBA,DOG,PIT BULL,BROWN/WHITE,Neutered,LARGE,09/26/2008,K14-008045,DQ118,A239621,03/12/2014,03/12/2014,0,CONFISCATE,FLD_ARREST,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95492,"95492(38.541541, -122.809202)",1,31428
DORY,DOG,LABRADOR RETR,BROWN,Spayed,MED,11/24/2010,K22-040985,DS61,A350689,03/26/2022,03/29/2022,3,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,COUNTY,COUNTY,95442,"95442(38.371317, -122.520506)",1,23751
JINTY,DOG,BORDER COLLIE,BLACK/WHITE,Spayed,MED,11/28/2011,K17-024436,DS54,A284478,07/17/2017,07/18/2017,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,94931,"94931(38.325442, -122.71081)",1,1832
RAVEN,DOG,DOBERMAN PINSCH,BLACK/TAN,Spayed,LARGE,,K15-016415,DS53,A326665,09/04/2015,09/20/2015,16,STRAY,FIELD,TRANSFER,HSIMC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,95470,"95470(39.278782, -123.247219)",1,31037
,DOG,BOXER,BROWN,Male,MED,,K22-041155,DS96,A411120,04/20/2022,04/28/2022,8,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
ROCKY,CAT,DOMESTIC LH,WHITE/BROWN,Spayed,KITTN,08/06/2014,K14-011639,49ERPET,A313506,11/06/2014,11/20/2014,14,STRAY,COMM CAT,ADOPTION,49ER PET,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
CHARLEE,DOG,PARSON RUSS TER/CHIHUAHUA SH,TAN/WHITE,Neutered,SMALL,12/01/2016,K19-032708,DS68,A354127,06/22/2019,06/22/2019,0,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
PINKY,DOG,PIT BULL,BLUE,Female,MED,05/02/2013,K14-008758,DS88,A306170,05/08/2014,05/24/2014,16,STRAY,FIELD,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
BOOGER,DOG,PIT BULL/GERM SHEPHERD,BR BRINDLE,Male,MED,06/19/2013,K14-008117,DS68,A304176,03/19/2014,03/20/2014,1,TRANSFER,VET_HOSP,RETURN TO OWNER,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
HERSHEY,DOG,LABRADOR RETR,CHOCOLATE,Female,LARGE,06/19/2007,K16-021791,DS70,A205968,12/05/2016,12/07/2016,2,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
PUPPY PUPPY,DOG,AUST CATTLE DOG/MIX,BR BRINDLE,Spayed,MED,06/05/2008,K18-028811,TRUCK,A232497,06/26/2018,06/28/2018,2,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1,11138
,CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,,K15-013665,MISSING,A321026,04/23/2015,04/29/2015,6,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1,26075
TEQUILA,DOG,PIT BULL,BLACK/WHITE,Neutered,LARGE,11/01/2020,K21-040250,DA06,A408143,12/11/2021,02/02/2022,53,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,EBSPCA,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94805,"94805(37.941502, -122.32399)",1,1507
DASAN,DOG,GERM SHEPHERD/ALASKAN HUSKY,BLACK/BROWN,Male,X-LRG,06/12/2013,K20-035953,DS76,A397867,06/12/2020,06/12/2020,0,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,,,1,
ROSIE,OTHER,HORSE,WHITE/BROWN,Female,SMALL,,K20-036348,COOLER,A399305,08/01/2020,08/06/2020,5,QUARANTINE,FIELD,DISPOSAL,,UNKNOWN,,COUNTY,,,,1,
GEORGIE,DOG,PAPILLON,WHITE/BLACK,Neutered,MED,,K20-037411,DS96,A401540,11/24/2020,12/05/2020,11,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,95631,"95631(39.06482, -120.706801)",1,20469
ROCKY,DOG,PIT BULL,BLACK/WHITE,Neutered,LARGE,06/02/2014,K18-029288,DQ114,A314805,07/31/2018,08/09/2018,9,QUARANTINE,FLD_STRAY,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*SQUISHY,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,07/02/2016,K16-020066,CS04,A340299,08/02/2016,09/02/2016,31,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1,23755
*CALVIN,DOG,BORDER COLLIE,BLACK/WHITE,Male,MED,11/07/2018,K19-034239,DS70,A393285,10/23/2019,11/08/2019,16,STRAY,MUN_SHELT,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC SH,BLUE CREAM/CALICO,Female,KITTN,,K15-016093,CI02,A327295,09/22/2015,10/01/2015,9,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
ETHOS,OTHER,HORSE,BROWN/BLACK,Male,X-LRG,,K17-022354,CHANGE,A347748,01/27/2017,01/27/2017,0,STRAY,FIELD,RETURN TO OWNER,,HEALTHY,HEALTHY,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1,23747
,DOG,CHIHUAHUA SH,FAWN,Female,SMALL,,K17-024727,TX,A356548,08/05/2017,08/08/2017,3,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,ORG TABBY,Unknown,KITTN,,K18-029559,RECEIVING,A375501,08/21/2018,08/21/2018,0,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
GUWAP,DOG,PIT BULL,BLUE/WHITE,Male,MED,,K17-023025,DQ111,A349279,04/05/2017,04/21/2017,16,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
CHARLIE,CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,03/01/2017,K19-031573,CS05,A384646,03/01/2019,03/04/2019,3,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ARF,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1,1186
,CAT,DOMESTIC SH,AGOUTI,Unknown,KITTN,,K16-020214,RECEIVING,A340694,08/10/2016,08/10/2016,0,STRAY,PHONE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
MAGGIE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,08/14/2005,K15-015004,CS05,A324485,07/18/2015,08/19/2015,32,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*NICODEMUS,OTHER,RAT,WHITE/BLACK,Male,SMALL,08/16/2018,K21-039198,CI02,A406102,07/31/2021,11/17/2021,109,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL-O,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*MISSY,DOG,DOBERMAN PINSCH/GERM SHEPHERD,RED/BROWN,Spayed,LARGE,07/02/2017,K18-030932,DA45,A381988,12/18/2018,01/31/2019,44,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94931,"94931(38.325442, -122.71081)",1,1832
*STEWART,DOG,AMER BULLDOG/MIX,WHITE/BLACK,Neutered,MED,09/22/2013,K15-015928,DA29,A326916,09/12/2015,04/15/2016,216,STRAY,FIELD,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1,31428
*TRIGGER,DOG,GERM SHEPHERD,TAN/BLACK,Male,PUPPY,07/20/2018,K19-032261,DQ118,A387068,05/17/2019,06/14/2019,28,OWNER SURRENDER,FIELD,TRANSFER,GS GR SHEP,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,,95401,"95401(38.446019, -122.766748)",1,26075
OREO,DOG,CAIRN TERRIER/MIX,BLACK/WHITE,Neutered,SMALL,11/04/2014,K15-015207,DS75,A324829,08/01/2015,08/04/2015,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,OTHER,LOP-HOLLAND,BROWN,Unknown,SMALL,,K18-029825,CS06,A375938,09/11/2018,09/22/2018,11,STRAY,FIELD,TRANSFER,SAVEABUNNY,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,OUT OF COUNTY,94941,"94941(37.896402, -122.547447)",1,1838
DOONA,DOG,PIT BULL,TAN/WHITE,Neutered,LARGE,07/06/2016,K18-028354,DS82,A389249,05/22/2018,05/22/2018,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
*ROSE,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,03/28/2016,K16-019049,LOBBY,A337703,05/28/2016,06/17/2016,20,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
MUGS,DOG,PIT BULL,BROWN,Male,MED,04/08/2014,K17-023061,DQ107,A351007,04/08/2017,04/18/2017,10,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94105,"94105(37.788667, -122.394444)",1,28855
LEXI,DOG,GREAT PYRENEES/CATAHOULA,BR BRINDLE,Spayed,PUPPY,11/26/2015,K16-017595,DA02,A332412,01/26/2016,02/02/2016,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
FREDA,DOG,CHIHUAHUA SH,TRICOLOR,Female,SMALL,08/28/2015,K18-029547,DA21,A375487,08/21/2018,09/11/2018,21,STRAY,FIELD,TRANSFER,IDAHO HS,HEALTHY,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,83705,"83705(43.579675, -116.224114)",1,26251
PUMA,DOG,MASTIFF/MIX,BR BRINDLE,Female,LARGE,,K15-012594,DS73,A316255,01/28/2015,02/13/2015,16,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC LH,BLACK,Spayed,SMALL,,K17-022487,CS06,A348106,02/08/2017,02/10/2017,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95462,"95462(38.468829, -123.018829)",1,31029
LEXIE,DOG,ROTTWEILER,BLACK/BROWN,Spayed,LARGE,06/21/2017,K19-033432,DA31,A388858,08/22/2019,09/27/2019,36,ADOPTION RETURN,OVER THE COUNTER,TRANSFER,ROTTS,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,95695,"95695(38.691507, -121.831929)",1,11112
*DRACO,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,05/07/2014,K14-010029,CA02,A309525,07/29/2014,08/21/2014,23,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC MH,ORG TABBY/WHITE,Neutered,SMALL,,K14-010513,SMM,A310798,08/28/2014,09/02/2014,5,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
