"fiscal_year","bureau","office","program","union_group","job_code","job_title","position_id","sum_of_total_comp"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","17295-Payroll & Garnishments","SEIU 73","5513","5513-Central Payroll Processor III","0012890","91291.20"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","17295-Payroll & Garnishments","SEIU 73","5513","5513-Central Payroll Processor III","0012891","91197.91"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","17295-Payroll & Garnishments","SEIU 73","5514","5514-Wage Garnishment Processor I","0012893","54206.88"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","17295-Payroll & Garnishments","SEIU 73","5515","5515-Wage Garnishment Processor II","0012886","79829.73"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","17295-Payroll & Garnishments","SEIU 73","5516","5516-Wage Garnishment Processor III","0012892","75054.72"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","17295-Payroll & Garnishments","SEIU 73","6690","6690-Payroll Systems Coordinator","0008450","61509.76"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","0112","0112-Dir of Financial Control III","0108158","90095.20"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","0112","0112-Dir of Financial Control III","0108424","90095.20"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","0112","0112-Dir of Financial Control III","0108425","90095.20"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","0112","0112-Dir of Financial Control III","0108673","90095.20"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","0223","0223-Grant Analyst","0107327","74913.28"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","0223","0223-Grant Analyst","0107610","74913.28"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","5235","5235-Grants Management Director","0108677","120000.00"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","6004","6004-Accounting Analyst","0107045","70909.28"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","6004","6004-Accounting Analyst","0107609","70909.28"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","6005","6005-Senior Accounting Analyst","0107047","81138.72"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","6005","6005-Senior Accounting Analyst","0107888","81138.72"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","6005","6005-Senior Accounting Analyst","0108157","81138.72"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","NON-UNION","6005","6005-Senior Accounting Analyst","0108672","81138.72"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","SEIU 73","5520","5520-Accts Payable Specialist III","0107886","75054.72"
"FY22","1076-Chief Financial Officer","1020-County Comptroller (Office)","60162-ARPA - Revenue Loss","SEIU 73","5520","5520-Accts Payable Specialist III","0107887","75054.72"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","0019","0019-Deputy Chief Financial Officer","0013257","150858.00"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","0051","0051-Administrative Assistant V","0002041","84222.21"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","0079","0079-Student Administrative Aide","0078894","34998.08"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","0120","0120-Chief Financial Officer/Comptroller - CCC","0000930","217968.73"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","0620","0620-Legislative Coordinator I","0028474","77440.75"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","0854","0854-Public Information Officer","0007336","84020.43"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","10155-Administration","NON-UNION","5531","5531-Special Asst for Legal Affairs","0007335","109140.00"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","0294","0294-Administrative Analyst IV","0012894","76042.72"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","5244","5244-Financial Analyst","0007852","77281.63"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","5244","5244-Financial Analyst","0084764","70114.67"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","5426","5426-Financial Research Analyst IV","0004151","79135.68"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","5426","5426-Financial Research Analyst IV","0012738","96578.01"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","5426","5426-Financial Research Analyst IV","0012751","84019.52"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","5426","5426-Financial Research Analyst IV","0084894","76042.72"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","8751","8751-Mgr of Financial Planning & Analysis","0062210","117300.00"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","33840-Financial Analysis","NON-UNION","8754","8754-Regional & Policy Economist","0064243","98500.00"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","0019","0019-Deputy Chief Financial Officer","0107003","150858.00"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","0253","0253-Business Manager III","0108910","79135.68"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","1054","1054-Project Director IV","0107280","114464.48"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5244","5244-Financial Analyst","0107710","69164.16"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5426","5426-Financial Research Analyst IV","0107556","79135.68"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5574","5574-Project Manager","0108630","76042.72"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","8761","8761-Deputy Director of Communications - Econ & Dev","0108111","109984.16"
"FY22","1076-Chief Financial Officer","1021-Office of the Chief Financial Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","9999","9999-TEMPORARY EMPLOYEES","0108624","114464.48"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","10155-Administration","NON-UNION","0263","0263-Director","0012895","140234.00"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","10155-Administration","NON-UNION","5204","5204-Deputy Director","0000935","121524.00"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","10155-Administration","NON-UNION","5204","5204-Deputy Director","0034871","79932.32"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","10155-Administration","NON-UNION","6798","6798-Clerk IV","0064206","44813.60"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","11470-Certification Unit","NON-UNION","0291","0291-Administrative Analyst I","0004179","52172.33"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","11470-Certification Unit","NON-UNION","6359","6359-Certification Compliance Off","0012896","91457.60"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","11470-Certification Unit","NON-UNION","6359","6359-Certification Compliance Off","0012899","102571.04"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","11470-Certification Unit","NON-UNION","6359","6359-Certification Compliance Off","0012901","98076.16"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","11470-Certification Unit","NON-UNION","6359","6359-Certification Compliance Off","0108116","57799.04"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","0047","0047-Admin Assistant II","0012897","39368.16"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","6358","6358-Contract Compliance Officer","0006927","83515.38"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","6358","6358-Contract Compliance Officer","0006928","77472.18"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","6358","6358-Contract Compliance Officer","0007854","60837.31"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","6358","6358-Contract Compliance Officer","0012900","92370.72"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","6358","6358-Contract Compliance Officer","0107561","63225.76"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","12140-Contract Compliance","NON-UNION","6358","6358-Contract Compliance Officer","0108390","63225.76"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","60162-ARPA - Revenue Loss","NON-UNION","5204","5204-Deputy Director","0109029","116683.30"
"FY22","1076-Chief Financial Officer","1022-Contract Compliance (Office)","60162-ARPA - Revenue Loss","NON-UNION","6358","6358-Contract Compliance Officer","0109027","62597.60"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","AFSCME","0046","0046-Admin Assistant I","0007244","50970.72"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","AFSCME","0046","0046-Admin Assistant I","0007245","49743.45"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","AFSCME","0046","0046-Admin Assistant I","0007759","50232.00"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","AFSCME","0048","0048-Administrative Assistant III","0000004","66841.46"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","AFSCME","5700","5700-Administrative Hearings Clerk","0007562","50232.00"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","AFSCME","5700","5700-Administrative Hearings Clerk","0007758","50232.00"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","NON-UNION","0263","0263-Director","0000776","147162.81"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","NON-UNION","0292","0292-Administrative Analyst II","0000755","57222.88"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","NON-UNION","5205","5205-Deputy Director","0004706","89201.82"
"FY22","1150-Administrative Hearings","1026-Administrative Hearing Board (Office)","10245-Administrative Hearings","NON-UNION","5531","5531-Special Asst for Legal Affairs","0029371","1.00"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","0048","0048-Administrative Assistant III","0007565","71814.08"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","0112","0112-Dir of Financial Control III","0000383","93999.69"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","0620","0620-Legislative Coordinator I","0007332","66622.53"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","0721","0721-Bureau Chief","0002503","187282.00"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","0854","0854-Public Information Officer","0002414","72340.32"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","1135","1135-Proj Leader - Data Syst","0009308","122740.80"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","5531","5531-Special Asst for Legal Affairs","0007563","113098.24"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","5661","5661-Deputy Bureau Chief","0000384","141253.00"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","5661","5661-Deputy Bureau Chief","0085339","141253.00"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","5819","5819-Executive Assistant II","0059289","83329.97"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","8758","8758-Director of Policy","0085004","114000.00"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","10155-Administration","NON-UNION","8761","8761-Deputy Director of Communications - Econ & Dev","0062217","105957.60"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","5660","5660-Asst Deputy Bureau Chief","0007566","101246.57"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","6740","6740-CMMC Economic Develop Prg Mgr","0031158","76042.72"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","6740","6740-CMMC Economic Develop Prg Mgr","0032373","80182.89"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","6813","6813-Econ Dev Initiatives Prog Mgr","0008048","90095.20"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","6813","6813-Econ Dev Initiatives Prog Mgr","0084675","79932.32"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","6813","6813-Econ Dev Initiatives Prog Mgr","0085458","90095.20"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","35480-Regional and Strategic Initiatives","NON-UNION","7812","7812-Economic Development Prog Mgr - Apprenticeship Expansion","0051458","88977.85"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0036","0036-Chief of Admin Services","0108361","115000.00"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0056","0056-Project Director","0107043","90995.84"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0056","0056-Project Director","0107051","90995.84"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0056","0056-Project Director","0108429","90995.84"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0056","0056-Project Director","0108642","90995.84"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0223","0223-Grant Analyst","0085305","69164.16"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","0223","0223-Grant Analyst","0107296","69164.16"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","4894","4894-Compliance Officer","0107048","70557.76"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","5244","5244-Financial Analyst","0108163","69164.16"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","5572","5572-Project Coordinator","0107576","57222.88"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","7018","7018-Community Engagement Coordinat","0107853","61975.68"
"FY22","1125-Office of Economic Development","1027-Office of Economic Development (Office)","60162-ARPA - Revenue Loss","NON-UNION","8991","8991-Program Analyst","0084646","70909.28"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","10155-Administration","NON-UNION","0854","0854-Public Information Officer","0000330","62911.68"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","10155-Administration","NON-UNION","1210","1210-Chief Procurement Officer","0000941","195857.34"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","10155-Administration","NON-UNION","5531","5531-Special Asst for Legal Affairs","0000331","119646.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","10155-Administration","NON-UNION","5531","5531-Special Asst for Legal Affairs","0062209","120000.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","10155-Administration","NON-UNION","5819","5819-Executive Assistant II","0000953","78887.11"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","NON-UNION","0253","0253-Business Manager III","0000955","83080.85"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","NON-UNION","0300","0300-Contract Administrator","0001459","111644.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","NON-UNION","6498","6498-Operations Analyst","0007243","69488.36"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","SEIU 73","0046","0046-Admin Assistant I","0000389","42438.03"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","SEIU 73","0046","0046-Admin Assistant I","0000952","40790.88"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","SEIU 73","0046","0046-Admin Assistant I","0050010","42438.03"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","SEIU 73","0048","0048-Administrative Assistant III","0060291","57700.75"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","18080-Procurement Operations","SEIU 73","0051","0051-Administrative Assistant V","0000950","100195.68"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","1201","1201-Assistant Procurement Officer","0000943","76042.72"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","1202","1202-Deputy Chief Proc Officer","0000354","139770.77"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","1202","1202-Deputy Chief Proc Officer","0000942","139770.77"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","1202","1202-Deputy Chief Proc Officer","0082094","136923.84"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0000390","111644.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0000391","91357.39"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0000946","111644.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0000948","88100.49"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0027435","81283.16"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0084526","69164.16"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0084529","69164.16"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0084878","83742.20"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0085005","69164.16"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5610","5610-Senior Contract Negotiator","0085132","69164.16"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5611","5611-Contract Negotiator","0000387","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5611","5611-Contract Negotiator","0000959","67545.92"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5611","5611-Contract Negotiator","0084527","75054.72"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5611","5611-Contract Negotiator","0085007","75054.72"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","5922","5922-Procurement Analyst","0000307","71153.98"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","NON-UNION","6806","6806-Procurement Manager","0008231","97414.67"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","SEIU 73","5611","5611-Contract Negotiator","0000386","101549.76"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","SEIU 73","5611","5611-Contract Negotiator","0008324","79216.52"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","SEIU 73","5611","5611-Contract Negotiator","0027438","82573.65"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","SEIU 73","5611","5611-Contract Negotiator","0040474","75054.72"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","19670-Strategic Sourcing","SEIU 73","5611","5611-Contract Negotiator","0040495","80676.23"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0106995","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0106996","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0106997","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0107836","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0107837","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0107838","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0108374","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0108375","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0108622","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0108901","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","5610","5610-Senior Contract Negotiator","0108903","77960.48"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","6806","6806-Procurement Manager","0107270","92830.40"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","NON-UNION","9999","9999-TEMPORARY EMPLOYEES","0106989","120000.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0106998","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0107274","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0107550","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0108104","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0108378","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0108379","67545.00"
"FY22","1076-Chief Financial Officer","1030-Chief Procurement Officer (Office)","60162-ARPA - Revenue Loss","SEIU 73","5611","5611-Contract Negotiator","0108380","67545.00"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","0056","0056-Project Director","0062218","106014.08"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","0112","0112-Dir of Financial Control III","0002887","109209.47"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","0620","0620-Legislative Coordinator I","0007338","85664.19"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","0721","0721-Bureau Chief","0008093","204968.45"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","0854","0854-Public Information Officer","0002415","78557.46"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","5531","5531-Special Asst for Legal Affairs","0022905","1.00"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","5661","5661-Deputy Bureau Chief","0008197","141903.84"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","5661","5661-Deputy Bureau Chief","0107589","124000.00"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","5819","5819-Executive Assistant II","0000606","85351.20"
"FY22","1140-Chief of Asset Management","1031-Office of Asset Management (Office)","10155-Administration","NON-UNION","6080","6080-Energy Manager","0000485","118094.21"
