"hospital_name","facility_id","type_of_service","type_of_insurance","patient_gender","discharged_dead_or_alive","patient_age_group","discharge_year","number_of_discharges","average_length_of_stay","hospital_volume_ranking_2010"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Alive","41-64","2016","780","9.61328125","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Dead","75+","2016","1","14","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Dead","65-74","2016","1","10","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","696","6.278320313","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","41-64","2016","3350","7.518554688","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Dead","18-40","2016","1","3","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Dead","41-64","2016","5","7","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Dead","41-64","2016","13","7.845703125","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Dead","18-40","2016","8","22.75","22"
"Bellevue Hospital Center","1438","Surgical","Other","Female","Discharged Alive","18-40","2016","75","4.319335938","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","13-17","2016","29","3.413574219","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Dead","75+","2016","1","29","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","13-17","2016","13","2.538085938","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","13-17","2016","4","2.25","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Dead","41-64","2016","1","35","22"
"Bellevue Hospital Center","1438","Surgical","Other","Female","Discharged Dead","41-64","2016","2","19.5","22"
"Bellevue Hospital Center","1438","Surgical","Other","Female","Discharged Alive","75+","2016","6","21.1640625","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Dead","65-74","2016","2","33","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Dead","75+","2016","12","3.416503906","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","75+","2016","32","10.84375","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Alive","41-64","2016","82","8.767578125","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Alive","1-12","2016","5","5","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","0","2016","6","60","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Alive","65-74","2016","184","11.80859375","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Alive","65-74","2016","170","8.193359375","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Alive","18-40","2016","162","12.5546875","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Dead","41-64","2016","6","6.666015625","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Dead","0","2016","4","87.75","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","0","2016","1","3","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Dead","41-64","2016","4","11.75","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","1-12","2016","5","3.199707031","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Dead","0","2016","5","3.599609375","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Alive","41-64","2016","288","4.853515625","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","13-17","2016","10","3.5","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Dead","65-74","2016","1","15","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Alive","18-40","2016","115","12.52148438","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Alive","1-12","2016","4","3.75","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Female","Discharged Dead","41-64","2016","5","20","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","0","2016","158","3.968261719","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Dead","41-64","2016","3","3","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","1-12","2016","43","4.790039063","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","18-40","2016","637","6.775390625","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Alive","75+","2016","446","7.3515625","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","41-64","2016","1221","7.809570313","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","41-64","2016","1256","6.94921875","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Male","Discharged Alive","13-17","2016","88","9.646484375","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","0","2016","17","26.87890625","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","18-40","2016","1734","5.798828125","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Dead","75+","2016","8","8.5","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Dead","18-40","2016","2","2","22"
"Bellevue Hospital Center","1438","Surgical","Other","Female","Discharged Alive","41-64","2016","89","3.437988281","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Dead","41-64","2016","3","13.33203125","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","65-74","2016","67","12.65625","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Alive","75+","2016","164","9.255859375","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Alive","13-17","2016","185","11.05859375","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Dead","18-40","2016","1","2","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","13-17","2016","151","9.759765625","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","75+","2016","24","12.875","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","41-64","2016","333","8.275390625","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","978","3.858886719","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","308","8.064453125","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Male","Discharged Alive","18-40","2016","7","3.571289063","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Dead","18-40","2016","4","26.75","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","75+","2016","85","7.293945313","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Dead","65-74","2016","14","6.642578125","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Alive","1-12","2016","11","2.090820313","22"
"Bellevue Hospital Center","1438","Medical","Commercial","Female","Discharged Alive","75+","2016","36","6","22"
"Bellevue Hospital Center","1438","Surgical","Medicare","Female","Discharged Dead","18-40","2016","1","8","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Male","Discharged Dead","65-74","2016","11","4.454101563","22"
"Bellevue Hospital Center","1438","Surgical","Commercial","Male","Discharged Dead","41-64","2016","10","10.59960938","22"
"Bellevue Hospital Center","1438","Surgical","Other","Male","Discharged Alive","13-17","2016","7","9.5703125","22"
"Bellevue Hospital Center","1438","Medical","Medicare","Female","Discharged Dead","75+","2016","26","4.345703125","22"
"Bellevue Hospital Center","1438","Medical","Other","Male","Discharged Alive","41-64","2016","579","10.296875","22"
"Bellevue Hospital Center","1438","Surgical","Medicaid","Female","Discharged Dead","0","2016","1","141","22"
"Bellevue Hospital Center","1438","Medical","Other","Female","Discharged Alive","75+","2016","7","6.856445313","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Alive","65-74","2016","136","11.00585938","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Male","Discharged Dead","0","2016","2","37.5","22"
"Bellevue Hospital Center","1438","Medical","Medicaid","Female","Discharged Dead","18-40","2016","5","16.796875","22"
"Benedictine Hospital","989","Medical","Commercial","Male","Discharged Alive","65-74","2016","20","7.399414063","150"
"Benedictine Hospital","989","Medical","Medicaid","Male","Discharged Alive","65-74","2016","1","8","150"
"Benedictine Hospital","989","Surgical","Medicare","Male","Discharged Dead","65-74","2016","1","22","150"
"Benedictine Hospital","989","Surgical","Medicaid","Female","Discharged Alive","65-74","2016","1","2","150"
"Benedictine Hospital","989","Surgical","Commercial","Female","Discharged Alive","18-40","2016","5","2","150"
"Benedictine Hospital","989","Surgical","Commercial","Male","Discharged Alive","75+","2016","1","1","150"
"Benedictine Hospital","989","Surgical","Commercial","Female","Discharged Alive","75+","2016","1","2","150"
"Benedictine Hospital","989","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","1","4","150"
"Benedictine Hospital","989","Medical","Medicaid","Male","Discharged Alive","41-64","2016","267","7.396484375","150"
"Benedictine Hospital","989","Medical","Medicare","Female","Discharged Dead","75+","2016","2","1.5","150"
"Benedictine Hospital","989","Surgical","Other","Female","Discharged Alive","41-64","2016","2","2.5","150"
"Benedictine Hospital","989","Medical","Medicare","Male","Discharged Dead","65-74","2016","3","10.66601563","150"
"Benedictine Hospital","989","Medical","Medicare","Male","Discharged Alive","65-74","2016","50","10.59960938","150"
"Benedictine Hospital","989","Surgical","Commercial","Male","Discharged Alive","18-40","2016","2","2","150"
"Benedictine Hospital","989","Medical","Other","Female","Discharged Alive","18-40","2016","8","10.75","150"
"Benedictine Hospital","989","Surgical","Commercial","Male","Discharged Alive","65-74","2016","4","3.75","150"
"Benedictine Hospital","989","Medical","Medicare","Female","Discharged Alive","65-74","2016","61","10.34375","150"
"Benedictine Hospital","989","Medical","Medicare","Male","Discharged Alive","41-64","2016","170","12.328125","150"
"Benedictine Hospital","989","Medical","Other","Female","Discharged Alive","41-64","2016","5","4.19921875","150"
"Benedictine Hospital","989","Medical","Medicare","Male","Discharged Alive","18-40","2016","49","10.3671875","150"
"Benedictine Hospital","989","Medical","Medicaid","Female","Discharged Alive","18-40","2016","377","6.598632813","150"
"Benedictine Hospital","989","Medical","Medicaid","Female","Discharged Alive","41-64","2016","117","10.69140625","150"
"Benedictine Hospital","989","Medical","Medicaid","Female","Discharged Alive","13-17","2016","1","3","150"
"Benedictine Hospital","989","Medical","Commercial","Female","Discharged Alive","41-64","2016","88","5.510742188","150"
"Benedictine Hospital","989","Medical","Medicare","Female","Discharged Alive","75+","2016","57","10.38476563","150"
"Benedictine Hospital","989","Medical","Commercial","Male","Discharged Alive","41-64","2016","109","5.760742188","150"
"Benedictine Hospital","989","Surgical","Medicaid","Male","Discharged Alive","65-74","2016","2","1.5","150"
"Benedictine Hospital","989","Surgical","Other","Female","Discharged Alive","65-74","2016","1","5","150"
"Benedictine Hospital","989","Surgical","Commercial","Male","Discharged Alive","41-64","2016","53","2.131835938","150"
"Benedictine Hospital","989","Surgical","Medicare","Male","Discharged Alive","75+","2016","64","3.921875","150"
"Benedictine Hospital","989","Medical","Commercial","Female","Discharged Dead","41-64","2016","1","29","150"
"Benedictine Hospital","989","Medical","Medicare","Female","Discharged Dead","65-74","2016","1","7","150"
"Benedictine Hospital","989","Surgical","Medicare","Male","Discharged Alive","41-64","2016","14","2.856933594","150"
"Benedictine Hospital","989","Medical","Medicaid","Male","Discharged Alive","13-17","2016","1","3","150"
"Benedictine Hospital","989","Surgical","Commercial","Female","Discharged Alive","41-64","2016","48","2.166503906","150"
"Benedictine Hospital","989","Medical","Other","Male","Discharged Alive","41-64","2016","21","3.190429688","150"
"Benedictine Hospital","989","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","2","1.5","150"
"Benedictine Hospital","989","Medical","Medicaid","Male","Discharged Dead","65-74","2016","1","9","150"
"Benedictine Hospital","989","Surgical","Commercial","Female","Discharged Alive","65-74","2016","12","2.5","150"
"Benedictine Hospital","989","Medical","Medicaid","Female","Discharged Dead","41-64","2016","1","14","150"
"Benedictine Hospital","989","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","24","2.375","150"
"Benedictine Hospital","989","Medical","Commercial","Female","Discharged Alive","18-40","2016","147","5.475585938","150"
"Benedictine Hospital","989","Medical","Medicaid","Male","Discharged Alive","18-40","2016","462","7.66796875","150"
"Benedictine Hospital","989","Medical","Medicare","Female","Discharged Alive","41-64","2016","114","11.77929688","150"
"Benedictine Hospital","989","Surgical","Other","Male","Discharged Alive","41-64","2016","1","1","150"
"Benedictine Hospital","989","Surgical","Medicaid","Male","Discharged Alive","41-64","2016","18","3.388671875","150"
"Benedictine Hospital","989","Medical","Medicare","Female","Discharged Alive","18-40","2016","38","8.078125","150"
"Benedictine Hospital","989","Medical","Other","Male","Discharged Alive","75+","2016","1","10","150"
"Benedictine Hospital","989","Medical","Commercial","Female","Discharged Alive","75+","2016","1","6","150"
"Benedictine Hospital","989","Surgical","Medicare","Female","Discharged Alive","65-74","2016","99","2.838378906","150"
"Benedictine Hospital","989","Medical","Other","Male","Discharged Alive","18-40","2016","17","4.881835938","150"
"Benedictine Hospital","989","Medical","Commercial","Male","Discharged Alive","18-40","2016","233","5.317382813","150"
"Benedictine Hospital","989","Medical","Medicare","Male","Discharged Alive","75+","2016","63","12.77734375","150"
"Benedictine Hospital","989","Surgical","Medicare","Female","Discharged Alive","75+","2016","97","3.432617188","150"
"Benedictine Hospital","989","Medical","Commercial","Female","Discharged Alive","65-74","2016","1","18","150"
"Benedictine Hospital","989","Surgical","Medicare","Male","Discharged Alive","18-40","2016","1","2","150"
"Benedictine Hospital","989","Surgical","Medicare","Female","Discharged Alive","41-64","2016","21","2.476074219","150"
"Benedictine Hospital","989","Medical","Other","Female","Discharged Dead","41-64","2016","1","18","150"
"Benedictine Hospital","989","Surgical","Medicare","Male","Discharged Alive","65-74","2016","66","2.833007813","150"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Female","Discharged Dead","75+","2016","1","1","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Female","Discharged Alive","75+","2016","224","3.428222656","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Alive","1-12","2016","1","1","180"
"Bertrand Chaffee Hospital","280","Surgical","Medicare","Female","Discharged Alive","75+","2016","4","5","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Male","Discharged Alive","13-17","2016","1","1","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Female","Discharged Dead","41-64","2016","1","2","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Male","Discharged Dead","65-74","2016","2","1.5","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Dead","75+","2016","2","2","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Female","Discharged Alive","41-64","2016","36","3.416503906","180"
"Bertrand Chaffee Hospital","280","Surgical","Medicaid","Female","Discharged Alive","41-64","2016","1","1","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Male","Discharged Alive","65-74","2016","9","2.333007813","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Male","Discharged Alive","18-40","2016","1","2","180"
"Bertrand Chaffee Hospital","280","Surgical","Commercial","Female","Discharged Alive","41-64","2016","3","6","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Male","Discharged Alive","75+","2016","144","4.3125","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Male","Discharged Alive","65-74","2016","91","2.966796875","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Female","Discharged Alive","18-40","2016","16","2.1875","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Female","Discharged Alive","75+","2016","2","4","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Female","Discharged Dead","65-74","2016","5","1.399902344","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Male","Discharged Alive","41-64","2016","24","3.708007813","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Male","Discharged Alive","75+","2016","5","4.19921875","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Male","Discharged Alive","18-40","2016","16","2.125","180"
"Bertrand Chaffee Hospital","280","Surgical","Medicare","Female","Discharged Alive","65-74","2016","2","9","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Female","Discharged Alive","41-64","2016","31","2.838378906","180"
"Bertrand Chaffee Hospital","280","Surgical","Commercial","Female","Discharged Alive","18-40","2016","1","1","180"
"Bertrand Chaffee Hospital","280","Surgical","Medicare","Male","Discharged Alive","65-74","2016","4","4.5","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Alive","18-40","2016","17","2.352539063","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Male","Discharged Alive","41-64","2016","31","3.2578125","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Male","Discharged Alive","41-64","2016","47","2.936035156","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Female","Discharged Alive","65-74","2016","78","3.063964844","180"
"Bertrand Chaffee Hospital","280","Medical","Other","Male","Discharged Alive","41-64","2016","1","1","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Male","Discharged Dead","75+","2016","5","2.599609375","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Female","Discharged Alive","18-40","2016","2","3","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Alive","41-64","2016","50","2.719726563","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Alive","75+","2016","6","2.666503906","180"
"Bertrand Chaffee Hospital","280","Medical","Medicaid","Male","Discharged Alive","18-40","2016","9","2","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Alive","65-74","2016","7","5.856445313","180"
"Bertrand Chaffee Hospital","280","Surgical","Commercial","Male","Discharged Alive","41-64","2016","2","4.5","180"
"Bertrand Chaffee Hospital","280","Medical","Medicare","Female","Discharged Dead","75+","2016","6","4.166015625","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Female","Discharged Dead","65-74","2016","2","1","180"
"Bertrand Chaffee Hospital","280","Surgical","Medicare","Male","Discharged Alive","75+","2016","4","7.75","180"
"Bertrand Chaffee Hospital","280","Medical","Commercial","Male","Discharged Dead","75+","2016","1","2","180"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Female","Discharged Alive","65-74","2016","15","5.06640625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Male","Discharged Alive","18-40","2016","38","5.262695313","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Male","Discharged Alive","75+","2016","33","5.060546875","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Other","Female","Discharged Alive","18-40","2016","3","2","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicaid","Male","Discharged Alive","65-74","2016","11","6.908203125","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Male","Discharged Dead","41-64","2016","8","12.375","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Female","Discharged Dead","41-64","2016","1","6","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Other","Female","Discharged Alive","18-40","2016","12","4.5","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Male","Discharged Dead","65-74","2016","21","9.474609375","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicaid","Female","Discharged Alive","18-40","2016","45","4.155273438","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Female","Discharged Dead","75+","2016","22","18.7265625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Male","Discharged Alive","75+","2016","1164","5.779296875","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Female","Discharged Dead","75+","2016","2","3","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Male","Discharged Alive","41-64","2016","330","4.344726563","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Male","Discharged Alive","18-40","2016","9","7","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicaid","Female","Discharged Alive","75+","2016","8","24.25","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Male","Discharged Alive","65-74","2016","15","6.465820313","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Female","Discharged Alive","41-64","2016","44","7.772460938","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Male","Discharged Dead","65-74","2016","5","10","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Female","Discharged Alive","65-74","2016","38","4.447265625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Female","Discharged Dead","75+","2016","10","6.19921875","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Female","Discharged Alive","18-40","2016","57","2.859375","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Male","Discharged Alive","41-64","2016","75","5.772460938","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Female","Discharged Dead","41-64","2016","6","6.166015625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Male","Discharged Alive","65-74","2016","120","9.08984375","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Female","Discharged Alive","41-64","2016","418","4.698242188","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Female","Discharged Dead","65-74","2016","1","1","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Male","Discharged Alive","18-40","2016","92","3.901855469","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Male","Discharged Dead","41-64","2016","7","8.28515625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Male","Discharged Dead","75+","2016","3","9.33203125","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Other","Female","Discharged Alive","75+","2016","1","4","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Female","Discharged Alive","65-74","2016","108","9.091796875","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Male","Discharged Alive","75+","2016","3","3.333007813","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicaid","Male","Discharged Alive","75+","2016","6","6.166015625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Male","Discharged Dead","41-64","2016","2","62.5","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Female","Discharged Alive","41-64","2016","364","5.348632813","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Male","Discharged Dead","65-74","2016","8","23.375","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Male","Discharged Alive","65-74","2016","61","5.245117188","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Male","Discharged Alive","75+","2016","23","6.34765625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Male","Discharged Alive","18-40","2016","29","2.654785156","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Commercial","Female","Discharged Alive","75+","2016","5","6.399414063","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicaid","Male","Discharged Alive","18-40","2016","25","3.879882813","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Female","Discharged Alive","75+","2016","285","9.931640625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Other","Female","Discharged Dead","41-64","2016","1","32","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Male","Discharged Dead","75+","2016","16","15","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Other","Male","Discharged Alive","41-64","2016","6","5.833007813","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Male","Discharged Dead","18-40","2016","2","4","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Commercial","Male","Discharged Dead","41-64","2016","3","19.33203125","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicaid","Female","Discharged Dead","65-74","2016","3","7","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicaid","Female","Discharged Dead","41-64","2016","2","13","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Female","Discharged Dead","65-74","2016","20","7.149414063","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Male","Discharged Alive","75+","2016","181","9.916015625","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Female","Discharged Dead","41-64","2016","1","3","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Medical","Medicare","Male","Discharged Alive","65-74","2016","566","5.262695313","93"
"Beth Israel Med Center-Kings Hwy Div","1324","Surgical","Medicare","Female","Discharged Alive","18-40","2016","1","6","93"
