"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"Cortland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Harm Reduction/Syringe Exchange","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Franklin","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Criminal Justice Positive Pathways","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","New York City Gay & Lesbian Anti-Violence Project, Inc.","HIV/AIDS Specialty Services","116 Nassau Street, 3rd  Fl, New York, NY  10038","(212) 714-1184","Btillery@AVP.org"
"Orange","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","New York County Health Services Review Organization","Infection Control Reviews","1 Seaport Plaza, 199 Water Street, 27th Floor New York, NY 10038","(212) 897-6000","harriet-starr@medreview.us"
"Schuyler","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Trillium Health, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","259 Monroe Ave Rochester , NY 14607","(585) 210-4168","ademeo@trillumhealth.org"
"Schuyler","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Cattaraugus","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Onondaga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Onondaga County","Immunization Action Plan (IAP) Contractor","421 Montgomery Street, 12th Floor, Syracuse, NY 13202","(315) 435-6623","hlbdano@ongov.net"
"Cortland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Regional Prevention and Support Programs (formerly CSPs)","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Essex","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Harm ReductionSyring Exchange","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Genesee","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Essex","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Chautauqua","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Oswego","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Lewis","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Lewis County","Immunization Action Plan (IAP) Contractor","7785 North State Street, Lowville, NY 13367","(315) 376-5453","mashline@lcpublichealth.org"
"Onondaga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","HIV/STD /HCV Prevention & realted Services for young gay men/MSM with a focus on COC","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Ontario","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Tompkins","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Tompkins County","Immunization Action Plan (IAP) Contractor","615 Willow Ave., Ithaca, NY 14850","(607) 272-2292","klacelle@tompkins-co.org"
"Lewis","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Rockland","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","New York County Health Services Review Organization","Infection Control Reviews","1 Seaport Plaza                      199 Water Street, 27th Floor New York, NY 10038","(212) 897-6000","harriet-starr@medreview.us"
"Franklin","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Harm ReductionSyring Exchange","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Genesee","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Genesee County","Immunization Action Plan (IAP) Contractor","3837 West Main Street Road, Batavia, NY 14020","(585) 344-2580","azobel@co.genesee.ny.us"
"Suffolk","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Lesbian, Gay, Bisexual, and Transgender Community Center of Long Island, Inc.","HIV/STD/HCV Prevention & Related Services for Young Gay Men/MSM with a focus on COC","20 Crossway Park Drive North Suite 110 Woodbury, NY  11706","(516) 323-0011","david@liglbtnetwork.org"
"Dutchess","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Dutchess County","Immunization Action Plan (IAP) Contractor","85 Civic Center Plaza Suite 106,Poughkeepsie NY 12601","(845) 486-3460","jmaranga@dutchessny.gov"
"Greene","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Health & Human Svcs for LGBT Individuals, Families and Communities","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","The Audre Lorde Project, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","147 W 24th St 3rd Floor, New York, NY 10011","(212) 463-0342","cpage@aip.org"
"Tioga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Greene","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Tompkins","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Harm Reduction/Syringe Exchange","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Clinton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Wayne","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Trillium Health, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","259 Monroe Ave Rochester , NY 14607","(585) 210-4168","ademeo@trillumhealth.org"
"Wyoming","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Pride Center of Western New York, Inc.","Health  and Human Svcs for LGBT Individuals, Families and Communities","206 South Elmwood Ave 3rd Floor Buffalo , NY 14201","(716) 847-0212","rsilverio@evergreenhs.org"
"Seneca","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Trillium Health, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","259 Monroe Ave Rochester , NY 14607","(585) 210-4168","ademeo@trillumhealth.org"
"Schuyler","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Kings","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Suffolk","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Long Island Crisis Center, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","2740 Martin Ave Bellmore , NY 11710","(516) 826-0244","lleonard@longislandcrisiscenter.org"
"Sullivan","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Bronx","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Chinese-American Planning Council, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","150 Elizabeth St New York , NY 10012","(212) 941-0920","executivedirector@cpc-nyc.org"
"Chemung","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Criminal Justice - Men","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Suffolk","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Long Island Crisis Center, Inc.","HIV/STD/HCV Prevention & Related Services for Young Gay Men/MSM with a focus on COC","2740 Martin Ave Bellmore , NY 11710","(516) 826-0244","lleonard@longislandcrisiscenter.org"
"Herkimer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Prevention Services for Women","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Greene","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Greene County","Immunization Action Plan (IAP) Contractor","411 Main Street, Suite 300, Catskill, NY 12414","(518) 719-3600","kmiller@discovergreene.com"
"Bronx","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Citiwide Harm Reduction Program, Inc.","Harm Reduction/Prevention Education/Outreach","226 East 144th St Bronx , NY 10451","(718) 292-7718","jdavila@boomhealth.org"
"Orleans","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Pride Center of Western New York, Inc.","Health  and Human Svcs for LGBT Individuals, Families and Communities","206 South Elmwood Ave 3rd Floor Buffalo , NY 14201","(716) 847-0212","rsilverio@evergreenhs.org"
"Suffolk","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","Island Peer Review Organization","Infection Control Reviews","1979 Marcus Avenue             Lake Success, NY 11042","(516) 326-7767","mzumbo@ipro.org"
"Genesee","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Pride Center of Western New York, Inc.","Health  and Human Svcs for LGBT Individuals, Families and Communities","206 South Elmwood Ave 3rd Floor Buffalo , NY 14201","(716) 847-0212","rsilverio@evergreenhs.org"
"Tompkins","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Wyoming","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Wyoming County","Immunization Action Plan (IAP) Contractor","5362 Mungers Mill Road, Silver Springs, NY 14550","(585) 786-8894","BDemuth@wyomingco.net"
"Orange","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Livingston","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Essex","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Criminal Justice Positive Pathways","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Clinton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Schenectady","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Chenango","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Chenango County","Immunization Action Plan (IAP) Contractor","County Office Bldg., 5 Court Street, Norwich, NY 13815","(607) 337-1673","MKlockowski@co.chenango.ny.us"
"Cortland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Family Counseling Services of Corland County, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","73 Main St Cortland, NY 13045","(607) 756-8970","lHoeschele@fscortland.org"
"Bronx","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Ontario","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Ontario County","Immunization Action Plan (IAP) Contractor","3019 County Complex Drive, Canandaiqua, NY 14424","(585) 396-4343","christine.pullin@co.ontario.ny.us"
"Rensselaer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","In Our Own Voices, Inc.","Health and Human Svcs for LGBT Individual, Families and Communities","245 Lark St Albany , NY 12210","(518) 432-4188","tlagrone@inourownvoices.org"
"Cayuga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Prevention Services for Women","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Montgomery","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Health & Human Svcs for LGBT Individuals, Families and Communities","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Fulton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Regional Prevention and Support Programs (formerly CSPs)","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Bronx","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","The Audre Lorde Project, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","147 W 24th St 3rd Floor, New York, NY 10011","(212) 463-0342","cpage@aip.org"
"Madison","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Prevention Services for Women","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Columbia","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Regional Prevention and Support Programs (formerly CSPs)","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Herkimer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Madison","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Regional Prevention and Support Programs (formerly CSPs)","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Bronx","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","New York City Department of Health & Mental Hygiene","Expanded Partner Services","42-09 28th St, CN #45B, 15th Fl, Long Island City, NY  11101","(347) 396-6037","rdaay@health.nyc.gov"
"Saratoga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Saratoga County","Immunization Action Plan (IAP) Contractor","31 Woodlawn Avenue, Suite 1, Saratoga Springs, NY 12866","(518) 584-7460","jsweet@saratogacountyny.gov"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Latino Commission on AIDS, Inc.","HIV/STD/HCV Prevention & Related Services fro Young Gay Men/MSM with a focus on COC","24 W 25th St 9th Fl New York, NY 10010","(212) 675-3288","gchacon@latinoaids.org"
"Schenectady","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Prevention Services for Women","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Jefferson","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Jefferson County","Immunization Action Plan (IAP) Contractor","531 Meade Street, Watertown, NY 13601","(315) 786-3710","triciab@co.jefferson.ny.us"
"Hamilton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Essex","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Criminal Justice - Men","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Nassau","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Long Island Gay and Lesbian Youth, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","20 Crossways Park Suite 110, Woodbury NY  11797","(516) 323-0011","david@lqbtnetwork.org"
"Nassau","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","Island Peer Review Organization","Infection Control Reviews","1979 Marcus Avenue             Lake Success, NY 11042","(516) 326-7767","mzumbo@ipro.org"
"Franklin","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Franklin County","Immunization Action Plan (IAP) Contractor","355 West Main Street, Suite 425, Malone, NY 12953","(518) 481-1710","cquinn@co.franklin.ny.us"
"Saratoga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Lewis","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Regional Prevention and Support Programs (formerly CSPs)","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Tioga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Seneca","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Criminal Justice - Men","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Tompkins","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Genesee","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Hamilton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Schenectady","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Health & Human Svcs for LGBT Individuals, Families and Communities","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Westchester","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","Westchester County Healthcare Corporation","Healthcare Associated Infection Prevention Project","Macy Pavillion, SW246, Room 2097, 100 Woods Road, Valhalla, NY 10595","914-493-8865","marisa_montecalvo@nymc.edu; mckennad@wcmc.com"
"Clinton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Criminal Justice Positive Pathways","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Westchester","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","New York County Health Services Review Organization","Infection Control Reviews","1 Seaport Plaza                      199 Water Street, 27th Floor New York, NY 10038","(212) 897-6000","harriet-starr@medreview.us"
"Sullivan","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Sullivan County","Immunization Action Plan (IAP) Contractor","P.O. Box 590, 50 Community Lane, Liberty, NY 12754","(845) 292-5910","Jessica.Schwatz@co.sullivan.ny.us"
"Erie","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Erie County","Immunization Action Plan (IAP) Contractor","99 Franklin St., Buffalo, NY 14202","(716) 858-6147","karen.menza@erie.gov"
"Cayuga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Regional Prevention and Support Programs (formerly CSPs)","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"St. Lawrence","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Prevention Services for Women","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Citiwide Harm Reduction Program, Inc.","Harm Reduction/Syringe Exchange","226 East 144th St Bronx , NY 10451","(718) 292-7718","jdavila@boomhealth.org"
"Genesee","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Pride Center of Western New York, Inc.","HIV/STI/Hep C Prevention & Related Services for Transgender Individuals","206 South Elmwood Ave 3rd Floor Buffalo , NY 14201","(716) 847-0212","rsilverio@evergreenhs.org"
"Fulton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Fulton County","Immunization Action Plan (IAP) Contractor","2714 State Highway 29, P.O. Box 415, Johnstown, NY 12095","(518) 736-5720","cbartlett@co.fulton.ny.us"
"Columbia","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Health & Human Svcs for LGBT Individuals, Families and Communities","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Schuyler","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Schuyler County","Immunization Action Plan (IAP) Contractor","106 S. Perry Street, Suite 4, Watkins Glen, NY 14891","(607) 535-8140","akenney@co.Schuyler.ny.us"
"Monroe","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Trillium Health, Inc.","Harm Reduction/Syringe Exchange","259 Monroe Ave Rochester , NY 14607","(585) 210-4168","ademeo@trillumhealth.org"
