"facility","address","date_of_inspection","violation_item","violation_description","critical_violation","total_critical_violations","total_crit_not_corrected","total_noncritical_violations","local_health_department","county","facility_code","facility_address","facility_city","facility_postal_zipcode","nysdoh_gazetteer_1980","facility_municipality","operation_name","permit_expiration_date","food_service_type","food_service_description","permitted_d_b_a","permitted_corp_name","perm_operator_last_name","perm_operator_first_name","nys_health_operation_id","inspection_type","inspection_comments","fs_facility_state","latitude","longitude"
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2021-04-28T00:00:00.000","14A","Insects, rodents present","Not Critical Violation","2","0","10","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Cooling fact sheet left with opeartor.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","8D","Single service items reused, improperly stored, dispensed, not used when required","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","9C","Hair is improperly restrained","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","5E","Enough refrigerated storage equipment is not present, properly designed, maintained or operated so that all potentially hazardous foods are cooled properly and stored below 45�F as required.","Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","12E","Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","5B","Potentially hazardous foods are not cooled by an approved method where the food temperature can be reduced from 120oF to 70oF or less within two hours and 70oF to 45oF within four hours.","Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1/2 Ton's Bar & Grill","141-1/2 Market Street,  Potsdam","2022-04-19T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","2","0","15","Canton District Office","ST LAWRENCE","44-AC71","141-1/2 Market Street","Potsdam","13676","442900","POTSDAM","1/2 Ton's Bar & Grill","2023-03-31T00:00:00.000","Food Service Establishment","Restaurant",,"Jeffrey T. Delosh Business Enterprise, Inc.","Delosh","Jeff","848457","Inspection","Facility reportedly cools the following items: Prime rib roasts, leftover soups, pastas. Cooling fact sheet distributed and cooling discussed with staff and owner.","NY",,
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2018-06-19T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","1","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","wontons cooling properly on sheet pan @ above 140f - to be moved into walk in @ 120f - discussed with staff. sanitizer onsite. coke cooler @ 45f. hand wash sink okay - soap & paper towels onsite. white rice @ 157f. brown rice @ 147f. steam table - hot & sour soup @ 160f. gloves onsite. bain marie - chicken @ 42f. chicken broth @ 175f. garlic in oil - small batches - keep 45f or below. walk in cooler @ 38f. left choking poster. left cooling & reheating chart. left 3 bay sink pamphlet. left cooling & rehaeting chart. left self inspection checklist - discussed with owner. fried noodles - gloves in use.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2018-07-10T00:00:00.000","10A","Food (ice) contact surfaces are improperly designed, constructed, installed, located (cracks, open seams, pitted surfaces, tin cans reused, uncleanable or corroded food contact surfaces)","Not Critical Violation","0","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","Walkin cooler@43, upright freezer@18, Gloves, probe thermomoeter, hot and sour soup@155, line cooler@44, 2 door cooler dumplings@43, 2 door glass door cooler@43, rice marked with a discard time, sushi cooler@40, discussed dented cans, hand washing, glove use.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2018-07-10T00:00:00.000","11B","Wiping cloths dirty, not stored properly in sanitizing solutions","Not Critical Violation","0","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","Walkin cooler@43, upright freezer@18, Gloves, probe thermomoeter, hot and sour soup@155, line cooler@44, 2 door cooler dumplings@43, 2 door glass door cooler@43, rice marked with a discard time, sushi cooler@40, discussed dented cans, hand washing, glove use.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2018-07-10T00:00:00.000","12E","Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing","Not Critical Violation","0","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","Walkin cooler@43, upright freezer@18, Gloves, probe thermomoeter, hot and sour soup@155, line cooler@44, 2 door cooler dumplings@43, 2 door glass door cooler@43, rice marked with a discard time, sushi cooler@40, discussed dented cans, hand washing, glove use.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2019-04-17T00:00:00.000","1D","Canned foods found in poor conditions (leakers, severe dents, rusty, swollen cans)","Critical Violation","1","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","gloves onsite. coke cooler @ 45f. coke cooler # 2 @ 45f. gloves used for fried noodles. pork on ice @ 42f. white rice @ 159f. brown rice @ 162f. steam table - egg drop soup @ 160f. bain marie @ 39f. walk in cooler @ 38f. left self inspection checklist. left cooling & reheating chart & pamphlet. left 3 bay sink pamphlet. left active control pamphlet. left gloves & hand washing pamphlets. garlic in oil - small batches - keep 45f or below - discussed with staff. sushi rice - max hold time is 4 hours ( small batches ), if any leftovers discarded, new batch prepared - discussed with staff. green sticker - 11 am - 3 pm. probe thermometer onsite.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2019-04-17T00:00:00.000","8B","In use food dispensing utensils improperly stored","Not Critical Violation","1","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","gloves onsite. coke cooler @ 45f. coke cooler # 2 @ 45f. gloves used for fried noodles. pork on ice @ 42f. white rice @ 159f. brown rice @ 162f. steam table - egg drop soup @ 160f. bain marie @ 39f. walk in cooler @ 38f. left self inspection checklist. left cooling & reheating chart & pamphlet. left 3 bay sink pamphlet. left active control pamphlet. left gloves & hand washing pamphlets. garlic in oil - small batches - keep 45f or below - discussed with staff. sushi rice - max hold time is 4 hours ( small batches ), if any leftovers discarded, new batch prepared - discussed with staff. green sticker - 11 am - 3 pm. probe thermometer onsite.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2019-04-17T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","1","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","gloves onsite. coke cooler @ 45f. coke cooler # 2 @ 45f. gloves used for fried noodles. pork on ice @ 42f. white rice @ 159f. brown rice @ 162f. steam table - egg drop soup @ 160f. bain marie @ 39f. walk in cooler @ 38f. left self inspection checklist. left cooling & reheating chart & pamphlet. left 3 bay sink pamphlet. left active control pamphlet. left gloves & hand washing pamphlets. garlic in oil - small batches - keep 45f or below - discussed with staff. sushi rice - max hold time is 4 hours ( small batches ), if any leftovers discarded, new batch prepared - discussed with staff. green sticker - 11 am - 3 pm. probe thermometer onsite.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2019-04-17T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","1","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","gloves onsite. coke cooler @ 45f. coke cooler # 2 @ 45f. gloves used for fried noodles. pork on ice @ 42f. white rice @ 159f. brown rice @ 162f. steam table - egg drop soup @ 160f. bain marie @ 39f. walk in cooler @ 38f. left self inspection checklist. left cooling & reheating chart & pamphlet. left 3 bay sink pamphlet. left active control pamphlet. left gloves & hand washing pamphlets. garlic in oil - small batches - keep 45f or below - discussed with staff. sushi rice - max hold time is 4 hours ( small batches ), if any leftovers discarded, new batch prepared - discussed with staff. green sticker - 11 am - 3 pm. probe thermometer onsite.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2019-04-24T00:00:00.000","None",,"Not Critical Violation","0","0","0","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection",,"NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2019-12-27T00:00:00.000","None",,"Not Critical Violation","0","0","0","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Re-Inspection","kitchen shelving cleaned & sanitized. no evidence of rodents observed. back kitchen floor dry mopped as needed. floor due to be repaired on Dec 29 2019. door sweep to be purchased, as per staff.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2020-08-13T00:00:00.000","13B","Garbage storage areas not properly constructed or maintained, creating a nuisance","Not Critical Violation","0","0","4","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","sanitizer onsite. sanitizing containers @ 100 ppm. hand wash sinks okay - soap & paper towels onsite. gloves onsite - for fried noodles. masks on site & in use. - all employees must wear acceptable face coverings at all times. no sushi ( bar closed ). coolers @ 45for below. left covid 19 poster & stickers. left self inspection checklist. left cooking temperature magnet & pamphlet. left 3 bay sink pamphlet. left cooling & reheating chart - discussed with owner. no evidence of rodents observed. back kitchen floor okay - dry mopped as needed. owner to clean dumpster area tomorrow.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2020-08-13T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","0","0","4","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","sanitizer onsite. sanitizing containers @ 100 ppm. hand wash sinks okay - soap & paper towels onsite. gloves onsite - for fried noodles. masks on site & in use. - all employees must wear acceptable face coverings at all times. no sushi ( bar closed ). coolers @ 45for below. left covid 19 poster & stickers. left self inspection checklist. left cooking temperature magnet & pamphlet. left 3 bay sink pamphlet. left cooling & reheating chart - discussed with owner. no evidence of rodents observed. back kitchen floor okay - dry mopped as needed. owner to clean dumpster area tomorrow.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2020-10-27T00:00:00.000","None",,"Not Critical Violation","0","0","0","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","NY Forward Guidelines in place. tables 6� apart. condiments & tables sanitized after use. more signs to be posted. masks onsite & in use. sanitizer onsite. hand wash sinks okay - soap & paper towels onsite. observed proper glove use at sushi station preparing lunch orders. coolers @ 45f or below. back kitchen stock room floor no standing water observed. shelving cleaned. garbage storage area / grease dumpster cleaned.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2021-05-24T00:00:00.000","1H","Food from unapproved source, spoiled, adulterated on premises.","Critical Violation","1","0","2","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","coca cola cooler @ 39f. coca cola cooler # 2 @ 41f. sanitizer onsite. hand wash sinks okay - soap & paper towels onsite. new bain marie installed in kitchen @ 37f. gloves onsite for fried noodles. discussed garic in oil with owner & staff. sushi cooler @ 34f. observed proper glove use at sushi station. display case @ 35f. dish machine @ 180f. area behind restaurant okay, owner maintaining area. time as a public health control in place for sushi. left active control pamphlet. left 3 bay sink pamphlet. left gloves & hand washing pamphlet. left self inspection checklist. left cooling & reheating chart. left cooking temperatures pamphlet - discussed pamphlets with owner.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2021-05-24T00:00:00.000","14B","Effective measures not used to control entrance (rodent-, insect-proof contruction). Harborage areas available for rodents, insects and other vermin","Not Critical Violation","1","0","2","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","coca cola cooler @ 39f. coca cola cooler # 2 @ 41f. sanitizer onsite. hand wash sinks okay - soap & paper towels onsite. new bain marie installed in kitchen @ 37f. gloves onsite for fried noodles. discussed garic in oil with owner & staff. sushi cooler @ 34f. observed proper glove use at sushi station. display case @ 35f. dish machine @ 180f. area behind restaurant okay, owner maintaining area. time as a public health control in place for sushi. left active control pamphlet. left 3 bay sink pamphlet. left gloves & hand washing pamphlet. left self inspection checklist. left cooling & reheating chart. left cooking temperatures pamphlet - discussed pamphlets with owner.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2021-05-24T00:00:00.000","14A","Insects, rodents present","Not Critical Violation","1","0","2","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","coca cola cooler @ 39f. coca cola cooler # 2 @ 41f. sanitizer onsite. hand wash sinks okay - soap & paper towels onsite. new bain marie installed in kitchen @ 37f. gloves onsite for fried noodles. discussed garic in oil with owner & staff. sushi cooler @ 34f. observed proper glove use at sushi station. display case @ 35f. dish machine @ 180f. area behind restaurant okay, owner maintaining area. time as a public health control in place for sushi. left active control pamphlet. left 3 bay sink pamphlet. left gloves & hand washing pamphlet. left self inspection checklist. left cooling & reheating chart. left cooking temperatures pamphlet - discussed pamphlets with owner.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2021-06-04T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","0","0","1","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","kitchen shelving cleaned. no evidence of mice. abc pest control now monthly. dish machine scheduled to be serviced, as per owner. observed proper glove use at sushi station. hand wash sinks okay - soap & paper towels onsite. probe thermometer onsite. gloves onsite. coolers @ 45f or below.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2022-01-13T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","2","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","observed proper glove use preparing squid at sushi station. hand wash sink okay - soap & paper towels. masks in use. sign posted. sushi display case @ 40f. sanitizer onsite. new dish machine installed in kitchen. dish machine @ + 180f. Coca Cola cooler @ 34f. pest control monthly. Coca Cola cooler # 2 @ 37f. gloves onsite for fried noodles. wonton soup @ 182f. ice machine is scoop only. walk in cooler @ 36f. observed proper thawing - shrimp thawing in side of walk in cooler. noodles cooled on sheet pans. rice @ 156f. probe thermometer onsite. left choking poster. left self inspection checklist. left gloves & hand washing pamphlet. let 3 bay sink pamphlet. left active control pamphlet. left cooking temperatures pamphlet. left self inspection checklist.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2022-01-13T00:00:00.000","15C","Premises littered, unnecessary equipment and article present, living quarters no completely separated for food service operations, live animals, birds and pets not excluded","Not Critical Violation","0","0","2","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","observed proper glove use preparing squid at sushi station. hand wash sink okay - soap & paper towels. masks in use. sign posted. sushi display case @ 40f. sanitizer onsite. new dish machine installed in kitchen. dish machine @ + 180f. Coca Cola cooler @ 34f. pest control monthly. Coca Cola cooler # 2 @ 37f. gloves onsite for fried noodles. wonton soup @ 182f. ice machine is scoop only. walk in cooler @ 36f. observed proper thawing - shrimp thawing in side of walk in cooler. noodles cooled on sheet pans. rice @ 156f. probe thermometer onsite. left choking poster. left self inspection checklist. left gloves & hand washing pamphlet. let 3 bay sink pamphlet. left active control pamphlet. left cooking temperatures pamphlet. left self inspection checklist.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2022-05-10T00:00:00.000","13B","Garbage storage areas not properly constructed or maintained, creating a nuisance","Not Critical Violation","0","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","sanitizer onsite. gloves onsite. 4 hour in place at front sushi station. hand wash sinks okay - soap & paper towels onsite. Coca Cola cooler @ 42f. Coca Cola cooler # 2 @ 42f. steam table - hot & sour @ 170f. white rice @ 160f. bain marie @ 40f. ice machine is scoop only. hood filters cleaned.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2022-05-10T00:00:00.000","15C","Premises littered, unnecessary equipment and article present, living quarters no completely separated for food service operations, live animals, birds and pets not excluded","Not Critical Violation","0","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","sanitizer onsite. gloves onsite. 4 hour in place at front sushi station. hand wash sinks okay - soap & paper towels onsite. Coca Cola cooler @ 42f. Coca Cola cooler # 2 @ 42f. steam table - hot & sour @ 170f. white rice @ 160f. bain marie @ 40f. ice machine is scoop only. hood filters cleaned.","NY","41.970585","-73.988944"
"1353 KINGSTON WOK","1353 ULSTER AVENUE,  KINGSTON","2022-05-10T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","3","Ulster County","ULSTER","55-67011","1353 ULSTER AVENUE","KINGSTON","12401","556700","ULSTER","1353 KINGSTON WOK","2023-02-28T00:00:00.000","Food Service Establishment","Food Service Establishment",,"1353 KINGSTON WOK LLC","WANG","KEBO","994337","Inspection","sanitizer onsite. gloves onsite. 4 hour in place at front sushi station. hand wash sinks okay - soap & paper towels onsite. Coca Cola cooler @ 42f. Coca Cola cooler # 2 @ 42f. steam table - hot & sour @ 170f. white rice @ 160f. bain marie @ 40f. ice machine is scoop only. hood filters cleaned.","NY","41.970585","-73.988944"
