"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Women's Preventive Care","3","Women's Health","Preventive Care for Women","Cervical Cancer Screening","Cervical Cancer Screen","Central","1.96","2.497042671","-1.598387175","-0.654060803","3.621620628","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Western","1.859548038","1.859548038","-0.053294","0","0.789572559","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Northeast","1.859548038","1.859548038","-0.053294","0","0.789572559","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","NYC","1.859548038","1.859548038","-0.053294","0","0.789572559","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Long Island","1.859548038","1.859548038","-0.053294","0","0.789572559","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Hudson Valley","1.859548038","1.859548038","-0.053294","0","0.789572559","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Western","2.765846111","2.766031756","0.725100388","-0.08270297","2.02653376","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Northeast","2.765846111","2.766031756","0.725100388","-0.08270297","2.02653376","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","NYC","2.765846111","2.766031756","0.725100388","-0.08270297","2.02653376","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Hudson Valley","2.765846111","2.766031756","0.725100388","-0.08270297","2.02653376","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Central","2.765846111","2.766031756","0.725100388","-0.08270297","2.02653376","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Western","2.76648366","2.733523458","1.843218607","-0.149405388","1.226284833","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","NYC","2.76648366","2.733523458","1.843218607","-0.149405388","1.226284833","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Long Island","2.76648366","2.733523458","1.843218607","-0.149405388","1.226284833","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Hudson Valley","2.76648366","2.733523458","1.843218607","-0.149405388","1.226284833","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Central","2.76648366","2.733523458","1.843218607","-0.149405388","1.226284833","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Western","1.859548038","1.909774019","0.107738968","-1.285926051","1.412754328","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Northeast","1.859548038","1.909774019","0.107738968","-1.285926051","1.412754328","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","NYC","1.859548038","1.909774019","0.107738968","-1.285926051","1.412754328","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Hudson Valley","1.859548038","1.909774019","0.107738968","-1.285926051","1.412754328","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Central","1.859548038","1.909774019","0.107738968","-1.285926051","1.412754328","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Western","1.96","2.28225161","-0.280142096","0.538534749","3.491008096","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","NYC","1.96","2.28225161","-0.280142096","0.538534749","3.491008096","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Long Island","1.96","2.28225161","-0.280142096","0.538534749","3.491008096","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Hudson Valley","1.96","2.28225161","-0.280142096","0.538534749","3.491008096","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Northeast","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Hudson Valley","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Central","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Northeast","2.353363435","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Hudson Valley","2.353363435","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Central","2.353363435","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Northeast","2.765581621","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Central","2.765581621","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Northeast","2.765719093","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Hudson Valley","2.765719093","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Northeast","2.765679894","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Hudson Valley","2.765679894","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Central","2.765679894","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Hudson Valley","2.684188412","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Central","2.684188412","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Northeast","2.765537108","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Hudson Valley","2.765537108","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Central","2.765537108","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Northeast","2.765720943","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Hudson Valley","2.765720943","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","5","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Northeast","2.765891893","2.362945947","3.827057033","-0.558757218","2.587724403","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","5","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Hudson Valley","2.765891893","2.362945947","3.827057033","-0.558757218","2.587724403","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","5","Adult Health","Managing Medications for Adults","Statin Therapy for Patients with Cardiovascular Disease - Adherent","Statin Adherence 80%","Central","2.765891893","2.362945947","3.827057033","-0.558757218","2.587724403","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Hudson Valley","2.766217401","2.766031756","-0.495537404","-0.08270297","2.02653376","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Central","2.766217401","2.766031756","-0.495537404","-0.08270297","2.02653376","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Northeast","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Central","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Northeast","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Hudson Valley","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Provider Network","Provider Network","Satisfaction with Personal Doctor","Satisfaction w/PCP","Central","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Northeast","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Hudson Valley","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Rating of Health Plan","Rating of Health Plan","Central","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","5","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Northeast","1.96","1.96","5.88","-0.0017323","3.004423605","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","5","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Hudson Valley","1.96","1.96","5.88","-0.0017323","3.004423605","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","5","Women's Health","Preventive Care for Women","Timeliness of Prenatal Care","Prenatal Care","Central","1.96","1.96","5.88","-0.0017323","3.004423605","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","5","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Northeast","1.96","1.96","5.88","-0.0017323","3.004423605","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","5","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Hudson Valley","1.96","1.96","5.88","-0.0017323","3.004423605","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Maternal Care","5","Women's Health","Preventive Care for Women","Postpartum Care","Postpartum Care","Central","1.96","1.96","5.88","-0.0017323","3.004423605","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Northeast","2.685546231","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Hudson Valley","2.685546231","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Metabolic Monitoring for Children and Adolescents on Antipsychotics","MM for Kids on Antipsychs","Central","2.685546231","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Provider Network","Provider Network","Satisfaction with Specialist","Satisfaction w/Spec","Hudson Valley","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Northeast","2.765546393","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Hudson Valley","2.765546393","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Breast Cancer Screening","Breast Cancer Screen","Central","2.765546393","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Use of Spirometry Testing in the Assessment and Diagnosis of COPD","Spirometry","Northeast","2.766217401","2.766031756","-0.495537404","-0.08270297","2.02653376","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Northeast","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Hudson Valley","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Childhood Immunization Status (Combo 3)","Immu - Combo 3","Central","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Central","2.765720943","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Northeast","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Hudson Valley","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Experience of Care for Adults","Rating of Overall Healthcare","Rating of Healthcare","Central","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","5","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Northeast","1.96","2.362945947","3.827057033","-0.558757218","2.587724403","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","5","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Hudson Valley","1.96","2.362945947","3.827057033","-0.558757218","2.587724403","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Cardiovascular Care","5","Adult Health","Managing Cardiovascular Conditions for Adults","Controlling High Blood Pressure","Controlling High BP","Central","1.96","2.362945947","3.827057033","-0.558757218","2.587724403","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Managing Diabetes Outcomes for Adults","Managing Diabetes Outcomes -Poor HbA1c Control","Diabetes Poor HbA1c","Northeast","1.96","1.96","5.88","-0.560956012","3.070552279","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Northeast","2.684188412","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
