"site_name","room_suite","address","town_city","county_fips","county_name","state","zip_code","latitude","longitude","area_code","phone_number","designated_service","npi","license_number_facility","pfi","medicaid_provider","commercial_provider_indicator","medicaid_provider_indicator","chp_indicator","harp_indicator","medicaid_advantage_indicator","partial_caps_indicator","map_indicator","pace_indicator","fida_indicator","fidaidd_indicator","hivsnp_indicator","sip_pl_indicator","nysoh_standard_essential","nysoh_ep_plus_adult_vision","commercial_non_mco_medical","commercial_non_mco_medical_1","commercial_non_mco_medical_2","commercial_non_mco_medical_3","commercial_non_mco_medical_4","commercial_non_mco_medical_5","commercial_non_mco_medical_6","commercial_non_mco_medical_7","service_1","service_2","service_3","service_4","service_5","service_6","service_7","service_8","service_9","service_10","service_11","service_12","service_13","service_14","service_15","service_16","service_17","service_18","service_19","service_20","service_21","service_22","service_23","service_24","service_25","nysoh_medical_network","nysoh_medical_network_1","nysoh_medical_network_2","nysoh_medical_network_3","nysoh_medical_network_4","nysoh_medical_network_5","nysoh_medical_network_6","nysoh_medical_network_7","nysoh_medical_network_8","servicing_county_1","servicing_county_2","servicing_county_3","servicing_county_4","servicing_county_5","oasas_program_reporting_unit","oasas_provider_number","omh_id","plan_name","provider_network_data_system","quarter_year"
"1ST AID PHARMACY & SURGICAL SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","99999",,"5806370","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPPLIES","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523","999999","3510538","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPPLIES","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPPLIES","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPPLIES","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","8450042","760","1760736979","31523",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"1ST AID PHARMACY & SURGICAL SUPPLIES","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc.","38","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979",,,"3510538","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Focus Select","213","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Align Select","216","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979",,,"3510538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc","100","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter4 2019"
"1ST AID PHCY AND SURG SUPP","NA","23 W FORDHAM RD","BRONX","36005","Bronx","NY","10468","40.862876","-73.9021","718","4503555","760","1760736979","31523",,"3510538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Empire plan","208","Quarter4 2019"
"1ST AIDE HOME CARE","NA","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","675","1578935847",,"999999","88888888","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","146","155","300","301","302","672","674","675","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter4 2019"
"1ST AIDE HOME CARE","FL 1","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","668","1265770028","1892L001","999999","88888888","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","281","300","301","302","668","672","909","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter4 2019"
"1ST AIDE HOME CARE INC","NA","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","668","1265770028","1892L001",,"4813287","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","281","300","301","302","307","668","674","680","824","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","61","81","85","119",,,,"New York Quality Healthcare Corporation","44","Quarter4 2019"
"1ST AIDE HOME CARE INC","NA","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","824","1265770028","1892L001",,"4813287","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"New York Quality Healthcare Corporation","44","Quarter4 2019"
"1ST AIDE HOME CARE INC","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","668","1265770028","1892L001",,"99999999","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","668","672","673","674","680","781","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","47","61","81","85",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST AIDE HOME CARE INC","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","914","1265770028",,,"4813287","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","103","119","999","999",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST CHOICE HEALTHCARE","STE B","1107 S MADISON ST","WEBB CITY","29097","Jasper","MO","64870","37.134387","-94.474795","417","6738090","307","1659313443",,,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST AIDE HOME CARE INC","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","680","1265770028","1892L001",,"99999999","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","668","672","673","674","680","781","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","47","61","81","85",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST AIDE HOME CARE INC","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","680","1265770028","1892L001",,"99999999","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","668","672","673","674","680","781","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","999","999","999","999",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST AIDE HOME CARE INC","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","914","1265770028",,,"4813287","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","47","59","61","81",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST AIDE HOME CARE INC","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","668","1265770028","1892L001",,"99999999","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","668","672","673","674","680","781","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","999","999","999","999",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST AIDE HOME CARE INC","STE 3","2517 86TH ST","EAST ELMHURST","36081","Queens","NY","11369","40.762947","-73.882599","347","8088404","680","1265770028","1892L001",,"4813287","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","47","61","85","119",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST AIDE HOME CARE INC","STE 3","2517 86TH ST","EAST ELMHURST","36081","Queens","NY","11369","40.762947","-73.882599","347","8088404","668","1265770028","1892L001",,"4813287","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","672","673","674","680","781","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","47","61","85","119",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST AIDE HOME CARE INC.","1st Floor","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","718","4494853","914","1265770028",,"0","4247834","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","61","81","85","119",,,,"RiverSpring at Home","31","Quarter4 2019"
"1ST AIDE HOME CARE, INC.","1st FLOOR","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","347","4925982","680","1265770028","1892L001","999999","4813287","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","673","674","675","676","781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter4 2019"
"1ST AIDE HOME CARE, INC.","1st FLOOR","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","347","4925982","914","1265770028","1892L001","999999","4813287","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","673","674","675","676","781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","119","61","999",,,,"Senior Whole Health","115","Quarter4 2019"
"1ST AIDE HOME CARE, INC.","1st FLOOR","1974 64TH ST","BROOKLYN","36047","Kings","NY","11204","40.617283","-73.985797","347","4925982","668","1265770028","1892L001","999999","4813287","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","640","673","674","675","676","781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","119","61","999",,,,"Senior Whole Health","115","Quarter4 2019"
"1ST BRONXCARE PHARMACY","NA","438 E 149TH ST","BRONX","36005","Bronx","NY","10455","40.815358","-73.916334","718","4839891","760","1124551288",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter4 2019"
"1ST BRONXCARE PHARMACY","NA","438 E 149TH ST","BRONX","36005","Bronx","NY","10455","40.815358","-73.916334","718","5883333","760","1124551288","32975",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"1ST BRONXCARE PHARMACY","N/A","438 E 149TH ST","BRONX","36005","Bronx","NY","10455","40.815358","-73.916334","718","8399891","760","1124551288","35284",,"4876115","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter4 2019"
"1ST BRONXCARE PHARMACY","NA","438 E 149TH ST","BRONX","36005","Bronx","NY","10455","40.815358","-73.916334","718","4839891","760","1124551288","35284","999999","4876115","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter4 2019"
"1ST BRONXCARE PHARMACY INC.","NA","438 E 149TH ST","BRONX","36005","Bronx","NY","10455","40.815358","-73.916334","718","4839891","760","1992103634","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"1ST CHOICE","Suite 102","246 MINEOLA BLVD","MINEOLA","36059","Nassau","NY","11501","40.747232","-73.642959","516","6742300","671","1841478690",,,"2927640","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"1ST CHOICE ADC INC","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","917","7578118","662","1235796814",,,"99999999","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST CHOICE AMBULETTE","NA","246 MINEOLA BLVD","MINEOLA","36059","Nassau","NY","11501","40.747232","-73.642959","516","6742300","671","1841478690",,,"2927640","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","103","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST CHOICE AMBULETTE","NA","246 MINEOLA BLVD","MINEOLA","36059","Nassau","NY","11501","40.747232","-73.642959","516","6742300","671","1841478690",,,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter4 2019"
"1ST CHOICE AMBULETTE","Suite 102","246 MINEOLA BLVD","MINEOLA","36059","Nassau","NY","11501","40.747232","-73.642959","516","6742300","671","1841478690","99999999",,"99999999","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centers Plan for Healthy Living LLC","96","Quarter4 2019"
"1ST CHOICE HEALTHCARE LLC","NA","1107 S MADISON ST","WEBB CITY","29097","Jasper","MO","64870","37.134387","-94.474795","417","6738090","307","1659313443",,"999999","88888888","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","307","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter4 2019"
"1ST CHOICE HEALTHCARE LLC","B","1107 S MADISON ST","WEBB CITY","29097","Jasper","MO","64870","37.134387","-94.474795","417","6738090","307","1659313443",,"999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter4 2019"
"1ST CHOICE HOME CARE","2nd Fl","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","668","1922335843","1561L001",,"4780205","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","673","0","0","0","0","0","0","0","0","0","0","103","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST CHOICE HOME CARE","2nd Fl","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","668","1922335843","1561L001",,"4780205","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","673","0","0","0","0","0","0","0","0","0","0","81","85","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST CHOICE HOME CARE","2nd Fl","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","668","1922335843","1561L001",,"4780205","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","673","0","0","0","0","0","0","0","0","0","0","5","59","61","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST CHOICE HOME CARE","2nd Fl","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","914","1922335843","1561L001",,"4780205","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","59","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
