"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Gouverneur Hospital (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Room 122
227 Madison Street
New York, NY 10002","(212) 238-7146","mahendra.patel@nychhc.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"Chautauqua","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Agri-Business Child Development","Migrant and Seasonal Farmworker Health Program","847 Union Street, Schenectady, NY 12308","(518) 346-6447","barbm@co.chenango.ny.us"
"Oswego","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Cattaraugus","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Suffolk","4","Promote Healthy Women, Infants, and Children","2","Child Health","Suffolk County Department of Health Services","Special Supplemental Food Program for Women, Infants, and Children (WIC)","H. Lee Dennison Building 3rd Floor
100 Veterans Memorial Highway
Hauppauge, NY 11788","(631) 853-3014","James.Tomarken@suffolkcountyny.gov"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Wyckoff Heights Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 1
316A Himrod Street
Brooklyn, NY 11237","(718) 963-6471","RaRodriguez@wyckoffhospital.org"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","William F. Ryan Community Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
801 Amsterdam Avenue
New York, NY 10025","(212) 865-0410","ana.taras@ryancenter.org"
"Albany","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Albany County Health Department","Maternal Infant Health Collaborative","175 Green Street Albany NY 12207","(518) 447-4695","lara.madison@albanycounty.com"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","New York Presbyterian Hospital","Family Planning Program","60 Haven Avenue B-3 New York NY 10032","(212) 304-5271","nieton@nyp.org"
"Madison","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Community Action Partnership for Madison County, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1001 New Market Drive
Canastota, NY 13032","(315) 798-5066","klorraine@capmadco.org"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","2","Child Health","St. Lawrence County Public Health Department","Early Intervention Program","80 State Highway 310, Suite 2, Canton, New York 13617","(315) 386-2325","jgiglio@stlawco.org and jlavigne@stlawco.org"
"Albany","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Upper Hudson Planned Parenthood","Comprehensive Adolescent Pregnancy Prevention","855 Central Ave , Albany, NY 12206","(518) 434-5678","Pamela.Kowal@erie.gov"
"Essex","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"Greene","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Harlem Hospital (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Ronald H. Brown Building 1st Floor Room 1061
506 Lenox Ave
New York, NY 10037","(212) 939-2730","Mahendra.Patel@nychhc.org"
"Orange","4","Promote Healthy Women, Infants, and Children","2","Child Health","Middletown Community Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","140 Hammond Street
Port Jervis, NY 12771","(845) 856-8156","tmbutler@middletownchc.org"
"Washington","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Broome","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Richmond","4","Promote Healthy Women, Infants, and Children","2","Child Health","Staten Island University Hospital","Special Supplemental Food Program for Women, Infants, and Children (WIC)","MAP Building
242 Mason Avenue
Staten Island, NY 10305","(718) 226-6270","dproske@NSHS.edu"
"Herkimer","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","East Harlem Council for Human Services, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","3rd Floor
2265 3rd Avenue
New York, NY 10035","(212) 289-6650","eestades@boriken.org"
"Delaware","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","Brookdale Hospital and Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","465 New Lots Avenue
Brooklyn, NY 11207","(718) 240-6445","jbarley@bhmcny.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Catholic Charities of Rockville Centre","Special Supplemental Food Program for Women, Infants, and Children (WIC)","38 Saint John's Place
Freeport, NY 11520","(516) 733-7051","ceo@catholiccharities.cc"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of the North Country NY","Family Planning Program","160 Stone Street , Watertown, NY 13601","(518) 561-0605","Betsy.Brown@ppncny.org"
"Queens","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Forestdale, Inc.","Successfully Transitioning Youth to Adolescence","67-35 112 Street, Forest Hills, NY 11375","(718) 263-0740 x 236","lmccormack@foestdaleinc. Org"
"Chemung","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Strong Memorial Hospital - Regional Perinatal Center","Regional Perinatal Centers","601 Elmwood Avenue, Rochester, NY 14627","(585) 275-6036","phyliss.higgins@columbiacountyny.com"
"Essex","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065","Vcunningham@co.livingston.ny.us"
"Genesee","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Women and Childrens Hospital of Buffalo - Regional Perinatal Center","Regional Perinatal Centers","219 Bryant Street, Buffalo, NY 14222","(716) 878-7216","lhubbard@kaleidahealth.org"
"Schuyler","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Bronx Lebanon Hospital Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","21 East Mount Eden Avenue
Bronx, NY 10452","(718) 583-4280","vdemarco@bronxleb.org"
"Cattaraugus","4","Promote Healthy Women, Infants, and Children","2","Child Health","Cattaraugus County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 4010 1 Leo Moss Drive, Olean, NY 14760","(716) 373-8057","kdwatkins@cattco.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","Renaissance Health Care Network","School Based Health Centers","264 West 118 Street New York, NY 10026","(212) 932-6500","andre.gray@nychhc.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Urban Health Plan","Maternal Infant Health Collaborative","1065 Southern Blvd., Bronx, NY 10459","(718) 589-2440 ext 4238","colette.sturgis@urbanhealthplan.org"
"Chemung","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Long Island FQHC, Inc","Special Supplemental Food Program for Women, Infants, and Children (WIC)","322 Nassau Road
Roosevelt, NY 11575","(516) 571-8606","Yhinds1@numc.edu"
"Westchester","4","Promote Healthy Women, Infants, and Children","2","Child Health","Mt. Vernon Neighborhood Health Center, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","107 W. 4th Street
Mount Vernon, NY 10550","(914) 699-7200","Odunstan@aol.com"
"Westchester","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Montefiore New Rochelle Hospital","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
16 Guion Place
Westchester, NY 10802","(914) 637-1295","irrosari@montefiore.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Morrisania Diagnostic & Treatment Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1225 Gerard Avenue
Bronx, NY 10452","(718) 960-2805","mahendra.patel@nychhc.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Nassau Health Care Corporation","Family Planning Program","Nassau Co Med Ctr/Rm 107 2201 Hempstead Tpk, East Meadow, NY 11554","(516) 572-6254","lward1@numc.edu"
"Monroe","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Perinatal Network of Monroe County","Maternal Infant Health Collaborative","339 East Ave - Suite 203 Rochester, NY 14604","(585) 546-4930 x 213","SBullock@perinatalnetwork.net"
"Queens","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Elmhurst Hospital Center (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","8106 Baxter Avenue
Elmhurst, NY 11373","(718) 334-3265","mahendra.patel@nychhc.org"
"Jefferson","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Bedford Stuyvesant Family Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","20 New York Avenue
Brooklyn, NY 11216","(718)857-4268","pfernandez@bsfhc.org"
"Monroe","4","Promote Healthy Women, Infants, and Children","2","Child Health","Monroe County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","St. Pius the 10th
3010 Chili Ave
Rochester, NY 14624","(585-753-4942","michaelmendoza@monroecounty.gov"
"Tompkins","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Tompkins County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","55 Brown Road
Ithaca, NY 14850","(607) 274-6630","fkruppa@tompkins-co.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","Opportunity Development Association of Williamsburg","Special Supplemental Food Program for Women, Infants, and Children (WIC)","12 Heyward Street
Brooklyn, NY 11249","(718) 852-1917","yturner@odabdc.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","St. Barnabas Hospital","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1st Floor
2021 Grand Concourse
Bronx, NY 10453","(718) 901-9510","pbelair@sbhny.org"
"Delaware","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Delaware Opportunities Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","35430 State Highway 10
Hamden, NY 13782","(607) 746-1700","exdir@delawareopportunities.org"
"Columbia","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Catholic Charities of Columbia & Greene Counties","Special Supplemental Food Program for Women, Infants, and Children (WIC)","431 East Allen Street
Hudson, NY 12534","(518) 828-9668","tlux@cathcharcg.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","The Children's Aid Society","Family Planning Program","105 East 22nd Street, Rm. 102 , New York, NY 10010","(212) 949-4921","beverlyc@childrensaidsociety.org"
"Cayuga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Cayuga County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","157 Genesee Street
Auburn, NY 13021","(315) 253-1406","kcuddy@cayugacounty.us"
"Kings","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Coney Island Hospital","Family Planning Program","2601 Ocean Parkway, Brooklyn, NY 11235","(716) 616-3000","barbara.rosado@nychhc.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Urban Health Plan, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Main Floor
1070 Southern Boulevard
Bronx, NY 10459","(718) 589-4776","Paloma.Hernandez@urbanhealthplan.org"
"Erie","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Buffalo Prenatal-Perinatal Network","Maternal Infant Health Collaborative","625 Delaware Ave., Suite 410, Buffalo, NY 14202","(716) 884-6711","mkh@bppn.org"
"Suffolk","4","Promote Healthy Women, Infants, and Children","2","Child Health","Research Foundation of SUNY Stony Brook","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Department of Family Medicine Suite 2
181 N Belle Meade Road
East Setauket, NY 11733","(631) 444-5239","deborah.chalmers@stonybrook.edu"
"Lewis","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Maimonides Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","5613 Fort Hamilton Parkway
Brooklyn, NY 11219","(718) 854-3498","mbiberfeld@maimonidesmed.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","2","Child Health","Long Island FQHC, Inc","Special Supplemental Food Program for Women, Infants, and Children (WIC)","322 Nassau Road
Roosevelt, NY 11575","(516) 571-8606","Yhinds1@numc.edu"
"Columbia","4","Promote Healthy Women, Infants, and Children","2","Child Health","Catholic Charities of Columbia & Greene Counties","Special Supplemental Food Program for Women, Infants, and Children (WIC)","431 East Allen Street
Hudson, NY 12534","(518) 828-9668","tlux@cathcharcg.org"
"Schenectady","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Wayne","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network","School Based Health Centers- Dental Clinics","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","pfischer@rpcn.org"
"Warren","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","Harlem Hospital (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Ronald H. Brown Building 1st Floor Room 1061
506 Lenox Ave
New York, NY 10037","(212) 939-2730","Mahendra.Patel@nychhc.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Segundo Ruiz Belvis D&TC, NYC HHC","Family Planning Program","545 East 142nd St Bronx, NY 10454","(719) 579-4000","elizabeth.rodriguez@nychhc.org"
"Saratoga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Queens","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Queens Hospital Center (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 213
11402 Guy R. Brewer Boulevard
Jamaica, NY 11434","(718) 883-6630","mahendra.patel@nychhc.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","Coney Island Hospital (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Room 150
2201 Neptune Avenue
Brooklyn, NY 11224","(718)616-4338","Mahendra.patel@nychhc.org"
"Dutchess","4","Promote Healthy Women, Infants, and Children","2","Child Health","Dutchess County Department of Health","Early Intervention Program","85 Civic Center Plaza Suite 106,Poughkeepsie NY 12601","(845) 486-2759","jfitzmaurice@dutchessny.gov"
"Saratoga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"Kings","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Kings County Hospital Center,NYC HHC","Family Planning Program","451 Clarkson Ave Brooklyn , NY 11203","(718) 245-3131","christopher.mastromano@nychhc.org"
"Clinton","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Albany Medical Center Hospital - Regional Perinatal Center","Regional Perinatal Centers","43 New Scotland Avenue, Albany, NY 12208","(518) 262-3003","phyliss.higgins@columbiacountyny.com"
"Westchester","4","Promote Healthy Women, Infants, and Children","2","Child Health","Westchester County Department of Health","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1st Floor
112 East Post Road
White Plains, NY 10601","(914) 995-5427","samler@westchestergov.com"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Montefiore Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","22 Westchester Square
Bronx, NY 10461","(718) 829-4401","drosado@montefiore.org"
"Orleans","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Central and Western New York","Family Planning Program","114 University Avenue , Rochester, NY 14605","(585) 546-2771","karen.nelson@ppwny.org"
"Chautauqua","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Chautauqua County Health Department","Family Planning Program","Hall R. Clothier Building 7 North Erie Street, Mayville, NY 14757","(716) 753-4314","schuylec@co.chautauqua.ny.us"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","2","Child Health","Cerebral Palsy Association of the North Country","School Based Health Centers- Dental Clinics","4 Commerce Lane Canton, NY 13617","(315) 386-8191","lscagel@cpnorthcountry.org"
"Queens","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","North Shore/LIJ Medical Center","Family Planning Program","270-05 76th Ave, New Hyde Park, NY 11040","(718) 470-7000","cweinhol@nshd.edu"
"Franklin","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of the North Country NY","Family Planning Program","160 Stone Street , Watertown, NY 13601","(518) 561-0605","Betsy.Brown@ppncny.org"
"Wayne","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Central and Western New York","Family Planning Program","114 University Avenue , Rochester, NY 14605","(585) 546-2771","karen.nelson@ppwny.org"
"Steuben","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Coney Island Hospital (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Room 150
2201 Neptune Avenue
Brooklyn, NY 11224","(718) 616-4338","Mahendra.patel@nychhc.org"
"Monroe","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network","School Based Health Centers- Dental Clinics","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","pfischer@rpcn.org"
"Rockland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Rockland County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Building J Room 1
50 Sanatorium Road
Pomona, NY 10970","(845) 364-2577","RuppertP@co.rockland.ny.us"
"Queens","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Public Health Solutions","Family Planning Program","220 Church Street 5th Floor, New York, NY 10013-2904","(646) 619-6400","lcohen@Healthsolutions.org"
"Essex","4","Promote Healthy Women, Infants, and Children","2","Child Health","Essex County Public Health Nursing Service","Early Intervention Program","132 Water Street, Elizabethtown, New York 12932-0217","(518) 873-3522","triciab@co.jefferson.ny.us"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Public Health Solutions","Family Planning Program","220 Church Street 5th Floor, New York, NY 10013-2904","(646) 619-6400","lcohen@Healthsolutions.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Lincoln Medical and Mental Health Center (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","4th Floor
234 East 149th Street
Bronx, NY 10451","(718) 579-5397","mahendra.patel@nychhc.org"
"Allegany","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Genesee Valley BOCES","Migrant and Seasonal Farmworker Health Program","3 Mount Morris-Leicester Road Leicester, NY 14481","(585) 658-7960","jonesg@co.warren.ny.us"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","William F. Ryan Community Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
801 Amsterdam Avenue
New York, NY 10025","(212) 865-0410","ana.taras@ryancenter.org"
"Columbia","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Orange","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Middletown Community Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","140 Hammond Street
Port Jervis, NY 12771","(845) 856-8156","tmbutler@middletownchc.org"
"Cayuga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Cayuga County Health Department","Children with Special Health Care Needs Program","8 Dill Street, Auburn, New York 13021-3424","(315) 253-1560","lfischer@cayugacounty.us"
"Cayuga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Cayuga County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","157 Genesee Street
Auburn, NY 13021","(315) 253-1406","kcuddy@cayugacounty.us"
"Jefferson","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","North Country Prenatal Perinatal Council","Maternal Infant Health Collaborative","200 Washington Street Suite 300 Watertown, NY 13601","(315) 788-8533","supton@ncppc.org"
"Chemung","4","Promote Healthy Women, Infants, and Children","2","Child Health","Chemung County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","103 Washington Street
Elmira, NY 14902","(607) 737-2039","rterwilliger@co.chemung.ny.us"
"Queens","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Joseph P. Addabbo Family Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","6200 Beach Channel Drive
Arverne, NY 11692","(718) 945-7150","mahill@addabbo.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Urban Health Plan, Inc.","School Based Health Centers","1065 Southern Boulevard , Bronx, NY 10459","(347) 407-7103","lori.ferguson@urbanhealthplan.org"
"Genesee","4","Promote Healthy Women, Infants, and Children","2","Child Health","Oak Orchard WIC Program","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 3
314 Ellicott Street
Batavia, NY 14020","(585) 344-2203","bnamestnik@oochc.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Yeled V'Yalda Early Childhood Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
1312 38th Street
Brooklyn, NY 11218","(718) 686-3799","nstolzenberg@yeled.org"
"Livingston","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Livingston County Department of Health","Maternal Infant Health Collaborative","2 Murray Hill Drive , Mt.Morris, NY 14510","(585) 243-7530","csheflin@co.livingston.ny.us"
"Cortland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Chenango","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Genesee","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Central and Western New York","Family Planning Program","114 University Avenue , Rochester, NY 14605","(585) 546-2771","karen.nelson@ppwny.org"
"Delaware","4","Promote Healthy Women, Infants, and Children","2","Child Health","Delaware Opportunities Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","35430 State Highway 10
Hamden, NY 13782","(607) 746-1700","exdir@delawareopportunities.org"
"Richmond","4","Promote Healthy Women, Infants, and Children","2","Child Health","Richmond University Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Residence Building 1st Floor
355 Bard Avenue
Staten Island, NY 10310","(718) 818-2373","dmessina@rumcsi.org"
"Putnam","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Center for Community Alternatives","Personal Responsibility Education Program","39 West 19th Street, 10th Floor, New York, NY 10011","(718) 858-9670","jbastidas@communityalternatives.org"
"Madison","4","Promote Healthy Women, Infants, and Children","2","Child Health","Community Action Partnership for Madison County, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1001 New Market Drive
Canastota, NY 13032","(315) 798-5066","klorraine@capmadco.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","2","Child Health","Catholic Charities of Rockville Centre","Special Supplemental Food Program for Women, Infants, and Children (WIC)","38 Saint John's Place
Freeport, NY 11520","(516) 733-7013","ceo@catholiccharities.cc"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","2","Child Health","Community Health Center of the North Country","Special Supplemental Food Program for Women, Infants, and Children (WIC)","3 Remington Avenue
Canton, NY 13617","(315) 386-8128","anne@cpnorthcountry.org"
