"year","approving_state_agency","certificate_type","methodology","language","region","certificates_count"
"2012","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","5"
"2012","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","5334"
"2012","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","48"
"2012","Education Department - BPSS","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","75"
"2012","Education Department - BPSS","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","833"
"2012","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","1"
"2012","Education Department - BPSS","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","4139"
"2012","Education Department - BPSS","Personal Care Aide","Basic Training","Russian","Metropolitan Area  - New York City","1"
"2012","Education Department - BPSS","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","2113"
"2012","Education Department - EMSC","Home Health Aide","Competency Evaluation","English","Western  - Rochester","32"
"2012","Education Department - EMSC","Home Health Aide","Core Training","English","Capital District","12"
"2012","Education Department - EMSC","Home Health Aide","Core Training","English","Central New York","117"
"2012","Education Department - EMSC","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","6"
"2012","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Buffalo","193"
"2012","Education Department - EMSC","Home Health Aide","Core Training","English","Western  - Rochester","22"
"2012","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Capital District","3"
"2012","Education Department - EMSC","Home Health Aide","Nurse Aide Transition","English","Central New York","5"
"2012","Education Department - EMSC","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Rochester","1"
"2012","Education Department - EMSC","Personal Care Aide","Basic Training","English","Central New York","54"
"2012","Education Department - EMSC","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","256"
"2012","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Buffalo","165"
"2012","Education Department - EMSC","Personal Care Aide","Basic Training","English","Western  - Rochester","7"
"2012","Education Department - OP","Home Health Aide","Core Training","English","Capital District","241"
"2012","Education Department - OP","Home Health Aide","Core Training","English","Central New York","16"
"2012","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","113"
"2012","Education Department - OP","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","66"
"2012","Education Department - OP","Home Health Aide","Core Training","English","Western  - Rochester","175"
"2012","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Capital District","136"
"2012","Education Department - OP","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","1"
"2012","Education Department - OP","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","58"
"2012","Education Department - OP","Personal Care Aide","Basic Training","English","Capital District","316"
"2012","Education Department - OP","Personal Care Aide","Basic Training","English","Central New York","18"
"2012","Education Department - OP","Personal Care Aide","Basic Training","English","Western  - Rochester","6"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Capital District","68"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Central New York","174"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - Long Island","59"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New Rochelle","64"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Metropolitan Area  - New York City","846"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Buffalo","100"
"2011","Department of Health","Home Health Aide","Competency Evaluation","English","Western  - Rochester","121"
"2011","Department of Health","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","63"
"2011","Department of Health","Home Health Aide","Core Training","English","Capital District","71"
"2011","Department of Health","Home Health Aide","Core Training","English","Central New York","269"
"2011","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","860"
"2011","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","498"
"2011","Department of Health","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","8262"
"2011","Department of Health","Home Health Aide","Core Training","English","Western  - Buffalo","167"
"2011","Department of Health","Home Health Aide","Core Training","English","Western  - Rochester","293"
"2011","Department of Health","Home Health Aide","Core Training","Russian","Metropolitan Area  - New York City","147"
"2011","Department of Health","Home Health Aide","Core Training","Spanish; Castilian","Metropolitan Area  - New York City","228"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Capital District","141"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Central New York","132"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - Long Island","131"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New Rochelle","275"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Metropolitan Area  - New York City","146"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Buffalo","269"
"2011","Department of Health","Home Health Aide","Nurse Aide Transition","English","Western  - Rochester","71"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Capital District","100"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Central New York","16"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - Long Island","964"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New Rochelle","323"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Metropolitan Area  - New York City","2584"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","English","Western  - Buffalo","47"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Russian","Metropolitan Area  - New York City","12"
"2011","Department of Health","Home Health Aide","Personal Care Aide Upgrade","Spanish; Castilian","Metropolitan Area  - New York City","19"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Capital District","299"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Central New York","269"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - Long Island","122"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New Rochelle","612"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Metropolitan Area  - New York City","137"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","(unknown)","1"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Buffalo","248"
"2011","Department of Health","Personal Care Aide","Alternative Competency Demonstration","English","Western  - Rochester","181"
"2011","Department of Health","Personal Care Aide","Basic Training","Chinese","Metropolitan Area  - New York City","79"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Capital District","621"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Central New York","477"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - Long Island","1177"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New Rochelle","796"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Metropolitan Area  - New York City","3404"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Western  - Buffalo","534"
"2011","Department of Health","Personal Care Aide","Basic Training","English","Western  - Rochester","241"
"2011","Department of Health","Personal Care Aide","Basic Training","Spanish; Castilian","Metropolitan Area  - New York City","257"
"2011","Education Department - BPSS","Home Health Aide","Core Training","Chinese","Metropolitan Area  - New York City","1023"
"2011","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - Long Island","43"
"2011","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New Rochelle","112"
"2011","Education Department - BPSS","Home Health Aide","Core Training","English","Metropolitan Area  - New York City","10836"
