"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days","members","expected_rate","observed_rate","o_e_ratio"
"2020","Medicaid Managed Care","1070680","Independent Health","Engagement of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Alcohol use disorder (Total)","All","Both genders","21.01","11.79","12.74","14.58","16.62","18.8","90th percentile or above",,,,,,,
"2020","Medicaid Managed Care","1070680","Independent Health","Engagement of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Engagement of SUD - Opioid use disorder (Total)","All","Both genders","32.8","31.29","32.14","33.01","40.17","43.05",,,,,,,,
"2020","Medicaid Managed Care","1070680","Independent Health","Initiation of SUD Tx - Other Drug Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Other substance use disorder (Total)","All","Both genders","46.16","39.75","42.62","46.21","49.75","53.89",,,,,,,,
"2020","Medicaid Managed Care","1070680","Independent Health","Initiation of SUD Tx - Total Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Total (Total)","All","Both genders","47.43","39.83","41.94","45.83","47.43","52.09",,,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","IP Hospital Utilization-Total Inpatient","Inpatient Hospital Utilization-Total Inpatient","All","Both genders","51.23","24.14","26.45","30.34","33.72","51.23","90th percentile or above",,,,,"83.11","51.23","0.62"
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","52.16","39.62","58.54","59.1","60.86","86.67","10th percentile or below",,,,,,,
"2020","Medicaid Managed Care","1070680","Independent Health","Initiation of SUD Tx - Alcohol Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Alcohol use disorder (Total)","All","Both genders","51.54","38.45","39.42","42.53","48.15","51.54","90th percentile or above",,,,,,,
"2020","Medicaid Managed Care","1070680","Independent Health","Initiation of SUD Tx - Opioid Total","Initiation and Engagement of Substance Use Disorder Treatment - Initiation of SUD - Opioid use disorder (Total)","All","Both genders","56.45","56.45","56.76","63.62","65.77","66.56",,,,,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","55.44","55.44","61.64","64.18","72.73","85.05","10th percentile or below",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 0-17","Both genders","57.54","57.54","126.95","131.18","150.2","260.07","10th percentile or below","127838","613",,,,,
"2020","Commercial PPO","1000001","Statewide","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","58.49",,,,,,,,,,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","58.54","39.62","58.54","59.1","60.86","86.67",,,,,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","58.61","39.62","58.54","59.1","60.86","86.67",,,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","59.1","39.62","58.54","59.1","60.86","86.67",,,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","60.51","39.62","58.54","59.1","60.86","86.67",,,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","60.86","39.62","58.54","59.1","60.86","86.67",,,,,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","61.51","55.44","61.64","64.18","72.73","85.05","10th percentile or below",,,,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","61.76","55.44","61.64","64.18","72.73","85.05",,,,,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Bronchitis Tx Avoidance-3 mon-17 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 3 Months-17 Years","Age 3M-17","Both genders","62.87","39.62","58.54","59.1","60.86","86.67","90th percentile or above",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","63.46","55.44","61.64","64.18","72.73","85.05",,,,,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","64.89","55.44","61.64","64.18","72.73","85.05",,,,,,,,
"2020","Commercial PPO","1000001","Statewide","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","65.98",,,,,,,,,,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","71.3","71.3","73.29","76.94","78.24","85.62","10th percentile or below",,,,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","71.55","71.3","73.29","76.94","78.24","85.62","10th percentile or below",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","72.56","55.44","61.64","64.18","72.73","85.05",,,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Bronchitis Tx Avoidance-18-64 yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 18-64 Years","Age 18-64","Both genders","72.86","36.29","38.34","38.88","44.07","72.86","90th percentile or above",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders","72.89","55.44","61.64","64.18","72.73","85.05",,,,,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","73.29","71.3","73.29","76.94","78.24","85.62",,,,,,,,
"2020","Commercial PPO","74289","Oscar","ED Utilization","Emergency Department Utilization","All","Both genders","73.75","73.75","96.42","102.03","123.87","137.13","10th percentile or below",,,,,"155.71","73.75","0.47"
"2020","Commercial PPO","1000001","Statewide","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","73.96",,,,,,,,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","75.12","71.3","73.29","76.94","78.24","85.62","90th percentile or above",,,,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","76.94","71.3","73.29","76.94","78.24","85.62","90th percentile or above",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","77.2","71.3","73.29","76.94","78.24","85.62","90th percentile or above",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Bronchitis Tx Avoidance-Total","Avoidance of Antibiotic Treatment for Acute Bronchitis - Total","All","Both genders","77.25","40.09","42.86","43.42","44.63","77.25","90th percentile or above",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Bronchitis Tx Avoidance-65+ yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 65+ Years","Age 65 or older","Both genders","77.29","31.25","31.94","35.46","37.4","77.29","90th percentile or above",,,,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","78.06","78.06","78.82","79.28","80.45","82.51","10th percentile or below",,,,,,,
"2020","Commercial PPO","74289","Oscar","URI Tx-18-64 yrs","Appropriate Treatment for Upper Respiratory Infection - 18-64 Years","Age 18-64","Both genders","78.24","71.3","73.29","76.94","78.24","85.62","90th percentile or above",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","78.71","78.06","78.82","79.28","80.45","82.51",,,,,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","78.82","78.06","78.82","79.28","80.45","82.51",,,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","79.2","78.06","78.82","79.28","80.45","82.51",,,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","79.28","78.06","78.82","79.28","80.45","82.51",,,,,,,,
"2020","Commercial PPO","1000001","Statewide","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","79.29",,,,,,,,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Adult Access-20-44 yrs","Adults Access to Preventive and Ambulatory Health Services - 20-44 years","Age 20-44","Both genders","79.6","79.6","93.25","94.2","94.47","95.99","10th percentile or below",,,,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","URI Tx-Total","Appropriate Treatment for Upper Respiratory Infection - Total","All","Both genders","79.69","79.69","81.39","82.67","84.31","89.71","10th percentile or below",,,,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Low Back Pain Imaging","Use of Imaging Studies for Low Back Pain","Age 18-50","Both genders","80.06","78.06","78.82","79.28","80.45","82.51",,,,,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Total scripts","Total number of prescriptions for antibiotics","Age 18 or older","Both genders","567.53","329.3","543.03","567.53","641.51","842.96",,"3591681","169866",,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Total scripts","Total number of prescriptions for antibiotics","Age 18 or older","Both genders","568.74","329.3","543.03","567.53","641.51","842.96",,"4084488","193585",,,,,
"2020","Commercial PPO","1000001","Statewide","Total scripts","Total number of prescriptions for antibiotics","All","Both genders","607.94",,,,,,,"28231501","1430262",,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Total scripts","Total number of prescriptions for antibiotics","All","Both genders","610.74","303.01","513.08","527.91","610.74","805.29",,"1012785","51546",,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Total scripts","Total number of prescriptions for antibiotics","All","Both genders","618.35","303.01","513.08","527.91","610.74","805.29",,"1450062","74720",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Total scripts","Total number of prescriptions for antibiotics","Age 0-17","Both genders","638.54","157.14","342.14","369.67","426.7","638.54","90th percentile or above","1548344","82390",,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Total scripts","Total number of prescriptions for antibiotics","Age 18 or older","Both genders","641.51","329.3","543.03","567.53","641.51","842.96",,"867727","46388",,,,,
"2020","Commercial PPO","1000001","Statewide","Total scripts","Total number of prescriptions for antibiotics","Age 18 or older","Both genders","644.81",,,,,,,"23049874","1238558",,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Total scripts","Total number of prescriptions for antibiotics","Age 18 or older","Both genders","653.14","329.3","543.03","567.53","641.51","842.96",,"1196838","65142",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Total scripts","Total number of prescriptions for antibiotics","All","Both genders","805.29","303.01","513.08","527.91","610.74","805.29","90th percentile or above","8403255","563923",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Total scripts","Total number of prescriptions for antibiotics","Age 18 or older","Both genders","842.96","329.3","543.03","567.53","641.51","842.96","90th percentile or above","6854911","481533",,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-ED","Mental Health Utilization- ED","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-IP","Mental Health Utilization- Inpatient","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Bariatric","Bariatric Weight Loss Surgery","Age 0-19","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-ED","Mental Health Utilization- ED","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","ABD Hysterectomy","Abdominal Hysterectomy","Age 15-44","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","VAG Hysterectomy","Vaginal Hysterectomy","Age 15-44","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mastectomy","Mastectomy","Age 15-44","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 18-24","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 18-24","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-ED","Mental Health Utilization- ED","Age 18-64","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 25-34","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 25-34","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 35-64","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 45-64","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Angioplasty","Angioplasty","Age 45-64","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","VAG Hysterectomy","Vaginal Hysterectomy","Age 45-64","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-ED","Mental Health Utilization- ED","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-IP","Mental Health Utilization- Inpatient","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Bariatric","Bariatric Weight Loss Surgery","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","ABD Hysterectomy","Abdominal Hysterectomy","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","VAG Hysterectomy","Vaginal Hysterectomy","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Angioplasty","Angioplasty","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mastectomy","Mastectomy","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Back Surgery","Back Surgery","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Lumpectomy","Lumpectomy","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-ED","Mental Health Utilization- ED","All","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","All","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Angioplasty","Angioplasty","All","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","All","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Mental Health-IP","Mental Health Utilization- Inpatient","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Mental Health-ED","Mental Health Utilization- ED","Age 0-12","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Bariatric","Bariatric Weight Loss Surgery","Age 0-19","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 13-17","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","VAG Hysterectomy","Vaginal Hysterectomy","Age 15-44","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 18-24","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 25-34","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 35-64","Female",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 45-64","Female",,,,,,,"Sample size too small to report",,,,,,,
