"license_number","facility_name","rso_first_name","mailing_address","mailing_address_2","city","state","zipcode","rso_phone","county","facility_type","diagnostic_other","therapy","mammography","stereotactic","geocoded_column"
"27019626","O'DELL FAMILY CHIROPRACTIC PC","O'DELL NORMAN DC","853 RIDGE ROAD",,"WEBSTER","NY","14580","(585) 671-9210","Monroe","Chiropractor","Y","N","N","N","POINT (-77.457073 43.218784)"
"29023090","MANHASSET DENTAL P.C.","ZAPANTIS MADELEINNE DMD","2110 NORTHERN BLVD","SUITE 206","MANHASSET","NY","11030","(516) 627-7888","Nassau","Dentist","Y","N","N","N","POINT (-73.686254 40.793129)"
"59024124","VALLEY ENDODONTICS","JENNIFER CASTRO DDS","162 CROTON AVENUE",,"OSSINING","NY","10562","(914) 962-2001","Westchester","Dentist","Y","N","N","N","POINT (-73.841562 41.182134)"
"57017216","WASHINGTON CORR FACILITY","PRESSER DAVID B","PO BOX 180","72 LOCK 11 LANE","COMSTOCK","NY","128210180","(518) 639-4486","Washington","Dentist","Y","N","N","N","POINT (-73.406979 43.457421)"
"58022500","KONSTANTINOU ELIAS DDS",,"6277 FURNACE RD","BOX 310","ONTARIO","NY","14519","(315) 524-4135","Wayne","Dentist","Y","N","N","N","POINT (-77.31201 43.230706)"
"09022956","CVPH MEDICAL CLINIC","PERSAUD, VINCENT MD","89 PLAZA  BOULEVARD",,"PLATTSBURGH","NY","12901","(518) 562-1043","Clinton","Clinic","Y","N","Y","Y","POINT (-73.468706 44.701677)"
"59024287","WESTCHESTER PODIATRIC SURGICAL, PC","FRED DE LUCIA, DPM","465 COLUMBUS AVENUE","SUITE 140","VALHALLA","NY","10595","(914) 290-6360","Westchester","Podiatrist","Y","N","N","N","POINT (-73.782282 41.084453)"
"27023377","SMILEMOBILE #3","AHMAD MATLOUBIEH","625 ELMWOOD AVENUE","BOX 683","ROCHESTER","NY","14620","(585) 273-1953","Monroe","Dentist","Y","N","N","N","POINT (-77.603915 43.130156)"
"43006104","POMONA  ANIMAL HOSPITAL","PUZIO CHRISTOPHER DVM","1545 ROUTE 202",,"POMONA","NY","109700243","(845) 354-1800","Rockland","Veterinarian","Y","N","N","N","POINT (-74.050092 41.190736)"
"29021738","LANDY ROBERT J DPM",,"120 BETHPAGE ROAD","SUITE 306","HICKSVILLE","NY","11801","(516) 938-6000","Nassau","Podiatrist","Y","N","N","N","POINT (-73.523021 40.762643)"
"29010202","BLUM DAVID DDS",,"1 DIANAS TRAIL",,"ROSLYN","NY","11576","(516) 621-8615","Nassau","Dentist","Y","N","N","N","POINT (-73.649427 40.794667)"
"51024109","EMMONS GEORGE D DPM",,"388 HAWKINS AVENUE","SUITE 4","LAKE RONKONKOMA","NY","11779","(631) 585-0045","Suffolk","Podiatrist","Y","N","N","N","POINT (-73.116858 40.815879)"
"47022964","AMT INC","JOHN B. O'NEILL","PO BOX 338",,"SHARON SPRGS","NY","13459","(518) 284-2910","Schoharie","Commercial","Y","N","N","N","POINT (-74.589047 42.775785)"
"14019576","TISO CARMINE L DDS",,"9530 MAIN STREET",,"CLARENCE","NY","14031","(716) 759-2255","Erie","Dentist","Y","N","N","N","POINT (-78.614969 42.984386)"
"26022124","COLOCOTRONIS JAMES L DDS",,"121 SOUTH PETERBORO STREET",,"CANASTOTA","NY","13032","(315) 697-2259","Madison","Dentist","Y","N","N","N","POINT (-75.762715 43.082961)"
"33021022","MACMACKIN THOMAS DVM",,"2468 RT 11",,"LAFAYETTE","NY","13084","(315) 677-3838","Onondaga","Veterinarian","Y","N","N","N","POINT (-76.105637 42.891883)"
"34023252","UR ORTHOPEDICS CANANDAIGUA","AHMAD MATLOUBIEH, M.D.","699 SOUTH MAIN STREET","SUITE 3","CANANDAIGUA","NY","14424","(585) 602-1100","Ontario","Physician","Y","N","N","N","POINT (-77.301739 42.855236)"
"51023782","BALAMURUGAN GEETHA DDS","BALAMURUGAN GEETHA  DDS","1635 GREAT NECK ROAD","SUITE #6","COPIAGUE","NY","11726","(631) 264-2610","Suffolk","Dentist","Y","N","N","N","POINT (-73.396371 40.680225)"
"46020719","HARDAKER MICHEL B DVM",,"2806 GUILDERLAND AVE",,"ROTTERDAM","NY","12306","(518) 356-5568","Schenectady","Veterinarian","Y","N","N","N","POINT (-74.002183 42.798298)"
"34023169","FF THOMPSON HOSPITAL","WANDTKE BEN MD","1160 CORPORATE DRIVE","ATTN:  KELLI  FURNARE","FARMINGTON","NY","14425","(585) 924-1550","Ontario","Clinic","Y","N","N","N","POINT (-77.344546 42.983721)"
"31023221","DENTSERV","JOSH GREY","NEWFANE NURSING HOME","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Niagara","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"51023435","MORRIS JOSEPH DDS",,"662 MAIN STREET",,"ISLIP","NY","11751","(631) 581-7600","Suffolk","Dentist","Y","N","N","N","POINT (-73.213996 40.737542)"
"27023344","COMELLA ORTHODONTICS","COMELLA BRANDON DDS","1972 S CLINTON AVE",,"ROCHESTER","NY","14618","(585) 271-7515","Monroe","Dentist","Y","N","N","N","POINT (-77.558148 43.116184)"
"55007742","GOODNOW LYLE DVM",,"177  MAIN ST",,"GARDINER","NY","125250299","(845) 255-1549","Ulster","Veterinarian","Y","N","N","N","POINT (-74.177103 41.683748)"
"44023197","ERIC PUTMAN, DVM",,"76  BAY  ROAD",,"GOUVERNEUR","NY","13642","(315) 287-2192","St. Lawrence","Veterinarian","Y","N","N","N","POINT (-75.467222 44.328848)"
"55021827","VIVIAN LETIZIA DDS",,"2 MAVERICK ROAD",,"WOODSTOCK","NY","12498","(845) 679-2421","Ulster","Dentist","Y","N","N","N","POINT (-74.109597 42.038305)"
"33023516","DAZZLING SMILES","AMANDEEP ARORA DDS","8195 OSWEGO ROAD",,"LIVERPOOL","NY","13090","(315) 409-4481","Onondaga","Dentist","Y","N","N","N","POINT (-76.221843 43.149294)"
"51024522","EAST END FAMILY DENTISTRY","JOHN FRENCH, JR., DMD","26 GINGERBREAD LANE",,"EAST HAMPTON","NY","11937","(631) 324-8300","Suffolk","Dentist","Y","N","N","N","POINT (-72.182673 40.990944)"
"16023182","MOUNTAIN MEDICAL SERVICES","MICHAEL POND MD","3372 STATE ROUTE 11","SUITE H","MALONE","NY","12953","(518) 521-3322","Franklin","Physician","Y","N","N","N","POINT (-74.270547 44.785967)"
"27023761","IMAGING SCIENCES UMI","AHMAD MATLOUBIEH","2400 SOUTH CLINTON AVE","BUILDING H,  SUITE 50","ROCHESTER","NY","14618","(585) 341-9062","Monroe","Clinic","Y","N","N","N","POINT (-77.558148 43.116184)"
"05017866","CAYUGA CORRECTIONAL FAC","WILLIAM S.DAWSON","2202 STATE ROUTE 38A",,"MORAVIA","NY","13118","(315) 497-1110","Cayuga","Dentist","Y","N","N","N","POINT (-76.395754 42.753496)"
"38022909","ASPEN DENTAL ASSOC OF HUDSON VALLEY","LANCU GABRIEL A  DDS","281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(315) 454-6000","Otsego","Dentist","Y","N","N","N","POINT (-76.054431 43.082222)"
"29023698","VISIDENT DENTAL SERVICE PC","ANDRIANI FRANK DDS","5 MANSION DRIVE",,"GLENCOVE","NY","11542","(516) 848-7350","Nassau","Dentist","Y","N","N","N","POINT (-73.627739 40.867396)"
"14016548","RODO NICHOLAS DDS",,"2799 SOUTHWESTERND BLVD","SUITE 400","ORCHARD PARK","NY","14127","(716) 675-2900","Erie","Dentist","Y","N","N","N","POINT (-78.749616 42.759115)"
"45023107","RYAN OSINSKI DDS",,"569 NORTH BROADWAY",,"SARATOGA SPRINGS","NY","12866","(518) 584-9172","Saratoga","Dentist","Y","N","N","N","POINT (-73.759248 43.07772)"
"59024207","ALEXIS-EDMOND MITZ-ANN P,   DMD",,"545 GRAMATAN AVENUE","UNIT B","MT VERNON","NY","10552","(914) 259-8559","Westchester","Dentist","Y","N","N","N","POINT (-73.826165 40.924229)"
"29024713","PETER D. VASTARDIS, D.M.D., PC",,"48 NEW HYDE PARK ROAD",,"GARDEN CITY","NY","11530","(516) 326-0770","Nassau","Dentist","Y","N","N","N","POINT (-73.638954 40.727145)"
"51006933","SOUTH SHORE UNIVERSITY HOSPITAL","YASSER NAVEED MIR MD","301 EAST MAIN STREET",,"BAYSHORE","NY","11706","(631) 968-3290","Suffolk","Hospital","Y","N","N","N","POINT (-73.255404 40.729218)"
"51023748","BILU MATHEW J DDS",,"765 SMITHTOWN BYPASS","SUITE 2","SMITHTOWN","NY","11787","(631) 724-9700","Suffolk","Dentist","Y","N","N","N","POINT (-73.208486 40.851681)"
"29024011","WINTER HOWARD J DDS LLC",,"3333 NEW HYDE PARK ROAD","SUITE G5","NEW HYDE PARK","NY","11042","(516) 437-0249","Nassau","Dentist","Y","N","N","N","POINT (-73.694617 40.759556)"
"33014714","CNY DIAGNOSTIC IMAGING ASSOCIATES LLC","GERARD MCCROHAN, M.D.","1000 EAST GENESEE ST","SUITE 100","SYRACUSE","NY","13210","(315) 472-8835","Onondaga","Physician","Y","N","Y","N","POINT (-76.126551 43.034152)"
"95000036","DOCK MEDICAL","DAVID BARNETT, M.D.","1022 NOSTRAND AVENUE",,"BROOKLYN","NY","11225","(718) 360-5073","NYC (Kings)","Other","Y","N","N","N","POINT (-73.953905 40.663779)"
"12000780","UHS DELAWARE VALLEY HOSPITAL","ROTHE, ANDREA MD","1 TITUS PL",,"WALTON","NY","13865","(607) 865-2126","Delaware","Hospital","Y","N","Y","N","POINT (-75.643747 42.065354)"
"59023820","SURE SMILE","KHEIR AHMED DDS","1075 CENTRAL PARK AVENUE","SUITE 104","SCARSDALE","NY","10583","(914) 472-9400","Westchester","Dentist","Y","N","N","N","POINT (-73.795401 40.989326)"
"14022475","TYSKA  ALEXANDER ORTHODONTICS","TYSKA DESIN DDS","1077 DELAWARE ROAD",,"BUFFALO","NY","14223","(716) 875-0405","Erie","Dentist","Y","N","N","N","POINT (-78.845988 42.973445)"
"46010898","O D HECK DEV CENTER - DENTAL CLINIC","CHEON, JACOB  DDS","500 BALLTOWN ROAD","DENTAL CLINIC","SCHENECTADY","NY","12304","(518) 654-3050","Schenectady","Dentist","Y","N","N","N","POINT (-73.902335 42.778181)"
"59023379","BRANCO JAMES DDS",,"1075 CENTRAL AVE","SUITE 408","SCARSDALE","NY","10583","(914) 965-0554","Westchester","Dentist","Y","N","N","N","POINT (-73.795401 40.989326)"
"29023850","FERNG RICHARD C  DDS",,"226 7TH ST  STE 11",,"GARDEN CITY","NY","11530","(516) 741-6505","Nassau","Dentist","Y","N","N","N","POINT (-73.638954 40.727145)"
"31016392","VOLKER RICHARD C DDS",,"2103 SAWYER DRIVE",,"NIAGARA FALLS","NY","14304","(716) 283-5800","Niagara","Dentist","Y","N","N","N","POINT (-78.961364 43.09392)"
"43005975","SCHWARTZ SAVIN CASERTA PC","SCHWARTZ SAVIN DDS","153 NORTH BROADWAY",,"NYACK","NY","10960","(845) 358-5222","Rockland","Dentist","Y","N","N","N","POINT (-73.925167 41.088374)"
"31023245","FLINT VETERINARY CARE CENTER","MELISSA FLINT, DVM","4437 MAIN STREET",,"GASPORT","NY","14067","(716) 417-4329","Niagara","Veterinarian","Y","N","N","N","POINT (-78.567482 43.213739)"
"55023270","DENTIST 4 U","IRINA  LOPATNYUK,  DDS","PO BOX 1275","186 BROADWAY","PORT EWEN","NY","12466","(845) 331-9150","Ulster","Dentist","Y","N","N","N","POINT (-73.981399 41.906048)"
"38022922","RICHFIELD SPRINGS SBHC","RANDY PARKHURST, DMD","93 MAIN STREET",,"RICHFIELD SPRINGS","NY","13439","(315) 858-0610","Otsego","Dentist","Y","N","N","N","POINT (-74.997512 42.853108)"
"27023428","GENERAL PLATING LLC","DELPHONSO RALPH","850 ST PAUL STREET",,"ROCHESTER","NY","14605","(585) 423-0830","Monroe","Commercial","Y","N","N","N","POINT (-77.600913 43.168062)"
"33023537","SYRACUSE ORTHOPEDIC SPECIALISTS","BRETT GREENKY, M.D.","5801 EAST TAFT ROAD",,"NORTH SYRACUSE","NY","13212","(315) 251-3119","Onondaga","Physician","Y","N","N","N","POINT (-76.132726 43.126591)"
"27023654","UNIVERSITY IMAGING AT RIVER ROAD","DAVID CONOVER","200 EAST RIVER ROAD",,"ROCHESTER","NY","14623","(585) 275-3781","Monroe","Clinic","Y","N","N","N","POINT (-77.634942 43.08631)"
"51020152","DENTSERV PC SUFFOLK P-062","JOSH GREY","ACADIA CENTER","15 CANAL ROAD","PELHAM MANOR","NY","108039905","(914) 738-1144","Suffolk","Dentist","Y","N","N","N","POINT (-73.807326 40.901353)"
"27002223","IANNACCONE BRIAN DDS",,"8 UNION STREET",,"BROCKPORT","NY","14420","(585) 637-6550","Monroe","Dentist","Y","N","N","N","POINT (-77.933006 43.21043)"
"14018100","NASCA JOHN DDS",,"5144 SHERIDAN DRIVE",,"WILLIAMSVILLE","NY","14221","(716) 632-8727","Erie","Dentist","Y","N","N","N","POINT (-78.728009 42.980424)"
"09000720","CLINTON CORRECTIONAL FACILITY","BODROGI ANITA","X-RAY DEPARTMENT","BOX 2000","DANNEMORA","NY","12929","(518) 492-2511","Clinton","Other","Y","N","N","N","POINT (-73.720141 44.723469)"
"29024444","ANIMAL HOSPITAL OF ELMONT","SHAIK  SHAFI  AHMED","782 ELMONT ROAD",,"ELMONT","NY","11003","(516) 285-4848","Nassau","Veterinarian","Y","N","N","N","POINT (-73.705417 40.699473)"
"38005715","B. AARONSON DDS & A THOMPSON DMD PC","THOMPSON AMY J.   DMD","53 CHESTNUT ST",,"ONEONTA","NY","13820","(607) 432-4621","Otsego","Dentist","Y","N","N","N","POINT (-75.041855 42.46968)"
"18021962","UNITED MEMORIAL MEDICAL CENTER","ROSENBERG, BARRY  MD","3 TOUNTAS AVENUE","SUITE 4","LEROY","NY","14482","(585) 344-5224","Genesee","Clinic","Y","N","N","N","POINT (-77.976211 42.982287)"
"59023146","PIOTROWSKI RICHARD  C  DDS",,"106 E  MAIN STREET",,"ELMSFORD","NY","10523","(914) 592-7799","Westchester","Dentist","Y","N","N","N","POINT (-73.816463 41.058021)"
"29019569","HASDAY KEITH H DDS PC",,"ATTN: THERESA","132 N PARK AVENUE","ROCKVILLE CENTRE","NY","11570","(516) 678-1316","Nassau","Dentist","Y","N","N","N","POINT (-73.637847 40.665656)"
"21019874","MVHS MEDICAL GROUP HERKIMER","JEFFERY SEEBER, MS, DABR","FAXTON ST LUKES HEALTHCARE MOHAWK  ACP","201 EAST STATE ST - IMAGING DEPT.","HERKIMER","NY","13350","(315) 796-4393","Herkimer","Clinic","Y","N","N","N","POINT (-74.988232 43.046568)"
"29024088","DAWN-MARIE FELICETTI DMD",,"1035 PARK BLVD","SUITE 2D","MASSAPEQUA PARK","NY","11762","(516) 795-5939","Nassau","Dentist","Y","N","N","N","POINT (-73.44727 40.683691)"
"59024032","PHELPS MEM HOSP CTR @ DOBBS FERRY","ROBERT PERELMAN MD","11-17 ASHFORD AVE",,"DOBBS FERRY","NY","10522","(914) 366-3448","Westchester","Clinic","Y","N","Y","N","POINT (-73.864226 41.011999)"
"51023653","AMERICAN ACCESS CARE OF SUFFOLK COUNTY","LESLIE CUNNINGHAM, M.D.","32 CENTRAL AVENUE",,"HAUPPAUGE","NY","11788","(631) 582-9729","Suffolk","Clinic","Y","N","N","N","POINT (-73.210927 40.817844)"
"27023398","EASTMAN DENTAL CENTER","CONOVER, DAVID","625 ELMWOOD AVENUE",,"ROCHESTER","NY","14620","(585) 275-9518","Monroe","Dentist","Y","N","N","N","POINT (-77.603915 43.130156)"
"53023214","COOK MATHEW K DDS",,"218 FRONT STREET",,"OWEGO","NY","13827","(607) 687-4522","Tioga","Dentist","Y","N","N","N","POINT (-76.252877 42.111474)"
"43023355","ACCESS HEALTH CHIROPRACTIC PC","RATSPRECHER BRAD DC","1 EXECUTIVE BLVD","SUITE 205","MONTEBELLO","NY","10901","(845) 623-5000","Rockland","Chiropractor","Y","N","N","N","POINT (-74.114529 41.126514)"
"29022505","BUONO JOSEPH DDS",,"3 SCHOOL STREET","SUITE 306","GLEN COVE","NY","11542","(516) 759-7505","Nassau","Dentist","Y","N","N","N","POINT (-73.627739 40.867396)"
"14023999","ASPEN DENTAL MANAGEMENT, INC.","DARA, TANVIR MD","281 SANDERS CREEK PARKWAY",,"EAST SYRACUSE","NY","13057","(585) 787-0733","Erie","Clinic","Y","N","N","N","POINT (-76.054431 43.082222)"
"14023241","CECERE WILLIAM L DDS MD",,"6161 TRANSIT RD","SUITE 3","AMHERST","NY","14051","(716) 636-6280","Erie","Dentist","Y","N","N","N","POINT (-78.70261 43.031514)"
"29016687","ROBERT HENRICKSON DVM",,"41 PLANDOME ROAD",,"MANHASSET","NY","11030","(516) 627-0057","Nassau","Veterinarian","Y","N","N","N","POINT (-73.686254 40.793129)"
"51021002","HAMPTON PEDIATRIC DENTAL","COSENZA NANCY DDS","97 NO MAIN ST",,"SO HAMPTON","NY","11968","(631) 287-8687","Suffolk","Dentist","Y","N","N","N","POINT (-72.411951 40.905862)"
"33023535","SPECIALISTS ONE - DAY SURGERY, LLC","BRETT GREENKY, M.D.","5801 EAST TAFT ROAD",,"SYRACUSE","NY","13212","(315) 251-3106","Onondaga","Other","Y","N","N","N","POINT (-76.132726 43.126591)"
"29024728","ISLAND TREES VETERINARY HOSPITAL, PLLC","JAY GOTTLIEB, DVM","451 NEW SOUTH ROAD",,"HICKSVILLE","NY","11801","(516) 735-0090","Nassau","Veterinarian","Y","N","N","N","POINT (-73.523021 40.762643)"
"10009983","HUDSON FAMILY & COSMETIC DENTISTRY PC","CHIMINELLI RON M DDS","66 GREEN STREET",,"HUDSON","NY","12534","(518) 828-1712","Columbia","Dentist","Y","N","N","N","POINT (-73.753401 42.228628)"
"13022325","COLARUSSO ANTHONY DDS",,"PO BOX 655 MAIN STREET",,"PLEASANT VALLEY","NY","12569","(845) 635-3811","Dutchess","Dentist","Y","N","N","N","POINT (-73.800454 41.735333)"
"45023158","SMILES FOR LIFE DENTAL CARE","JURACKA  JOSEPH A. DMD","170 SOUTH BROADWAY","SUITE 2","SARATOGA SPRINGS","NY","12866","(518) 886-8610","Saratoga","Dentist","Y","N","N","N","POINT (-73.759248 43.07772)"
"29023321","COHEN LORI D DDS",,"285 CENTRAL AVE # F3",,"LAWRENCE","NY","11559","(516) 371-6270","Nassau","Dentist","Y","N","N","N","POINT (-73.729939 40.61266)"
"46023112","SOSSNER HAL DMD",,"2501 BALLTOWN ROAD",,"SCHENECTADY","NY","12309","(518) 381-6315","Schenectady","Dentist","Y","N","N","N","POINT (-73.875502 42.799243)"
"55023298","HUDSON VALLEY FOOT ASSOCI LLP","LISA WYLER","103 HURLEY AVENUE",,"KINGSTON","NY","12401","(845) 339-4191","Ulster","Podiatrist","Y","N","N","N","POINT (-74.029167 41.935005)"
"29024678","PREMIER CARE ORAL AND MAXILLO SURGERY","GISH, JOSHUA, DMD","800 WOODBURY ROAD","SUITE C","WOOBURY","NY","11797","(516) 321-9839","Nassau","Dentist","Y","N","N","N","POINT (-73.471175 40.812594)"
"33023288","SYR COMMUNITY HEALTH CTR","GERALDINE BOWERS","DELAWARE ELEM SCH/SBHC","900 SOUTH GEDDES ST","SYRACUSE","NY","13204","(315) 435-4452","Onondaga","Dentist","Y","N","N","N","POINT (-76.174991 43.0503)"
"29023567","GUPTE RENY DDS",,"901 COVERT AVE",,"NEW HYDE PARK","NY","11040","(516) 488-2614","Nassau","Dentist","Y","N","N","N","POINT (-73.680183 40.744867)"
"59024225","NEIL S. BERMAN, INC/MOUNT KISCO GOLD &","LORETTA  BROOKS","139 EAST MAIN STREET",,"MOUNT KISCO","NY","10549","(914) 244-9500","Westchester","Commercial","Y","N","N","N","POINT (-73.723793 41.20157)"
"51015182","FEIGELSON STEVEN R DDS PC",,"69 VETERANS MEMORIAL HIGHWAY","SUITE 4","COMMACK","NY","117253452","(631) 462-1470","Suffolk","Dentist","Y","N","N","N","POINT (-73.278354 40.838641)"
"14023846","CNY FERTILITY CLINIC","KLITZ, ROBERT","835 HOPKINS ROAD",,"WILLIAMSVILLE","NY","14221","(866) 375-4589","Erie","Clinic","Y","N","N","N","POINT (-78.728009 42.980424)"
"27023589","GLEASON ORTHODONTICS","GLEASON JAMES DDS","1101 ENGLISH ROAD","SUITE A","ROCHESTER","NY","14616","(585) 227-3000","Monroe","Dentist","Y","N","N","N","POINT (-77.655373 43.233155)"
"49021863","GENEVA GENERAL HOSPITAL","MOONEY,SCOTT","1991 BALSLEY  ROAD",,"SENECA","NY","13148","(4) 902-1861","Seneca","Physician","Y","N","N","N","POINT (-76.783976 42.913822)"
"51017867","WITROCK & AXELROD LLP","WITROCK ANDREW DMD","5225-40 NESCONSET HWY BUILDING 7",,"PT JEFFERSON STATION","NY","11776","(631) 928-2830","Suffolk","Dentist","Y","N","N","N","POINT (-73.047042 40.912552)"
"29004461","DRUXSERMAN  MYRON DDS",,"2427 MERRICK ROAD",,"BELLMORE","NY","11710","(516) 826-5511","Nassau","Dentist","Y","N","N","N","POINT (-73.534468 40.677262)"
"51024429","JOSEPH MARTINO, PC",,"999 WALT WHITMAN ROAD","SUITE 304","MELVILLE","NY","11747","(631) 385-1100","Suffolk","Dentist","Y","N","N","N","POINT (-73.408441 40.788271)"
"13023303","TRU DENTAL PC",,"11 CRUM ELBOW RD",,"HYDE PARK","NY","12538","(845) 229-6288","Dutchess","Dentist","Y","N","N","N","POINT (-73.899329 41.78865)"
"51023712","GOOD SAMARITAN HOSPITAL",,"RADIOLOGY DEPARTMENT","1245 MONTAUK HIGHWAY","WEST ISLIP","NY","11795","(631) 376-3058","Suffolk","Clinic","Y","N","N","N","POINT (-73.298729 40.711073)"
"29021287","VERNICE NICHOLAS DDS FAG PC",,"166 NEW HYDE PARK RD",,"GARDEN CITY","NY","11530","(516) 775-1218","Nassau","Dentist","Y","N","N","N","POINT (-73.638954 40.727145)"
"59020037","CAPPA JOHN DPM",,"309 COLUMBUS AVE",,"VALHALLA","NY","10595","(914) 946-9059","Westchester","Podiatrist","Y","N","N","N","POINT (-73.782282 41.084453)"
"80023448","QUEST MEDICAL","DARNELL GARY","D/B/A KENQUEST","6340 S SANDHILL ROAD","SUITE 8","NV","89120","(702) 384-0085","Out of State","Installer","Y","N","N","N","POINT (-115.094036 36.084418)"
"43023487","CONTEMPORARY DENTAL IMPLANT CENTRE","HABIB BARRY H.","972 ROUTE 45","SUITE 107","PONOMA","NY","10970","(212) 682-7808","Rockland","Dentist","Y","N","N","N","POINT (-74.050092 41.190736)"
"33023554","SPENCERPORT COUNTRY VETERINARIAN, P.C.","AIMI STEVEN H,     DVM","1835 N. UNION ST.",,"SPENCERPORT","NY","14559","(585) 352-4040","Onondaga","Veterinarian","Y","N","N","N","POINT (-77.813282 43.18544)"
"43015851","SCHWARTZ MARTIN E  DDS",,"2 PEACH ST",,"NANUET","NY","10954","(845) 735-1353","Rockland","Dentist","Y","N","N","N","POINT (-74.012827 41.100807)"
"13023496","BENTLEY VETERINARY PRACTICE PLLC","ISAAC ANGELL, DVM","6030 ROUTE 82","SUITE A","STANFORDVILLE","NY","12581","(845) 418-0067","Dutchess","Veterinarian","Y","N","N","N","POINT (-73.69642 41.899712)"
"38022917","MORRIS HEALTHZONE","CARPENTER, LEAH  DMD","65 MAIN ST","PO BOX 40","MORRIS","NY","13808","(907) 263-2619","Otsego","Dentist","Y","N","N","N","POINT (-75.257909 42.52793)"
"44009584","MASSENA  HOSPITAL","TERENCE SCHUMPERT,  MD","1 HOSPITAL DRIVE",,"MASSENA","NY","13662","(315) 769-4293","St. Lawrence","Hospital","Y","N","Y","Y","POINT (-74.870625 44.936118)"
"59009393","HANDLER LAWRENCE L DPM",,"1600 HARRISON AVE","STE 206","MAMARONECK","NY","10543","(914) 698-2025","Westchester","Podiatrist","Y","N","N","N","POINT (-73.734488 40.952304)"
"19022516","CAPITAL REGION ORTHO ASSO","SCHNEIDER JAMES M MD","146 JEFFERSON HTS",,"CATSKILL","NY","12414","(518) 943-0667","Greene","Physician","Y","N","N","N","POINT (-73.914148 42.225955)"
"51024184","AIRWELD INC","PIZARRO EMILSAN","94 MARINE STREET",,"FARMINGDALE","NY","11735","(631) 729-2468","Suffolk","Commercial","Y","N","N","N","POINT (-73.436991 40.727443)"
"37022942","PODIATRY SVCS OF CNY PULASKI","EDELMAN FREDDIE L DPM","61 DELANO STREET",,"PULASKI","NY","13142","(315) 298-3644","Oswego","Podiatrist","Y","N","N","N","POINT (-76.134908 43.555712)"
"29003584","KARMELSTEVEN A DMD",,"CARMANS RD & LINDEN ST",,"MASSAPEQUA  PARK","NY","11762","(516) 541-4544","Nassau","Dentist","Y","N","N","N","POINT (-73.44727 40.683691)"
"03021566","ELIZABETH CHURCH MANOR NH","ELAINE DRELICH, DDS","863 FRONT ST",,"BINGHAMTON","NY","13905","(607) 722-3463","Broome","Dentist","Y","N","N","N","POINT (-75.93522 42.142291)"
"59021219","BATTISTA ARMANDO A DDS",,"541 NORTH STATE ROAD","2ND FLOOR","BRIARCLIFF MANOR","NY","10510","(914) 762-0222","Westchester","Dentist","Y","N","N","N","POINT (-73.833916 41.144418)"
"50022899","SAFARI SMILES","HYUN SHIK CHOI, DDS","100 WEST MARKET STREET","SUITE 202","CORNING","NY","14830","(607) 962-8520","Steuben","Dentist","Y","N","N","N","POINT (-77.038021 42.132487)"
"51024593","LENOX HILL RADIOLOGY & MEDICAL ASSOC.","BARRY MORGENSTERN, MD","240 PATCHOGUE YAPHANK RD",,"PATCHOGUE","NY","11772","(631) 475-5300","Suffolk","Physician","Y","N","Y","N","POINT (-72.995552 40.76922)"
"95000031","CONTINENTAL COMMODITY TRADING, LLC","TONY LAWSON, DIRECTOR","580 FLATBUSH AVENUE","UNIT 15M","BROOKLYN","NY","11225","(917) 246-0850","NYC (Kings)","Commercial","Y","N","N","N","POINT (-73.953905 40.663779)"
"29023609","SCHWARTZ KAREN MD",,"165 FROEHLICH FARM BLVD",,"WOODBURY","NY","11797","(516) 364-7405","Nassau","Bone Densitometer Only","Y","N","N","N","POINT (-73.471175 40.812594)"
"51007426","GOLDBERG STEVEN  DDS OF BABYLON PC",,"400 W MAIN STREET","SUITE 211","BABYLON","NY","11702","(631) 422-6066","Suffolk","Dentist","Y","N","N","N","POINT (-73.380416 40.653301)"
"22023068","ATLAS DENTAL","RAMSAY ELBERT A DDS","26000  US RT 11","SUITE 1","EVANS MILLS","NY","13637","(315) 629-7001","Jefferson","Dentist","Y","N","N","N","POINT (-75.835048 44.089747)"
"53022618","LOURDES FAMILY PRACTICE - OWEGO","DANA  ALEXANDER, M.S., R.S.O.","500 5TH AVE",,"OWEGO","NY","13827","(607) 798-5111","Tioga","Clinic","Y","N","N","N","POINT (-76.252877 42.111474)"
"59023908","MONTEFIORE MT VERNON HOSPITAL","ROBERT WILKINS, MD","RADIOLOGY DEPARTMENT","12 NORTH SEVENTH AVE","MOUNT VERNON","NY","10550","(914) 361-6051","Westchester","Hospital","Y","N","Y","N","POINT (-73.83589 40.906831)"
"59024129","MAIN STREET ANIMAL HOSPITAL","JAVIER DIAZ, DVM","33 EAST MAIN STREET",,"ELMSFORD","NY","10523","(914) 592-4644","Westchester","Veterinarian","Y","N","N","N","POINT (-73.816463 41.058021)"
"06018665","LAKEVIEW SHOCK INCARCERATION FACL","CAISLEY IAN J MD","PO BOX T","LAKE AVENUE","BROCTON","NY","14716","(716) 792-7100","Chautauqua","Other","Y","N","N","N","POINT (-79.436252 42.387873)"
"14023301","SCOTT PATRICK V DDS",,"4010 SOUTHWESTERN BLVD",,"ORCHARD PARK","NY","14127","(716) 646-9600","Erie","Dentist","Y","N","N","N","POINT (-78.749616 42.759115)"
