"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"16329-2017","2017","construction material recycling assn - nw chapter","troy@lautenbachrecycling.com","3608153222","13084 Ball Rd","Mount Vernon","WA","98273","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16329"
"16329-2016","2016","construction material recycling assn - nw chapter","troy@lautenbachrecycling.com","3608153222","13084 Ball Rd","Mount Vernon","WA","98273","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16329"
"16796-2016","2016","PORT OF CHELAN CO","CRAIG@CCPD.COM","(509) 663-5159","238 OLDS STATION RD STE A","WENATCHEE","WA","98801","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16796"
"16374-2018","2018","CRAFT3","compliance@craft3.org","888-231-2170","409 Maynard Ave. S, Suite 200","SEATTLE","WA","98104","US","2884","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1960.00","0.00","2884","52274","16374"
"16374-2017","2017","CRAFT3","compliance@craft3.org","888-231-2170","409 Maynard Ave. S, Suite 200","SEATTLE","WA","98104","US","6224","203","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5047.00","0.00","6427","39350","16374"
"16374-2016","2016","CRAFT3","compliance@craft3.org","888-231-2170","409 Maynard Ave. S, Suite 200","SEATTLE","WA","98104","US","369","382.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1908.43","461.98","461.98","29768","16374"
"16172-2022","2022","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16172"
"16172-2021","2021","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","128127.52","87.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","123087.93000000001","87211","16172"
"16172-2020","2020","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","123390.81","8637.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126242.31","74662","16172"
"16172-2019","2019","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","219083","2893.0600000000004","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","213493.06","62968","16172"
"16172-2018","2018","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","212801.99","158500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","368500","50850","16172"
"16172-2017","2017","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","180655.76","6346.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","187001.90000000002","40241","16172"
"16172-2016","2016","ASSN OF WA SPIRITS & WINE DISTRIBUTORS","hcroce@gth-gov.com","253-620-6639","1201 PACIFIC AVE STE 2100","TACOMA","WA","98402","US","166000","196.1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","135600.00","196.10","196.1","29416","16172"
"16204-2016","2016","WA ALLIANCE OF BOYS & GIRLS CLUB","kmiltimore@washingtonclubs.org","360-550-8511","P.O. Box 1774","Olympia","WA","98507","US","48000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48000","29362","16204"
"16334-2022","2022","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16334"
"16334-2021","2021","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","65127.520000000004","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","60000.00000000001","86454","16334"
"16334-2020","2020","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","65059","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","59272.74","72709","16334"
"16334-2019","2019","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","67750","1081.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","60348.97","62120","16334"
"16334-2018","2018","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","58001.99","130.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","55330.78","49413","16334"
"16334-2017","2017","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","55792.76","4496","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","60288.76","41280","16334"
"16334-2016","2016","THE COLLEGE BOARD","MWoods@COLLEGEBOARD.ORG","(202) 741-4799","1919 M ST NW STE 300","WASHINGTON","DC","200362375","US","115217","11765.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126982.67","52109","16334"
"16605-2022","2022","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16605"
"16605-2021","2021","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","5000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000","89751","16605"
"16605-2020","2020","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","5000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000","74838","16605"
"16605-2019","2019","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","0","2391.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2391.75","63752","16605"
"16605-2018","2018","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","52138","16605"
"16605-2017","2017","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","20355.76","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20355.76","41331","16605"
"16605-2016","2016","LIFE CENTER NORTHWEST","megan.clark@lcnw.org","(425) 201-6620","3650 - 131ST AVE SE STE 200","BELLEVUE","WA","98006","US","24000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000","30715","16605"
"16632-2022","2022","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16632"
"16632-2021","2021","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","66648.27","6000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","67520.75","88631","16632"
"16632-2020","2020","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","66690.77","52500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113799.95999999999","76458","16632"
"16632-2019","2019","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","75083","5000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","71600","65084","16632"
"16632-2018","2018","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","70051.99","37500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","104750.00000000001","52337","16632"
"16632-2017","2017","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","63963.79","5000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","68963.79","41601","16632"
"16632-2016","2016","MERCK SHARP & DOHME CORP & AFFILIATES","JKAUNE@NMGOVLAW.COM","(415) 389-6800","C/O 2350 KERNER BLVD, STE 250","SAN RAFAEL","CA","94901","US","104996.67","37500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","142496.66999999998","30620","16632"
"16711-2022","2022","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16711"
"16711-2021","2021","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","29127.52","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000","91468","16711"
"16711-2020","2020","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","24727.19","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19636.37","72945","16711"
"16711-2019","2019","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","31394","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22911","65162","16711"
"16711-2018","2018","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","26501.989999999998","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000.00","0.00","23700","52465","16711"
"16711-2017","2017","NORTHWEST KIDNEY CENTERS","tonia.campbell@nwkidney.org","(206) 720-8508","12901 20th Avenue South","SEATTLE","WA","98168","US","24355.76","346.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000.00","0.00","24701.899999999998","40219","16711"
"16769-2022","2022","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16769"
"16769-2020","2020","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","62890.81","69000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126104.55","74770","16769"
"16769-2019","2019","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","76394","6086.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","73997.68","62881","16769"
"16769-2018","2018","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","62501.99","81145.5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","140845.5","51406","16769"
"16769-2017","2017","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","50399.76","5015.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","55414.9","40567","16769"
"16769-2016","2016","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16769"
"16922-2016","2016","SNOHOMISH CO FIRE DIST 1","SMAXWELL@FIREDISTRICT1.ORG","(425) 551-1240","12425 MERIDIAN AVE","EVERETT","WA","98208","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","30428","16922"
"16949-2022","2022","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16949"
"16949-2021","2021","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","78155.33","99.91","0.00","0.00","0.00","1141.05","0.00","0.00","11156.00","0.00","0.00","0.00","0.00","0.00","0.00","85102.29000000001","87260","16949"
"16949-2020","2020","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","44788.740000000005","1272.47","0.00","0.00","0.00","2496.09","0.00","0.00","5932.27","0.00","0.00","0.00","0.00","0.00","0.00","51580.53","75725","16949"
"16949-2019","2019","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","86972.26999999999","98405.06","0.00","0.00","0.00","10018.82","0.00","0.00","6242.99","0.00","0.00","0.00","0.00","0.00","0.00","193156.14","62942","16949"
"16949-2018","2018","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","74122.67","2749.55","0.00","0.00","0.00","1554.82","0.00","0.00","23029.00","0.00","0.00","0.00","0.00","0.00","0.00","98654.04999999999","51563","16949"
"16949-2017","2017","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","85006.57","4571.64","0.00","0.00","0.00","43628.25","0.00","0.00","309394.34","0.00","0.00","0.00","0.00","0.00","0.00","442600.80000000005","40970","16949"
"16949-2016","2016","STAND FOR CHILDREN, INC.","ADMIN@STAND.ORG","800-663-4032","2121 SW Broadway","PORTLAND","OR","97201","US","52869.32","1578.77","0.00","0.00","0.00","10191.83","0.00","0.00","8146.60","0.00","0.00","0.00","0.00","42750.00","70.20","18408.63","29334","16949"
"17063-2016","2016","Life Science Washington","Kathleen@lifesciencewa.org","2064569564","188 East Blaine St","Seattle","WA","98102","US","40000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40000","30356","17063"
"17073-2022","2022","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17073"
"17073-2021","2021","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","77129","9513.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","81513.28","90590","17073"
"17073-2020","2020","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","77391.72","3568.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","75172.46","76809","17073"
"17073-2019","2019","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","80532","89261.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","161261.01","63742","17073"
"17073-2018","2018","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","74802.3","28528.890000000003","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74784.30","25086.90","25086.9","52411","17073"
"17073-2017","2017","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","77399.76","5819","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","83218.76","41465","17073"
"17073-2016","2016","WA CANNABUSINESS ASSN","jim.mullen@theherberynw.com","360-907-9694","PO BOX 9912","SEATTLE","WA","98109","US","72375","3000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","72000.00","2625.00","2625","30716","17073"
"17185-2021","2021","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","73145.8","251.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","72251.84","88686","17185"
"17185-2020","2020","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","72000","3543.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","75543.94","75508","17185"
"17185-2019","2019","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","89500","8244.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","97744.32","64608","17185"
"17185-2018","2018","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","79000","7609.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86609.78","52688","17185"
"17185-2017","2017","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","70020","5281.14","30000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","105301.14","41249","17185"
"17185-2016","2016","WA REFUSE & RECYCLING ASSN","brad@wrra.org","(360) 943-8859","4160 6th Ave SE","Lacey","WA","98503","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","71580.00","5766.40","5766.4","30758","17185"
"16805-2016","2016","PORT OF SEATTLE","ffitch.e@portseattle.org","(206)369-4968","PO BOX 1209","SEATTLE","WA","98111","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16805"
"16490-2022","2022","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16490"
"16490-2021","2021","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","53127.520000000004","27579.52","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","0.00","0.00","80579.52","87252","16490"
"16490-2020","2020","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","53390.81","47000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","94604.55","74675","16490"
"16490-2019","2019","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","51750","7587.73","8000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8000.00","0.00","0.00","67587.73000000001","58797","16490"
"16490-2018","2018","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","46151.99","34000","37000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37000.00","0.00","0.00","152000","44407","16490"
"16490-2017","2017","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","48355.76","346.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48701.9","39991","16490"
"16490-2016","2016","HAMPTON TREE FARMS LLC","nikkicommerford@hamptonlumber.com","(503) 203-6496","9600 SW BARNES RD STE 200","PORTLAND","OR","972256666","US","40000","4000","42500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42500.00","0.00","0.00","129000","29261","16490"
"26561-2017","2017","Celgene Corporation","jmannion@skadden.com","202-371-7559","86 Morris Ave","Summit","NJ","07901","US","10000","487.2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10487.2","40565","26561"
"26561-2016","2016","Celgene Corporation","jmannion@skadden.com","202-371-7559","86 Morris Ave","Summit","NJ","07901","US","6000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6000","30761","26561"
"27323-2017","2017","Dynamic Language","rick@dynamiclanguage.com","2062446709","15215 52nd Ave South","Seattle","WA","98188","US","51355.76","7000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","58355.76","41899","27323"
"27323-2016","2016","Dynamic Language","rick@dynamiclanguage.com","2062446709","15215 52nd Ave South","Seattle","WA","98188","US","4000","1000","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","0.00","0.00","15000","29703","27323"
"28496-2018","2018","Yoga Alliance","bridget.scharn@pillsburylaw.com","916-329-4724","1560 Wilson Boulevard","Arlington","VA","22209","US","53540.89","0","0.00","0.00","0.00","0.00","15060.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52560.5","62731","28496"
"28496-2017","2017","Yoga Alliance","bridget.scharn@pillsburylaw.com","916-329-4724","1560 Wilson Boulevard","Arlington","VA","22209","US","101250","0","0.00","0.00","0.00","0.00","74190.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","175440.6","41435","28496"
"30683-2016","2016","WA Biotechnology & Biomedical Assn","vicki@christopherseninc.com",,"1551 Eastlake Ave Ste 300","Seattle","WA","98102","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"30683"
"16957-2017","2017","Astria Health","Alysha.McManus@ASTRIA.HEALTH","5098371300","ASTRIA HEALTH","SUNNYSIDE","WA","98944","US","36230.76","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16423.16","0.00","36230.76","51147","16957"
"38316-2022","2022","Recompose","katrina@recompose.life","206-551-4563","202 13th Avenue East","Seattle","WA","98102","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"38316"
"38316-2020","2020","Recompose","katrina@recompose.life","206-551-4563","202 13th Avenue East","Seattle","WA","98102","US","49090.82","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43636.37","73390","38316"
"38316-2019","2019","Recompose","katrina@recompose.life","206-551-4563","202 13th Avenue East","Seattle","WA","98102","US","56483","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48000","62908","38316"
"38316-2018","2018","Recompose","katrina@recompose.life","206-551-4563","202 13th Avenue East","Seattle","WA","98102","US","38801.99","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36000","51046","38316"
"44206-2022","2022","Assurant, Inc.","marco.leyte-vidal@assurant.com","305-252-7072","11222 Quail Roost Drive","Miami","FL","33157","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"44206"
"44206-2021","2021","Assurant, Inc.","marco.leyte-vidal@assurant.com","305-252-7072","11222 Quail Roost Drive","Miami","FL","33157","US","39127.520000000004","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34000","91441","44206"
"44206-2020","2020","Assurant, Inc.","marco.leyte-vidal@assurant.com","305-252-7072","11222 Quail Roost Drive","Miami","FL","33157","US","51209.03","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","46877.29","74702","44206"
"44206-2019","2019","Assurant, Inc.","marco.leyte-vidal@assurant.com","305-252-7072","11222 Quail Roost Drive","Miami","FL","33157","US","20000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20000","62855","44206"
