"schoolyear","esd","countynumber","county","countydistrictnumber","district","performance_indicator_number","performance_indicator_name","number_of_students_in_the","number_of_students_in_the_1","state_adjusted_level_of","district_negotiated_target","actual_level_of_performance","met_90_of_adjusted_level"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","1S1","Academic Attainment - Reading/Language Arts","62","67","74.30",,"92.54","Y"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","1S2","Academic Attainment - Mathematics","44","66","62.40",,"66.67","Y"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","3S1","Secondary School Completion","63","68","87.25",,"92.65","Y"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","4S1","Student Graduation Rates","63","72","73.00",,"87.50","Y"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","5S1","Secondary Placement","67","101","74.86",,"66.34","N"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","6S1","Nontraditional Participation","1035","1357","26.25",,"76.27","Y"
"2009-10","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","6S2","Nontraditional Completion","62","99","34.25",,"62.63","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","1S1","Academic Attainment - Reading/Language Arts","98","123","74.30",,"79.67","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","1S2","Academic Attainment - Mathematics","53","120","62.40",,"44.17","N"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","3S1","Secondary School Completion","126","138","87.25",,"91.30","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","4S1","Student Graduation Rates","118","145","73.00",,"81.38","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","5S1","Secondary Placement","95","157","74.86",,"60.51","N"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","6S1","Nontraditional Participation","864","1102","26.25",,"78.40","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","6S2","Nontraditional Completion","245","267","34.25",,"91.76","Y"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","1S1","Academic Attainment - Reading/Language Arts","10","11","74.30","NR","90.91","NR"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","1S2","Academic Attainment - Mathematics","5","11","62.40","NR","45.45","NR"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","3S1","Secondary School Completion","11","11","87.25","NR","100.00","NR"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","4S1","Student Graduation Rates","11","10","73.00","NR","110.00","NR"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","5S1","Secondary Placement","2","10","74.86","NR","20.00","NR"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","6S1","Nontraditional Participation","240","316","26.25","26.00","75.95","Y"
"2009-10","Educational Service District 123","3","Benton","3053","Finley School District","6S2","Nontraditional Completion","21","23","34.25","34.00","91.30","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","1S1","Academic Attainment - Reading/Language Arts","172","200","74.30","61.50","86.00","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","1S2","Academic Attainment - Mathematics","98","196","62.40","43.60","50.00","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","3S1","Secondary School Completion","205","223","87.25","86.00","91.93","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","4S1","Student Graduation Rates","203","209","73.00","70.00","97.13","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","5S1","Secondary Placement","143","239","74.86","74.36","59.83","N"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","6S1","Nontraditional Participation","1324","1950","26.25","26.00","67.90","Y"
"2009-10","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","6S2","Nontraditional Completion","182","205","34.25","34.00","88.78","Y"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","1S1","Academic Attainment - Reading/Language Arts","9","12","74.30","NR","75.00","NR"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","1S2","Academic Attainment - Mathematics","3","12","62.40","NR","25.00","NR"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","3S1","Secondary School Completion","11","12","87.25","NR","91.67","NR"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","4S1","Student Graduation Rates","11","20","73.00",,"55.00","N"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","5S1","Secondary Placement","35","46","74.86",,"76.09","Y"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","6S1","Nontraditional Participation","151","263","26.25",,"57.41","Y"
"2009-10","Educational Service District 101","32","Spokane","32358","Freeman School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","6S1","Nontraditional Participation","11","22","26.25","26.00","50.00","Y"
"2009-10","Educational Service District 101","38","Whitman","38302","Garfield School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","3S1","Secondary School Completion","10","11","87.25","NR","90.91","NR"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","4S1","Student Graduation Rates","10","11","73.00","NR","90.91","NR"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","5S1","Secondary Placement","11","20","74.86","75.33","55.00","N"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","6S1","Nontraditional Participation","274","332","26.25","28.00","82.53","Y"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","1S1","Academic Attainment - Reading/Language Arts","14","23","74.30",,"60.87","N"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","1S2","Academic Attainment - Mathematics","3","24","62.40","41.46","12.50","N"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","2S1","Technical Skill Attainment","0","18","38.62","NR","0.00","NR"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","3S1","Secondary School Completion","24","26","87.25",,"92.31","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","4S1","Student Graduation Rates","24","27","73.00",,"88.89","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","5S1","Secondary Placement","9","22","74.86",,"40.91","N"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","6S1","Nontraditional Participation","133","224","26.25",,"59.38","Y"
"2009-10","North Central Educational Service District 171","13","Grant","13301","Grand Coulee Dam School District","6S2","Nontraditional Completion","9","19","34.25","NR","47.37","NR"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","1S1","Academic Attainment - Reading/Language Arts","71","86","74.30","61.50","82.56","Y"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","1S2","Academic Attainment - Mathematics","30","84","62.40","31.67","35.71","Y"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","2S1","Technical Skill Attainment","0","11","38.62","NR","0.00","NR"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","3S1","Secondary School Completion","82","98","87.25","74.80","83.67","Y"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","4S1","Student Graduation Rates","80","128","73.00","65.40","62.50","Y"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","5S1","Secondary Placement","56","106","74.86","71.33","52.83","N"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","6S1","Nontraditional Participation","698","958","26.25","15.00","72.86","Y"
"2009-10","Educational Service District 105","39","Yakima","39200","Grandview School District","6S2","Nontraditional Completion","77","103","34.25","30.25","74.76","Y"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","1S1","Academic Attainment - Reading/Language Arts","9","10","74.30","NR","90.00","NR"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","3S1","Secondary School Completion","10","11","87.25","NR","90.91","NR"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","4S1","Student Graduation Rates","10","14","73.00","NR","71.43","NR"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","5S1","Secondary Placement","20","55","74.86","75.33","36.36","N"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","6S1","Nontraditional Participation","347","426","26.25","28.00","81.46","Y"
"2009-10","Educational Service District 105","39","Yakima","39204","Granger School District","6S2","Nontraditional Completion","21","21","34.25","38.96","100.00","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","1S1","Academic Attainment - Reading/Language Arts","38","46","74.30",,"82.61","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","1S2","Academic Attainment - Mathematics","24","49","62.40",,"48.98","N"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","3S1","Secondary School Completion","51","54","87.25",,"94.44","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","4S1","Student Graduation Rates","51","50","73.00",,"102.00","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","5S1","Secondary Placement","13","26","74.86",,"50.00","N"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","6S1","Nontraditional Participation","445","702","26.25",,"63.39","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls School District","6S2","Nontraditional Completion","62","81","34.25",,"76.54","Y"
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","3S1","Secondary School Completion",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","5S1","Secondary Placement",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23054","Grapeview School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32312","Great Northern School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 112","6","Clark","6103","Green Mountain School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","3S1","Secondary School Completion",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","5S1","Secondary Placement",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Capital Region ESD 113","34","Thurston","34324","Griffin School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","6S1","Nontraditional Participation","26","38","26.25",,"68.42","Y"
"2009-10","Educational Service District 101","22","Lincoln","22204","Harrington School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","3S1","Secondary School Completion","9","11","87.25","NR","81.82","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","4S1","Student Graduation Rates","9","13","73.00","NR","69.23","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","6S1","Nontraditional Participation","169","250","26.25",,"67.60","Y"
"2009-10","Educational Service District 105","39","Yakima","39203","Highland School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","1S1","Academic Attainment - Reading/Language Arts","180","222","74.30",,"81.08","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","1S2","Academic Attainment - Mathematics","75","218","62.40",,"34.40","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","2S1","Technical Skill Attainment","0","22","38.62",,"0.00","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","3S1","Secondary School Completion","224","263","87.25",,"85.17","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","4S1","Student Graduation Rates","224","322","73.00",,"69.57","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","5S1","Secondary Placement","129","235","74.86",,"54.89","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","6S1","Nontraditional Participation","2534","3973","26.25",,"63.78","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","6S2","Nontraditional Completion","172","250","34.25",,"68.80","Y"
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 112","6","Clark","6098","Hockinson School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","3S1","Secondary School Completion",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","5S1","Secondary Placement",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Capital Region ESD 113","23","Mason","23404","Hood Canal School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","1S1","Academic Attainment - Reading/Language Arts","58","65","74.30",,"89.23","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","1S2","Academic Attainment - Mathematics","21","64","62.40",,"32.81","N"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","3S1","Secondary School Completion","65","75","87.25",,"86.67","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","4S1","Student Graduation Rates","65","89","73.00",,"73.03","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","5S1","Secondary Placement","43","78","74.86",,"55.13","N"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","6S1","Nontraditional Participation","288","473","26.25",,"60.89","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14028","Hoquiam School District","6S2","Nontraditional Completion","17","26","34.25",,"65.38","Y"
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10070","Inchelium School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","3S1","Secondary School Completion",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","5S1","Secondary Placement",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Northwest Educational Service District 189","31","Snohomish","31063","Index School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","1S1","Academic Attainment - Reading/Language Arts","349","367","74.30",,"95.10","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","1S2","Academic Attainment - Mathematics","302","369","62.40",,"81.84","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","3S1","Secondary School Completion","379","389","87.25",,"97.43","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","4S1","Student Graduation Rates","375","531","73.00",,"70.62","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","5S1","Secondary Placement","444","570","74.86",,"77.89","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","6S1","Nontraditional Participation","2227","3808","26.25",,"58.48","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17411","Issaquah School District","6S2","Nontraditional Completion","97","160","34.25",,"60.63","Y"
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 123","11","Franklin","11056","Kahlotus School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","5S1","Secondary Placement","4","12","74.86","NR","33.33","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","6S1","Nontraditional Participation","137","267","26.25",,"51.31","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8402","Kalama School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
