"id","report_number","origin","filer_id","filer_name","type","funding_source_id","funding_source","filing_period","receipt_date","employer_id","employer_name","compensation","sub_lobbyist_compensation","net_compensation","personal_expenses","entertainment","contributions","advertising","political_ads","other","total_expenses","net_total","employment_registration_id","employment_type","contractor_id","contractor_name","url"
"93666-32065","93666","FE","32065","Samantha Grad","Lobbyist","32065","Samantha Grad (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93666)"
"93667-71222","93667","FE","71005","Shrounda Selivanoff","Employer","71222","CHILDRENS HOME SOCIETY OF WA","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16260","CHILDRENS HOME SOCIETY OF WA","1840.93","0.00","1840.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1840.93","71222","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93667)"
"93667-71005","93667","FE","71005","Shrounda Selivanoff","Lobbyist","71005","Shrounda Selivanoff (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93667)"
"93668-18748","93668","FE","17560","AMY R FREEMAN","Employer","18748","MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16932","MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18748","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93668)"
"93649-18186","93649","FE","17352","SHEILA BABB ANDERSON","Employer","18186","CAMPION ADVOCACY FUND","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","16220","CAMPION ADVOCACY FUND","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","18186","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93649)"
"93649-17352","93649","FE","17352","SHEILA BABB ANDERSON","Lobbyist","17352","SHEILA BABB ANDERSON (Self)","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","150.00","150.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93649)"
"93668-17560","93668","FE","17560","AMY R FREEMAN","Lobbyist","17560","AMY R FREEMAN (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93668)"
"93669-19008","93669","FE","17665","PATRICIA L HUNTER","Employer","19008","MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16932","MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19008","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93669)"
"93669-17665","93669","FE","17665","PATRICIA L HUNTER","Lobbyist","17665","PATRICIA L HUNTER (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93669)"
"93670-29359","93670","FE","29358","Vicki Elting","Employer","29359","MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16932","MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29359","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93670)"
"93670-29358","93670","FE","29358","Vicki Elting","Lobbyist","29358","Vicki Elting (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93670)"
"93674-18229","93674","FE","17373","ELIZABETH BECK","Employer","18229","RAINIER UNISERV COUNCIL","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16840","RAINIER UNISERV COUNCIL","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18229","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93674)"
"93674-17373","93674","FE","17373","ELIZABETH BECK","Lobbyist","17373","ELIZABETH BECK (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","20.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93674)"
"93650-18186","93650","FE","17352","SHEILA BABB ANDERSON","Employer","18186","CAMPION ADVOCACY FUND","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16220","CAMPION ADVOCACY FUND","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","18186","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93650)"
"93650-17352","93650","FE","17352","SHEILA BABB ANDERSON","Lobbyist","17352","SHEILA BABB ANDERSON (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93650)"
"93665-70965","93665","FE","70964","Natalie Hester","Employer","70965","WA CHARTERS ACTION","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17071","WA CHARTERS ACTION","174.86","0.00","174.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","174.86","70965","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93665)"
"93665-70964","93665","FE","70964","Natalie Hester","Lobbyist","70964","Natalie Hester (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93665)"
"93664-44842","93664","FE","44841","Patrick D'Amelio","Employer","44842","WA CHARTERS ACTION","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17071","WA CHARTERS ACTION","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","44842","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93664)"
"93664-44841","93664","FE","44841","Patrick D'Amelio","Lobbyist","44841","Patrick D'Amelio (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93664)"
"93661-84408","93661","FE","84236","Darcelina Soloria","Employer","84408","WA CHARTERS ACTION","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17071","WA CHARTERS ACTION","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","84408","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93661)"
"93661-84236","93661","FE","84236","Darcelina Soloria","Lobbyist","84236","Darcelina Soloria (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93661)"
"93673-19491","93673","FE","17901","K & L GATES*","Employer","19491","PUGET SOUND SCHOOL COALITION/KING CO SCHOOL COALITION (THRU K AND L GATES)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16832","PUGET SOUND SCHOOL COALITION/KING CO SCHOOL COALITION (THRU K AND L GATES)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19491","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93673)"
"93673-19492","93673","FE","17901","K & L GATES*","Employer","19492","School Alliance","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16879","School Alliance","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19492","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93673)"
"93673-17901","93673","FE","17901","K & L GATES*","Lobbyist","17901","K & L GATES* (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93673)"
"93676-62279","93676","FE","28426","Elizabeth Rockett","Employer","62279","IUPAT DISTRICT COUNCIL 5","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16543","IUPAT DISTRICT COUNCIL 5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","62279","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93676)"
"93676-28426","93676","FE","28426","Elizabeth Rockett","Lobbyist","28426","Elizabeth Rockett (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93676)"
"93677-19730","93677","FE","18011","JOSHUA J SWANSON","Employer","19730","IUOE LOCAL 302","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16552","IUOE LOCAL 302","7400.00","0.00","7400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7400.00","19730","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93677)"
"93677-18011","93677","FE","18011","JOSHUA J SWANSON","Lobbyist","18011","JOSHUA J SWANSON (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93677)"
"92596-82706","92596","FE","82408","Waldo Emerson Waldron-Ramsey","Employer","82706","WA COMMUNITY ACTION NETWORK","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","17070","WA COMMUNITY ACTION NETWORK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","82706","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92596)"
"92596-90962","92596","FE","82408","Waldo Emerson Waldron-Ramsey","Employer","90962","NAACP AOWSAC","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","90859","NAACP AOWSAC","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","90962","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92596)"
"92596-82408","92596","FE","82408","Waldo Emerson Waldron-Ramsey","Lobbyist","82408","Waldo Emerson Waldron-Ramsey (Self)","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","100.00","","","","","View report (https://accesshub.pdc.wa.gov/node/92596)"
"93678-68786","93678","FE","68785","Christine Reid","Employer","68786","IBEW LOCAL 77","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","16516","IBEW LOCAL 77","5500.00","0.00","5500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5500.00","68786","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93678)"
"93678-68785","93678","FE","68785","Christine Reid","Lobbyist","68785","Christine Reid (Self)","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93678)"
"93679-89469","93679","FE","69692","Fernando Mejia-Ledesma","Employer","89469","Puget Sound Sage","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","31280","Puget Sound Sage","8116.00","0.00","8116.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8116.00","89469","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93679)"
"93679-69692","93679","FE","69692","Fernando Mejia-Ledesma","Lobbyist","69692","Fernando Mejia-Ledesma (Self)","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93679)"
"91787-87694","91787","FE","87512","MARY STAPLES","Employer","87694","National Association of Chain Drug Stores","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","87513","National Association of Chain Drug Stores","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","87694","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91787)"
"93683-19186","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19186","EASTERN WA QUALITY SCHOOLS COALITION","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","16400","EASTERN WA QUALITY SCHOOLS COALITION","5640.00","0.00","5640.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5640.00","19186","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-19187","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19187","PASCO SCHOOL DIST","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","16766","PASCO SCHOOL DIST","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","19187","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93662-84409","93662","FE","84242","Jonthomas Williams","Employer","84409","WA CHARTERS ACTION","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17071","WA CHARTERS ACTION","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","84409","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93662)"
"93662-84242","93662","FE","84242","Jonthomas Williams","Lobbyist","84242","Jonthomas Williams (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93662)"
"93683-19188","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19188","QUINAULT INDIAN NATION","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","16837","QUINAULT INDIAN NATION","9500.00","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9500.00","19188","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-19190","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19190","WA ST PTA","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","17277","WA ST PTA","6000.00","0.00","6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6000.00","19190","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-26719","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","26719","CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","16356","CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","26719","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-46250","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","46250","Walla Walla School District 140","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","46249","Walla Walla School District 140","3950.00","0.00","3950.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3950.00","46250","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-60459","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","60459","Washington MESA","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","60420","Washington MESA","3500.00","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","60459","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-70757","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","70757","Professional Educator Standards Board","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","70724","Professional Educator Standards Board","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","70757","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-83316","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","83316","Public Works Board","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","25309","Public Works Board","4600.00","0.00","4600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4600.00","83316","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93683)"
"93683-17771","93683","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Lobbyist","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP. (Self)","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93683)"
"92713-19186","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19186","EASTERN WA QUALITY SCHOOLS COALITION","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","16400","EASTERN WA QUALITY SCHOOLS COALITION","5640.00","0.00","5640.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5640.00","19186","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-19187","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19187","PASCO SCHOOL DIST","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","16766","PASCO SCHOOL DIST","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","19187","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-19188","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19188","QUINAULT INDIAN NATION","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","16837","QUINAULT INDIAN NATION","9500.00","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9500.00","19188","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-19190","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","19190","WA ST PTA","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","17277","WA ST PTA","6000.00","0.00","6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6000.00","19190","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-26719","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","26719","CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","16356","CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","26719","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-46250","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","46250","Walla Walla School District 140","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","46249","Walla Walla School District 140","3950.00","0.00","3950.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3950.00","46250","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-60459","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","60459","Washington MESA","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","60420","Washington MESA","3500.00","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","60459","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-70757","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","70757","Professional Educator Standards Board","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","70724","Professional Educator Standards Board","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","70757","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-83316","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Employer","83316","Public Works Board","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","25309","Public Works Board","4600.00","0.00","4600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4600.00","83316","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92713)"
"92713-17771","92713","FE","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP.","Lobbyist","17771","MARIE SULLIVAN PUBLIC AFFAIRS CORP. (Self)","2022-05-01T00:00:00.000","2022-07-09T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","150.00","150.00","","","","","View report (https://accesshub.pdc.wa.gov/node/92713)"
"93680-74819","93680","FE","48411","Ashley Sutton ","Employer","74819","LeaseLock (Lodestar Strategic LLC)","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","74805","LeaseLock","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74819","Subcontract","51590","Lodestar Strategic LLC","View report (https://accesshub.pdc.wa.gov/node/93680)"
"93680-87865","93680","FE","48411","Ashley Sutton ","Employer","87865","TECHNOLOGY NETWORK","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","16978","TECHNOLOGY NETWORK","645.85","0.00","645.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","645.85","87865","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93680)"
"93680-87866","93680","FE","48411","Ashley Sutton ","Employer","87866","Uber Technologies Inc and Affiliates","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","17001","Uber Technologies Inc and Affiliates","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","87866","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93680)"
"93680-48411","93680","FE","48411","Ashley Sutton ","Lobbyist","48411","Ashley Sutton  (Self)","2022-06-01T00:00:00.000","2022-07-09T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93680)"
"93685-70902","93685","FE","70901","SKYLER MAHJOUBIAN","Employer","70902","PREMERA BLUE CROSS","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","16812","PREMERA BLUE CROSS","500.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00","70902","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93685)"
"93685-70901","93685","FE","70901","SKYLER MAHJOUBIAN","Lobbyist","70901","SKYLER MAHJOUBIAN (Self)","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93685)"
"93695-18339","93695","FE","17424","JOHN R BUSH","Employer","18339","BLUE STAR GAS","2022-09-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18339","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93695)"
"93695-17424","93695","FE","17424","JOHN R BUSH","Lobbyist","17424","JOHN R BUSH (Self)","2022-09-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93695)"
"93698-62807","93698","FE","62806","Lisa Humes-Schulz","Employer","62807","PLANNED PARENTHOOD ALLIANCE ADVOCATES","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16789","PLANNED PARENTHOOD ALLIANCE ADVOCATES","36.31","0.00","36.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.31","62807","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93698)"
"93698-62806","93698","FE","62806","Lisa Humes-Schulz","Lobbyist","62806","Lisa Humes-Schulz (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93698)"
"93699-90961","93699","FE","90898","JMB Strategies","Employer","90961","PACIFICORP","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16746","PACIFICORP","7500.00","0.00","7500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7500.00","90961","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93699)"
"93699-90898","93699","FE","90898","JMB Strategies","Lobbyist","90898","JMB Strategies (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93699)"
"93700-19076","93700","FE","17704","JAMES L KING JR","Employer","19076","INDEPENDENT BUSINESS ASSN","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16523","INDEPENDENT BUSINESS ASSN","1250.00","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1250.00","19076","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93700)"
"93700-17704","93700","FE","17704","JAMES L KING JR","Lobbyist","17704","JAMES L KING JR (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93700)"
"93703-18118","93703","FE","17329","Ehren Flygare","Employer","18118","PUYALLUP TRIBE OF INDIANS","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16835","PUYALLUP TRIBE OF INDIANS","7000.00","0.00","7000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7000.00","18118","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93703)"
"93703-17329","93703","FE","17329","Ehren Flygare","Lobbyist","17329","Ehren Flygare (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93703)"
"93702-18225","93702","FE","17369","DAVID S BEARD","Employer","18225","SCHOOLS OUT WA","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16883","SCHOOLS OUT WA","106.28","0.00","106.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","106.28","18225","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93702)"
"93702-17369","93702","FE","17369","DAVID S BEARD","Lobbyist","17369","DAVID S BEARD (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93702)"
