"idnumber","loweight","hiweight","wsrf1","wsrf101","wsrf102","wsrf103","wsrf2","wsrf4","wsrf5","branch7","numkid","kiddo","kdact1","kdact101","kdact102","kdact103","kdact104","kdact105","kdact106","kdact107","kdact108","kdact109","kdact110","kdact111","kdact112","kdact113","kdact114","kdact115","kdact116","kdact117","kdact118","kdact119","kdact2","kdact201","kdact202","kdact203","kdact204","kdact205","kdact206","kdact207","kdact208","kdact209","kdact210","kdact211","kdact212","kdact213","kdact214","kdact215","kdact216","kdact217","kdact218","kdact219","kdact3","kdact301","kdact302","kdact303","kdact304","kdact305","kdact306","kdact307","kdact308","kdact309","kdact310","kdact311","kdact312","kdact313","kdact314","kdact315","kdact316","kdact317","kdact318","kdact319","disab","disabst","anyprk","typark","typark01","typark02","typark03","typark04","typark05","typark06","viscen","viscen01","viscen02","viscen03","viscen04","viscen05","wetlndst","wetlnd","ratewet","ratewtx","plan","planst1","planst2","likedo","likest1","likest2","nomo","nomost1","nomost2","barrier","barrier2","barrier3","barrier4","acc","acc01","acc02","acc03","acc04","acc05","acc06","acc07","distprk","distprkx","distpub","distpubx","income","educate","reside","cntyres","region","ownr","numres","race","race01","race02","race03","race04","race05","race06","race07","race08","race09","disab2","age","agecat","gender","tab001a","tab001","tab002","tab003","tab004","tab005","tab005a","tab006","tab007a","tab007","tab008","tab009","tab010","tab011a","tab011","tab012","tab013","tab014","tab015a","tab015","tab016","tab017a","tab017","tab018","tab019","tab020","tab022","tab023","tab024","tab025","tab026","tab027","tab028","tab029","tab030a","tab030","tab031","tab032","tab033","tab034","tab035","tab036","tab037","tab038","tab039","tab040","tab041","tab042","tab044","tab045","tab046","tab047","tab048","tab049","tab050","tab051","tab052","tab053","tab054","tab055","tab056","tab057","tab058","tab059","tab060","tab061","tab062","tab063","tab064","tab065","tab066","tab067","tab068","tab070","tab071","tab072","tab073","tab074","tab075","tab076","tab077","tab078","tab079","tab080","tab081","tab082","tab083","tab084","tab085","tab086","tab087","tab088","tab089","tab090","tab091","tab092","tab093","tab094","tab095","tab096","tab097","tab098","tab099","tab100","tab101","tab102","tab103","tab104"
"11.00","1.28","311.04",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Don't know",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","0","Less than 1 mile","$35,000-$49,999","Bachelor's degree","Small city or town","San Juan","The Islands","Own",,"1000","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","No","61","55-64 years old","Male","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"12.00","0.57","1278.64",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","10100","Checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","3","3 miles","7","6-10 miles","Refused","Some college or trade school, no degree","Small city or town","Snohomish","North Cascades","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","60","55-64 years old","Female","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"13.00","1.96","9681.80",,,,,,,,"Has children","2","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","1","1 mile","10","6-10 miles","$75,000 or more","Some college or trade school, no degree","Small city or town","King","King/Seattle","Own","4","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","43","35-44 years old","Female","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"14.00","0.44","84.36",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","3","3 miles","7","6-10 miles","$35,000-$49,999","Associate's or trade school degree","Small city or town","Asotin","The Palouse","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","63","55-64 years old","Female","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"21.00","0.71","912.05",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","0","Not checked","Not checked","Not checked","Not checked","Not checked","Checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","3","3 miles","0","Less than 1 mile","$75,000 or more","Associate's or trade school degree","Rural area on a farm or ranch","Yakima","South Central","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","52","45-54 years old","Female","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"15.00","1.54","7578.15",,,,,,,,"Has children","1","Yes","1100010110010","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Checked","Checked","Not checked","Not checked","Checked","Not checked","10101100001000","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Checked","Not checked","Checked","Checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","1000000000000100000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","No",,"Yes","11100","Checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","1","1 mile","$75,000 or more","Bachelor's degree","Suburban area","King","King/Seattle","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","38","35-44 years old","Male","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"16.00","1.00","247.31",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"Don't know",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","5","5 miles","2","2 miles","$75,000 or more","Bachelor's degree","Rural area not on a farm or ranch","Pacific","The Coast","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","61","55-64 years old","Female","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"17.00","0.96","4563.21",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","0","Not checked","Not checked","Not checked","Not checked","Not checked","Checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","1","1 mile","$75,000 or more","Some college or trade school, no degree","Rural area on a farm or ranch","Okanogan","North Cascades","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","75","65 years old or older","Male","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"18.00","0.56","2241.35",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","3","3 miles","15","11-15 miles","$75,000 or more","High school graduate or equivalent","Rural area on a farm or ranch","Skamania","South West","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","56","55-64 years old","Female","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"19.00","0.47","1769.44",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","10000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","2","2 miles","2","2 miles","$75,000 or more","Professional or doctorate degree","Suburban area","Snohomish","North Cascades","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","64","55-64 years old","Male","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"20.00","0.61","116.80",,,,,,,,"Has children","1","Yes","1000000000000","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","100000000","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","100000","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","No",,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1001100","Checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","0","Less than 1 mile","1","1 mile","$75,000 or more","Professional or doctorate degree","Small city or town","Whitman","The Palouse","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","49","45-54 years old","Male","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"22.00","0.44","84.36",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","7","6-10 miles","1","1 mile","$50,000-$74,999","Bachelor's degree","Rural area not on a farm or ranch","Columbia","The Palouse","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","56","55-64 years old","Female","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"23.00","1.29","5117.96",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","11000","Checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"Don't know",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","10","6-10 miles","$25,000-$34,999","High school graduate or equivalent","Small city or town","Pierce","South West","Rent","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","36","35-44 years old","Male","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"24.00","1.06","4201.59",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","11000","Checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","40","More than 30 miles","10","6-10 miles","Refused","Some college or trade school, no degree","Rural area not on a farm or ranch","Lewis","South West","Own","5","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","35","35-44 years old","Female","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"25.00","1.35","5352.74",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","1","1 mile","1","1 mile","$75,000 or more","Associate's or trade school degree","Suburban area","Clark","South West","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","46","45-54 years old","Male","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"26.00","0.57","1278.64",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","2","2 miles","1","1 mile","Refused","Bachelor's degree","Small city or town","Kittitas","North Cascades","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","58","55-64 years old","Female","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"27.00","0.61","116.80",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","0","Not checked","Not checked","Not checked","Not checked","Not checked","Checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","20","16-20 miles","$75,000 or more","Not a high school graduate","Small city or town","Garfield","The Palouse","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","48","45-54 years old","Male","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"28.00","1.74","294.55",,,,,,,,"Has children","1","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","0","Less than 1 mile","0","Less than 1 mile","Don't know","Don't know","Don't know","Adams","Columbia Plateau","Don't know / refused",,"100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Don't know / refused",,"Don't know","Female","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"35.00","1.36","2595.42",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","10100","Checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","5","5 miles","2","2 miles","$75,000 or more","Professional or doctorate degree","Small city or town","Chelan","North Cascades","Own","2","1","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","No","888","Refused","Male","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"29.00","0.83","160.89",,,,,,,,"Has children","2","Yes","1100000001000000","Not checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1000000000000000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","100000","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","No",,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1001100","Checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","0","Less than 1 mile","2","2 miles","$35,000-$49,999","Some college or trade school, no degree","Small city or town","Asotin","The Palouse","Rent","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","29","25-34 years old","Female","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"30.00","1.20","232.30",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","10000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1001100","Checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","4","4 miles","0","Less than 1 mile","$15,000-$19,999","Some college or trade school, no degree","Small city or town","Asotin","The Palouse","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","67","65 years old or older","Female","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
