"projectgroupid","fiscalyear_budgets","project_unique","orgname","shortdesc","fund_category_description","fund_parent_source","project_category_label","project_category_description","budget"
"7551907.0","2019","75519-07","Buckingham Branch RR","FY2019 BBRR Bridge Improvements on Virginia Southern Division","Local Share","Local Funds","Rail","Rail Preservation","295500.0"
"7551908.0","2019","75519-08","Buckingham Branch RR","FY2019 BBRR Doswell Transload Site, Piedmont Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1050000.0"
"7551908.0","2019","75519-08","Buckingham Branch RR","FY2019 BBRR Doswell Transload Site, Piedmont Subdivision","Local Share","Local Funds","Rail","Rail Preservation","450000.0"
"7551909.0","2019","75519-09","Buckingham Branch RR","FY2019 BBRR Buckingham Division Transload Site","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","612500.0"
"7551909.0","2019","75519-09","Buckingham Branch RR","FY2019 BBRR Buckingham Division Transload Site","Local Share","Local Funds","Rail","Rail Preservation","262500.0"
"7551707.0","2019","75519-10","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","333333.0"
"7551707.0","2019","75519-10","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Local Share","Local Funds","Rail","Rail Preservation","179207.0"
"7551913.0","2019","75519-13","Norfolk and Portsmouth Belt Line RR Co","FY2019 NPBL North Berkley Yard Lead and Switches","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","420000.0"
"7551913.0","2019","75519-13","Norfolk and Portsmouth Belt Line RR Co","FY2019 NPBL North Berkley Yard Lead and Switches","Local Share","Local Funds","Rail","Rail Preservation","180000.0"
"7551614.0","2019","75519-14","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","107992.0"
"7551614.0","2019","75519-14","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Local Share","Local Funds","Rail","Rail Preservation","59155.0"
"7551419.0","2019","75519-15","Shenandoah Valley Railroad","FY2014 SVRR Tie Replacement and Track Bed Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","257763.0"
"7551419.0","2019","75519-15","Shenandoah Valley Railroad","FY2014 SVRR Tie Replacement and Track Bed Upgrade","Local Share","Local Funds","Rail","Rail Preservation","110565.0"
"7551916.0","2019","75519-16","Shenandoah Valley Railroad","FY2019 SVRR Staunton Yard South End Extension","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","242868.0"
"7551916.0","2019","75519-16","Shenandoah Valley Railroad","FY2019 SVRR Staunton Yard South End Extension","Local Share","Local Funds","Rail","Rail Preservation","104400.0"
"7551716.0","2019","75519-17","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","32340.0"
"7551716.0","2019","75519-17","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Local Share","Local Funds","Rail","Rail Preservation","13860.0"
"7551918.0","2019","75519-18","Shenandoah Valley Railroad","FY2019 SVRR Bridge #116 - Convert to Culvert Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","18298.0"
"7551618.0","2019","75519-20","Winchester and Western RR Company","FY2016 WWRR Rail Replacement and bridge Deck Renewal, WST and Sandman Subdivisions","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","812000.0"
"7551618.0","2019","75519-20","Winchester and Western RR Company","FY2016 WWRR Rail Replacement and bridge Deck Renewal, WST and Sandman Subdivisions","Local Share","Local Funds","Rail","Rail Preservation","348000.0"
"7801605.0","2019","76519-01","CSX","CSX - ACCA Yard","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651505.0","2019","76519-03","Commonwealth Railway, Inc.","VPA - CWRY Marshalling Yard","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651505.0","2019","76519-03","Virginia Port Authority","VPA - CWRY Marshalling Yard","Local Share","Local Funds","Rail","Rail Enhancement Fund","3641046.0"
"7651806.0","2019","76519-06","Virginia Port Authority","VPA - VIP","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651806.0","2019","76519-06","Virginia Port Authority","VPA - VIP","Local Share","Local Funds","Rail","Rail Enhancement Fund","1140000.0"
"7651502.0","2019","76519-11","Virginia Port Authority","VPA - NIT","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651502.0","2019","76519-11","Virginia Port Authority","VPA - NIT","Local Share","Local Funds","Rail","Rail Enhancement Fund","921180.0"
"7651807.0","2019","76519-07","CenterPoint Properties","Centerpoint - Intermodal Center","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651807.0","2019","76519-07","CenterPoint Properties","Centerpoint - Intermodal Center","Local Share","Local Funds","Rail","Rail Enhancement Fund","317471.0"
"7651414.0","2019","76519-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","776747.0"
"7651414.0","2019","76519-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Local Share","Local Funds","Rail","Rail Enhancement Fund","450000.0"
"7651909.0","2019","76519-09","Commonwealth Railway, Inc.","CWRY - Shoulders Hill","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651909.0","2019","76519-09","Commonwealth Railway, Inc.","CWRY - Shoulders Hill","Local Share","Local Funds","Rail","Rail Enhancement Fund","138949.0"
"7651910.0","2019","76519-10","Norfolk Southern Railway","NS - Crewe Yard Expansion","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651910.0","2018","76519-10","Norfolk Southern Railway","NS - Crewe Yard Expansion","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651910.0","2019","76519-10","Norfolk Southern Railway","NS - Crewe Yard Expansion","Local Share","Local Funds","Rail","Rail Enhancement Fund","900000.0"
"7801902.0","2019","78019-02","National Railroad Passenger Corp. (Amtrak)","Amtrak Norfolk 2","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","2999705.01"
"7801903.0","2019","78019-03","National Railroad Passenger Corp. (Amtrak)","Route 46 2nd Frequency","Highway Federal Fund","Federal Funds","Rail","Rail Planning","0.0"
"7801903.0","2019","78019-03","National Railroad Passenger Corp. (Amtrak)","Route 46 2nd Frequency","Highway Construction Fund","State Funds","Rail","Rail Planning","0.0"
"7801904.0","2019","78019-04","National Railroad Passenger Corp. (Amtrak)","Amtrak Capital FY19","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","4306753.0"
"4431301.0","2019","78019-05","CSX","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801712.0","2019","78019-06","Norfolk Southern Railway","Route 29 Rail Corridor Improvements","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801712.0","2019","78019-06","Norfolk Southern Railway","Route 29 Rail Corridor Improvements","Highway Federal Fund","Federal Funds","Rail","Rail Planning","0.0"
"7801712.0","2019","78019-06","Norfolk Southern Railway","Route 29 Rail Corridor Improvements","Highway Construction Fund","State Funds","Rail","Rail Planning","0.0"
"7801708.0","2019","78019-08","City of Newport News","NNTC","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801910.0","2019","78019-10","Rail Division Project Management","VDOT - Staples Mill Parking Lot Expansion","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7801911.0","2019","78019-11","Norfolk Southern Railway","Roanoke South RTC Study","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7851701.0","2019","78519-01","CSX","Transforming Rail in VA","Local Share","Local Funds","Rail","IPROC - Atlantic Gateway","7500000.0"
"7851701.0","2019","78519-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2019","78519-01","CSX","Transforming Rail in VA","Highway Construction Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2019","78519-01","CSX","Transforming Rail in VA","Priority Transportation","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2019","78519-01","CSX","Transforming Rail in VA","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7551706.0","2018","75519-02","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1174231.0"
"7251922.0","2019","72519-22","NVTC - VRE","VRE - Broad Run Station Parking and Yard","Highway Construction Fund","State Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"7251923.0","2019","72519-23","NVTC - VRE","VRE - South Manassas Third Track","Highway Construction Fund","State Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"7251924.0","2019","72519-24","NVTC - VRE","VRE - Manassas Station Platform Extension","Highway Construction Fund","State Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"7251925.0","2019","72519-25","NVTC - VRE","VRE - Real Time Multimodal Information","Highway Construction Fund","State Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"7251926.0","2019","72519-26","NVTC - VRE","VRE - Manassas Parking Garage","Highway Construction Fund","State Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"7001590.0","2019","76519-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","35651.97"
"7001590.0","2019","76519-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","483147.2"
"7001590.0","2019","76519-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","1946.89"
"7001590.0","2019","76519-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","83187.94"
"7251926.0","2019","72519-26","NVTC - VRE","VRE - Manassas Parking Garage","Local Share","Local Funds","Transit","CMAQ / RSTP / SAFETEA LU Capital Match","0.0"
"4431301.0","2019","50031-01","NVTC - VRE","Arkendale 3rd Track Project","Highway Construction Fund","State Funds","Transit","Multi-year Capital Projects","0.0"
"4431301.0","2017","78016-07","NVTC - VRE","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"5000400.0","2015","50004-01","Hampton Roads Transit","Naval Station Norfolk Transit Extension (DEIS)","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","343000.0"
"5000400.0","2016","50004-02","Hampton Roads Transit","Naval Station Norfolk Transit Extension (DEIS)","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","1344000.0"
"5000400.0","2018","50004-04","Hampton Roads Transit","Naval Station Norfolk Transit Extension (DEIS)","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","782000.0"
"7001590.0","2019","76519-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","6179.12"
"7001590.0","2019","76519-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","83973.24"
"7001590.0","2019","76519-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Enhancement Fund","396.24"
"7001590.0","2019","76519-14","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","14417.95"
"4431301.0","2019","78019-12","CSX","Arkendale 3rd Track Project","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"5000200.0","2020","50034-01","NVTC - VRE","VRE - Track Lease Payments-CSX","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","2619763.0"
"5000200.0","2020","50034-01","NVTC - VRE","VRE - Track Lease Payments-CSX","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","4255000.0"
"5000200.0","2020","50034-01","NVTC - VRE","VRE - Track Lease Payments-CSX","Local Share","Local Funds","Transit","Multi-year Capital Projects","1361600.0"
"5000300.0","2020","50030-02","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","1113840.0"
"5000300.0","2020","50030-02","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","1638000.0"
"5000300.0","2020","50030-02","NVTC - VRE","VRE - Track Lease Payments-Norfolk Southern","Local Share","Local Funds","Transit","Multi-year Capital Projects","524160.0"
"5001200.0","2020","50012-05","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","2494409.0"
"5001200.0","2020","50012-05","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","3668249.0"
"5001200.0","2020","50012-05","NVTC - VRE","VRE - Track Lease Payments - Amtrak","Local Share","Local Funds","Transit","Multi-year Capital Projects","1173840.0"
"7551704.0","2020","75520-01","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","70000.0"
"7551704.0","2020","75520-01","Buckingham Branch RR","FY2017 BBRR Bridge Improvements on the Buckingham Branch","Local Share","Local Funds","Rail","Rail Preservation","30000.0"
"7551706.0","2020","75520-02","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1400000.0"
"7551706.0","2020","75520-02","Buckingham Branch RR","FY2017 BBRR Tie Replacement on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","600000.0"
"7551806.0","2019","75520-03","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","97721.0"
"7551806.0","2020","75520-03","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","252279.0"
"7551806.0","2020","75520-03","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Local Share","Local Funds","Rail","Rail Preservation","150000.0"
"7551807.0","2020","75520-04","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","315000.0"
"7551807.0","2020","75520-04","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","135000.0"
"7552005.0","2020","75520-05","Buckingham Branch RR","FY2020 BBRR Replace Siding and Industry Turnouts on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","283500.0"
"7552005.0","2020","75520-05","Buckingham Branch RR","FY2020 BBRR Replace Siding and Industry Turnouts on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","121500.0"
"7552006.0","2020","75520-06","Buckingham Branch RR","FY2020 BBRR Surface Improvements on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1400000.0"
"7552006.0","2020","75520-06","Buckingham Branch RR","FY2020 BBRR Surface Improvements on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","600000.0"
"7552007.0","2020","75520-07","Buckingham Branch RR","FY2020 BBRR Milboro Tunnel Engineering Study Project, North Mountain Subdivision","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","280000.0"
"7552007.0","2020","75520-07","Buckingham Branch RR","FY2020 BBRR Milboro Tunnel Engineering Study Project, North Mountain Subdivision","Local Share","Local Funds","Rail","Rail Preservation","120000.0"
"7552008.0","2020","75520-08","Buckingham Branch RR","FY2020 BBRR Norfolk Division Tie Replacement Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","255300.0"
"7552008.0","2020","75520-08","Buckingham Branch RR","FY2020 BBRR Norfolk Division Tie Replacement Project","Local Share","Local Funds","Rail","Rail Preservation","600000.0"
"7552008.0","2019","75520-08","Buckingham Branch RR","FY2020 BBRR Norfolk Division Tie Replacement Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","1144700.0"
"7552009.0","2020","75520-09","Chesapeake & Albemarle Railroad","FY2020 CARR Tie and Bridge Rehabilitation Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","474250.0"
"7552009.0","2020","75520-09","Chesapeake & Albemarle Railroad","FY2020 CARR Tie and Bridge Rehabilitation Project","Local Share","Local Funds","Rail","Rail Preservation","203250.0"
"7551707.0","2020","75520-10","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","430331.0"
"7551707.0","2020","75520-10","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Local Share","Local Funds","Rail","Rail Preservation","184428.0"
"7552012.0","2020","75520-12","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Programmatic Small Bridge Priority Repairs","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","140000.0"
"7552012.0","2020","75520-12","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Programmatic Small Bridge Priority Repairs","Local Share","Local Funds","Rail","Rail Preservation","60000.0"
"7552013.0","2020","75520-13","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Wye Track Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","168000.0"
"7552013.0","2020","75520-13","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Wye Track Project","Local Share","Local Funds","Rail","Rail Preservation","72000.0"
"7552015.0","2020","75520-15","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Programmatic Tie Upgrades","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","210000.0"
"7552015.0","2020","75520-15","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Programmatic Tie Upgrades","Local Share","Local Funds","Rail","Rail Preservation","90000.0"
"7552016.0","2020","75520-16","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Programmatic Main Line Bridge Upgrades","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","105000.0"
"7552016.0","2020","75520-16","Norfolk and Portsmouth Belt Line RR Co","FY2020 NPBL Programmatic Main Line Bridge Upgrades","Local Share","Local Funds","Rail","Rail Preservation","45000.0"
"7551614.0","2020","75520-17","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","128413.0"
"7551614.0","2020","75520-17","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Local Share","Local Funds","Rail","Rail Preservation","60338.0"
"7552018.0","2020","75520-18","Shenandoah Valley Railroad","FY2020 SVRR Tie Replacement and Track Bed Repairs","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","138600.0"
"7552018.0","2020","75520-18","Shenandoah Valley Railroad","FY2020 SVRR Tie Replacement and Track Bed Repairs","Local Share","Local Funds","Rail","Rail Preservation","59400.0"
"7551716.0","2020","75520-19","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","203595.0"
"7551716.0","2020","75520-19","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Local Share","Local Funds","Rail","Rail Preservation","87255.0"
"7552021.0","2020","75520-21","Shenandoah Valley Railroad","FY2020 SVRR Keezletown Grade Crossing","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","122210.0"
"7552021.0","2020","75520-21","Shenandoah Valley Railroad","FY2020 SVRR Keezletown Grade Crossing","Local Share","Local Funds","Rail","Rail Preservation","52376.0"
"7551618.0","2019","75520-22","Winchester and Western RR Company","FY2016 WWRR Rail Replacement and bridge Deck Renewal, WST and Sandman Subdivisions","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","812000.0"
"7551618.0","2019","75520-22","Winchester and Western RR Company","FY2016 WWRR Rail Replacement and bridge Deck Renewal, WST and Sandman Subdivisions","Local Share","Local Funds","Rail","Rail Preservation","348000.0"
"7651601.0","2020","76520-02","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Construction","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651601.0","2020","76520-02","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Construction","Local Share","Local Funds","Rail","Rail Enhancement Fund","0.0"
"7651910.0","2020","76520-04","Norfolk Southern Railway","NS - Crewe Yard Expansion","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651910.0","2020","76520-04","Norfolk Southern Railway","NS - Crewe Yard Expansion","Local Share","Local Funds","Rail","Rail Enhancement Fund","3600000.0"
"7651505.0","2020","76520-08","Virginia Port Authority","VPA - CWRY Marshalling Yard","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651505.0","2020","76520-08","Virginia Port Authority","VPA - CWRY Marshalling Yard","Local Share","Local Funds","Rail","Rail Enhancement Fund","2727381.0"
"7651806.0","2020","76520-09","Virginia Port Authority","VPA - VIP","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651806.0","2020","76520-09","Virginia Port Authority","VPA - VIP","Local Share","Local Funds","Rail","Rail Enhancement Fund","1467117.0"
"7651909.0","2020","76520-11","Commonwealth Railway, Inc.","CWRY - Shoulders Hill","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651909.0","2020","76520-11","Commonwealth Railway, Inc.","CWRY - Shoulders Hill","Local Share","Local Funds","Rail","Rail Enhancement Fund","1252644.0"
"7802002.0","2020","78020-02","National Railroad Passenger Corp. (Amtrak)","Amtrak Operating FY20","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","2735817.0"
"7802003.0","2020","78020-03","National Railroad Passenger Corp. (Amtrak)","Amtrak Capital FY20","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","2518173.0"
"7802004.0","2020","78020-04","Rail Division Project Management","Amtrak PIDS - ASD & RVM","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7802005.0","2020","78020-05","Rail Division Project Management","Ettrick Station Improvements","Highway Federal Fund","Federal Funds","Rail","Rail Planning","0.0"
"7802005.0","2020","78020-05","Rail Division Project Management","Ettrick Station Improvements","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7802005.0","2019","78020-05","Rail Division Project Management","Ettrick Station Improvements","Local Share","Local Funds","Rail","Rail Planning","0.0"
"7802005.0","2020","78020-05","Rail Division Project Management","Ettrick Station Improvements","Local Share","Local Funds","Rail","Rail Planning","0.0"
"7802006.0","2020","78020-06","Rail Division Project Management","Staples Mill Planning Grant & Design Work","Highway Federal Fund","Federal Funds","Rail","Rail Planning","0.0"
"7802006.0","2020","78020-06","Rail Division Project Management","Staples Mill Planning Grant & Design Work","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7802006.0","2020","78020-06","Rail Division Project Management","Staples Mill Planning Grant & Design Work","Local Share","Local Funds","Rail","Rail Planning","625000.0"
"7802007.0","2020","78020-07","National Railroad Passenger Corp. (Amtrak)","Amtrak PTC","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","216193.32"
"7802008.0","2020","78020-08","National Railroad Passenger Corp. (Amtrak)","Charlottesville Station Study","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7802008.0","2020","78020-08","National Railroad Passenger Corp. (Amtrak)","Charlottesville Station Study","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Planning","50.68"
"7802009.0","2020","78020-09","National Railroad Passenger Corp. (Amtrak)","Amtrak Thruway Bus - Bedford","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7802010.0","2020","78020-10","Norfolk Southern Railway","Bedford Station Study","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7851701.0","2020","78520-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2020","78520-01","CSX","Transforming Rail in VA","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2020","78520-01","CSX","Transforming Rail in VA","Highway Construction Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2020","78520-01","CSX","Transforming Rail in VA","Priority Transportation","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2020","78520-01","CSX","Transforming Rail in VA","Local Share","Local Funds","Rail","IPROC - Atlantic Gateway","7500000.0"
"4431301.0","2020","50031-02","NVTC - VRE","Arkendale 3rd Track Project","Highway Construction Fund","State Funds","Transit","Multi-year Capital Projects","0.0"
"7851701.0","2017","78517-01","CSX","Transforming Rail in VA","Highway Construction Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2017","78518-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2018","78518-01","CSX","Transforming Rail in VA","Highway Construction Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2018","78519-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2019","78520-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7001590.0","2020","76520-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","37252.5"
"7001590.0","2020","76520-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","496700.0"
"7001590.0","2020","76520-12","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","70027.0"
"5003701.0","2020","50037-01","NVTC - VRE","VRE - Leeland Road Parking Expansion","Highway Construction Fund","State Funds","Transit","Multi-year Capital Projects","0.0"
"5003801.0","2020","50038-01","NVTC - VRE","VRE - Brooke Bike/Ped Access","Highway Construction Fund","State Funds","Transit","Multi-year Capital Projects","0.0"
