"business_name","license_number","inspection_date","placard","formatted_address","inspection_id","violation_id","business_city","business_postal_code","inspection_type","inspection_frequency","inspector","inspector_comments","inspection_result","inspection_description","correct_by_date","corrected_on_site","violation_description","is_major_violation","violation_code","business_id","businessaddress","placard_id","row_id"
"RUSTIC BAKERY-1","L10051","2022-04-19T08:35:00.000","RED","1139 MAGNOLIA AVE, LARKSPUR, CA 94939","53492","77207","LARKSPUR","94939","Follow-up","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Red Placard<div><br></div><div>Observed cockroaches in the dishwashing area. Facility must be kept free of vermin. Have pest control come and treat facility. Clean and sanitize all food contact surfaces. Seal all cracks and holes in facility. Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report.</div>","VIOLFOUND","Violation(s) Found","2022-04-20T00:00:00.000","No",,,"CHSC 113996","4516","1139 MAGNOLIA AVE
LARKSPUR, CA 94939
(37.947746, -122.547848)","3","4516_53492_77207"
"NOVATO UNOCAL","L10820","2022-04-18T16:05:00.000","GREEN","375 IGNACIO BLVD, NOVATO, CA 94949","52561","77191","NOVATO","94949","Routine","Food Yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-01T00:00:00.000","No","Observed packaged breads (pan dulce) without labels in cabinet.  Ensure foods are labeled per the Sherman Food and Drug Act.",,"CHSC 114089 ","5291","375 IGNACIO BLVD
NOVATO, CA 94949
(38.06591, -122.540175)","1","5291_52561_77191"
"SAN RAFAEL YACHT CLUB","L10567","2022-04-18T15:00:00.000","GREEN","200 YACHT CLUB DR, SAN RAFAEL, CA 94901","53343","77181","SAN RAFAEL","94901","Routine","Food Yearly Inspection","CELINA MONTGOMERY","<div><br></div><div><p class=MsoNormal><i><span style=font-size: 12pt;>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size: 12pt;> <o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt;> </span></p></div>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-02T00:00:00.000","No","Ice machine interior white panel was observed with pink/brown mold like residues on the food contact surfaces; however, the mold like residues were not directly in contact with the food (ice) during the time of the observation. [CA] To prevent cross-contamination, ensure to clean and sanitize as often as necessary. ",,"CHSC 114117","5032","200 YACHT CLUB DR
SAN RAFAEL, CA 94901
(37.968216, -122.516831)","1","5032_53343_77181"
"MOYLAN'S BREWERY & RESTAURANT","L10800","2022-04-18T13:15:00.000","GREEN","15 ROWLAND WAY, NOVATO, CA 94945","51257","77192","NOVATO","94945","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2021-11-15T00:00:00.000","No","Observed large, plastic containers of foods (such as clam chowder) cooled in the walk-in cooler with lids on.  Foods were at acceptable temperatures, but the method of cooling should be changed to include cooling wands/paddles and large quantities of food broken down into smaller portions in shallow metal pans.  Pans are to be left uncovered during the rapid-cooling process and replaced when potentially hazardous foods are at 41F or below.   ",,"CHSC 114002.1","5266","15 ROWLAND WAY
NOVATO, CA 94945
(38.09429, -122.556565)","1","5266_51257_77192"
"PETE'S 881 CLUB","L10248","2022-04-18T12:40:00.000","GREEN","721 LINCOLN AVE, SAN RAFAEL, CA 94901","51814","77222","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed the bar hand sink at 80 degrees F and the restroom hand sink at 90 degrees F. These were repaired within hours of violation notice. Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report.</div>","VIOLMINOR","Only Minor Violation(s) Found","2022-01-14T00:00:00.000","No",,,"CHSC 114192","4714","721 LINCOLN AVE
SAN RAFAEL, CA 94901
(37.967779, -122.522337)","1","4714_51814_77222"
"FLOUR CRAFT BAKERY","L15403","2022-04-18T11:40:00.000","GREEN","129 MILLER AVE 300, MILL VALLEY, CA 94941","52578","77256","MILL VALLEY","94941","Routine","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal>Minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m, and Friday from 8:00 a.m. – 12:00 p.m.. The report may be also be viewed at the facility upon request.<o:p></o:p></p>","VIOLFOUND","Violation(s) Found","2022-03-14T00:00:00.000","No","Observed 57 whole shell eggs on shelf. Temperature of eggs with infrared thermometer measured 65-66 degrees F. Eggs were voluntarily discarded - see VCD sheet. Time monitoring chart was blank. No date or time markings on the eggs. If using time only as a public health control procedure, maintain written procedure, and indicate date and time when potentially hazardous foods shall be discarded. Discard after four hours from removing from temperature control.<div>Observed tater tots in a sealed bag on table in dining area adjacent to to-go orders at 68 degrees F. Tater tots voluntarily discarded.</div>","yes","CHSC 113996","9440","129 MILLER AVE
MILL VALLEY, CA 94941
(37.903835, -122.54431)","1","9440_52578_77256"
"PLANET JUICE","L14714","2022-04-18T11:40:00.000","GREEN","343 3RD ST, SAN RAFAEL, CA 94901","53476","77172","SAN RAFAEL","94901","Follow-up","Food Yearly Inspection","KATHLEEN DEA","Reinspection following the routine inspection on 4/8/22 to verify refrigeration has been repaired and cleaning has been completed. Cooler has been repaired and is holding at 41F or below; cleaning items have been addressed. <div><div><br></div><div>For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. <br></div></div>","NOVIOL","No Violation(s) Found","2022-04-18T00:00:00.000","No","Observed milk at 49F, juice at 48F, hot dog at 43F in under counter 2-door prep cooler (ambient 46-47F). Operator moved all potentially hazardous foods to a working unit (walk in) until repaired. Maintain PHFs at 41F or below. Repair ASAP and provide invoice verifying repair - do NOT use until repaired.",,"CHSC 113996","4744","343 3RD ST
SAN RAFAEL, CA 94901
(37.970176, -122.516086)","1","4744_53476_77172"
"EL REY MEXICAN BAR & GRILL","L15571","2022-04-18T11:20:00.000","GREEN","940 SEVENTH ST, NOVATO, CA 94945","53355","77194","NOVATO","94945","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","Hot water in facility measured 116F.  Adjust/repair water heater to provide water at minimum of 120F throughout facility (handwash sinks must provide warm water at 100F to 108F).",,"CHSC 114192","9701","940 SEVENTH ST
NOVATO, CA 94945
(38.107895, -122.578322)","1","9701_53355_77194"
"CARDENAS #216","L11269","2022-04-18T11:00:00.000","GREEN","330 BELLAM BLVD, SAN RAFAEL, CA 94901","51591","77180","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","CELINA MONTGOMERY","<div><br></div><div><p class=MsoNormal><i><span style=font-size: 12pt;>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size: 12pt;> <o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt;> </span></p></div>","VIOLMINOR","Only Minor Violation(s) Found","2021-12-14T00:00:00.000","No","Grilled chicken internal temperature readings measured 120F, 124F, and 122F in different parts of the food. Food item was stored in the hot holding display unit in the taqueria department. [CA] Potentially hazardous foods shall be kept at 41For below or at 135F or above. Avoid temperatures in the danger zone (between 41F and 135F). At these temperatures bacteria grow and multiply faster and can contribute to food borne illness outbreak. [COS] Employee increase the temperature in the holding unit.",,"CHSC 113996","5731","330 BELLAM BLVD
SAN RAFAEL, CA 94901
(37.961817, -122.500201)","1","5731_51591_77180"
"MARIN ACADEMY","L10292","2022-04-18T10:45:00.000","GREEN","1600 MISSION AVE FOOD, SAN RAFAEL, CA 94901","53158","77209","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed cooked chicken on the counter at 65 degrees F. Observed a sauce at 92 degrees F on a burner not turned on. Potentially hazardous food must be kept at 41 degrees F or below. Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report.</div>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No",,,"CHSC 113996","4757","1600 MISSION AVE
SAN RAFAEL, CA 94901
(37.975484, -122.534754)","1","4757_53158_77209"
"WETZEL'S PRETZEL","L10639","2022-04-18T10:28:00.000","GREEN","5800 NORTHGATE DR 102, SAN RAFAEL, CA 94903","52576","77280","SAN RAFAEL","94903","Routine","Food Yearly Inspection","KATHLEEN DEA","Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-01-03T00:00:00.000","No","Observed hot dogs at 46-47F and cheese at 43-44F in middle reach in cooler. This cooler was opened frequently this morning. Cooler ambient ~41F. Maintain potentially hazardous foods at 41F or below at all times. Recommend checking cooler temperatures 3x/day to ensure cold holding at 41F or below.",,"CHSC 113996","5101","5800 NORTHGATE DR
SAN RAFAEL, CA 94903
(38.003246, -122.546828)","1","5101_52576_77280"
"WILD CARD ROASTERS","L11019","2022-04-18T10:20:00.000","GREEN","40 LOUISE ST, SAN RAFAEL, CA 94901","49707",,"SAN RAFAEL","94901","Routine","Food Yearly Inspection","OBDULIA DUQUE-TURCIOS","No violations were observed during the time of the inspection.<div><br></div><div><p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p></div><div><br></div>","NOVIOL","No Violation(s) Found","2021-06-01T00:00:00.000","No",,,,"5485","40 LOUISE ST
SAN RAFAEL, CA 94901
(37.962516, -122.508088)","1","5485_49707_"
"YU SHANG","L10315","2022-04-18T10:20:00.000","GREEN","180 BELLAM BLVD, SAN RAFAEL, CA 94901","52432",,"SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","CELINA MONTGOMERY","No violations were observed during the time of the inspection.<div><br></div><div><p class=MsoNormal><i><span style=font-size: 12pt;>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size: 12pt;> <o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt;> </span></p></div>","NOVIOL","No Violation(s) Found","2022-03-14T00:00:00.000","No",,,,"4780","180 BELLAM BLVD
SAN RAFAEL, CA 94901
(37.961421, -122.502077)","1","4780_52432_"
"ROJAS MARKET","L10996","2022-04-18T10:00:00.000","GREEN","1221 GRANT AVE, NOVATO, CA 94945","53222","77193","NOVATO","94945","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","Observed (PHF) yogurts, flan, and rice puddings in open produce cooler at 61F - 64F.  Foods had been in cooler overnight.  Observed contents of walk-in cooler (milk) and reach-in wall coolers at 49F.  PHF foods [in open produce cooler] were moved to labeled containers for credit by vendor.  DO NOT serve/eat these foods.  Maintain all cold PHFs at 41F or below.  Do not store PHFs [in open produce cooler] until the unit can maintain 41F or below.  Immediately adjust/repair units to maintain all cold potentially hazardous foods at 41F or below.      ",,"CHSC 113996","5462","1221 GRANT AVE
NOVATO, CA 94945
(38.108188, -122.573355)","1","5462_53222_77193"
"SBARRO","L11260","2022-04-18T09:30:00.000","GREEN","5800 NORTHGATE DR FC4, SAN RAFAEL, CA 94903","53240","77279","SAN RAFAEL","94903","Routine","Food Semi-yearly Inspection","KATHLEEN DEA","Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","Not all Food Handler Cards available on site. Email me copies of employees' food handler cards within 30 days and keep available on site. ",,"CHSC 113948","5719","5800 NORTHGATE DR
SAN RAFAEL, CA 94903
(38.003246, -122.546828)","1","5719_53240_77279"
"SF MARIN FOOD BANK","L15444","2022-04-18T09:20:00.000","GREEN","2550 KERNER BLVD 1, SAN RAFAEL, CA 94901","48364",,"SAN RAFAEL","94901","Routine","Food Yearly Inspection","CELINA MONTGOMERY","No violations were observed during the time of the inspection.<div><br></div><div><p class=MsoNormal><i><span style=font-size: 12pt;>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size: 12pt;> <o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt;> </span></p></div>","NOVIOL","No Violation(s) Found","2021-05-10T00:00:00.000","No",,,,"9609","2550 KERNER BLVD
SAN RAFAEL, CA 94901
(37.949012, -122.491187)","1","9609_48364_"
"SILADA UNION 76","L10569","2022-04-18T08:55:00.000","GREEN","1125 LINCOLN AVE, SAN RAFAEL, CA 94901","54029","77564","SAN RAFAEL","94901","Routine","Food Yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed an empty hand soap dispenser. Ensure all hand sinks are fully stocked with soap and paper towels at all times. Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report.</div>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-02T00:00:00.000","No",,,"CHSC 113953.2","5046","1125 LINCOLN AVE
SAN RAFAEL, CA 94901
(37.974103, -122.523459)","1","5046_54029_77564"
"NAVE'S","L10027","2022-04-15T14:50:00.000","GREEN","20 BOLINAS RD, FAIRFAX, CA 94930","53303","77187","FAIRFAX","94930","Routine","Food Yearly Inspection","BREE NELSON","<p class=MsoNormal><a name=_Hlk77140705>Green placard posted. <o:p></o:p></a></p>  <p class=MsoNormal>“Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report”.<o:p></o:p></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-02T00:00:00.000","No","<p class= MsoNormal  style= text-align:justify >No Food Manager Certification onsite. Facility is required to have one staff onsite with a Food ManagerCertification.  Obtain by next routineinspection.  <o:p></o:p></p><p class= MsoNormal ><o:p> </o:p></p><p class= MsoNormal >Employees lacked valid Food Handler Certification onsite.All employees serving, preparing, handling, or storing food are required tohave a Food Handler Certification. <o:p></o:p></p>",,"CHSC 113948","4492","20 BOLINAS RD
FAIRFAX, CA 94930
(37.986705, -122.589078)","1","4492_53303_77187"
"NAVE'S","L10027","2022-04-15T14:50:00.000","GREEN","20 BOLINAS RD, FAIRFAX, CA 94930","53303","77186","FAIRFAX","94930","Routine","Food Yearly Inspection","BREE NELSON","<p class=MsoNormal><a name=_Hlk77140705>Green placard posted. <o:p></o:p></a></p>  <p class=MsoNormal>“Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report”.<o:p></o:p></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-02T00:00:00.000","No","<p class= MsoNormal  style= text-align:justify >No Food Manager Certification onsite. Facility is required to have one staff onsite with a Food ManagerCertification.  Obtain by next routineinspection.  <o:p></o:p></p><p class= MsoNormal ><o:p> </o:p></p><p class= MsoNormal >Employees lacked valid Food Handler Certification onsite.All employees serving, preparing, handling, or storing food are required tohave a Food Handler Certification. <o:p></o:p></p>",,"CHSC 113947.1","4492","20 BOLINAS RD
FAIRFAX, CA 94930
(37.986705, -122.589078)","1","4492_53303_77186"
