"license_number","inspection_date","inspection_type","inspection_result","corrected_on_site","violations","number_pharmaceutical_violations","license_status","earliest_license_dt","city","zipcode","address","latitude","longitude","location","inspection_id","unique_id"
"L14610","2020-08-28T09:00:00.000","Routine","NOVIOL","No","",,"Active","2015-11-25T00:00:00.000","NOVATO","94949","300 BEL MARIN KEYS BLVD, NOVATO, CA 94949","38.0720770","-122.5358440","POINT (-122.535844 38.072077)","45353","45353_08-28-2020"
"L13118","2020-08-28T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1447 4TH ST, SAN RAFAEL, CA 94901","37.9734124","-122.5330604","POINT (-122.5330604 37.9734124)","30164","30164_08-28-2020"
"L13149","2020-08-26T13:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","239 MILLER AVE, MILL VALLEY, CA 94941","37.9012315","-122.5406991","POINT (-122.5406991 37.9012315)","44729","44729_08-26-2020"
"L13136","2020-08-25T08:50:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94945","197 SAN MARIN DR, NOVATO, CA 94945","38.1223747","-122.6019928","POINT (-122.6019928 38.1223747)","30117","30117_08-25-2020"
"L12933","2020-08-25T07:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","565 SIR FRANCIS DRAKE BLVD, GREENBRAE, CA 94904","37.9479315","-122.5269486","POINT (-122.5269486 37.9479315)","41700","41700_08-25-2020"
"L15219","2020-08-24T10:30:00.000","Routine","NOVIOL","No","",,"Active","2017-08-18T00:00:00.000","SAN RAFAEL","94903","820 LAS GALLINAS AVE, SAN RAFAEL, CA 94903","38.0072320","-122.5470849","POINT (-122.5470849 38.007232)","44988","44988_08-24-2020"
"L12925","2020-08-20T11:50:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1099 D ST 206, SAN RAFAEL, CA 94901","37.9741108","-122.5322990","POINT (-122.532299 37.9741108)","26968","26968_08-20-2020"
"L12947","2020-08-19T12:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","10 WILLOW ST 6, MILL VALLEY, CA 94941","37.8990539","-122.5378884","POINT (-122.5378884 37.8990539)","27107","27107_08-19-2020"
"L12928","2020-08-19T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","KENTFIELD","94904","1125 SIR FRANCIS DRAKE BLVD, KENTFIELD, CA 94904","37.9586670","-122.5524318","POINT (-122.5524318 37.958667)","41697","41697_08-19-2020"
"L13212","2020-08-18T13:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","5720 NAVE DR, NOVATO, CA 94949","38.0623020","-122.5321069","POINT (-122.5321069 38.062302)","44773","44773_08-18-2020"
"L12927","2020-08-17T11:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","250 BON AIR RD, GREENBRAE, CA 94904","37.9473603","-122.5360275","POINT (-122.5360275 37.9473603)","42155","42155_08-17-2020"
"L13915","2020-08-14T10:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2014-02-24T00:00:00.000","SAUSALITO","94965","30 CALEDONIA ST C, SAUSALITO, CA 94965","37.8583933","-122.4846911","POINT (-122.4846911 37.8583933)","27602","27602_08-14-2020"
"L13153","2020-08-14T09:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","247 SHORELINE HWY B3, MILL VALLEY, CA 94941","37.8811082","-122.5248325","POINT (-122.5248325 37.8811082)","44093","44093_08-14-2020"
"L13178","2020-08-13T12:00:00.000","Routine","VIOLFOUND","No","CHSC 117975 Record Retention- Treatment & Tracking Large Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","3260 KERNER BLVD, SAN RAFAEL, CA 94901","37.9603488","-122.5006485","POINT (-122.5006485 37.9603488)","41704","41704_08-13-2020"
"L13172","2020-08-13T10:45:00.000","Routine","VIOLFOUND","No","CHSC 117975 Record Retention- Treatment & Tracking Large Qty;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","3110 KERNER BLVD, SAN RAFAEL, CA 94901","37.9581329","-122.5000554","POINT (-122.5000554 37.9581329)","41695","41695_08-13-2020"
"L13299","2020-08-12T13:20:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","912 GRAND AVE 101, SAN RAFAEL, CA 94901","37.9713519","-122.5184417","POINT (-122.5184417 37.9713519)","26569","26569_08-12-2020"
"L12978","2020-08-12T10:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","14 COMMERCIAL BLVD 105, NOVATO, CA 94949","38.0684394","-122.5321021","POINT (-122.5321021 38.0684394)","26493","26493_08-12-2020"
"L13155","2020-08-10T09:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","4340 REDWOOD HWY 22, SAN RAFAEL, CA 94903","38.0158529","-122.5405243","POINT (-122.5405243 38.0158529)","44991","44991_08-10-2020"
"L13324","2020-08-07T09:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","471 3RD ST, SAN RAFAEL, CA 94901","37.9700551","-122.5186222","POINT (-122.5186222 37.9700551)","44992","44992_08-07-2020"
"L13312","2020-08-06T11:50:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","950 LAS GALLINAS AVE, SAN RAFAEL, CA 94903","38.0084799","-122.5483222","POINT (-122.5483222 38.0084799)","27054","27054_08-06-2020"
"L12929","2020-08-06T09:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","180 ROWLAND WAY, NOVATO, CA 94945","38.0991530","-122.5602290","POINT (-122.560229 38.099153)","41699","41699_08-06-2020"
"L13138","2020-08-05T13:55:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","203 E BLITHEDALE AVE B, MILL VALLEY, CA 94941","37.9046973","-122.5425840","POINT (-122.542584 37.9046973)","44995","44995_08-05-2020"
"L13177","2020-08-05T13:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","326 MISSION AVE, SAN RAFAEL, CA 94901","37.9728979","-122.5161468","POINT (-122.5161468 37.9728979)","44993","44993_08-05-2020"
"L13240","2020-08-04T15:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","655 REDWOOD HWY 375, MILL VALLEY, CA 94941","37.8914495","-122.5177050","POINT (-122.517705 37.8914495)","42487","42487_08-04-2020"
"L13138","2020-08-04T14:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","203 E BLITHEDALE AVE B, MILL VALLEY, CA 94941","37.9046973","-122.5425840","POINT (-122.542584 37.9046973)","28788","28788_08-04-2020"
"L13177","2020-08-04T10:50:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","326 MISSION AVE, SAN RAFAEL, CA 94901","37.9728979","-122.5161468","POINT (-122.5161468 37.9728979)","26529","26529_08-04-2020"
"L13324","2020-08-03T10:35:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","471 3RD ST, SAN RAFAEL, CA 94901","37.9700551","-122.5186222","POINT (-122.5186222 37.9700551)","26781","26781_08-03-2020"
"L13155","2020-08-03T09:30:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","4340 REDWOOD HWY 22, SAN RAFAEL, CA 94903","38.0158529","-122.5405243","POINT (-122.5405243 38.0158529)","30448","30448_08-03-2020"
"L12965","2020-07-31T08:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1099 D ST 204, SAN RAFAEL, CA 94901","37.9742059","-122.5321715","POINT (-122.5321715 37.9742059)","26777","26777_07-31-2020"
"L12996","2020-07-30T14:55:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","419 IRWIN ST, SAN RAFAEL, CA 94901","37.9637736","-122.5219578","POINT (-122.5219578 37.9637736)","30166","30166_07-30-2020"
"L13212","2020-07-30T09:55:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","5720 NAVE DR, NOVATO, CA 94949","38.0623020","-122.5321069","POINT (-122.5321069 38.062302)","27053","27053_07-30-2020"
"L13092","2020-07-30T08:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1615 HILL RD 2, NOVATO, CA 94947","38.0970904","-122.5786374","POINT (-122.5786374 38.0970904)","29809","29809_07-30-2020"
"L13329","2020-07-29T11:45:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","2035 NOVATO BLVD, NOVATO, CA 94947","38.1108745","-122.5926796","POINT (-122.5926796 38.1108745)","30118","30118_07-29-2020"
"L13134","2020-07-27T13:30:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","190 SAN MARIN DR A, NOVATO, CA 94945","38.1216050","-122.6019870","POINT (-122.601987 38.121605)","44737","44737_07-27-2020"
"L13123","2020-07-27T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1748 NOVATO BLVD 110, NOVATO, CA 94947","38.1079076","-122.5817051","POINT (-122.5817051 38.1079076)","29800","29800_07-27-2020"
"L13149","2020-07-23T08:15:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","239 MILLER AVE, MILL VALLEY, CA 94941","37.9012315","-122.5406991","POINT (-122.5406991 37.9012315)","28758","28758_07-23-2020"
"L12945","2020-07-20T09:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAUSALITO","94965","10 LIBERTY SHIP WAY 108, SAUSALITO, CA 94965","37.8625725","-122.4932468","POINT (-122.4932468 37.8625725)","27056","27056_07-20-2020"
"L12991","2020-07-17T12:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","350 BON AIR RD 300, GREENBRAE, CA 94904","37.9494775","-122.5338374","POINT (-122.5338374 37.9494775)","28678","28678_07-17-2020"
"L13114","2020-07-17T10:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1701 NOVATO BLVD 306, NOVATO, CA 94947","38.1060980","-122.5796100","POINT (-122.57961 38.106098)","30138","30138_07-17-2020"
"L13342","2020-07-16T13:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7514 REDWOOD BLVD 104, NOVATO, CA 94945","38.1118108","-122.5679265","POINT (-122.5679265 38.1118108)","29135","29135_07-16-2020"
"L13343","2020-07-16T12:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","230 E BLITHEDALE AVE, MILL VALLEY, CA 94941","37.9041550","-122.5422901","POINT (-122.5422901 37.904155)","29820","29820_07-16-2020"
"L14245","2020-07-15T11:00:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","SAN RAFAEL","94901","700 E ST 100, SAN RAFAEL, CA 94901","37.9711090","-122.5333731","POINT (-122.5333731 37.971109)","26619","26619_07-15-2020"
"L13402","2020-07-15T09:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2013-05-08T00:00:00.000","MILL VALLEY","94941","141 CAMINO ALTO 3, MILL VALLEY, CA 94941","37.8975858","-122.5303353","POINT (-122.5303353 37.8975858)","28467","28467_07-15-2020"
"L13134","2020-07-14T10:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","NOVATO","94945","190 SAN MARIN DR A, NOVATO, CA 94945","38.1216050","-122.6019870","POINT (-122.601987 38.121605)","30116","30116_07-14-2020"
"L13130","2020-07-13T14:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1805 NOVATO BLVD 1, NOVATO, CA 94947","38.1080841","-122.5839686","POINT (-122.5839686 38.1080841)","29799","29799_07-13-2020"
"L12952","2020-07-13T09:50:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1001 D ST, SAN RAFAEL, CA 94901","37.9737321","-122.5321116","POINT (-122.5321116 37.9737321)","44083","44083_07-13-2020"
"L13280","2020-07-09T16:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","800 REDWOOD HWY FRONTAGE RD 613, MILL VALLEY, CA 94941","37.8982618","-122.5148007","POINT (-122.5148007 37.8982618)","43216","43216_07-09-2020"
"L13008","2020-07-09T08:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","8001 REDWOOD BLVD, NOVATO, CA 94945","38.1317535","-122.5643760","POINT (-122.564376 38.1317535)","41703","41703_07-09-2020"
"L13084","2020-07-08T12:45:00.000","Routine","VIOLFOUND","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","TIBURON","94920","1550 TIBURON BLVD X, TIBURON, CA 94920","37.8754251","-122.4603563","POINT (-122.4603563 37.8754251)","29817","29817_07-08-2020"
"L13271","2020-07-07T16:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7460 REDWOOD BLVD, NOVATO, CA 94945","38.1105824","-122.5683019","POINT (-122.5683019 38.1105824)","44052","44052_07-07-2020"
"L13094","2020-07-06T14:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1615 HILL RD 3, NOVATO, CA 94947","38.0970904","-122.5786374","POINT (-122.5786374 38.0970904)","43208","43208_07-06-2020"
"L12969","2020-07-02T10:00:00.000","Follow-up","NOVIOL","Yes","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","103 SAN MARIN DR, NOVATO, CA 94945","38.1225898","-122.6041947","POINT (-122.6041947 38.1225898)","44087","44087_07-02-2020"
"L13153","2020-06-25T13:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","247 SHORELINE HWY B3, MILL VALLEY, CA 94941","37.8811082","-122.5248325","POINT (-122.5248325 37.8811082)","28765","28765_06-25-2020"
"L13132","2020-06-25T09:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1805 NOVATO BLVD 4, NOVATO, CA 94947","38.1080810","-122.5840850","POINT (-122.584085 38.108081)","29808","29808_06-25-2020"
"L12998","2020-06-25T07:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","820 D ST, SAN RAFAEL, CA 94901","37.9721605","-122.5317991","POINT (-122.5317991 37.9721605)","30420","30420_06-25-2020"
"L12967","2020-06-24T13:15:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","1000 MAGNOLIA AVE A, LARKSPUR, CA 94939","37.9468750","-122.5460069","POINT (-122.5460069 37.946875)","28392","28392_06-24-2020"
"L12969","2020-06-24T12:15:00.000","Routine","VIOLFOUND","No","CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","103 SAN MARIN DR, NOVATO, CA 94945","38.1225898","-122.6041947","POINT (-122.6041947 38.1225898)","26489","26489_06-24-2020"
"L13983","2020-06-24T11:30:00.000","Follow-up","NOVIOL","Yes","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118310 Storage Area Security",,"Active","2014-05-23T00:00:00.000","MILL VALLEY","94941","591 REDWOOD HWY 2110, MILL VALLEY, CA 94941","37.8890329","-122.5184966","POINT (-122.5184966 37.8890329)","42266","42266_06-24-2020"
"L12952","2020-06-24T09:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118000 Uses Hazardous Waste Hauler;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1001 D ST, SAN RAFAEL, CA 94901","37.9737321","-122.5321116","POINT (-122.5321116 37.9737321)","27500","27500_06-24-2020"
"L13041","2020-06-23T09:45:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","1316 GRANT AVE, NOVATO, CA 94945","38.1084877","-122.5741879","POINT (-122.5741879 38.1084877)","26507","26507_06-23-2020"
"L14996","2020-06-22T14:15:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2017-03-01T00:00:00.000","GREENBRAE","94904","1321 S ELISEO DR C, GREENBRAE, CA 94904","37.9441400","-122.5366720","POINT (-122.536672 37.94414)","44075","44075_06-22-2020"
"L12955","2020-06-22T12:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1022 E ST, SAN RAFAEL, CA 94901","37.9744199","-122.5328217","POINT (-122.5328217 37.9744199)","27541","27541_06-22-2020"
"L14996","2020-06-22T11:15:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2017-03-01T00:00:00.000","GREENBRAE","94904","1321 S ELISEO DR C, GREENBRAE, CA 94904","37.9441400","-122.5366720","POINT (-122.536672 37.94414)","27033","27033_06-22-2020"
"L13259","2020-06-22T08:30:00.000","Follow-up","NOVIOL","Yes","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7100 REDWOOD BLVD 200, NOVATO, CA 94945","38.1007595","-122.5678091","POINT (-122.5678091 38.1007595)","43209","43209_06-22-2020"
"L12999","2020-06-19T14:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","511 ATHERTON AVE, NOVATO, CA 94945","38.1115300","-122.5369537","POINT (-122.5369537 38.11153)","29201","29201_06-19-2020"
"L13124","2020-06-19T12:45:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1748 NOVATO BLVD 200, NOVATO, CA 94947","38.1079251","-122.5816396","POINT (-122.5816396 38.1079251)","29801","29801_06-19-2020"
"L13321","2020-06-19T07:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1100 S ELISEO DR 106, GREENBRAE, CA 94904","37.9439350","-122.5345782","POINT (-122.5345782 37.943935)","28712","28712_06-19-2020"
"L13054","2020-06-18T12:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","1331 S ELISEO DR C, GREENBRAE, CA 94904","37.9445080","-122.5368929","POINT (-122.5368929 37.944508)","28710","28710_06-18-2020"
"L13307","2020-06-17T08:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","920 NORTHGATE DR 4, SAN RAFAEL, CA 94903","38.0070306","-122.5452583","POINT (-122.5452583 38.0070306)","44055","44055_06-17-2020"
"L13307","2020-06-16T10:15:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","920 NORTHGATE DR 4, SAN RAFAEL, CA 94903","38.0070306","-122.5452583","POINT (-122.5452583 38.0070306)","26565","26565_06-16-2020"
"L12986","2020-06-16T07:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","25 COMMERCIAL BLVD N, NOVATO, CA 94949","38.0687930","-122.5307773","POINT (-122.5307773 38.068793)","29139","29139_06-16-2020"
"L13271","2020-06-15T14:45:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118000 Uses Hazardous Waste Hauler;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94945","7460 REDWOOD BLVD, NOVATO, CA 94945","38.1105824","-122.5683019","POINT (-122.5683019 38.1105824)","27066","27066_06-15-2020"
"L13230","2020-06-11T14:45:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","61 CAMINO ALTO 107, MILL VALLEY, CA 94941","37.8946593","-122.5303016","POINT (-122.5303016 37.8946593)","29138","29138_06-11-2020"
"L13133","2020-06-10T13:15:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94945","505 SAN MARIN DR B, NOVATO, CA 94945","38.1219244","-122.5839998","POINT (-122.5839998 38.1219244)","29798","29798_06-10-2020"
"L13042","2020-06-10T09:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","1320 GRANT AVE A, NOVATO, CA 94945","38.1088523","-122.5742439","POINT (-122.5742439 38.1088523)","26512","26512_06-10-2020"
"L13190","2020-06-09T15:30:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","411 4TH ST D, SAN RAFAEL, CA 94901","37.9714851","-122.5180282","POINT (-122.5180282 37.9714851)","41479","41479_06-09-2020"
"L13097","2020-06-08T10:45:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94947","1615 HILL RD 12, NOVATO, CA 94947","38.0975483","-122.5788072","POINT (-122.5788072 38.0975483)","29819","29819_06-08-2020"
"L13064","2020-04-01T08:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","141 CAMINO ALTO 4, MILL VALLEY, CA 94941","37.8975858","-122.5303353","POINT (-122.5303353 37.8975858)","43220","43220_04-01-2020"
"L13219","2020-03-13T13:00:00.000","Follow-up","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","599 SIR FRANCIS DRAKE BLVD 207, GREENBRAE, CA 94904","37.9500321","-122.5333407","POINT (-122.5333407 37.9500321)","42265","42265_03-13-2020"
"L13065","2020-03-11T10:30:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","141 CAMINO ALTO 2, MILL VALLEY, CA 94941","37.8976025","-122.5303548","POINT (-122.5303548 37.8976025)","43222","43222_03-11-2020"
"L13065","2020-03-11T08:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","141 CAMINO ALTO 2, MILL VALLEY, CA 94941","37.8976025","-122.5303548","POINT (-122.5303548 37.8976025)","28466","28466_03-11-2020"
"L13064","2020-03-10T14:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","141 CAMINO ALTO 4, MILL VALLEY, CA 94941","37.8975858","-122.5303353","POINT (-122.5303353 37.8975858)","28680","28680_03-10-2020"
"L13275","2020-03-09T16:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","770 TAMALPAIS DR 404, CORTE MADERA, CA 94925","37.9262855","-122.5169218","POINT (-122.5169218 37.9262855)","28231","28231_03-09-2020"
"L13332","2020-03-09T14:20:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","759 E BLITHEDALE AVE, MILL VALLEY, CA 94941","37.9031729","-122.5246336","POINT (-122.5246336 37.9031729)","29163","29163_03-09-2020"
"L13214","2020-03-09T13:40:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","591 REDWOOD HWY 5215, MILL VALLEY, CA 94941","37.8889345","-122.5184268","POINT (-122.5184268 37.8889345)","28709","28709_03-09-2020"
"L13280","2020-03-09T13:00:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","800 REDWOOD HWY FRONTAGE RD 613, MILL VALLEY, CA 94941","37.8982618","-122.5148007","POINT (-122.5148007 37.8982618)","28468","28468_03-09-2020"
"L13094","2020-03-05T08:30:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1615 HILL RD 3, NOVATO, CA 94947","38.0970904","-122.5786374","POINT (-122.5786374 38.0970904)","29144","29144_03-05-2020"
