"departmentname","contactdisplayname","departmentheadname","deptaddress","streetaddress","city","state","zip","imageurl","hour","mainphonenumber","mainfaxnumber","generalemail","emailaddress","phone","fax","tty","roomnumber","location","departmentcode","notes","image","latitude","longitude","floor","mapalt","logoalt","mapheader","mapdescription","direction","iconname","imagename","locationwing","orgtype","recid"
"Stairs #2 (B) 4th Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.996806, -122.53031)",,,,"37.996806","-122.530310","4",,"Stairs Icon",,,"Stair B services floors 1 - 4.","stairs_logo.png","countyofMarin.jpg",,"Stairs","168"
"Stairs #3 (C) 1st Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.997835, -122.530627)",,,,"37.997835","-122.530627","1",,"Stairs Icon",,,"Stair C services floors 1 and 2.","stairs_logo.png","countyofMarin.jpg",,"Stairs","151"
"Stairs #3 (C) 2nd Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.997904, -122.530519)",,,,"37.997904","-122.530519","2",,"Stairs Icon",,,"Stair C services floors 1 and 2.","stairs_logo.png","countyofMarin.jpg",,"Stairs","157"
"Stairs #4 (D) 1st Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.998207, -122.530764)",,,,"37.998207","-122.530764","1",,"Stairs Icon",,,"Stair D services the Middle Arch Lobby, the Court floor and floors 1 and 2.","stairs_logo.png","countyofMarin.jpg",,"Stairs","152"
"Stairs #4 (D) 2nd Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.998188, -122.530732)",,,,"37.998188","-122.530732","2",,"Stairs Icon",,,"Stair D services the Middle Arch Lobby, the Court floor and floors 1 and 2.","stairs_logo.png","countyofMarin.jpg",,"Stairs","158"
"Stairs #5 (E) 1st Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.998362, -122.530894)",,,,"37.998362","-122.530894","1",,"Stairs Icon",,,"Stair E services floors 1 and 2","stairs_logo.png","countyofMarin.jpg",,"Stairs","153"
"Stairs #5 (E) 2nd Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.998623, -122.530881)",,,,"37.998623","-122.530881","2",,"Stairs Icon",,,"Stair E services floors 1 and 2","stairs_logo.png","countyofMarin.jpg",,"Stairs","159"
"Stairs #6 (F) 1st Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.998383, -122.530946)",,,,"37.998383","-122.530946","1",,"Stairs Icon",,,"Stair F services the North Arch Lobby and floors 1 and 2","stairs_logo.png","countyofMarin.jpg",,"Stairs","154"
"Stairs #6 (F) 2nd Floor",,,"","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F",,,,,,,,"","(37.998728, -122.531176)",,,,"37.998728","-122.531176","2",,"Stairs Icon",,,"Stair F services the North Arch Lobby and floors 1 and 2","stairs_logo.png","countyofMarin.jpg",,"Stairs","160"
"State Assembly member Office","","","","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/cc_412.jpg)","9AM - 5PM, M - F","(415) 479-4920","","","","(415) 479-4920","","","412","(37.996057, -122.530544)","","State Assembly Member Marc Levine's office is on the west side of the Civic Center on the 4th floor of the Administration Building across the hall from Stair A and Women's Restroom 411.",,"37.996057","-122.530544","4","State Assembly member Office Map","California State Assembly Logo","State Assembly member Office","Suite 412<br>4th Floor, Administration Building","Located on west side 4th floor, near Stair A.","marclevine_logo.png","cc_412.jpg","4th Floor, Administration Building","Office","143"
"State Senator's Office","","","","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/cc_425.jpg)","9AM - 5PM, M - F","(415) 479-6612","","","","(415) 479-6612","","","425","(37.997232, -122.53032)","","The State Senator's office is located on the east side of the 4th floor of the Administration Building just south of the Marin County Free Library and north of Stair B.",,"37.997232","-122.530320","4","State Senator's Office Map","Seal of the Senate of the State of California Logo","State Senator's Office","Suite 425<br>4th Floor, Administration Wing","Located on east side 4th floor, near Stair B.","statesenate_logo.png","cc_425.jpg","4th Floor, Administration Building","Office","144"
"Tax Collector","","Roy Given, Director","3501 Civic Center Drive, San Rafael, CA 94903","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/cc_202.jpg)","9AM – 4PM, M - F","(415) 473-6133","(415) 473-4011","","","(415) 473-6133","(415) 473-4011","","202","(37.996717, -122.53034)","TC","The Tax Collector's office is located on the southern end of the Civic Center on the 2nd floor of the Administration Building and is across the hall from Stair A.",,"37.996717","-122.530340","2","Tax Collector Map","Department of Finance logo","Tax Collector","Suite 202<br>2nd Floor, Administration Building","Located on southern end of 2nd floor, near Stair A.","dof_logo.png","cc_202.jpg","2nd Floor, Administration Building","Division","145"
"Traffic & Criminal Division","","","3501 Civic Center Drive, San Rafael, CA 94903","3501 Civic Center Drive #C-10","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/cc_courtfloor.jpg)","8AM – 4PM, M - F","(415) 444-7180","","","","(415) 444-7180","","","C-10","(37.997995, -122.531038)","MC","The Traffic and Criminal Division is located in Room C-10 on the Court floor of the Hall of Justice. Take Elevators 5 and 6 or Stair D to reach the Court floor. Room C-10 is located on the southern end of the Court floor once you have passed through the metal detectors.

Note: many common items are not permitted on the Court floor, including can openers, lighters, matches, non-plastic drink containers, Leatherman/multi-purpose tools, bicycles and skateboards.

See complete list of banned items",,"37.997995","-122.531038","C","Traffic & Criminal Division Map","Superior Court logo","Traffic & Criminal Division","Suite C-10<br>Courts Floor, Hall of Justice","Located on the Court floor, take Elevators 5 and 6 or Stair D.","courts_logo.png","cc_courtfloor.jpg","Court Floor, Hall of Justice","Office","147"
"UC Cooperative Extension / Farm Advisor","Farm Advisor","David Lewis","1682 Novato Blvd. Novato, CA 94947","1682 Novato Blvd","Novato","CA","94947","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","","(415) 473-4204","(415) 473-4209","","","415-473-4204","415-473-4209","","","(38.106392, -122.580237)","FA",,,"38.106392","-122.580237",,,,,,,,"countyofMarin.jpg",,"Office","25"
"Vending Machines","","","","3501 Civic Center Drive","San Rafael","CA","94903","View Image (http://apps.marincounty.org/OfficeLocator/officeimages/countyofMarin.jpg)","6AM - 6PM, M - F","","","","","","","","","(37.997678, -122.530313)","","There are four vending machines throughout the Civic Center. Each machine is serviced by Pettey's and offers a variety of healthy snacks and drinks:

Administration Building:
One machine is located in the Board Chambers at the northern end of the 3rd floor.

Hall of Justice:
One machine is located on the 1st floor in a small alcove directly across the hall from Elevators 5 and 6 and just north of Stair D.

Two machines are located on the Court floor in a small waiting area outside of Courtroom P.",,"37.997678","-122.530313","","Vending Machine Map","Knife and Fork Icon","Vending Machines","Court and 2nd Floors, Hall of Justice<br>3rd Floor, Administration Building",,"cafe2_logo.png","countyofMarin.jpg","Administration Building & Hall of Justice","Vending","148"
