"fiscal_year","country_region_or_secretariat","obligation_amount","tcb_category","funding_agency","funding_account","funding_account_code","implementing_agency","implementing_subagency","activity_title","activity_description","activity_id"
"2000","Ethiopia","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Ethiopia","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Eritrea","147205","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1146"
"2000","Eritrea","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Eritrea","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Eritrea","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Eritrea","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Eritrea","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Georgia","894000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1214"
"2000","Georgia","353000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1223"
"2000","Georgia","1861000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1225"
"2000","Georgia","3000000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1217"
"2000","Georgia","1250000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1227"
"2000","Georgia","514000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1222"
"2000","Georgia","250000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1231"
"2000","Georgia","102000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1226"
"2000","Georgia","2700000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1219"
"2000","Georgia","177000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1233"
"2000","Georgia","1840000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1230"
"2000","Georgia","50000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1232"
"2000","Georgia","200000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1229"
"2000","Georgia","1854000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Caucasus","Untitled","No description available.","1228"
"2000","West Bank/Gaza","1724640","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","West Bank and Gaza","Untitled","No description available.","1013"
"2000","West Bank/Gaza","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","West Bank/Gaza","5389500","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","West Bank and Gaza","Untitled","No description available.","1013"
"2000","West Bank/Gaza","7545300","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","West Bank and Gaza","Untitled","No description available.","1013"
"2000","West Bank/Gaza","5820660","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","West Bank and Gaza","Untitled","No description available.","1013"
"2000","West Bank/Gaza","1077900","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","West Bank and Gaza","Untitled","No description available.","1013"
"2000","Ghana","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Ghana","5113940","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"2000","Ghana","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Ghana","127926","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"2000","Ghana","475000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1260"
"2000","Ghana","12000","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1172"
"2000","Ghana","1649170","Trade-related Tourism","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"2000","Ghana","1906380","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"2000","Ghana","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Ghana","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Ghana","250000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1295"
"2000","Ghana","300000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1296"
"2000","Ghana","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Ghana","6460510","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"2000","Guatemala","180000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1066"
"2000","Guatemala","133000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Homeland Security (DHS)","Customs and Border Protection (CBP)","Untitled","No description available.","1208"
"2000","Guatemala","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Guatemala","872762","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"2000","Guinea","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Guinea","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Guinea","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Guinea","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Guinea","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Guyana","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Guyana","931770","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1053"
"2000","Guyana","139230","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1053"
"2000","Haiti","250000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1234"
"2000","Haiti","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Haiti","250000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1148"
"2000","Haiti","1500000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1235"
"2000","Haiti","5900000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1236"
"2000","Haiti","1600000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1237"
"2000","Honduras","1203252","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","792240","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"2000","Honduras","71426","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Honduras","912054","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","346141","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","999963","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","175818","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","104390","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Honduras","1681256","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Honduras","Untitled","No description available.","1073"
"2000","Hungary","200000","Environmental Standards and Trade","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1036"
"2000","India","2100000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","India","Untitled","No description available.","1011"
"2000","India","182372","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"2000","India","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","India","50000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1016"
"2000","India","2330000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Asia and Near East Bureau (former)","Untitled","No description available.","1052"
"2000","India","1400000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","India","Untitled","No description available.","1011"
"2000","Indonesia","251875","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","29173","Other Trade Capacity Building","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","1513197","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","178391","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","17000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1068"
"2000","Indonesia","28753","Trade-related Procurement","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","9991","Intellectual Property Rights (IPR)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","124851","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","17000","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1068"
"2000","Indonesia","928716","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","128817","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","5287","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"2000","Indonesia","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Indonesia","539330","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","62807","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","17389","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Indonesia","Untitled","No description available.","1013"
"2000","Indonesia","1431000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Asia and Near East Bureau (former)","Untitled","No description available.","1052"
"2000","Jamaica","96000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1066"
"2000","Jamaica","1362000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Jamaica","Untitled","No description available.","1196"
"2000","Jamaica","884000","Trade-related Infrastructure","Overseas Private Investment Corporation (OPIC)","Overseas Private Investment Corporation, Program Account","71x0100","Overseas Private Investment Corporation (OPIC)",,"Untitled","No description available.","1176"
"2000","Jamaica","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Kazakhstan","20000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Homeland Security (DHS)","Customs and Border Protection (CBP)","Untitled","No description available.","1209"
"2000","Kazakhstan","1045200","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kazakhstan","134000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kazakhstan","1757000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1082"
"2000","Kazakhstan","2100000","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1083"
"2000","Kazakhstan","8817000","Financial Sector","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1085"
"2000","Kazakhstan","776000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","Department of Agriculture (USDA)","Agricultural Research Service (ARS)","Untitled","No description available.","1211"
"2000","Kazakhstan","160800","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Jordan","781328","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Jordan","Untitled","No description available.","1013"
"2000","Jordan","6400240","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Jordan","Untitled","No description available.","1013"
"2000","Jordan","2294112","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Jordan","Untitled","No description available.","1013"
"2000","Jordan","15000","WTO Accession and Compliance","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1138"
"2000","Jordan","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Jordan","4654720","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Jordan","Untitled","No description available.","1013"
"2000","Jordan","2493600","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Jordan","Untitled","No description available.","1013"
"2000","Kenya","266985","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"2000","Kenya","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Kenya","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Kenya","147205","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1146"
"2000","Kenya","25000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Global Health (GH)","Untitled","No description available.","1015"
"2000","Kenya","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Kenya","80000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1063"
"2000","Kenya","550000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1292"
"2000","Kenya","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Kenya","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Kyrgyzstan","15000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kyrgyzstan","2664000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1084"
"2000","Kyrgyzstan","5000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kyrgyzstan","3976000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1082"
"2000","Kyrgyzstan","20000","Trade-related Procurement","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kyrgyzstan","25000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kyrgyzstan","30000","Intellectual Property Rights (IPR)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Kyrgyzstan","5000","Technical Barriers to Trade (TBT)","U.S. Agency for International Development (USAID)","Assistance for Europe, Eurasia and Central Asia (AEECA)","72x0306","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1078"
"2000","Lebanon","24550","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Lebanon","19640","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","9820","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","9820","Environmental Standards and Trade","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
