"country","pbs_id","idcode","urbrur","weai_wt","stratum","survey","zoi","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster"
"Zambia","121","2","rural","92.4272179156","3072","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1945","70","true","true","no, not in a union","yes, formerly married","widowed","true","false","true","false","false","false","input into most or all decisions",,"input into most or all decisions",,,,"input into most or all decisions",,"input into most or all decisions",,,,"true","yes","false","false","false","true","no","false","yes","false","true","false","false","false","2","1 to 4",,,,"3.0",,,"2+",,"7.0",,,,"[a] self only","[a] self only",,,,"[a] self only",,,"[a] self only",,"[a] self only",,,,"[a] self only","[a] self only",,,,"[a] self only",,"[a] self only","[a] self only",,,,"[a] self only",,"[a] self only","[a] self only",,,,"[a] self only",,"[a] self only","[a] self only",,,,"[a] self only",,"no","no","no","yes, cash","no",,,,"[a] self only",,,,,"[a] self only",,"yes, comfortably","yes, comfortably","yes, comfortably","no","yes","no","no","yes","no","no","no","yes","no","no",,"true",,,"true",,,,"true",,,"[a] self only","[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","[a] self only",,,,,,,,"less than usual","neutral, neither satisfied nor dissatisfied","2015-12-10T00:00:00.000","71"
"Zambia","14","2","rural","85.2511764706","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","2","1965","50","true","true","yes, currently married",,,"true","true","true","true","false","false","input into some decisions","input into most or all decisions","input into some decisions","input into most or all decisions",,,"input into some decisions","input into most or all decisions","input into some decisions","input into most or all decisions",,,"true","no","true","true","false","true","no","true","no","true","true","true","false","true","2",,"5 to 9","80.0",,"5.0",,"2.0",,"3.0","60.0","2.0",,"1.0","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[a] self only",,"[abc] self, partner/spouse, and other hh member","[a] self only","[b] partner/spouse only",,"[b] partner/spouse only","[9] refused",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[9] refused",,"[b] partner/spouse only",,"[ab] self and partner/spouse","[a] self only",,"[9] refused",,"[9] refused",,"[ab] self and partner/spouse","[b] partner/spouse only",,"[9] refused",,"[a] self only",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[a] self only",,"yes, cash","no","no","no","no","[a] self only",,,,,"[a] self only",,,,,"yes, comfortably","not applicable","yes, comfortably","no","yes","no","no","yes","yes","yes","yes","no","yes","no",,"false",,,"true","true","no","false",,"true",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[9] refused","[ab] self and partner/spouse","[a] self only","medium extent","to a high extent","to a high extent","to a high extent",,"to a high extent",,"less than usual","very satisfied","2015-11-29T00:00:00.000","14"
"Zambia","15","2","rural","64.76526508229999","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1954","59","true","true","yes, currently married",,,"true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",,,,"input into some decisions","input into some decisions","input into some decisions",,,,"true","yes","true","true","false","true","no","false","no","true","true","true","false","true","1","10 to 19","10 to 19","27.0",,"6.0",,,,"1.0","41.0","1.0",,"1.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,,,"[b] partner/spouse only","[a] self only","[c] other hh member only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"no","no","no","no","yes, in-kind",,,,,"[b] partner/spouse only",,,,,"[b] partner/spouse only","yes, but with difficulty","yes, but with difficulty","yes, comfortably","yes","yes","yes","no","no","no","no","yes","yes","no","no","true","true","false",,,,,"false","true",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[b] partner/spouse only","[a] self only","small extent","small extent","small extent","small extent",,"small extent",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2015-11-26T00:00:00.000","22"
"Zambia","16","2","rural","193.5272669805","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","12","1969","46","true","true","yes, currently married",,,"true","true","true","true","false","false","no input or input into very few decisions","no input or input into very few decisions","input into most or all decisions","input into most or all decisions",,,"input into most or all decisions","input into most or all decisions","input into some decisions","input into most or all decisions",,,"true","yes","true","true","false","true","yes","true","yes","true","true","true","true","true","3+","20+","20+","48.0",,"25.0","1+","1.0","1","3.0","88.0","12.0","1+","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member",,"[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[a] self only","[a] self only","[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[abc] self, partner/spouse, and other hh member",,"[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only","[abc] self, partner/spouse, and other hh member",,"[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable","[abc] self, partner/spouse, and other hh member",,"[z] not applicable","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only","[abc] self, partner/spouse, and other hh member",,"[ab] self and partner/spouse","[b] partner/spouse only","no","no","no","no","no",,,,,,,,,,,"not applicable","yes, but with difficulty","no, not at all comfortable","yes","no","yes","yes","no","no","no","no","yes","no","no","false",,"false","false",,,,,"false",,,"[b] partner/spouse only","[a] self only","[b] partner/spouse only","[ab] self and partner/spouse","[z] not applicable","[a] self only","[ab] self and partner/spouse","to a high extent",,"to a high extent","to a high extent",,,"to a high extent","more than usual","very satisfied","2015-12-11T00:00:00.000","78"
"Zambia","17","2","rural","682.0094117647","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","5","1984","31","true","true","yes, currently married",,,"true","true","true","true","false","false","input into some decisions","input into most or all decisions","input into some decisions","input into some decisions",,,"input into some decisions","input into most or all decisions","input into some decisions","input into some decisions",,,"true","yes","true","true","false","true","no","true","no","true","true","true","true","true","1","10 to 19","10 to 19","14.0",,"8.0",,"2.0",,"2.0","93.0","2.0","1+","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse",,"[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","no","yes","yes","yes","yes","no","yes","yes","yes","no","no",,"false","false","true","false",,"no","false","true",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only","medium extent","medium extent","medium extent","medium extent","medium extent","to a high extent",,"more than usual","very satisfied","2015-11-30T00:00:00.000","14"
"Zambia","427","2","rural","337.7462568952","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1957","57","true","true","no, not in a union","yes, formerly married","widowed","true","false","false","false","false","false","input into most or all decisions",,,,,,"no decisions made",,,,,,"true","no","false","false","false","true","no","false","no","false","true","false","false","false","1",,,,,"3.0",,,,,"8.0",,,,"[a] self only",,,,,"[a] self only",,,,,"[a] self only",,,,"[a] self only",,,,,"[a] self only",,"[a] self only",,,,,"[a] self only",,"[a] self only",,,,,"[a] self only",,"[a] self only",,,,,"[a] self only",,"no","no","no","no","no",,,,,,,,,,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","no","no","yes","no","no","no","no","yes","yes","yes","false",,,"false",,,,,"false","false","false","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",,,,,,,,"about the same as usual","7","2015-12-15T00:00:00.000","37"
"Zambia","18","2","rural","260.9466014592","3032","Interim ZOI Survey 2015","data collected by westat","[a] alone","12","1988","27","true","true","yes, currently married",,,"true","true","true","false","true","false","input into some decisions","no input or input into very few decisions","no input or input into very few decisions",,"input into most or all decisions",,"no input or input into very few decisions","no input or input into very few decisions","no input or input into very few decisions",,"no input or input into very few decisions",,"true","yes","true","true","false","true","no","false","no","false","true","true","true","true","1","1 to 4","5 to 9","2.0",,"5.0",,,,,"35.0","1.0","1+","1.0","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only",,"[ab] self and partner/spouse",,,,,"[a] self only","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","no","yes","no","no","no","yes","no","yes","yes","no","no",,"true",,,,"true",,"false","true",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","medium extent","to a high extent","medium extent","medium extent","medium extent","medium extent","medium extent","less than usual","neutral, neither satisfied nor dissatisfied","2015-12-14T00:00:00.000","44"
"Zambia","19","2","rural","347.3994424532","3042","Interim ZOI Survey 2015","data collected by westat","[a] alone","don't know","1968","48","true","true","yes, currently married",,,"true","true","true","false","false","false","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,,"input into most or all decisions","input into most or all decisions","input into most or all decisions",,,,"true","yes","true","true","false","true","no","false","no","false","true","true","true","true","2","1 to 4","5 to 9","11.0",,"10.0",,,,,"51.0","2.0","1+","2.0","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,,,"[a] self only","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[b] partner/spouse only",,"no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","no","no","no","no","no","no","no","yes","yes","don't know","no",,,,,,,,"false","true",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","to a high extent","to a high extent","to a high extent","not at all",,,"to a high extent","about the same as usual","7","2015-12-11T00:00:00.000","13"
"Zambia","20","2","rural","503.74449624449994","3072","Interim ZOI Survey 2015","data collected by westat","[a] alone","5","1989","26","true","true","yes, currently married",,,"true","false","true","true","false","false","input into some decisions",,"input into some decisions","input into some decisions",,,"input into some decisions",,"input into some decisions","input into some decisions",,,"true","no","false","false","false","true","no","false","no","false","true","false","false","true","1",,,,,"6.0",,,,,"16.0",,,"1.0","[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,,,,"[a] self only",,,"[ab] self and partner/spouse","[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"[z] not applicable",,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,,,"[ab] self and partner/spouse",,"no","no","no","no","no",,,,,,,,,,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","yes","yes","yes","no","no","yes","yes","no","no","no",,"false","false","false",,,"no","false",,,,"[b] partner/spouse only","[a] self only","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[a] self only","small extent",,"small extent","small extent","small extent","medium extent",,"about the same as usual","7","2015-12-06T00:00:00.000","73"
"Zambia","21","2","rural","42.5749103943","3042","Interim ZOI Survey 2015","data collected by westat","[a] alone","6","1979","36","true","true","yes, currently married",,,"true","false","true","true","false","false","input into most or all decisions",,"input into most or all decisions","input into some decisions",,,"input into most or all decisions",,"input into most or all decisions","input into most or all decisions",,,"true","no","true","true","false","true","no","false","no","true","true","true","false","false","2",,"5 to 9","10.0",,"6.0",,,,"6.0","43.0","3.0",,,"[ab] self and partner/spouse",,"[a] self only","[a] self only",,"[ab] self and partner/spouse",,,,"[ab] self and partner/spouse","[a] self only","[abc] self, partner/spouse, and other hh member",,,"[b] partner/spouse only",,"[a] self only","[a] self only",,"[ab] self and partner/spouse",,"[b] partner/spouse only",,"[a] self only","[a] self only",,"[ab] self and partner/spouse",,"[b] partner/spouse only",,"[a] self only","[a] self only",,"[ab] self and partner/spouse",,"[a] self only",,"[a] self only","[a] self only",,"[a] self only",,"no","no","no","yes, cash","yes, in-kind",,,,"[b] partner/spouse only","[a] self only",,,,"[b] partner/spouse only","[a] self only","yes, comfortably","yes, comfortably","yes, comfortably","no","yes","no","yes","yes","no","no","yes","yes","no","no",,"false",,"true","false",,,"false","false",,,"[a] self only","[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[a] self only",,,,,,,,"more than usual","very satisfied","2015-12-11T00:00:00.000","13"
"Zambia","22","2","rural","76.6712936138","3022","Interim ZOI Survey 2015","data collected by westat","[a] alone","7","1957","58","true","true","yes, currently married",,,"true","true","true","false","true","false","input into some decisions","input into some decisions","input into most or all decisions",,"no decisions made",,"input into some decisions","input into some decisions","input into most or all decisions",,"no decisions made",,"true","yes","true","true","false","true","yes","true","no","true","true","true","false","true","1","20+","20+","30.0",,"10.0","1+","20.0",,"2.0","50.0","6.0",,"1.0","[c] other hh member only","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[a] self only","[abc] self, partner/spouse, and other hh member",,"[b] partner/spouse only","[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","[bc] parter/spouse and other hh member","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[a] self only",,"[ab] self and partner/spouse","[b] partner/spouse only","no","no","no","no","no",,,,,,,,,,,"yes, comfortably","yes, comfortably","yes, comfortably","no","no","no","don't know","don't know","no","no","yes","no","no","no",,,,,,,,"false",,,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","to a high extent","medium extent","medium extent","to a high extent",,"to a high extent","to a high extent","less than usual","7","2015-11-28T00:00:00.000","30"
"Zambia","23","2","rural","248.78773019509998","3062","Interim ZOI Survey 2015","data collected by westat","[a] alone","6","1990","25","true","true","yes, currently married",,,"true","true","true","false","false","false","input into most or all decisions","input into most or all decisions","input into some decisions",,,,"input into most or all decisions","input into most or all decisions","input into some decisions",,,,"true","yes","true","true","false","true","no","false","no","true","true","true","true","true","1","1 to 4","1 to 4","7.0",,"7.0",,,,"1.0","75.0","2.0","1+","1.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,,,"[b] partner/spouse only","[a] self only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only",,"no","no","no","no","no",,,,,,,,,,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","yes","no","yes","no","no","no","yes","no","no","no",,"false",,"false",,,,"false",,,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","small extent","small extent","small extent","small extent","small extent","small extent","small extent","less than usual","neutral, neither satisfied nor dissatisfied","2015-12-07T00:00:00.000","54"
"Zambia","24","2","rural","678.9208962048","3042","Interim ZOI Survey 2015","data collected by westat","[a] alone","4","1964","51","true","true","yes, currently married",,,"true","true","true","true","false","false","input into some decisions","input into most or all decisions","input into most or all decisions","input into most or all decisions",,,"no decisions made","input into most or all decisions","no decisions made","input into most or all decisions",,,"true","no","false","true","false","true","no","false","yes","false","true","false","true","false","3+",,,"6.0",,"4.0",,,"1",,"25.0",,"1+",,"[b] partner/spouse only",,,"[abc] self, partner/spouse, and other hh member",,"[b] partner/spouse only",,,"[b] partner/spouse only",,"[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[a] self only",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[a] self only",,"[b] partner/spouse only",,"yes, in-kind","yes, cash","no","no","no","[b] partner/spouse only","[b] partner/spouse only",,,,"[b] partner/spouse only","[b] partner/spouse only",,,,"no, not at all comfortable","yes, comfortably","yes, comfortably","yes","no","no","yes","no","no","no","yes","yes","no","no","false",,,"false",,,,"false","true",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","[a] self only","[a] self only","[a] self only","to a high extent","to a high extent","to a high extent",,,,,"about the same as usual","very satisfied","2015-12-03T00:00:00.000","63"
"Zambia","26","2","rural","858.5581136966998","3062","Interim ZOI Survey 2015","data collected by westat","[a] alone","7","1982","33","true","true","yes, currently married",,,"true","false","true","false","false","false","input into some decisions",,"input into some decisions",,,,"input into some decisions",,"input into some decisions",,,,"true","yes","true","true","false","true","yes","false","yes","true","true","true","true","true","1","1 to 4","5 to 9","35.0",,"5.0","1+",,"1","1.0","68.0","2.0","1+","1.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[a] self only","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","no","no","no","no","yes, cash",,,,,"[a] self only",,,,,"[ab] self and partner/spouse","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","yes","no","yes","no","yes","yes","no","yes","no","no","false","false",,"true",,"true","no",,"false",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[a] self only","to a high extent","to a high extent","to a high extent","to a high extent","to a high extent","to a high extent",,"less than usual","neutral, neither satisfied nor dissatisfied","2015-12-09T00:00:00.000","3"
"Zambia","27","2","rural","223.1583467525","3042","Interim ZOI Survey 2015","data collected by westat","[a] alone","9","1971","44","true","true","yes, currently married",,,"true","true","true","true","true","false","no decisions made","input into some decisions","input into some decisions","input into some decisions","input into most or all decisions",,"input into some decisions","input into some decisions","input into some decisions","input into some decisions","input into most or all decisions",,"true","yes","true","true","false","true","no","true","no","true","true","true","true","true","3+","1 to 4","1 to 4","30.0",,"18.0",,"1.0",,"1.0","200.0","6.0","1+","2.0","[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[c] other hh member only","[ac] self and other hh member",,"[b] partner/spouse only",,"[b] partner/spouse only",,"[a] self only","[ac] self and other hh member","[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"no","yes, cash","no","yes, cash","no",,"[b] partner/spouse only",,"[b] partner/spouse only",,,"[ab] self and partner/spouse",,"[b] partner/spouse only",,"yes, but with difficulty","yes, but with difficulty","yes, comfortably","yes","yes","no","no","don't know","yes","yes","yes","no","yes","no","true","true",,,,"false","yes","true",,"true",,"[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[abc] self, partner/spouse, and other hh member","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","not at all","to a high extent","to a high extent","not at all","medium extent","not at all","small extent","less than usual","very satisfied","2015-12-13T00:00:00.000","51"
