"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","38","12","rural","in zoi","164","2190.1077803204003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","brother/sister","32","true",,,"false","false","false",,,"cannot read or write","32","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-08-22T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","38","12","rural","in zoi","164","2190.1077803204003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","15","true",,,"true","false","true","true","class 7","can read and write","15","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-08-22T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","38","12","rural","in zoi","164","2190.1077803204003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","9","true",,,"false","false","true","true","class 4","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-22T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","165","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","37","true",,,"true","false","true","false","adult literacy only (no formal education)","can sign (write) only","37","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-09-01T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","165","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","15","true",,,"true","false","true","true","class 6","can read and write","15","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-09-01T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","36","false","months","1.0","false","false","false",,,"cannot read or write","36","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-09-14T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","34","true",,,"true","false","false",,,"can sign (write) only","34","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-09-14T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","true","true","class 3","can read and write","9","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-14T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","6","true",,,"false","false","true","true","less than class 1","cannot read or write","6","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-14T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","2","true",,,"false","true",,,,,"2","male","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-14T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","other relative","35","false","days","1.0","false","false","false",,,"cannot read or write","35","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-09-14T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","16","32","rural","in zoi","166","1988.8156159325","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","other relative","9","false","days","1.0","false","false","true","true","class 3","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-14T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","34","11","urban","in zoi","167","1548.6250924206","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","39","true",,,"false","false","false",,,"cannot read or write","39","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-08-15T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","34","11","urban","in zoi","167","1548.6250924206","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","45","true",,,"true","false","false",,,"can sign (write) only","45","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","45 to 49","no education","false","false","false","2015-08-15T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","34","11","urban","in zoi","167","1548.6250924206","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","19","true",,,"true","false","true","false","class 10","can read and write","19","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","false","true","2015-08-15T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","34","11","urban","in zoi","167","1548.6250924206","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","14","true",,,"false","false","true","true","class 8","can read and write","14","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-08-15T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","34","11","urban","in zoi","167","1548.6250924206","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter-in-law","19","true",,,"false","false","true","true","class 10","can read and write","19","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","true","true","2015-08-15T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","34","11","urban","in zoi","167","1548.6250924206","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","4","true",,,"false","true","true","true","less than class 1","can read and write","4","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","true","true","false","2015-08-15T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","50","true",,,"false","false","true","false","class 10","can read and write","50","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","completed secondary or more","true","false","true","2015-09-11T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","40","true",,,"true","false","false",,,"can sign (write) only","40","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-09-11T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","17","false","days","1.0","false","false","true","true","class 11","can read and write","17","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","true","true","2015-09-11T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","14","true",,,"false","false","true","true","class 8","can read and write","14","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-11T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","8","true",,,"false","false","true","true","class 4","can read and write","8","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-11T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","6","true",,,"false","false","true","true","less than class 1","can read and write","6","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","true","true","false","2015-09-11T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","168","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","3","true",,,"false","true","false",,,"cannot read or write","3","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-09-11T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","169","1687.1832167832001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","61","false","days","3.0","false","false","true","false","class 12","can read and write","61","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","completed secondary or more","true","false","true","2015-09-17T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","169","1687.1832167832001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","58","true",,,"false","false","true","false","class 8","can read and write","58","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","completed primary","true","false","true","2015-09-17T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","169","1687.1832167832001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","24","true",,,"false","false","true","true","class 12","can read and write","24","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","true","true","2015-09-17T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","169","1687.1832167832001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","20","true",,,"false","false","true","true","class 12","can read and write","20","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","true","true","2015-09-17T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","23","32","rural","in zoi","169","1687.1832167832001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","servant/maid","8","true",,,"false","false","true","true","class 1","can read and write","8","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-17T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","32","31","urban","in zoi","170","944.4286362577001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","38","true",,,"true","false","false",,,"can sign (write) only","38","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-09-22T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","32","31","urban","in zoi","170","944.4286362577001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","16","true",,,"false","false","true","true","class 8","can read and write","16","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-09-22T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","32","31","urban","in zoi","170","944.4286362577001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","13","true",,,"false","false","true","true","class 6","can read and write","13","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-22T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","32","31","urban","in zoi","170","944.4286362577001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","11","false","days","1.0","false","false","true","true","class 4","can read and write","11","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-22T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","4","12","rural","in zoi","171","2387.2671428570998","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","self","66","true",,,"false","false","false",,,"cannot read or write","66","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","65 to 69","no education","false","false","false","2015-09-14T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","26","42","rural","in zoi","172","1896.1914522058999","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","male","self","36","true",,,"false","false","true","false","class 3","can read and write","36","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","less than primary","true","false","false","2015-09-14T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","14","31","urban","in zoi","173","1454.2681869344","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","47","true",,,"false","false","false",,,"can sign (write) only","47","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","45 to 49","no education","false","false","false","2015-09-05T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","14","31","urban","in zoi","173","1454.2681869344","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","45","true",,,"true","false","false",,,"can sign (write) only","45","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","45 to 49","no education","false","false","false","2015-09-05T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","14","31","urban","in zoi","173","1454.2681869344","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","17","true",,,"true","false","true","false","class 7","can read and write","17","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","false","true","2015-09-05T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","14","31","urban","in zoi","173","1454.2681869344","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","15","true",,,"false","false","true","true","class 6","can read and write","15","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-09-05T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","174","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","26","true",,,"false","false","true","false","class 8","can read and write","26","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-09-22T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","174","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","26","true",,,"true","false","true","false","class 4","can read and write","26","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","less than primary","true","false","false","2015-09-22T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","174","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","5","true",,,"false","true","true","true","less than class 1","can sign (write) only","5","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-22T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","175","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","43","true",,,"true","false","false",,,"cannot read or write","43","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-08-29T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","175","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","19","true",,,"false","false","true","false","class 4","can sign (write) only","19","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","less than primary","false","false","false","2015-08-29T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","175","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","15","true",,,"true","false","true","true","class 9","can read and write","15","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-08-29T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","175","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","12","true",,,"false","false","true","true","class 4","can read and write","12","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-29T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","176","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","33","false","weeks","2.0","false","false","true","false","class 6","can read and write","33","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed primary","true","false","true","2015-09-01T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","176","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","25","true",,,"true","false","true","false","class 7","can read and write","25","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-09-01T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","176","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","9","true",,,"false","false","true","true","class 1","can read and write","9","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-01T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","176","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","mother/father","59","true",,,"false","false","false",,,"can sign (write) only","59","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-09-01T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","27","32","rural","in zoi","176","1545.6903803368","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","mother/father-in-law","57","true",,,"false","false","false",,,"can sign (write) only","57","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-09-01T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","177","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","79","true",,,"false","false","false",,,"cannot read or write","79","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","75 to 79","no education","false","false","false","2015-09-06T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","177","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","78","true",,,"false","false","false",,,"cannot read or write","78","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","75 to 79","no education","false","false","false","2015-09-06T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","178","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","38","true",,,"false","false","true","false","class 2","cannot read or write","38","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","less than primary","false","false","false","2015-08-12T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","178","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","31","true",,,"true","false","false",,,"can read and write","31","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","no education","true","false","false","2015-08-12T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","178","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","4","true",,,"false","true","true","true","less than class 1","can read only","4","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","true","false","2015-08-12T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","179","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","54","true",,,"false","false","true","false","class 1","can read and write","54","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","50 to 54","less than primary","true","false","false","2015-09-03T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","179","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","49","true",,,"true","false","false",,,"cannot read or write","49","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","45 to 49","no education","false","false","false","2015-09-03T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","179","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","29","false","months","5.0","false","false","true","false","class 6","can read and write","29","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-09-03T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","179","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","21","true",,,"true","false","true","false","class 11","can read and write","21","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed secondary or more","true","false","true","2015-09-03T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","179","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","grandson/granddaughter","1","true",,,"false","true",,,,,"1","female","ineligible for module g","ineligible for module h","individual has module i record","member of household","0 to 4",,,,,"2015-09-03T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","35","42","rural","in zoi","179","1645.1207593532001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","19","true",,,"false","false","true","false","class 10","can read and write","19","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed secondary or more","true","false","true","2015-09-03T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","180","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","35","true",,,"true","false","false",,,"cannot read or write","35","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-08-15T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","180","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","11","false","weeks","1.0","false","false","true","true","class 3","can read and write","11","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-15T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","180","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","brother/sister","14","true",,,"false","false","true","true","class 4","can read and write","14","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-15T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","180","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","8","false","weeks","1.0","false","false","true","true","class 2","can read and write","8","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-15T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","29","22","rural","in zoi","180","2221.8407012195003","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","mother/father","74","false","days","1.0","false","false","false",,,"cannot read or write","74","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","70 to 74","no education","false","false","false","2015-08-15T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","39","22","rural","in zoi","181","1688.5657463592001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","31","false","months","1.0","false","false","true","false","class 8","can read and write","31","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed primary","true","false","true","2015-08-24T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","39","22","rural","in zoi","181","1688.5657463592001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","mother/father","63","true",,,"false","false","false",,,"can sign (write) only","63","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","no education","false","false","false","2015-08-24T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","39","22","rural","in zoi","181","1688.5657463592001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","24","true",,,"true","false","true","false","class 7","can read and write","24","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","20 to 24","completed primary","true","false","true","2015-08-24T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","39","22","rural","in zoi","181","1688.5657463592001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","4","true",,,"false","true","true","true","less than class 1","can read and write","4","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","true","true","false","2015-08-24T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","39","22","rural","in zoi","181","1688.5657463592001","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","3","true",,,"false","true","true","true","less than class 1","can read and write","3","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","true","true","false","2015-08-24T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","182","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","mother/father","58","true",,,"false","false","false",,,"cannot read or write","58","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","no education","false","false","false","2015-08-14T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","182","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","32","true",,,"true","false","false",,,"can sign (write) only","32","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-08-14T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","182","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","11","true",,,"false","false","true","true","class 5","can read and write","11","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-08-14T00:00:00.000","4"
