"country","pbs_id","urbrur","weai_wt","stratum","survey","zoi","g104","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster","idcode"
"Mozambique","907","rural","370.6404174573","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","38","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into most or all decisions","input into some decisions","input into some decisions",".",,,"input into most or all decisions","input into most or all decisions","input into some decisions",".",,,"true","true","true","true","false","false","false","false","true","false","true","true","false","false","3",,"10+","15",,,,,"1",,"10","1",,,"[abd] self, partner/spouse, other non-hh member",,"[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member",,".",,,"[b] partner/spouse only",,"[abc] self, partner/spouse, and other hh member","[c] other hh member only",".",".","[b] partner/spouse only",,"[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member",,".",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,".",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,".",,"[ab] self and partner/spouse",,"[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","not applicable","not applicable","yes","yes","yes","no","yes","no","yes","true","true","no","no","no","yes","yes",".","yes",".","no","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[abc] self, partner/spouse, and other hh member","small extent","small extent","medium extent","medium extent",".",".","medium extent","about the same as usual","4","2015-10-19T00:00:00.000","15","2"
"Mozambique","909","rural","838.7378683317","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","28","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","2",,".",,,,,,".",,,,,,"[a] self only",,".",".",,".",,,".",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","false","no","no",".",".",".",".",".",".",".","no",".",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","more than usual","7","2015-10-01T00:00:00.000","8","2"
"Mozambique","910","urban","2653.4462962963","31","Interim ZOI Survey 2015","data collected by westat","[a] alone","26","true","true","Currently married or living with a man","NA","NA","true","false","false","true","false","false","input into some decisions",".",".","input into some decisions",,,"input into some decisions",".",".","input into some decisions",,,"true","false","false","false","false","true","false","false","true","false","true","true","false","true","3",,".",,,"5",,,"1",,"5","1",,"1","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".","[b] partner/spouse only",".","[b] partner/spouse only","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[z] not applicable",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-30T00:00:00.000","18","2"
"Mozambique","911","rural","942.7571644042","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","18","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","3",,".",,,,,,".",,,,,,"[ab] self and partner/spouse",,".",".",,".",,,".",,".",".",".",".","[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","7","2015-10-09T00:00:00.000","7","2"
"Mozambique","912","rural","942.7571644042","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","28","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","false","false","false","false","3",,".","4",,"6",,,".",,,,,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,".",".",".",".","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","false","no","no",".",".",".",".",".",".",".","yes",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","medium extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","7","2015-10-10T00:00:00.000","7","2"
"Mozambique","913","rural","1724.8964415396","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","50","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","no input or input into very few decisions",".",".",".",,,"no input or input into very few decisions",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","false","false","true","true","3",,".","2",,"4",,,".",,,,"1","1","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,".",".","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","don't know","don't know","true","true","no","don't know",".",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-19T00:00:00.000","33","2"
"Mozambique","914","rural","370.6404174573","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","18","true","true","NA","NA","NA","true","false","false","true","false","false","no input or input into very few decisions",".",".","input into most or all decisions",,,"no input or input into very few decisions",".",".","input into most or all decisions",,,"true","false","false","false","false","true","false","false","true","false","false","true","false","false","1",,".",,,"2",,,"1",,,"1",,,"[d] other non-hh member only",,".",".",,"[a] self only",,,"[d] other non-hh member only",,".","[a] self only",".",".","[d] other non-hh member only",,".",".",,"[a] self only",,"[d] other non-hh member only",,".",".",,"[a] self only",,"[d] other non-hh member only",,".",".",,"[a] self only",,"[d] other non-hh member only",,".",".",,"[a] self only",,"no","no","no","no","yes, cash",".",,,".","[a] self only",".",".",".",".","[a] self only","no, not at all comfortable","yes, but with difficulty","no, not at all comfortable","don't know","no","don't know","don't know","no","no","don't know","true","true","don't know","don't know",".",".",".",".",".",".",".","no","yes",,,"[d] other non-hh member only","[a] self only","[a] self only","[z] not applicable","[a] self only","[z] not applicable","[a] self only","to a high extent",".",".",".",".",".",".","less than usual","very satisfied","2015-10-19T00:00:00.000","15","2"
"Mozambique","915","rural","1613.9592760181","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","22","true","true","Currently married or living with a man","NA","NA","true","true","false","true","false","false","input into some decisions","input into some decisions",".","input into some decisions",,,"input into some decisions","input into some decisions",".","input into some decisions",,,,,"false","false","false","false","false","false","false","false","false","true","false","false",,,".",,,,,,".",,,"2",,,".",,".",".",,".",,,".",,".","[ab] self and partner/spouse",".",".",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","yes, comfortably","yes, comfortably","no","don't know","don't know","don't know","don't know","don't know","don't know",,,"no","don't know",".",".",".",".",".",".",".",".",".",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","about the same as usual","8","2015-10-17T00:00:00.000","39","2"
"Mozambique","916","rural","1613.9592760181","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","35","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","true","false","false","false","false","false","1",,".",,,,,,"1",,,,,,"[ab] self and partner/spouse",,".",".",,".",,,"[ab] self and partner/spouse",,".",".",".",".","[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no","no","yes","no","no","true","true","no","no","no",".",".",".","no",".",".","no","no",,,"[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse",".","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-17T00:00:00.000","39","2"
"Mozambique","917","rural","1081.9357544079","32","Interim ZOI Survey 2015","data collected by westat","[d] children present","26","true","true","Currently married or living with a man","NA","NA","true","false","false","true","false","false","input into some decisions",".",".","input into most or all decisions",,,"input into most or all decisions",".",".","input into most or all decisions",,,"true","false","false","true","false","true","false","false","false","false","true","false","false","false","2",,".","12",,"5",,,".",,"1",,,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse",".",".",".","[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","don't know","don't know","no","don't know","yes","no","true","true","no","don't know","no",".",".",".",".","no",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","more than usual","not satisfied","2015-10-15T00:00:00.000","26","2"
"Mozambique","918","urban","504.4441056911","41","Interim ZOI Survey 2015","data collected by westat","[a] alone","45","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","true","false","false","true","false","false","false","false","true","2",,".",,,"4",,,"1",,,,,"1","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".",".",".","[b] partner/spouse only","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","no, not at all comfortable","no, not at all comfortable","don't know","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent",".","small extent",".","small extent","less than usual","very satisfied","2015-10-29T00:00:00.000","16","2"
"Mozambique","920","rural","632.5412816692","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","40","true","true","Currently married or living with a man","NA","NA","true","false","true","true","false","false","input into some decisions",".","input into most or all decisions","input into most or all decisions",,,"input into some decisions",".","input into most or all decisions","input into most or all decisions",,,"true","false","true","true","false","false","false","false","true","true","true","true","false","false","1",,"5 to 9","10",,,,,"3+","1","2","1",,,"[b] partner/spouse only",,"[b] partner/spouse only","[b] partner/spouse only",,".",,,"[b] partner/spouse only",,"[b] partner/spouse only","[c] other hh member only",".",".","[z] not applicable",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,"[z] not applicable",,"[ab] self and partner/spouse","[z] not applicable",,".",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","yes, comfortably","yes, but with difficulty","don't know","yes","don't know","don't know","no","no","don't know",,"true","no","no",".","yes",".",".",".",".",".",".","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","medium extent","medium extent",".",".","medium extent","small extent","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-17T00:00:00.000","31","2"
"Mozambique","921","rural","940.9385741951","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","21","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","true",".",".",".",".",,,".",".",".",".",,,"false",,"false",,"true","false","false","false","true","false","false","false","false","false",,,".",,,,,,"1",,,,,,".",,".",".",,".",,,"[b] partner/spouse only",,".",".",".",".",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"don't know","don't know","don't know","don't know","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","yes","don't know","no","false","false","no","no",".",".",".",".","yes",".",".",".",".",,,"[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[b] partner/spouse only",".",".",".",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-03T00:00:00.000","25","2"
"Mozambique","922","rural","848.2248792911","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","36","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","true","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","true","false","false","true","false","false","false","false","false","false","false","false","2",,"1 to 4",,,"2",,,".",,,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,,".",,".",".",".",".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","false",,"no","don't know",".",".",".",".",".",".",".",".",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","less than usual","7","2015-10-02T00:00:00.000","6","2"
"Mozambique","923","rural","838.7378683317","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","41","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","true","false","false","false","false","false","1",,".",,,,,,"1",,,,,,"[ab] self and partner/spouse",,".",".",,".",,,"[ab] self and partner/spouse",,".",".",".",".","[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","false","true","no","no",".",".",".",".",".",".",".",".","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-30T00:00:00.000","8","2"
"Mozambique","925","rural","979.578600823","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","26","true","true","NA","Formerly married or lived with a man","divorced","true","false","false","false","false","false","no input or input into very few decisions",".",".",".",,,"no input or input into very few decisions",".",".",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","false","false","2",,".","15",,,,,".",,,,,,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,,".",,".",".",".",".","[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","false","true","no","no",".",".",".",".",".",".",".",".","no",,,"[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","small extent","small extent","small extent","small extent","small extent","small extent","small extent","more than usual","very satisfied","2015-09-20T00:00:00.000","24","2"
"Mozambique","926","rural","2239.2888461538","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","42","true","true","NA","Formerly married or lived with a man","widowed","true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",".",,,"input into some decisions","input into some decisions","input into some decisions",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","false","true","1",,".","1",,,,,".",,,,,"1","[a] self only",,".","[a] self only",,".",,,".",,".",".",".","[c] other hh member only","[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[a] self only",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","no","no","no","no","no","no","false","true","yes","don't know",".",".",".",".",".",".",".",".","no",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","about the same as usual","8","2015-09-18T00:00:00.000","3","2"
"Mozambique","928","urban","504.4441056911","41","Interim ZOI Survey 2015","data collected by westat","[a] alone","39","true","true","NA","Formerly married or lived with a man","widowed","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","true","false","false","false","false","false","1",,".",,,,,,"1",,,,,,"[a] self only",,".",".",,".",,,"[a] self only",,".",".",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[z] not applicable","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only",".",".",".",".",".",".",".","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-30T00:00:00.000","16","2"
"Mozambique","929","rural","2085.3391304348","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","52","true","true","Currently married or living with a man","NA","NA","true","true","false","false","false","false","input into most or all decisions","input into most or all decisions",".",".",,,"input into most or all decisions","input into most or all decisions",".",".",,,"true","false","false","false","false","true","false","false","false","false","false","false","false","false","2",,".",,,"3",,,".",,,,,,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,".",,".",".",".",".","[z] not applicable",,".",".",,"[z] not applicable",,"[z] not applicable",,".",".",,"[ab] self and partner/spouse",,"[z] not applicable",,".",".",,"[z] not applicable",,"[z] not applicable",,".",".",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","not applicable","yes, comfortably","no","no","no","no","no","no","no","true","false","no","no",".",".",".",".",".",".",".","no",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","to a high extent","to a high extent","to a high extent",".",".",".",".","less than usual","8","2015-10-15T00:00:00.000","32","2"
"Mozambique","930","rural","270.198059867","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","60","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into most or all decisions",".","input into most or all decisions",".",,,"input into most or all decisions",".","input into most or all decisions",".",,,"true","false","false","true","false","false","false","false","true","false","false","false","false","false","2",,".","36",,,,,"2",,,,,,"[a] self only",,".","[a] self only",,".",,,"[a] self only",,".",".",".",".","[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[a] self only",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","no","don't know","no","no","no","no","true","true","yes","no","no",".",".",".",".",".",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[a] self only","[a] self only",".",".",".",".",".",".",".","more than usual","8","2015-10-08T00:00:00.000","38","2"
"Mozambique","932","rural","2085.3391304348","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","40","true","true","Currently married or living with a man","NA","NA","true","true","false","false","false","false","input into some decisions","input into some decisions",".",".",,,"input into some decisions","input into some decisions",".",".",,,"true","false","false","false","false","true","false","false","false","false","false","false","false","false","1",,".",,,"3",,,".",,,,,,"[a] self only",,".",".",,"[a] self only",,,".",,".",".",".",".","[a] self only",,".",".",,"[a] self only",,"[a] self only",,".",".",,"[a] self only",,"[a] self only",,".",".",,"[a] self only",,"[a] self only",,".",".",,"[a] self only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[b] partner/spouse only",".",".",".",".",".",".","medium extent","about the same as usual","very satisfied","2015-10-16T00:00:00.000","32","2"
"Mozambique","933","urban","2653.4462962963","31","Interim ZOI Survey 2015","data collected by westat","[a] alone","36","true","true","NA","Formerly married or lived with a man","separated","true","true","false","false","false","false","input into most or all decisions","input into most or all decisions",".",".",,,"input into most or all decisions","input into most or all decisions",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","true","true","false","2",,".",,,,,,".",,,"1","1",,"[a] self only",,".",".",,".",,,".",,".","[a] self only","[a] self only",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","yes","no","true","true","no","no",".",".",".",".",".","no",".","no","yes",,,"[a] self only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only",".",".",".",".",".",".",".","about the same as usual","6","2015-09-29T00:00:00.000","18","2"
"Mozambique","934","rural","1248.1340445269","52","Interim ZOI Survey 2015","data collected by westat","[c] adult males present","23","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",".",,,"input into some decisions","input into some decisions","input into some decisions",".",,,"true","false","true","true","false","true","false","false","true","false","false","false","true","true","2",,"1 to 4","20",,"4",,,"3+",,,,"1","1","[a] self only",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[a] self only",,,"[ab] self and partner/spouse",,".",".","[a] self only","[a] self only","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"yes, in-kind","no","no","no","no","[a] self only",,,".",".","[ab] self and partner/spouse",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","don't know","don't know","true","true","don't know","don't know",".",".",".",".",".",".",".","no","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","medium extent","medium extent",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-02T00:00:00.000","14","2"
