"stratum","urbrur","pbs_id","hh_wt","crop","cultivate","idcode","jrslt","age","sex","purpose","numvariety","croprotation","slashplant","burnplant","herbplant","zerotillage","handtillage","animaltraction","tractor","plowsystem","rowplant","random","intercropping","terracing","mulching","trenching","contouring","waterbyhand","canals","permhose","pump","selfrelseed","agroseed","nonagroseed","aidseed","opvseed","hybridseed","localnursery","ownnursery","friendseedling","organicfert","inorganicfert","foliarfeed","fertilizer","fertplanting","fertmidcrop","pesticide","weedhoe","herbicide","trainfert","trainpest","trainherb","harvhand","harvmachine","dryground","drydung","drystraw","dryplant","drytarp","dryyard","dryrack","drysolar","drymech","shellhand","shellstick","sheller","bag1layer","bag23layer","baghermetic","house","homeunit","crib","granary","stores","warehouse","silo","impgenetics","impculture","imppestman","impsoil","impirrigate","impwater","imppostharvest","implandprep","impextservices","impherbicide","impharvest","numimptech","anyimptech","today","cluster"
"32","rural","282","4177.0530735931","maize","true","1.0","complete","22","male","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-11T00:00:00.000","34"
"32","rural","282","4177.0530735931","beans","true","1.0","complete","22","male","grown for food only","1.0","false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false",,"true","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-11T00:00:00.000","34"
"22","rural","283","3328.9872340426","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-21T00:00:00.000","26"
"22","rural","283","3328.9872340426","beans","true","1.0","complete","47","male","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false",,"false","false","true","true","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-21T00:00:00.000","26"
"22","rural","283","3328.9872340426","maize","true","1.0","complete","47","male","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","true","false","false","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-21T00:00:00.000","26"
"32","rural","284","4338.3463157895","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-10T00:00:00.000","6"
"32","rural","284","4338.3463157895","maize","true","1.0","complete","24","male","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","false","true","true","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-10T00:00:00.000","6"
"32","rural","284","4338.3463157895","beans","true","1.0","complete","24","male","grown for food only","1.0","false","false","false","false","false","true","false","false","true","true","false","false","false","true","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false",,"true","false","true","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-10T00:00:00.000","6"
"42","rural","285","3434.3092105263","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-12T00:00:00.000","36"
"42","rural","285","3434.3092105263","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-12T00:00:00.000","36"
"42","rural","285","3434.3092105263","coffee","true","1.0","complete","50","male","grown for market only",,,,,,,,,,,,,"false",,"false",,"false",,,,,,,,,,,"false","false","true","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false",,,,"false","false","false","false","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-12T00:00:00.000","36"
"11","urban","286","1906.3612781954998","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-06T00:00:00.000","25"
"11","urban","286","1906.3612781954998","beans","true","2.0","complete","60","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","false","true","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false",,"true","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-06T00:00:00.000","25"
"11","urban","286","1906.3612781954998","maize","true","2.0","complete","60","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","false","false","false","true","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-06T00:00:00.000","25"
"12","rural","287","3488.8830745341997","beans","true","2.0","complete","52","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","false","true","false","true","false","false",,"false","false","false","false","true","false","false","false","false","true",,,,"false","false","false","false","false","false","false","true","false","true","false","true","true","false","false","false",,"true","true","false","false","false","false","true","false","false","true","false","false","false",,"false","false","true","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-16T00:00:00.000","12"
"12","rural","287","3488.8830745341997","maize","true","2.0","complete","52","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","true","false","false","true","false","false",,"false","false","false","false","false","false","true","false","false","true",,,,"false","false","false","false","false","false","false","true","false","true","true","true","true","false","false","false","false","true","true","false","false","false","false","true","false","false","true","false","false","false",,"false","false","true","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-16T00:00:00.000","12"
"12","rural","287","3488.8830745341997","coffee","true","2.0","complete","52","female","grown for market only",,,,,,,,,,,,,"false",,"true",,"true",,,,,,,,,,,"true","false","false","true","true","false","true",,,"false","true","true","true","true","true",,,"false","false",,"false","true","false","false","false","false",,,,"true","false","false","false","false",,,"true","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.",,"uses improved tech.","uses improved tech.",,"uses improved tech.","uses improved tech.",,"7.0","uses improved tech.","2015-03-16T00:00:00.000","12"
"22","rural","288","2982.2785672515","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-13T00:00:00.000","23"
"22","rural","288","2982.2785672515","beans","true","2.0","complete","29","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","true","false","true","false","false","true",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"true","false","false","false","false","false","false","true","false","false","false","false","false",,"false","false","true","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-13T00:00:00.000","23"
"31","urban","346",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-21T00:00:00.000","17"
"22","rural","288","2982.2785672515","maize","true","2.0","complete","29","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","false","true","false","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","false","false",,"true","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-13T00:00:00.000","23"
"12","rural","289","4489.3129531648","coffee","true","1.0","complete","35","male","grown for market only",,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","false","true","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false",,,,"false","false","false","false","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-24T00:00:00.000","14"
"12","rural","289","4489.3129531648","beans","true","1.0","complete","35","male","grown for both food & market","2.0","true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-24T00:00:00.000","14"
"12","rural","289","4489.3129531648","maize","true","1.0","complete","35","male","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","true","false","false","true",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-24T00:00:00.000","14"
"21","urban","290",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-23T00:00:00.000","30"
"21","urban","290",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-23T00:00:00.000","30"
"21","urban","290",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-23T00:00:00.000","30"
"22","rural","291",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-11T00:00:00.000","18"
"22","rural","291",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-11T00:00:00.000","18"
"22","rural","291",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-11T00:00:00.000","18"
"32","rural","293","5141.7210884354","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-15T00:00:00.000","21"
"32","rural","293","5141.7210884354","maize","true","1.0","complete","23","male","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","true","false","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-15T00:00:00.000","21"
"12","rural","294","2580.4052857143","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","8"
"12","rural","294","2580.4052857143","maize","true","1.0","complete","22","male","grown for both food & market",,"true","false","false","false","false","true","false","false","true","false","true","true","true","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-17T00:00:00.000","8"
"12","rural","294","2580.4052857143","beans","true","2.0","complete","20","female","grown for both food & market","2.0","true","false","false","false","false","true","false","false","true","false","true","true","false","true","false",,"false","false","false","false","false","false","true","false","false","true",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-17T00:00:00.000","8"
"21","urban","295","3366.8115449915003","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-20T00:00:00.000","30"
"21","urban","295","3366.8115449915003","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-20T00:00:00.000","30"
"21","urban","295","3366.8115449915003","maize","true","2.0","complete","28","female","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","false","false","true","true",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","5.0","uses improved tech.","2015-03-20T00:00:00.000","30"
"12","rural","297","6487.8500388903","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-09T00:00:00.000","28"
"12","rural","297","6487.8500388903","beans","true","2.0","complete","27","female","grown for both food & market","1.0","true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","false","true","false","false","false","true","false","true","false",,"false","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-09T00:00:00.000","28"
"12","rural","297","6487.8500388903","maize","true","2.0","complete","27","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-09T00:00:00.000","28"
"32","rural","298","7670.3231638418","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-09T00:00:00.000","1"
"32","rural","298","7670.3231638418","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-09T00:00:00.000","1"
"32","rural","298","7670.3231638418","maize","true","2.0","complete","35","female","grown for both food & market",,"true","false","false","false","false","true","true","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","true","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-09T00:00:00.000","1"
"22","rural","300","5123.2881518866","maize","true","2.0","complete","70","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-31T00:00:00.000","39"
"22","rural","300","5123.2881518866","beans","true","2.0","complete","70","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-31T00:00:00.000","39"
"41","urban","301","5747.724137931","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-06T00:00:00.000","7"
"12","rural","308","6487.8500388903","coffee","true","1.0","complete","61","male","grown for market only",,,,,,,,,,,,,"false",,"false",,"false",,,,,,,,,,,"false","true","false","false","false","false","false",,,"false","true","true","false","false","false",,,"true","false",,"false","false","false","false","false","false",,,,"true","false","false","true","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","uses improved tech.",,"2.0","uses improved tech.","2015-03-09T00:00:00.000","28"
"41","urban","301","5747.724137931","beans","true","2.0","complete","69","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-06T00:00:00.000","7"
"41","urban","301","5747.724137931","maize","true","2.0","complete","69","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false",,,"false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-06T00:00:00.000","7"
"12","rural","302","4087.7149256119","coffee","true","1.0","complete","32","male",,,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","false","false","false","false","false","false",,,"false","true","true","false","false","false",,,"false","false",,"false","true","false","false","false","false",,,,"true","false","false","true","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","uses improved tech.",,"does not use improved tech.","uses improved tech.",,"3.0","uses improved tech.","2015-03-20T00:00:00.000","35"
"12","rural","302","4087.7149256119","maize","true","1.0","complete","32","male","grown for market only",,"true","false","false","false","false","false","false","true","true","true","false","false","false","false","false",,"false","false","false","false","false","true","false","false","false","true",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false","false","true","true","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","uses improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","5.0","uses improved tech.","2015-03-20T00:00:00.000","35"
"12","rural","302","4087.7149256119","beans","true","2.0","complete","24","female","grown for food only","2.0","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","false","true","false","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false",,"true","true","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"uses improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-20T00:00:00.000","35"
"42","rural","303","5034.7487781036","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-27T00:00:00.000","40"
"42","rural","303","5034.7487781036","maize","true","2.0","complete","70","female","grown for food only",,"true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false","false","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","0.0","does not use improved tech.","2015-03-27T00:00:00.000","40"
"42","rural","303","5034.7487781036","beans","true","2.0","complete","70","female","grown for food only","2.0","true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","0.0","does not use improved tech.","2015-03-27T00:00:00.000","40"
"42","rural","304","4253.7509549274","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-29T00:00:00.000","33"
"42","rural","304","4253.7509549274","beans","true","2.0","complete","52","female","grown for both food & market","3.0","true","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","0.0","does not use improved tech.","2015-03-29T00:00:00.000","33"
"42","rural","304","4253.7509549274","maize","true","2.0","complete","52","female","grown for both food & market",,"true","false","false","false","false","true","false","false","true","false","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","false","false","true","false","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false",,"false","true","false","false","false","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-29T00:00:00.000","33"
