"country","survey","zoi","cluster","project","pbs_id","subgroup3","strata3","urbrur","ghht","today","weai_wt3","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g202_a","g203_a","g201_b","g202_b","g203_b","g201_c","g202_c","g203_c","g201_d","g202_d","g203_d","g201_e","g202_e","g203_e","g201_f","g202_f","g203_f","g301a_a","g301b_a","g302_a","g303_a","g304_a","g305_a","g306_a","g301a_b","g301b_b","g302_b","g303_b","g304_b","g305_b","g306_b","g301a_c","g301b_c","g302_c","g303_c","g304_c","g305_c","g306_c","g301a_d","g301b_d","g302_d","g303_d","g304_d","g305_d","g306_d","g301a_e","g301b_e","g302_e","g303_e","g304_e","g305_e","g306_e","g301a_f","g301b_f","g302_f","g303_f","g304_f","g305_f","g306_f","g301a_g","g301b_g","g302_g","g303_g","g304_g","g305_g","g306_g","g301a_h","g301b_h","g302_h","g301a_i","g301b_i","g302_i","g301a_j","g301b_j","g302_j","g301a_k","g301b_k","g302_k","g301a_l","g301b_l","g302_l","g301a_m","g301b_m","g302_m","g301a_n","g301b_n","g302_n","g307_a","g308_a","g309_a","g307_b","g308_b","g309_b","g307_c","g308_c","g309_c","g307_d","g308_d","g309_d","g307_e","g308_e","g309_e","g401","g402","g403","g404_a","g405_a","g404_b","g405_b","g404_c","g405_c","g404_d","g405_d","g404_e","g405_e","g404_f","g405_f","g404_g","g405_g","g404_h","g405_h","g404_i","g405_i","g404_j","g405_j","g404_k","g405_k","g501_a","g502_a","g501_b","g502_b","g501_c","g502_c","g501_d","g502_d","g501_e","g502_e","g501_f","g502_f","g501_g","g502_g","g601b","g602","idcode"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","139","FTF-FFP-PCI","15531","true","machinga ftf-ffp-pci","rural","male and female adults","08-04-2015","881.1750488281","[a] alone","2","1998","27",,"true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[ab] self and partner/spouse","[a] self only","false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","yes","6.0","[b] partner/spouse only","true","1.0","[b] partner/spouse only","yes","1.0","[a] self only","no",,,"yes","1.0","[a] self only","no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","yes, but with difficulty","no, not at all comfortable","yes, comfortably","yes","no","yes","false","yes","no","yes","true","no",,"no",,"yes","false","yes","no","yes","true","no",,"no",,"[a] self only",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","medium extent","[a] self only",,"[a] self only",,"[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","283","FTF-FFP-PCI","15533","true","balaka ftf-ffp-pci","rural","male and female adults","09-01-2015","1083.5261230469","[a] alone","7","1954","61",,"true","yes, currently married",,,"true","input into some decisions","input into some decisions","true","input into most or all decisions","input into some decisions","true","input into some decisions","input into some decisions","yes","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"yes","1 to 4","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"true","1","[ab] self and partner/spouse","no",,,"false",,,"yes","2.0","[ab] self and partner/spouse","yes","1+","[ab] self and partner/spouse","yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","yes","false","yes","yes","yes","false","yes","false","yes","false","yes","false","yes","no","yes","false","yes","true","no",,"[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","to a high extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","less than usual","very satisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","15537","true","balaka ftf","rural","female adult(s) only","07-29-2015","492.48165893550004","[a] alone","2","1994","21",,"true","yes, currently married",,,"false",,,"false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"yes","false","no",,"yes","false","no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","15543","true","balaka ftf","rural","male and female adults","07-28-2015","492.48165893550004","[a] alone","5","1995","20",,"true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"true","input into some decisions","input into some decisions","no",,,"true","no input or input into very few decisions","no input or input into very few decisions","false",,,"true","2","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"true","5.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"true","2.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","1","[b] partner/spouse only","no",,,"false",,,"no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"[b] partner/spouse only","small extent","[ab] self and partner/spouse","small extent","[b] partner/spouse only","small extent","[ab] self and partner/spouse","medium extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","small extent","[a] self only",,"less than usual","4","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","261","FTF","15660","true","lilongwe ftf","rural","male and female adults","10-03-2015","969.6789550781","[a] alone","12","1980","34","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"yes","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"true","3+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"yes","false","no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[a] self only",,"less than usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","193","FTF","15553","true","balaka ftf","rural","male and female adults","08-04-2015","742.9915771484",,"1","1985","30",,"true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","1","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"true","5.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","4.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"true","1","[b] partner/spouse only","no",,,"true","10.0","[a] self only","no",,,"yes","1+","[b] partner/spouse only","yes","1.0","[b] partner/spouse only","no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","refused","no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","15","FTF","15561","true","mangochi ftf","rural","male and female adults","10-09-2015","1118.6146240234","[a] alone","9","1987","28","true","true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","3.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash",,"[a] self only","no",,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no",,"yes","false","no",,"no",,"no",,"no",,"no",,"no",,"yes","false","no",,"no",,"[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[b] partner/spouse only","small extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","152","FTF","15562","true","lilongwe ftf","rural","male and female adults","10-03-2015","1283.8079833984","[a] alone","5","1983","32","true","true","yes, currently married",,,"true","input into most or all decisions","no input or input into very few decisions","false",,,"false",,,"no",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","3+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","5.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","1","[ab] self and partner/spouse","no",,,"true","2.0","[b] partner/spouse only","yes","1.0","[b] partner/spouse only","no",,,"yes","1.0","[b] partner/spouse only","no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","yes","false","no",,"yes","false","no",,"no",,"no",,"no",,"yes","true","yes","true","no",,"[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","to a high extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","to a high extent","[a] self only",,"[b] partner/spouse only","small extent","[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","4","FTF","15567","true","dedza ftf","rural","female adult(s) only","10-13-2015","782.9993896484","[a] alone","11","1979","35","true","true","no, not in a union","yes, formerly married","divorced","true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","yes","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","5.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","4.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"true","2.0","[a] self only","yes","1.0","[a] self only","no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"no",,,"yes, cash","[a] self only","[a] self only","yes, comfortably","yes, comfortably","yes, comfortably","yes","no","yes","false","yes","no","yes","true","no",,"no",,"no",,"yes","no","yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","182","FTF","15584","true","mangochi ftf","rural","male and female adults","09-23-2015","1172.3127441406","[a] alone","6","1974","41","true","true","yes, living with a man",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","2","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,"true","2+","[ab] self and partner/spouse","no",,,"false",,,"yes","2.0","[ab] self and partner/spouse","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","162","FTF","15588","true","mangochi ftf","rural","female adult(s) only","09-21-2015","1051.8062744141","[a] alone","6","1981","34","true","true","no, not in a union","yes, lived with a man","divorced","false",,,"false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","4.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"no, not at all comfortable","no, not at all comfortable","yes, but with difficulty","yes","no","no",,"yes","no","yes","true","no",,"yes","false","no",,"yes","no","yes","false","yes","false","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","140","FTF","15598","true","ntcheu ftf","rural","male and female adults","10-13-2015","756.7873535156","[a] alone","1","1968","47","false","true","yes, living with a man",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"yes","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"true","3+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","4.0","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","false",,,,,,,"true","3.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","yes","true","yes","no","yes","false","no",,"no",,"yes","true","yes","no","yes","true","no",,"yes","false","[a] self only",,"[b] partner/spouse only","to a high extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","small extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","small extent","[b] partner/spouse only","medium extent","less than usual","9","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","241","FTF","15601","true","ntcheu ftf","rural","female adult(s) only","09-26-2015","998.0139770508","[a] alone","4","1962","52","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"yes","input into most or all decisions","input into most or all decisions","false",,,"false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"true","4.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","2+","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","yes","yes","false","yes","no","yes","false","yes","true","yes","false","yes","false","no",,"yes","false","yes","false","yes","false","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","97","FTF","15605","true","mangochi ftf","rural","female adult(s) only","10-01-2015","1146.59375","[a] alone","7","1964","51","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"no",,,"false",,,"false",,,"true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","yes, but with difficulty","yes","no","yes","false","yes","no","yes","false","yes","false","yes","false","yes","false","yes","no","yes","false","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"about the same as usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","174","FTF","15611","true","mchinji ftf","rural","female adult(s) only","10-05-2015","976.3148803711","[a] alone","3","1986","29","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"false",,,,,,,"no",,,,,,,"no",,,"false",,,"yes","6.0","[a] self only","false",,,"yes","1.0","[a] self only","no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","no",,,"yes, cash","[a] self only","[a] self only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no",,"no",,"yes","true","no",,"yes","false","no",,"no",,"no",,"yes","false","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"less than usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","188","FTF","15613","true","lilongwe ftf","rural","female adult(s) only","09-25-2015","539.9247436523","[a] alone","6","1976","76","true","true","no, not in a union","yes, formerly married","widowed","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","no",,,"false",,,"false",,,"true","3+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","1.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","no",,"no",,"yes","no","yes","false","no",,"no",,"no",,"no",,"yes","true","yes","false","no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"less than usual","6","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","223","FTF","15626","true","lilongwe ftf","rural","female adult(s) only","09-26-2015","1131.1684570313","[a] alone","6","1952","63","true","true","no, not in a union","yes, formerly married","widowed","true","input into some decisions","input into some decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","no",,,"false",,,"false",,,"true","3+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"yes","5+","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"false",,,,,,,"true","6.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"true","1","[a] self only","no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"less than usual","6","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","240","FTF","15627","true","dedza ftf","rural","male and female adults","10-08-2015","1321.7525634766","[a] alone","1","1976","39","true","true","yes, currently married",,,"true","no decisions made","no decisions made","false",,,"false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"false",,,,,,,"no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only","no",,,,,,,"no",,,"false",,,"no",,,"true","1.0","[a] self only","no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"yes","false","no",,"no",,"no",,"no",,"yes","true","no",,"no",,"[b] partner/spouse only","not at all","[b] partner/spouse only","not at all","[b] partner/spouse only","small extent","[ab] self and partner/spouse","small extent","[b] partner/spouse only","small extent","[ab] self and partner/spouse","small extent","[a] self only",,"less than usual","4","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","97","FTF","15747","true","mangochi ftf","rural","male and female adults","09-29-2015","1146.59375","[a] alone","1","1984","31","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"false",,,"yes","input into most or all decisions","input into most or all decisions","false",,,"false",,,"true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","3.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no",,,,,,,"no",,,"false",,,"yes","1.0","[a] self only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[a] self only","[a] self only","yes, comfortably","yes, comfortably","yes, comfortably","yes","no","yes","false","yes","no","yes","true","no",,"yes","false","yes","false","yes","no","yes","true","yes","true","no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[a] self only",,"[b] partner/spouse only","medium extent","[a] self only",,"[b] partner/spouse only","medium extent","[a] self only",,"about the same as usual","7","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","193","FTF","15629","true","balaka ftf","rural","male and female adults","08-01-2015","742.9915771484","[a] alone","5","1958","57",,"true","yes, currently married",,,"true","input into most or all decisions","input into most or all decisions","true","input into some decisions","input into some decisions","true","input into most or all decisions","input into most or all decisions","yes","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"true","2","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"yes","1 to 4","[d] other non-hh member only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","10.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","false",,,,,,,"true","4.0","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","no",,,,,,,"no",,,"true","2+","[b] partner/spouse only","no",,,"true","10.0","[b] partner/spouse only","no",,,"no",,,"yes","1.0","[b] partner/spouse only","no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","no","yes","false","yes","no","yes","true","no",,"yes","false","yes","false","no",,"yes","true","yes","true","no",,"[b] partner/spouse only","medium extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","medium extent","[b] partner/spouse only","to a high extent","[b] partner/spouse only","to a high extent","about the same as usual","very satisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","15645","true","mangochi ftf","rural","male and female adults","10-07-2015","908.244934082","[a] alone","1","1943","72","true","true","yes, currently married",,,"true","input into some decisions","input into some decisions","false",,,"true","input into some decisions","input into some decisions","no",,,"false",,,"false",,,"true","3+","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"true","1.0","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","5.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,,,,,"no",,,"false",,,"no",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[b] partner/spouse only","[b] partner/spouse only","no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no",,"no",,"no",,"no",,"no",,"no",,"no",,"no",,"yes","true","yes","true","no",,"[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[b] partner/spouse only","small extent","[a] self only",,"[z] not applicable",,"[b] partner/spouse only","small extent","more than usual","neutral, neither satisfied nor dissatisfied","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","42","FTF","15646","true","lilongwe ftf","rural","male and female adults","09-25-2015","978.7329711914","[a] alone","5","1995","20","true","true","yes, currently married",,,"true","no input or input into very few decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"no",,,"true","input into some decisions","input into some decisions","false",,,"true","3+","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","no",,,,,,,"no",,,,,,,"false",,,,,,,"false",,,,,,,"true","2.0","[ab] self and partner/spouse","[b] partner/spouse only","[a] self only","[a] self only","[ab] self and partner/spouse","no",,,,,,,"yes","1.0","[ab] self and partner/spouse","true","1","[ab] self and partner/spouse","no",,,"false",,,"no",,,"no",,,"yes","1.0","[ab] self and partner/spouse","no",,,"yes, cash","[b] partner/spouse only","[ab] self and partner/spouse","no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","yes, cash","[ab] self and partner/spouse","[b] partner/spouse only","yes, comfortably","yes, comfortably","yes, comfortably","yes","no","no",,"no",,"yes","false","no",,"no",,"yes","false","no",,"yes","true","no",,"no",,"[b] partner/spouse only","to a high extent","[ab] self and partner/spouse","to a high extent","[b] partner/spouse only","small extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","less than usual","neutral, neither satisfied nor dissatisfied","2"
