"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://data.lacity.org/d/wtzz-smui","true","true","wtzz-smui","LAPD","data.lacity.org","filter","Aggravated Assault Doheny","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","29","2018-04-24T21:00:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","12","kbuc-x449","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/wtzz-smui.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","Miriam",,
"https://data.lacity.org/d/y4xe-ywgs","false","true","y4xe-ywgs","LAPD","data.lacity.org","filter","Assault2","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","2","2018-04-24T20:49:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","0","kbuc-x449","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/y4xe-ywgs.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","Miriam",,
"https://data.lacity.org/d/t6fy-f9s9","false","true","t6fy-f9s9","LAPD","data.lacity.org","filter","Assault","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2018-04-24T20:42:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","0","kbuc-x449","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/t6fy-f9s9.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","Miriam",,
"https://data.lacity.org/d/duek-srbx","true","true","duek-srbx","LAPD","data.lacity.org","filter","Aggravated Assault","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","124","2018-04-23T23:36:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","22","w3su-ahrw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/duek-srbx.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","xena",,
"https://data.lacity.org/d/yt72-w2bb","false","true","yt72-w2bb","LAPD","data.lacity.org","filter","Vera","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","2","2018-04-22T01:14:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","0","4f9y-tanj","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/yt72-w2bb.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","Vera",,
"https://data.lacity.org/d/rnwj-rb2x","false","true","rnwj-rb2x","Information Technology","data.lacity.org","filter","ALL_BI_2018","Service request data from MyLA311 for 2018. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","1","2018-04-20T01:13:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/rnwj-rb2x.json",,,"Latitude/longitude","Daily","Yes",,,"h65r-yf5i",,"community","Sal Aguilar",,
"https://data.lacity.org/d/xgzi-w3zw","false","true","xgzi-w3zw","Information Technology","data.lacity.org","filter","All_ID_2018","Service request data from MyLA311 for 2018. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","1","2018-04-20T01:10:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/xgzi-w3zw.json",,,"Latitude/longitude","Daily","Yes",,,"h65r-yf5i",,"community","Sal Aguilar",,
"https://data.lacity.org/d/eduq-eaxv","false","true","eduq-eaxv","Information Technology","data.lacity.org","filter","All_HE_2018","Service request data from MyLA311 for 2018. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","1","2018-04-20T01:08:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/eduq-eaxv.json",,,"Latitude/longitude","Daily","Yes",,,"h65r-yf5i",,"community","Sal Aguilar",,
"https://data.lacity.org/d/gb9e-i5ix","false","true","gb9e-i5ix","Information Technology","data.lacity.org","filter","All_BI_2016","Service request data from MyLA311 for 2016.  This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","1","2018-04-20T00:54:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,graffiti,trash,bulky,water,animal,3-1-1,call,center,pickup,myla311","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/gb9e-i5ix.json",,,"Latitude/longitude","Weekly","Yes",,,"ndkd-k878",,"community","Sal Aguilar",,
"https://data.lacity.org/d/jmax-zyfm","false","true","jmax-zyfm","Information Technology","data.lacity.org","filter","All_BI_2017","Service request data from MyLA311 for 2017. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","2","2018-04-20T00:47:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/jmax-zyfm.json",,,"Latitude/longitude","Daily","Yes",,,"d4vt-q4t5",,"community","Sal Aguilar",,
"https://data.lacity.org/d/byb8-bxct","false","true","byb8-bxct","Information Technology","data.lacity.org","filter","All_ID_2017","Service request data from MyLA311 for 2017. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","1","2018-04-20T00:41:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/byb8-bxct.json",,,"Latitude/longitude","Daily","Yes",,,"d4vt-q4t5",,"community","Sal Aguilar",,
"https://data.lacity.org/d/db3i-6eck","false","true","db3i-6eck","Information Technology","data.lacity.org","filter","All ID 2016","Service request data from MyLA311 for 2016.  This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","2","2018-04-20T00:30:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,graffiti,trash,bulky,water,animal,3-1-1,call,center,pickup,myla311","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/db3i-6eck.json",,,"Latitude/longitude","Weekly","Yes",,,"ndkd-k878",,"community","Sal Aguilar",,
"https://data.lacity.org/d/kyda-dbzb","false","true","kyda-dbzb","Information Technology","data.lacity.org","filter","All HE 2016","Service request data from MyLA311 for 2016.  This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","3","2018-04-20T00:27:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,graffiti,trash,bulky,water,animal,3-1-1,call,center,pickup,myla311","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/kyda-dbzb.json",,,"Latitude/longitude","Weekly","Yes",,,"ndkd-k878",,"community","Sal Aguilar",,
"https://data.lacity.org/d/sydf-vw7k","false","true","sydf-vw7k","Information Technology","data.lacity.org","filter","All HE 2017","Service request data from MyLA311 for 2017. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","3","2018-04-20T00:23:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","1","56r8-dx2j","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/sydf-vw7k.json",,,"Latitude/longitude","Daily","Yes",,,"az43-p47q",,"community","Sal Aguilar",,
"https://data.lacity.org/d/2ujz-6y4i","false","false","2ujz-6y4i","LAPD","data.lacity.org","dataset","LENS","Private Data","15","2018-04-19T21:22:00.000Z","2018-04-19T21:23:00.000Z",,,"1","art8-rc4x",,"unpublished",,,,,,"https://data.lacity.org/resource/2ujz-6y4i.json",,,,"Other - See Description","No",,,,,"official","LAPD OpenData","Mike Humphrey","n1745@lapd.online"
"https://data.lacity.org/d/cd49-p4un","true","false","cd49-p4un","Mayor's Office","data.lacity.org","dataset","LA City Department and Program Descriptions","Descriptions for each city department and program, taken from the budget Blue Books from the CAO site.","198","2018-04-19T00:03:00.000Z","2020-04-22T16:33:00.000Z","A Well Run City","budget,info,information","474","3dpv-7msy",,"published",,,"CAO",,,"https://data.lacity.org/resource/cd49-p4un.json",,,,"Annual","No",,,,,"official","PrestonMills","Adam Scherling","adam.scherling@lacity.org"
"https://data.lacity.org/d/iq9z-zdbf","true","true","iq9z-zdbf",,"data.lacity.org","filter","Apt Electrical","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","48","2018-04-18T00:47:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","13","vbhm-im37","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/iq9z-zdbf.json",,,,,,,,"yv23-pmwf",,"community","SamRay09",,
"https://data.lacity.org/d/pfik-g8bk","false","true","pfik-g8bk",,"data.lacity.org","map view","Vista 1","Permit information","4","2018-04-17T20:08:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","0","kusz-gb8r","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/pfik-g8bk.json",,,,,,,,"yv23-pmwf",,"community","Rod Stratfold",,
"https://data.lacity.org/d/493k-whhu","false","true","493k-whhu","Office of Finance","data.lacity.org","filter","17-04/2018","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2018-04-17T03:35:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","0","5ftq-andq","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/493k-whhu.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","Alexander for LA",,
"https://data.lacity.org/d/7fnr-292v","true","true","7fnr-292v","LAPD","data.lacity.org","filter","Street Vending Citations LAMC 42.00","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","118","2018-04-16T22:47:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","24","uazp-8zj4","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/7fnr-292v.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","omaru",,
"https://data.lacity.org/d/57pv-zf3z","false","true","57pv-zf3z","Office of Finance","data.lacity.org","filter","Lets See","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2018-04-16T21:48:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","1","esrg-mwws","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/57pv-zf3z.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","RRBC",,
"https://data.lacity.org/d/s7wf-gjyc","true","true","s7wf-gjyc",,"data.lacity.org","filter","Bldg-New","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","14","2018-04-13T15:55:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","10","ayny-yxm9","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/s7wf-gjyc.json",,,,,,,,"yv23-pmwf",,"community","Amanda Recinos",,
"https://data.lacity.org/d/tasz-ykkb","false","false","tasz-ykkb","Convention and Tourism Development","data.lacity.org","dataset","Citywide Conventions Hosted at the Los Angeles Convention Center",,"1","2018-04-13T00:04:00.000Z","2018-04-13T00:10:00.000Z","A Prosperous City","conventions,citywides,visitors,tourism,lacc,conferences","0","pfd2-va2j",,"unpublished",,,"LATCB",,,"https://data.lacity.org/resource/tasz-ykkb.json",,,,"Annual","No",,,,,"official","Kim Nakashima",,
"https://data.lacity.org/d/aefa-krs5","false","false","aefa-krs5","Convention and Tourism Development","data.lacity.org","dataset","LA County Visitation","The number of visitors to LA County","1","2018-04-12T23:58:00.000Z","2018-04-13T00:01:00.000Z","A Prosperous City","tourism,visitation,economicdevelopment,hospitality","0","pfd2-va2j",,"unpublished",,,"LATCB; Tourism Economics",,,"https://data.lacity.org/resource/aefa-krs5.json",,,,"Annual","No",,,,,"official","Kim Nakashima",,
"https://data.lacity.org/d/7v2v-uvwf","true","true","7v2v-uvwf","Building and Safety","data.lacity.org","filter","1 or 2 Family Dwelling","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","85","2018-04-11T03:30:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","20","d9gz-246m","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/7v2v-uvwf.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Shield",,
"https://data.lacity.org/d/q8wu-3x2p","false","true","q8wu-3x2p","Building and Safety","data.lacity.org","filter","apartment","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","47","2018-04-11T00:36:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","0","d9gz-246m","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/q8wu-3x2p.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Shield",,
"https://data.lacity.org/d/29fd-3paw","true","false","29fd-3paw","Mayor's Office","data.lacity.org","dataset","Restaurant and Market Health Inspections","This dataset contains Environmental Health Inspection Results for Restaurants and Markets in the City of Los Angeles. Los Angeles County Environmental Health is responsible for inspections and enforcement activities for all unincorporated areas and 85 of the 88 cities in the County. This dataset is filtered from County data to include only facilities in the City of Los Angeles. The full dataset is available at https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-INSPECTIO/6ni6-h5kp.","1463","2018-04-09T22:14:00.000Z","2018-09-10T22:53:00.000Z","A Safe City","inspection,restaurant,market,grocery,health","2808","nnac-z9x3","Public Domain U.S. Government","published",,,"County of Los Angeles Public Health","https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-INSPECTIO/6ni6-h5kp",,"https://data.lacity.org/resource/29fd-3paw.json",,,,"Quarterly","No",,,,,"official","Adam Scherling","Adam Scherling","adam.scherling@lacity.org"
"https://data.lacity.org/d/vdg9-hy7c","true","true","vdg9-hy7c",,"data.lacity.org","filter","Building Permits Since 2012","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","40","2018-04-03T16:45:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","14","jim7-xivu","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/vdg9-hy7c.json",,,,,,,,"yv23-pmwf",,"community","tpark",,
"https://data.lacity.org/d/4e5g-4695","true","true","4e5g-4695","Information Technology","data.lacity.org","filter","LA Rubbish Reports 2018","Service request data from MyLA311 for 2018. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","39","2018-04-03T16:36:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","16","77d3-f9ay","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/4e5g-4695.json",,,"Latitude/longitude","Daily","Yes",,,"h65r-yf5i",,"community","Rubbish Marcus",,
"https://data.lacity.org/d/c4sv-pw36","true","false","c4sv-pw36","City Administrative Officer","data.lacity.org","dataset","Budget Program Descriptions FY 2017-2018","Programs are a useful way to break up the budget and understand how the City of LA invests money to make the city safer, more livable and sustainable, better run, and prosperous. Note that departments' use of this field varies, and it is simply for informational purposes. See the Blue Books on http://cao.lacity.org/budget/ for more information.","62","2018-03-28T22:13:00.000Z","2018-03-28T22:13:00.000Z","A Prosperous City",,"192","95pg-i79k",,"published",,,"CAO",,,"https://data.lacity.org/resource/c4sv-pw36.json",,,,"Other - See Description","No",,,,,"official","ChelseaU","Zara Bukirin","zara.bukirin@lacity.org"
"https://controllerdata.lacity.org/d/xrv2-mya8","true","true","xrv2-mya8",,"controllerdata.lacity.org","table","Idle Funds","Idle Funds are Los Angeles City funds with no expenditures since June 30, 2014, as identified by LA Controller Ron Galperin.","94","2018-03-28T20:20:00.000Z","2018-03-29T00:06:00.000Z","Budget",,"6","594h-mv4h",,"published",,,"City of Los Angeles - Office of the Controller","http://www.controllerdata.lacity.org",,"https://controllerdata.lacity.org/resource/xrv2-mya8.json",,,,,,,,"ucfm-mnmk",,"official","Controller Galperin",,
"https://controllerdata.lacity.org/d/ucfm-mnmk","true","false","ucfm-mnmk",,"controllerdata.lacity.org","dataset","Idle Funds","Idle Funds are Los Angeles City funds with no expenditures since June 30, 2014, as identified by LA Controller Ron Galperin.","2299","2018-03-28T19:00:00.000Z","2018-03-29T00:06:00.000Z","Budget","idle funds,idle,special funds,special,unspent,los angeles","127","594h-mv4h",,"published",,,"City of Los Angeles - Office of the Controller","http://www.controllerdata.lacity.org",,"https://controllerdata.lacity.org/resource/ucfm-mnmk.json",,,,,,,,,,"official","Controller Galperin",,
"https://data.lacity.org/d/g34t-944t","false","true","g34t-944t","LAPD","data.lacity.org","filter","File stuff","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","2","2018-03-28T02:13:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","2","uy25-pxhw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/g34t-944t.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","barrettt18",,
