"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"05016-10000-24838","6330 W SAN VICENTE BLVD #100","90048","5","132B173   120","132B173   120","5088018023","C2-1-O-HPOZ","Central","Wilshire","Mid City West",,"2163.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2005-11-17T00:00:00.000","2005-12-20T00:00:00.000",,,,,"Permit Finaled","268000",,,"ADDRESS","34.06116","-118.36804","2022-09-10T00:00:00.000","Ti  ( 6,700 Sf)  Non-Bearing Wall And New Suspended Ceiling"
"00016-30000-17692","606 N SPAULDING AVE","90036","5","141B177   849","141B177   849","5527023015","Currently Not Available","Central","Hollywood",,,"1920.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2000-09-15T00:00:00.000",,,,,"Permit Finaled","2900",,,"ADDRESS","34.08204","-118.35724","2022-09-10T00:00:00.000","Seismic Retrofit, Foundation Anchor Bolting/Cripple Wall Bracing Per La City Std Plan. Complies With Mgd 109 Property Tax Exclusion. Full Compliance With Div. 92"
"06016-20000-13117","4055 N BENEDICT CANYON DR","91423","5","162B153   119","162B153   119","2272014010","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks","YES","1417.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2006-07-07T00:00:00.000",,,,,"Permit Finaled","12000",,,"ADDRESS","34.14354","-118.43288","2022-09-10T00:00:00.000","""Comply With Department Order Effective Date06/08/2006. Permit Will Expire 30 Days From Issuance Date"".  T/O (E) Roof And Apply 25 Sqs. Of Class ""A"" Comp. Shingles Over (E) Sheathing.  Smoke Detectors Required."
"07010-40001-01088","1256 N BAY VIEW AVE","90744","15","033B205   295","033B205   295","7420014018","R1-1XL-O","Harbor","Wilmington - Harbor City","Wilmington",,"2945.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private","2007-11-29T00:00:00.000","2007-12-18T00:00:00.000",,,,"600","Permit Finaled","301","Type V-N Construction","15.83","ADDRESS","33.78826","-118.27043","2022-09-10T00:00:00.000","Supplemental To Permit # 07010-40000-01088: Change Garage To Storage"
"07020-20000-01334","14744 W MAGNOLIA BLVD","91403","2","171A149    22","171A149    22","2263037004","[Q]R3-1","South Valley","Van Nuys - North Sherman Oaks","Sherman Oaks",,"1288.00;1289.10","Building","Nonbldg-New","Apartment","23","Miscellaneous Bldg/Structure","2007-04-12T00:00:00.000","2007-10-17T00:00:00.000",,,,,"Permit Expired","40000",,,"ADDRESS","34.16469","-118.45453","2022-09-10T00:00:00.000","Shoring"
"02016-10000-20909","726 S WILTON PL","90005","10","132B189   440","132B189   440","5092027007","R3-1","Central","Wilshire",,,"2126.10","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2002-10-21T00:00:00.000","2002-10-22T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.05908","-118.31411","2022-09-10T00:00:00.000","Change Use Of 3 Apartments And 4 Guest Rooms Shown On C Of O Issued 9/6/57 To 4 Unit Aparmtent."
"03016-10000-04311","215 W 8TH ST","90014","14","127-5A211 157","127-5A211 157","5144015018","C5-4D","Central","Central City","Downtown Los Angeles",,"2073.00","Building","Bldg-Alter/Repair","Commercial","17","Restaurant - Take Out","2003-03-07T00:00:00.000","2003-09-15T00:00:00.000",,,,"360","Permit Expired","10000","Type II-N Construction",,"ADDRESS","34.04343","-118.25391","2022-09-10T00:00:00.000","Change Use From Vending Machine Shelter To Taco Stand (15'X24' Bldg.)."
"07010-40000-04445","827 N HARTZELL ST","90272","11","126B129   194","126B129   194","4423027033","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2625.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-10-23T00:00:00.000","2008-01-10T00:00:00.000","2009-06-03T00:00:00.000","1",,"3800","CofO Issued","400000","Type V-N Construction","26","ADDRESS","34.04411","-118.51951","2022-09-10T00:00:00.000","New Two Story Sfd With Basement"
"99016-20000-20942","11911 W SAN VICENTE BLVD","90049","11","129B145    82","129B145    45; 129B145    47; 129B145    48; 129B145    51; 129B145    58; 129B145    69; 129B145    78; 129B145    82","4404025031","C4-1VL","West Los Angeles","Brentwood - Pacific Palisades",,,"2640.00","Building","Bldg-Alter/Repair","Commercial","13","Office","1999-11-04T00:00:00.000","1999-12-14T00:00:00.000",,,,,"Permit Finaled","15000","Type III-N Construction",,"ADDRESS","34.05295","-118.47002","2022-09-10T00:00:00.000","Add Interior Stair Between 1st Flr (Suite 138) & 2nd Flr (Suite 265). See Application Comment."
"97048-10000-01640","6501 N LAUREL CANYON BLVD","91606","2","180B165   571","180B165   571","2322005***","C2-1","South Valley",,,,"1238.00","Building","Sign","Onsite","19","Sign",,"1997-11-25T00:00:00.000",,,,,"Permit Expired","7392",,,"ADDRESS","34.18861","-118.39683","2022-09-10T00:00:00.000","Replace Wall Sign"
"99016-10000-09603","2934 W RIVERSIDE DR","90039","4","151-5A207  24","151-5A207  24","5434025017",,"Central",,,"YES","1882.00","Building","Bldg-Alter/Repair","Commercial","22","Warehouse",,"1999-05-27T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.11118","-118.2658","2022-09-10T00:00:00.000","Strengthening Of Roof Framing For 4 A/C Units."
"06010-70000-01037","1229 E 47TH ST","90011","9","112-5A211 281","112-5A211 281","5107010012","R2-1","South Los Angeles","Southeast Los Angeles","Central Alameda",,"2287.10","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-03-10T00:00:00.000","2006-08-29T00:00:00.000","2007-12-06T00:00:00.000","1",,"2290","CofO Issued","186304","Type V-N Construction","26","ADDRESS","34.00124","-118.25351","2022-09-10T00:00:00.000","New 2-Story Single Family Dwelling (2290sqft) W/Attached 2-Car Garage (448sqft)"
"97020-10000-03388","1207 W PACIFIC COAST HWY","90744","15","036B197  1074","036B197  1056; 036B197  1057; 036B197  1074","7413003030","[Q]C2-1VL","Harbor",,,,"2944.00","Building","Nonbldg-New","Commercial","23","Fence Wall",,"1998-10-19T00:00:00.000",,,,,"Permit Finaled","11600",,,"PIN","33.79013142","-118.29785018","2022-09-10T00:00:00.000","5'-10' Ht X 150 Ft Length Fence/Ret.Wall & Fences 6'X41' & 4'X45'"
"02016-10000-19116","6633 N CANOGA AVE","91303","3","180B105    32","180B105    32","2139001007","WC","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills",,,"1351.12","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","12","Manufacturing","2002-09-26T00:00:00.000","2002-09-30T00:00:00.000",,,,,"Permit Finaled","19000",,,"ADDRESS","34.19107","-118.5977","2022-09-10T00:00:00.000","Upgrade (E) Dock Lift Foundation."
"97016-50000-09829","2400 W BEVERLY BLVD","90057","13","136-5A203 206","136-5A203 206","5154014029",,"Central",,,"Y","2085.00","Building","Bldg-Alter/Repair","Commercial","13","Medical Office",,"1997-05-01T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.06811","-118.27403","2022-09-10T00:00:00.000","Tear Off And Reroof With Mineral Capsheet"
"08016-20000-18613","5351 N IRVINE AVE","91601","2","171B169   141","171B169   141","2348004029","RD1.5-1","South Valley","North Hollywood - Valley Village","Valley Village",,"1252.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2008-11-03T00:00:00.000",,,,,"Permit Expired","500",,,"ADDRESS","34.16806","-118.3857","2022-09-10T00:00:00.000","Repair Damaged Stair And Drywall (Less Than 10 Percent Damage) - Valuation To Be Verified By Field Inspector."
"06016-20000-21723","14215 W BERG ST","91342","7","222B153    91","222B153    91","2508001024","R1-1","North Valley","Sylmar","Sylmar",,"1064.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2006-10-27T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.30654","-118.44297","2022-09-10T00:00:00.000","Remove Siding And Install New Stucco.  No Structural Changes.  Valuation To Be Verified By The Field Inspector."
"04010-10008-03192","7100 S PLAYA VISTA DR UNIT-1-71","90094","11","099B157   528","099B157   487; 099B157   528","4211026001","C2(PV)","West Los Angeles","Westchester - Playa del Rey","Westchester-Playa del Rey",,"2756.01","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2008-03-18T00:00:00.000","2008-03-19T00:00:00.000",,,,,"Permit Finaled","23000",,,"ADDRESS","33.96963","-118.42539","2022-09-10T00:00:00.000","Add 5' X 10' Roof Canopy For Weather Protection Of The Walkway At Elevator #1."
"03014-70000-04316","1320 W 65TH ST","90044","8","105B197  1501","105B197  1501","6014008010","[Q]R4-1","South Los Angeles","South Central Los Angeles","Empowerment Congress Central Area",,"2374.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-06-13T00:00:00.000",,"0",,"56","Permit Finaled","5000","Type V-N Construction",,"ADDRESS","33.98053","-118.29885","2022-09-10T00:00:00.000","Add 56 Sf At Rear Of (E) Sfd, Adding Nook And Laundry Room.  Comply With Department Order Effective Date 4/22/2003. Permit Will Expire 30 Days From Issuance Date."
"01016-20000-22355","2905 E ELM ST","90065","1","147A217    13","147A217    13","5455010009","R1-1","East Los Angeles","Northeast Los Angeles",,"YES","1852.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2001-11-19T00:00:00.000",,,,,"Permit Finaled","6900",,,"ADDRESS","34.09904","-118.2313","2022-09-10T00:00:00.000","Install Anchor / Bracing Per L.A. Stanndard Plan Nunber One. Including Cripple Walls. T/O (E) Roof. Re-Roof With 1/2"" Struct 1 Plywood, Apply Ashpalt Shingles, Class ""A"" Material, House Only. Smoke Detectors Are Required."
"03014-30003-02610","510 S BENTLEY AVE","90049","5","135B145   461","135B145   461","4366033018","R1-1","West Los Angeles","Westwood",,,"2654.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-09-15T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.06645","-118.45906","2022-09-10T00:00:00.000","Change Of Owner Or Contractor.  Transfer Of Permit."
"06016-90000-24301","1936 W 42ND ST","90062","8","114B189  1133","114B189  1133","5022012034","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Central Area",,"2315.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2006-12-04T00:00:00.000",,,,,"Permit Finaled","7500",,,"ADDRESS","34.00715","-118.31513","2022-09-10T00:00:00.000","Reroof With 25 Sqrs Comp Shingle Roofing Over New Solid Sheathing."
"05048-10000-00712","11305 W SANTA MONICA BLVD","90025","11","129B149   420","129B149   420","4261007027","C2-1VL","West Los Angeles","West Los Angeles","West Los Angeles",,"2673.00","Building","Sign","Onsite","19","Information Sign","2005-05-13T00:00:00.000","2005-05-13T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.04653","-118.4489","2022-09-10T00:00:00.000","Remove/Replace Information Sign Typ (1) 3' X 6'= 18 S.F. Illum."
"00016-20001-22632","9346 N HAYVENHURST AVE","91343","12","198B137   364","198B137   364","2676002005","RS-1","North Valley","Mission Hills - North Hills - Panorama City",,"YES","1173.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Recreation Room",,"2002-12-26T00:00:00.000",,,,,"Permit Expired","15000",,,"ADDRESS","34.2406","-118.49358","2022-09-10T00:00:00.000","Renew Expired Permit <25% Complete>"
"00014-30000-05430","2118 S SELBY AVE","90025","6","129B157  1195","129B157  1195","4321013053","R1-1-O","West Los Angeles","West Los Angeles - Century City - Rancho Park",,,"2672.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2000-09-26T00:00:00.000","2000-10-26T00:00:00.000",,,,"419","Permit Finaled","100000","Type V-N Construction",,"ADDRESS","34.0464","-118.42968","2022-09-10T00:00:00.000","Add Bedrm,Bathrm &Study To Expand(E) 2nd Floor(19.52'X27.25irr. 419s.F)Over(E)1story Repair Framing,Reroof Existing 2nd Floor;Underpin (E)Two Story Portion Of Sfd,Replace Footings Under(E) 1story Portion Of(E)Sfd,Remodel Kitchen.Comb.:Electrical/Plumbing/Hvac"
"09048-10000-01627","1 W WORLD WAY WEST","90045","11","090B165    67","090B165    67","4129027902","LAX","West Los Angeles","Los Angeles International Airport","Westchester - Playa del Rey",,"2780.00","Building","Sign","Onsite","19","Projecting Sign","2009-09-10T00:00:00.000","2009-09-25T00:00:00.000",,,,,"Permit Finaled","2750",,,"PIN","33.94461393","-118.39808495","2022-09-10T00:00:00.000","(1)  D/F  Int.  Illuminated  Projecting  Sign.  Sign Reads ""Currency Exchange"""
"01016-20000-16694","18352 W BESSEMER ST","91335","3","177B125   645","177B125   645","2124013007","R1-1","South Valley","Reseda - West Van Nuys",,,"1329.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2001-08-31T00:00:00.000",,,,,"Permit Finaled","3000",,,"ADDRESS","34.18094","-118.53344","2022-09-10T00:00:00.000","Change Out 9 Windows, Same Size, Type & Location. Replace Drywall To Entire House. Valuation To Be Verified By Field Inspector."
"09014-20000-01363","15815 W CHASE ST","91343","12","192B141   215","192B141   215","2673010026","RA-1","North Valley","Mission Hills - Panorama City - North Hills","North Hills West",,"1174.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-05-01T00:00:00.000","2009-05-04T00:00:00.000","2009-12-16T00:00:00.000","0",,"282","CofO Issued","23000","Type V-B Construction",,"ADDRESS","34.22479","-118.4768","2022-09-10T00:00:00.000","Add Bedroom (14'1""  X  20') @ Front& Interior Remodel (Remove Shower & Convert Into Linen Cabinet).New 200 Amp Panel."
"02030-30000-02850","17985 W PACIFIC COAST HWY","90272","11","126B113     6","126B113     6","4416005***","A1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.02","Building","Grading","Commercial","70","Grading - Hillside","2002-10-30T00:00:00.000","2003-03-04T00:00:00.000",,,,,"Permit Finaled","27700",,,"ADDRESS","34.04184","-118.56677","2022-09-10T00:00:00.000","Grading Excavation And Backfill Of Ret. Walls And Future Parking Structure."
"02014-20000-06519","2015 N BARCELONA DR","90046","5","150B169   962","150B169   962","5562008004","R1-1","Central","Hollywood",,"YES","1942.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-09-26T00:00:00.000","2002-10-16T00:00:00.000",,"1",,"286","Permit Finaled","22000","Type V-N Construction",,"ADDRESS","34.10691","-118.38204","2022-09-10T00:00:00.000","Addition & Remodel: Remodel Existing Dwg & (8' X 16') Master Bedroom Extention, ( 8' X 12')  Irreg. Shaped Dining Room Addition, (12'-6"" X 4'-6"")  Living Room Extension  &         (8'X 11') Bedroom Extention."
"04014-20000-04200","17601 W BROMLEY ST","91316","12","174B129   200","174B129   200","2254006009","R1-1","South Valley","Encino - Tarzana","Encino",,"1390.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-05-13T00:00:00.000","2004-05-13T00:00:00.000",,,,"1059","Permit Finaled","114000","Type V-N Construction",,"ADDRESS","34.17607","-118.51658","2022-09-10T00:00:00.000","Add Irr 33.25' X 38.25' Bedrms, Bathrm, And Den.  Re-Frame Portion Of Exist Roof.  And Demo Exist Kitchen Convert Exist Den To Kitchen."
"04014-20000-04820","15418 W DICKENS ST","91403","5","168B145  1005","168B145  1005","2283017007","R1-1","South Valley","Encino - Tarzana","Encino","YES","1414.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-06-01T00:00:00.000","2004-06-01T00:00:00.000",,,,"450","Permit Finaled","36000","Type V-N Construction",,"ADDRESS","34.15331","-118.46995","2022-09-10T00:00:00.000","Kitchen Extension And Dining Room Addition To (E) Sfd. (450 Sf Irr). All Work Per Engineered Details."
"00016-10000-00077","729 N GENESEE AVE","90046","5","141B177   419","141B177   419","5527009018",,"Central","Hollywood",,,"1920.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-01-04T00:00:00.000",,,,,"Permit Expired","5135",,,"ADDRESS","34.08474","-118.35854","2022-09-10T00:00:00.000","Replace 6 Windows On Sfd Same Size & Location"
"05016-10000-08955","11680 W BURBANK BLVD","91601","2","174B169   887","174B169   887","2350001017","C2-1VL","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1252.00","Building","Bldg-Alter/Repair","Commercial","23","Canopy",,"2005-05-11T00:00:00.000",,,,,"Permit Expired","0",,,"ADDRESS","34.17198","-118.38715","2022-09-10T00:00:00.000","Install 94 Lin Feet, Of Non Illuminated Blue Fascia On Existing Gas Canopy'S.  [Departmental Error.  Permit Req'D For Each Structure.  Fees Paid Under 05026-10000-0052]"
"98016-20000-03066","21314 W LASSEN ST","91311","12","201B105    82","201B105    82","2746004007","MR2-1 ; P-1","North Valley",,,,"1133.03","Building","Bldg-Alter/Repair","Commercial","13","Office",,"1998-02-24T00:00:00.000",,,,,"Permit Closed","301",,,"ADDRESS","34.24975","-118.59543","2022-09-10T00:00:00.000","Extend 20' Long Portion Of Existing 2'6"" High Parapet By 5'- (Total Height Of New Parapet Is 7'6"")."
"06020-10000-00860","12950 W DISCOVERY CREEK","90094","11","102B157   347","102B157   347","4211027009","R4(PV)","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2756.01","Building","Nonbldg-New","Commercial","61","Use of Land","2006-03-16T00:00:00.000","2006-08-09T00:00:00.000","2008-03-21T00:00:00.000",,,"17353","CofO Issued","381700",,,"PIN","33.97258029","-118.42081042","2022-09-10T00:00:00.000","Use Of Land For Park."
"03010-10000-02502","9412 W CRESTA DR","90035","5","129B165   881","129B165   881","4306028005","R1-1","West Los Angeles","West Los Angeles - Century City - Rancho Park",,,"2695.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-07-02T00:00:00.000","2003-09-29T00:00:00.000",,"1",,"4787","Permit Finaled","405000","Type V-N Construction","32.25","ADDRESS","34.04684","-118.39361","2022-09-10T00:00:00.000","New 2-Story Sfd With Basement Garage.  Garage = 696 Sqft.  1st Floor = 2,418 Sq.Ft.  2nd Floor = 2,369 Sq.Ft.Related Electrical, Hvac And Plumbing"
"02010-20000-00518","11443-11447 WISTFUL VISTA WAY",,"12","213B121","213B121; 213B121",,"C4-2, D",,"Chatsworth - Porter Ranch",,"YES","1081.02","Building","Bldg-New","1 or 2 Family Dwelling","35","Condo-Duplex","2002-02-26T00:00:00.000","2002-04-19T00:00:00.000",,"2",,"3330","Permit Finaled","354632","Type V-N Construction",,,,,"2022-09-10T00:00:00.000","New Duplex W/ Attached Garage Per Std. Plan #622, P3-2/P2-2"
"06010-20000-01272","15844 W CHASE ST","91343","12","192B141   259","192B141   259","2673015124","RA-1","North Valley","Mission Hills - Panorama City - North Hills","North Hills West",,"1174.04","Building","Bldg-New","1 or 2 Family Dwelling","7","Carport","2006-03-24T00:00:00.000","2006-04-03T00:00:00.000","2007-06-21T00:00:00.000",,,"0","CofO Issued","6000","Type V-N Construction","10","ADDRESS","34.22448","-118.47834","2022-09-10T00:00:00.000","18	' X 18' Carport Per Standard Details"
"02030-20000-01480","5855 N VAN NUYS BLVD","91411","11","174B149   280","174B149    45; 174B149   142; 174B149   210; 174B149   211; 174B149   212; 174B149   280","2244003021","(Q)C2-1VL ; (Q)P-1VL ; (T)(Q)PB-1VL ; C2-1VL ; [Q]C2-1VL","South Valley",,,,"1284.00","Building","Grading","Commercial","60","Grading - Non-Hillside",,"2002-06-06T00:00:00.000",,,,,"Permit Finaled","789",,,"PIN","34.17596714","-118.44955292","2022-09-10T00:00:00.000","Site Grading  &  R&R For The Porposed Office Building, ( R&R Is 4' Deep)"
"08014-70000-03711","1552 W 60TH PL","90047","8","105B193   613","105B193   613","6002021019","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Central Area",,"2372.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-08-12T00:00:00.000","2008-10-15T00:00:00.000","2016-05-03T00:00:00.000","0",,"1556","CofO Issued","20000","Type V-B Construction",,"BUILDING","33.98467278","-118.30422464","2022-09-10T00:00:00.000","Proposed  20'X 20' Garage Addition To South Side Resulting In A Single Family Dwelling With Attached Two-Car Garage.  Related Electrical."
"00016-10000-16132","1810 S PURDUE AVE","90025","11","126B149   440","126B149   440","4261022027","R3-1","West Los Angeles","West Los Angeles - Century City - Rancho Park",,"YES","2673.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2000-08-24T00:00:00.000",,,,,"Permit Finaled","24500",,,"ADDRESS","34.04255","-118.44774","2022-09-10T00:00:00.000","Reroof With Class ""A"" Rock Roof On Flat Section And Reroof Sloping Section With Class ""A"" Fiberglass Shingles."
"03014-70001-09499","912 E 118TH DR","90059","15","084B209   618","084B209   618","6084022020","R1-1","South Los Angeles","Southeast Los Angeles","Harbor Gateway North",,"2410.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-12-15T00:00:00.000",,,,"9","Permit Finaled","750","Type V-N Construction",,"ADDRESS","33.92518","-118.25811","2022-09-10T00:00:00.000","Supplemental To Add 3' X 3' (Enlarge New Bath) To Original Permit Under Pcis # 03014-70000-09499.  +9 Sf"
"08016-70000-11409","7803 S HALLDALE AVE","90047","8","099B193   448","099B193   448","6018027015","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Southwest Area",,"2378.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-07-07T00:00:00.000",,,,,"Permit Finaled","3000",,,"ADDRESS","33.9689","-118.30258","2022-09-10T00:00:00.000","Minor Fire Damage Repair Less Than 10% Replacement Cost Of Bldg: Includes Change Out Of Windows Same Size And Location.  Replace Drywall (No Walls Added)  (Related Electrical Included)"
"99016-20000-05317","227 E 95TH ST","90003","8","093A205    10","093A205    10","6052011026",,"South Los Angeles",,,,"2406.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1999-03-26T00:00:00.000",,,,,"Permit Finaled","8000",,,"ADDRESS","33.9503","-118.27078","2022-09-10T00:00:00.000","Kitchen & Bath Remodel (Cabinets, Carpet & Paint). Non-Structural. Change 3 Windows, Same Size. Replacing Plbg. Fixtures. Upgrade & Relocate Service Main & Add Subpanel."
"98030-50000-01469","15360 W DEL GADO DR","91403","5","165A145   104","165A145    89; 165A145    97; 165A145   104","2281007008","R1-1","South Valley",,,"Y","1416.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"1998-08-11T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.14741","-118.469","2022-09-10T00:00:00.000","Site Excavation For Proposed Garage."
"06019-10000-00678","4502 W RODEO LANE","90016","10","117B181  1017","117B181  1017","5046034015","R3-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Empowerment Congress West Area",,"2197.00;2362.01","Building","Bldg-Demolition","Apartment","7","Carport","2006-03-10T00:00:00.000","2006-03-16T00:00:00.000",,,,,"Permit Expired","1000",,,"ADDRESS","34.02013","-118.34544","2022-09-10T00:00:00.000","Demolition Existing Carport Handwreck Carport #16(No Sewer Cap Required)"
"02010-10000-03757","3636 W CADMAN DR","90027","4","154-5A203  28","154-5A203  28","5592005010","R1-1","Central","Hollywood",,"YES","1882.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-10-23T00:00:00.000","2005-04-12T00:00:00.000","2009-11-17T00:00:00.000","1",,"3630","CofO Issued","326000","Type V-N Construction","35.5","ADDRESS","34.11929","-118.27475","2022-09-10T00:00:00.000","New  Single  Family  Dwelling  W/  Attached Balconies.   Fire-Sprinkler Thr.   Related Elec., Hvac., &Plumb."
"00047-20000-01187","23122 W ERWIN ST","91367","3","177B097   280","177B097   280","2039009014","RA-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills",,,"1352.01","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private",,"2000-11-08T00:00:00.000",,,,,"Permit Finaled","17600",,,"ADDRESS","34.18266","-118.63057","2022-09-10T00:00:00.000","New Gunite Swimming Pool & Spa"
"06016-70000-07172","671 S CORONADO ST","90057","1","133-5A201 157","133-5A201 157","5141008002","R4-2","Central","Westlake","MacArthur",,"2087.20;2088.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2006-04-18T00:00:00.000",,,,,"Permit Expired","40000",,,"ADDRESS","34.0598","-118.28202","2022-09-10T00:00:00.000","Remove (E) Roofing Material And Re-Roof The Apt. Bldg.; Installing Class ""A"" Built Up Roofing Material.     ""The Work Is Deemed Not To Affect The Habitability Of A Rental Unit"""
"03014-70002-05441","8007 S CAMPION DR","90045","11","099B157   225","099B157   225","4113018036","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester-Playa del Rey",,"2765.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2006-03-22T00:00:00.000",,,,,"Permit Finaled","274400",,,"ADDRESS","33.96433","-118.42202","2022-09-10T00:00:00.000","Supplemental To Renew Expired Permit (03014-70000-05441); Work 30% Completed Per Correction Notice U49126 Dated 3/17/06."
"07016-30000-08790","10751 W WILSHIRE BLVD 1404","90024","5","132B153   157","132B153   157","4360004***","[Q]R5-3","West Los Angeles","Westwood",,,"2652.00","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2007-05-14T00:00:00.000","2007-06-12T00:00:00.000",,,,,"Permit Expired","5000",,,"ADDRESS","34.06051","-118.43849","2022-09-10T00:00:00.000","Interior Alteration Of Existing Floor Plan - Remove Non-Bearing Partion Wall At Kitchen, And Installing New Partion Wall At Entry To Create A W.I.C..  See Comments."
"08014-30000-03449","1442 N CORONADO ST","90026","13","142-5A207 326","142-5A207 326","5424020011","R1-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian;Silver Lake","YES","1956.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-07-25T00:00:00.000","2008-08-21T00:00:00.000","2009-06-29T00:00:00.000",,,"157.7","CofO Issued","14500","Type V-B Construction",,"ADDRESS","34.08381","-118.26596","2022-09-10T00:00:00.000","21'-0"" X 7'-6"" One Story Addition At Rear To Expand Family Room And Add Rear Entry Porch (+157.5 Sq Ft)."
"02030-10000-02632","19069 W GINGER PL","91356","3","165B121    43","165B121    43","2177008016","RA-1","South Valley","Encino - Tarzana",,"YES","1398.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2002-10-07T00:00:00.000",,,,,"Permit Finaled","90",,,"ADDRESS","34.15205","-118.549","2022-09-10T00:00:00.000","Grading Backfill For Retaining Wall."
"00016-20000-03512","2763 S FORRESTER DR","90064","5","126B165   482","126B165   482","4308010004",,"West Los Angeles","West Los Angeles - Century City - Rancho Park",,,"2690.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-02-29T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.04213","-118.40249","2022-09-10T00:00:00.000","Kitchen Remodel, Including Replacing Kitchen Cabinets & Windows (Same Size), Replace Plbg. Fixtures, Install Recessed Lighting, Install New Flooring, Countertops & Splash. (Non-Structural)"
