"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"99014-30000-00762","10475 W ALMAYO AVE","90064","5","129B157  1231","129B157  1231","4315006022","R1-1, O","West Los Angeles",,,,"2679.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-02-17T00:00:00.000",,,,,,"Corrections Issued","150000",,,"ADDRESS","34.0462","-118.41944","2022-09-10T00:00:00.000","2nd Story Addition (39'-6""X60'-7"" Irregular),(1115sf Hab, 80sf Cov'D Roof Deck, 150 Open Roof Deck)"
"08048-10000-02229","1259 N LAS PALMAS AVE","90038","4","144B185   128","144B185   128","5532004026","R3-1XL","Central","Hollywood","Central Hollywood",,"1919.01","Building","Sign","Onsite","19","Wall Sign","2008-12-04T00:00:00.000",,,,,,"Corrections Issued","1500",,,"ADDRESS","34.09419","-118.33642","2022-09-10T00:00:00.000","(1) Non-Illuminated On Site 7' X 14' On North Wall Facing Fountain Ave As Per Specs And Drawings.  Sign Reads:  __________________________"
"07020-20000-04467","529 N GRAMERCY PL","90004","4","141B193   986","141B193   974; 141B193   986","5522014010","R3-1","Central","Wilshire","Greater Wilshire",,"1924.20","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall","2007-10-05T00:00:00.000",,,,,,"PC Approved",,,,"ADDRESS","34.08123","-118.31269","2022-09-10T00:00:00.000","Max.6'Highx34' Long Block Wall Per Ladbs Std. Detail.On North&West Side Of The Prop. Lines.(Customer Changed The Plot Plan To Provide Wood Fence Wall In Liue Of Block Wall Which Was Shown On Previous Plot Plan.) Avoid This Application"
"99014-30000-04806","8122 S AIRLANE AVE","90045","11","099B169  1146","099B169  1146","4107010015","R1-1","West Los Angeles",,,,"2760.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-08-18T00:00:00.000",,,,,"1747.5","Corrections Issued","60800","Type V-N Construction",,"ADDRESS","33.9645","-118.39037","2022-09-10T00:00:00.000","Single Story Addition, 760 Sq. Ft, Two Bedroom And One Bathroom"
"06010-10000-04996","3518 N FLETCHER DR C","90065","13","154-5A215  85","154-5A215  85","5458028029","RD2-1","East Los Angeles","Northeast Los Angeles","Glassell Park","YES","1864.01","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-11-09T00:00:00.000",,,"1",,"1886","PC Info Complete","171000","Type V-N Construction","28","ADDRESS","34.11887","-118.23802","2022-09-10T00:00:00.000","New 1,886 S.F. Single Family Residences On Small Lot Subdivision W/ Attached Two-Car Garage.  Per Parcel Map No. Aa-2005-8656-Pmla.  Building To Be Fully Sprinklered."
"06016-20000-11641","12082 W SHELDON ST","91352","6","198B165   205","198B165   205","2631002004","(Q)R3-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1212.22","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2006-06-16T00:00:00.000",,,"0",,"0","Reviewed by Supervisor","30000",,,"ADDRESS","34.23765","-118.39571","2022-09-10T00:00:00.000","Condo Conversion - Convert 98 Unit Apt To98 Unit Condo (W/ 9 Affordable Units)"
"05020-30000-00105","668 N CHAUTAUQUA BLVD","90272","11","126B129   607","126B129   607","4411016003","RE20-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2628.02","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2005-01-13T00:00:00.000",,,,,,"Reviewed by Supervisor","50000",,,"ADDRESS","34.04024","-118.51795","2022-09-10T00:00:00.000","Site Retaining Walls Along The Side And Rear Portion Of The Lot,  Maximum Height= 3' With 3' Guardwail On Top.  Total Height=6' Within Required Rear Yard. ***Separate Permit Is Being Obtained For The Grading Work, Pcis# 05030-30000-00118.*****See Pcis# 05020-30001-00105 For Permit Issuance"
"07030-20000-03692","10830 W CHALON ROAD","90077","5","141B149   158","141B149   158","4369022002","RE20-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2007-10-29T00:00:00.000",,,,,,"Verifications in Progress","1000",,,"ADDRESS","34.08252","-118.45528","2022-09-10T00:00:00.000","Site Grading Prep, Excavation, Export, Backfill For Retaining Wall, Driveway, Garage, And Sfd."
"06016-10000-04487","470 CURSON  AVE  EAST",,"4","135B177   134","135B177   134","5509004005","R4-2-O","Central","Wilshire","Mid City West",,"2145.03","Building","Bldg-Alter/Repair","Commercial","7","Garage - Private","2006-03-07T00:00:00.000",,,,,,"Reviewed by Supervisor","185000","Type II-N Construction",,"PIN","34.06746963","-118.35519596","2022-09-10T00:00:00.000","To Re-Stripe Roof Parking (Non-Required) To All Compacts.  To Add 25 Canopy Shade Structures To Roof (Creat Additional Story). 1 Of 3 Buildings."
"05014-10000-11660","2728 S MIDVALE AVE","90064","5","123B157   544","123B157   544","4256032024","R1-1","West Los Angeles","West Los Angeles","Westside",,"2711.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-11-29T00:00:00.000",,,,,"1988.07","Verifications in Progress","200000","Type V-N Construction","14.63","ADDRESS","34.03392","-118.42466","2022-09-10T00:00:00.000","Room Additions  And Major Remodel To Existing 1 Story Single Family Dwelling (2 Bedrooms, Master Room, Living Room, And 3 Baths).  ""Comply With Department Order Effective Date 12/13/2005.  Permit Will Expire 30 Days From Issuance Date."""
"04020-20000-00492","10627 N RADWIN AVE","91040","7","207B181   177","207B181   177","2549011008","RA-1-K","North Valley","Sunland-La Tuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Foothill Trails District","YES","1033.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2004-02-11T00:00:00.000",,,,,,"Reviewed by Supervisor","80000",,,"ADDRESS","34.26189","-118.34026","2022-09-10T00:00:00.000","Retaining Wall Per Engineer'S Details  ( Max H=?????, L=????)"
"03047-10000-00688","100 N HUDSON AVE","90004","4","138B185   489","138B185   199; 138B185   216; 138B185   489","5515004016","RE11-1","Central","Wilshire",,,"2110.00","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling",,,"2003-05-21T00:00:00.000",,,,,,"Submitted","0",,,"ADDRESS","34.07434","-118.33265","2022-09-10T00:00:00.000","8' X 12'-4"" Spa."
"08016-40000-15684","812 S PACIFIC AVE","90731","15","015B197   747","015B197   745; 015B197   747","7455007003","[Q]C2-1XL-CDO","Harbor","San Pedro","Central San Pedro",,"2971.10","Building","Bldg-Alter/Repair","Commercial","17","Dining Room public","2008-09-15T00:00:00.000",,,,,"0","Reviewed by Supervisor","100000","Type III-B Construction",,"ADDRESS","33.73659","-118.28775","2022-09-10T00:00:00.000","Change Of Use From Retail To Banquet Hall (No Cooking Facility) With Relate Interior Remodel.  No Structural Work."
"02016-10000-11635","359 N CORNWELL ST","90033","14","129A223    49","129A223    49","5175012010","RD1.5-1","East Los Angeles","Boyle Heights",,"YES","2036.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-06-18T00:00:00.000",,,,,,"Corrections Issued","12000",,,"ADDRESS","34.04925","-118.2089","2022-09-10T00:00:00.000","Remove And Replace (E) Porch And Front Portion Of S.F.D. Reframe (E) Roofing Per Type V Sheet.  Remove And Replace All Windows Same Size And Type."
"05048-10000-01120","8137 W MANCHESTER AVE",,"11","096B153   675","096B153   675","4115013031","C2-1VL","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2766.01","Building","Sign","Onsite","19","Wall Sign","2005-07-25T00:00:00.000",,,,,,"PC Approved","1100",,,"PIN","33.95901745","-118.4377999","2022-09-10T00:00:00.000","One Wall Sign 7'-6"" X 18"", Individual Channel Letters Internal Illumin  ""Pet Stuff""."
"99014-20000-00030","23155 W DOLOROSA ST","91367","3","174B093   425","174B093   425","2042003058","RS-1","South Valley",,,,"9304.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-01-05T00:00:00.000",,,,,"1368","PC Assigned","120000","Type V-N Construction",,"ADDRESS","34.17022","-118.63168","2022-09-10T00:00:00.000","Remodel Exist Sfd And Add Irr 47' X 48' Fam, Din, Bed, And Bathrms At Rear Of Exist Sfd."
"97016-20000-04844","11489 VANOWEN ST",,"2","183B169   534","183B169   534","2320005007","M1-1VL","South Valley",,,,"1232.05","Building","Bldg-Alter/Repair","Commercial",,,"1997-03-03T00:00:00.000",,,,,,"Recheck","0",,,"PIN","34.19458079","-118.38214023","2022-09-10T00:00:00.000","Add New Demising Wall In Bldg On Proposed New Lot Line Adjustment See 97016-20000-04778"
"08030-10000-03296","3318 E ISABEL DR","90065","1","150A217   346","150A217   346","5455005008","R1-1","East Los Angeles","Northeast Los Angeles","Greater Cypress Park","YES","1852.03","Building","Grading","1 or 2 Family Dwelling",,,"2008-09-05T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.10388","-118.23004","2022-09-10T00:00:00.000","Remove And Replace Existing (E) Retaining Walls - 73 Feet In Length -Total.Per Order To Comply  -Order No. 00001-1,   *****  Gpi  Only  ******"
"97014-30000-05886","1913 S THAYER AVE","90025","5","129B157    55","129B157    55","4317007027","R1-1, O","West Los Angeles",,,,"2671.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1997-10-23T00:00:00.000",,,,,"941","Corrections Issued","70000","Type V-N Construction",,"ADDRESS","34.05361","-118.42535","2022-09-10T00:00:00.000","2nd Story Addition (34.75' X 35.67') And Ground Floor Remodel"
"04020-20000-02405","4116 N ALONZO AVE","91316","5","165B129   301","165B129   301","2184039001","RA-1","South Valley","Encino - Tarzana","Encino","YES","1397.02","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall","2004-06-30T00:00:00.000",,,,,,"PC Fees Paid","4500",,,"ADDRESS","34.14533","-118.52439","2022-09-10T00:00:00.000","New Fence Wall Approx.  45' Long, Max. 6' High."
"07048-10000-00620","1803 W SAN FERNANDO ROAD","90065","1","148-5A215 113","148-5A215 113","5442004014","MR1-1","East Los Angeles","Northeast Los Angeles","Greater Cypress Park","YES","1852.03","Building","Sign","Onsite","19","Temporary Sign","2007-04-04T00:00:00.000",,,,,,"Corrections Issued","301",,,"ADDRESS","34.0993","-118.23449","2022-09-10T00:00:00.000","Install  Eighteen (18)  1'-0""X 2'-0"" (2 Sq.Ft. Each) Temporary  Pennants From  April 20, 2007 Until  May 20, 2007."
"96010-10000-00365","204 W ANN ST W",,,"135B217","135B217","5409006049","MR2-1",,,,,,"Building","Bldg-New","Commercial",,,"1996-11-05T00:00:00.000",,,,,,"Corrections Issued","16000",,,,,,"2022-09-10T00:00:00.000","Canopy"
"05014-20000-11294","15824 W HARTLAND ST","91406","6","183B141   737","183B141   737","2224034049","R1-1","South Valley","Van Nuys - North Sherman Oaks","West Van Nuys / Lake Balboa",,"1276.03","Building","Bldg-Addition","1 or 2 Family Dwelling","23","Recreation Room","2005-11-16T00:00:00.000",,,,,"248","Corrections Issued","56792","Type V-N Construction",,"ADDRESS","34.19472","-118.47807","2022-09-10T00:00:00.000","Convert (E) 16'X31' Storage Building To A Recreation Room & Add 15'6""X16' Storage Room"
"05016-10000-18774","2185 N MORENO DR","90039","4","147A205    52","147A205    52","5431017002","R1-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Silver Lake","YES","1951.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-09-02T00:00:00.000",,,,,,"Corrections Issued","23000",,,"ADDRESS","34.0989","-118.26734","2022-09-10T00:00:00.000","Remodel Kitchen At (E) Sfd: Remove And Rebuild Windows/Door , Cabinets, Include Related Electrical And Plumbing Work. Per Engineer."
"07016-10000-23876","2240 W FAIR PARK AVE","90041","14","160-5A221  18","160-5A221  18","5686020017","[Q]C4-1XL","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1814.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2007-12-14T00:00:00.000",,,,,,"PC Approved","500",,,"ADDRESS","34.13621","-118.21645","2022-09-10T00:00:00.000","Change Of Use Of Portionof Retail To Medical Clinic (141 Sf)"
"05014-10000-00780","1731 N BURNELL DR","90065","1","148-5A217  94","148-5A217  94","5464028041","R1-1","East Los Angeles","Northeast Los Angeles","Arroyo;Greater Cypress Park","YES","1852.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-02-01T00:00:00.000",,,,,"492","Verifications in Progress","50000","Type V-N Construction","19.5","ADDRESS","34.10228","-118.22883","2022-09-10T00:00:00.000","One Room Addition (492 Sq.Ft.) To A Single Family Residence."
"03016-40000-25307","1327 W PASEO DEL MAR","90731","15","006B193   328","006B193   328","7470031001","R1-1XL","Harbor","San Pedro","Coastal San Pedro","YES","2975.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-12-17T00:00:00.000",,,,,"0","Reviewed by Supervisor","18000","Type V-N Construction",,"ADDRESS","33.71361","-118.30807","2022-09-10T00:00:00.000","Convert (E) Roof To A Roof Deck. 20'-8""X31'-9"", , 656 Sq Ft.  Comply With Department Order Effective Date 11/07/2003. Permit Will Expire 30 Days From Issuance Date."
"09016-40001-10799","14801 W HUBBARD AVE","91342","7","216B149   495","216B149   495","2611027007","RS-1","North Valley","Sylmar","Sylmar","YES","1066.49","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-08-27T00:00:00.000",,,,,,"PC Info Complete","1500",,,"PIN","34.28735536","-118.4541072","2022-09-10T00:00:00.000","Supplemental To Permit # 09016-40000-10799: Replace Additional ( Remaining)  Windows Due To Fire Damage Same Size And Same Locations"
"07016-10000-24008","10181 N RESEDA BLVD","91324","12","204B125   215","204B125   215","2729011004","C2-1VL ; P-1VL","North Valley","Northridge","Northridge West",,"1112.05","Building","Bldg-Alter/Repair","Commercial","16","Retail","2007-12-17T00:00:00.000",,,,,"169","Not Ready to Issue","500","Type V-N Construction",,"ADDRESS","34.25644","-118.53637","2022-09-10T00:00:00.000","Change  Portion 9'-3""X 18'-3"" (169 Sq.Ft) Of Retail Use To Medical Office ,  Accessory To Existing  Retail Drug Store."
"07030-20000-03992","236 S LOS ANGELES ST","90012","14","129A213    65","129A213    65","5161024006","[Q]C2-4D-O","Central","Central City","Historic Cultural",,"2062.00","Building","Grading","Apartment","60","Grading - Non-Hillside","2007-12-13T00:00:00.000",,,,,,"Verifications in Progress","51120",,,"ADDRESS","34.04922","-118.24386","2022-09-10T00:00:00.000","Precise Grading - 51,120 C.Y."
"06020-30000-00796","626 N LAS LOMAS AVE","90272","11","129B121   865","129B121   865","4414013011","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2627.04","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2006-03-02T00:00:00.000",,,,,,"Corrections Issued","3800",,,"ADDRESS","34.04662","-118.53912","2022-09-10T00:00:00.000","New Retaining Wall  [11'-6"" At South Side Yard] & [27'-0"" At Rear Yard] Align The Property Lines With Max. Height 5'-4""."
"06016-10000-02642","5890 W HOLLYWOOD BLVD","90028","13","148-5A191 180","148-5A191 180","5545004004","C2-1-SN","Central","Hollywood","Hollywood Studio District",,"1910.00","Building","Bldg-Alter/Repair","Commercial","9","Gas Station","2006-02-10T00:00:00.000",,,,,,"Reviewed by Supervisor","123000",,,"ADDRESS","34.10151","-118.31777","2022-09-10T00:00:00.000","Remove Exist Canopy Top Only Install New Canopy Top  Canopy # ""1"" 23'-6"" X 49'-0"".  Existing Footing And Column To Remain."
"06014-70000-09238","1216 W VERNON AVE","90037","9","111B197   134","111B197   134","5017016004","RD1.5-1","South Los Angeles","South Los Angeles",,,"2322.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-10-12T00:00:00.000",,,"0",,"198.3","Corrections Issued","2776","Type V-N Construction",,"ADDRESS","34.00352","-118.2966","2022-09-10T00:00:00.000","30'6"" X 6'6"" Porch Addition At Front.  Related Elec."
"07016-20000-01295","153 S HAYWORTH AVE 1-17","90048","5","138B177   719","138B177   706; 138B177   719","5511024032","R3-1","Central","Wilshire","Mid City West",,"2146.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2007-01-22T00:00:00.000",,,"3",,"0","Verifications in Progress","50000",,,"ADDRESS","34.07255","-118.36288","2022-09-10T00:00:00.000","Remodel (E) (15) Unit/(2) Guest Rm Apartment: Convert (E) (1)Units And (2) Guestrms To Add Additional Units Resulting (18) Unit Atr. (No Guestroom). Per Za-2006-1169-Zv-Zaa."
"09014-20000-04617","19027 W KITTRIDGE ST","91335","3","180B121   276","180B121   276","2129021012","RD2-1","South Valley","Reseda - West Van Nuys","Reseda",,"1325.02","Building","Bldg-Addition","Apartment","5","Apartment","2009-12-30T00:00:00.000",,,,,"378","PC Approved","40000","Type V-B Construction",,"ADDRESS","34.19032","-118.54755","2022-09-10T00:00:00.000","1 - (15'-9"" X 12'-0"") 1st & 2nd Floor Additions (Apt.) To Type "" A"" Units Only.  Located On The South Side Of The Bldg."
"07016-10000-09930","140 S ROBERTSON BLVD","90048","5","138B169   454","138B169   454","4334005007","[Q]C2-1VL-O","Central","Wilshire","Mid City West",,"2149.02","Building","Bldg-Alter/Repair","Commercial","16","Retail","2007-05-30T00:00:00.000",,,,,,"PC Info Complete","60000",,,"ADDRESS","34.0743","-118.38359","2022-09-10T00:00:00.000","Interior Tenant Improvement Of Existing Retail Space.  Storefront Awning And Signage Under Separate Permit. No Ceiling Work."
"07010-20000-03074","8412 N RANCHITO AVE","91402","6","192B153   464","192B153   464","2637033004","R1-1","North Valley","Mission Hills - Panorama City - North Hills",,,"1204.00","Building","Bldg-New","1 or 2 Family Dwelling","7","Carport","2007-07-19T00:00:00.000",,,,,,"Corrections Issued","2500","Type V-N Construction","8.5","ADDRESS","34.22385","-118.43652","2022-09-10T00:00:00.000","New Detached 9'-4""X18'-8"" Carport Per Ladbs Std Sheet  To Replace (E) 1-Car Garage.See Comment.Note:Customer Has Left  Upon Request"
"05016-20000-12025","3434 W SLAUSON AVE","90043","8","108B185   928","108B185   928","4005004017","[Q]C2-1VL","South Los Angeles","West Adams - Baldwin Hills - Leimert","Park Mesa Heights",,"2347.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2005-06-20T00:00:00.000",,,,,"0","PC Info Complete","17400",,,"ADDRESS","33.98885","-118.33233","2022-09-10T00:00:00.000","Exterior Remodel:  Patch & Repair Stucco, New Door, Relocate Security Door, And Re-Surface And Re-Stripe Parking."
"03010-30000-01332","9210 W ROBIN DR","90069","4","147B169    70","147B169    70","5561006024","RE15-1-H","Central","Hollywood","Bel Air - Beverly Crest","YES","1943.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-04-15T00:00:00.000",,,"1",,"6825","Reviewed by Supervisor","867000","Type V-N Construction",,"ADDRESS","34.10274","-118.38929","2022-09-10T00:00:00.000","New 3 Story S.F.D. W/Att Garage And Recroom, Fully Sprinklred.Separate Permit Is Being Obtained For The Grading Work (Pcis# 03030-30000-00951)"
"08030-20000-01264","16736 W PAGEANT PL","91436","5","162B137   262","162B137   262","2287014030","RE15-1-H","South Valley","Encino - Tarzana","Encino","YES","1397.02","Building","Grading","1 or 2 Family Dwelling",,,"2008-05-13T00:00:00.000",,,,,,"Verifications in Progress","765",,,"ADDRESS","34.14133","-118.49795","2022-09-10T00:00:00.000","Grading - 765 C.Y.*Import/Export Hearing And Grading Bond Required*"
"99014-20000-03112","1521 S REEVES ST","90035","5","129B165   314","129B165   314","4306013004","R1-1, O","West Los Angeles",,,,"2691.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-06-04T00:00:00.000",,,"0",,"2208","PC Approved","210000","Type V-N Construction",,"ADDRESS","34.0518","-118.39657","2022-09-10T00:00:00.000","Remodel 1st/2nd Floors & Addition: 1st Fl - 1313 Sf, 2nd Fl - 895 Sf........Extensive Re-Modelling."
"05014-70001-03875","2716 S HARVARD BLVD","90018","8","123B193  1000","123B193  1000","5053018006","R1-1-O","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2222.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-10-26T00:00:00.000",,,,,,"Plans on Hold","41600",,,"ADDRESS","34.03026","-118.30651","2022-09-10T00:00:00.000","Supplemental Permit To Add 2nd-Story (520sqft) To 1st Fl Add(442sqft) Currently  Under Construction (See Permit#05014-70000-03875)"
"07030-10000-04223","2139 N EL ROBLE LANE","90210","4","153B165   509","153B165   450; 153B165   509","4388009036","RE15-1-H","South Valley;West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2007-12-28T00:00:00.000",,,,,,"Corrections Issued","6841",,,"ADDRESS","34.11209","-118.40082","2022-09-10T00:00:00.000","Site Preparation For New Sfd Detached Accessory Building And Excavation And Backfill For New Ret. Walls.  (Note: Bbsc Approve Application To Export 6,135 C.Y. Per Bf #080017 On 3/25/08.  Appeal Period Ends On 4/4/08)."
"04016-30000-15805","8736 S SEPULVEDA BLVD","90045","11","096B165   851","096B165   851","4123002004","C2-2D","West Los Angeles","Westchester - Playa del Rey","Westchester-Playa del Rey",,"2780.01","Building","Bldg-Alter/Repair","Commercial","16","Retail","2004-08-12T00:00:00.000",,,,,,"Reviewed by Supervisor","98000",,,"ADDRESS","33.95776","-118.39597","2022-09-10T00:00:00.000","Change Of Use From Retail To Restaurant, New Kitchen, Add Interior Nonbearing Partitions, New Counter.(1970 S. F.)"
"05030-10000-01880","10300 N WORNOM AVE","91040","7","204B181   167","204B181   167","2543021017","RE40-1-K","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Foothill Trails","YES","1033.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2005-06-13T00:00:00.000",,,,,,"Reviewed by Supervisor","116814",,,"ADDRESS","34.25717","-118.35298","2022-09-10T00:00:00.000","Site Preparation For 4 New Single Family Dwelling Per P.M. No. Aa-2001-3944-Pmla.   Cut = 116,814 C.Y. , Fill = 96,500 C.Y. Export = 5,839. C.Y.  Haul Route Hearing Approval From Bsbc Is Required Prior To Permit Issuance."
"05016-10000-02521","7236 N RESEDA BLVD # A-H","91335","3","183B125    39","183B125    39","2119020036","C2-2D","South Valley","Reseda - West Van Nuys","Reseda",,"1318.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2005-02-14T00:00:00.000",,,,,,"PC Info Complete","4047",,,"ADDRESS","34.20215","-118.53584","2022-09-10T00:00:00.000","Facade Upgrades."
"06014-20000-09817","4834 N ARCOLA AVE","91601","4","168B177   382","168B177   382","2420014020","R1-1","South Valley","North Hollywood - Valley Village","Greater Toluca Lake",,"1256.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-11-02T00:00:00.000",,,"0",,"2954","PC Info Complete","140000","Type V-N Construction","27","ADDRESS","34.15868","-118.35484","2022-09-10T00:00:00.000","Addition Approx. 216 Sq.Ft At First Floor Level & 1432 Sq.Ft Second Floor Level"
"06016-10000-17951","12121 W WILSHIRE BLVD #110","90049","11","126B145   192","126B145   192","4264026055","[Q]C4-1VL-CDO","West Los Angeles","Brentwood - Pacific Palisades",,,"2643.02","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2006-09-11T00:00:00.000",,,,,,"Corrections Issued","5000",,,"PIN","34.04391963","-118.46825257","2022-09-10T00:00:00.000","T.I: Install (N) Sushi Display Case  And Low Partition Wall."
"97048-20000-01726","5800 N CANOGA AVE","91367",,"174B105    22","174B105    22","2149016020","WC",,,,,,"Building","Sign","Onsite","19","Sign","1997-11-19T00:00:00.000",,,,,,"Not Ready to Issue","3000",,,,,,"2022-09-10T00:00:00.000","Remove Two Existing Monument Signs And Several Information Signs."
"07048-30000-00475","400 W WORLD WAY TERM # 4","90045","11","093B165   167","093B161    14; 093B161    15; 093B165    75; 093B165   166; 093B165   167","4117034900","LAX","West Los Angeles","Los Angeles International Airport","Westchester - Playa del Rey",,"9800.28","Building","Sign","Onsite","19","Monument Sign","2007-01-18T00:00:00.000",,,,,,"PC Approved","2800",,,"PIN","33.94678571","-118.40391619","2022-09-10T00:00:00.000","5'-6"" X 3'-2""  17.4 Sq Ft Monument Sign Inside Lax Terminal 4 (....................).3 Of 11 Tv = $50,900.00"
"07048-10000-01638","2455 W COLORADO BLVD","90041","14","163-5A221 380","163-5A221 380","5682018***","[Q]C4-2D","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1810.00","Building","Sign","Onsite","19","Pole Sign","2007-09-13T00:00:00.000",,,,,,"Corrections Issued","12000",,,"ADDRESS","34.14126","-118.22043","2022-09-10T00:00:00.000","Alter (E) Pole Sign To Accomodate 7' X 23' D/F Illum. Cabinet.  (""Car Wash, Full Service"" With ""76"" Logo, Prices And Reader Board)"
"08020-10000-03225","1300 N WESTERN AVE","90027","13","147A193   247","147A193   247","5544031023","C2-1","Central","Hollywood","East Hollywood",,"1911.10","Building","Nonbldg-New","Commercial","23","Miscellaneous Bldg/Structure","2008-10-22T00:00:00.000",,,,,"0","Corrections Issued","440000",,,"ADDRESS","34.09512","-118.30901","2022-09-10T00:00:00.000","New Pads For The Cng Compressor, Storage Vessels, And Electrical Switchboard."
"02010-20000-01847","9528 N SUNLAND BLVD","91040","7","198B177     5","198B177     5","2544009002","RE40-1, K","North Valley","Sun Valley;Sunland-La Tuna Cyn-Lakevw Ter-Shadow Hls-Tujunga",,"YES","1021.07","Building","Bldg-New","1 or 2 Family Dwelling","23","Hay Barn","2002-06-07T00:00:00.000",,,,,"1248","Reviewed by Supervisor","25000","Type V-N Construction",,"ADDRESS","34.24412","-118.36492","2022-09-10T00:00:00.000","New 24'X52'  Barn."
"04010-70000-04374","1575 E VERNON AVE","90011","9","112-5A213  60","112-5A213  60","5116019006","[Q]R4-1","South Los Angeles","Southeast Los Angeles","Central Alameda",,"2281.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-09-15T00:00:00.000",,,"1",,"1328.3","Reviewed by Supervisor","110800","Type V-N Construction","22","ADDRESS","34.00402","-118.24607","2022-09-10T00:00:00.000","Proposed 2-Story Sfd W/Attached 1-Car GarageNote: Plans Will Have To Be Resubmitted. Str Calculations Do Not Match The Drawings"
"07014-30000-01261","1521 S COCHRAN AVE","90019","10","126B177    24","126B177    24","5069035019","RD2-1-O","Central","Wilshire","P.I.C.O.",,"2171.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-02-23T00:00:00.000",,,,,"2082.58","Reviewed by Supervisor","190000","Type V-N Construction","24.5","ADDRESS","34.04555","-118.35389","2022-09-10T00:00:00.000","1st And 2nd Floor Addition To (E) House *** 1 Of 2 ***"
"07016-10000-04945","13825 W VICTORY BLVD","91401",,"180B153   978","180B153   978","2238014011","R1-1 ; [Q]RD1.5-1",,"Van Nuys - North Sherman Oaks","Greater Valley Glen",,,"Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2007-03-19T00:00:00.000",,,,,,"Reviewed by Supervisor","5000",,,"ADDRESS","34.18683","-118.43429","2022-09-10T00:00:00.000","Proposed Condominium Conversion From Existing 4 Unit Apartment W/ Attached Garage  To 4 Unit Condominium W/ Attached Garage. Tract 61968"
