LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000268484-0001-6,HIDEYO MITSUNO,RESTAURANT 2117,2117 SAWTELLE BLVD,LOS ANGELES,90025-6200,2117 SAWTELLE 90025-6200,,,,722110,Full-service restaurants,11,08/14/1995,,"(34.0393, -118.4422)",23443,10,868,1518,9,50
0000268696-0001-5,CALIFORNIA PIZZA KITCHEN INC,CALIFORNIA PIZZA KITCHEN,18800 VENTURA BLVD,TARZANA,91356-3305,18800 VENTURA 91356-3305,575 ANTON BLVD SUITE #100,COSTA MESA,92626-7672,722110,Full-service restaurants,3,08/24/1995,,"(34.1715, -118.5428)",19339,4,320,1496,6,10
0000269365-0001-2,STINIM INC,ALASKA SEAFOOD RESTAURANT,1112 NAGOYA WAY #F1,SAN PEDRO,90731-4408,1112 NAGOYA 90731-4408,4251   BEVERLY BLVD,LOS ANGELES,90004-4415,722110,Full-service restaurants,15,01/01/2001,,"(33.732, -118.2777)",3342,15,2342,793,,36
0000269786-0001-7,GUADALUPE F CHAVEZ,TAQUERIA DON LUPE,5300 S BROADWAY,LOS ANGELES,90037-3808,5300 BROADWAY 90037-3808,,,,722110,Full-service restaurants,9,01/09/2001,,"(33.9941, -118.2783)",23668,13,746,988,7,
0000270659-0001-2,RONI PACHECO,A-Z SHEET METAL AND RESTAURANT EQUIPMENT,14626 TITUS STREET,PANORAMA CITY,91402-4977,14626 TITUS 91402-4977,7238 RESEDA BLVD,RESEDA,91335-3045,722110,Full-service restaurants,6,01/01/2001,,"(34.2196, -118.4518)",19730,3,142,418,,59
0000271069-0001-4,SILVIA CAMPOS,CAMPOS TACOS,11622 VENICE BLVD,LOS ANGELES,90066-4014,11622 VENICE 90066-4014,,,,722110,Full-service restaurants,11,10/14/2004,,"(34.0089, -118.4239)",24031,10,903,707,10,27
0000271495-0001-0,JIFFY'S KIDS CLUB INC,,6700 LAUREL CANYON BLVD #4,N HOLLYWOOD,91606-1547,6700 LAUREL CANYON 91606-1547,,,,722110,Full-service restaurants,2,09/01/1995,,"(34.1921, -118.3965)",8889,5,175,495,,13
0000271871-0001-7,DFG RESTAURANTS INC,CARLS JR RESTAURANT #7487,7649 VAN NUYS BLVD,VAN NUYS,91405-1359,7649 VAN NUYS 91405-1359,1 CENTERPOINTE DRIVE SUITE #400,LA PALMA,90623-2530,722110,Full-service restaurants,6,11/27/2000,,"(34.2095, -118.4488)",19733,3,218,263,,18
0000271995-0001-1,"O DAE SAN, INC.",O DAE SAN,2889 W OLYMPIC BLVD,LOS ANGELES,90006-2635,2889 OLYMPIC 90006-2635,300 W VALLEY BLVD,ALHAMBRA,91803-3338,722110,Full-service restaurants,10,11/20/2003,,"(34.0526, -118.2973)",22723,12,619,1246,,8
0000273430-0001-0,ELMER R RODRIGUEZ,EL GUARIO CAFE,1133 WATSON AVENUE,WILMINGTON,90744-3721,1133 WATSON 90744-3721,1132 PIONEER AVENUE,WILMINGTON,90744-3714,722110,Full-service restaurants,15,01/15/1986,,"(33.786, -118.2477)",3350,15,962,1204,,15
0000273810-0001-5,"THE SANDWICH SALOON, INC",SANDWICH SALOON,813 S GAFFEY STREET,SAN PEDRO,90731-3612,813 GAFFEY 90731-3612,,,,722110,Full-service restaurants,15,04/01/1986,,"(33.7367, -118.2923)",3342,15,975,1206,,36
0000274014-0001-5,RESTAURANT SANTA CECILIA INC,RESTAURANT SANTA CECILIA,1707 MARIACHI PLAZA DE LOS ANGELE,LOS ANGELES,90033-3422,1707 MARIACHI PLAZA DE LOS ANGELE 90033-3422,,,,722110,Full-service restaurants,14,11/18/1995,,"(34.0477, -118.2193)",23450,9,511,349,,38
0000274691-0001-0,EDOURARD H TOUKHLANDJIAN,HOUSE OF PASTRY,12914 VANOWEN STREET,N HOLLYWOOD,91605-4825,12914 VANOWEN 91605-4825,,,,722110,Full-service restaurants,2,11/01/1995,,"(34.1939, -118.4141)",8889,5,182,392,,70
0000274811-0001-7,ROSEMARIE MIGLIAZZO,,110 E 9TH STREET SUITE #A1083,LOS ANGELES,90079-2083,110 9TH 90079-2083,110 E 9TH STREET SUITE #C-415,LOS ANGELES,90079-5415,722110,Full-service restaurants,14,01/01/2004,,"(0.0, 0.0)",,,,,,
0000274817-0001-4,MUSIC CENTER OPERATING CO /C,DOROTHY CHANDLER PAVILION,135 N GRAND AVENUE,LOS ANGELES,90012-3013,135 GRAND 90012-3013,,,,722110,Full-service restaurants,14,07/01/1984,,"(34.0563, -118.2481)",22728,9,543,1183,,76
0000274968-0001-5,SIMION POPESCU,,5446 NEWCASTLE AVENUE #8,ENCINO,91316-2057,5446 NEWCASTLE 91316-2057,,,,722110,Full-service restaurants,4,05/01/1996,,"(34.1685, -118.5243)",4286,6,323,325,,62
0000275148-0001-0,PORTER RANCH AMECI PIZZA INC,AMECI PIZZA & PASTA,11229 TAMPA AVENUE,NORTHRIDGE,91326-1610,11229 TAMPA 91326-1610,,,,722110,Full-service restaurants,12,11/20/1995,,"(34.2743, -118.5564)",18905,2,62,1089,,48
0000275170-0001-4,GARCO ENTERPRISES INC,MC DONALDS #1325,1231 S LA BREA AVENUE,LOS ANGELES,90019-1627,1231 LA BREA 90019-1627,10611 W PICO BLVD,LOS ANGELES,90064-2213,722110,Full-service restaurants,10,11/21/1988,,"(34.0522, -118.344)",23080,12,647,1508,,52
0000275170-0002-2,GARCO ENTERPRISES INC,MCDONALD'S #7072,10611 W PICO BLVD,LOS ANGELES,90064-2213,10611 PICO 90064-2213,,,,722110,Full-service restaurants,5,03/01/1999,,"(34.0433, -118.4222)",24029,6,874,817,9,75
0000275170-0004-9,GARCO ENTERPRISES INC,MCDONALDS #876,5930 W PICO BLVD,LOS ANGELES,90035-2658,5930 PICO 90035-2658,,,,722110,Full-service restaurants,10,05/01/2001,,"(34.0518, -118.3687)",23666,12,641,1103,,23
0000275170-0005-7,GARCO ENTERPRISES INC,MCDONALDS,11300   NATIONAL BLVD,LOS ANGELES,90064-3727,11300 NATIONAL 90064-3727,,,,722110,Full-service restaurants,11,06/20/2018,,"(34.026, -118.4316)",24029,10,893,843,9,27
0000276328-0001-6,LOS ANGELES HOMPA HONGWANJI BUDDHIST TEMPLE,,815 E 1ST STREET,LOS ANGELES,90012-4304,815 1ST 90012-4304,,,,722110,Full-service restaurants,14,07/26/1977,,"(34.0486, -118.2348)",22728,9,533,466,,28
0000277136-0001-1,THAI HOLLYWOOD RESTAURANT INC,THAI BBQ RESTAURANT,5324 HOLLYWOOD BLVD,LOS ANGELES,90027-4911,5324 HOLLYWOOD 90027-4911,,,,722110,Full-service restaurants,13,05/07/2004,,"(34.1017, -118.3063)",23445,8,421,555,16,58
0000277162-0001-4,EDWARD RICE JR & GRETCHENAL V RICE,POPEYES CHICKEN #3322,1653 E 103RD STREET,LOS ANGELES,90002-2924,1653 103RD 90002-2924,11100 ARTESIA BLVD SUITE #F,CERRITOS,90703-2547,722110,Full-service restaurants,15,07/11/1986,,"(33.9432, -118.2432)",22351,15,822,866,7,40
0000277558-0001-1,LISETTA MARIA INC,CANTELINIS SALERNO BEACH RESTAURANT,193 CULVER BLVD,PLAYA DEL REY,90293-7659,193 CULVER 90293-7659,,,,722110,Full-service restaurants,11,01/02/2000,,"(33.9587, -118.4485)",25075,10,937,1140,29,16
0000278298-0001-8,RAYMOND ALCORTA,EL TEXANITO,4433 S ALAMEDA STREET #D 52,LOS ANGELES,90058-2008,4433 ALAMEDA 90058-2008,3800 E 52ND STREET,MAYWOOD,90270-2202,722110,Full-service restaurants,0,11/01/1995,,"(34.0035, -118.2391)",24353,,1569,1245,,
0000279071-0001-0,RICARDO G MIRANDA/VICENTE VAZQUEZ,BIG BURRITO,7801 CANOGA AVENUE #10,CANOGA PARK,91304-5019,7801 CANOGA 91304-5019,,,,722110,Full-service restaurants,3,08/21/1985,,"(34.212, -118.5975)",4279,4,276,268,,37
0000280829-0001-4,RICHARD H SANDNES/RODERICK F MACPHERSON JR,IHOP #744,2227 N FIGUEROA STREET,LOS ANGELES,90065-1023,2227 FIGUEROA 90065-1023,1323 NEWBURY ROAD #100,NEWBURY PARK,91320-3694,722110,Full-service restaurants,1,09/16/1985,,"(34.0835, -118.2229)",24030,11,381,1365,1,94
0000281868-0001-1,JOJOS RESTAURANTS INC,COCO'S #1060 | COCO'S #249,13733 ROSCOE BLVD,VAN NUYS,91402-3834,13733 ROSCOE 91402-3834,4350 ALPHA ROAD #110,FARMERS BRANCH,75244-4525,722110,Full-service restaurants,6,03/01/1974,,"(34.2216, -118.4323)",19730,3,151,461,,59
0000285139-0001-7,TACOS 2000 INC,TACO BELL #3074,7545 FALLBROOK AVENUE,CANOGA PARK,91307-1504,7545 FALLBROOK 91307-1504,14431 VENTURA BLVD #263,SHERMAN OAKS,91423-2606,722110,Full-service restaurants,12,11/01/1999,,"(34.2074, -118.6234)",4283,2,283,266,,44
0000285168-0001-3,TACOS 2000 INC,TACO BELL #86,5958 LANKERSHIM BLVD,N HOLLYWOOD,91601-1007,5958 LANKERSHIM 91601-1007,14431 VENTURA BLVD #263,SHERMAN OAKS,91423-2606,722110,Full-service restaurants,2,01/01/2000,,"(34.1787, -118.383)",8488,5,192,520,,13
0000285211-0001-1,THE BRASS MONKEY INC,CAFFE BRASS MONKEY,659 S MARIPOSA AVENUE,LOS ANGELES,90005-2605,659 MARIPOSA 90005-2605,659 S MARIPOSA AVENUE,LOS ANGELES,90005-2605,722110,Full-service restaurants,10,10/01/1985,,"(34.0614, -118.2987)",22722,12,603,684,,89
0000285850-0001-1,AROUTIOUN GAVOUTIAN,GAVOUTIAN CATERING,1287 N DOMINION AVENUE,PASADENA,91104-3135,1287 DOMINION 91104-3135,,,,722110,Full-service restaurants,0,01/01/1995,,"(34.1681, -118.1142)",3231,,1371,,,
0000285941-0001-0,KATHY WALEERAT HOLLIDAY,KATHY HOLLIDAY NOVELTIES,8023 VIA LATINA,BURBANK,91504-1521,8023 VIA LATINA 91504-1521,,,,722110,Full-service restaurants,2,01/01/1996,,"(34.2161, -118.336)",20148,5,8,1377,,21
0000286413-0001-4,LEANDRO TINO,MERCEDES ROLLING GRILL,6233 WHITTIER BLVD,LOS ANGELES,90022-4505,6233 WHITTIER 90022-4505,,,,722110,Full-service restaurants,0,,,"(34.016, -118.1368)",23440,,1560,91,,
0000286458-0001-1,JOE H TRING / ELAINE TRING,FRIED RICE EXPRESS,1828 MARENGO STREET,LOS ANGELES,90033-1316,1828 MARENGO 90033-1316,,,,722110,Full-service restaurants,14,03/01/2004,,"(34.0581, -118.2109)",23450,9,510,488,,38
0000286557-0001-5,ANTHONY GAUTIER,,6831 HESPERIA AVENUE,RESEDA,91335-4605,6831 HESPERIA 91335-4605,,,,722110,Full-service restaurants,3,05/01/2003,,,,,,,,
0000286843-0001-8,JOSE O ZAMORA,,117 W 107TH STREET,LOS ANGELES,90003-4615,117 107TH 90003-4615,,,,722110,Full-service restaurants,8,05/01/2001,,"(33.9392, -118.2744)",22352,14,812,1191,7,45
0000286935-0001-1,"O. K. CHINESE ENTERPRISES, INC",OK CHINESE FOOD,6320 N FIGUEROA STREET,LOS ANGELES,90042-2733,6320 FIGUEROA 90042-2733,,,,722110,Full-service restaurants,14,01/01/1996,,"(34.1162, -118.1836)",23673,9,359,575,,93
0000287031-0001-7,DONG JOO CHANG,MOMS RESTAURANT,3126 W 8TH STREET,LOS ANGELES,90005-1901,3126 8TH 90005-1901,,,,722110,Full-service restaurants,10,01/01/1996,,"(34.0577, -118.2952)",22722,12,605,1246,,89
0000287980-0001-4,ALEX/HARILAOS SIAPKAS,LIGHTHOUSE DELI/CAFE,508 W 39TH STREET,SAN PEDRO,90731-6907,508 39TH 90731,,,,722110,Full-service restaurants,15,,,"(33.7087, -118.2883)",3342,15,986,1522,15,33
0000289339-0001-2,ROGELIO ESPINOZA,MARIELAS TACO,3662 1/2 W 3RD STREET,LOS ANGELES,90020-2043,3662 3RD 90020-2043,,,,722110,Full-service restaurants,10,10/10/1985,,"(34.069, -118.2957)",23081,12,596,1294,16,89
0000289721-0001-5,HOMAK ENTERPRISES INC,MCDONALD'S #2203,15700 VENTURA BLVD,ENCINO,91436-2904,15700 VENTURA 91436-2904,,,,722110,Full-service restaurants,4,10/01/2001,,"(34.1551, -118.4749)",19737,6,338,670,6,62
0000289721-0002-3,HOMAK ENTERPRISES INC,MCDONDALD'S #34994,18510 VICTORY BLVD,TARZANA,91335-6439,18510 VICTORY 91335-6439,15700 VENTURA BLVD,ENCINO,91436-2904,722110,Full-service restaurants,3,01/07/2013,,"(34.1866, -118.5364)",18909,4,270,312,,12
0000289721-0003-1,HOMAK ENTERPRISES INC,MCDONALD'S # 17114,23340 AVENUE SAN LUIS,WOODLAND HILLS,91364-1099,23340 AVENUE SAN LUIS 91364-1099,15700 VENTURA BLVD,ENCINO,91436-2904,722110,Full-service restaurants,3,07/28/2015,,"(34.16, -118.6348)",19346,4,310,650,,49
0000290498-0001-9,EDWARD D/CLAIRE M BARKER,MUNCH BOX,21532 DEVONSHIRE STREET,CHATSWORTH,91311-2936,21532 DEVONSHIRE 91311-2936,,,,722110,Full-service restaurants,12,11/01/1985,,"(34.2571, -118.5994)",4284,2,90,231,4,43
0000290833-0001-7,FIT INVESTMENT CORP,,404 S FIGUEROA STREET,LOS ANGELES,90071-1710,404 FIGUEROA 90071-1710,,,,722110,Full-service restaurants,14,12/18/1995,,"(34.0534, -118.256)",24035,9,545,733,37,76
0000291141-0001-1,PLUSH POCKET BILLIARDS,PLUSH POCKET BILLIARDS,16950 PARTHENIA STREET,NORTHRIDGE,91343-4506,16950 PARTHENIA 91343-4506,,,,722110,Full-service restaurants,12,01/01/1996,,"(34.2284, -118.5011)",18914,2,119,1540,,65
0000291355-0001-0,MNM PIZZA LLC,DOMINOS PIZZA 7889,4467 VAN NUYS BLVD,SHERMAN OAKS,91403-2911,4467 VAN NUYS 91403-2911,5737 KANAN ROAD #439,AGOURA HILLS,91301-1601,722110,Full-service restaurants,4,11/22/1995,,"(34.1526, -118.4486)",19732,7,333,676,6,83
0000291760-0001-3,LANDS END INC,THE VENICE BEACH BAR,323 OCEAN FRONT WALKS,VENICE,90291-2409,323 OCEAN FRONT 90291-2409,,,,722110,Full-service restaurants,11,03/01/1977,,"(33.9944, -118.4803)",25073,10,908,734,10,30
0000291814-0001-1,MOSHE CHAYEMPOUR,NEW YORK KOSHE MARKET,1952 S ROBERTSON BLVD,LOS ANGELES,90034-1129,1952 ROBERTSON 90034-1129,1952 S ROBERTSON BLVD,LOS ANGELES,90034-1129,722110,Full-service restaurants,10,01/04/1996,,"(34.0433, -118.387)",23451,6,877,835,,95
0000293466-0001-1,TAKAO CORPORATION,TAKAO RESTAURANT,11656 SAN VICENTE BLVD,LOS ANGELES,90049-5104,11656 SAN VICENTE 90049-5104,,,,722110,Full-service restaurants,11,06/15/1996,,"(34.0538, -118.4638)",23680,10,842,757,9,
0000294708-0001-0,62 SUNSET LLC,THE WELL,6255 W SUNSET BLVD #115,LOS ANGELES,90028-7401,6255 SUNSET 90028-7401,,,,722110,Full-service restaurants,13,04/11/2001,,"(34.098, -118.3252)",23446,8,423,539,,34
0000294748-0003-1,CEDARS-SINAI MEDICAL CENTER,CEDARS SINAI MED CTR,8700 BEVERLY BLVD,WEST HOLLYWOOD,90048-1804,8700 BEVERLY 90048-1804,6500 WILSHIRE BLVD FLOOR #9,LOS ANGELES,90048-4920,722110,Full-service restaurants,0,10/01/1980,,"(34.0768, -118.3803)",23679,,2109,,,
0000294820-0001-9,SUKHSAGAR/PARDEEP PANNU,SUBWAY #805,21032 VICTORY BLVD,WOODLAND HILLS,91367-2610,21032 VICTORY 91367-2610,,,,722110,Full-service restaurants,3,01/24/1996,,"(34.1883, -118.5913)",19347,4,295,1107,2,49
0000294885-0001-3,BENJAMIN M RODRIGUEZ,RODRIGUEZ BAR/POOL HALL,702 N AVALON BLVD,WILMINGTON,90744-5809,702 AVALON 90744-5809,,,,722110,Full-service restaurants,15,10/01/1974,,"(33.7785, -118.2623)",3350,15,963,807,,15
0000294966-0001-9,JESUS & ABINADAD VAZQUEZ,LA COLMENA BAKERY,11537 SHERMAN WAY,N HOLLYWOOD,91605-5829,11537 SHERMAN 91605-5829,,,,722110,Full-service restaurants,2,01/13/1996,,"(34.2011, -118.3835)",8888,5,169,478,,14
0000295461-0001-2,ANA LILIAN VILLEGAS,A LA CARTE,3237 S LA CIENEGA BLVD,LOS ANGELES,90016-3112,3237 LA CIENEGA 90016,,,,722110,Full-service restaurants,10,,,"(34.0292, -118.3719)",23077,12,667,1119,,17
0000295584-0001-1,ESTELA SERRANO,NO Q NO,3224 VENICE BLVD,LOS ANGELES,90019-6240,3224 VENICE 90019-6240,,,,722110,Full-service restaurants,10,02/01/2001,,"(34.0435, -118.3191)",23080,12,649,899,,19
0000295945-0002-2,CALABASAS SAGE LLC,,23527 CALABASAS ROAD,CALABASAS,91302-1311,23527 CALABASAS 91302-1311,,,,722110,Full-service restaurants,0,11/01/2009,,"(34.1572, -118.6396)",4277,,2156,,,
0000296080-0001-0,MARIA ELENA POSADAS,POR VENIR,3000 MAPLE AVENUE,LOS ANGELES,90011-1924,3000 MAPLE 90011-1924,,,,722110,Full-service restaurants,9,01/18/2001,,"(34.0202, -118.2674)",22727,13,706,965,7,6
0000296681-0001-3,OPERA PARIS INC,MARIE'S DELI & CAFE,733 W 7TH STREET,LOS ANGELES,90017-3703,733 7TH 90017-3703,733 W 7TH STREET,LOS ANGELES,90017-3703,722110,Full-service restaurants,14,01/01/2004,,"(34.0483, -118.258)",23078,9,546,733,,76
0000296775-0001-6,JOSE RUFINO ZELAYA,,7515 S CENTRAL AVENUE,LOS ANGELES,90001-2426,7515 CENTRAL 90001-2426,,,,722110,Full-service restaurants,9,03/16/2004,,"(33.9715, -118.2564)",22350,13,790,997,7,
0000296875-0001-4,KAI YE XU,CHORS CHINESE CUISINE,7822 FOOTHILL BLVD,SUNLAND,91040-2935,7822 FOOTHILL 91040-2935,,,,722110,Full-service restaurants,7,11/15/2003,,"(34.2594, -118.3034)",3221,1,15,260,18,7
0000297332-0001-2,SAM'S CATERING,,15455 CABRITO ROAD,VAN NUYS,91406-1407,15455 CABRITO 91406,,,,722110,Full-service restaurants,6,,,"(34.2168, -118.4695)",19734,3,222,424,,73
0000297531-0002-2,NEW YORK CAFE INC,,4959 W SUNSET BLVD,LOS ANGELES,90027-5813,4959 SUNSET 90027-5813,,,,722110,Full-service restaurants,13,03/01/2006,,"(34.0981, -118.2975)",23445,8,430,456,16,58
0000297717-0001-1,FRESENBET-AZMACH INC,NUMERO UNO PIZZA & ETC,5770 OBAMA BLVD,LOS ANGELES,90016-5040,5770 OBAMA 90016-5040,,,,722110,Full-service restaurants,10,02/05/2001,,,,,,,,
0000297797-0001-0,ELFIDO E GARCIA,ASPARAGUS HOLY PIZZA,1809 N CAHUENGA BLVD,LOS ANGELES,90028-5001,1809 CAHUENGA 90028-5001,,,,722110,Full-service restaurants,13,01/15/2001,,"(34.1042, -118.3298)",23446,8,415,573,,64
0000298499-0001-1,ALCOVE INC,ALCOVE CAFE & BAKERY,1929 HILLHURST AVENUE,LOS ANGELES,90027-2711,1929 HILLHURST 90027-2711,,,,722110,Full-service restaurants,4,02/15/2004,,"(34.1062, -118.2874)",23445,7,399,1313,,3
0000298766-0001-1,LOUIGI'S INC,LOUIGI'S ITALIAN KITCHEN,1644 SAWTELLE BLVD,LOS ANGELES,90025-3149,1644 SAWTELLE 90025-3149,,,,722110,Full-service restaurants,11,02/01/2004,,"(34.046, -118.448)",23443,10,861,746,9,50
0000299585-0001-5,NAZCO INC,SALAD FARM,15301 VENTURA BLVD #P17,SHERMAN OAKS,91403-5895,15301 VENTURA 91403-5895,,,,722110,Full-service restaurants,4,03/01/2001,,"(34.1537, -118.4656)",19732,7,335,565,6,83
0000299918-0001-6,EL POLLO LOCO,,912 N VERMONT AVENUE,LOS ANGELES,90029-3519,912 VERMONT 90029-3519,,,,722110,Full-service restaurants,13,,,"(34.0879, -118.2917)",23447,8,435,631,16,58
0000299925-0001-6,EL POLLO LOCO,,6819 LA TIJERA BLVD,LOS ANGELES,90045-1904,6819 LA TIJERA 90045-1904,,,,722110,Full-service restaurants,11,,,"(33.977, -118.372)",23676,10,926,1064,10,16
0000300274-0001-5,SALVATORE ANTONIO ALESSI,ALESSI PIZZERIA,641 N HIGHLAND AVENUE,LOS ANGELES,90036-2017,641 HIGHLAND 90036-2017,,,,722110,Full-service restaurants,5,,,"(34.083, -118.3386)",23667,6,445,870,,86
0000300275-0001-0,AMALFI ENTERTAINMENT GROUP LLC,,143 N LA BREA AVENUE,LOS ANGELES,90036-2911,143 LA BREA 90036-2911,,,,722110,Full-service restaurants,5,08/12/2003,,"(34.0746, -118.344)",23667,6,624,871,,86
0000300286-0001-8,PAPA JOHN'S PIZZA,,8823 W PICO BLVD #A,LOS ANGELES,90035-3301,8823 PICO 90035-3301,,,,722110,Full-service restaurants,5,,,"(34.0548, -118.3842)",23666,6,644,819,,95
0000300903-0001-2,BEHROKH TABIBIAN,BEN ENTERPRISE/SUBWAY,6700 LAUREL CANYON BLVD,N HOLLYWOOD,91606-1547,6700 LAUREL CANYON 91606-1547,,,,722110,Full-service restaurants,2,12/12/1985,,"(34.1921, -118.3965)",8889,5,175,495,,13
0000301246-0001-1,"KNJ RESTAURANTS, LLC",WENDY'S,9036 VENICE BLVD,CULVER CITY,90232-2305,9036 VENICE 90232-2305,2575 W WOODLAND DRIVE,ANAHEIM,92801-2608,722110,Full-service restaurants,5,12/24/2003,,"(34.028, -118.3904)",24679,6,885,837,,74
0000302359-0001-3,OFF THE SHELF CATERING LLC,,10953   SAN FERNANDO ROAD,PACOIMA,91331-2633,10953 SAN FERNANDO 91331-2633,,,,722110,Full-service restaurants,7,10/01/2003,,"(34.269, -118.4257)",18907,1,25,379,,11
0000302477-0001-0,ROSEMARIE MAY,LO CARB U FOODS,7308   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-3710,7308 LAUREL CANYON 91605-3710,7308   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-3710,722110,Full-service restaurants,2,12/01/2003,,"(34.2038, -118.3964)",8888,5,168,1273,,14
0000302972-0001-8,SIGNAL AMERICA INC,JESSICA CAFE,475 S CURSON AVENUE,LOS ANGELES,90036-3254,475 CURSON 90036-3254,435 S CURSON AVENUE #9J,LOS ANGELES,90036-5282,722110,Full-service restaurants,5,10/10/2003,,"(34.0664, -118.3555)",23667,7,628,1090,,26
0000305069-0001-4,MICHAEL AZPEITIA/ANGEL T MEDINA,LA TAQUIZA,3009 S FIGUEROA STREET,LOS ANGELES,90007-3712,3009 FIGUEROA 90007-3712,3009 S FIGUEROA STREET,LOS ANGELES,90007-3712,722110,Full-service restaurants,9,01/01/1996,,"(34.0249, -118.278)",22724,13,701,967,7,32
0000306919-0001-7,OLYMPUS GREEK RESTAURANT INC,LE REVE RESTAURANT,6304 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91606-3213,6304 LAUREL CANYON 91606-3213,,,,722110,Full-service restaurants,2,12/10/1995,,"(34.1849, -118.3964)",8889,5,189,546,,13
0000309090-0001-3,AR MAI PLUS 26 INC,NEW T.G. EXPRESS,2021 W 3RD STREET,LOS ANGELES,90057-2319,2021 3RD 90057-2319,,,,722110,Full-service restaurants,1,01/15/1996,,"(34.0625, -118.2716)",24352,8,551,836,,67
0000309106-0001-6,SUKDAB KUMAR DAS,A&G FOOD MART,901 S LA BREA AVENUE #5,LOS ANGELES,90036-4849,901 LA BREA 90036,,,,722110,Full-service restaurants,5,01/26/1996,,"(34.0588, -118.3453)",23667,7,637,220,,86
0000309434-0001-2,JOSE GUILLEN,GUILLEN MARISCOS,7438 LUBEC STREET,DOWNEY,90240-3114,7438 LUBEC 90240-3114,,,,722110,Full-service restaurants,0,04/29/1980,,"(33.9617, -118.1376)",24680,,1733,,,
0000310598-0001-1,MASATO KAGAYA,,418 E 2ND STREET,LOS ANGELES,90012-4209,418 2ND 90012-4209,,,,722110,Full-service restaurants,14,03/15/1996,,"(34.0476, -118.2391)",22728,9,536,1502,,28
0000311349-0001-9,IDEAL FOODS INC,,7549 ALONDRA BLVD,PARAMOUNT,90723-4001,7549 ALONDRA 90723-4001,7549 ALONDRA BLVD,PARAMOUNT,90723-4001,722110,Full-service restaurants,0,04/12/2004,,"(33.8892, -118.1672)",3339,,1775,,,
0000312013-0001-3,JOHN GEZERLIS,SUPER CHARBURGERS,7700 FOOTHILL BLVD,TUJUNGA,91042-2121,7700 FOOTHILL 91042-2121,,,,722110,Full-service restaurants,7,02/07/1996,,"(34.2566, -118.3001)",3222,1,1,260,18,7
0000313058-0001-8,GREEN HILLS INC,SUBWAY STORE #16659,8343 FOOTHILL BLVD #B,SUNLAND,91040-2880,8343 FOOTHILL 91040-2880,POST OFFICE BOX #861777,LOS ANGELES,90086-1777,722110,Full-service restaurants,7,05/01/1996,,"(34.2596, -118.3148)",3221,1,15,1511,18,7
0000313327-0001-7,TACOS EL ZORRO LLC,TACOS EL ZORRO,12849 SHERMAN WAY,NORTH HOLLYWOOD,91605-5034,12849 SHERMAN 91605-5034,,,,722110,Full-service restaurants,2,03/15/1996,,"(34.2012, -118.4127)",8888,5,179,493,,71
0000315718-0001-5,EL TAURINO RESTAURANT INC,EL TAURINO RESTAURANT,2336 W 11TH STREET,LOS ANGELES,90006-2010,2336 11TH 90006-2010,,,,722110,Full-service restaurants,1,06/14/1980,,"(34.0514, -118.2833)",22723,11,574,908,,8
0000316224-0001-7,BJ'S RESTAURANTS INC,CHICAGO PIZZERIA GRILL & BREWERY-BJ'S #411,939 BROXTON AVENUE,LOS ANGELES,90024-2801,939 BROXTON 90024-2801,7755 CENTER AVENUE SUITE #300,HUNTINGTON BEACH,92647-3084,722110,Full-service restaurants,5,04/15/1996,,"(34.0625, -118.447)",23442,6,847,1254,9,72
0000316224-0003-3,BJ'S RESTAURANTS INC,BJ'S #415 PIZZA GRILL & BREWERY,6424 CANOGA AVENUE,WOODLAND HILLS,91367-2407,6424 CANOGA 91367-2407,7755 CENTER AVENUE SUITE #300,HUNTINGTON BEACH,92647-3084,722110,Full-service restaurants,3,01/10/1999,,"(34.1872, -118.5973)",19347,4,295,1107,2,49
0000317093-0001-9,FEAST FROM THE EAST INC,FEAST FROM THE EAST,1949 WESTWOOD BLVD,LOS ANGELES,90025-4613,1949 WESTWOOD 90025-4613,,,,722110,Full-service restaurants,5,07/03/1980,,"(34.0474, -118.4348)",23443,6,860,736,9,75
0000317299-0001-2,SEAN HEYMAN,RISE & SHINE CATERING,6511 1/4 S SEPULVEDA BLVD #7,LOS ANGELES,90045-1524,6511 SEPULVEDA 90045-1524,7401 W 88TH PLACE,LOS ANGELES,90045-3412,722110,Full-service restaurants,0,01/01/2003,,"(33.9807, -118.3946)",24678,,2148,78,,
0000317439-0001-7,ELLEN AZIZIAN,GRANADA HILLS PIZZA COOKERY,10371 BALBOA BLVD,GRANADA HILLS,91344-7318,10371 BALBOA 91344-7318,,,,722110,Full-service restaurants,12,03/01/1996,,"(34.2591, -118.5023)",19329,2,85,324,,79
