LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002810031-0001-3,ERIC MCAVOY,,6441 GERALD AVENUE,LAKE BALBOA,91406-5605,6441 GERALD 91406-5605,,,,812990,All other personal services,6,01/01/2014,,"(34.1881, -118.4934)",19734,3,262,297,,61
0002814160-0001-7,FERENC SCHULCZ,,16643 VICTORY BLVD,LAKE BALBOA,91406-5649,16643 VICTORY 91406-5649,,,,812990,All other personal services,6,06/01/2014,,"(34.1866, -118.4957)",19734,3,2337,1223,,62
0002814192-0001-7,ANTHONY CONCEPCION,,7039   ENCINO AVENUE,LAKE BALBOA,91406-3521,7039 ENCINO 91406-3521,7039   ENCINO AVENUE,LAKE BALBOA,91406-3521,541211,Offices of certified public accountants,6,04/01/2014,,"(34.1987, -118.5146)",19734,3,261,1091,,61
0002814579-0001-4,JOEL AZZOPARDI,,7013   MCLENNAN AVENUE,LAKE BALBOA,91406-3728,7013 MCLENNAN 91406-3728,7013   MCLENNAN AVENUE,VAN NUYS,91406-3728,541990,"All other professional, scientific, & technical services",6,01/01/2014,,"(34.198, -118.5003)",19734,3,263,300,,61
0002815694-0001-4,JENNIFER GRAVES,,7358   OSTROM AVENUE,LAKE BALBOA,91406-2523,7358 OSTROM 91406-2523,7358   OSTROM AVENUE,VAN NUYS,91406-2523,711510,"Independent artists, writers, & performers",6,01/01/2012,,"(34.2046, -118.5074)",19734,3,259,315,,61
0002815699-0001-7,MARIVIC A IQUIN,,16122   HAYNES STREET,LAKE BALBOA,91406-5808,16122 HAYNES 91406-5808,16815 Vanowen #211,Van Nuys,91406-4574,621610,Home health care services,6,03/18/2015,,"(34.1889, -118.4846)",19734,3,225,298,,61
0002817120-0001-4,CHAVEZ INCOME TAX INC,,7120 HAYVENHURST AVENUE SUITE #206A,LAKE BALBOA,91406-3813,7120 HAYVENHURST 91406-3813,7120 HAYVENHURST AVENUE SUITE #217,LAKE BALBOA,91406-3813,541219,Other accounting services,6,01/01/2015,,"(34.1997, -118.4923)",19734,3,2325,300,,61
0002819944-0001-0,MATTHEW JANSZEN,,6944 BALBOA BLVD,LAKE BALBOA,91406-4557,6944 BALBOA 91406-4557,6944 BALBOA BLVD,LAKE BALBOA,91406-4557,711510,"Independent artists, writers, & performers",6,02/03/2015,,"(34.197, -118.5011)",19734,3,263,300,,61
0002819945-0001-4,ERIN THOMPSON-JANSZEN,,6944 BALBOA BLVD,LAKE BALBOA,91406-4557,6944 BALBOA 91406,6944 BALBOA BLVD,LAKE BALBOA,91406-4557,711510,"Independent artists, writers, & performers",6,02/03/2015,,"(34.197, -118.5011)",19734,3,263,300,,61
0002820373-0001-8,GENEVIEVE LEVY,,7400   FORBES AVENUE,LAKE BALBOA,91406-2739,7400 FORBES 91406-2739,7400   FORBES AVENUE,VAN NUYS,91406-2739,423990,Other miscellaneous durable goods,6,07/01/2014,,"(34.205, -118.4987)",19734,3,263,436,,61
0002821100-0002-8,KIM PISAPIA QUINN,,7507 GAVIOTA AVENUE,LAKE BALBOA,91406-3044,7507 Gaviota 91406-3044,,,,541600,"Management, scientific, & technical consulting services",6,02/14/2020,,"(34.207, -118.4818)",19734,3,221,261,,61
0002821834-0001-6,LESLIE NEAL-YOUNKINS,QUEEN BEE FERMES,16015 KITTRIDGE STREET,LAKE BALBOA,91406-5954,16015 KITTRIDGE 91406,16045   SHERMAN WAY   SUITE #H-271,LAKE BALBOA,91406-4085,424400,Grocery & related products,6,04/20/2015,,"(34.1902, -118.4818)",19734,3,225,298,,61
0002821847-0001-3,ROBERT L GIGLIOTTI,PACIFIC CRUST PIZZA,17309 GILMORE STREET,LAKE BALBOA,91406-5417,17309 GILMORE 91406-5417,,,,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",6,05/01/2015,,"(34.1876, -118.5102)",19734,3,260,571,,61
0002822789-0001-6,RYAN MELIDEO,SOURCE NEWS MEDIA,6845 WISH AVENUE,LAKE BALBOA,91406-4441,6845 WISH 91406-4441,,,,541920,Photographic services,6,03/23/2015,,"(34.1947, -118.5069)",19734,3,261,301,,61
0002828908-0001-2,CRISTINA ARNAUTU,CRISTINAS PILATES AND SWIMMING,17639 SHERMAN WAY SUITE #A-240,LAKE BALBOA,91406-3566,17639 SHERMAN 91406-3566,,,,541990,"All other professional, scientific, & technical services",6,01/01/2015,,"(34.2012, -118.5174)",19734,3,259,243,,61
0002831341-0001-1,JESSICA JONES,,7012   PETIT AVENUE,LAKE BALBOA,91406-3713,7012 PETIT 91406-3713,28338   LORITA LANE,SANTA CLARITA,91350-3211,512200,Sound recording industries,6,01/01/2015,,"(34.198, -118.4965)",19734,3,263,300,,61
0002833050-0001-1,RICHARD MIYAKE,,17636   HAYNES STREET,LAKE BALBOA,91406-5317,17636 HAYNES 91406,17636   HAYNES STREET,LAKE BALBOA,91406-5317,541219,Other accounting services,6,01/01/2008,,"(34.1892, -118.5176)",19734,3,260,571,,61
0002833367-0001-1,UL CONSTRUCTION INC,,7355 BALBOA BLVD #100,LAKE BALBOA,91406-2704,7355 BALBOA 91406-2704,7355 BALBOA BLVD #100,LAKE BALBOA,91406-2704,233220,Multifamily Housing Construction (1997 NAICS),6,05/01/2015,,"(34.2039, -118.5011)",19734,3,263,436,,61
0002833956-0001-1,IGNACIO GARCIA BRAVO,GARCIA'S LANDSCAPING SERVICE,17037 VANOWEN STREET UNIT #1,LAKE BALBOA,91406-4563,17037 VANOWEN 91406-4563,,,,561730,Landscaping services,6,01/15/2014,,"(34.1938, -118.504)",19734,3,261,571,,61
0002834507-0001-2,NELSON E VALENCIA FLORES,VALENCIA ELECTRICAL SERVICE,17433 VANOWEN STREET APT #15,LAKE BALBOA,91406-4350,17433 VANOWEN 91406-4350,18711   SHERMAN WAY   SUITE #108,RESEDA,91335-4095,235310,Electrical Contractors (1997 NAICS),6,01/01/2013,,"(34.1938, -118.5127)",19734,3,260,571,,61
0002835843-0001-1,GINA LUZ B GOSALVEZ,,16550 VANOWEN STREET UNIT #218,LAKE BALBOA,91406-4760,16550 VANOWEN 91406-4760,,,,812990,All other personal services,6,01/01/2010,,"(34.1939, -118.4934)",19734,3,263,297,,61
0002837474-0001-8,JORGE A GALLARDO,RS PEST SOLUTIONS,16454 GILMORE STREET,LAKE BALBOA,91406-5715,16454 GILMORE 91406-5715,16454   GILMORE STREET,LAKE BALBOA,91406-5715,448310,Jewelry stores,6,05/05/2014,,"(0.0, 0.0)",,,,,,
0002838738-0001-3,ALBERTO C PRYSTUPA,ALBERTO MARBLE & GRANITE,6730 FORBES AVENUE,LAKE BALBOA,91406-5512,6730 FORBES 91406-5512,,,,238340,Tile & terrazzo contractors,6,01/01/2013,,"(34.1926, -118.4989)",19734,3,262,297,,61
0002839315-0001-7,MARY PARKER,,7019 TEXHOMA AVENUE,LAKE BALBOA,91406-3533,7019 TEXHOMA 91406-3533,,,,512200,Sound recording industries,6,01/01/2007,,"(34.1977, -118.5152)",19734,3,261,1091,,61
0002839466-0001-8,JULIO BAEZ,THE PAW FATHER,17517 GILMORE STREET,LAKE BALBOA,91406-5308,17517 GILMORE 91406-5308,,,,812190,Other personal care services (including diet & weight reducing centers),6,07/06/2015,,"(34.1876, -118.5146)",19734,3,260,571,,61
0002841594-0001-6,CPA FIRM OF RENE SARKHOSH AND ASSOCIATES INC,,17536   SATICOY STREET,LAKE BALBOA,91406-2333,17536 SATICOY 91406-2333,,,,541211,Offices of certified public accountants,6,06/08/2015,,"(34.2081, -118.5156)",19734,3,259,243,,61
0002845295-0001-5,ADRIAN ROSU,,7355 BALBOA BLVD APT #207,LAKE BALBOA,91406-2704,7355 BALBOA 91406-2704,555 Maine #322,Long Beach,90802-1167,812990,All other personal services,6,01/01/2012,,"(34.2039, -118.5011)",19734,3,263,436,,61
0002846802-0001-5,JULIE DORRIS,,7731 GENESTA AVENUE,LAKE BALBOA,91406-2138,7731 GENESTA 91406-2138,,,,812990,All other personal services,6,01/10/2000,,"(34.2106, -118.5032)",19734,3,251,315,,61
0002848013-0001-2,HELEN MAGNANI,WELLNESS BY HELEN,6859 SHOSHONE AVENUE,LAKE BALBOA,91406-4341,6859 SHOSHONE 91406-4341,6859   SHOSHONE AVENUE,LAKE BALBOA,91406-4341,339900,Other miscellaneous mfg.,6,07/21/2015,,"(34.1956, -118.5167)",19734,3,260,1091,,61
0002848329-0001-8,TMRW STUDIOS INC,,17258   GILMORE STREET,LAKE BALBOA,91406-5434,17258 GILMORE 91406-5434,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",6,09/01/2013,,"(34.1874, -118.5096)",19734,3,261,571,,61
0002848629-0001-2,MAJOR HOME APPLIANCE SERVICE A CALIFORNIA CORPORATION,,6835 DE CELIS PLACE,LAKE BALBOA,91406-4703,6835 DE CELIS 91406-4703,20501 VENTURA BLVD SUITE #325,WOODLAND HILLS,91364-6426,811210,Electronic & precision equipment repair & maintenance,6,03/12/2015,,"(34.1945, -118.4945)",19734,3,263,300,,61
0002849067-0001-6,ALEX BYKOV,ALEXBYDESIGNS,17524 COHASSET STREET,LAKE BALBOA,91406-2315,17524 COHASSET 91406-2315,17524 COHASSET STREET,LAKE BALBOA,91406-2315,812990,All other personal services,6,01/01/2015,,"(34.2068, -118.5146)",19734,3,259,243,,61
0002849177-0001-8,MARIKO IWASAKI,PIANO TEACHING,6604 GAVIOTA AVENUE,LAKE BALBOA,91406-5943,6604 GAVIOTA 91406-5943,,,,812990,All other personal services,6,01/01/2008,,"(34.1904, -118.4814)",19734,3,226,296,,61
0002851149-0001-4,CLEOTILDE O SOSA,,7117 FORBES AVENUE,LAKE BALBOA,91406-3724,7117 FORBES 91406-3724,,,,812990,All other personal services,6,12/01/2012,,"(34.1999, -118.4989)",19734,3,263,300,,61
0002852100-0001-6,SEPT12TH LLC,,16939 COVELLO STREET,LAKE BALBOA,91406-2602,16939 COVELLO 91406-2602,,,,,,6,05/11/2015,,"(34.2076, -118.5026)",19734,3,259,315,,61
0002852672-0001-1,ALPHONSO JOHNSON,ALPHONSO JOHNSON,17101 WILLARD STREET,LAKE BALBOA,91406-1052,17101 WILLARD 91406-1052,,,,711510,"Independent artists, writers, & performers",6,01/01/2013,,"(34.2187, -118.5055)",19734,3,251,432,,61
0002852692-0001-9,HCP TRAINERS INC,,17400 VANOWEN STREET,LAKE BALBOA,91406-4301,17400 VANOWEN 91406-4301,POST OFFICE BOX #7379,VAN NUYS,91409-7379,611000,"Educational services (including schools, colleges, & universities)",6,09/03/2015,,"(34.1934, -118.5125)",19734,3,260,571,,61
0002856781-0001-8,DONNIE B. INC.,,16936   HART STREET,LAKE BALBOA,91406-4507,16936 HART 91406-4507,5322 WOODMAN AVENUE,SHERMAN OAKS,91401-5830,711510,"Independent artists, writers, & performers",6,01/30/2015,,"(34.1976, -118.5027)",19734,3,261,301,,61
0002857086-0001-1,HEIDI BERGER,,7446 SHOSHONE AVENUE,LAKE BALBOA,91406-2340,7446 SHOSHONE 91406,7446 SHOSHONE AVENUE,LAKE BALBOA,91406-2340,,,6,01/01/2015,,"(34.2054, -118.5153)",19734,3,259,243,,61
0002857487-0001-8,MATTHEW ROWBOTTOM,THAT DOG,6955   RUBIO AVENUE,LAKE BALBOA,91406-4621,6955 RUBIO 91406-4621,6550   GAVIOTA AVENUE,VAN NUYS,91406-6408,711510,"Independent artists, writers, & performers",6,08/01/2015,,"(34.1972, -118.4958)",19734,3,263,300,,61
0002859758-0001-1,AMORDIE CASAYAS YU,AMOR YN PRODUCTIONS,16847   COVELLO STREET,LAKE BALBOA,91406-2714,16847 COVELLO 91406-2714,16847   COVELLO STREET,VAN NUYS,91406-2714,621610,Home health care services,6,10/07/2015,,"(34.2075, -118.5006)",19734,3,263,436,,61
0002860102-0001-7,JUNQIANG YAN,,7524 OAK PARK AVENUE,LAKE BALBOA,91406-2634,7524 OAK PARK 91406-2634,7524   OAK PARK AVENUE,VAN NUYS,91406-2634,812990,All other personal services,6,01/01/2014,,"(34.2074, -118.5048)",19734,3,259,315,,61
0002860110-0001-1,RAPHAELE V ROMANETTI,,7524 OAK PARK AVENUE,LAKE BALBOA,91406-2634,7524 OAK PARK 91406-2634,7524   OAK PARK AVENUE,LAKE BALBOA,91406-2634,812990,All other personal services,6,01/20/2015,,"(34.2074, -118.5048)",19734,3,259,315,,61
0002862716-0001-2,ADRIAN LACASSE,,16718 CANTLAY STREET,LAKE BALBOA,91406-2807,16718 CANTLAY 91406-2807,5812   HALBRENT AVENUE,VAN NUYS,91411-3024,512100,Motion picture & video industries (except video rental),6,01/02/2013,,"(34.2022, -118.4971)",19734,3,263,436,,61
0002863543-0001-1,GARDEN VIEW LIVING INC,,6844 ENCINO AVENUE,LAKE BALBOA,91406-4326,6844 ENCINO 91406-4326,7019 ETHEL AVENUE,NORTH HOLLYWOOD,91605-4729,621610,Home health care services,6,11/01/2015,,"(34.1947, -118.5142)",19734,3,260,1091,,61
0002863550-0001-1,MARIVELA CHAVEZ,JAZZMYNN'S CLEANING SERVICE,6451 HAYVENHURST AVENUE,LAKE BALBOA,91406-5722,6451 HAYVENHURST 91406-5722,,,,561720,Janitorial services,6,10/27/2015,,"(34.1878, -118.4923)",19734,3,262,298,,61
0002863559-0001-1,ELIZABETH SHUBOV,ELIZABETH SHUBOV LAW OFFICE,16605 HAMLIN STREET,LAKE BALBOA,91406-5616,16605 HAMLIN 91406-5616,16605 HAMLIN STREET,LAKE BALBOA,91406-5616,541100,Legal services,6,10/01/2015,,"(34.1884, -118.4953)",19734,3,262,297,,61
0002867150-0001-7,RICHARD CARDONA,,16545 HAMLIN STREET,LAKE BALBOA,91406-5614,16545 HAMLIN 91406-5614,16545 HAMLIN STREET,LAKE BALBOA,91406-5614,812990,All other personal services,6,09/01/2014,,"(34.1884, -118.4942)",19734,3,262,297,,61
0002867448-0001-4,S & R LLC,,6500 WOODLEY AVENUE,LAKE BALBOA,91406-6491,6500 WOODLEY 91406-6491,1061 E PROVIDENCIA AVENUE,BURBANK,91501-1544,531100,Lessors of real estate (including mini warehouses & self-storage units),6,10/01/2014,,"(34.1887, -118.4836)",19734,3,225,298,,61
0002867483-0001-6,BALAZS PATAKI,PRO INCH,7018 LOUISE AVENUE,LAKE BALBOA,91406-3548,7018 LOUISE 91406-3548,,,,561790,Other services to buildings & dwellings,6,11/12/2015,,"(34.1978, -118.5098)",19734,3,261,301,,61
0002869602-0001-3,OMA CRAWFORD,,16524 GILMORE STREET,LAKE BALBOA,91406-5607,16524 GILMORE 91406-5607,16524 Gilmore,Van Nuys,91406-5607,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",6,01/01/2013,,"(34.1874, -118.4934)",19734,3,262,297,,61
0002870354-0001-7,MICHAEL SCOTT DELPIER,,17164   CANTLAY STREET,LAKE BALBOA,91406-2518,17164 CANTLAY 91406-2518,17164   CANTLAY STREET,VAN NUYS,91406-2518,541990,"All other professional, scientific, & technical services",6,04/01/2014,,"(34.2019, -118.5076)",19734,3,259,315,,61
0002870470-0001-4,JANICE E BERRIDGE,,6716 RUFFNER AVENUE,LAKE BALBOA,91406-5641,6716 RUFFNER 91406-5641,6716 RUFFNER AVENUE,LAKE BALBOA,91406-5641,812190,Other personal care services (including diet & weight reducing centers),6,12/01/2015,,"(34.1918, -118.4959)",19734,3,262,297,,61
0002878015-0001-1,PERLA SULLIVAN/ WARREN SULLIVAN,ALA ILIMA COMPANY,16851   HART STREET,LAKE BALBOA,91406-4506,16851 HART 91406-4506,,,,541990,"All other professional, scientific, & technical services",6,03/02/2015,,"(34.1978, -118.5007)",19734,3,263,300,,61
0002880237-0001-1,ERIC MEYERS,,17611 VICTORY BLVD,LAKE BALBOA,91406-5334,17611 VICTORY 91406-5334,17611   VICTORY BLVD,LAKE BALBOA,91406-5334,532290,Other consumer goods rental,6,03/01/2013,,"(34.1871, -118.5167)",19734,3,260,571,,61
0002881345-0001-1,MITCHEL ROBERT HANSEN,,17522   KITTRIDGE STREET,LAKE BALBOA,91406-5321,17522 KITTRIDGE 91406-5321,17522   KITTRIDGE STREET,LAKE BALBOA,91406-5321,711510,"Independent artists, writers, & performers",6,01/17/2014,,"(34.19, -118.5151)",19734,3,260,571,,61
0002885438-0001-9,"LEVITATION PRODUCTIONS, INC.",,7418   GAVIOTA AVENUE,LAKE BALBOA,91406-3041,7418 GAVIOTA 91406-3041,7418   GAVIOTA AVENUE,LAKE BALBOA,91406-3041,,,6,01/04/2016,,"(34.2055, -118.4811)",19734,3,221,261,,61
0002885786-0001-2,CHAD BOERSEMA,CHAD BOERSEMA PHOTOGRAPHY -  FOTOCHAD,6524 WHITAKER AVENUE,LAKE BALBOA,91406-5516,6524 WHITAKER 91406-5516,6524   WHITAKER AVENUE,VAN NUYS,91406-5516,541920,Photographic services,6,01/01/2013,,"(34.1895, -118.4979)",19734,3,262,297,,61
0002887146-0001-3,A & E CONSTRUCTION & PAINTING INC,,7330   LASAINE AVENUE,LAKE BALBOA,91406-2416,7330 LASAINE 91406-2416,7330   LASAINE AVENUE,LAKE BALBOA,91406-2416,233320,Commercial and Institutional Building Construction (1997 NAICS),6,01/21/2016,,"(34.2038, -118.5106)",19734,3,259,243,,61
0002888620-0001-7,CHRISTOPHER FABER,,7902 GENESTA AVENUE,LAKE BALBOA,91406-1624,7902 GENESTA 91406-1624,7902 GENESTA AVENUE,LAKE BALBOA,91406-1624,512200,Sound recording industries,6,01/01/2013,,,,,,,,
0002889875-0001-1,CHARLES DAVID CARPENTER,,17506   GILMORE STREET,LAKE BALBOA,91406-5307,17506 GILMORE 91406,17506   GILMORE STREET,LAKE BALBOA,91406-5307,,,6,01/01/2016,,"(34.1874, -118.5146)",19734,3,260,571,,61
0002890205-0001-8,JOSE ANTONIO SALAZAR,,16505   VANOWEN STREET   #120,LAKE BALBOA,91406-4735,16505 VANOWEN 91406-4735,,,,541990,"All other professional, scientific, & technical services",6,01/03/2015,,"(34.1944, -118.4929)",19734,3,263,300,,61
0002892511-0001-2,RUBIO VILLAS,,7203   RUBIO AVENUE   #101,LAKE BALBOA,91406-2874,7203 RUBIO 91406-2874,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),6,02/01/2016,,"(34.2014, -118.4957)",19734,3,263,436,,61
0002892607-0001-4,11828 RUNNYMEDE LLC,,7355   BALBOA BLVD   SUITE #100,LAKE BALBOA,91406-2704,7355 BALBOA 91406-2704,,,,531310,Real estate property managers,6,02/06/2015,,"(34.2045, -118.5016)",19734,3,259,315,,61
0002892617-0001-8,8940 RESEDA LLC,,7355   BALBOA BLVD   SUITE #100,LAKE BALBOA,91406-2704,7355 BALBOA 91406-2704,,,,531310,Real estate property managers,6,12/01/2015,,"(34.2045, -118.5016)",19734,3,259,315,,61
0002892636-0001-1,UZI LEVY LLC,,7355   BALBOA BLVD   SUITE #100,LAKE BALBOA,91406-2704,7355 BALBOA 91406-2704,,,,512100,Motion picture & video industries (except video rental),6,01/01/2015,,"(34.2045, -118.5016)",19734,3,259,315,,61
0002894181-0001-0,ADDISON GOSS,,17041   BALTAR STREET,LAKE BALBOA,91406-1007,17041 BALTAR 91406-1007,17041   BALTAR STREET,VAN NUYS,91406-1007,512100,Motion picture & video industries (except video rental),6,05/05/2014,,"(34.2166, -118.5046)",19734,3,251,432,,61
0002896168-0001-9,COHESIVE CONTENT LLC,,7002   FORBES AVENUE,LAKE BALBOA,91406-3721,7002 FORBES 91406-3721,23801   CALABASAS ROAD   SUITE #2026,CALABASAS,91302-1664,512100,Motion picture & video industries (except video rental),6,01/16/2015,,"(34.1976, -118.4987)",19734,3,263,300,,61
0002896511-0001-1,SISKO INC,,7009   JELLICO AVENUE,LAKE BALBOA,91406-3525,7009 JELLICO 91406-3525,23801   CALABASAS ROAD   SUITE #2026,CALABASAS,91302-1664,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",6,11/23/2015,,"(34.1978, -118.5177)",19734,3,261,1091,,61
0002896805-0001-1,MOZIMO INC,,16913   BASSETT STREET,LAKE BALBOA,91406-4513,16913 BASSETT 91406-4513,,,,711300,"Promoters of performing arts, sports, & similar events",6,02/01/2016,,"(34.1958, -118.5019)",19734,3,261,301,,61
0002897119-0001-2,STEPHANIE OWENS,,15932   LYLE WAY,LAKE BALBOA,91406-6165,15932 LYLE 91406-6165,15932   LYLE WAY,VAN NUYS,91406-6165,812990,All other personal services,6,01/01/2013,,"(34.1907, -118.4796)",19734,3,226,296,,61
0002897612-0001-1,LORENA BOCCUTI,BAMBINO,7320   WHITE OAK AVENUE,LAKE BALBOA,91406-2347,7320 WHITE OAK 91406-2347,,,,624410,Child day care services,6,01/01/2016,,"(34.2036, -118.5182)",19734,3,259,243,,61
0002901660-0001-5,SUNSET CREATIVE AGENCY,,16755   ARCHWOOD STREET,LAKE BALBOA,91406-5502,16755 ARCHWOOD 91406,,,,,,6,03/15/2016,,"(34.1932, -118.4986)",19734,3,262,297,,61
0002901720-0001-9,SPARK MASTERS INC,,6630  1/2   GAVIOTA AVENUE,LAKE BALBOA,91406-5943,6630 GAVIOTA 91406-5943,,,,235310,Electrical Contractors (1997 NAICS),6,02/01/2016,,"(34.1911, -118.4809)",19734,3,226,296,,61
0002902000-0001-1,RONALD E TORRES ORTIZ,,6710   BALBOA BLVD   #2,LAKE BALBOA,91406-5575,6710 BALBOA 91406-5575,,,,561720,Janitorial services,6,01/01/2015,,"(34.1923, -118.5008)",19734,3,262,297,,61
0002902001-0001-6,OSCAR C TORRES MARTINEZ,,6710   BALBOA BLVD   #2,LAKE BALBOA,91406-5575,6710 BALBOA 91406-5575,,,,561720,Janitorial services,6,01/01/2015,,"(34.1923, -118.5008)",19734,3,262,297,,61
0002903825-0001-4,SNOW DAY INC,LOAN OUT,6717   RUBIO AVENUE,LAKE BALBOA,91406-5636,6717 RUBIO 91406-5636,,,,522300,Activities related to credit intermediation (including loan brokers),6,04/03/2015,,"(34.1924, -118.4954)",19734,3,262,297,,61
0002904109-0001-5,STRETTO INC,,7418   COLLETT AVENUE,LAKE BALBOA,91406-3014,7418 COLLETT 91406-3014,,,,512100,Motion picture & video industries (except video rental),6,08/26/2015,,"(34.2055, -118.4822)",19734,3,221,261,,61
0002904206-0001-0,18153 NAPA ST LLC,,16461   SHERMAN WAY   SUITE #350,LAKE BALBOA,91406-3828,16461 SHERMAN 91406-3828,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),6,01/27/2015,,"(34.2013, -118.492)",19734,3,2325,436,,61
0002906624-0001-5,WILFRED R TOMANENG JR,WRTNEMO RE SOLUTIONS,7203   RUBIO AVENUE   #207,LAKE BALBOA,91406-2874,7203 RUBIO 91406-2874,19172   INDEX STREET   UNIT #3,PORTER RANCH,91326-1617,812990,All other personal services,6,03/01/2016,,"(34.2014, -118.4957)",19734,3,263,436,,61
0002908049-0001-1,JHOSUAN REYES,SLICK MOTORSPORTS,6817   WOODLEY AVENUE,LAKE BALBOA,91406-4833,6817 WOODLEY 91406-4833,,,,423600,Electrical & electronic goods,6,04/29/2016,,"(34.1944, -118.484)",19734,3,223,294,,61
0002910256-0001-5,NERISSA SOCHAN,,7702   ALDEA AVENUE,LAKE BALBOA,91406-2107,7702 ALDEA 91406-2107,7702   ALDEA AVENUE   #7702,LAKE BALBOA,91406-2107,561300,Employment services,6,05/01/2016,,"(34.2104, -118.5084)",19734,3,251,315,,61
0002911847-0001-2,TANGOTANGO77,STEVIE'S GOURMET CATERING,7135   BALBOA BLVD,LAKE BALBOA,91406-3638,7135 BALBOA 91406-3638,7131   BALBOA BLVD,VAN NUYS,91406-3638,722300,Special food services (including food service contractors & caterers),6,07/01/2016,,"(34.2004, -118.5015)",19734,3,261,301,,61
0002912009-0001-9,JOSE A GARCIA GARCIA AND MARCOS TIRADO,MJ'S LANDSCAPING,6438   FORBES AVENUE,LAKE BALBOA,91406-5504,6438 FORBES 91406-5504,,,,561730,Landscaping services,6,05/25/2016,,"(34.1879, -118.4989)",19734,3,262,297,,61
0002912812-0001-6,MICHELLE BUCELL,MICHELLE BUCELL - PERSONAL TRAINER,17321   SHERMAN WAY,LAKE BALBOA,91406-3503,17321 SHERMAN 91406-3503,17321   SHERMAN WAY,LAKE BALBOA,91406-3503,812190,Other personal care services (including diet & weight reducing centers),6,06/29/2014,,"(34.2015, -118.5108)",19734,3,259,243,,61
0002913396-0001-0,MIGUEL P MERA,GRAINSMEX,6603   ANDASOL AVENUE,LAKE BALBOA,91406-5411,6603 ANDASOL 91406-5411,,,,425120,Wholesale trade agents & brokers,6,05/01/2016,,"(34.1906, -118.5124)",19734,3,260,571,,61
0002913498-0001-7,LUIS DE LEON,R AND L HOSPITALITY SERVICES,6428   WOODLEY AVENUE   UNIT #3,LAKE BALBOA,91406-6531,6428 WOODLEY 91406-6531,,,,561720,Janitorial services,6,06/03/2016,,"(34.1876, -118.4833)",19734,3,225,298,,61
0002917426-0001-1,VIKTORIA TEPLINSKAYA,,17411   VANOWEN STREET      #7,LAKE BALBOA,91406-4303,17411 VANOWEN 91406-4303,,,,711510,"Independent artists, writers, & performers",6,01/01/2011,,"(34.1942, -118.5123)",19734,3,260,1091,,61
0002918281-0001-1,JENNIFER AUDEON,,7359   RUBIO AVENUE,LAKE BALBOA,91406-2826,7359 RUBIO 91406-2826,,,,611000,"Educational services (including schools, colleges, & universities)",6,06/29/2016,,"(34.2047, -118.496)",19734,3,263,436,,61
0002919626-0001-2,MICHELLE GUASTO,,17205 BALTAR STREET,LAKE BALBOA,91406-1011,17205 BALTAR 91406-1011,17205 BALTAR STREET,LAKE BALBOA,91406-1011,512200,Sound recording industries,6,01/01/2014,,"(34.2167, -118.5078)",19734,3,251,432,,61
0002919963-0001-8,LONNA BETTERTON,,17206   WYANDOTTE STREET,LAKE BALBOA,91406-2508,17206 WYANDOTTE 91406-2508,,,,531310,Real estate property managers,6,01/01/2015,,"(34.2028, -118.508)",19734,3,259,315,,61
0002919987-0001-3,EDUARDO OLVERA,OLVERA'S KITCHEN REMODELING,7433   BALBOA BLVD,LAKE BALBOA,91406-2706,7433 BALBOA 91406-2706,,,,238990,All other specialty trade contractors,6,07/07/2016,,"(34.2058, -118.5016)",19734,3,259,315,,61
0002920917-0001-9,TAMAS OPRA,,7442 ALDEA AVENUE,LAKE BALBOA,91406-2503,7442 ALDEA 91406-2503,7442   ALDEA AVENUE,VAN NUYS,91406-2503,441120,Used car dealers,6,04/02/2014,,"(34.2058, -118.5082)",19734,3,259,315,,61
0002922098-0001-3,CHANELLE LAURENCE & CHRISTIAN OJEDA,VALLEY HIGH,17257   LEMAY STREET,LAKE BALBOA,91406-5431,17257 LEMAY 91406-5431,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,01/01/2016,,"(34.1914, -118.5096)",19734,3,261,571,,61
0002923068-0001-0,CARL OTTO HALLBAUER,OTTO'S ATTIC FANS,7031   WHITAKER AVENUE,LAKE BALBOA,91406-3718,7031 WHITAKER 91406-3718,,,,238990,All other specialty trade contractors,6,06/01/2014,,"(34.1985, -118.4981)",19734,3,263,300,,61
0002923451-0001-7,MARIANA MEJIA,,7349   BALBOA BLVD   #8,LAKE BALBOA,91406-2730,7349 BALBOA 91406-2730,,,,541213,Tax preparation services,6,01/01/2014,,"(34.2043, -118.5016)",19734,3,259,315,,61
