"apn","project_number","name","ahtf_pa","site_cd","community","council_district","development_stage","construction_type","housing_type","hcidla_funded","leverage","tax_exempt_conduit_bond","tdc","photo","jobs","developer","management_company","contact_phone"
"6053022021","09-117382","MILAN TOWN HOMES","10006 S BROADWAY CA 90003","1","VERMONT VISTA","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1600000","6340418","0","7940418","http://hcidapp.lacity.org/mpphotos/09-117382/Photo/Website/milan10006sbroad_010-.png","77","Abhay Gokhani Corporation","MILAN TOWN HOMES LLC","(323) 645-6611"
"5037015030","15-122552","ROLLAND CURTIS WEST","1077 W 38TH ST CA 90037","1","EXPOSITION PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","5300000","27498802","2756800","35555602","http://hcidapp.lacity.org/mpphotos/15-122552/Photo/Website/017.JPG",,"Abode Communities","ABODE COMMUNITIES","(213) 629-2702"
"5042027012","05-117193","LEEWARD APTS. (SITE 6)","1811 W 36TH PL CA 90018","6","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5005031026","18-125019","WESTERN AVENUE APARTMENTS","5501 S WESTERN AVE CA 90062","1","WEST VERNON","8","UNDERCONSTRUCTION","REHAB","SPECIAL NEEDS","4660033","6780346","0","11440379","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Figueroa Economical Housing Development Corporation","STEP UP ON SECOND, INC.","(310) 576-1308 x1646"
"5037009012","06-117222","WINDWARD APTS (A/B) (SITE 6)","1253 W 39TH ST CA 90037","6","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5114014020","14-121652","FLORENCE MILLS (SITE 5)","1037 E MARTIN LUTHER KING, JR BLVD CA 90011","5","CENTRAL","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","9389115.63","35861422","0","45250537.63","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","226","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5119011019","13-120909","ROBERTA STEPHENS VILLAS I & II (RECAP) (SITE 2)","1113 E 27TH ST CA 90011","2","CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","3360040","1995093","5355133","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","32","CP Preservation Housing, LLC","CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES","(323) 846-2500"
"5123011023","06-117222","WINDWARD APTS (A/B) (SITE 10)","710 W 30TH ST CA 90007","10","UNIVERSITY PARK","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5110027025","10113","BROADWAY VILLAGE II","5101 S BROADWAY 1-50 CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1987378","10017311","0","12004689","http://hcidapp.lacity.org/mpphotos/010113/Photo/Website/CD_9_-_Broadway_Village_II_-_010113[1].png","53","BEYOND SHELTER HOUSING,","WNC & ASSOCIATES, INC.","(213) 251-2111"
"6022020032","06-117222","WINDWARD APTS (A/B) (SITE 15)","7512 S SAN PEDRO ST 1-4 CA 90003","15","FLORENCE-FIRESTONE","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5110025032","10-117556","SUNRISE APARTMENTS","5125 S MAIN ST 1-46 CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","2202568","11040406","0","13242974","http://hcidapp.lacity.org/mpphotos/10-117556/Photo/Website/10-117556.JPG","91","AMCAL Multi-Housing, Inc(App)","THE JOHN STEWART COMPANY","(213) 787-2710"
"5019025048","15-122043","GILBERT LINDSAY RECAP","601 W 40TH PL CA 90037","1","WEST VERNON","9","UNDERCONSTRUCTION","ACQUISITION + REHAB","FAMILY","0","29918923.2","21428225","51347148.2","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"THOMAS SAFRAN & ASSOCIATES","THOMAS SAFRAN & ASSOCIATES","N/A"
"5119001028","40072","CENTRAL VILLAGE APTS.","1315 E 21ST ST 201-221 CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2762655","21148534","2570000","26481189","http://hcidapp.lacity.org/mpphotos/040072/Photo/Website/CD%209%20-%20Central%20Village.JPG","162","BEYOND SHELTER HDC,(App)","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"6006006026","30157","MAIN STREET VISTAS","5950 Main ST  Los Angeles, CA 90003","1","FLORENCE-FIRESTONE","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2444000","12079680","0","14523680","http://hcidapp.lacity.org/mpphotos/030157/Photo/Website/CD%209%20-%20Main%20St.%20Vistas.jpg","92","MAIN STREET VISTAS,","MONROE GROUP LTD., PROFESSIONAL PROPERTY MANAGEMENT","(303) 322-8888"
"6012009902","18-124723","RESIDENCES ON MAIN","6901 S MAIN ST CA 90003","1","FLORENCE-FIRESTONE","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","21560000","1041000","0","22601000","http://hcidapp.lacity.org/mpphotos/18-124723/Photo/Website/Res.%20on%20main.JPG",,"Residences on Main, L.P.","THE JOHN STEWART COMPANY","(213) 878-2700"
"5055027031","07-117233","HDR I & II (SITE 5)","2714 S ORCHARD AVE CA 90007","5","UNIVERSITY PARK","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"6022009004","05-117217","LEXINGTON APARTMENTS A/B (SITE 7)","7219 S SAN PEDRO ST CA 90003","7","FLORENCE-FIRESTONE","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5110016027","18-125037","BROADWAY APARTMENTS","301 W 49TH ST 1-30 CA 90037","1","SOUTH PARK","9","UNDERCONSTRUCTION","REHAB","SPECIAL NEEDS","4443480","0","0","4443480","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Figueroa Economical Housing Development Corporation","STEP UP ON SECOND, INC.","(310) 576-1308"
"5131006005","14-121613","WASHINGTON 722 TOD","722 E WASHINGTON BLVD CA 90011","1","WHOLESALE DISTRICT","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2280000","23788431","0","26068431","http://hcidapp.lacity.org/mpphotos/14-121613/Photo/Website/P9080222.png","198","Meta Housing Corporation","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5131008039","05-117217","LEXINGTON APARTMENTS A/B (SITE 13)","1151 E 20TH ST CA 90011","13","WHOLESALE DISTRICT","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5020031021","16-123080","WEST A HOMES (RECAP)","4080 S VERMONT AVE CA 90037","1","WEST VERNON","9","UNDERCONSTRUCTION","ACQUISITION + REHAB","FAMILY","0","4809923","5000000","9809923","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"VHJS, L.L.C","BARKER MANAGEMENT","(714) 533-3450"
"5019026009","17-124314","RISE APARTMENTS","4050 S FIGUEROA ST CA 90037","1","SOUTH PARK","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","12000000","0","0","12000000","http://hcidapp.lacity.org/mpphotos/17-124314/Photo/Website/RISE%20apartments%204-16-17.JPG",,"Single Room Occupancy Housing Corporation","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640"
"5001033033","11-117735","FIGUEROA APARTMENTS","5216 S FIGUEROA ST CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","0","0","0","0","http://hcidapp.lacity.org/mpphotos/11-117735/Photo/Website/figueroa_apartments_654_250hm.jpg","19","COALITION FOR RESPONSIBLE COMM. DEVELOPMENT,","COMMUNITY HOUSING MANAGEMENT SERVICES","(562) 597-6200 x242"
"5119005012","05-117217","LEXINGTON APARTMENTS A/B (SITE 14)","1317 E 23RD ST CA 90011","14","CENTRAL","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5120009017","80071","36TH STREET AND BROADWAY APARTMENTS (SITE 2)","161 E 36TH ST CA 90011","2","CENTRAL","9","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2938772","8338570","0","11277342","http://hcidapp.lacity.org/mpphotos/080071/Photo/Website%20Site2/36th-st--broadway---36th-st_250h.jpg","65","Gubb and Barshay","ABODE COMMUNITIES (FORMERLY LACDC)","(213) 225-2812"
"5114014031","14-121652","FLORENCE MILLS (SITE 6)","1047 E MARTIN LUTHER KING, JR BLVD CA 90011","6","CENTRAL","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","9389115.63","35861422","0","45250537.63","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","226","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5108022001","13-120913","ONE WILKINS PLACE (RECAP)","1071 E 48th ST  Los Angeles, CA 90011","1","VERNON CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","3657261","1174874","4832135","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","17","CP Preservation Housing, LLC","CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES","N/A"
"6030011028","05-117193","LEEWARD APTS. (SITE 14)","8318 S MAIN ST CA 90003","14","FLORENCE-FIRESTONE","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5115018900","11-117837","DUNBAR VILLAGE (SITE 3)","4251 S CENTRAL AVE CA 90011","3","VERNON CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","12019660","17563532","0","29583192","http://hcidapp.lacity.org/mpphotos/11-117837/Photo/Website%20Site3/Dunbar2[1].jpg","215","THOMAS SAFRAN & ASSOCIATES","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"5131026028","70018","ADAMS AND CENTRAL MIX-USE","1011 E ADAMS BLVD 1-80 CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","5788800","25260320","0","31049120","http://hcidapp.lacity.org/mpphotos/070018/Photo/Website/CD%209%20-%20Adams%20&%20Central%20Mixed.jpg","281","META HOUSING CORPORATION,","META HOUSING CORPORATION","(310) 575-3543"
"5017027032","10-117605","VERMONT AVENUE APARTMENTS","4915 S VERMONT AVE 1-49 CA 90037","1","VERMONT SQUARE","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3017456","15172897","0","18190353","http://hcidapp.lacity.org/mpphotos/10-117605/Photo/Website/10-117605.JPG","142","Meta Housing Corp.","SOLARI ENTERPRISES INC.","(714) 282-2520 x201"
"5114014009","14-121652","FLORENCE MILLS","1036 E 35TH ST CA 90011","1","CENTRAL","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","9389115.63","35861422","0","45250537.63","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","226","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5103023033","13-119723","CENTRAL AVENUE VILLAGE SQUARE (RECAP)","1060 E 53RD ST CA 90011","1","VERNON CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","5034266","3007104","8041370","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","51","CP Preservation Housing, LLC","CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES","N/A"
"6004015900","13-119709","PARK PLAZA (PLAZA VERMONT)","960 W 62ND PL CA 90044","1","HARVARD PARK","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","8518000","7042910","2397110","17958020","http://hcidapp.lacity.org/mpphotos/13-119709/Photo/Website/150_3038.png","87","THOMAS SAFRAN & ASSOCIATES DEVELOPMENT, INC.","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"6031019008","06-117222","WINDWARD APTS (A/B) (SITE 19)","120 W 78TH ST 1-4 CA 90003","19","FLORENCE-FIRESTONE","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5018037015","60007","CASA DE ANGELES","4900 S FIGUEROA ST 1-49 CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3473280","12884573","0","16357853","http://hcidapp.lacity.org/mpphotos/060007/Photo/Website/CD%209%20-%20Casa%20de%20Angeles.jpg","105","AMCAL CASA DE ANGELES FUND, L.P.","THE JOHN STEWART COMPANY","(213) 787-2700"
"5128022009","10-117457","THE 28TH ST APARTMENTS/FKA THE 28TH ST YMCA","1006 E 28TH ST 1-49 CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","SRO","3287944","18200934","0","21488878","http://hcidapp.lacity.org/mpphotos/10-117457/Photo/Website/10-117457.JPG","216","Clifford Beers Housing, Inc","LEVINE MANAGEMENT GROUP","(310) 730-3925"
"5020032019","16-123080","WEST A HOMES (RECAP) (SITE 2)","4100 S VERMONT AVE CA 90037","2","WEST VERNON","9","UNDERCONSTRUCTION","ACQUISITION + REHAB","FAMILY","0","4809923","5000000","9809923","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"VHJS, L.L.C","BARKER MANAGEMENT","(714) 533-3450"
"5001033033","11-117735","FIGUEROA APARTMENTS","5216 S FIGUEROA ST CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","987637","3784378","0","4772015","http://hcidapp.lacity.org/mpphotos/11-117735/Photo/Website/figueroa_apartments_654_250hm.jpg","19","COALITION FOR RESPONSIBLE COMM. DEVELOPMENT,","COMMUNITY HOUSING MANAGEMENT SERVICES","(562) 597-6200 x242"
"5020025015","07-117233","HDR I & II (SITE 2)","1040 W 43RD ST CA 90037","2","WEST VERNON","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5020027008","70172","TWO WORLD APARTMENTS (SITE 6)","1048 W 42ND ST CA 90037","6","WEST VERNON","9","READY FOR OCCUPANCY","REHAB","SENIORS","3225000","17094146","0","20319146","http://hcidapp.lacity.org/mpphotos/070172/Photo/Website%20Site6/Two%20Worlds%201048%20W%2042nd%20St.%20-%20070172.png","99","TWO WORLDS PRESERVATION LIMITED PARTNERSHIP,","N/A","N/A"
"5114015049","15-122537","PAUL WILLIAMS FAMILY APARTMENTS","1010 E JEFFERSON BLVD  LOS ANGELES, CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","5920435.37","17345555","0","23265990.37","http://hcidapp.lacity.org/mpphotos/15-122537/Photo/Website/Paul%20Williams%201.jpg","192","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5108021026","13-120914","JUANITA TATE LEGACY TOWERS (RECAP)","4827 S CENTRAL AVE 1-118 CA 90011","1","VERNON CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","14005346","10291153","24296499","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","92","CP Preservation Housing, LLC","CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES","N/A"
"5110015013","80071","36TH STREET AND BROADWAY APARTMENTS","4777 S BROADWAY CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2938772","8338570","0","11277342","http://hcidapp.lacity.org/mpphotos/080071/Photo/Website/080071b.JPG","65","Gubb and Barshay","ABODE COMMUNITIES (FORMERLY LACDC)","(213) 225-2812"
"5115019908","11-117837","DUNBAR VILLAGE (SITE 2)","4201 S CENTRAL AVE CA 90011","2","VERNON CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","12019660","17563532","0","29583192","http://hcidapp.lacity.org/mpphotos/11-117837/Photo/Website%20Site2/dunbar4914_005%20copy.png","215","THOMAS SAFRAN & ASSOCIATES","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"5114014007","14-121652","FLORENCE MILLS (SITE 2)","1046 E 35TH ST CA 90011","2","CENTRAL","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","9389115.63","35861422","0","45250537.63","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","226","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5123001900","18-124729","CASA DE ROSAS CAMPUS","2600 S HOOVER ST CA 90007","1","UNIVERSITY PARK","9","UNDERCONSTRUCTION","REHAB","SPECIAL NEEDS","7920000","2560162.35","0","10480162.35","http://hcidapp.lacity.org/mpphotos/18-124729/Photo/Website/Casa%20de%20Rosas.JPG",,"WARD Economic Development Corporation","TELACU","(323) 838-8556"
"5018034019","40050","MANSI TOWN HOMES","4520 S FIGUEROA ST 1-21 CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","N/A","N/A","892500","4654752","0","5547252","http://hcidapp.lacity.org/mpphotos/040050/Photo/Website/CD%209%20-%20Mansi%20Town%20Homes%20-%20040050.jpg","40","MANSI TOWN HOMES L.P.,","MANSI TOWN HOMES L.P.,","(323) 465-6611"
"5001021032","14-120872","FIGUEROA SENIOR HOUSING (RECAP)","5503 S FIGUEROA ST CA 90037","1","WEST VERNON","9","READY FOR OCCUPANCY","N/A","N/A","0","4001864","1584000","5585864","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","29","CP Preservation Housing, LLC","SOLARI ENTERPRISES, INC.","N/A"
"5128015021","09-117212","THE CROSSING ON 29TH ST.","814 E 29TH ST  Los Angeles, CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3262880","17610140","0","20873020","http://hcidapp.lacity.org/mpphotos/09-117212/Photo/Website/crossingat29thgo12612_031-.png","121","UHC LA 29, L.P.","HYDER PROPERTY MANAGEMENT PROFESSIONALS","(760) 591-9737"
"5114014006","14-121652","FLORENCE MILLS (SITE 3)","3501 S CENTRAL AVE CA 90011","3","CENTRAL","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","9389115.63","35861422","0","45250537.63","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","226","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5055026019","07-117237","QUEEN APARTMENTS","2620 S ORCHARD AVE CA 90007","1","UNIVERSITY PARK","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","10271751","7300000","17571751","http://hcidapp.lacity.org/mpphotos/07-117237/Photo/Website/Queens%20Apt%20(site1)%202620%20Orchid.png",,"N/A","THE JOHN STEWART COMPANY","(213) 833-1860"
"5114026039","70032","RITTENHOUSE SQUARE","3310 S CENTRAL AVE CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","5683872","22735937","0","28419809","http://hcidapp.lacity.org/mpphotos/070032/Photo/Website/CD%209%20-%20Rittenhouse%20Square.jpg","245","THOMAS SAFRAN & ASSOCIATES,","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"5131020009","05-117217","LEXINGTON APARTMENTS A/B (SITE 11)","1145 E 24TH ST CA 90011","11","CENTRAL","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5108021026","20288","MOUNT ZION TOWERS","4827 S CENTRAL AVE 1-118 CA 90011","1","VERNON CENTRAL","9","READY FOR OCCUPANCY","REHAB","SENIORS","1833759","2925649","3701300","8460708","http://hcidapp.lacity.org/mpphotos/020288/Photo/Website/CD%209%20-%20Mount%20Zion.JPG","16","CONCERNED CITIZENS OF SOUTH CENTRAL LA,","CONCERNED CITIZENS OF SCLA","(323) 846-2500"
"5115019033","11-117837","DUNBAR VILLAGE","4225 S CENTRAL AVE CA 90011","1","VERNON CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","12019660","17563532","0","29583192","http://hcidapp.lacity.org/mpphotos/11-117837/Photo/Website/Dunbar%20Village.JPG","215","THOMAS SAFRAN & ASSOCIATES","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"5109004053","14-121135","PALOMA TERRACE","5000 S MAIN ST CA 90037","1","SOUTH PARK","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","25023772","0","25023772","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","184","Retirement Housing Foundation","FOUNDATION PROPERTY MANAGEMENT, INC.","(562) 257-5100"
"5128024037","13-120909","ROBERTA STEPHENS VILLAS I & II (RECAP)","1035 E 27TH  Los Angeles, CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","3360040","1995093","5355133","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","32","CP Preservation Housing, LLC","CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES","(323) 846-2500"
"5001024019","60012","MIMMIM TOWN HOMES","5417 S FIGUEROA ST 1-21 CA 90037","1","WEST VERNON","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","945683","6101295","0","7046978","http://hcidapp.lacity.org/mpphotos/060012/Photo/Website/CD%209%20-%20Mimmim%20Townhomes.jpg","48","CENTRAL VALLEY COALITION FOR AFFORDABLE HOUSING","BARKER MANAGEMENT INC.","(323) 465-6611"
"5019023028","09-117207","STOVALL VILLAS","4057 S FIGUEROA ST CA 90037","1","WEST VERNON","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4230942","4868100","0","9099042","http://hcidapp.lacity.org/mpphotos/09-117207/Photo/Website/Stovall%20villas.jpg","85","Laurel Place West Hollywood, Inc.","HDSI MANAGEMENT INC.","(323) 231-1104"
"6041015033","06-117222","WINDWARD APTS (A/B) (SITE 17)","219 E 87TH PL CA 90003","17","GREEN MEADOWS","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5119002017","05-117217","LEXINGTON APARTMENTS A/B (SITE 12)","1386 E 20TH ST CA 90011","12","CENTRAL","9","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5114014004","14-121652","FLORENCE MILLS (SITE 4)","3509 S CENTRAL AVE CA 90011","4","CENTRAL","9","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","9389115.63","35861422","0","45250537.63","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","226","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5128015021","09-117212","THE CROSSING ON 29TH ST.","814 E 29TH ST  Los Angeles, CA 90011","1","CENTRAL","9","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","0","0","0","http://hcidapp.lacity.org/mpphotos/09-117212/Photo/Website/crossingat29thgo12612_031-.png","121","UHC LA 29, L.P.","SOLARI ENTERPRISES, INC","(714) 282-2520"
"5072034028","14-121637","ARLINGTON SQUARE","3101 W VENICE BLVD CA 90019","1","VICTORIA PARK","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3877600","14415331","0","18292931","http://hcidapp.lacity.org/mpphotos/14-121637/Photo/Website/150_2872.png","143","A COMMUNITY OF FRIENDS","BARKER MANAGEMENT INC.","(714) 533-3450"
"5503024004","14-121119","LDK SENIOR APARTMENTS (SITE 2)","540 S KINGSLEY DR CA 90020","2","KOREATOWN","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","7687337","17414515","212000","25313852","http://hcidapp.lacity.org/mpphotos/14-121119/Photo/Website%20Site2/LDK%20540%20Kingley.png","199","LTSC COMMUNITY DEVELOPMENT CORP,","LEVINE MANAGEMENT GROUP, INC.","(310) 358-3489"
"5073007020","70035","ST. ANDREWS","1511 S ST ANDREWS PL 1-43 CA 90019","1","HARVARD HEIGHTS","10","READY FOR OCCUPANCY","REHAB","FAMILY","1075000","7554360","0","8629360","http://hcidapp.lacity.org/mpphotos/070035/Photo/Website/CD%2010%20-%20St.%20Andrews%20-%20070035.png","39","JAMBOREE HOUSING CORPORATION,","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"5080024024","40006","HARVARD HEIGHTS","950-960 1/2 S HARVARD BLVD CA 90006","1","KOREATOWN","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","3405164","8458700","0","11863864","http://hcidapp.lacity.org/mpphotos/040006/Photo/Website/CD%2010%20-%20Harvard%20Heights.png","75","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 388-2722 x1149"
"5050011006","06-117222","WINDWARD APTS (A/B) (SITE 5)","2815 S WEST BLVD CA 90016","5","CRENSHAW DISTRICT","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5053006050","11-118593","JEFFERSON PARK TERRACE","3023 S WESTERN AVE CA 90018","1","EXPOSITION PARK","10","READY FOR OCCUPANCY","DEMO/NEW CONSTRUCTION","FAMILY","0","17162642","0","17162642","http://hcidapp.lacity.org/mpphotos/11-118593/Photo/Website/jeffersonparkterrace42314_004.png","154","MERCY HOUSING CALIFORNIA 56","MERCY HOUSING MANAGEMENT GROUP (MHM)","(303) 830-3300"
