LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000115289-0001-3,JAMES A STRAIN,,6613 CANTALOUPE AVENUE,VAN NUYS,91405-4804,6613 CANTALOUPE 91405,,,,541600,"Management, scientific, & technical consulting services",2,01/01/1999,,"(34.1904, -118.4345)",19733,5,235,508,,70
0000115630-0001-7,"STUDIO ART & TECHNOLOGY, LLC",,9545 WENTWORTH STREET,SUNLAND,91040-1626,9545 WENTWORTH 91040-1626,,,,423400,Professional & commercial equipment & supplies,2,02/01/1994,,,,,,,,
0000115659-0001-5,MARC C MATZNER,,11139 ACAMA STREET #301,N HOLLYWOOD,91602-3062,11139 ACAMA 91602-3062,,,,541219,Other accounting services,2,01/01/2000,,"(34.1461, -118.3719)",8489,5,348,1335,,84
0000115810-0001-6,KIM NEISTADT,,4313 TUJUNGA AVENUE #1,STUDIO CITY,91604-2764,4313 TUJUNGA 91604-2764,4313 TUJUNGA AVENUE    #1,STUDIO CITY,91604-2764,541100,Legal services,2,01/30/1997,,"(34.148, -118.3789)",8492,5,343,1335,,84
0000115813-0001-0,INTERMOUNTAIN LOCK AND SECURITY SUPPLY CO.,IML SECURITY SUPPLY,7655 N SAN FERNANDO ROAD,BURBANK,91505-1073,7655 SAN FERNANDO 91505-1073,,,,444130,Hardware stores,2,05/01/2003,,"(34.2077, -118.3566)",19335,5,167,483,,21
0000115839-0001-4,GREGORY K PINCUS,,13607   DELANO STREET,VALLEY GLEN,91401-3035,13607 DELANO 91401-3035,13607 DELANO STREET,VAN NUYS,91401-3035,541600,"Management, scientific, & technical consulting services",2,01/01/1999,,"(34.1824, -118.4292)",19729,5,186,500,,70
0000115860-0001-4,"JULIAN GERSHFELD DDS, APC",,5160 VINELAND AVENUE #105,NORTH HOLLYWOOD,91601-3888,5160 VINELAND 91601-3888,7315 W SUNSET BLVD #A,LOS ANGELES,90046-3421,621111,Offices of physicians (except mental health specialists),2,03/01/1994,,"(34.1639, -118.3702)",8488,5,212,553,,13
0000115954-0001-7,CAREER ENCORES INC,,6180 LAUREL CANYON BLVD #325,NORTH HOLLYWOOD,91606-3252,6180 LAUREL CANYON 91606-3252,3700 WILSHIRE BLVD #200,LOS ANGELES,90010-2903,561500,Travel arrangement & reservation services,2,06/20/1983,,,,,,,,
0000116432-0001-7,APRIL K HONG,,5315 BELLINGHAM AVENUE UNIT #204,VALLEY VILLAGE,91607-5090,5315 BELLINGHAM 91607-5090,5315 BELLINGHAM AVENUE UNIT #204,VALLEY VILLAGE,91607-5090,541600,"Management, scientific, & technical consulting services",2,12/29/2002,,"(34.1672, -118.3998)",8890,5,205,637,17,39
0000116467-0001-1,ERIC J DIEHL,ERIC DIEHL CONTRACTING,7753 VARNA AVENUE,N HOLLYWOOD,91605-1740,7753 VARNA 91605-1740,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),2,07/17/2002,,"(34.21, -118.4247)",8888,5,163,463,,71
0000116575-0001-3,STEPHEN C GIBSON,,10361 FLOWERDALE COURT,SUN VALLEY,91352-3534,10361 FLOWERDALE 91352,,,,541600,"Management, scientific, & technical consulting services",2,01/07/1999,,"(34.2243, -118.3589)",19335,5,7,425,,21
0000116603-0001-7,JANET NASELOW,,4445 CARTWRIGHT AVENUE,TOLUCA LAKE,91602-2304,4445 CARTWRIGHT 91602-2304,,,,,,2,05/01/1986,,"(34.1514, -118.3631)",8489,7,342,703,,5
0000116647-0001-0,MITCHELL DANTON,,5913 HILLVIEW PARK AVENUE,VAN NUYS,91401-4024,5913 HILLVIEW PARK 91401,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",2,01/01/2000,,"(34.1777, -118.427)",19729,5,186,500,,70
0000116951-0001-1,MARLA EGLASH ABRAHAM,,4224 CAMELLIA AVENUE,STUDIO CITY,91604-2936,4224 CAMELLIA 91604,,,,541600,"Management, scientific, & technical consulting services",2,05/01/2001,,"(34.1456, -118.3822)",8492,5,347,706,,84
0000117115-0010-5,FP STORES INC,,12201   VICTORY BLVD,NORTH HOLLYWOOD,91606-3206,12201 VICTORY 91606-3206,15001 S FIGUEROA STREET,GARDENA,90248-1721,448140,Family clothing stores,2,10/01/2015,,"(34.1877, -118.399)",8889,5,189,495,,13
0000117401-0001-9,BURBANK HOLDINGS 2000 LLC,RETAIL SHOPPING CENTER,11009 BURBANK BLVD,N HOLLYWOOD,91601-2480,11009 BURBANK 91601-2480,6520 PLATT AVENUE #PMB 126,WEST HILLS,91307-3218,531100,Lessors of real estate (including mini warehouses & self-storage units),2,03/09/2004,,"(34.1721, -118.3707)",8488,5,208,279,,13
0000117407-0001-6,STUART J WEISS,STUDIO CITY TM,5161 LANKERSHIM BLVD #200,NORTH HOLLYWOOD,91601-4962,5161 LANKERSHIM 91601-4962,5161 LANKERSHIM BLVD #200,NORTH HOLLYWOOD,91601-4962,512100,Motion picture & video industries (except video rental),2,08/08/1994,,"(34.1641, -118.3742)",8488,5,210,1333,,13
0000117471-0001-4,LAWRENCE DEVORE/JOE ENGLE ET AL,WOODMAN MANOR APTS,6712 WOODMAN AVENUE,VAN NUYS,91401-1033,6712 WOODMAN 91401-1033,734 BART EARLE WAY SUITE #105,ROLLING HILLS ESTATES,90274-3663,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/02/1977,,"(34.1924, -118.4312)",19729,5,183,499,,70
0000117479-0001-1,MARIO NERO,MARIOS GARDENING/MAINTENANCE SERVICE,11141 DEBBY STREET,N HOLLYWOOD,91606-3726,11141 DEBBY 91606-3726,,,,561730,Landscaping services,2,03/10/1994,,"(34.1839, -118.3733)",8889,5,196,487,,13
0000117579-0001-9,JAMES W BATES,,13512 HARTLAND STREET,VAN NUYS,91405-4237,13512 HARTLAND 91405-4237,13512 HARTLAND STREET,VAN NUYS,91405-4237,711510,"Independent artists, writers, & performers",2,05/01/2000,,"(34.1948, -118.4271)",19733,5,183,491,,70
0000117588-0018-2,GARFIELD BEACH CVS LLC,CVS/PHARMACY #16095,11051   VICTORY BLVD,NORTH HOLLYWOOD,91606-3719,11051 VICTORY 91606-3719,1   CVS DRIVE,WOONSOCKET,02895-6146,446110,Pharmacies & drug stores,2,12/16/2015,,"(34.1882, -118.3714)",8889,5,196,1076,,13
0000118000-0002-7,KANJANA PENNSON,RUSTIC SPOON VALLEY VILLAGE,12500 MAGNOLIA BLVD,VALLEY VILLAGE,91607-2306,12500 MAGNOLIA 91607-2306,,,,722110,Full-service restaurants,2,02/20/2020,,"(34.1646, -118.4057)",8890,5,191,636,17,39
0000118147-0022-6,CONTINENTAL EXCHANGE SOLUTIONS,RIA FINANCIAL SERVICES,12727 SHERMAN WAY,NORTH HOLLYWOOD,91605-5032,12727 SHERMAN 91605-5032,6565 KNOTT AVENUE,BUENA PARK,90620-1139,522300,Activities related to credit intermediation (including loan brokers),2,05/01/2011,,"(34.2012, -118.41)",8888,5,179,493,,71
0000118147-0043-9,CONTINENTAL EXCHANGE SOLUTIONS,RIA MONEY TRANSFER,6140 LANKERSHIM BLVD,NORTH HOLLYWOOD,91606-4808,6140 LANKERSHIM 91606-4808,7001 VILLAGE DRIVE SUITE #200,BUENA PARK,90621-2232,523900,Other financial investment activities (including investment advice),2,03/01/2022,,"(34.1822, -118.3842)",8889,5,195,546,,13
0000118164-0001-7,LEO A KOSTKA/DAWN KOSTKA,,4640 COLFAX AVENUE #2,NORTH HOLLYWOOD,91602-1047,4640 COLFAX 91602-1047,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/1976,,"(34.155, -118.3877)",8489,5,344,1330,17,39
0000118559-0001-9,HSM ENTERPRISES INC,UTILITY REFRIGERATOR,12160 SHERMAN WAY,NORTH HOLLYWOOD,91605-5501,12160 SHERMAN 91605-5501,POST OFFICE BOX #570782,TARZANA,91357-0782,424990,Other miscellaneous nondurable goods,2,10/01/2004,,"(34.2008, -118.3981)",8888,5,178,495,,14
0000118698-0001-7,HRACH POLADYAN,GRANIMAR,12665 WELBY WAY,N HOLLYWOOD,91606-1211,12665 WELBY 91606-1211,,,,233210,Single Family Housing Construction (1997 NAICS),2,11/01/2003,,"(34.1925, -118.4077)",8889,5,180,406,,70
0000118953-0001-4,FIEL L DIGNADICE,CAL-HOME DESIGN & CAD SERVICE,6643 CLEON AVENUE #,NORTH HOLLYWOOD,91606-2109,6643 CLEON 91606-2109,,,,561300,Employment services,2,07/01/2004,,"(34.1913, -118.3681)",8889,5,172,486,,13
0000118980-0001-1,HEROUS GHARBIGI,CIGAR SPOT & GIFT,8741 GLENOAKS BLVD,SUN VALLEY,91352-2802,8741 GLENOAKS 91352-2802,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,09/08/2003,,"(34.2276, -118.3642)",19335,5,7,425,,21
0000119109-0001-5,MARINA M VASQUEZ,COL FLOWERS | COL'S FLOWERS,12160   HAMLIN STREET,NORTH HOLLYWOOD,91606-1409,12160 HAMLIN 91606-1409,12644   CATHY STREET,SYLMAR,91342-3332,453110,Florists,2,02/15/1994,,"(34.1884, -118.3982)",8889,5,189,495,,13
0000119302-0001-0,KINGSLEY / JOY OBI NWOKEJI,U S GOVERNMENT CAREER SERVICE,10523 BURBANK BLVD SUITE #106,NORTH HOLLYWOOD,91601-2235,10523 BURBANK 91601-2235,POST OFFICE BOX #50034,STUDIO CITY,91614-5004,611000,"Educational services (including schools, colleges, & universities)",2,01/03/1994,,"(34.1721, -118.3601)",8488,5,208,526,,13
0000119712-0001-6,ADAPT CONSULTING INC,,13618 LEMAY STREET,VAN NUYS,91401-1114,13618 LEMAY 91401-1114,,,,452000,General merchandise stores,2,03/01/1994,,,,,,,,
0000120183-0001-8,JEAN M VIVES,C F S S,6033 FULCHER AVENUE,N HOLLYWOOD,91606-4925,6033 FULCHER 91606-4925,6033 FULCHER AVENUE,NORTH HOLLYWOOD,91606-4925,233210,Single Family Housing Construction (1997 NAICS),2,03/18/1994,,"(34.1802, -118.3731)",8889,5,196,487,,13
0000120284-0002-9,REGINA L MANCE,IN THE FLOW WELLNESS,10153   RIVERSIDE DRIVE,TOLUCA LAKE,91602-2562,10153 RIVERSIDE 91602-2562,POST OFFICE BOX #570851,TARZANA,91357-0851,812990,All other personal services,2,11/08/2016,,"(34.1525, -118.3525)",8489,7,342,702,,5
0000120524-0001-3,WESTERN COSTUME CO INC,,11041 VANOWEN STREET,N HOLLYWOOD,91605-6314,11041 VANOWEN 91605-6314,,,,424300,"Apparel, piece goods, & notions",2,08/01/1976,,"(34.1939, -118.3716)",8889,5,177,1076,,13
0000121790-0002-2,"BEN GROUP, INC.",,11034 SHERMAN WAY UNIT #D,SUN VALLEY,91352-4903,11034 SHERMAN 91352-4903,15250 VENTURA BLVD SUITE #300,SHERMAN OAKS,91403-3214,541800,Advertising & related services,2,01/03/2012,,"(34.2004, -118.372)",8888,5,170,1298,,14
0000121908-0001-4,ARTHUR CASTELLANOS DDS,CENTRO DENTAL LATINO,5631 LANKERSHIM BLVD,N HOLLYWOOD,91601-1723,5631 LANKERSHIM 91601-1723,5631 LANKERSHIM BLVD,NORTH HOLLYWOOD,91601-1723,621111,Offices of physicians (except mental health specialists),2,08/15/1984,,"(34.1728, -118.3794)",8488,5,192,813,,13
0000122145-0002-5,GRIGOR SIRKEDZHYAN,CUSTOM GUTTERS,6460   MATILIJA AVENUE,VAN NUYS,91401-1532,6460 MATILIJA 91401-1532,,,,812990,All other personal services,2,06/27/2016,,"(34.1884, -118.4332)",19729,5,235,508,,70
0000122359-0001-5,VAHE BONOUGHOUNIAN,AUTO OUTLET,6000 VINELAND AVENUE,N HOLLYWOOD,91606-4912,6000 VINELAND 91606-4912,11800 ANDASOL AVENUE,GRANADA HILLS,91344-2237,441110,New car dealers,2,08/01/1994,,"(34.1794, -118.3703)",8488,5,199,1077,,13
0000122568-0002-9,COLLECTOR'S PARADISE INC,,5118 LANKERSHIM BLVD,NORTH HOLLYWOOD,91601-3717,5118 LANKERSHIM 91601-3717,7131 WINNETKA AVENUE,WINNETKA,91306-3646,424920,"Books, periodicals, & newspapers",2,09/05/2019,,"(34.1635, -118.3735)",8488,5,210,553,,13
0000122607-0001-2,G/K MULLER LLC,G K MULLER LLC,5419 HERMITAGE AVENUE,N HOLLYWOOD,91607-2059,5419 HERMITAGE 91607-2059,13642 Gladstone,Sylmar,91342-1507,531100,Lessors of real estate (including mini warehouses & self-storage units),2,04/27/1984,,"(34.169, -118.4003)",8890,5,204,1235,17,39
0000122985-0001-7,RAY N ROSTAD,,11637 HARTSOOK STREET,N HOLLYWOOD,91601-3616,11637 HARTSOOK 91601,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",2,04/16/2000,,"(34.1639, -118.3863)",8488,5,207,1330,17,39
0000123122-0001-3,AMERICAN COSTUME CORP,,12980 RAYMER STREET,N HOLLYWOOD,91605-4211,12980 RAYMER 91605-4211,,,,448190,Other Clothing Stores,2,10/18/1977,,"(34.2051, -118.4165)",8888,5,163,493,,71
0000123221-0001-7,BRIAN G SO,RB TRAVEL & TOURS,4821   LANKERSHIM BLVD   SUITE #F288,NORTH HOLLYWOOD,91601-4538,4821 LANKERSHIM 91601-4538,4821   LANKERSHIM BLVD   SUITE #F288,NORTH HOLLYWOOD,91601-4538,561500,Travel arrangement & reservation services,2,07/25/1993,,"(34.158, -118.3711)",8489,5,211,1333,,13
0000124494-0001-0,ZARE SARKISSIAN,SUMMIT KLEANERETTE CLEANERS,12115 RIVERSIDE DRIVE,VALLEY VILLAGE,91607-3832,12115 RIVERSIDE 91607-3832,,,,812310,Coin-operated laundries & drycleaners,2,03/05/1994,,"(34.1576, -118.3969)",8890,5,345,1336,17,39
0000124543-0001-5,ILYA GOLDIN,STAR TECH,6525 CLEON AVENUE #2,NORTH HOLLYWOOD,91606-2772,6525 CLEON 91606-2772,6525 CLEON AVENUE UNIT #2,NORTH HOLLYWOOD,91606-2772,235310,Electrical Contractors (1997 NAICS),2,04/29/1994,,"(34.1889, -118.3681)",8889,5,172,486,,13
0000124882-0001-0,ARMEN HOVHANASIAN,,7261 ETHEL AVENUE #A,N HOLLYWOOD,91605-4271,7261 ETHEL 91605-4271,,,,,,2,09/28/1994,,"(34.2024, -118.4181)",8888,5,163,493,,71
0000125002-0001-2,NORTH VINE STUDIOS INC,,7001 MATILIJA AVENUE,VAN NUYS,91405-3332,7001 MATILIJA 91405-3332,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,10/01/1994,,"(34.1975, -118.4334)",19733,5,234,506,,18
0000125325-0001-8,MERCHANT IMPORT GLOBAL LLC,,7355 LANKERSHIM BLVD #87,N HOLLYWOOD,91605-3847,7355 LANKERSHIM 91605-3847,21621 BRYANT STREET,CANOGA PARK,91304-2647,448310,Jewelry stores,2,05/01/1994,,"(34.2039, -118.3877)",8888,5,169,478,,14
0000125540-0001-9,ALBERTO ALVARADO,,12547 SHERMAN WAY UNIT #E,NORTH HOLLYWOOD,91605-7105,12547 SHERMAN 91605-7105,,,,,,2,05/01/1994,,"(34.2012, -118.4063)",8888,5,180,1503,,71
0000125600-0001-2,NICOLE M COMER,MICHELLE COHEN MANAGEMENT,5851 HAZELTINE AVENUE #216,SHERMAN OAKS,91401-3760,5851 HAZELTINE 91401-3760,4827 QUAILGATE DRIVE,SPRING,77373-8535,561300,Employment services,2,12/08/2000,,"(34.1768, -118.4399)",19729,5,244,400,,70
0000125651-0002-3,ANDRE R DUGUAY,MAGICK TREASURES,5421   DENNY AVENUE,NORTH HOLLYWOOD,91601-2810,5421 DENNY 91601-2810,,,,315000,Apparel mfg.,2,09/21/2016,,"(34.1692, -118.3649)",8488,5,208,526,,13
0000125689-0001-2,IRANOKIT DANESHRAD,IRENE TAILORING,4383 TUJUNGA AVENUE    #G,STUDIO CITY,91604-2771,4383 TUJUNGA 91604-2771,4383   TUJUNGA AVENUE   #G,STUDIO CITY,91604-2771,561500,Travel arrangement & reservation services,2,01/12/2001,,"(34.1499, -118.3789)",8492,5,343,1335,,84
0000125776-0001-3,BLUESTONE MANSORY INC,,7965 LLOYD AVENUE,N HOLLYWOOD,91605-1704,7965 LLOYD 91605-1704,,,,235420,"Drywall, Plastering, Acoustical, and Insulation Contractors (1997 NAICS)",2,04/27/1994,,"(34.2154, -118.4206)",8888,5,163,463,,71
0000125854-0001-5,MAURICE ELMALEH,,12309 OXNARD STREET #3,N HOLLYWOOD,91606-4647,12309 OXNARD 91606-4647,6016 SAINT CLAIR AVENUE,NORTH HOLLYWOOD,91606-4630,233210,Single Family Housing Construction (1997 NAICS),2,12/01/2000,,"(34.1794, -118.4011)",8889,5,188,564,,70
0000125979-0001-3,RUNDY RANN,,13444 SHERMAN WAY,N HOLLYWOOD,91605-4415,13444 SHERMAN 91605-4415,,,,722110,Full-service restaurants,2,05/18/1994,,"(34.2012, -118.4256)",8888,5,,286,,71
0000126211-0001-5,NGHIA V HUYNH,CLASSIS DONUT,4352 LAUREL CANYON BLVD,STUDIO CITY,91604-1709,4352 LAUREL CANYON 91604-1709,,,,722110,Full-service restaurants,2,11/27/2000,,"(34.0, -118.0)",9325,,1246,,,
0000126241-0001-6,NARANOUSH INC,AUTO PLAZA RADFORD AVE,4021 RADFORD AVENUE,STUDIO CITY,91604-2102,4021 RADFORD 91604-2102,4021 RADFORD AVENUE,STUDIO CITY,91604-2102,452000,General merchandise stores,2,11/28/2000,,"(34.0, -118.0)",9325,,1246,,,
0000126267-0001-1,TOM/MARIA A ILIAS,,10926   PEACH GROVE STREET,NORTH HOLLYWOOD,91601-4652,10926 PEACH GROVE 91601-4652,9512   WHITAKER AVENUE,NORTHRIDGE,91343-2527,531100,Lessors of real estate (including mini warehouses & self-storage units),2,08/01/1977,,"(34.1588, -118.369)",8488,5,213,553,,13
0000126289-0001-7,NABIL K ABBOUD,VERDUGO HILLS LIQUOR,7119 FOOTHILL BLVD,TUJUNGA,91042-2716,7119 FOOTHILL 91042-2716,,,,445100,Grocery stores (including supermarkets & convenience stores without gas),2,10/01/1984,,,,,,,,
0000126508-0001-8,SAINT JANE FRANCES CATHOLIC CHURCH,,13001 VICTORY BLVD,N HOLLYWOOD,91606-2925,13001 VICTORY 91606-2925,,,,453220,"Gift, novelty, & souvenir stores",2,10/11/1977,,"(34.1866, -118.4148)",8889,5,185,503,,70
0000126668-0001-8,MITCHELL C LAU,MCL RESEARCH SERVICES,14017 LEADWELL STREET,VAN NUYS,91405-2522,14017 LEADWELL 91405-2522,,,,561300,Employment services,2,05/01/1994,,"(34.2038, -118.4371)",19733,5,217,469,,18
0000126761-0001-4,GELT PROPERTIES LLC FKA JULES FOGEL & LORE KAPLAN,GELT PROPERTIES,5050 TUJUNGA AVENUE,N HOLLYWOOD,91601-4236,5050 TUJUNGA 91601-4236,16 S OAKLAND AVENUE,PASADENA,91101-2042,531100,Lessors of real estate (including mini warehouses & self-storage units),2,08/03/1976,,"(34.1616, -118.379)",8488,5,,322,,13
0000126858-0003-7,BRINKS INC,,12730 RAYMER STREET #B,N HOLLYWOOD,91605-4207,12730 RAYMER 91605-4207,POST OFFICE BOX #18100,RICHMOND,23226-8100,561600,Investigation & security services,2,08/06/2001,,"(34.2038, -118.4101)",8888,5,179,493,,71
0000127605-0001-0,LUISA M FERNANDEZ,,13232 RATNER STREET,N HOLLYWOOD,91605-1713,13232 RATNER 91605-1713,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",2,02/15/2001,,,,,,,,
0000127874-0001-7,STAR BUILDERS CONSTRUCTION INC.,STAR BUILDERS CONSTRUCTION CO,13847 GILMORE STREET,VAN NUYS,91401-1514,13847 GILMORE 91401-1514,13847 GILMORE STREET,VAN NUYS,91401-1514,561720,Janitorial services,2,06/03/2002,,"(34.1875, -118.4351)",19729,5,235,508,,70
0000127899-0001-7,FIDEL A ELIZONDO/ASUNCION MARROQUIN,EMZ FENCE CO,11624 HAYNES STREET APT ## C,NORTH HOLLYWOOD,91606-2529,11624 HAYNES 91606-2529,,,,233220,Multifamily Housing Construction (1997 NAICS),2,05/10/1994,,"(34.1894, -118.3852)",8889,5,193,275,,13
0000127972-0001-6,FRANK HANS DE JONG,ARTISTRY CREATIONS,4512 MORELLA AVENUE,STUDIO CITY,91607-4127,4512 MORELLA 91607-4127,11325   BIONA DRIVE,LOS ANGELES,90066-3442,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",2,01/05/2001,,"(34.1524, -118.3899)",8890,5,344,1340,,84
0000127973-0002-9,EPCAR ENTERTAINMENT INC,,6349 BEEMAN AVENUE,NORTH HOLLYWOOD,91606-3122,6349 Beeman 91606-3122,,,,711300,"Promoters of performing arts, sports, & similar events",2,05/25/2021,,"(34.1862, -118.4077)",8889,5,187,503,,70
0000128145-0002-9,FELIPE A LEDESMA,GREEN MOVEMENT BUILDERS,11255 RUNNYMEDE STREET,SUN VALLEY,91352-4743,11255 RUNNYMEDE 91352-4743,,,,233210,Single Family Housing Construction (1997 NAICS),2,08/11/2015,,"(34.2057, -118.3758)",19335,5,170,1298,,21
0000128312-0001-2,JAMES C KENNEDY,JAMES KENNEDY CONSTRUCTION,12402 CUMPSTON STREET,N HOLLYWOOD,91607-1609,12402 CUMPSTON 91607-1609,,,,233210,Single Family Housing Construction (1997 NAICS),2,05/23/1994,,"(34.1695, -118.4031)",8890,5,204,1235,17,39
0000128469-0001-1,RONIT YEMINI CORP,COASTAL TILE,7403 GREENBUSH AVENUE,NORTH HOLLYWOOD,91605-4006,7403 GREENBUSH 91605-4006,13226 Moorpark #104,Sherman Oaks,91423-5177,238340,Tile & terrazzo contractors,2,03/26/1999,,"(34.2046, -118.4262)",8888,5,163,286,,71
0000128574-0001-0,MILTON D LUNA,LUNA CONSTRUCTION,7463 DENNY AVENUE,SUN VALLEY,91352-5115,7463 DENNY 91352-5115,,,,233310,Manufacturing and Industrial Building Construction (1997 NAICS),2,10/03/1993,,"(34.2059, -118.3648)",19335,5,171,481,,21
0000128725-0001-2,ARIEL ADVENTURES INC,,11333 MOORPARK STREET #430,STUDIO CITY,91602-2618,11333 MOORPARK 91602-2618,,,,561500,Travel arrangement & reservation services,2,09/20/2002,,"(34.1503, -118.3779)",8489,5,343,1335,,84
0000129154-0001-7,MICHAEL MANOOGIAN,,7457 BECK AVENUE,N HOLLYWOOD,91605-3308,7457 BECK 91605-3308,2060 Marilyn #136,Clearwater,33765-2526,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,01/10/2001,,"(34.2058, -118.3834)",8888,5,169,478,,14
0000129158-0001-5,LOULOU LILAH HAZAN,ANIMALY,13609 VICTORY BLVD #244,VAN NUYS,91401-6446,13609 VICTORY 91401-6446,,,,115210,Support activities for animal production (including farriers),2,11/01/2003,,"(34.1866, -118.4293)",19729,5,186,500,,70
0000129260-0001-1,ROMM BUILDERS INC,,5746 RHODES AVENUE,VALLEY VILLAGE,91607-1628,5746 RHODES 91607-1628,,,,233210,Single Family Housing Construction (1997 NAICS),2,08/01/2000,,"(34.1751, -118.4031)",8890,5,188,504,,70
0000129272-0001-3,MANASSE DONIKIAN,MIKES CARPETING/FLOOR COVERING,5748 LANKERSHIM BLVD,N HOLLYWOOD,91601-1627,5748 LANKERSHIM 91601-1627,,,,442200,Home furnishings stores,2,06/01/2000,,"(34.175, -118.3807)",8488,5,192,520,,13
0000129274-0001-2,JESUS ZAMORA,TACOS ZAMORA,12534 ROSCOE BLVD APT #1,SUN VALLEY,91352-3728,12534 ROSCOE 91352-3728,,,,722110,Full-service restaurants,2,03/25/1994,,"(34.2216, -118.4061)",8888,5,152,1101,,71
0000129279-0001-5,JOSE LOPEZ,NO HOLLYWOOD BATTERY,10748 BURBANK BLVD,N HOLLYWOOD,91601-2516,10748 BURBANK 91601-2516,,,,452000,General merchandise stores,2,11/01/2000,,"(34.1721, -118.3651)",8488,5,208,526,,13
0000129284-0001-6,JAVIER MARTINEZ,EL TACO LOCO,5954 LANKERSHIM BLVD,N HOLLYWOOD,91601-1007,5954 LANKERSHIM 91601-1007,,,,722110,Full-service restaurants,2,10/20/2000,,"(34.1787, -118.3829)",8488,5,192,280,,13
0000129299-0001-2,GREGORY TVERYE,LA GRAPHICS & SIGN,5816 LANKERSHIM BLVD #B,N HOLLYWOOD,91601-1631,5816 LANKERSHIM 91601-1631,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,10/01/2000,,"(34.1761, -118.3814)",8488,5,192,520,,13
0000129328-0001-1,DIANA ALEX HINTON,CIRCLE OF STONES,1 TOLUCA ESTATES DRIVE,TOLUCA LAKE,91602-2835,1 TOLUCA ESTATES 91602,POST OFFICE BOX #8228,VAN NUYS,91409-8228,423940,"Jewelry, watch, precious stone, & precious metals",2,10/01/2003,,"(34.1464, -118.3601)",8489,7,342,703,,5
0000129339-0001-9,VERONICA CRYSTAL YOUNG,,11473 MOORPARK STREET #2,STUDIO CITY,91602-2050,11473 MOORPARK 91602-2050,2647 Discovery,Port Hueneme,93041-1543,512100,Motion picture & video industries (except video rental),2,10/01/2003,,"(34.1503, -118.3816)",8492,5,344,663,,84
0000129402-0001-4,BRIAN J OROURKE,,10417 RIVERSIDE DRIVE #A,TOLUCA LAKE,91602-2466,10417 RIVERSIDE 91602-2466,215 N Kenwood #203,Glendale,91206-4202,611000,"Educational services (including schools, colleges, & universities)",2,01/01/2000,,"(34.1522, -118.3575)",8489,7,342,702,,5
0000129447-0001-1,RICHARD H DIEMER,,12814 LANDALE STREET,STUDIO CITY,91604-1351,12814 LANDALE 91604-1351,12814 LANDALE STREET,STUDIO CITY,91604-1351,541510,Computer systems design & related services,2,01/01/2000,,,,,,,,
0000129571-0001-3,FLORIN I OPREA,CALIFORNIA SUN DESIGN,12239 COVELLO STREET,N HOLLYWOOD,91605-3010,12239 COVELLO 91605-3010,,,,233210,Single Family Housing Construction (1997 NAICS),2,05/05/1994,,"(34.208, -118.3997)",8888,5,178,1273,,14
0000129621-0001-3,PHILADELPHIA STEAK & HOAGIE CO,,6427 LANKERSHIM BLVD,N HOLLYWOOD,91606-2811,6427 LANKERSHIM 91606-2811,,,,722110,Full-service restaurants,2,05/26/1994,,"(34.1871, -118.3877)",8889,5,193,275,,13
0000129632-0001-1,MICHAEL S WARD,,11677   WEDDINGTON STREET,NORTH HOLLYWOOD,91601-3062,11677 WEDDINGTON 91601-3062,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,06/01/1994,,"(34.167, -118.387)",8488,5,207,1329,17,39
0000129698-0001-1,ARMEN & ARTHUR ENTERPRISES LLC,,11455 VANOWEN STREET,N HOLLYWOOD,91605-6219,11455 VANOWEN 91605-6219,13783 MONTAGUE STREET,ARLETA,91331-6101,531100,Lessors of real estate (including mini warehouses & self-storage units),2,09/21/2001,,"(34.1939, -118.381)",8889,5,176,275,,13
0000129724-0001-5,STEPHEN A HICKS,,5506 MORELLA AVENUE,VALLEY VILLAGE,91607-2212,5506 MORELLA 91607-2212,5506 MORELLA AVENUE,VALLEY VILLAGE,91607-2212,512100,Motion picture & video industries (except video rental),2,05/01/2002,,"(34.1704, -118.3899)",8890,5,206,519,17,39
0000129773-0001-9,WAT THAI OF LOS ANGELES,,8225 COLDWATER CANYON AVENUE,N HOLLYWOOD,91605-1131,8225 COLDWATER CANYON 91605-1131,,,,813000,"Religious, grantmaking, civic, professional, & similar organizations",2,03/22/2010,,"(34.2202, -118.4143)",8888,5,163,464,,71
