"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"15014-30000-04511","12725 W MARCO PL","90066","11","114B153  1112","114B153  1112","4246004017","R1-1","West Los Angeles","Palms - Mar Vista - Del Rey","Mar Vista",,"2721.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2015-09-30T00:00:00.000","2016-06-16T00:00:00.000","2017-09-23T00:00:00.000","0",,"1817","CofO Issued","40000","Type V-B Construction",,"BUILDING","34.00593001","-118.44245628","2022-09-10T00:00:00.000","Ground Floor Addition To Existing Single Family Dwelling To Include (N) Master Bedroom, Closet, And Bath."
"19016-10000-25450","1425 S BUNDY DR","90025","11","126B145   563","126B145   563","4263028009","R3-1","West Los Angeles","West Los Angeles","West Los Angeles Sawtelle",,"2674.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2019-08-14T00:00:00.000","2020-07-16T00:00:00.000",,,,,"CofC Issued","40000",,,"ADDRESS","34.04127","-118.46453","2022-09-10T00:00:00.000","Soft Story Retrofit As Per Lamc Div. 93; Install (1) One Sscs, And One (1) Plywood Shearwall."
"14016-10000-12768","1109 W OAK GROVE DR","90041","14","160-5A229 301","160-5A229 301","5480019009","R1-1","East Los Angeles","Northeast Los Angeles","Eagle Rock",,"1832.22","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2014-06-30T00:00:00.000","2014-09-08T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.13294","-118.19147","2022-09-10T00:00:00.000","Installing Residential Deck As Per Dwg'S And Structural Calculations"
"11016-70000-03508","8917 S RUTHELEN ST","90047","8","096A193   226","096A193   226","6036020005","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Southwest Area",,"2384.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-02-28T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","33.95577","-118.31241","2022-09-10T00:00:00.000","Install Layer Of Shingles Over Existing Roof.  New Stucco. (Investigation Fee Included)"
"19014-20000-00179","7040 N FALLBROOK AVE","91307","12","183B097   309","183B097   309","2024020010","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","West Hills",,"1344.22","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2019-01-14T00:00:00.000","2019-03-05T00:00:00.000","2020-09-29T00:00:00.000",,"1","453","CofO Issued","50500","Type V-B Construction","13","BUILDING","34.19869075","-118.62288634","2022-09-10T00:00:00.000","Add 19'5"" X 25'8"" Attached Accessory Dwelling Unit (With Roof Deck) To Detached Garage  Per Ab 494 And Sb 229.  All Works Are Per Design"
"21016-10000-06659","2908 W LOS FELIZ BLVD","90039","13","157-5A207  82","157-5A207  77; 157-5A207  82","5435004021","[Q]C4-1XL-RIO-POD","East Los Angeles","Northeast Los Angeles","Atwater Village",,"1883.00","Building","Bldg-Alter/Repair","Commercial","17","Restaurant - Take Out","2021-03-16T00:00:00.000","2021-07-20T00:00:00.000",,,,"1323","CofO in Progress","120000","Type V-B Construction",,"ADDRESS","34.12615","-118.26312","2022-09-10T00:00:00.000","Convert Retail Bldg. Into Restaurant."
"20016-20000-14841","22242 W BUENAVENTURA ST","91364","3","168B101   688","168B101   688","2170003025","R1-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills-Warner Center","YES","1374.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2020-06-29T00:00:00.000",,,,,"Permit Finaled","7400",,,"ADDRESS","34.15533","-118.61133","2022-09-10T00:00:00.000","Complete Work Done Under Previously Expired Permit #_07014-20000-03762_. Work Is _80_% Complete (Minimum 75% Percent Completed As Determined By Inspection)."
"18016-20000-16292","1223 S ALVARADO ST","90006","1","129A201   135","129A201   135","5136024006","C2-1-HPOZ","Central","Westlake","Pico Union",,"2098.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-05-22T00:00:00.000","2018-11-02T00:00:00.000",,,,,"Permit Finaled","51000",,,"ADDRESS","34.04818","-118.28233","2022-09-10T00:00:00.000","Fire Damage Repair Of Roof; Foundation Repair"
"17016-90000-24631","19606 W BASSETT ST","91335","3","183B117   801","183B117   801","2130010005","R1-1-RIO","South Valley","Reseda - West Van Nuys","Reseda",,"1330.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-08-24T00:00:00.000",,,,,"Permit Finaled","4800",,,"ADDRESS","34.19592","-118.56016","2022-09-10T00:00:00.000","Reroof With 16 Sqrs Comp Shingle Roofing Over New Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"15016-30000-01109","3811 W MONT CLAIR ST","90018","10","123B189  1056","123B189  1056","5051016007","R3-1-O","South Los Angeles","West Adams - Baldwin Hills - Leimert","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2189.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2015-01-26T00:00:00.000",,,,,"Permit Finaled","1050",,,"ADDRESS","34.02976","-118.32639","2022-09-10T00:00:00.000","Window Change-Out (Same Size & Type) For Residential Buildings."
"11016-90000-03715","3623 N LATROBE ST","90031","1","144A227   395","144A227   395","5304013024","[Q]R1-1D","East Los Angeles","Northeast Los Angeles","Arroyo Seco","YES","1993.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-03-02T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.08818","-118.19832","2022-09-10T00:00:00.000","Replace 4 Window(S). Same Size, Location, Number, Type."
"12016-10001-03941","6007 W VENICE BLVD","90034","10","126B173  1049","126B173  1049","5066001051","(Q)C2-2D","South Los Angeles","West Adams - Baldwin Hills - Leimert","P.I.C.O.",,"2703.00","Building","Bldg-Alter/Repair","Commercial","22","Storage Building",,"2012-05-18T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.03741","-118.37488","2022-09-10T00:00:00.000","Supplemental Permit To Change Contractor From Alcatel-Lucent Usa, Inc. To Ae Carlson, Inc."
"21016-90000-32371","10651 W OTSEGO ST","91601","2","171B177   918","171B177   918","2419013017","R1-1","South Valley","North Hollywood - Valley Village","NoHo",,"1255.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2021-09-29T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.16321","-118.36343","2022-09-10T00:00:00.000","Replace 1 Window(S). Same Size, Location, Number, Type. Replace Drywall/Plaster (Patch And Paint). Non-Structural Repair Only. Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"11016-20001-11523","4364-4364 1/2 W MELROSE AVE","90004","13","141B197   507","141B197   507","5538031026","C2-1","Central","Wilshire","East Hollywood",,"1926.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2012-09-17T00:00:00.000",,,,,"Permit Finaled","502",,,"ADDRESS","34.08345","-118.29598","2022-09-10T00:00:00.000","Sup. Permit To 11016-70000-11523 To Add An Existing Reroof"
"18016-20000-37762","2235 W STRATFORD CIR","90049","5","150B141    72","150B141    72","4377046037","RE15-1-H-HCR","West Los Angeles","Bel Air - Beverly Crest","Bel Air-Beverly Crest","YES","2622.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-11-21T00:00:00.000",,,,,"Permit Finaled","7000",,,"PIN","34.10976673","-118.47637548","2022-09-10T00:00:00.000","Bathroom (1 ) Remodel For Residential Buildings (No Structural Changes)."
"12016-30000-19551","1508 N ROSCOMARE ROAD","90077","5","147B145   185","147B145   185","4377022009","RE15-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00;2622.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2012-09-27T00:00:00.000",,,,,"Permit Finaled","6800",,,"ADDRESS","34.09682","-118.46409","2022-09-10T00:00:00.000","Change Out 11 Window(S)   (Same Size & Type For Residential Buildings Only) Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24."
"19016-40000-08197","24704 S BOMBAY AVE","90744","15","039B209   198","039B209   198","7404027008","R1-1XL-O-CUGU","Harbor","Wilmington - Harbor City","Wilmington",,"2941.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-03-22T00:00:00.000",,,,,"Permit Finaled","6000",,,"ADDRESS","33.80218","-118.26013","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. Over Existing Solid Sheathing 34 Squares. Tear Off Existing Roofing. Replace Existing Tile Roof W/Tile Of Same Weight Or Less. See Comments."
"18019-20000-03306","5149-5149 1/2 N COLFAX AVE","91601","2","171B169   462","171B169   462","2355005037","(T)(Q)RAS3-1VL","South Valley","North Hollywood - Valley Village","Valley Village",,"1251.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","2","Duplex","2018-07-09T00:00:00.000","2018-09-24T00:00:00.000",,"-2",,,"Permit Finaled","13000",,,"ADDRESS","34.16446","-118.38807","2022-09-10T00:00:00.000","Demo Duplex And Attached Garage To Clear Lot.  Sewer Cap And Pedestrian Protection Fence Are Required"
"13030-10000-03427","429 N VIA DE LA PAZ","90272","11","126B125   890","126B125   890","4412022002","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2627.06","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2013-06-26T00:00:00.000","2013-06-26T00:00:00.000",,,,,"Permit Finaled","80",,,"ADDRESS","34.03796","-118.52956","2022-09-10T00:00:00.000","Proposed Grading For 1st And 2nd Floor Additions Under 13014-10000-01732."
"10020-30000-01192","805 N BROOM WAY","90049","11","138B141   476","138B141   476","4494011016","RE15-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.03","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2010-05-24T00:00:00.000","2010-06-16T00:00:00.000",,,,,"Permit Finaled","25000",,"7.25","ADDRESS","34.07169","-118.48477","2022-09-10T00:00:00.000","Retaining Walls For Proposed 2-Story S.F.D.   150 Linear Feet. Maximum Of 7'3"" In Height.  Height Limited To 6' High In Required Side Yards."
"18016-10000-19785","1656 W OAK GROVE DR","90041","14","159A225    52","159A225    52","5689031012","R1-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1816.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-06-20T00:00:00.000",,,,,"Permit Finaled","13000",,,"ADDRESS","34.131","-118.20329","2022-09-10T00:00:00.000","Kitchen/Bathroom Remodel For Residential Buildings (No Structural Changes)."
"18014-10000-01593","8488 N DENISE LANE","91304","12","192B093    12","192B093    12","2005006027","RS-1","North Valley","Chatsworth - Porter Ranch","West Hills","YES","1132.31","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-04-09T00:00:00.000","2018-04-16T00:00:00.000","2019-02-14T00:00:00.000",,,"258","CofO Issued","20000","Type V-B Construction",,"BUILDING","34.22465003","-118.63293351","2022-09-10T00:00:00.000","New Proposed  258.0 Sf  Balcony Uncovered  In Rear Yard  ""Comply With Department Order Effective Date10/19/2017. Permit Will Expire 30 Days From Issuance Date"". AllPermits Shall Be For The Same Time Period Limitation. Ceis CaseNumber Is 786966."
"16020-20000-03689","3416 S BEETHOVEN ST","90066","11","114B149   616","114B149   616","4244006036","R1-1","West Los Angeles","Palms - Mar Vista - Del Rey","Mar Vista",,"2714.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall","2016-12-01T00:00:00.000","2016-12-01T00:00:00.000",,,,,"Permit Finaled","2400",,"6","ADDRESS","34.00816","-118.44737","2022-09-10T00:00:00.000","New Free-Standing Block Wall @ 40' Length X 6' Max High Per La City Detail."
"17016-20000-02940","8215 W MANNIX DR","90046","4","150A175    94","150A175    94","5556004041","R1-1","Central","Hollywood","Bel Air - Beverly Crest","YES","1942.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-02-09T00:00:00.000",,,,,"Issued","1200",,,"ADDRESS","34.10676","-118.36988","2022-09-10T00:00:00.000","Replace (E) Dry Rot Damaged Wood Deck Flooring. Damage Is Less Than 10%, Inspector To Verify."
"22016-90000-08775","555 N ALEXANDRIA AVE","90004","13","141B197   898","141B197   898","5520010026","R3-1","Central","Wilshire","Wilshire Center-Koreatown",,"1926.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private",,"2022-03-20T00:00:00.000",,,,,"Issued","3600",,,"ADDRESS","34.08067","-118.2982","2022-09-10T00:00:00.000","Replace Damaged Wood Framing (Less Than 10%). Same Size, Spacing, Type."
"12016-40000-11584","10133 N SAN FERNANDO ROAD","91331","6","204B161   502","204B161   502","2623032027","[Q]C2-1VL","North Valley","Arleta - Pacoima","Pacoima",,"1048.10","Building","Bldg-Alter/Repair","Commercial","23","Miscellaneous Bldg/Structure",,"2012-06-12T00:00:00.000",,,,,"Permit Finaled","6720",,,"ADDRESS","34.25424","-118.40986","2022-09-10T00:00:00.000","Tear Off Existing Roofing. Re-Roof 30 Squares W/Class 'A' Or 'B' Materials Weighing Less Thaqn 6 Pounds Per Sq. Ft.  Install Modified Bitumen."
"20016-90000-00521","17424 W VINTAGE ST","91325","12","204B129   538","204B129   538","2734022013","RE11-1","North Valley","Northridge","Northridge East",,"1113.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2020-01-08T00:00:00.000",,,,,"Issued","2000",,,"ADDRESS","34.25188","-118.5144","2022-09-10T00:00:00.000","Replace 8 Window(S). Same Size, Location, Number, Type."
"17016-10000-04562","1834 S BUTLER AVE 1-5","90025","11","126B149   618","126B149   618","4261022060","R3-1","West Los Angeles","West Los Angeles","West Los Angeles",,"2677.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2017-02-28T00:00:00.000","2017-05-03T00:00:00.000",,,,,"CofC Issued","40000",,,"ADDRESS","34.04134","-118.44813","2022-09-10T00:00:00.000","Soft Story Retrofit Of The Soft/Weak Wall Line(S) Per Lamc Division 93."
"14016-20000-00973","24330 W AETNA ST","91367","3","177B089   456","177B089   456","2045002007","RE11-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center",,"1373.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-01-17T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.1811","-118.65567","2022-09-10T00:00:00.000","""Comply With Department Order Effective Date 01/16/2014. Permit Will Expire 30 Days From Issuance Date"".Re-Stucco. (No New Walls Added)."
"14016-10000-03829","3320 W SUNSET BLVD","90026","13","142-5A203  20","142-5A203  20","5426007017","[Q]C2-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Silver Lake","YES","1958.03","Building","Bldg-Alter/Repair","Commercial","16","Retail","2014-03-03T00:00:00.000","2014-04-11T00:00:00.000","2014-06-09T00:00:00.000",,,"0","CofO Issued","7500","Type V-B Construction",,"ADDRESS","34.08686","-118.27578","2022-09-10T00:00:00.000","Change Of Use Portion Of The Building From Office And Retail To Office , Take Out Restaurant And Retail (9'-5""X36').  Hours Of  Operation  Shall Be  0700 -2300.  No  Seating  Allowed"
"15030-20000-07190","4917 N ODESSA AVE","91436","5","168B137   218","168B137   218","2260004014","R1-1","South Valley","Encino - Tarzana","Encino",,"1397.01","Building","Grading","1 or 2 Family Dwelling","60","Grading - Non-Hillside","2015-10-16T00:00:00.000","2015-12-17T00:00:00.000",,,,,"Permit Finaled","500",,,"ADDRESS","34.15923","-118.4913","2022-09-10T00:00:00.000","Voluntary Removal And Re-Compaction Of 3' Deep And 3' Beyond Building Footprints"
"17010-10000-04937","241-243 W 50TH ST","90037","9","111A203   281","111A203   281","5110020022","R2-1","South Los Angeles","Southeast Los Angeles",,,"2319.00","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2017-12-15T00:00:00.000","2018-04-16T00:00:00.000","2019-01-26T00:00:00.000","2",,"3306","CofO Issued","385000","Type V-B Construction","22.66","BUILDING","33.99773225","-118.27763599","2022-09-10T00:00:00.000","New 2-Story Duplex With Attached 3-Car Garage"
"13010-20000-02895","1537 W 59TH ST","90047","8","105B193    62","105B193    62","6002006008","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Central Area",,"2372.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2013-09-19T00:00:00.000","2014-02-06T00:00:00.000","2014-10-09T00:00:00.000","1",,"1444","CofO Issued","163806","Type V-B Construction","13.25","ADDRESS","33.98764","-118.30368","2022-09-10T00:00:00.000","New 1-Story Dwelling  W/Att 2-Car Garage."
"16016-40000-08931","134 S CORONADO ST","90057","13","136-5A203 201","136-5A203 201","5155035007","R3-1","Central","Westlake","Greater Echo Park Elysian","YES","2085.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2016-04-21T00:00:00.000",,,,,"Permit Finaled","6800",,,"ADDRESS","34.06817","-118.27626","2022-09-10T00:00:00.000","Re-Roof  24  Squares With Class A Or B Material Weighing Less Than 6 Pounds Per. Sq Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Council (Ccrc). Tear Off Existing Roofing."
"10014-70000-01375","1243 W 11TH ST","90731","15","015B193   978","015B193   978","7459025018","R1-1XL","Harbor","San Pedro","Northwest San Pedro","YES","2970.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2010-04-19T00:00:00.000","2010-06-23T00:00:00.000","2011-05-20T00:00:00.000",,,"1893","CofO Issued","250000","Type V-B Construction","24","ADDRESS","33.73431","-118.30433","2022-09-10T00:00:00.000","Proposed 2-Story Addition (988 Sq Ft) And Remodeling To (E) Sfd (Family Room, 2 Bedrooms, 1 Bathroom)"
"20026-20000-00028","4243 N LOUISE AVE","91316","5","165B133   301","165B133   301","2292012026","RA-1","South Valley","Encino - Tarzana","Encino",,"1397.02","Building","Nonbldg-Alter/Repair","1 or 2 Family Dwelling","20","Pool/Spa - Private",,"2020-01-22T00:00:00.000",,,,,"Issued","7000",,,"ADDRESS","34.14859","-118.50615","2022-09-10T00:00:00.000","Re-Plaster Existing Swimming Pool ."
"19016-20000-40727","6355 N LANGDON AVE","91411","6","180B145   831","180B145   831","2242007011","R1-1-RIO","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1277.11","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-12-20T00:00:00.000",,,,,"Permit Finaled","2500",,,"ADDRESS","34.18628","-118.46863","2022-09-10T00:00:00.000","Kitchen Remodel For Residential Buildings (No Structural Changes)."
"19014-10000-05420","1723 N SAN YSIDRO DR","90210","5","147B157    21","147B157    21","4356009013","RE40-1-H-HCR","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2019-10-04T00:00:00.000","2021-05-12T00:00:00.000",,"0",,"1107","Issued","60000","Type V-B Construction",,"BUILDING","34.10253979","-118.42504447","2022-09-10T00:00:00.000","New 50'-8"" X  33'-9"" Addition To An Existing 2 Story Single Family Dwelling With A 16'-11"" X 20'-1"" Addition At The Garage Level For A New Rec Room"
"21016-90000-31147","2740 S RIMPAU BLVD","90016","10","123B181  1595","123B181  1595","5057014011","R2-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","West Adams",,"2197.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2021-09-24T00:00:00.000",,,,,"Permit Finaled","3840",,,"ADDRESS","34.02982","-118.34907","2022-09-10T00:00:00.000","New Stucco W/Wire Lath Over (E) Siding To Remain. Area = 1280 Sqft."
"16016-30000-11570","1606 S FAIRFAX AVE","90019","10","129B173  1223","129B173  1223","5068024001","R1-1-O","Central","Wilshire","P.I.C.O.",,"2169.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-05-19T00:00:00.000",,,,,"Permit Finaled","2500",,,"ADDRESS","34.04721","-118.36752","2022-09-10T00:00:00.000","Add Sill Plate Anchor Bolts And Cripple Wall Plywood Per La City Standard Plan #1; No Foundation Replacement (Earthquake Hazard Reduction Per Chapter 92 Of The Los Angeles Building Code). (Houses, Residential Buildings Up To 3 Stories And Up To 4 Units)."
"18010-10000-04241","6233 N VARIEL AVE","91367","3","177B105    18","177B105    18","2149001027","(WC)COLLEGE-SN","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills-Warner Center",,"1349.05","Building","Bldg-New","Commercial","5","Apartment","2018-09-12T00:00:00.000","2019-07-03T00:00:00.000","2022-08-31T00:00:00.000","336",,"413111","CofO Issued","22713000","Type I-A Construction","109","ADDRESS","34.18397","-118.59309","2022-09-10T00:00:00.000","New 8 Story336-Unit  Type Ia Assisted Living Facility Over 1 Level Subterranean Parking."
"19016-30000-38247","2223 S FEDERAL AVE","90064","11","123B149   358","123B149   358","4260014009","M2-1","West Los Angeles","West Los Angeles","West Los Angeles Sawtelle",,"2676.00","Building","Bldg-Alter/Repair","Commercial","12","Manufacturing","2019-11-26T00:00:00.000","2020-02-26T00:00:00.000",,,,,"Permit Finaled","466900",,,"ADDRESS","34.03474","-118.44559","2022-09-10T00:00:00.000","Tenant Improvement In An (E) Manufacturing Building"
"17047-30000-00233","2252 N MANDEVILLE CANYON ROAD","90049","11","138B133   102","138B133   102","4493004002","RE40-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.01","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2017-02-15T00:00:00.000","2017-12-21T00:00:00.000","2021-06-04T00:00:00.000",,,,"CofO Issued","30000",,,"ADDRESS","34.07694","-118.50059","2022-09-10T00:00:00.000","New Swimming Pool."
"11010-10000-01752","14925 W MAGNOLIA BLVD","91403","2","172-5A149 271","172-5A149 270; 172-5A149 271","2250021001","C1.5-1VL","South Valley","Van Nuys - North Sherman Oaks","Sherman Oaks",,"1288.00","Building","Bldg-New","Apartment","5","Apartment","2011-08-26T00:00:00.000","2011-12-01T00:00:00.000","2013-06-06T00:00:00.000","49",,"55861","CofO Issued","7000000","Type V-A Construction","45","ADDRESS","34.16501","-118.45824","2022-09-10T00:00:00.000","New 3 Story 49 Unit Apartment Building Over One Level Parking Garage."
"14026-10000-00788","2474 W PICO BLVD","90006","1","129B197  1093","129B197  1093","5056001055","[Q]C2-1","South Los Angeles","South Los Angeles","Pico Union",,"2211.10","Building","Nonbldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless","2014-12-16T00:00:00.000","2015-03-17T00:00:00.000",,,,,"Permit Finaled","30000",,,"ADDRESS","34.04708","-118.29115","2022-09-10T00:00:00.000","The Modification Of An Unmanned Wireless Telecommunications Facility For At&T Including: Remove (12) (E) Antennas And Replace W/ (12) (N) 6' Antennas On An Existing Monopole And The Installation Of (2) (N) Rectifiers At Power Plan And One New Power Trunk"
"16016-20000-17796","8701 N OAKDALE AVE","91324","12","195B113   570","195B113   570","2782012036","RS-1","North Valley","Chatsworth - Porter Ranch","Northridge South",,"1134.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Patio Cover",,"2016-08-01T00:00:00.000",,,,,"Permit Expired","1000",,,"ADDRESS","34.2285","-118.56681","2022-09-10T00:00:00.000","Remove And Replace As (E) Dry Rot Framing Members For Trellis. Damage Less Than 10% Inspector To Verify."
"16010-20000-01911","15728 W VINCENNES ST","91343","12","198B141   787","198B141   787","2671010040","RA-1","North Valley","Mission Hills - Panorama City - North Hills","North Hills West",,"1172.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2016-05-11T00:00:00.000","2017-03-17T00:00:00.000","2018-04-18T00:00:00.000","1",,"2473","CofO Issued","267000","Type V-B Construction","26.5","BUILDING","34.24006399","-118.47511364","2022-09-10T00:00:00.000","New 2-Story Sfd/Garage With Patio Cover."
"15016-20001-27188","7850 W SUNSET BLVD","90046","4","147B177   999","147B177   999","5551026025","C1-1VL","Central","Hollywood","Hollywood Hills West",,"1898.00","Building","Bldg-Alter/Repair","Commercial","5","Apartment","2017-07-31T00:00:00.000","2017-08-16T00:00:00.000",,,,,"Issued","501",,,"ADDRESS","34.09791","-118.36075","2022-09-10T00:00:00.000","Supplemental To Permit # 15016-20000-27188 To Re-Locate Antenna'S Enclosures"
"14010-10000-03826","1515 1/2 N LAKE SHORE AVE","90026","13","141A209   141","141A209   104; 141A209   127; 141A209   141","5419017015","RD2-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian","YES","1974.20","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2014-12-03T00:00:00.000","2015-09-17T00:00:00.000","2018-06-29T00:00:00.000","1",,"1682","CofO Issued","186932","Type V-B Construction","34.37","BUILDING","34.08195751","-118.25902627","2022-09-10T00:00:00.000","New 2 Story, Type Vb, Single Family Dwelling With Attached  2-Car Garage. Lot 7: Small Lot Subdivision Pursuant To Vested Tentative Tract Map No. Vtt 72406-Sl. A Certificate Of Occupancy (Temporary Or Final) Shall Not Be Issued Until The Final Map Has Been Recorded."
"13016-90000-23986","7188 W SUNSET BLVD","90046","4","147B181   674","147B181   674","5548018014","C4-1D","Central","Hollywood","Hollywood Hills West",,"1899.02","Building","Bldg-Alter/Repair","Commercial","13","Office",,"2013-11-19T00:00:00.000",,,,,"Permit Finaled","12000",,,"ADDRESS","34.09782","-118.3467","2022-09-10T00:00:00.000","Reroof With 60 Sqrs Built Up Roofing. Existing Solid Sheathing."
"21016-30000-55420","823 S BUNDY DR #110","90049","11","129B141  1145","129B141  1145","4264010***","[Q]RD3-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2643.02","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2021-12-01T00:00:00.000","2022-04-05T00:00:00.000",,,,,"Permit Finaled","8000",,,"ADDRESS","34.05","-118.47203","2022-09-10T00:00:00.000","Non-Structural Interior Remodel To Add A Room And Walk-In Closet On The 3rd Floor Of Unit #110."
"14016-20000-25269","6642 N COSTELLO AVE","91405","2","180B153   376","180B153   376","2238004014","R1-1","South Valley","Van Nuys - North Sherman Oaks","Greater Valley Glen",,"1281.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-12-15T00:00:00.000",,,,,"Permit Finaled","4500",,,"ADDRESS","34.19164","-118.43767","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft."
