"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/7ecf-jj8x","true","false","7ecf-jj8x","Fire and Police Pensions","data.lacity.org","dataset","Member Health Subsidy","Member Health Subsidy","314","2014-05-23T22:56:00.000Z","2014-05-23T22:57:00.000Z","A Well Run City","health subsidy","1184","sgjw-6a7f","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/7ecf-jj8x.json",,,,"Annual","No",,,"Fire & Police Pensions OpenData"
"https://data.lacity.org/d/sii9-rjps","true","false","sii9-rjps","Mayor's Office","data.lacity.org","dataset","Metro Bike Share Trip Data","Bike Share data from LA Metro, pulled from https://bikeshare.metro.net/about/data/","1263","2017-06-16T16:43:00.000Z","2017-06-16T16:52:00.000Z","A Livable and Sustainable City","transportation,bikes","1245","hdau-ky3t","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/sii9-rjps.json",,,"Latitude/longitude","Quarterly","Yes",,,"Nick Snider"
"https://data.lacity.org/d/j5g7-w4y7","true","false","j5g7-w4y7","Transportation","data.lacity.org","dataset","Monthly Dockless Vehicles Deployment By Census Block Group","This dataset contains an average snapshot count (over a 1 second interval) of vehicle deployment locations by all Dockless Mobility companies grouped by month and Census Block group within the City of Los Angeles during the Pilot Program only from April 15, 2019 - February 29, 2020. Data is aggregated over a 1 month period, with the exception of April 2019, where data is aggregated from April 15 (deadline for formal compliance) to April 30. Vehicle deployment includes the individual instance a Dockless Mobility company locates a dockless vehicle in the public right of way. Dockless vehicles without a reported status change within 48 hours and vehicles with trips longer than 5 hours were excluded. For more information on vehicle deployment metric and the description of vehicle statuses, please visit the <a href=""https://github.com/openmobilityfoundation/mobility-data-specification#mobility-data-specification"" target = ""_blank""> Mobility Data Specification Github</a> .

This dataset contains micromobility vehicle deployment data reported to the City of Los Angeles Department of Transportation (LADOT) as part of the shared Dockless Mobility Pilot Program. This dataset will not be updated on a regular basis. LADOT captures shared dockless mobility vehicle and trip information using the Mobility Data Specification (MDS) API. MDS is an open-source project of the <a href=""https://www.openmobilityfoundation.org/"" target=""_blank"">Open Mobility Foundation (OMF)</a>. 

Geography data (latitude and longitude) is aggregated from all publicly shared Dockless Mobility datasets to protect user privacy.","86","2020-08-02T19:47:00.000Z","2020-09-28T17:01:00.000Z","A Livable and Sustainable City","scooter,transportation,mds,micromobility,dockless mobility,shared mobility,pilot,deployment,dockless","20","8b8n-vh2w","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADOT","https://ladot.lacity.org/projects/transportation-services/shared-mobility/micromobility",,"https://data.lacity.org/resource/j5g7-w4y7.json",,,"Census block group","Other - See Description","Yes",,,"LA DOT OpenData"
"https://data.lacity.org/d/d7jk-ufat","true","false","d7jk-ufat","Transportation","data.lacity.org","dataset","Monthly Dockless Vehicles Trip Start By Census Block Group","This dataset contains an aggregate count of vehicle trip start locations by all Dockless Mobility companies grouped by Census Block Group within the City of Los Angeles during the Pilot Program only from April 15, 2019 - February 29, 2020. Data is aggregated over a 1 month period, with the exception of April 2019, where data is aggregated from April 15 (deadline for formal compliance) to April 30. Vehicle trip starts are where a trip begins in the public right of way. Census block groups where four or less trips occurred within one month were excluded. For more information on vehicle trip start metric, please visit the <a href=""https://github.com/openmobilityfoundation/mobility-data-specification#mobility-data-specification"" target=""_blank"">  Mobility Data Specification Github </a>
<p>
This dataset contains micromobility vehicle deployment data reported to the City of Los Angeles Department of Transportation (LADOT) as part of the shared Dockless Mobility Pilot Program. This dataset will not be updated on a regular basis. LADOT captures shared dockless mobility vehicle and trip information using the Mobility Data Specification (MDS) API. MDS is an open-source project of the <a href=""https://www.openmobilityfoundation.org/"" target=""_blank"">Open Mobility Foundation (OMF)</a>. 
</p>
Records with less than 5 trips a month are removed  to protect user privacy.","77","2020-08-02T20:01:00.000Z","2020-09-28T16:56:00.000Z","A Livable and Sustainable City","scooter,transportation,mds,micromobility,dockless mobility,shared mobility,pilot,dockless","20","8b8n-vh2w","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADOT","https://ladot.lacity.org/projects/transportation-services/shared-mobility/micromobility",,"https://data.lacity.org/resource/d7jk-ufat.json",,,"Census block group","Other - See Description","Yes",,,"LA DOT OpenData"
"https://data.lacity.org/d/qf8m-dzta","true","false","qf8m-dzta","Other","data.lacity.org","dataset","Multipurpose Senior Center Locations","Location of Multipurpose Senior Centers in the City of Los Angeles","1776","2014-05-30T17:59:00.000Z","2014-05-30T19:52:00.000Z","A Prosperous City","senior citizen,service,meals,transportation,assistance,mpc,multipurpose center","1870","hhg6-ygkh","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Department of Aging",,,"https://data.lacity.org/resource/qf8m-dzta.json",,,,,,,,"Aging OpenData"
"https://data.lacity.org/d/w7j2-5kjf","true","false","w7j2-5kjf","Mayor's Office","data.lacity.org","dataset","Municipal Building Electricity Usage","2014 and 2015 Municipal Building Electricity Usage","249","2015-11-02T22:34:00.000Z","2015-11-02T22:34:00.000Z","A Livable and Sustainable City",,"1229","cyxz-kxfb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/w7j2-5kjf.json",,,,"Monthly","No",,,"Lilian Coral"
"https://data.lacity.org/d/s2f8-v3rp","true","false","s2f8-v3rp","Mayor's Office","data.lacity.org","dataset","Municipal Building Gas Usage","2014 and 2015 Municipal Building Gas Usage","182","2015-11-02T22:31:00.000Z","2015-11-02T22:31:00.000Z","A Livable and Sustainable City",,"1254","cyxz-kxfb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/s2f8-v3rp.json",,,,"Monthly","No",,,"Lilian Coral"
"https://data.lacity.org/d/trxm-jn3c","true","false","trxm-jn3c","Other","data.lacity.org","dataset","Museum Visitors","Individual visits to El Pueblo museums, per month.

*Please note that due to COVID-19 and in accordance with Mayor Eric Garcetti's Safer At Home Order, all museums located at El Pueblo Historical Monument remain temporarily closed as of March 14, 2020.","1100","2014-05-29T22:51:00.000Z","2020-10-09T20:13:00.000Z","A Livable and Sustainable City","museums","3526","rz8e-rup2","Creative Commons 1.0 Universal (Public Domain Dedication)","published","El Pueblo Historical Monument","http://elpueblo.lacity.org/index.htm",,"https://data.lacity.org/resource/trxm-jn3c.json",,,,"Daily","No",,,"El Pueblo OpenData"
"https://data.lacity.org/d/5242-pnmt","true","false","5242-pnmt","City Administrative Officer","data.lacity.org","dataset","Open Budget - Appropriations Fiscal Years 2010 - 2021","This dataset includes only those expenditures paid for by city revenue, also known as the General City Budget. The three proprietary departments (Port of LA, Department of Water and Power, Los Angeles World Airports) and non-budgetary departments (Library, Recreation and Parks, City Employee's Retirement Fund) operate at least partly from independent revenue sources. See the open budget websites for more information. 
http://cao.lacity.org/budget/
http://openbudget.lacity.org/

Fiscal years 2010 - 2013 have aggregate budgets per department. 2014 - present display line item appropriations.","2016","2016-04-18T17:58:00.000Z","2020-04-24T19:18:00.000Z","A Prosperous City","budget,fiscal year,appropriations","2267","mvfr-4gdn","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/5242-pnmt.json",,,,"Annual","No",,,"Harsha Mallajosyula"
"https://data.lacity.org/d/ih6g-qkwz","true","false","ih6g-qkwz","Mayor's Office","data.lacity.org","dataset","Open Budget - Revenue 2010-2021","Revenue amounts by high level source","853","2016-03-08T23:29:00.000Z","2020-05-12T22:56:00.000Z","A Prosperous City","budget,revenue","1590","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/ih6g-qkwz.json",,,,"Annual","No",,,"ChelseaU"
"https://data.lacity.org/d/d4kt-8j3n","true","false","d4kt-8j3n","Mayor's Office","data.lacity.org","dataset","Open Data Website Traffic","Daily utilization metrics for data.lacity.org and geohub.lacity.org. Updated monthly","398","2018-02-02T20:44:00.000Z","2018-09-11T20:21:00.000Z","A Well Run City","transparency,open data,website,site traffic","1362","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/d4kt-8j3n.json",,,,"Monthly","No",,,"ChelseaU"
"https://data.lacity.org/d/wjz9-h9np","true","false","wjz9-h9np","Transportation","data.lacity.org","dataset","Parking Citations","Parking citations with latitude / longitude (XY) in US Feet coordinates according to the NAD_1983_StatePlane_California_V_FIPS_0405_Feet projection.","8913","2016-07-20T21:05:00.000Z","2020-11-13T14:00:00.000Z","A Well Run City",,"1804","8b8n-vh2w","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/wjz9-h9np.json",,,"Latitude/longitude","Daily","Yes",,,"LA DOT OpenData"
"https://data.lacity.org/d/3qv2-p4kj","true","false","3qv2-p4kj","Other","data.lacity.org","dataset","Payment Data Version 2",,"131","2018-03-12T15:43:00.000Z","2018-05-21T13:16:00.000Z",,,"454","pmwu-i7p6",,"published",,,,"https://data.lacity.org/resource/3qv2-p4kj.json",,,,"Hourly","No",,,"MCastro"
"https://data.lacity.org/d/h6ky-vznd","true","false","h6ky-vznd","Ethics Commission","data.lacity.org","dataset","Payments Made by Clients to Registered Lobbying Firms","Payments made by clients to registered Lobbying Firms must be disclosed on a quarterly basis.","1823","2014-04-25T00:48:00.000Z","2020-02-20T08:02:00.000Z","A Well Run City","lobbying,lobbyist,lobby,ethics,disclosure","2713","49an-b36e","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/h6ky-vznd.json",,,,"Annual","No",,,"Ethics Commission"
"https://data.lacity.org/d/bywz-284j","true","false","bywz-284j","City Administrative Officer","data.lacity.org","dataset","Performance Measures","Performance metrics for each department, dating back to Fiscal Year 2012-2013.","896","2016-04-25T14:18:00.000Z","2020-04-23T19:45:00.000Z","A Prosperous City","performance,budget,performance metrics,departments","1555","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/bywz-284j.json",,,,"Annual","No",,,"ChelseaU"
"https://data.lacity.org/d/k98w-s24w","true","false","k98w-s24w",,"data.lacity.org","dataset","POLA - Emissions From Port Operations - NOx  SOx  DPM","This table reports emissions from Port operations in oxides of nitrogen (NOx), Oxides of Sulfur (SOx), and Diesel Particulate Matter (DPM); emissions impact health and quality of life in the Port-adjacent communities. Source: POLA Annual emissions inventory (for Port reductions)","383","2014-05-30T22:21:00.000Z","2014-05-30T22:21:00.000Z",,"port,harbor,pola,emissions,air quality","2419","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/k98w-s24w.json",,,,,,,,"Port of Los Angeles"
"https://data.lacity.org/d/jdgw-bwcf","true","false","jdgw-bwcf","Harbor","data.lacity.org","dataset","POLA Finance Annual Financial Report (CAFR) FY12 - FY13","POLA Finance Annual Financial Report (CAFR) FY12 - FY13
Published historical data.","199","2014-05-16T16:48:00.000Z","2014-05-19T21:06:00.000Z","A Well Run City","financial statement","1391","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/jdgw-bwcf.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/v7gk-cxxi","true","false","v7gk-cxxi","Harbor","data.lacity.org","dataset","POLA Quarterly Financial Statement 2013 - 2014","POLA Quarterly Financial Statement 2013 -2014","208","2014-05-16T17:38:00.000Z","2014-05-19T21:07:00.000Z","A Well Run City","financial statement","1546","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/v7gk-cxxi.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/du8q-hww5","true","false","du8q-hww5","Other","data.lacity.org","dataset","Port Of Los Angeles - Adopted Budget 2010 - 2014","POLA adopted budget for the years 2010-2014.","237","2014-04-22T16:30:00.000Z","2014-05-28T00:08:00.000Z","A Well Run City","pola,port,budget,adopted","1977","xy7d-fki2","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/du8q-hww5.json",,,,"Other - See Description","No",,,"Jessica Carsten"
"https://data.lacity.org/d/s5jy-jcce","true","false","s5jy-jcce","Harbor","data.lacity.org","dataset","Port of Los Angeles - ADP Project","Port of Los Angeles - Application for Discretionary Permit (ADP) Project","437","2014-04-15T23:37:00.000Z","2015-04-02T20:50:00.000Z","A Livable and Sustainable City","permit","2166","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/s5jy-jcce.json",,,,,,,,"Port of Los Angeles"
"https://data.lacity.org/d/jmt8-y5rm","true","false","jmt8-y5rm","Harbor","data.lacity.org","dataset","Port of Los Angeles - Cruise Passenger (1990 - 2014)","Port of Los Angeles - Cruise Passenger (1990 - 2014)
Historical published data.  The Port no longer collected cruise passenger data.","258","2014-03-24T19:45:00.000Z","2015-04-03T22:05:00.000Z","A Prosperous City","jobs,economy,business,port,cruise,passenger","2322","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/jmt8-y5rm.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/2t3h-my34","true","false","2t3h-my34","Harbor","data.lacity.org","dataset","Port of Los Angeles - Emission from Port Operations (2005 - 2012)","Port of Los Angeles - Emission from Port Operations
Historical published data.  Live and historical data available via: 
http://caap.airsis.com/CurrentData.aspx","185","2014-03-24T16:42:00.000Z","2014-05-29T18:15:00.000Z","A Livable and Sustainable City","pola","1459","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/2t3h-my34.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/aiix-duyv","true","false","aiix-duyv","Harbor","data.lacity.org","dataset","Port of Los Angeles - Emissions Reduction Percentage 2005 - 2012","This table reports emissions from Port operations in oxides of nitrogen (NOx), Oxides of Sulfur (SOx), and Diesel Particulate Matter (DPM); emissions impact health and quality of life in the Port-adjacent communities. Source: POLA Annual emissions inventory (for Port reductions)
Published historical data.  Live data is published online via: https://caap.airsis.com/HistoricalDetail.aspx","181","2014-05-30T22:22:00.000Z","2014-05-30T22:23:00.000Z",,,"1407","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles","https://caap.airsis.com/HistoricalDetail.aspx",,"https://data.lacity.org/resource/aiix-duyv.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/geed-7eey","true","false","geed-7eey","Harbor","data.lacity.org","dataset","Port of Los Angeles - Film Permit Tracking 2014","Port of Los Angeles - Film Permit Tracking 2014","378","2014-03-24T16:27:00.000Z","2014-03-24T16:27:00.000Z","A Prosperous City",,"1602","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/geed-7eey.json",,,,"Other - See Description","Yes",,,"Port of Los Angeles"
"https://data.lacity.org/d/38a8-tm7u","true","false","38a8-tm7u","Harbor","data.lacity.org","dataset","Port of Los Angeles - Historical TEU Statistics","Port of Los Angeles - Historical TEU Statistics: A ""TEU"" is a ""twenty-foot equivalent unit,"" which is a standard measurement of shipping cargo based on a twenty-foot long shipping container.","822","2014-03-24T19:34:00.000Z","2016-08-15T23:59:00.000Z","A Prosperous City","jobs,economy,business,port,historic teu,teu","2528","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/38a8-tm7u.json",,,,"Annual","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/i9rh-q5gx","true","false","i9rh-q5gx","Harbor","data.lacity.org","dataset","Port of Los Angeles - Historic Tonage Data MMRT","Port of Los Angeles - Historic Tonage Data MMRT","289","2014-03-24T21:29:00.000Z","2016-10-26T22:16:00.000Z","A Prosperous City","jobs,economy,business,port,historic tonage,mmrt,tonnage","1627","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/i9rh-q5gx.json",,,,"Annual","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/5a4i-e2zs","true","false","5a4i-e2zs","Harbor","data.lacity.org","dataset","Port of Los Angeles - Historic Tonage Data Short Ton (1920-1970)","Port of Los Angeles - Historic Tonage Data Short Ton(1920-1970)","235","2014-03-24T19:41:00.000Z","2014-03-24T19:41:00.000Z","A Prosperous City","jobs,economy,business,port,historic tonage,short ton,tonnage","1816","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/5a4i-e2zs.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/b3i5-86hy","true","false","b3i5-86hy","Harbor","data.lacity.org","dataset","Port of Los Angeles - Port Air Quality (2006 - 2013)","Air quality by Elemental Carbon (EC) measure.
Published historical data.  Live and historical data is available via: http://caap.airsis.com/CurrentData.aspx","851","2014-04-09T20:26:00.000Z","2014-05-19T20:39:00.000Z","A Livable and Sustainable City","air quality,pola","2786","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/b3i5-86hy.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/xhx7-hr4h","true","false","xhx7-hr4h","Harbor","data.lacity.org","dataset","Port of Los Angeles - Single Audit Report 2013","Port of Los Angeles - Single Audit report details (Federal grant usage).
Published historical data.","503","2014-05-16T17:19:00.000Z","2014-05-19T21:05:00.000Z","A Well Run City","single audit,federal,port,pola","1505","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/xhx7-hr4h.json",,,,"Other - See Description","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/tsuv-4rgh","true","false","tsuv-4rgh","Harbor","data.lacity.org","dataset","Port of Los Angeles - TEU Counts Monthly And Calendar YTD","Monthly and cumulative calendar year to date (CYTD) figures for total TEU counts. TEU (Twenty-foot Equivalent Unit) is a unit of measure commonly used in the logistics sector to represent shipping containers -- the large boxes used to hold goods during travel by land or sea. This metric reflects the total amount of freight passing through the Port of Los Angeles.","476","2014-05-30T21:46:00.000Z","2016-10-26T17:02:00.000Z","A Prosperous City","port of los angeles,port,harbor,teu,container,monthly,annual,freight,cargo,trade,international,shipping,ytd","2957","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles","http://www.portoflosangeles.org/maritime/stats.asp",,"https://data.lacity.org/resource/tsuv-4rgh.json",,,,"Quarterly","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/v3my-p6u5","true","false","v3my-p6u5","Harbor","data.lacity.org","dataset","Port of Los Angeles - Workers' Compensation Benefits Expenditures","Benefits Expenditures","264","2014-05-23T17:07:00.000Z","2019-11-19T21:58:00.000Z","A Well Run City","risk management","517","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/v3my-p6u5.json",,,,"Quarterly","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/gvpf-vb3s","true","false","gvpf-vb3s","Harbor","data.lacity.org","dataset","Port of Los Angeles - Workers' Compensation Light Duty Hours","Light Duty Hours Per Pay Period","301","2014-05-23T17:29:00.000Z","2019-11-19T21:42:00.000Z","A Well Run City","port","606","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Port of Los Angeles",,,"https://data.lacity.org/resource/gvpf-vb3s.json",,,,"Annual","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/s2gq-nz3r","true","false","s2gq-nz3r","Harbor","data.lacity.org","dataset","Port of Los Angeles - Workers' Compensation New Claims","New Claims Per Month","255","2014-05-23T17:15:00.000Z","2019-11-19T21:51:00.000Z","A Well Run City","risk management","480","2ib6-ssvz","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/s2gq-nz3r.json",,,,"Annual","No",,,"Port of Los Angeles"
"https://data.lacity.org/d/46qe-t7np","true","false","46qe-t7np","City Administrative Officer","data.lacity.org","dataset","Positions","This dataset lists all employee positions (civilian regular authority, commissioners, as-needed, etc) by budgetary department, program, and fund, dating back to Fiscal Year 2012.","356","2016-04-25T16:53:00.000Z","2020-04-23T17:59:00.000Z","A Well Run City","positions,budget,departments,employees,personnel","1471","3dpv-7msy","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of LA","http://lacity.org",,"https://data.lacity.org/resource/46qe-t7np.json",,,,"Annual","No",,,"PrestonMills"
"https://data.lacity.org/d/krk7-ayq2","true","false","krk7-ayq2","Bureau of Street Services","data.lacity.org","dataset","Posted Street Sweeping Routes","Motor sweeping program: route #s, boundaries and times for posted routes only. Maps are available as downloadable PDFs under the Attachments section of the About tab.","52699","2014-05-08T17:28:00.000Z","2014-05-28T23:03:00.000Z","A Livable and Sustainable City","street,services,sweeping,routes,route,cd,council,district,maintenance,area,boundary,boundaries,parking","24770","awhe-qmys","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Bureau of Street Services",,,"https://data.lacity.org/resource/krk7-ayq2.json",,,,,,,,"CJ"
"https://data.lacity.org/d/vxhy-r447","true","false","vxhy-r447","Housing Authority","data.lacity.org","dataset","Public Housing Sites Managed HACLA 2014","Public Housing Sites Managed HACLA 2014","456","2014-12-06T22:02:00.000Z","2015-01-12T21:50:00.000Z","A Livable and Sustainable City","housing authority for the city of los angeles,hacla,locations,public housing,housing,sites","1929","ihg6-62bp","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/vxhy-r447.json",,,,"Other - See Description","No",,,"Rodd Talebi"
"https://data.lacity.org/d/rwvq-gkei","true","false","rwvq-gkei",,"data.lacity.org","dataset","Quick Facts",,"217","2015-02-26T14:09:00.000Z","2018-03-23T20:04:00.000Z",,,"35","cyxz-kxfb",,"published",,,,"https://data.lacity.org/resource/rwvq-gkei.json",,,,,,,,"Lilian Coral"
"https://data.lacity.org/d/a5vt-xsyi","true","false","a5vt-xsyi","LADWP","data.lacity.org","dataset","Rain Barrels And Cisterns Issued Through LADWP Rebate Program","Residential rain barrels and cisterns issued through the LADWP-MWD rebate program, toward our goal of increasing the local water supply. This dataset is used in the stormwater dashboard (in progress) and Sustainable City pLAn.","296","2018-02-12T22:47:00.000Z","2018-10-15T19:49:00.000Z","A Livable and Sustainable City","stormwater,rebate","873","3dpv-7msy","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/a5vt-xsyi.json",,,,"Monthly","No",,,"PrestonMills"
"https://data.lacity.org/d/msv5-mj8x","true","false","msv5-mj8x","Bureau of Street Services","data.lacity.org","dataset","Recently Constructed Bus Pads and Landings","Locations for concrete bus pads and bus landings installed to date for current fiscal year.","519","2014-05-22T18:49:00.000Z","2014-12-22T22:35:00.000Z","A Livable and Sustainable City","bus,pad,pads,landing,landings,street,services,bss,concrete","1738","awhe-qmys",,"published",,,,"https://data.lacity.org/resource/msv5-mj8x.json",,,,"Other - See Description","Yes",,,"CJ"
"https://data.lacity.org/d/ukgg-rgf9","true","false","ukgg-rgf9","Recreation and Parks","data.lacity.org","dataset","Recreation and Parks Facilities",,"85","2019-12-17T22:04:00.000Z","2019-12-17T22:11:00.000Z","A Livable and Sustainable City",,"17","8dpa-rsea",,"published",,,,"https://data.lacity.org/resource/ukgg-rgf9.json",,,,"Semi-annual","No",,,"Recreation and Parks OpenData"
"https://data.lacity.org/d/rwq7-yhp5","true","false","rwq7-yhp5","Recreation and Parks","data.lacity.org","dataset","Recreation and Parks Information","Parks and Recreation Centers located within the City of Los Angeles boundaries. These properties are maintained, operated and owned by the Los Angeles City Recreation and Parks Department, LARAP.  These LARAP department properties include Aquatic Centers, Dog Parks, Pools, Recreation Centers, Recreation Facilities, Senior Citizen Centers, Skate Parks, Sports Fields and Complexes (including Baseball, Basketball, Football, Golf, Soccer, and Tennis Courts, plus more).  LARAP properties also include Beaches, Campgrounds, Child Care Centers, Day Camps, Historical Sites, Horticulture Centers, Maintenance Yards, Museums, Picnic Areas, Playgrounds and Special Event Venues.","205","2019-11-19T18:11:00.000Z","2020-04-20T20:29:00.000Z","A Livable and Sustainable City","park,recreation,boundaries,department of recreation and parks,recreation centers,los angeles recreation and parks,city of los angeles,larap,park boundaries,parks,dog parks,skate parks,rap,los angeles,aquatic centers,senior citizen centers,senior centers,sports fields,programming","625","8dpa-rsea",,"published","Recreation and Parks","https://www.laparks.org/",,"https://data.lacity.org/resource/rwq7-yhp5.json",,,"Latitude/longitude","Quarterly","Yes",,,"Recreation and Parks OpenData"
"https://data.lacity.org/d/f4qc-fg29","true","false","f4qc-fg29","LADWP","data.lacity.org","dataset","Recycled Water Delivered in the City of Los Angeles","Recycled Water delivered in the City of Los Angeles in Acre-Feet. An Acre Foot is a unit of volume equal to one foot water in depth spread across one Acre (325,853.38 gallons).","515","2014-05-12T22:55:00.000Z","2017-08-17T22:35:00.000Z","A Livable and Sustainable City",,"1563","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/f4qc-fg29.json",,,,"Monthly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/j4zm-9kqu","true","false","j4zm-9kqu","Ethics Commission","data.lacity.org","dataset","Registered City Lobbyists","An individual who directly communicates with a City official for the purpose of influencing a legislative or administrative matter and is compensated to spend 30 or more hours in any consecutive three-month period engaged in lobbying activities must register with the Ethics Commission as a lobbyist. This also applies to in-house lobbyists (employees who are compensated to lobby only on behalf of their employers).","3002","2014-04-24T22:36:00.000Z","2020-08-24T08:00:00.000Z","A Well Run City","lobbying,lobbyist,lobby,ethics,disclosure","5725","49an-b36e","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/j4zm-9kqu.json",,,,"Annual","No",,,"Ethics Commission"
"https://data.lacity.org/d/xuce-e6ip","true","false","xuce-e6ip","LADWP","data.lacity.org","dataset","Renewable Projects Since 2003","LADWP Renewable Projects since 2003","371","2014-05-15T01:44:00.000Z","2017-02-09T20:25:00.000Z","A Livable and Sustainable City","renewables,renewable projects","1346","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/xuce-e6ip.json",,,,"Quarterly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/t5zm-4d79","true","false","t5zm-4d79","Other","data.lacity.org","dataset","Rental Contracts Completed at El Pueblo Historical Monument","Rental of El Pueblo property for filming or event activities.

*Please note that due to COVID-19 and in accordance with Mayor Eric Garcetti's Safer At Home Order, all events scheduled to take place at El Pueblo Historical Monument on or after March 14, 2020 are cancelled or postponed until further notice. No rental contracts will be executed until further notice.","418","2014-05-29T23:55:00.000Z","2020-10-09T19:47:00.000Z","A Livable and Sustainable City","site rental","1288","rz8e-rup2","Creative Commons 1.0 Universal (Public Domain Dedication)","published","El Pueblo","http://elpueblo.lacity.org/index.htm",,"https://data.lacity.org/resource/t5zm-4d79.json",,,,"Daily","No",,,"El Pueblo OpenData"
