"name","display_name","categories","display_categories","description","address","phone","website","source","latitude","longitude","yelp_alias","yelp_api","yelp_id"
"the snoball shop","SnoBall Shop","Restaurants","Restaurants",,"4452 W Slauson Los Angeles, CA 90043",,"http://www.snoballshop.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.98864746","-118.3537903","snoball-shop-los-angeles","true","-RdSyuRT4vi2kqNQoxkSjg"
"the soul food shack","Soul Food Shack","Restaurants","Restaurants",,"1762 W El Segundo Blvd Gardena, CA 90249","323-923-8982","https://soulfoodshackgarde.wixsite.com","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.916522","-118.30865","soul-food-shack-gardena","true","qsmIXoeSEVWGq0RegtyqrA"
"the underground museum","The Underground Museum","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","The family-run space, founded in 2012 by Noah and Karon Davis, includes a bookstore that sells T-shirts and books. 3508 W. Washington Blvd., Los Angeles, (323) 989-9925, the-underground-museum.square.site/#KTHjFY","3508 W Washington Blvd Los Angeles, CA 90018","323-989-9925","https://the-underground-museum.square.site/#KTHjFY","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.03955","-118.32292","the-underground-museum-los-angeles","true","mvrNKaSZ8lGeB2rvhpPDHw"
"the vtree","Vtree at Yamashiro","Restaurants","Restaurants",,"1999 N Sycamore Ave Hollywood, CA 90068","323-466-5125","https://www.thevtreehollywood.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.105866","-118.342158","vtree-at-yamashiro-hollywood","true","RDaB-JGgyjIGf_S_g0oy3Q"
"jimmi weaver los angeles","Jimmi Weaver","Real Estate Agents","Services",,"3801 Sutro Ave Los Angeles, CA 90008","310-968-4805","https://www.yelp.com/biz/jimmi-weaver-los-angeles","https://www.yelp.com/biz/jimmi-weaver-los-angeles","34.01731","-118.3234476","-118.3234476","true","wTNBdCpVvJr0-nQx_qb0bw"
"the wood urban kitchen","The Wood Urban Kitchen & Sports Lounge","Restaurants","Restaurants",,"129 N Market St Inglewood, CA 90301","310-466-9741","https://www.yelp.com/biz/the-wood-urban-kitchen","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.96362","-118.352275","the-wood-urban-kitchen-and-sports-lounge-inglewood","true","HwTv2sTZDYjHxT9AS-MUSA"
"thrive doughnuts","Thrive Doughnuts","Restaurants","Restaurants","Thrive Doughnuts, Canoga Park,","9030 Owensmouth Ave Canoga Park, CA 91304",,"https://www.thrivedoughnuts.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles",,,,"false",
"thrive health lab","Thrive Health Lab","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","The boutique fitness lab located in View Park-Windsor Hills specializes in small-group training and a holistic approach to fitness. It is offering virtual classes. 3701 W. 54th St., Los Angeles, thrivehealthlab.com","3701 W 54th St Windsor Hills, CA 90043","323-207-8083","https://www.thrivehealthlab.com/","https://www.latimes.com/lifestyle/story/2020-06-10/heres-a-list-of-black-owned-fitness-businesses-in-los-angeles","33.993257","-118.337939","thrive-health-lab-windsor-hills","true","t0rpGoDBkBkHt6JdDcJ16A"
"tiffany cakes desserts","Tiffany Cakes Desserts","Restaurants","Restaurants",,,,,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"time 2 grub","TIME 2 GRUB","Restaurants","Restaurants",,"1140 Commerce Center Dr Ste P11 inside Sol Plaza Boutique Mall Lancaster, CA 93534","661-468-0280","https://www.yelp.com/biz/time-2-grub-lancaster-4","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.67165794","-118.151238","time-2-grub-lancaster-4","true","aYhKKdQ9lOLkihADmJHKfA"
"tisket a tasket","Tisket A Tasket Catering & Food Services","Restaurants","Restaurants",,"3850 W Slauson Ave Los Angeles, CA 90043","323-291-8021","https://tisketatasketcatering.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9888251","-118.3414326","tisket-a-tasket-catering-and-food-services-los-angeles","true","VaS8pZT8Ycgy0S-dd8sAOQ"
"tomorrow's aeronautical museum","Tomorrow's Aeronautical Museum","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","Located in South Los Angeles, Tomorrow's Aeronautical Museum (TAM) is a living classroom that brings aviation history to life and empowers the dreams of underprivileged youth to literally take flight. TAM features interactive exhibits that explore racial diversity in the evolution of modern flight, as well as a Sky Lab computer center, Tuskegee Airmen Learning Center, and operating and static display aircraft.","961 W Alondra Blvd Compton, CA 90220","310-618-1155","https://www.tamuseum.org/","https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","33.888749","-118.240635","tomorrows-aeronautical-museum-compton","true","iHFmV8qhh724NXYhizaDZA"
"torch","Torch","Shopping","Shopping","Claunesha “Cjay” Jones created her handcrafted coconut-wax candle line with “luxury-meets-eco-friendly” in mind. torchla.com",,,"https://www.torchla.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"totos african cuisine van nuys","Totos' African Cuisine","Restaurants","Restaurants",,"15355 Sherman Way Van Nuys, CA 91406","818-781-3015","https://www.yelp.com/biz/totos-african-cuisine","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.20177","-118.46801","totos-african-cuisine-van-nuys","true","OhchQDgESz6kZLXHYVcJsQ"
"tracy's belizean restaurant","Tracey's Belizean Restaurant","Restaurants","Restaurants",,"3810 S Western Ave Los Angeles, CA 90062","323-735-2166","https://www.yelp.com/biz/traceys-belizean","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0169944","-118.308632","traceys-belizean-restaurant-los-angeles","true","mQMCi60kT3UeVuDiOckG_w"
"trap kitchen","Trap Kitchen","Restaurants","Restaurants",,"4712 Lomita St Los Angeles, CA 90019","503-442-0748","https://www.trapkitchen.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"treme kitchen","Treme Kitchen","Restaurants","Restaurants",,"Leimert Park, CA 90008",,"https://www.tremekitchen.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.00838089","-118.330452","treme-kitchen-leimert-park","true","ML8M8BBpq8z5QmIHT4D2bg"
"trencher","Trencher","Restaurants","Restaurants",,"1305 Portia St Los Angeles, CA 90026","323-604-9621","http://trencherla.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/","34.07594168","-118.2541","trencher-los-angeles-2","true","fXM8bctfUDmzmlzZC4oGBA"
"triangular faces","Triangular Faces","Shopping","Shopping","Fashion designer Nana Kwame Adusei hails from Accra, Ghana, arrived in L.A. last year and launched his African culture-inspired, locally manufactured, unisex athleisure-meets-streetwear label just as the safer-at-home coronavirus guidelines were taking effect. His Mursi shorts, baggy, flower-festooned boardshorts inspired by the Mursi people of Ethiopia, are available online. Triangularfaces.com",,,"https://triangularfaces.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"twins smoke house bbq","Twins Smoke House BBQ","Restaurants","Restaurants",,"1555 W Willow St Long Beach, CA 90810","562-427-4800","http://www.twinssmokehouse.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.8045249","-118.2137501","twins-smoke-house-bbq-long-beach","true","7VhcFdu-x3SVve-8h0K1eg"
"uedf fish & chips","UEDF Fish & Chips","Restaurants","Restaurants",,"2191 N Lake Ave Altadena, CA 91001","626-794-0277","https://www.facebook.com/UEDF-FISH-Chips","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1834564","-118.1317825","uedf-fish-and-chips-altadena","true","0KYAupR7scjkMhT72nO3nA"
"uncle andre's bbq","Uncle Andre's BBQ","Restaurants","Restaurants",,"11715 Moorpark St Studio City, CA 91604","818-763-8414","https://www.yelp.com/biz/uncle-andres-bbq","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.150678","-118.388265","uncle-andres-bbq-studio-city","true","2b0t01mATtzhY3s-o-TxvA"
"undergrind cafe","Undergrind Cafe","Restaurants","Restaurants","Undergrind has a variety of flavored lattes, coffee drinks and breakfast foods. Open for takeout and delivery. 2713 S Robertson Blvd., Beverlywood,","2713 S Robertson Blvd Los Angeles, CA 90034","310-730-6392","http://www.undergrindcafe.com/","https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","34.03734","-118.38892","undergrind-cafe-los-angeles","true","BFnR7RkLsDUoLd9P3z2l9Q"
"union","Union","Restaurants","Restaurants","Avant garde meets streetwear at Chris Gibbs’ and Beth Birkett’s boutique in the “guy’s gulch” stretch of La Brea Avenue. 110 S. La Brea Ave., Los Angeles, (323) 549-6950, store.unionlosangeles.com","37 E Union St Pasadena, CA 91103","626-795-5841","https://store.unionlosangeles.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.146963","-118.1496096","union-pasadena","true","gWh55W-4UJYU7NTYGxGUbg"
"urban comfort foods","Urban Comfort Foods","Restaurants","Restaurants",,"6130 S AVALON BLVD 126. LOS ANGELES, CA 90022",,,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"vanillablack","VanillaBlack","Restaurants","Restaurants","Vanessa Butler’s small coffee shop in Echo Park has a variety of coffee drinks including a “vanilla bomb” and vegan food options. 1825 Sunset Blvd., Echo Park.","1825 Sunset Blvd Los Angeles, CA 90026",,,"https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","34.07808787","-118.2599956","vanillablack-los-angeles","true","hu_bFalIX0VijV-Kl88R8w"
"vector90","Vector90","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","Developed in partnership with the late, great, Nipsey Hussle and the District 8 Los Angeles City Council. Vector90 is a co-working community and incubator based in South LA that is focused on developing underrepresented entrepreneurs.","6111 S Gramercy Pl Los Angeles, CA 90047","323-531-4112",,"https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","33.9836","-118.31418","vector90-los-angeles","true","oi3IcFTMosojnpESZRsr9A"
"veronica's kitchen","Veronica's Kitchen","Restaurants","Restaurants","Veronica’s Kitchen, 401 E. Hillcrest Blvd., Inglewood, (310) 673-4890,","401 E Hillcrest Blvd Inglewood, CA 90301","310-673-4890","https://www.facebook.com/pages/category/African-Restaurant/Veronicas-Kitchen-115691395180607/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9612","-118.34977","veronicas-kitchen-inglewood","true","o9v7QpQcBwdvFIPdUJxkOA"
"voodoo vegan","Voodoo Vegan","Restaurants","Restaurants",,"Los Angeles, CA 90047","310-437-9632","https://www.yelp.com/biz/voodoo-vegan","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.94351959","-118.3103256","voodoo-vegan-los-angeles","true","IiOCPQrQ6Gsl5r0R9xrguw"
"vurger guyz","Vurger Guyz","Restaurants","Restaurants",,"Los Angeles, CA 90017","213-298-1724","https://www.vurgerguyz.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.05289","-118.26351","vurger-guyz-los-angeles","true","BBISsVQ-GMYr2emuWgtDPw"
"walker noble studios","Walker Noble Studios","Shopping","Shopping","Original artworks and limited edition prints by Walker Noble made in downtown Los Angeles. (213) 290-3731, walkernoble.com",,"213-290-3731","https://www.walkernoble.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"waraire boswell","Waraire Boswell","Shopping","Shopping","Sharp-looking custom suits for men and women, custom footwear and, in response to the coronavirus outbreak, stylish masks using fabrics from previous collections. waraire.com",,,"https://waraire.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"watts burgers","Watts Burgers","Restaurants","Restaurants","Watts Burgers, 10203 S. Central Ave., Watts, (323) 749-0556","10203 S Central Ave Los Angeles, CA 90002","323-749-0556",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.94401477","-118.2542783","watts-burgers-los-angeles","true","Ekrm1S_5x5dcgZeYgbgZRA"
"watts coffee house","Watts Coffee House","Restaurants","Restaurants",,"1827 E 103rd St Los Angeles, CA 90002","323-249-4343","https://www.facebook.com/wherewe","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.943472","-118.239854","watts-coffee-house-los-angeles","true","jXlGcuFRUSBxm5ycg3UQOw"
"wecupcake","We Cupcake","Restaurants","Restaurants","WeCupcake, 10807 Crenshaw Blvd., Inglewood, (424) 261-3080","10807 Crenshaw Blvd Inglewood, CA 90303","424-261-3080","http://www.wecupcake.net/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9374182","-118.326754","we-cupcake-inglewood","true","8G7fncx8gHqczftW0z3iMQ"
"whit hazen","Whit Hazen","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","Whit McClure’s boutique floral design studio specializes in seasonally inspired florals for weddings and events. (213) 309-8851, whithazen.com","1022 Waterloo St Los Angeles, CA 90026","213-309-8851","http://www.whithazen.com/contact","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"who's hungry caribbean restaurant","Who's Hungry Caribbean Restaurant","Restaurants","Restaurants",,"2959 Crenshaw Blvd Los Angeles, CA 90016","213-610-4199","https://www.whoshungrycatering.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.027839","-118.335351","whos-hungry-caribbean-restaurant-los-angeles","true","mf0i0G98feaqN6Q-ke6v6Q"
"wi jammin cafe","Wi Jammin Caribbean Cafe","Restaurants","Restaurants",,"1359 S Redondo Blvd Los Angeles, CA 90019","323-936-1039","https://www.wijammincafe.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.04838749","-118.3493823","wi-jammin-caribbean-cafe-los-angeles","true","tzhSIM2rlEVjBB5qe7j63g"
"wilson's bbq rib shack","Wilson's BBQ Rib Shack","Restaurants","Restaurants",,"300 N El Molino St Alhambra, CA 91801","323-457-0258","https://www.wilsonsbbqribshack.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.10375","-118.11753","wilsons-bbq-rib-shack-alhambra-2","true","TYxzlQFrkFHxZIOhJHlgAg"
"wingopolis","Wingopolis","Restaurants","Restaurants","Wingopolis, 740 Centinela Ave., #103, Inglewood, (310) 910-0291","740 Centinela Ave Ste 103 Inglewood, CA 90302","310-910-0291",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.97566","-118.35206","wingopolis-inglewood","true","PMmxE1TI6dWGvln6DnIcQg"
"wings and pot","Wings & Pot","Restaurants","Restaurants",,"2108 W Manchester Ave Los Angeles, CA 90047","323-920-7575","https://www.yelp.com/biz/wings-and-pot","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.95968","-118.31648","wings-and-pot-los-angeles","true","-2j7SP_13FMBGOr4ds_nfQ"
"woodspoon","Wood Spoon","Restaurants","Restaurants","Woodspoon, 107 W. 9th St., Los Angeles, (213) 629-1765,","107 W 9th St Los Angeles, CA 90015","213-629-1765","https://www.instagram.com/vanillablackla/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.04191749","-118.2551352","wood-spoon-los-angeles-5","true","ta7GyGyMGnn_LeJkUeLqdQ"
"woody's bbq","Woody's Bar-B-Que","Restaurants","Restaurants","Woody’s BBQ, 475 S. Market St., Inglewood, (310) 672-4200,","3446 W Slauson Ave Los Angeles, CA 90043","323-294-9443","http://www.woodysbarbquela.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.98880643","-118.3326876","woodys-bar-b-que-los-angeles","true","w6yYnB0uUkE6cGu384zm3A"
"world wide tacos","Worldwide Tacos","Restaurants","Restaurants",,"2419 W Martin Luther King J Los Angeles, CA 90008","323-291-1500","http://worldwidetacos.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0109334","-118.3198899","worldwide-tacos-los-angeles","true","HpGFjRML4rKx6WCdZbGc7w"
"wowo's bbq","Wowo's Smokin' Hot BBQ","Restaurants","Restaurants",,"13022 Whittier Blvd Whittier, CA 90602","562-273-5477","https://www.wowosbbq.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.96495","-118.03652","wowos-smokin-hot-bbq-whittier-2","true","4JmkRUEyfLYVqZElrSFQYQ"
"yo-way eatery","Yo-Way Eatery","Restaurants","Restaurants","Yo Way Deli, 17901 Vermont Ave., Gardena, (424) 228-1101,","17901 S Vermont Ste D Gardena, CA 90248","424-228-1101","https://yowayeatery.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.8678648","-118.2911208","yo-way-eatery-gardena-2","true","26qU1-u0hSYOjYDaqIcGPw"
"yordanos ethiopian restaurant","Yordanos Ethiopian Restaurant","Restaurants","Restaurants",,"4020 W Martin Luther King Jr Blvd Los Angeles, CA 90008","323-815-9262","https://www.yelp.com/biz/yordanos","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.01550683","-118.3433355","yordanos-ethiopian-restaurant-los-angeles","true","SVOMbZtuceU-_wPTt_5SAw"
"your bakery 1st","Your Bakery 1st","Restaurants","Restaurants",,"6525 West Blvd Inglewood, CA 90302","310-673-0744","https://www.yourbakery1st.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9798801","-118.3353349","your-bakery-1st-inglewood","true","_fZrwdeJDxBojcAPfaPsMA"
"yourdestiny essentials","Yourdestiny Essentials","Shopping","Shopping","natural skincare products",,,"https://www.yourdestinyessentials.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"zac's sweet shop","Zac'S Sweet Shop","Restaurants","Restaurants",,"230 W Ave 26 Los Angeles, CA 90031",,"https://zacssweetshop.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"zelie for she","Zelie For She","Shopping","Shopping","trendy, chic, made in LA, ready to wear for women","PO BOX 94501 Pasadena CA 91109",,"https://www.zelieforshe.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"good people coffee los angeles 5","Good People Coffee","Coffee Roasteries","Restaurants",,"11609 Santa Monica Blvd Los Angeles, CA 90025","323-926-9604","https://www.yelp.com/biz/good-people-coffee-los-angeles-5","https://www.yelp.com/biz/good-people-coffee-los-angeles-5","34.04467541","-118.4544144","-118.4544144","true","5d7R2jwbm6ylP3GkLOWK2A"
"wardrobe department los angeles 2","Wardrobe Department","Accessories","Shopping",,"311 S Sweetzer Ave Los Angeles, CA 90048","323-653-5492","https://www.yelp.com/biz/wardrobe-department-los-angeles-2","https://www.yelp.com/biz/wardrobe-department-los-angeles-2","34.072401","-118.370307","-118.370307","true","8jZ79FyVHp8KGffSuqNlYQ"
"soul 2 soul global los angeles","Soul 2 Soul Global","Counseling & Mental Health","Gym, Fitness Health and Wellness",,"1055 W 7th St Fl 33 Penthouse Los Angeles, CA 90017","213-330-2642","https://www.yelp.com/biz/soul-2-soul-global-los-angeles","https://www.yelp.com/biz/soul-2-soul-global-los-angeles","34.050779","-118.263059","-118.263059","true","Vf4Q-jUvIOqdAePr5c27SQ"
"sherman oaks repair services los angeles","Sherman Oaks Repair Services","Appliances & Repair","Services",,"Los Angeles, CA 91423","818-350-3580","https://www.yelp.com/biz/sherman-oaks-repair-services-los-angeles","https://www.yelp.com/biz/sherman-oaks-repair-services-los-angeles","34.15019608","-118.4312286","-118.4312286","true","sw1sjajNanEA_O4S3N11MA"
"dta studios los angeles 2","DTA Studios","Music Production Services","Services",,"Los Angeles, CA 90015","310-621-5215","https://www.yelp.com/biz/dta-studios-los-angeles-2","https://www.yelp.com/biz/dta-studios-los-angeles-2","34.04052353","-118.264679","-118.264679","true","N5KtAo1FCI5-ZUJO-0k_1A"
"the photo lab la los angeles 5","The Photo Lab LA","Video/Film Production","Services",,"4108 Crenshaw Blvd Los Angeles, CA 90008","213-335-9659","https://www.yelp.com/biz/the-photo-lab-la-los-angeles-5","https://www.yelp.com/biz/the-photo-lab-la-los-angeles-5","34.0096577","-118.3349413","-118.3349413","true","YmZtjZCCI-IMG0J6hdAbjg"
"fdc investments los angeles 3","FDC Investments","Real Estate Services","Services",,"Los Angeles, CA 90004","213-267-4182","https://www.yelp.com/biz/fdc-investments-los-angeles-3","https://www.yelp.com/biz/fdc-investments-los-angeles-3","34.07628632","-118.3020859","-118.3020859","true","4dBoFjTe54aEKuk7U74Q8g"
"flight facility los angeles 2","Flight Facility","Cannabis Dispensaries","Shopping",,"10442 W Magnolia Blvd Los Angeles, CA 91601","323-973-6611","https://www.yelp.com/biz/flight-facility-los-angeles-2","https://www.yelp.com/biz/flight-facility-los-angeles-2","34.164638","-118.358654","-118.358654","true","7ILY4VJ9GU3lxP0WhnpnPA"
"holistic life los angeles","Holistic Life","Nutritionists","Gym, Fitness Health and Wellness",,"Los Angeles, CA 90046","213-453-8926","https://www.yelp.com/biz/holistic-life-los-angeles","https://www.yelp.com/biz/holistic-life-los-angeles","34.1147313","-118.3637264","-118.3637264","true","I2xrzKpQ2YoXJGedM8hHrA"
"rubys day care los angeles","Ruby's Day Care","Child Care & Day Care","Services",,"Los Angeles, CA 90047","323-989-9245","https://www.yelp.com/biz/rubys-day-care-los-angeles","https://www.yelp.com/biz/rubys-day-care-los-angeles","33.95859909","-118.3089905","-118.3089905","true","wjV9n5xtZcHBuy43l5vciQ"
"reed and room co los angeles","Reed & Room Co.","Interior Design","Services",,"Los Angeles, CA 90005",,"https://www.yelp.com/biz/reed-and-room-co-los-angeles","https://www.yelp.com/biz/reed-and-room-co-los-angeles","34.05878067","-118.293251","-118.293251","true","iMTa_VW44AYAVvCcOjQzrQ"
"brian love photography los angeles","Brian Love Photography","Session Photography","Services",,"5700 Melrose Ave Ste 204 Los Angeles, CA 90038","213-446-0869","https://www.yelp.com/biz/brian-love-photography-los-angeles","https://www.yelp.com/biz/brian-love-photography-los-angeles","34.0833","-118.324057","-118.324057","true","PvVAjnuzruxKlpMsFYh8pA"
"brian archie photography los angeles 2","Brian Archie Photography","Event Photography","Services",,"Los Angeles, CA 90210","310-507-4785","https://www.yelp.com/biz/brian-archie-photography-los-angeles-2","https://www.yelp.com/biz/brian-archie-photography-los-angeles-2","34.07141","-118.39741","-118.39741","true","AVhyXmsODJkMNR1h-jOA1g"
"the party mirror photo booth los angeles","The Party Mirror Photo Booth","Photo Booth Rentals","Services",,"Los Angeles, CA 90025","424-259-1214","https://www.yelp.com/biz/the-party-mirror-photo-booth-los-angeles","https://www.yelp.com/biz/the-party-mirror-photo-booth-los-angeles","34.04606628","-118.450058","-118.450058","true","CD1ChvdaUsSTqD0MW5FLrQ"
"paint pour n party los angeles","Paint Pour N Party","Paint & Sip","Gym, Fitness Health and Wellness",,"Los Angeles, CA 90019","562-394-3891","https://www.yelp.com/biz/paint-pour-n-party-los-angeles","https://www.yelp.com/biz/paint-pour-n-party-los-angeles","34.0489277","-118.3403506","-118.3403506","true","xns3PdFy-KbdCNXg9NCKxQ"
"the body shop guys los angeles 4","The Body Shop Guys","Body Shops","Shopping",,"18403 Eddy St Los Angeles, CA 91325","747-224-0522","https://www.yelp.com/biz/the-body-shop-guys-los-angeles-4","https://www.yelp.com/biz/the-body-shop-guys-los-angeles-4","34.2281575","-118.5341155","-118.5341155","true","rk0W39NePQpP9-tUA_3TKA"
"majays dog bathing los angeles 12","Majay's Dog Bathing","Pet Groomers","Services",,"10345 S Central Ave Los Angeles, CA 90002","702-626-7969","https://www.yelp.com/biz/majays-dog-bathing-los-angeles-12","https://www.yelp.com/biz/majays-dog-bathing-los-angeles-12","33.942261","-118.254384","-118.254384","true","bwIKeU7Za96FpUumgSVdaw"
"ccd custom development los angeles","CCD Custom Development","Contractors","Services",,"Los Angeles, CA 90004","323-362-0215","https://www.yelp.com/biz/ccd-custom-development-los-angeles","https://www.yelp.com/biz/ccd-custom-development-los-angeles","34.07628632","-118.3020859","-118.3020859","true","52z2-px4uCYkJyu52XJ9zQ"
"linares tires and auto service los angeles","Linares Tires & Auto Service","Tires","Shopping",,"2201 S Central Ave Los Angeles, CA 90011","323-382-5299","https://www.yelp.com/biz/linares-tires-and-auto-service-los-angeles","https://www.yelp.com/biz/linares-tires-and-auto-service-los-angeles","34.021896","-118.253151","-118.253151","true","Yb5wMemsb5bAFRUXqvHXvA"
"pineapple express dispensary los angeles","Pineapple Express Dispensary","Cannabis Dispensaries","Shopping",,"1132 South Western Ave Los Angeles, CA 90006","213-808-9306","https://www.yelp.com/biz/pineapple-express-dispensary-los-angeles","https://www.yelp.com/biz/pineapple-express-dispensary-los-angeles","34.0500501","-118.3089151","-118.3089151","true","yepuFdtkQLgvu1xmHtPY8A"
"francos electrical services los angeles","Franco's Electrical Services","Handyman","Services",,"Los Angeles, CA 91040","909-525-5466","https://www.yelp.com/biz/francos-electrical-services-los-angeles","https://www.yelp.com/biz/francos-electrical-services-los-angeles","34.26316833","-118.3141861","-118.3141861","true","m5xGnKw4MsA6rBOY8iv-oA"
"new birth builders los angeles","New Birth Builders","Roofing","Services",,"Los Angeles, CA 90015","866-750-8011","https://www.yelp.com/biz/new-birth-builders-los-angeles","https://www.yelp.com/biz/new-birth-builders-los-angeles","34.03864","-118.26136","-118.26136","true","FyJuhFWZcM7nHQwOnWmh5g"
"all security lock and key los angeles 6","All Security Lock & Key","Keys & Locksmiths","Services",,"8719 Pickford St Los Angeles, CA 90035","310-709-0301","https://www.yelp.com/biz/all-security-lock-and-key-los-angeles-6","https://www.yelp.com/biz/all-security-lock-and-key-los-angeles-6","34.05043","-118.3829077","-118.3829077","true","tYuIlCfzlvcAheb_jzDuuw"
