LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002731917-0001-1,B & W INVESTMENT INC,,1825 E 22ND STREET,LOS ANGELES,90058-1033,1825 22ND 90058-1033,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/29/2013,,"(34.0163, -118.2391)",24353,9,533,1287,7,76
0002733075-0001-5,MAGENTA TRADING INC.,,930 S SAN PEDRO STREET,LOS ANGELES,90015-1827,930 SAN PEDRO 90015-1827,17534   STUDEBAKER ROAD,CERRITOS,90703-2637,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/2014,,"(34.0366, -118.2509)",23082,9,703,1018,,76
0002733107-0002-5,HPL-APOLLO LLC,,5330 W 102ND STREET,LOS ANGELES,90045-6021,5330 102ND 90045-6021,2780 SKYPARK DRIVE UNIT #300,TORRANCE,90505-7518,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,11/01/2012,,,,,,,,
0002733197-0001-0,OLIVE'S ACRES LLC,,5130 EDGEWOOD PLACE,LOS ANGELES,90019-1619,5130 EDGEWOOD 90019-1619,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,04/16/2013,,"(34.0548, -118.3425)",23080,12,636,894,,52
0002733439-0001-1,MELROSE 43XX LLC,,707 N HELIOTROPE DRIVE,LOS ANGELES,90029-2522,707 HELIOTROPE 90029-2522,1200 W OLYMPIC BLVD,LOS ANGELES,90015-3906,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,01/01/2014,,"(34.0837, -118.2949)",23447,8,437,730,16,58
0002734475-0001-5,ARMANDO CALDERON,,1427 W JEFFERSON BLVD,LOS ANGELES,90007-3419,1427 JEFFERSON 90007-3419,12333  1/2 W WASHINGTON BLVD,LOS ANGELES,90066-5509,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,02/01/2012,,"(34.0255, -118.2974)",22724,14,691,916,7,32
0002735646-0001-2,SEEM PROPERTIES LLC,,6230 WILSHIRE BLVD SUITE #880,LOS ANGELES,90048-5126,6230 WILSHIRE 90048-5126,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,01/15/2013,,"(34.0632, -118.364)",23679,6,638,812,,26
0002735652-0001-8,MASONLEE PROPERTIES LLC,,2444 E 8TH STREET,LOS ANGELES,90021-1734,2444 8TH 90021-1734,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,08/12/2013,,"(34.0295, -118.2285)",23082,9,533,1287,,76
0002736284-0001-2,ERETZ PICO PROPERTIES LLC,,9017 W PICO BLVD,LOS ANGELES,90035-1309,9017 PICO 90035-1309,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,01/02/2012,,"(34.0552, -118.3882)",23666,6,644,819,,95
0002737874-0002-3,CLUTTER INC,,3526   HAYDEN AVENUE,CULVER CITY,90232-2413,3526 HAYDEN 90232-2413,3526   HAYDEN AVENUE,CULVER CITY,90232-2413,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/2015,,"(34.0259, -118.381)",24679,,2139,68,,
0002738374-0003-8,NATIONWIDE PALLETS INC,,1820 E 48TH PLACE,VERNON,90058-1946,1820 48TH 90058-1946,2301 PORTER STREET,LOS ANGELES,90021-2509,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,10/01/2013,,"(33.9993, -118.2402)",24353,13,720,1245,7,51
0002738374-0004-6,NATIONWIDE PALLETS INC,,2211 DAMON STREET,LOS ANGELES,90021-2401,2211 DAMON 90021-2401,2301 PORTER STREET,LOS ANGELES,90021-2509,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,10/01/2013,,"(34.0286, -118.2335)",23082,9,533,1287,,76
0002739779-0001-4,JOSE M GONZALEZ TR ET AL,,7200 AVALON BLVD,LOS ANGELES,90003-2228,7200 AVALON 90003-2228,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,09/03/2013,,"(33.9747, -118.2651)",22350,13,790,997,7,46
0002742486-0001-5,LLAMA GNU LLC,,806   MATEO STREET,LOS ANGELES,90021-1712,806 MATEO 90021-1712,6171 W CENTURY BLVD   #355,LOS ANGELES,90045-5300,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,04/25/2013,,"(34.0333, -118.2319)",23082,9,533,1287,,76
0002742636-0001-3,3 JAYS PROPERTIES LLC,,2333 W WASHINGTON BLVD,LOS ANGELES,90018-1446,2333 WASHINGTON 90018-1446,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,01/01/2014,,"(34.0399, -118.3128)",23079,12,678,898,,19
0002743198-0001-1,FASHION LOGISTICS INC,,20550 DENKER AVENUE,TORRANCE,90501-1645,20550 DENKER 90501-1645,621 US HIGHWAY 46 W,HASBROUCK HEIGHTS,07604-3126,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,04/01/2014,,"(33.8442, -118.3039)",25715,15,944,825,,55
0002743251-0001-2,HAZEL MANAGEMENT LLC,,6257 HAZELTINE AVENUE,VAN NUYS,91401-2239,6257 HAZELTINE 91401-2239,POST OFFICE BOX #5773,BEVERLY HILLS,90209-5773,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,02/01/2013,,"(34.1841, -118.4399)",19729,5,238,292,,70
0002743572-0001-9,C & R PATENAUDE LLC,,11229 VINEDALE STREET,SUN VALLEY,91352-3217,11229 VINEDALE 91352-3217,10902 VANOWEN STREET,NORTH HOLLYWOOD,91605-6407,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,11/28/2012,,"(34.2223, -118.3747)",19335,3,166,272,,21
0002743701-0001-5,WILLINGTON INVESTMENT LLC,,2855 W 7TH STREET,LOS ANGELES,90005-3907,2855 7TH 90005-3907,4715 S ALAMEDA STREET,VERNON,90058-2014,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,01/01/2013,,"(34.0597, -118.2856)",22722,11,601,754,,63
0002744130-0001-0,BERNARDI FAMILY TRUST,,3906 GRAND VIEW BLVD,LOS ANGELES,90066-4501,3906 GRAND VIEW 90066-4501,822 6TH STREET,MUKILTEO,98275-1624,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,07/21/1980,,"(34.003, -118.4297)",24031,10,904,700,10,27
0002744294-0001-8,4938 HUNTINGTON DRIVE SOUTH LLC,,4938 HUNTINGTON DRIVE S,LOS ANGELES,90032-1627,4938 HUNTINGTON 90032-1627,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/2014,,"(34.0872, -118.1756)",23449,9,503,374,,91
0002745090-0001-1,"HCRI VAN NUYS MEDICAL FACILITY, LLC",,6815 NOBLE AVENUE,VAN NUYS,91405-3796,6815 NOBLE 91405-3796,4500 DORR STREET,TOLEDO,43615-4040,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,12/30/2009,,"(34.1942, -118.4618)",19733,3,230,287,,18
0002745262-0001-5,"SUPPLY CHAIN SHIPPING, LLC",,444 W OCEAN BLVD SUITE #12,LONG BEACH,90802-4518,444 OCEAN 90802-4518,444 W OCEAN BLVD SUITE #1200,LONG BEACH,90802-8128,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/2014,,"(33.7667, -118.1974)",3704,,1912,,,
0002746224-0001-7,TOP LEADERS INC,,17728 RIDGEWAY ROAD,GRANADA HILLS,91344-2131,17728 RIDGEWAY 91344-2131,17728   RIDGEWAY ROAD,GRANADA HILLS,91344-2131,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,01/01/2014,,"(34.2819, -118.5193)",19329,2,54,1407,,78
0002746596-0001-6,UNITED TECHNOLOGIES CORPORATION,,8 FARM SPRINGS ROAD,FARMINGTON,06032-2526,8 FARM SPRINGS 06032-2526,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/2013,,"(41.7082, -72.8038)",14129,,,,,
0002747067-0001-6,JAMSHID KARIMI TR CYRUS KARIMI DECD TRUST,,3047 S ROBERTSON BLVD,LOS ANGELES,90034-3117,3047 ROBERTSON 90034-3117,912 VIVIAN CIRCLE,NEWBURY PARK,91320-2740,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,07/25/2013,,"(34.032, -118.3904)",23451,12,878,1126,,95
0002747313-0001-4,TAEK H AND SUK J YOO TRS YOO FAMILY TR,,301 N NEW HAMPSHIRE AVENUE,LOS ANGELES,90004-3408,301 NEW HAMPSHIRE 90004-3408,871 CRENSHAW BLVD UNIT #406,LOS ANGELES,90005-6211,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,09/27/2006,,"(34.0763, -118.2932)",22721,8,582,936,16,89
0002747653-0001-3,NORMAN RUBIN CO TR ET AL LESSOR,,10701 VENICE BLVD,LOS ANGELES,90034-6213,10701 VENICE 90034-6213,1529 GARRISON PLACE,SAN DIEGO,92106-2146,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,11/18/2005,,"(34.0187, -118.407)",23451,6,897,845,,74
0002748354-0001-1,WIND TRANSPORT SOLUTIONS INC,,710 QUAY AVENUE,WILMINGTON,90744-5954,710 QUAY 90744-5954,16212 S MAPLE AVENUE,GARDENA,90248-2828,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,04/01/2014,,,,,,,,
0002751614-0001-6,GENNADY LEVIT,,8506 S WESTERN AVENUE,LOS ANGELES,90047-3052,8506 WESTERN 90047-3052,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,01/18/2013,,"(33.9607, -118.309)",23678,14,780,1074,7,20
0002752362-0001-8,WALTER A CALDERON RIVERA,,10940 WILMINGTON AVENUE,LOS ANGELES,90059-1240,10940 WILMINGTON 90059-1240,428 W 62ND STREET,LOS ANGELES,90003-1006,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,07/09/2012,,"(33.936, -118.239)",24354,15,824,705,7,40
0002753086-0001-6,BELTMANN GROUP INCORPORATED,BELTMANN RELOCATION GROUP,3320 E MIRALOMA AVENUE,ANAHEIM,92806-1911,3320 MIRALOMA 92806-1911,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,05/23/2014,,"(33.8579, -117.8536)",1260,,,,,
0002753543-0001-9,LA PREP PROPERTIES LLC,,400 MT WASH DRIVE,LOS ANGELES,90065-3128,400 MT WASH 90065-3128,242 N AVENUE 25     APT #300,LOS ANGELES,90031-1991,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,07/10/2013,,"(34.0951, -118.2145)",24030,11,377,482,13,92
0002754970-0001-6,"GERRY BUILDING PROPERTIES, LLC",,910 S LOS ANGELES STREET,LOS ANGELES,90015-1726,910 LOS ANGELES 90015-1726,1717 S FIGUEROA STREET,LOS ANGELES,90015-3419,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,08/26/2013,,"(34.0406, -118.2542)",23076,9,547,1319,,76
0002755533-0001-0,PXE INC,PACKERS EXPRESS,2311 E ANAHEIM STREET,WILMINGTON,90744-4007,2311 ANAHEIM 90744-4007,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,07/01/2014,,"(33.7817, -118.2332)",3350,15,2329,430,,15
0002756758-0001-3,TEN SIXTY REAL ESTATE GROUP LLC,,2520 W 6TH STREET,LOS ANGELES,90057-3174,2520 6TH 90057-3174,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,01/15/2014,,"(34.0616, -118.2796)",24352,11,560,884,,63
0002758420-0001-6,THE R E ROTH LIVING TRUST,MISSION PARK MEDICAL,11273 LAUREL CANYON BLVD,SAN FERNANDO,91340-4300,11273 LAUREL CANYON 91340-4300,210 E 3RD STREET   UNIT #305,LONG BEACH,90802-3190,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,06/23/2014,,"(34.2751, -118.4494)",18910,1,71,1405,,4
0002760971-0001-8,1150 ROBERTSON INVESTMENT LLC,,1150 S ROBERTSON BLVD,LOS ANGELES,90035-1404,1150 ROBERTSON 90035-1404,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,10/07/2013,,"(34.0565, -118.3836)",23666,6,639,828,,95
0002761276-0001-1,KING KONG PRODUCTION VEHICLES INC,,8924 LANKERSHIM BLVD,SUN VALLEY,91352-1915,8924 LANKERSHIM 91352-1915,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,04/01/2014,,"(34.2311, -118.3877)",19335,3,158,446,,21
0002762326-0001-8,HYUNG I KIM,OCEANLINK WORLD,3435 WILSHIRE BLVD SUITE #1195,LOS ANGELES,90010-1975,3435 WILSHIRE 90010-1975,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,05/15/2014,,"(34.0617, -118.2985)",22722,12,603,684,,89
0002762535-0001-3,GUADALUPE A DIAZ & ARMANDO R MEDINA,REAL PACKING,910 E 9TH STREET,LOS ANGELES,90021-1821,910 9TH 90021-1821,910 E 9TH STREET,LOS ANGELES,90021-1821,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,07/15/2014,,"(34.0348, -118.2476)",23082,9,703,1018,,76
0002762745-0001-3,PICO GATEWAY LLC,,11501 W PICO BLVD,LOS ANGELES,90064-1519,11501 PICO 90064-1519,4636 VAN NUYS BLVD,SHERMAN OAKS,91403-2915,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,01/01/2014,,"(34.0333, -118.4424)",24029,10,889,1128,9,50
0002763030-0001-7,RVD PROPERTIES LLC,RUD PROPERTIES LLC,2233 SILVER RIDGE AVENUE,LOS ANGELES,90039-3641,2233 SILVER RIDGE 90039-3641,2233 Silver Ridge,Los Angeles,90039-3641,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,03/04/2014,,"(34.0963, -118.2553)",23670,8,394,1000,,90
0002763306-0001-8,OCCIDENTAL CAPITAL GROUP LLC,,6820 SANTA MONICA BLVD,LOS ANGELES,90038-1114,6820 SANTA MONICA 90038-1114,1880 CENTURY PARKS  E SUITE #200,LOS ANGELES,90067-1602,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,07/01/2014,,"(34.0907, -118.3393)",23669,7,444,490,,34
0002764725-0001-1,FIG ASSET CAPITAL LLC,,660 S FIGUEROA STREET   UNIT #1820,LOS ANGELES,90017-3442,660 FIGUEROA 90017-3442,888 S FIGUEROA STREET SUITE #1900,LOS ANGELES,90017-5324,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,04/24/2014,,"(34.0498, -118.2593)",23078,9,546,733,,76
0002765082-0001-9,11045 STRATHMORE LLC,,11045 STRATHMORE DRIVE,LOS ANGELES,90024-2317,11045 STRATHMORE 90024-2317,9220 WINNEKTA AVENUE,LOS ANGELES,91311,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,04/02/2014,,"(34.0643, -118.4511)",23442,6,851,768,9,72
0002773075-0001-1,14550 VENTURA BOULEVARD LLC,,14550 VENTURA BLVD,SHERMAN OAKS,91403-3771,14550 VENTURA 91403-3771,350 W COLORADO BLVD SUITE #200,PASADENA,91105-1855,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),4,07/17/2014,,"(34.1512, -118.4503)",19732,7,337,676,6,83
0002773077-0001-0,9351 RESEDA BOULEVARD LLC,,9351 RESEDA BLVD,NORTHRIDGE,91324-2927,9351 RESEDA 91324-2927,350 W COLORADO BLVD SUITE #200,PASADENA,91105-1855,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,07/17/2014,,"(34.24, -118.536)",18514,2,107,939,,87
0002773079-0001-9,11021 WEST PICO BOULEVARD LLC,,11021 W PICO BLVD,LOS ANGELES,90064-1931,11021 PICO 90064-1931,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,07/17/2014,,"(34.0379, -118.433)",24029,6,869,1305,9,75
0002773465-0001-0,JULIA SANCHEZ,JULIE'S HAIR SALON,1447 N AVALON BLVD,WILMINGTON,90744-1548,1447 AVALON 90744-1548,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,09/08/2014,,"(33.7924, -118.2634)",3350,15,952,626,,15
0002775860-0001-4,HUDSON LOFT DOWNTOWN LLC,,1200 S HOPE STREET SUITE #401,LOS ANGELES,90015-2869,1200 HOPE 90015-2869,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/2015,,"(34.0408, -118.2643)",23076,9,547,773,,76
0002776410-0001-1,ONE VENICE PLAZA LLC,,120 EL CAMINO DRIVE SUITE #212,BEVERLY HILLS,90212-2723,120 EL CAMINO 90212-2723,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,11/01/2013,,"(34.0665, -118.4001)",24348,,2118,,,
0002776450-0001-5,VICTORIA INVESTMENTS LLC,,9723 GLENOAKS BLVD,SUN VALLEY,91352-1520,9723 GLENOAKS 91352-1520,POST OFFICE BOX #921393,SYLMAR,91392-1393,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,06/01/2013,,"(34.2463, -118.3838)",19335,3,155,1371,,21
0002777312-0001-9,LENA S ST JOHN AROUSSIAK SARKIS TRUST,,840 N WESTERN AVENUE,LOS ANGELES,90029-3722,840 WESTERN 90029-3722,23216 CICELY COURT,VALENCIA,91354-1477,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,05/01/1975,,"(34.0855, -118.3091)",23447,8,438,242,,57
0002777784-0001-6,2330 SEPULVEDA LLC,,2330 S SEPULVEDA BLVD,LOS ANGELES,90064-1911,2330 SEPULVEDA 90064-1911,1339 BEECH HILL AVENUE,HACIENDA HEIGHTS,91745-2507,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,09/01/2014,,"(34.038, -118.436)",24029,6,869,814,9,75
0002779781-0001-7,FM LATITUDE LLC,,330 WASHINGTON BLVD,MARINA DEL REY,90292-5144,330 WASHINGTON 90292-5144,3870 RAMBLA ORIENTA,MALIBU,90265-5114,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,08/09/2013,,"(33.9807, -118.4639)",25074,10,915,952,10,30
0002779919-0001-4,SE WARNER LLC,,21721   VANOWEN STREET,CANOGA PARK,91303-2618,21721 VANOWEN 91303-2618,1788 MILLER RANCH DRIVE,WESTLAKE VILLAGE,91362-4747,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),3,01/01/2012,,"(34.1942, -118.6022)",4278,4,286,1472,2,37
0002781510-0001-9,FOOTHILL COMMERCE LLC,,7209 FOOTHILL BLVD,TUJUNGA,91042-2718,7209 FOOTHILL 91042-2718,1361 E WOODBURY ROAD,PASADENA,91104-1469,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,04/22/2014,,"(34.2486, -118.2887)",3222,1,6,537,18,7
0002781519-0001-0,DANETTE DUGAS,,13870 FOOTHILL BLVD,SYLMAR,91342-3012,13870 FOOTHILL 91342-3012,2809 Via Barri,Palos Verdes Estates,90274-4339,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,12/01/2012,,"(34.3114, -118.4355)",18912,1,46,1307,,47
0002781671-0001-3,CLEAR DAY LLC,,11647 TUXFORD STREET,SUN VALLEY,91352-3136,11647 TUXFORD 91352-3136,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,01/29/2013,,"(34.2238, -118.3859)",8888,3,162,272,,21
0002784497-0001-3,BROADWAY 740 EAST LLC,,137 S LA BREA AVENUE,LOS ANGELES,90036-2909,137 LA BREA 90036-2909,322 S LA BREA AVENUE,LOS ANGELES,90036-3526,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,06/05/2014,,"(34.0726, -118.344)",23667,6,624,871,,86
0002785881-0001-2,RTO12513 WORTH LLC,,4400 WORTH STREET,LOS ANGELES,90063-2538,4400 WORTH 90063-2538,14510 NE 20TH STREET SUITE #205,BELLEVUE,98007-3747,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,12/12/2013,,"(34.0629, -118.1912)",24028,9,501,614,,91
0002785936-0001-5,OMID SHAYAN DDS INC,,9320 FIRTH BLVD,LOS ANGELES,90002-2223,9320 FIRTH 90002-2223,9922 WALKER STREET SUITE #C,CYPRESS,90630-3097,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,10/17/2013,,"(33.9519, -118.2475)",22351,15,820,1178,7,40
0002787055-0001-9,LUM KA NAAD THAI CUISINE RESTAURANTS LLC,LUM KA NAAD,8920 RESEDA BLVD,NORTHRIDGE,91324-3914,8920 RESEDA 91324-3914,2351   BOUNDARY STREET,SAN DIEGO,92104-5309,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,05/30/2013,,"(34.2326, -118.536)",18513,2,108,1539,,65
0002787195-0001-1,GANOUMIAN FAMILY TRUST,,8070 WEBB AVENUE,NORTH HOLLYWOOD,91605-1504,8070 WEBB 91605-1504,4558 KINGSWELL AVENUE,LOS ANGELES,90027-4453,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,01/01/2014,,"(34.2177, -118.3896)",8888,3,161,264,,14
0002788224-0001-7,HFG MELROSE LLC,,7550 MELROSE AVENUE,LOS ANGELES,90046-7443,7550 MELROSE 90046-7443,16633 VENTURA BLVD SUITE #1010,ENCINO,91436-1857,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,11/01/2014,,"(34.0836, -118.3544)",23667,6,447,804,,26
0002788626-0001-9,IRIS Y MEJIA & JUDY X MEJIA,,1729 W 49TH STREET,LOS ANGELES,90062-2210,1729 49TH 90062-2210,1729  3/4 W 49TH STREET,LOS ANGELES,90062-2210,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,01/01/2014,,"(33.999, -118.3098)",24027,14,742,1043,7,35
0002789198-0001-0,SHAPELL LIBERTY INVESTMENT PROPERTIES LLC,VENTANA AT PORTER RANCH,11280   CORBIN AVENUE,NORTHRIDGE,91326-4120,11280 CORBIN 91326-4120,1990 S BUNDY DRIVE   SUITE #500,LOS ANGELES,90025-5245,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,02/06/2014,,"(34.276, -118.562)",18905,2,65,1089,,48
0002789634-0001-1,RUBY V DOMINGUEZ,,8512 S SAN PEDRO STREET,LOS ANGELES,90003-3014,8512 SAN PEDRO 90003-3014,9914   HALEDON AVENUE,DOWNEY,90240-3561,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,10/01/2013,,"(33.9605, -118.2694)",22352,13,797,1001,7,45
0002790903-0001-1,TERRE DU MONDE DECOR & CO,,3230 S BARRINGTON AVENUE,LOS ANGELES,90066-1106,3230 BARRINGTON 90066-1106,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,06/01/2014,,"(34.019, -118.4353)",24031,10,893,843,9,27
0002790922-0001-3,THE KHALILI TRUST,,7115 VAN NUYS BLVD,VAN NUYS,91405-3006,7115 VAN NUYS 91405-3006,10551 WILSHIRE BLVD UNIT #804,LOS ANGELES,90024-4571,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,05/01/2011,,"(34.1997, -118.4487)",19733,3,233,880,,18
0002790987-0001-8,KJO MS LLC,,1100 S SAN PEDRO STREET SUITE #012,LOS ANGELES,90015-2328,1100 SAN PEDRO 90015-2328,2051 CHRISTIE STREET,FULLERTON,92833-5098,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,12/01/2014,,"(34.0352, -118.2521)",23076,9,703,1018,,76
0002791275-0001-5,GEVORG BADRYAN,,4562 W WASHINGTON BLVD,LOS ANGELES,90016-1741,4562 WASHINGTON 90016-1741,2502 ARTESIA BLVD,REDONDO BEACH,90278-3210,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,03/07/2014,,"(34.0397, -118.3389)",23077,12,655,1111,,69
0002791354-0001-1,ACCOLADE DISTRIBUTION LLC,,7119 W SUNSET BLVD #822,LOS ANGELES,90046-4411,7119 SUNSET 90046-4411,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,09/05/2014,,"(34.0979, -118.3447)",23677,7,410,863,,82
0002793355-0001-1,MILK SILVERLAKE LLC,,1639 SILVER LAKE BLVD,LOS ANGELES,90026-1310,1639 SILVER LAKE 90026-1310,7290 Beverly,Los Angeles,90036-2545,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,11/18/2014,,"(34.0886, -118.2689)",23444,8,468,905,,90
0002793726-0001-7,909 S SANTA FE AVE LLC,,913 S SANTA FE AVENUE,LOS ANGELES,90021-1726,913 SANTA FE 90021-1726,269 S BEVERLY DRIVE   #1391,BEVERLY HILLS,90212-3851,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,11/13/2013,,"(34.0323, -118.2299)",23082,9,533,1287,,76
0002793740-0001-7,SANTA FE LOFTS LLC/CORE CAPITAL LLC,,2418 E 8TH STREET,LOS ANGELES,90021-1734,2418 8TH 90021-1734,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,10/06/2014,,"(34.0296, -118.229)",23082,9,533,1287,,76
0002795218-0001-6,"SAGE CELLARAGE, LLC",,1928 COTNER AVENUE,LOS ANGELES,90025-5602,1928 COTNER 90025-5602,8735 RANGELY AVENUE,WEST HOLLYWOOD,90048-1714,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,12/11/2014,,"(34.0431, -118.4427)",23443,6,860,1385,9,75
0002796138-0001-2,SJK INVESTMENT LLC,,1653 S LA CIENEGA BLVD,LOS ANGELES,90035-4509,1653 LA CIENEGA 90035-4509,11459 THURSTON CIRCLE,LOS ANGELES,90049-2425,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,01/02/2015,,"(34.0477, -118.3761)",23666,12,641,1102,,23
0002797551-0001-8,WILMINGTON & SERENO LLC,,1050 MAYFLOWER AVENUE,ARCADIA,91006-4549,1050 MAYFLOWER 91006-4549,6068   GOLDEN VISTA DRIVE,SAN JOSE,95123-3645,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,03/21/2012,,"(34.1287, -118.0093)",2445,,1292,,,
0002799688-0001-3,MACK/GENEVA WASHINGTON FAMILY TRUST,,7712 S WESTERN AVENUE,LOS ANGELES,90047-2434,7712 WESTERN 90047-2434,POST OFFICE BOX #4587,RANCHO CUCAMONGA,91729-4587,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,01/01/2014,,"(33.9698, -118.3089)",23678,14,778,355,7,20
0002801266-0001-4,SAUL GONZALEZ,,7303 S SAN PEDRO STREET,LOS ANGELES,90003-2239,7303 SAN PEDRO 90003-2239,15248   LAVERDA LANE,MORENO VALLEY,92551-4026,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,01/01/2014,,"(33.9738, -118.2695)",22352,13,790,998,7,46
0002801690-0002-9,WRIGHT MARINA LLC,,4636 LINCOLN BLVD,MARINA DEL REY,90292-6306,4636 LINCOLN 90292-6306,11066 CASHMERE STREET,LOS ANGELES,90049-3202,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,06/18/2014,,"(33.9825, -118.4409)",25074,,2147,240,,
0002802184-0001-1,TRISIKA LLC,,15815 MONTE STREET SUITE #F103,SYLMAR,91342-7676,15815 MONTE 91342-7676,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,08/01/2014,,"(34.3112, -118.475)",18912,1,51,1402,,47
0002802834-0001-1,ALEX A. KHATIBI,,6335 ORANGE STREET,LOS ANGELES,90048-4867,6335 ORANGE 90048-4867,POST OFFICE BOX #5024,WOODLAND HILLS,91365-5024,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,12/15/2014,,"(34.0645, -118.3661)",23679,6,630,1098,,26
