"date","week","month","interaction_type","dropbox_location","of_items","department","week_ending","iso_week_number"
"2020-06-26T00:00:00.000","26","June","drop Box","Plato Building","6","Homestead","2020-06-28T00:00:00.000","26"
"2020-06-26T00:00:00.000","26","June","drop Box","Plato Building","1","Public Health","2020-06-28T00:00:00.000","26"
"2020-06-26T00:00:00.000","26","June","drop Box","Plato Building","3","Recorder","2020-06-28T00:00:00.000","26"
"2020-06-26T00:00:00.000","26","June","drop Box","Plato Building","6","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-29T00:00:00.000","27","June","drop Box","Government Center East","94","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","Walk In","Government Center East","114","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","drop Box","Government Center East","13","Health and Wellness Administration","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","drop Box","Government Center East","2","Social Services","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","drop Box","Government Center East","1","Workforce Solutions","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","Walk In","Plato Building","1","Document Recording","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","drop Box","Plato Building","8","Homestead","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","drop Box","Plato Building","5","Recorder","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","drop Box","Plato Building","7","Tax Payment","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","Walk In","Plato Building","2","Tax Payment","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","Drop Box","Ramsey County Library – Maplewood","1","Elections","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","Drop Box","Ramsey County Library – Roseville","1","Recorder","2020-07-05T00:00:00.000","27"
"2020-06-29T00:00:00.000","27","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Courts","2020-07-05T00:00:00.000","27"
"2020-06-30T00:00:00.000","27","June","drop Box","Government Center East","80","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-06-30T00:00:00.000","27","June","Walk In","Government Center East","50","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-06-30T00:00:00.000","27","June","drop Box","Government Center East","10","Health and Wellness Administration","2020-07-05T00:00:00.000","27"
"2020-06-30T00:00:00.000","27","June","drop Box","Government Center East","6","Social Services","2020-07-05T00:00:00.000","27"
"2020-06-30T00:00:00.000","27","June","Walk In","Plato Building","6","Tax Payment","2020-07-05T00:00:00.000","27"
"2020-06-30T00:00:00.000","27","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Courts","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Government Center East","61","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","Walk In","Government Center East","107","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Government Center East","11","Health and Wellness Administration","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Government Center East","1","Social Services","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","Walk In","Plato Building","2","Document Recording","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","2","Elections","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","1","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","8","Homestead","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","7","Recorder","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","1","Tax Forfeited Land","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","11","Tax Payment","2020-07-05T00:00:00.000","27"
"2020-07-01T00:00:00.000","27","June","drop Box","Plato Building","1","Veterans Affairs","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Government Center East","50","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","Walk In","Government Center East","53","Financial Assistance Services","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Government Center East","9","Health and Wellness Administration","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","Walk In","Plato Building","1","Document Recording","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Plato Building","5","Homestead","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Plato Building","3","Recorder","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Plato Building","1","Tax Forfeited Land","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Plato Building","8","Tax Payment","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","Walk In","Plato Building","2","Tax Payment","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","drop Box","Plato Building","1","Veterans Affairs","2020-07-05T00:00:00.000","27"
"2020-07-02T00:00:00.000","27","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","Courts","2020-07-05T00:00:00.000","27"
"2020-07-06T00:00:00.000","28","July","drop Box","Government Center East","122","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Walk In","Government Center East","96","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","drop Box","Government Center East","1","Health and Wellness Administration","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","drop Box","Government Center East","2","Social Services","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","walk In","Plato Building","1","Document Recording","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Plato Building","4","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Plato Building","8","Recorder","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Plato Building","2","Tax Forfeited Land","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Plato Building","7","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Plato Building","1","Veterans Affairs","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Ramsey County Library – Maplewood","1","Health and Wellness Administration","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Ramsey County Library – Roseville","2","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Ramsey County Library – Shoreview","1","Health and Wellness Administration","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","6","Courts","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-06T00:00:00.000","28","July","Drop Box","Saint Paul Regional Water Service","4","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","drop Box","Government Center East","125","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","Walk In","Government Center East","65","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","drop Box","Government Center East","2","Health and Wellness Administration","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","drop Box","Government Center East","2","Social Services","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","walk In","Plato Building","2","Document Recording","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","Drop Box","Plato Building","4","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","Drop Box","Plato Building","4","Recorder","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","Drop Box","Plato Building","17","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","Drop Box","Plato Building","1","Veterans Affairs","2020-07-12T00:00:00.000","28"
"2020-07-07T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","drop Box","Government Center East","116","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Walk In","Government Center East","98","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","drop Box","Government Center East","1","Health and Wellness Administration","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","walk In","Plato Building","2","Document Recording","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Plato Building","2","Elections","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Plato Building","2","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","walk In","Plato Building","2","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Plato Building","6","Recorder","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Plato Building","12","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","walk In","Plato Building","7","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Plato Building","2","Veterans Affairs","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","july","Drop Box","Ramsey County Library – Roseville","1","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Ramsey County Library – Shoreview","1","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Courts","2020-07-12T00:00:00.000","28"
"2020-07-08T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","drop Box","Government Center East","139","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Walk In","Government Center East","86","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","walk In","Plato Building","2","Document Recording","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Drop Box","Plato Building","2","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","walk In","Plato Building","1","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Drop Box","Plato Building","3","Recorder","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Drop Box","Plato Building","16","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","walk In","Plato Building","2","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Drop Box","Plato Building","3","Veterans Affairs","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","drop Box","Ramsey County Library – Shoreview","1","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","City of St Paul","2020-07-12T00:00:00.000","28"
"2020-07-09T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Courts","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","drop Box","Government Center East","136","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Walk In","Government Center East","100","Financial Assistance Services","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","drop Box","Government Center East","1","Health and Wellness Administration","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","walk In","Plato Building","2","Document Recording","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Drop Box","Plato Building","2","Elections","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Drop Box","Plato Building","3","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","walk In","Plato Building","3","Homestead","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Drop Box","Plato Building","7","Recorder","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Drop Box","Plato Building","16","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","walk In","Plato Building","3","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Drop Box","Plato Building","1","Veterans Affairs","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","drop Box","Ramsey County Library – Maplewood","1","State of Minnesota","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","july","drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-07-12T00:00:00.000","28"
"2020-07-10T00:00:00.000","28","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","4","Courts","2020-07-12T00:00:00.000","28"
"2020-07-13T00:00:00.000","29","July","Walk In","Government Center East","97","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","drop Box","Government Center East","104","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","drop Box","Government Center East","3","Health and Wellness Administration","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","drop Box","Government Center East","1","Other Departments","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","drop Box","Government Center East","1","Social Services","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","walk In","Plato Building","3","Document Recording","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Plato Building","1","Elections","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","walk In","Plato Building","2","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Plato Building","7","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Plato Building","2","Recorder","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","walk In","Plato Building","6","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Plato Building","33","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Plato Building","4","Veterans Affairs","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","drop Box","Ramsey County Library – Shoreview","2","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-07-19T00:00:00.000","29"
"2020-07-13T00:00:00.000","29","July","Drop Box","Saint Paul Regional Water Service","4","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Walk In","Government Center East","87","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","drop Box","Government Center East","123","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","walk In","Plato Building","2","Document Recording","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Drop Box","Plato Building","3","Elections","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Drop Box","Plato Building","5","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Drop Box","Plato Building","1","Recorder","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","walk In","Plato Building","6","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Drop Box","Plato Building","56","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Drop Box","Plato Building","2","Veterans Affairs","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","drop Box","Ramsey County Library – Shoreview","1","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-14T00:00:00.000","29","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","Walk In","Government Center East","98","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","drop Box","Government Center East","174","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","drop Box","Government Center East","2","Health and Wellness Administration","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","drop Box","Government Center East","2","Social Services","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","walk In","Plato Building","2","Document Recording","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","Drop Box","Plato Building","3","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","Drop Box","Plato Building","4","Recorder","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","walk In","Plato Building","1","Tax Forfeited Land","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","walk In","Plato Building","2","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","Drop Box","Plato Building","76","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","Drop Box","Plato Building","1","Veterans Affairs","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","drop Box","Ramsey County Library – Roseville","1","Elections","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","drop Box","Ramsey County Library – Roseville","1","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-15T00:00:00.000","29","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Elections","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","Walk In","Government Center East","81","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","drop Box","Government Center East","135","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","drop Box","Government Center East","1","Other Departments","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","walk In","Plato Building","2","Document Recording","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","Drop Box","Plato Building","2","Elections","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","Drop Box","Plato Building","6","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","Drop Box","Plato Building","4","Recorder","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","Drop Box","Plato Building","18","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","drop Box","Ramsey County Library – Maplewood","1","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-16T00:00:00.000","29","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","Walk In","Government Center East","84","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","drop Box","Government Center East","144","Financial Assistance Services","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","drop Box","Government Center East","1","Health and Wellness Administration","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","drop Box","Government Center East","1","Workforce Solutions","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","Drop Box","Plato Building","3","Elections","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","Drop Box","Plato Building","8","Homestead","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","Drop Box","Plato Building","5","Recorder","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","walk In","Plato Building","2","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-17T00:00:00.000","29","July","Drop Box","Plato Building","12","Tax Payment","2020-07-19T00:00:00.000","29"
"2020-07-20T00:00:00.000","30","July","Drop Box","Government Center East","191","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","Walk In","Government Center East","108","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","Drop Box","Government Center East","2","Health and Wellness Administration","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","Drop Box","Government Center East","2","Social Services","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","walk In","Plato Building","1","Document Recording","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","drop Box","Plato Building","5","Homestead","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","drop Box","Plato Building","7","Recorder","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","drop Box","Plato Building","2","Tax Forfeited Land","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","drop Box","Plato Building","11","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","walk In","Plato Building","1","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","drop Box","Plato Building","1","Veterans Affairs","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","Drop Box","Ramsey County Library – Roseville","1","Elections","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","City of St Paul","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","Courts","2020-07-26T00:00:00.000","30"
"2020-07-20T00:00:00.000","30","July","drop Box","Saint Paul Regional Water Service","1","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","Drop Box","Government Center East","69","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","Walk In","Government Center East","68","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","Drop Box","Government Center East","1","Social Services","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","drop Box","Plato Building","6","Homestead","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","walk In","Plato Building","1","Other Departments","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","drop Box","Plato Building","1","Recorder","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","drop Box","Plato Building","4","Tax Forfeited Land","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","drop Box","Plato Building","5","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","walk In","Plato Building","6","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","drop Box","Plato Building","1","Veterans Affairs","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","Drop Box","Ramsey County Library – Maplewood","1","Workforce Solutions","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","City of St Paul","2020-07-26T00:00:00.000","30"
"2020-07-21T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","5","Courts","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","Drop Box","Government Center East","134","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","Walk In","Government Center East","88","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","Drop Box","Government Center East","1","Social Services","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","walk In","Plato Building","1","Document Recording","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","drop Box","Plato Building","2","Homestead","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","drop Box","Plato Building","1","Recorder","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","drop Box","Plato Building","3","Tax Forfeited Land","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","drop Box","Plato Building","12","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","walk In","Plato Building","2","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","drop Box","Plato Building","2","Veterans Affairs","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","Drop Box","Ramsey County Library – Roseville","1","Elections","2020-07-26T00:00:00.000","30"
"2020-07-22T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","Drop Box","Government Center East","103","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","Walk In","Government Center East","73","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","Drop Box","Government Center East","1","Other Departments","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","Drop Box","Government Center East","1","Social Services","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","drop Box","Plato Building","1","Assessor","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","drop Box","Plato Building","3","Homestead","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","drop Box","Plato Building","1","Recorder","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","drop Box","Plato Building","2","Tax Forfeited Land","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","drop Box","Plato Building","10","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","Walk In","Plato Building","2","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","drop Box","Plato Building","1","Veterans Affairs","2020-07-26T00:00:00.000","30"
"2020-07-23T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","4","Courts","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Government Center East","123","Financial Assistance Services","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Walk In","Government Center East","35","Financial Assistance Services","2020-07-26T00:00:00.000","30"
