"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv_pos","approved_amount"
"2017","05-Office of Special Education ","Preschool Education Prog (PEP) Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","317.158","21775626","317.158","21775626","317.158","21485331"
"2017","05-Office of Special Education ","Progs - Students w/Emotional Dis. Non School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","18000","0","16920","0","16920"
"2017","05-Office of Special Education ","Progs - Students w/Emotional Dis. Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","146.75","9018396","146.75","9018396","146.75","8903685"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Contractual Services","6","Special Education","Legal Services","0","478548","0","478548","0","119637"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Other Expenses","6","Special Education","Mediation Expenses","0","2600","0","2600","0","0"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Other Expenses","6","Special Education","Local Travel Mileage","0","800","0","752","0","752"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Other Salaries & Wages","6","Special Education","Professional Part-time","0","75050","0","75050","0","77650"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","7","670860","7","670860","7","662815"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Supplies & Materials","6","Special Education","Office Supplies","0","6139","0","6139","0","6139"
"2017","05-Office of Special Education ","Speech & Language Services - Non School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","13001","0","12221","0","12221"
"2017","05-Office of Special Education ","Speech & Language Services - Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","216.612","18651799","216.612","18651799","216.612","18427947"
"2017","05-Office of Special Education ","Transition Services Unit - Non School-Based","Contractual Services","6","Special Education","Contractual Services","0","66000","0","66000","0","66000"
"2017","05-Office of Special Education ","Transition Services Unit - Non School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","23055","0","21672","0","21672"
"2017","05-Office of Special Education ","Transition Services Unit - Non School-Based","Other Salaries & Wages","6","Special Education","Part-time for Students","0","29484","0","29484","0","4484"
"2017","05-Office of Special Education ","Transition Services Unit - Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","66.05","5505818","66.05","5505818","66.05","5428654"
"2017","05-Office of Special Education ","Transition Services Unit - Non School-Based","Supplies & Materials","6","Special Education","Office Supplies","0","420","0","420","0","420"
"2017","05-Office of Special Education ","Visually Impaired Programs - Non School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","20000","0","18800","0","18800"
"2017","05-Office of Special Education ","Visually Impaired Programs - Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","22.7","1785157","22.7","1785157","22.7","1764498"
"2017","05-Office of Special Education ","Bridge Program - Non School-Based","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","3","314981","3","314981","3","311367"
"2017","05-Office of Special Education ","Progs - Students w/Emotional Dis. Non School-Based","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","8","966616","8","966616","8","955485"
"2017","05-Office of Special Education ","Infants and Toddlers Program - Grant","Other Expenses","12","Fixed Charges","Workers Compensation","0","2909","0","2909","0","2909"
"2017","05-Office of Special Education ","Infants and Toddlers Program - Grant","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","60","0","60","0","60"
"2017","05-Office of Special Education ","Infants and Toddlers Program - Grant","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","138176","0","138176","0","138176"
"2017","05-Office of Special Education ","Infants and Toddlers Program - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","43084","0","43084","0","43084"
"2017","05-Office of Special Education ","Infants and Toddlers Program - Grant","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","98941","0","98941","0","98941"
"2017","05-Office of Special Education ","Medical Assistance Program - Grant","Other Expenses","12","Fixed Charges","Workers Compensation","0","12082","0","12082","0","12082"
"2017","05-Office of Special Education ","Medical Assistance Program - Grant","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","161056","0","161056","0","161056"
"2017","05-Office of Special Education ","Medical Assistance Program - Grant","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","1132482","0","1132482","0","1132482"
"2017","05-Office of Special Education ","Medical Assistance Program - Grant","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","456","0","456","0","456"
"2017","05-Office of Special Education ","Medical Assistance Program - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","111623","0","111623","0","111623"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Supplies & Materials","1","Administration","Office Supplies","0","6000","0","6000","0","4500"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Position Salaries & Wages","1","Administration","Position Salaries & Wages","1","150871","1","150871","1","149362"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Position Salaries & Wages","1","Administration","Position Salaries & Wages","2","213818","2","213818","2","209790"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","500","0","470","0","470"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","7","799161","7","799161","7","790580"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Contractual Services","2","Mid-level Administration","Contractual Services","0","75498","0","75498","0","75498"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Contractual Services","2","Mid-level Administration","Equipment Maintenance","0","750","0","750","0","750"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","9190","0","8639","0","6889"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Expenses","2","Mid-level Administration","Other Program Expenditures","0","12000","0","12000","0","12000"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","1022","0","1022","0","1022"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","5","453876","5","453876","5","449246"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","10231","0","10231","0","9731"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","1","133326","1","133326","1","132325"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Supplies & Materials","2","Mid-level Administration","Other Program Supplies","0","5375","0","5375","0","0"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Supplies & Materials","2","Mid-level Administration","Other Program Supplies","0","0","0","0","0","5375"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","10200","0","10200","0","10200"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","7","796834","7","796834","7","787296"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","0","0","0","0","8385"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","41732","0","41732","0","41732"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","11.5","1257409","11.5","1257409","15.8","1530257"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","20393","0","20393","0","20393"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","48698","0","48698","0","48698"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","845","0","845","0","845"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","21.3","1483680","26.3","1700880","22","1603864"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","0","0","0","0","29274"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","0","0","0","0","36302"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","0","0","0","0","164276"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","29274","0","29274","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","164276","0","164276","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","55284","0","55284","0","41600"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","3","Instructional Salaries","Part-time Psychologists","0","112200","0","112200","0","112200"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","8385","0","8385","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","36302","0","36302","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","78.5","8213084","90.5","9082496","86.5","8568211"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","0","0","0","0","13684"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","3710","0","3710","0","3710"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","22587","0","22587","0","22587"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","26087","0","26087","0","26087"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","4876","0","4876","0","4876"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","0","0","0","0","79594"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","0","0","0","0","68589"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","79594","0","79594","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","149589","0","149589","0","75000"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","0","0","0","0","6000"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Contractual Services","5","Other Instructional Costs","Contractual Services","0","3255","0","3255","0","3255"
"2017","06-Office of Student & Family Support & Engagement","Bilingual Assessment Team","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","11321","0","10642","0","10642"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Contractual Services","5","Other Instructional Costs","Contractual Services","0","9400","0","9400","0","9400"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Contractual Services","5","Other Instructional Costs","Building Rental","0","800","0","800","0","800"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Contractual Services","5","Other Instructional Costs","Contractual Services","0","57000","0","57000","0","57000"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","0","0","0","0","7000"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Contractual Services","5","Other Instructional Costs","Consultants","0","0","0","0","0","65000"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Contractual Services","5","Other Instructional Costs","Contractual Services","0","0","0","0","0","278000"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Expenses","5","Other Instructional Costs","Student Board Member Election","0","0","0","0","0","500"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Contractual Services","5","Other Instructional Costs","Consultants","0","65000","0","65000","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Contractual Services","5","Other Instructional Costs","Contractual Services","0","368000","0","368000","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Expenses","5","Other Instructional Costs","Student Board Member Election","0","500","0","500","0","0"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Contractual Services","7","Student Personnel Services","Equipment Maintenance","0","6636","0","6636","0","6636"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Expenses","7","Student Personnel Services","Local Travel Mileage","0","923","0","868","0","868"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Expenses","7","Student Personnel Services","Dues, Registrations, Fees","0","0","0","0","0","300"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Salaries & Wages","7","Student Personnel Services","Professional Part-time","0","18936","0","18936","0","18936"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Salaries & Wages","7","Student Personnel Services","Support Services Part-time","0","76416","0","76416","0","76416"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","11","899503","11","899503","11","888964"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Supplies & Materials","7","Student Personnel Services","Office Supplies","0","7949","0","7949","0","7949"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Contractual Services","7","Student Personnel Services","Contractual Services","0","0","0","0","0","33039"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Expenses","7","Student Personnel Services","Local Travel Mileage","0","0","0","0","0","8000"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Salaries & Wages","7","Student Personnel Services","Support Services Part-time","0","0","0","0","0","11300"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","5.6","554220","5.6","554220","4.6","487982"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Contractual Services","7","Student Personnel Services","Contractual Services","0","33040","0","33040","0","0"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Contractual Services","7","Student Personnel Services","Equipment Maintenance","0","3850","0","3850","0","3850"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Expenses","7","Student Personnel Services","Local Travel Mileage","0","98282","0","92385","0","64385"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Expenses","7","Student Personnel Services","Dues, Registrations, Fees","0","1500","0","1500","0","1200"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Salaries & Wages","7","Student Personnel Services","Support Services Part-time","0","63943","0","63943","0","44876"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","3","351704","11","923832","3","340116"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Supplies & Materials","7","Student Personnel Services","Office Supplies","0","6454","0","6454","0","6454"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Other Expenses","7","Student Personnel Services","Local Travel Mileage","0","0","0","0","0","20000"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Other Salaries & Wages","7","Student Personnel Services","Support Services Part-time","0","0","0","0","0","7767"
"2017","06-Office of Student & Family Support & Engagement","Pupil Personnel Services","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","53","6545549","53","6545549","55","6762494"
"2017","06-Office of Student & Family Support & Engagement","Counseling, Residency and International Admissions","Other Expenses","9","Student Transportation","Student Transportation","0","40636","0","40636","0","40636"
"2017","06-Office of Student & Family Support & Engagement","Office of Student & Family Support & Engagement","Other Expenses","9","Student Transportation","Student Transportation","0","0","0","0","0","13150"
"2017","06-Office of Student & Family Support & Engagement","Psychological Services","Other Expenses","9","Student Transportation","Student Transportation","0","13150","0","13150","0","0"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Contractual Services","14","Community Services","Contractual Services","0","525","0","525","0","525"
"2017","06-Office of Student & Family Support & Engagement","Family and Community Engagement ","Other Expenses","14","Community Services","Intergenerational Project","0","50000","0","50000","0","50000"
"2017","07-Office of the Chief Operating Officer","Budget Unit","Contractual Services","1","Administration","Equipment Maintenance","0","304","0","304","0","304"
"2017","07-Office of the Chief Operating Officer","Budget Unit","Other Salaries & Wages","1","Administration","Support Services Part-time","0","2824","0","2824","0","2824"
"2017","07-Office of the Chief Operating Officer","Budget Unit","Position Salaries & Wages","1","Administration","Position Salaries & Wages","11.375","1085618","12.375","1176530","9.75","867520"
"2017","07-Office of the Chief Operating Officer","Budget Unit","Supplies & Materials","1","Administration","Office Supplies","0","3248","0","3248","0","3248"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Contractual Services","1","Administration","Association Relations Expenses","0","11385","0","11385","0","11385"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Other Expenses","1","Administration","Local Travel Mileage","0","400","0","376","0","376"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Other Expenses","1","Administration","Books & Subscriptions","0","2500","0","2500","0","2500"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Other Salaries & Wages","1","Administration","Professional Part-time","0","15300","0","15300","0","15300"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Other Salaries & Wages","1","Administration","Support Services Part-time","0","844","0","844","0","844"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Position Salaries & Wages","1","Administration","Position Salaries & Wages","2","232400","2","232400","2","231460"
"2017","07-Office of the Chief Operating Officer","Department of Association Relations","Supplies & Materials","1","Administration","Office Supplies","0","3000","0","3000","0","3000"
"2017","07-Office of the Chief Operating Officer","Department of Facilities Management","Contractual Services","1","Administration","Equipment Maintenance","0","2300","0","2300","0","2300"
"2017","07-Office of the Chief Operating Officer","Department of Facilities Management","Position Salaries & Wages","1","Administration","Position Salaries & Wages","2","225839","2","225839","2","221689"
"2017","07-Office of the Chief Operating Officer","Department of Facilities Management","Supplies & Materials","1","Administration","Office Supplies","0","1000","0","1000","0","1000"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Contractual Services","1","Administration","Contractual Services","0","8840","0","8840","0","8840"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Contractual Services","1","Administration","Equipment Maintenance","0","5160","0","5160","0","5160"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Other Expenses","1","Administration","Local Travel Mileage","0","2458","0","2311","0","2311"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Other Expenses","1","Administration","Dues, Registrations, Fees","0","125","0","125","0","125"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Other Salaries & Wages","1","Administration","Overtime ","0","3946","0","3946","0","3946"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Other Salaries & Wages","1","Administration","Support Services Part-time","0","2805","0","2805","0","2805"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Position Salaries & Wages","1","Administration","Position Salaries & Wages","19.75","1729086","19.75","1729086","19.75","1707936"
"2017","07-Office of the Chief Operating Officer","Department of Financial Services","Supplies & Materials","1","Administration","Office Supplies","0","19807","0","19807","0","19807"
"2017","07-Office of the Chief Operating Officer","Department of Materials Management","Other Expenses","1","Administration","Local Travel Mileage","0","1000","0","940","0","940"
"2017","07-Office of the Chief Operating Officer","Department of Materials Management","Position Salaries & Wages","1","Administration","Position Salaries & Wages","4","430143","4","430143","4","425766"
"2017","07-Office of the Chief Operating Officer","Department of Strategic Planning & Resource Mgt","Other Expenses","1","Administration","Other Program Expenditures","0","0","0","0","0","68200"
"2017","07-Office of the Chief Operating Officer","Department of Strategic Planning & Resource Mgt","Other Salaries & Wages","1","Administration","Professional Part-time","0","0","0","0","0","50000"
"2017","07-Office of the Chief Operating Officer","Department of Strategic Planning & Resource Mgt","Position Salaries & Wages","1","Administration","Position Salaries & Wages","0","0","0","0","4","485274"
"2017","07-Office of the Chief Operating Officer","Department of Strategic Planning & Resource Mgt","Supplies & Materials","1","Administration","Other Program Supplies","0","0","0","0","0","26357"
"2017","07-Office of the Chief Operating Officer","Division of Construction","Position Salaries & Wages","1","Administration","Position Salaries & Wages","2","262625","2","262625","2","260906"
"2017","07-Office of the Chief Operating Officer","Division of Controller","Other Expenses","1","Administration","Indirect Costs","0","-69896","0","-69896","0","-69896"
"2017","07-Office of the Chief Operating Officer","Division of Controller","Other Expenses","1","Administration","Fees & Other Training Support ","0","3000","0","3000","0","3000"
"2017","07-Office of the Chief Operating Officer","Division of Controller","Other Expenses","1","Administration","Local Travel Mileage","0","600","0","564","0","564"
"2017","07-Office of the Chief Operating Officer","Division of Controller","Other Salaries & Wages","1","Administration","Part-time - Visiting Bookeeper","0","88771","0","88771","0","88771"
"2017","07-Office of the Chief Operating Officer","Division of Controller","Position Salaries & Wages","1","Administration","Position Salaries & Wages","23","1900963","23","1900963","23","1881250"
"2017","07-Office of the Chief Operating Officer","Division of Controller","Supplies & Materials","1","Administration","Office Supplies","0","16691","0","16691","0","16691"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Contractual Services","1","Administration","Contractual Services","0","3000","0","3000","0","3000"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Contractual Services","1","Administration","Geographic Info System Maint","0","7900","0","7900","0","7900"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Other Expenses","1","Administration","Local Travel Mileage","0","2229","0","2095","0","2095"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Other Expenses","1","Administration","Telecommunication Expenses","0","1600","0","1600","0","1600"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Other Expenses","1","Administration","Dues, Registrations, Fees","0","2600","0","2600","0","2600"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Position Salaries & Wages","1","Administration","Position Salaries & Wages","4","445074","4","445074","4","441549"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Supplies & Materials","1","Administration","Office Supplies","0","1283","0","1283","0","1283"
"2017","07-Office of the Chief Operating Officer","Division of Long-range Planning","Supplies & Materials","1","Administration","Program Supplies","0","2002","0","2002","0","2002"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Other Expenses","1","Administration","Local Travel Mileage","0","500","0","470","0","470"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Other Salaries & Wages","1","Administration","Overtime ","0","2214","0","2214","0","2214"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Position Salaries & Wages","1","Administration","Position Salaries & Wages","10","877229","10","877229","10","867646"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Supplies & Materials","1","Administration","Program Supplies","0","78000","0","78000","0","89250"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Contractual Services","1","Administration","Consultants","0","2500","0","2500","0","2500"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Contractual Services","1","Administration","Equipment Maintenance","0","900","0","900","0","900"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Other Expenses","1","Administration","Local Travel Mileage","0","3365","0","3163","0","3163"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Other Salaries & Wages","1","Administration","Overtime ","0","2579","0","2579","0","2579"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Position Salaries & Wages","1","Administration","Position Salaries & Wages","7","878144","7","878144","5","606855"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Supplies & Materials","1","Administration","Office Supplies","0","6900","0","6900","0","6900"
"2017","07-Office of the Chief Operating Officer","Procurement Unit","Contractual Services","1","Administration","Printing Services","0","750","0","750","0","750"
"2017","07-Office of the Chief Operating Officer","Procurement Unit","Other Expenses","1","Administration","Local Travel Mileage","0","500","0","470","0","470"
"2017","07-Office of the Chief Operating Officer","Procurement Unit","Other Expenses","1","Administration","Dues, Registrations, Fees","0","2325","0","2325","0","2325"
"2017","07-Office of the Chief Operating Officer","Procurement Unit","Position Salaries & Wages","1","Administration","Position Salaries & Wages","11","888927","11","888927","11","877399"
"2017","07-Office of the Chief Operating Officer","Procurement Unit","Supplies & Materials","1","Administration","Office Supplies","0","3700","0","3700","0","3700"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Other Salaries & Wages","1","Administration","Unidentified Grants","0","116486","0","116486","0","116486"
"2017","07-Office of the Chief Operating Officer","School and Financial Operations Team","Other Expenses","1","Administration","Other Program Expenditures","0","68200","0","68200","0","0"
"2017","07-Office of the Chief Operating Officer","School and Financial Operations Team","Position Salaries & Wages","1","Administration","Position Salaries & Wages","0","0","0","0","1","123289"
"2017","07-Office of the Chief Operating Officer","School and Financial Operations Team","Supplies & Materials","1","Administration","Other Program Supplies","0","26357","0","26357","0","0"
"2017","07-Office of the Chief Operating Officer","Supply and Property Management Unit","Supplies & Materials","1","Administration","Central Duplicating Paper","0","27860","0","27860","0","27860"
"2017","07-Office of the Chief Operating Officer","Department of Strategic Planning & Resource Mgt","Contractual Services","2","Mid-level Administration","Contractual Services","0","0","0","0","0","65000"
"2017","07-Office of the Chief Operating Officer","Extracurricular Activity Fee Admin.","Other Expenses","2","Mid-level Administration","Bank Fees","0","14110","0","14110","0","14110"
"2017","07-Office of the Chief Operating Officer","Extracurricular Activity Fee Admin.","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","44166","0","44166","0","44166"
"2017","07-Office of the Chief Operating Officer","Extracurricular Activity Fee Admin.","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","6000","0","6000","0","6000"
"2017","07-Office of the Chief Operating Officer","Library Media Center/Automation & Proc. Supp. Unit","Contractual Services","2","Mid-level Administration","Equipment Maintenance","0","6740","0","6740","0","6740"
"2017","07-Office of the Chief Operating Officer","Library Media Center/Automation & Proc. Supp. Unit","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","296","0","278","0","278"
"2017","07-Office of the Chief Operating Officer","Library Media Center/Automation & Proc. Supp. Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","5.5","390677","5.5","390677","5.5","386528"
"2017","07-Office of the Chief Operating Officer","Library Media Center/Automation & Proc. Supp. Unit","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","9965","0","9965","0","9965"
