"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","status","description","stno","predir","stname","suffix","postdir","city","state","zip","descoflocation","allegheny","bge","comcast","pepco","bus_shelter","verizon","wgl","wssc","location"
"PUBLIC RIGHT OF WAY","369667","CONSTRUCT","DRIVEWAY","2019-06-18T09:06:33.000","2019-06-24T08:06:02.000","2019-09-05T09:09:29.000","Completed","Residential DrivewayConstruct MC-301.05 type driveway in accordance with the County Design Standards.&nbsp; All work in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector.","2906",,"HARRIS","AVE",,"SILVER SPRING","MD","20902",,,,,,,,,,"2906 HARRIS AVE
SILVER SPRING, MD 20902
(39.051387, -77.060226)"
"PUBLIC RIGHT OF WAY","206236","CONSTRUCT","DRIVEWAY","2000-07-28T11:07:03.000","2000-09-01T11:09:00.000","2001-10-11T07:10:00.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

	MCDOT Standard: MC  301.01","11212",,"POTOMAC OAKS","DR",,"ROCKVILLE","MD","20850",,,,,,,,,,"11212 POTOMAC OAKS DR
ROCKVILLE, MD 20850
(39.08333, -77.227899)"
"PUBLIC RIGHT OF WAY","220291","CONSTRUCT","DRIVEWAY","2003-01-28T08:01:03.000",,,"Open",,"13118",,"SHINNECOCK","DR",,"SILVER SPRING","MD","20904",,,,,,,,,,"13118 SHINNECOCK DR
SILVER SPRING, MD 20904
(39.070559, -76.933044)"
"PUBLIC RIGHT OF WAY","228009","CONSTRUCT","DRIVEWAY","2004-03-29T11:03:37.000",,,"Open",,"12728",,"GRAND ELM","ST",,"CLARKSBURG","MD","20871",,,,,,,,,,"12728 GRAND ELM ST
CLARKSBURG, MD 20871
(39.240023, -77.267147)"
"PUBLIC RIGHT OF WAY","382722","INSTALL","PUBLIC UTILITY","2021-08-03T08:08:51.000","2021-08-27T11:08:50.000",,"Issued","Replace crossarms and associated equipment on existing poles for make ready work for third party attachment (by separate permit) in accordance with PEPCO PLAN NO. 16099827.&nbsp; The third party attachment requires a separate permit.&nbsp; Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.",,,,,,,,,"MUDDY BRANCH RD FROM GREAT SENECA HWY TO MISSION DR, GAITHERSBURG, MD",,,,"ART",,,,,
"PUBLIC RIGHT OF WAY","314868","CONSTRUCT","PAVING AND STORM DRAIN","2014-05-13T11:05:26.000","2016-06-30T10:06:58.000","2017-08-04T03:08:58.000","Finaled","Paving&nbsp;(Intersection Improvements Plan):&nbsp; All Traffic Controls shall comply with the approved Traffic Control Plans and at the directions of the MCDPS Right-of-Way Inspector. Remove Existing curb and gutter at the median of intersection of Ridge road. Re-Construct curb and gutter in accordance with Montgomery County Standards and Specifications and approved plans.&nbsp;Mill &amp; Overlay&nbsp;+/- 627 feet&nbsp;southbound of Observation Drive as shown on&nbsp;approved&nbsp;plans.&nbsp;&nbsp;Restripe the pavement marking after Mill &amp; Overlay&nbsp;and Traffic signal modifications in accordance with plans to be approved by the Division of Traffic Engineering and Operations, Montgomery County Department of Transportation.&nbsp;",,,,,,,,,"[MILESTONE / BLACK HILLS - P/SD]

OBSERVATION DRIVE (SOUTHBOUND LANE): Starting at Station 60+61.36, 455-feet northwest of Ridge Road (MD-27) continuing southeast 455-feet (Station 65+15.81).",,,,,,,,,
"PUBLIC RIGHT OF WAY","371966","INSTALL","PUBLIC UTILITY","2019-10-22T11:10:23.000","2019-10-31T09:10:34.000","2022-07-21T11:07:39.000","Finaled","Replace&nbsp;gas service in accordance with Washington Gas Plan No. 892094. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","10014",,"CLUE","CT",,"BETHESDA","MD","20817",,,,,,,,"892094",,"10014 CLUE CT
BETHESDA, MD 20817
(39.021656, -77.127034)"
"PUBLIC RIGHT OF WAY","362087","INSTALL","PUBLIC UTILITY","2018-02-09T03:02:54.000","2018-02-14T02:02:47.000","2022-01-26T09:01:00.000","Finaled","Repair, seal joint and provide lining in sewer main/lateral and reset/replace sewer main/manhole frame and cover in accordance with WSSC plans. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG). A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector. &nbsp;&nbsp;Must check

MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","19329",,"LIBERTY MILL","RD",,"GERMANTOWN","MD","20874",,,,,,,,,"C15195Z11","19329 LIBERTY MILL RD
GERMANTOWN, MD 20874
(39.173452, -77.271836)"
"PUBLIC RIGHT OF WAY","369732","INSTALL","PUBLIC UTILITY","2019-06-20T10:06:47.000","2019-07-18T10:07:37.000","2022-05-10T10:05:11.000","Finaled","Restoration of ROWComplete repair of the right of way.&nbsp; Restoration shall be made ""in-kind"" of any damages done to existing improvements and haul routes in the public right-of-way caused by accessing to WSSC ROW&nbsp;within properties.&nbsp;&nbsp; All restoration works in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector. (Maryland DNR permit is required prior to remove/impact street trees.&nbsp; Complete tree protection and replanting per MC DPS approved Tree Protection Plan.)&nbsp;","12503",,"GREY FOX","LN",,"POTOMAC","MD","20854",,,,,,,,,,"12503 GREY FOX LN
POTOMAC, MD 20854
(39.058673, -77.211621)"
"PUBLIC RIGHT OF WAY","376430","INSTALL","PUBLIC UTILITY","2020-08-06T02:08:36.000","2020-08-13T09:08:18.000",,"Issued","Renew&nbsp;sewer house connection in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","3003",,"LINDELL","ST",,"SILVER SPRING","MD","20902",,,,,,,,,"LC6375A17_LC6376A17","3003 LINDELL ST
SILVER SPRING, MD 20902
(39.058708, -77.061701)"
"PUBLIC RIGHT OF WAY","222136","CONSTRUCT","DRIVEWAY","2003-06-06T10:06:00.000","2003-06-19T11:06:00.000","2005-05-27T09:05:16.000","Completed","Construct temporary entrance to serve sales center at 23550 Clarksburg Road, subject to the conditions as noted below. Apron shall be paved a minimum of 6 inches as directed by the MC.DPS inspector. Minimum one foot of cover required over any existing storm drain pipe.  Proper precautions must be taken to keep the roadways free of mud, debris or other obstructions. Prior to release of this permit, the temporary entrance will be removed and complete repair shall be made of any and all damages done to the existing improvements in the public right of way.","23610",,"CLARKSBURG","RD",,"CLARKSBURG","MD","20871",,,,,,,,,,"23610 CLARKSBURG RD
CLARKSBURG, MD 20871
(39.244197, -77.278639)"
"PUBLIC RIGHT OF WAY","228050","CONSTRUCT","DRIVEWAY","2004-03-29T12:03:56.000",,,"Open",,"23213",,"BRITISH MANOR","DR",,"CLARKSBURG","MD","20871",,,,,,,,,,"23213 BRITISH MANOR DR
CLARKSBURG, MD 20871
(39.239516, -77.26584)"
"PUBLIC RIGHT OF WAY","228052","CONSTRUCT","DRIVEWAY","2004-03-29T12:03:38.000",,,"Open",,"23213",,"BENT ARROW","DR",,"CLARKSBURG","MD","20871",,,,,,,,,,"23213 BENT ARROW DR
CLARKSBURG, MD 20871
(39.23904, -77.265043)"
"PUBLIC RIGHT OF WAY","288997","INSTALL","PUBLIC UTILITY","2013-02-26T07:02:34.000","2013-03-13T07:03:42.000","2018-08-07T01:08:52.000","Finaled","MUST CHECK MCDOT PAVING PROJECTS SCHEDULE AND HAVE PRECONSTRUCTION MEETING WITH DPS ROW INSPECTOR PRIOR TO BEGINNING OF CONSTRUCTION.

Remove overhead wire,bore roadway,installcable and associated equipment in accordance with PEPCO PLAN NO. 3398606. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and ADA &amp; ABA Accessibility Guidelines.&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County S",,,,,,,,,"CHARLCOTE ROAD",,,,"3398606",,,,,
"PUBLIC RIGHT OF WAY","288999","INSTALL","PUBLIC UTILITY","2013-02-26T07:02:39.000","2013-03-22T08:03:21.000","2015-03-18T01:03:07.000","Finaled","MUST CHECK MCDOT PAVING PROJECTS SCHEDULE AND HAVE PRECONSTRUCTION MEETING WITH DPS ROW INSPECTOR PRIOR TO BEGINNING OF CONSTRUCTION.

Replace overhead wires and associated equipment in accordance with PEPCO PLAN NO.3406507. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and ADA &amp; ABA Accessibility Guidelines.&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications</st1",,,,,,,,,"WARING STATION ROAD",,,,"3406507",,,,,
"PUBLIC RIGHT OF WAY","289000","INSTALL","PUBLIC UTILITY","2013-02-26T07:02:41.000","2013-03-13T08:03:27.000","2015-03-23T11:03:35.000","Finaled","MUST CHECK MCDOT PAVING PROJECTS SCHEDULE AND HAVE PRECONSTRUCTION MEETING WITH DPS ROW INSPECTOR PRIOR TO BEGINNING OF CONSTRUCTION.

Remove overhead spans, build conduit; install cable and associated equipment in accordance with PEPCO PLAN NO.3404876. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and ADA &amp; ABA Accessibility Guidelines.&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County <SPAN style=""FONT-FAMILY: Arial; FONT-SIZE: 11p",,,,,,,,,"HUGHES ROAD",,,,"3404876",,,,,
"PUBLIC RIGHT OF WAY","374135","INSTALL","PUBLIC UTILITY","2020-03-17T12:03:35.000","2020-03-23T03:03:36.000","2022-04-05T12:04:11.000","Finaled","REPLACE SERVICE, INSTALL Gas line in accordance with WASHINGTON GAS PLAN NO.895381. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","8181",,"INVERNESS RIDGE","RD",,"POTOMAC","MD","20854",,,,,,,,"895381",,"8181 INVERNESS RIDGE RD
POTOMAC, MD 20854
(39.030281, -77.166969)"
"PUBLIC RIGHT OF WAY","388377","INSTALL","PUBLIC UTILITY","2022-06-15T01:06:17.000","2022-06-17T03:06:24.000",,"Issued","SERVICE REPLACEMENT in accordance with Washington Gas Plan No. 968109. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","11615",,"HIGHVIEW","AVE",,"SILVER SPRING","MD","20902",,,,,,,,"968109",,"11615 HIGHVIEW AVE
SILVER SPRING, MD 20902
(39.046895, -77.072456)"
"PUBLIC RIGHT OF WAY","371989","INSTALL","PUBLIC UTILITY","2019-10-22T01:10:58.000","2019-10-30T02:10:43.000",,"Issued","Replace&nbsp;gas service in accordance with Washington Gas Plan No. 892438. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","12213",,"BOND","ST",,"SILVER SPRING","MD","20902",,,,,,,,"892438",,"12213 BOND ST
SILVER SPRING, MD 20902
(39.056274, -77.063854)"
"PUBLIC RIGHT OF WAY","371272","INSTALL","PUBLIC UTILITY","2019-09-12T10:09:49.000","2019-10-22T09:10:16.000",,"Issued","Replace pole, fused cut outs, downguy; raise streetlights and&nbsp;overhead cable&nbsp;and associated equipment to make ready for third party attachments in accordance with PEPCO PLAN NO. 15950413. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;",,,,,,,,,"Work Site A - Dilston Rd, Adelphi Rd, Avenel Rd",,,,"15950513",,,,,
"PUBLIC RIGHT OF WAY","214927","CONSTRUCT","DRIVEWAY","2001-12-18T07:12:42.000","2001-12-18T07:12:00.000","2003-07-01T02:07:41.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

		MCDOT Standard:  MC 300.01","21226",,"HICKORY FOREST","WAY",,"GERMANTOWN","MD","20876",,,,,,,,,,"21226 HICKORY FOREST WAY
GERMANTOWN, MD 20876
(39.204158, -77.236074)"
"PUBLIC RIGHT OF WAY","243215","INSTALL","Storm Drain","2006-02-09T07:02:41.000","2006-02-09T07:02:00.000","2015-01-30T10:01:48.000","Finaled","On Winston Drive (HOUSE #6306) install 400 amp underground service, dig and backfill trench, build conduit, install cable and associated equipment in accordance with PEPCO PLAN NO. 53117984. Complete repair (restoration of right of way) shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site. PRE-CONSTRUCTION MEETING REQUIREDCONTACT MCDPS INSPECTOR BOB BUCKLIN AT 301-370-3683 BEFORE AND AFTER INSTALLATION.","6306",,"WINSTON","DR",,"BETHESDA","MD","20817",,,,,,,,,,"6306 WINSTON DR
BETHESDA, MD 20817
(38.974443, -77.128928)"
"PUBLIC RIGHT OF WAY","270992","INSTALL","PUBLIC UTILITY","2011-08-18T03:08:53.000","2011-08-24T10:08:00.000","2017-08-07T01:08:46.000","Finaled","HEAVY UP 2 SPANS,INSTALL RISER AND CABLEB and associated equipment in accordance with PEPCO PLAN NO. 3360957. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"STRADFORD ROAD",,,,"3360957",,,,,
"PUBLIC RIGHT OF WAY","381434","PLACE","Outdoor Cafe Seating","2021-05-13T05:05:20.000",,,"Open","Temporary Permit for Outdoor Dining � COVID - 19<span class=""EOP","10417",,"ARMORY","AVE",,"KENSINGTON","MD","20895","Location: Restaurant Patio - No Tents Used
Contact: Frank Linn
Phone: 202-390-2512",,,,,,,,,"10417 ARMORY AVE
KENSINGTON, MD 20895
(39.027464, -77.07479)"
"PUBLIC RIGHT OF WAY","271174","INSTALL","PUBLIC UTILITY","2011-09-07T09:09:45.000","2011-09-15T09:09:00.000","2017-08-07T02:08:31.000","Finaled","REPLACE 2 POLES,TRANSFER OVERHEAD WIRES,STREET LIGHT BRACKETS and associated equipment in accordance with PEPCO PLAN NO.3363908. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"HARTSDALE AVENUE, MCKINLEY STREET",,,,"3363908",,,,,
"PUBLIC RIGHT OF WAY","271176","INSTALL","PUBLIC UTILITY","2011-09-07T09:09:09.000","2011-09-15T03:09:00.000","2017-08-07T02:08:25.000","Finaled","REPLACE OPEN WIRE SECONDARY WITH TRIPLEX,TRANSFER OVERHEAD WIRES,RISE STREET LIGHTS and associated equipment in accordance with PEPCO PLAN NO. 3361971. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"WILMETT ROAD, BEECH AVENUE, & SINGLETON ROAD",,,,"3361971",,,,,
"PUBLIC RIGHT OF WAY","271177","INSTALL","PUBLIC UTILITY","2011-09-07T09:09:55.000","2011-09-14T08:09:00.000","2017-08-07T02:08:41.000","Finaled","EXTEND RISER,INSTALL KELLEM GRIP AND J HOOK,RAISE STREET LIGHT and associated equipment in accordance with PEPCO PLAN NO.3362113. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"WILMETT ROAD",,,,"3362113",,,,,
"PUBLIC RIGHT OF WAY","378660","PLACE","Outdoor Cafe Seating","2020-12-16T03:12:02.000",,,"Open","Temporary Permit for Outdoor Dining&nbsp;�&nbsp;</s","4017",,"DAMASCUS","RD",,"GAITHERSBURG","MD","20882","Contact: Jessica Snyder
Phone: 301-774-2337
Location: Outside Tasting Room in Field Area",,,,,,,,,"4017 DAMASCUS RD
GAITHERSBURG, MD 20882
(39.228498, -77.080663)"
"PUBLIC RIGHT OF WAY","271490","INSTALL","PUBLIC UTILITY","2011-09-29T10:09:25.000","2011-10-13T02:10:00.000","2017-08-07T02:08:24.000","Finaled","***PRECONSTRUCTION MEETING IS REQUIRED WITH MC DOT AND DPS ROW INSPECTOR PRIOR TO CONSTRUCTION TO AVOID CONFLICT WITH NEW SIDEWALK LOCATION.****
Replace guywire and associated equipment in accordance with PEPCO PLAN NO. 3367410. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"CHESHIRE DRIVE",,,,"3367410",,,,,
"PUBLIC RIGHT OF WAY","206282","CONSTRUCT","DRIVEWAY","2000-08-01T02:08:46.000","2000-09-15T11:09:00.000","2002-10-01T07:10:28.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner. Driveway apron(s) to be constructed with a 13 x 17 minimum size pipe with end  sections.  Regrade the shoulder and ditch as directd by the field inspector.  Note work fronts on Hawkins Creamery Road.  Lots 85 & 86 will share a common driveway. Address used to be 25133 Vista Ridge Rd.


	MCDOT Standard: MC  301.03","25133",,"VISTA RIDGE","RD",,"LAYTONSVILLE","MD","20882",,,,,,,,,,"25133 VISTA RIDGE RD
LAYTONSVILLE, MD 20882
(39.271115, -77.198415)"
"PUBLIC RIGHT OF WAY","354036","INSTALL","PUBLIC UTILITY","2016-08-22T11:08:42.000","2016-08-29T11:08:37.000","2019-06-25T11:06:12.000","Finaled","Install gas service in accordance with WASHINGTON GAS PLAN NO. 698312. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Permittee must check and coordinate with MCDOT paving project schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.

&nbsp;","8830",,"RIDGE","RD",,"BETHESDA","MD","20817",,,,,,,,"698312",,"8830 RIDGE RD
BETHESDA, MD 20817
(39.000694, -77.128927)"
"PUBLIC RIGHT OF WAY","278225","CONSTRUCT","PAVING","2012-08-07T07:08:44.000",,,"Open",,,,,,,,,,"Catawba Hill Drive/Sta 0+00 to Sta 10+10.13",,,,,,,,,
"PUBLIC RIGHT OF WAY","239325","CONSTRUCT","DRIVEWAY","2005-08-25T02:08:56.000","2005-09-08T10:09:00.000","2006-10-05T02:10:22.000","Completed","DW Permit:	
Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

	MCDOT Standard: MC  301.01","5928",,"KIRBY","RD",,"BETHESDA","MD","20817",,,,,,,,,,"5928 KIRBY RD
BETHESDA, MD 20817
(38.988132, -77.121207)"
"PUBLIC RIGHT OF WAY","360855","RESTORE AND / OR REPAIR","DRIVEWAY","2017-11-15T01:11:08.000","2017-11-29T12:11:33.000","2019-06-09T08:06:03.000","Completed","Install the remaining section of sidewalk in front of homes (LOT 22LL # 22409) and&nbsp; 

Restoration of ROW

Complete repair (restoration of right of way) shall be made of any and all damages done to the existing improvements in the public right of way caused by&nbsp;construction operations.&nbsp; Work shall be complete as directed by the DPS ROW Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; All lane and sidewalk closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.","22409",,"SWEETSPIRE","DR",,"CLARKSBURG","MD","20871",,,,,,,,,,"22409 SWEETSPIRE DR
CLARKSBURG, MD 20871
(39.225961, -77.249982)"
"PUBLIC RIGHT OF WAY","361139","REMOVE AND REPLACE","DRIVEWAY","2017-12-06T09:12:16.000","2017-12-15T01:12:01.000","2019-06-14T08:06:09.000","Completed","DW Permit (Residential)

Construct MC-301.05 type driveway in accordance with Montgomery County Standards and Specifications.&nbsp; Work shall be complete as directed by the DPS ROW Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Complete repair (restoration of right of way) shall be made of any and all damages done to existing improvements in the public right of way caused by construction operations on this site. All lane and sidewalk closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector. (Maryland DNR permit is required prior to remove/impact street trees.&nbsp; Complete tree protection and replanting per MC DPS approved Tree Protection Plan.)","5918",,"ANNISTON","RD",,"BETHESDA","MD","20817",,,,,,,,,,"5918 ANNISTON RD
BETHESDA, MD 20817
(39.007854, -77.11965)"
