Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
05/02/2019,10:49:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.9854651666667,-77.0945866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,M,BETHESDA,MD,MD,O - Foot Patrol,"(38.9854651666667, -77.0945866666667)",1,1,12,111,1
05/02/2019,10:19:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.9847978333333,-77.0945341666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,F,WASHINGTON,DC,VA,O - Foot Patrol,"(38.9847978333333, -77.0945341666667)",1,1,12,111,1
05/02/2019,10:32:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY DONT WALK UPRAISED HAND SIGNAL,WISCONSIN AVE @ OLD GEORGETOWN RD,38.9854166666667,-77.0942166666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,OTHER,F,SILVER SPRING,MD,MD,O - Foot Patrol,"(38.9854166666667, -77.0942166666667)",1,1,12,111,1
05/02/2019,09:38:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.9848168333333,-77.0945848333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,XX,O - Foot Patrol,"(38.9848168333333, -77.0945848333333)",1,1,12,111,1
05/02/2019,09:48:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY DONT WALK UPRAISED HAND SIGNAL,WISCONSIN AVE @ OLD GEORGETOWN RD,38.9848183333333,-77.0945216666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,BETHESDA,MD,MD,O - Foot Patrol,"(38.9848183333333, -77.0945216666667)",1,1,12,111,1
05/02/2019,10:45:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY DONT WALK UPRAISED HAND SIGNAL,WISCONSIN AVE @ OLD GEORGETOWN RD,38.9854166666667,-77.0942166666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,ALEXANDRIA,VA,MD,O - Foot Patrol,"(38.9854166666667, -77.0942166666667)",1,1,12,111,1
05/02/2019,09:07:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.047335,-77.1129916666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.047335, -77.1129916666667)",1,1,19,60,1
05/02/2019,10:47:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.984842,-77.094648,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,HISPANIC,F,WEST NEW YORK,NJ,NJ,O - Foot Patrol,"(38.984842, -77.094648)",1,1,12,111,1
05/02/2019,10:44:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.984778,-77.094649,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,ASIAN,F,BETHESDA,MD,XX,O - Foot Patrol,"(38.984778, -77.094649)",1,1,12,111,1
05/02/2019,10:38:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.9848208333333,-77.0946035,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,WASHINGTON,DC,DC,O - Foot Patrol,"(38.9848208333333, -77.0946035)",1,1,12,111,1
05/02/2019,09:47:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND""SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.9847488333333,-77.094509,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,M,WASHINGTON,DC,DC,O - Foot Patrol,"(38.9847488333333, -77.094509)",1,1,12,111,1
05/02/2019,08:31:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.047205,-77.112515,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,ASIAN,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.047205, -77.112515)",1,1,19,60,1
05/02/2019,10:32:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND"" SIGNAL",OLD GEORGETOWN RD @ WISCONSIN AVE,38.984843,-77.0946398333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,M,AUSTIN,TX,TX,O - Foot Patrol,"(38.984843, -77.0946398333333)",1,1,12,111,1
05/02/2019,08:31:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.047205,-77.112515,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.047205, -77.112515)",1,1,19,60,1
05/01/2019,11:03:00,MCP,"3rd District, Silver Spring",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,NEW HAMPSHIRE AVE @ LOCKWOOD DRIVE,39.0403533333333,-76.9897466666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0403533333333, -76.9897466666667)",5,5,18,12,1
04/29/2019,20:52:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,700 BLOCK HUNGERFORD DR,39.0933233333333,-77.1536083333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(c),Transportation Article,False,ASIAN,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0933233333333, -77.1536083333333)",3,3,25,71,12
04/29/2019,20:56:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,700 BLOCK HUNGERFORD DR,39.0933233333333,-77.1536083333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(c),Transportation Article,False,ASIAN,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0933233333333, -77.1536083333333)",3,3,25,71,12
04/24/2019,16:34:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.06043,-77.1224266666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,OWINGS MILLS,MD,MD,A - Marked Patrol,"(39.06043, -77.1224266666667)",1,1,25,60,12
04/24/2019,16:27:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,BOUIC @ 355,39.0602883333333,-77.122915,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,ROCKVILLE,MD,MD,O - Foot Patrol,"(39.0602883333333, -77.122915)",3,3,25,60,12
04/24/2019,16:35:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.06043,-77.1224266666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06043, -77.1224266666667)",1,1,25,60,12
04/24/2019,16:44:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.06043,-77.1224266666667,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.06043, -77.1224266666667)",1,1,25,60,12
04/24/2019,16:09:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,BOUIC @ 355,39.060285,-77.122975,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,BETHESDA,MD,MD,O - Foot Patrol,"(39.060285, -77.122975)",3,3,25,60,12
04/24/2019,16:40:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE / BOUIC AVE,39.060365,-77.122065,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.060365, -77.122065)",1,1,25,60,12
04/24/2019,16:45:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,BOUIC @ 355,39.0603233333333,-77.1230183333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,OTHER,F,MCKINLEYVILLE,CA,CA,O - Foot Patrol,"(39.0603233333333, -77.1230183333333)",3,3,25,60,12
04/24/2019,16:44:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,BOUIC @ 355,39.0603233333333,-77.1230183333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,OTHER,F,UKIAH,CA,CA,O - Foot Patrol,"(39.0603233333333, -77.1230183333333)",3,3,25,60,12
04/24/2019,16:08:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,0,XXXX,XXXX,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,15:58:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.06043,-77.1224266666667,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,MOUNT RAINIER,MD,MD,A - Marked Patrol,"(39.06043, -77.1224266666667)",1,1,25,60,12
04/24/2019,15:31:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE / BOUIC AVE,39.0605033333333,-77.1222433333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,CAPITOL HEIGHTS,MD,MD,A - Marked Patrol,"(39.0605033333333, -77.1222433333333)",1,1,25,60,12
04/24/2019,22:47:00,MCP,"4th District, Wheaton",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,GEORGIA AVE / BLUERIDGE AVE,39.04282,-77.0517666666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(c),Transportation Article,False,BLACK,M,GWYNN OAK,MD,MD,A - Marked Patrol,"(39.04282, -77.0517666666667)",4,4,16,17,1
04/24/2019,15:30:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.0604916666667,-77.122445,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.0604916666667, -77.122445)",1,1,25,60,12
04/24/2019,16:07:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.06043,-77.1224266666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.06043, -77.1224266666667)",1,1,25,60,12
04/24/2019,16:29:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE / BOUIC AVE,39.060365,-77.122065,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,BALTIMORE,MD,MD,A - Marked Patrol,"(39.060365, -77.122065)",1,1,25,60,12
04/24/2019,16:30:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,XX,28 - Other,0,XXX,XXX,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,15:10:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE / BOUIC AVE,39.0604366666667,-77.1222016666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,MESOPOTAMIA,OH,OH,A - Marked Patrol,"(39.0604366666667, -77.1222016666667)",1,1,25,60,12
04/24/2019,16:35:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE / BOUIC AVE,39.060365,-77.122065,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,SPRINGFIELD,MO,MO,A - Marked Patrol,"(39.060365, -77.122065)",1,1,25,60,12
04/24/2019,16:49:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,BOUIC @ 355,39.0603233333333,-77.1230183333333,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,WHEATON,MD,MD,O - Foot Patrol,"(39.0603233333333, -77.1230183333333)",3,3,25,60,12
04/24/2019,16:45:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,CA,28 - Other,0,XXX,XXX,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,EUREKA,CA,CA,B - Unmarked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,15:23:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE / BOUIC AVE,39.0604416666667,-77.1221766666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,DERWOOD,MD,MD,A - Marked Patrol,"(39.0604416666667, -77.1221766666667)",1,1,25,60,12
04/24/2019,15:07:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.0605116666667,-77.1224516666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0605116666667, -77.1224516666667)",1,1,25,60,12
04/24/2019,16:16:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,0,XXX,XXX,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,DERWOOD,MD,MD,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,16:48:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,0,XXX,XXX,N/A,Warning,21-503(c),Transportation Article,False,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,16:43:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,335/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,CA,28 - Other,0,XXX,XXX,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,MCKINLEYVILLE,CA,CA,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,15:11:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,MD 355 / BOUIC AVE,39.060435,-77.1223866666667,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.060435, -77.1223866666667)",1,1,25,60,12
04/24/2019,15:36:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE RD @ CONTOUR RD,39.1541683333333,-77.2000633333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1541683333333, -77.2000633333333)",2,2,38,35,1
04/24/2019,15:18:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,0,XXXXX,XXXXX,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,WASHINGTON,DC,MD,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/24/2019,16:22:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE RD,39.0604216666667,-77.1230933333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,0,XXXX,XXXX,N/A,Warning,21-503(c),Transportation Article,False,OTHER,M,ROCKVILLE,MD,XX,A - Marked Patrol,"(39.0604216666667, -77.1230933333333)",3,3,25,60,12
04/23/2019,13:10:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",UNIVERSITY BLVD W @ AMHERST AVE,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",,,,,
04/23/2019,12:31:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",UNIVERSITY BLVD W @ AMHERST AVE,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,CAPITOL HEIGHTS,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",,,,,
04/23/2019,12:55:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",UNIVERSITY BLVD W @ AMHERST AVE,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",,,,,
04/23/2019,18:05:00,MCP,"4th District, Wheaton",STANDING IN ROADWAY TO SOLICIT BUSINESS FROM OCCUPANT OF ANY VEH.,UNIVERSITY BLV @ GEORGIA AVE,39.0415166666667,-77.0515766666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-507(a),Transportation Article,False,WHITE,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0415166666667, -77.0515766666667)",4,4,16,17,1
04/23/2019,07:20:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRIGHT HAND SIGNAL,355 @ MARINELLI RD,39.0472616666667,-77.1125866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0472616666667, -77.1125866666667)",1,1,19,60,1
04/23/2019,18:05:00,MCP,"4th District, Wheaton",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,UNIVERSITY BLV @ GEORGIA AVE,39.0415166666667,-77.0515766666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0415166666667, -77.0515766666667)",4,4,16,17,1
04/23/2019,06:55:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.0471433333333,-77.1126716666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0471433333333, -77.1126716666667)",1,1,19,60,1
04/23/2019,07:23:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.0472616666667,-77.1125866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,SILVER SPRING,MD,US,A - Marked Patrol,"(39.0472616666667, -77.1125866666667)",1,1,19,60,1
04/23/2019,06:51:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.0472883333333,-77.1126033333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,FAIRFAX,VA,VA,A - Marked Patrol,"(39.0472883333333, -77.1126033333333)",1,1,19,60,1
04/23/2019,12:23:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND"" SIGNAL",UNIVERSITY BLVD W @ AMHERST AVE,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,CHELTENHAM,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",,,,,
04/23/2019,08:00:00,MCP,Headquarters and Special Operations,PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,GREAT SENECA HIGHWAY / MIDDLEBROOK ROAD,39.1748266666667,-77.26058,No,No,Yes,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,HISPANIC,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1748266666667, -77.26058)",2,2,39,39,1
04/23/2019,12:42:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",UNIVERSITY BLVD W @ AMHERST AVE,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,R - Unmarked Laser,"(0.0, 0.0)",,,,,
