"the_geom","objectid","taxparcelnumber","taxparceltype","taxparcellevel","taxparcelunit","taxparcelunittype","effectivedate","retireddate","taxparcelmultipartcount","subtypecd","taxparcelcomment","editdate","delivery_address","city_state","zipcode","site_address","business_name","land_acres","land_value","improvement_value","taxable_value","use_code","tax_area_code","landuse_description","tax_senior_exemption","legal_description","exemption_code","rtsqq","x_coordinate","y_coordinate","longitude","latitude","maplegend","shape_area","shape_length"
"MULTIPOLYGON (((-122.717681447028 47.378797183938, -122.717479653008 47.37879557799, -122.717480766795 47.378658503863, -122.717487125558 47.377878132838, -122.718791397599 47.377901585228, -122.71879267002 47.378386133561, -122.718793340535 47.378639908836, -122.718793780994 47.378806078157, -122.717681447028 47.378797183938)))","11160","0122198017","Base Parcel","0",,,,,"1","0",,"1995-12-15T00:00:00.000Z","13116 134TH AVENUE NW","GIG HARBOR, WA","98329-5804","XXX 135TH AVE NW",,"2.5","143600","0","143600","9100","471","VACANT LAND UNDEVELOPED",,"Section 19 Township 22 Range 01 Quarter 41 : L 4 OF S P 94-03-14-0807 EASE OF REC OUT OF 4-051 SEG F-0953CL 04-29-94CL",,,"1090917.4749","753507.6165","-122.71814","47.37835","Base Parcel","107787.346496582","1313.45550882534"
"MULTIPOLYGON (((-122.556467738452 47.123054039078, -122.556468387159 47.12302662394, -122.556470462253 47.122938909171, -122.556471630048 47.122889552648, -122.556772880282 47.122892177778, -122.556771019913 47.122970829269, -122.556768989605 47.123056664218, -122.556467738452 47.123054039078)))","17648","0219211031","Base Parcel","0",,,,,"1","0",,"2013-08-13T16:26:37.000Z","10103 100TH STREET CT SW","TACOMA, WA","98498-3127","14813 W THORNE LN SW",,"0.1033","123500","124500","248000","1101","760","SINGLE FAMILY DWELLING",,"Section 21  Township 19  Range 02  Quarter 12 :  COM INTER SWLY LI ORCHARD ST & ELY LI R/W T R & P TH S ALG W LI BLK 20 AMERICAN LK PLAT 190 FT FOR POB TH CONT S 60 FT TH W TO COMMERCIAL AVE TH N ALG E LI SD ST 60 FT TH E TO POB",,,"1128492.0738","659309.6327","-122.55662","47.12297","Base Parcel","4500.02813720703","270.001659690549"
"MULTIPOLYGON (((-122.556599076825 46.937257133425, -122.55688651323 46.936994844836, -122.557189587766 46.937148067158, -122.556897850406 46.937408128778, -122.556599076825 46.937257133425)))","15348","0217281037","Base Parcel","0",,,,,"1","0",,"1995-11-02T00:00:00.000Z","PO BOX 183","MCKENNA, WA","98558-0183","9501 355TH ST S",,"0.2506","110000","293100","403100","1101","160","SINGLE FAMILY DWELLING",,"Section 28 Township 17 Range 02 Quarter 12 : COM AT N 1/4 COR OF SEC TH S 89 DEG 34 MIN E 128.40 FT ALG SEC LI TH S 36 DEG 38 MIN W 152.55 FT TH S 53 DEG 22 MIN E 396 FT TH N 36 DEG 38 MIN E 33 FT TO POB TH N 36 DEG 38 MIN E 120 FT TH N 53 DEG 22 MIN W 9",,,"1126657.4324","591580.8455","-122.55689","46.9372","Base Parcel","11173.255859375","426.068455032904"
"MULTIPOLYGON (((-122.705514496836 47.390767585299, -122.705482848689 47.389061121654, -122.708164292206 47.389041224916, -122.70819394398 47.390715596175, -122.705514496836 47.390767585299)))","10958","0122173005","Base Parcel","0",,,,,"1","0",,"2012-11-29T08:27:17.000Z","1543 NW 61ST ST UNIT C","SEATTLE, WA","98107","XXX 144TH ST NW",,"9","175900","0","1296","8800","471","DESIG FOREST LND RCW 84.33",,"Section 17 Township 22 Range 01 Quarter 34 : SE OF SE OF SW LESS S 66 FT T L C T LIGHT CURRENT USE RCW 84.33 DESIGNATED AS FOREST LANDS 1977 AUD FEE # 2719995 9.00 ACS",,,"1093834.3928","757640.6082","-122.70683","47.3899","Base Parcel","409505.278869629","2561.54977494393"
"MULTIPOLYGON (((-122.546214795903 46.995236479672, -122.54628497747 46.995029892384, -122.547264349261 46.995197267955, -122.547185035234 46.995406791511, -122.546214795903 46.995236479672)))","13919","0217032025","Base Parcel","0",,,,,"1","0",,"2020-06-17T07:49:25.000Z","28906 STATE ROUTE 507 S","ROY, WA","98580-8751","28906 SR 507 S",,"0.45","129600","308300","437900","1101","605","SINGLE FAMILY DWELLING",,"Section 03 Township 17 Range 02 Quarter 22 : COM AT INTER OF N LI OF GOVT LOT 4 IN SEC 3 & E LI OF N P RR CO R/W TH S ALG SD E LI 288.41 FT TO POB TH CONT S ALG SD E LI 80.08 FT TH S 78 DEG 11 MIN 18 SEC E 251.03 FT TO W LI OF SPANAWAY MCKENNA HWY TH N A",,,"1129742.1713","612666.651","-122.54674","46.99522","Base Parcel","19606.2220458984","658.134602292322"
"MULTIPOLYGON (((-122.656417371217 47.267788894615, -122.656280053896 47.267717611621, -122.656024084779 47.267584713459, -122.656931526664 47.266923703954, -122.657320407613 47.26712518248, -122.65736293104 47.267147152017, -122.656459957904 47.267811000986, -122.656417371217 47.267788894615)))","10156","0121345040","Base Parcel","0",,,,,"1","0",,"2005-10-11T00:00:00.000Z","231 ISLAND BOULEVARD","FOX ISLAND, WA","98333-9754","231 ISLAND BLVD",,"1.01","278800","257800","536600","1101","472","SINGLE FAMILY DWELLING",,"Section 34 Township 21 Range 01 Quarter 14 : L 1 OF SHORT PLAT 93-12-29-0767 AMEND OF S P 80-213 (POR TR 36 FOX ISLAND VILLA TR REF PLAT VAC 61-79 AFN 2975911)EASE OF RECORD OUT OF 5-018 SEG F-0741PL 02/18/94PL",,,"1105028.1372","712620.8675","-122.65669","47.26737","Base Parcel","44445.2952270508","930.654854419045"
"MULTIPOLYGON (((-122.52096265136 46.963127323725, -122.521164315171 46.962475663087, -122.521165324222 46.962475616308, -122.523801207636 46.962370062959, -122.523855218053 46.962367906333, -122.523856410908 46.962631986172, -122.523858667767 46.963131271574, -122.523858090015 46.96320325048, -122.521156879476 46.963310739504, -122.520899665029 46.963328076479, -122.52096265136 46.963127323725)))","14407","0217142025","Base Parcel","0",,,,,"1","0",,"1995-06-23T00:00:00.000Z","PO BOX 1426","MCKENNA, WA","98558-1426","32407 70TH AVE S",,"5","206400","290200","496600","1101","155","SINGLE FAMILY DWELLING",,"Section 14 Township 17 Range 02 Quarter 23 : (WETLAND & BUFFER AREA 48,400 +/- SQ FT REC UND 9210260453 GR 1-26- 93) L 20 OF PC LARGE LOT SUBD 84-01-31-0479     EASE OF RECORD OUT OF 2-005 SEG T-1351 DL ES",,,"1135499.9912","600708.8609","-122.52244","46.96285","Base Parcel","214809.135681152","2035.6287025165"
"MULTIPOLYGON (((-122.505225080625 47.257623418481, -122.505223836796 47.257458908513, -122.505223081739 47.257458904581, -122.50522227157 47.257368163047, -122.505492014726 47.257365474557, -122.505494330778 47.257624784611, -122.505225080625 47.257623418481)))","18370","0220025002","Base Parcel","0",,,,,"1","0",,"2001-10-12T00:00:00.000Z","2108 N WINNIFRED ST","TACOMA, WA","98406-2922","810 TO 812 N ORCHARD ST",,"0.1427","254000","376600","630600","1202","005","DUPLEX 2 UNITS",,"Section 02 Township 20 Range 02 Quarter 11 : LOT 2 OF SH PLAT 76-541 OUT OF 1-010 SEG K-1151 PP OJ (DCJEAEMS3-15-82)",,,"1142496.3476","708030.1402","-122.50536","47.2575","Base Parcel","6276.79986572266","321.726351987653"
"MULTIPOLYGON (((-122.669496885739 47.387132882903, -122.670164707311 47.387125089202, -122.670161475158 47.388224303542, -122.669494522192 47.388541152548, -122.669496885739 47.387132882903)))","11579","0122222012","Base Parcel","0",,,,,"1","0",,"1995-12-16T00:00:00.000Z","PO BOX 833","WAUNA, WA","98395-0833","9814 CREVISTON DR NW",,"2.19","192800","0","192800","9100","471","VACANT LAND UNDEVELOPED",,"Section 22 Township 22 Range 01 Quarter 22 : E 335 FT OF THAT POR OF NE OF NW OF NW LY ELY OF CREVISTON CO RD BEING MEAS AT R/A TO E LI OF SD SUBD EXC E 170 FT THEREOF ALSO EXC ADD`L R/W PER ETN Q1057091 EASE & AGREEMENTS OF RECORD DC7110PL6/8/92BO DC/BL",,,"1102979.3666","756606.8782","-122.66982","47.38776","Base Parcel","75564.9420776367","1281.72318641805"
"MULTIPOLYGON (((-122.724263316708 47.376123451428, -122.723486872782 47.375877724696, -122.723711181894 47.375619821179, -122.723783444917 47.375537873466, -122.723855790075 47.375455439233, -122.723879939484 47.375427049115, -122.724881323176 47.375428726762, -122.725023605211 47.375428103327, -122.724924725082 47.375538487856, -122.724509071293 47.37600530249, -122.724421856637 47.376103831561, -122.724373795725 47.376158214237, -122.724263316708 47.376123451428)))","11147","0122198002","Base Parcel","0",,,,,"1","0",,"1995-12-15T00:00:00.000Z","13911 129TH STREET COURT NW","GIG HARBOR, WA","98329-5355","13911 129TH STREET CT NW",,"1.3399","177100","201900","379000","1101","471","SINGLE FAMILY DWELLING",,"Section 19 Township 22 Range 01 Quarter 43 : L 2 OF SHORT PLAT 80-359 EASE OF RECORD OUT OF 4-053 SEG N-0740 PP EMS",,,"1089381.1323","752595.6493","-122.72423","47.37573","Base Parcel","60742.6654052734","1028.05759285905"
"MULTIPOLYGON (((-122.670164707311 47.387125089202, -122.671472105669 47.387109832265, -122.671476066024 47.387599761285, -122.670481062745 47.388072474627, -122.670161475158 47.388224303542, -122.670164707311 47.387125089202)))","11585","0122222029","Base Parcel","0",,,,,"1","0",,"1995-12-16T00:00:00.000Z","9916 CREVISTON DR NW","GIG HARBOR, WA","98329","9916 CREVISTON DR NW",,"2.06","280900","393400","674300","1101","471","SINGLE FAMILY DWELLING",,"Section 22 Township 22 Range 01 Quarter 22 : THAT POR OF NE OF NW OF NW LY ELY OF CO RD EXC E 335 FT THEREOF AS MEAS AT R/A TO E LI OF SD SUBD ALSO EXC ADD`L R/W PER ETN 1057091 SUBJ TO EASE OF RECORD OUT OF 2-009 DC7111PL6/8/92BO DC/BL06-21-01BL",,,"1102749.4583","756531.6708","-122.67074","47.38754","Base Parcel","94135.801574707","1301.00471216585"
"MULTIPOLYGON (((-122.550446314479 47.241143366479, -122.550448664884 47.240804783934, -122.550959392577 47.240809294556, -122.550958916226 47.240907240319, -122.550958244217 47.241045449498, -122.550957736567 47.241149767682, -122.550446314479 47.241143366479)))","19202","0220091068","Base Parcel","0",,,,,"1","0",,"1995-05-28T00:00:00.000Z","2020 GRANDVIEW DR W","UNIVERSITY PLACE, WA","98467","2020 GRANDVIEW DR W",,"0.3587","354000","399100","753100","1101","752","SINGLE FAMILY DWELLING",,"Section 09 Township 20 Range 02 Quarter 11 : BEG 565 FT S & 686.27 FT W OF NE COR OF SEC TH S 125 FT TH W 125 FT TH N 125 FT TH E 125 FT TO BEG EXC RD",,,"1131083.446","702296.6396","-122.5507","47.24098","Base Parcel","15722.4524536133","501.613724646947"
"MULTIPOLYGON (((-122.629286613806 47.390402917603, -122.628665218963 47.390406514613, -122.628667325289 47.390313589538, -122.627689407761 47.390316886097, -122.627827665224 47.390178479737, -122.629299189941 47.390170192144, -122.629977713206 47.39016647024, -122.630007864026 47.390399000646, -122.629286613806 47.390402917603)))","10414","0122133063","Base Parcel","0",,,,,"1","0",,"1996-01-04T00:00:00.000Z","PO BOX 129","GIG HARBOR, WA","98335-0129","14510 SHERMAN DR NW",,"0.8769","487000","889600","1039001","1101","472","SINGLE FAMILY DWELLING","SB","Section 13 Township 22 Range 01 Quarter 33 : BEG ON ML AT A PT 251.1 FT S OF N LI OF S 1/2 OF GOVT LOT 4 TH E 335 FT M/L TO WLY LI PURDY GIG HARBOR RD TH ON SD RD LI NELY TO A LI PAR WITH & 201.1 FT S OF SD N LI TH ON SD PAR LI W 210 FT M/L TO A LI PAR W",,,"1113109.788","757249.01","-122.62901","47.39028","Base Parcel","39274.6042480469","1287.48839631852"
"MULTIPOLYGON (((-122.658410926295 47.294657824703, -122.658409860567 47.294503637946, -122.658404882699 47.293781872224, -122.659750737312 47.293791831876, -122.659749809278 47.294229141268, -122.659748935809 47.294659494778, -122.658410926295 47.294657824703)))","8855","0121225031","Base Parcel","0",,,,,"1","0",,"1995-12-20T00:00:00.000Z","9009 40TH ST NW","GIG HARBOR, WA","98335-6141","9009 40TH ST NW",,"2.38","399700","577400","977100","1101","472","SINGLE FAMILY DWELLING",,"Section 22 Township 21 Range 01 Quarter 13 : LOT 3 OF SH PLAT 77-466 DESC UNDER PARCEL 01-21-22-1-098 OUT OF 1-077 SEG K-1526 TK TP JW",,,"1104704.5535","722428.6794","-122.65908","47.29422","Base Parcel","105889.968444824","1302.0111940983"
"MULTIPOLYGON (((-122.557337598351 47.156344235658, -122.557341204096 47.155949106307, -122.557772290957 47.155951589289, -122.557782533867 47.156284457851, -122.557784484329 47.156347846138, -122.557337598351 47.156344235658)))","16290","0219044069","Base Parcel","0",,,,,"1","0",,"1995-11-29T00:00:00.000Z","137 TOWERS RD","ESSEX JUNCTION, VT","05452-2602","9017 TO 9019 112TH ST SW",,"0.3899","217000","239000","456000","1202","760","DUPLEX 2 UNITS",,"Section 04 Township 19 Range 02 Quarter 43 : COM SW COR OF SE TH N 30 FT TO POB TH CONT N 150 FT TH PAR TO S LI OF SD SUBD E 112.5 FT TH S 150 FT TH PAR TO S LI OF SD SUBD W 112.5 FT TO POB SEG G 0014",,,"1128574.0815","671411.9209","-122.55756","47.15615","Base Parcel","15760.9256591797","507.119591512898"
"MULTIPOLYGON (((-122.550464592641 47.13953042047, -122.550465874914 47.139453725627, -122.550491583834 47.138576609599, -122.55042066245 47.138361902378, -122.55074517223 47.138316791176, -122.550814267007 47.138532316146, -122.5507910754 47.139455452107, -122.550789681979 47.139532161002, -122.550464592641 47.13953042047)))","17507","0219161038","Base Parcel","0",,,,,"1","0",,"1995-11-29T00:00:00.000Z","PO BOX 39159","LAKEWOOD, WA","98496-3159","8516 130TH ST SW",,"0.6473","1042400","570300","1612700","1101","760","SINGLE FAMILY DWELLING",,"Section 16 Township 19 Range 02 Quarter 11 : COM ON E LI OF LAKEVIEW BLVD 653.09 FT S OF N LI OF LOT 1 TH E AT R/A 100 FT TO POB TH E 80 FT TH S PAR TO SD BLVD 366 FT M/L TO SH LI OF AMERICAN LK TH WLY ALG SD SH LI TO PT 100 FT E OF E LI OF SD BLVD TH N",,,"1130132.4745","665089.5533","-122.55064","47.13893","Base Parcel","35286.7387695313","1036.73797903455"
"MULTIPOLYGON (((-122.567731431493 47.152927342587, -122.567732865245 47.15271078846, -122.568335775143 47.152711378328, -122.568334339881 47.152928039225, -122.567731431493 47.152927342587)))","16801","0219096022","Base Parcel","0",,,,,"1","0",,"2010-11-18T12:34:32.000Z","11519 HOLDEN RD SW","TACOMA, WA","98498-2810","11519 HOLDEN RD SW",,"0.2699","195500","275100","470600","1101","760","SINGLE FAMILY DWELLING",,"Section 09 Township 19 Range 02 Quarter 22 : L 2 OF SHORT PLAT 85-04-11-0401 TOG/W EASE & RESTRICTIONS OF REC EXC W 10 FT FOR RD OUT OF 6-018 SEG W-0163 CA ES",,,"1125937.1476","670265.935","-122.56803","47.15282","Base Parcel","11851.1268920898","458.022711512521"
"MULTIPOLYGON (((-122.696697130923 47.372698262567, -122.696076517742 47.372698574403, -122.696071190987 47.372289426142, -122.694876421989 47.372293834116, -122.694875882756 47.372255951053, -122.696287156687 47.372248133931, -122.697410430225 47.372241912794, -122.697411131401 47.372697894032, -122.696697130923 47.372698262567)))","12574","0122291071","Base Parcel","0",,,,,"1","0",,"1996-02-07T00:00:00.000Z","12528 118TH AVE NW","GIG HARBOR, WA","98329-5765","12528 118TH AVE NW",,"1.3299","188800","249300","438100","1101","471","SINGLE FAMILY DWELLING",,"Section 29 Township 22 Range 01 Quarter 11 : W 1/2 OF N 1/2 OF N 1/2 OF S 1/2 OF E 1/2 OF NE OF NE TOG/W S 15 FT OF E 1/2 OF N 1/2 OF N 1/2 OF S 1/2 OF E 1/2 OF NE OF NE FOR RD EASE OF RECORD SEG G 7315 MN",,,"1096178.2606","751211.662","-122.69665","47.37246","Base Parcel","58914.6037597656","1584.20805904055"
"MULTIPOLYGON (((-122.69421665125 47.380715995173, -122.694137870758 47.38071620629, -122.694136796454 47.380675088183, -122.694119774133 47.380025595483, -122.6941176252 47.379943349927, -122.694654395576 47.379943486787, -122.694656601227 47.380025332505, -122.694663082077 47.380265802831, -122.694573658115 47.380561617341, -122.694576503049 47.380673918816, -122.694577545009 47.380715037537, -122.69421665125 47.380715995173)))","11528","0122217040","Base Parcel","0",,,,,"1","0",,"2005-09-28T00:00:00.000Z","PO BOX 206","GIG HARBOR, WA","98335-0206","XXX 118TH AVE NW",,"0.8119","55000","0","55000","9170","471","COMM VAC LAND",,"Section 21 Township 22 Range 01 Quarter 32 : L 4 OF S P 2002-07-30-5004 AMEND TO L 4 OF S P 89-02-06-0257 TOG/W EASE & RESTRICTIONS OF REC OUT OF 7-002 SEG Z-0890 PP RJ DC08/13/02CL",,,"1096821.4891","754060.075","-122.69438","47.38031","Base Parcel","34819.4405517578","807.582383871435"
"MULTIPOLYGON (((-122.607336982995 47.164224425046, -122.607265154427 47.164224138705, -122.607261131102 47.164224122617, -122.607212860476 47.164223930208, -122.60716458985 47.16422373778, -122.6071696072 47.164141503913, -122.607170982187 47.164118964645, -122.607185550513 47.163880170615, -122.607187221886 47.163852776804, -122.607235493623 47.163852944513, -122.607283765362 47.163853112201, -122.607287787769 47.16385312611, -122.607651550643 47.16385438884, -122.60765087407 47.163856416528, -122.607642414561 47.163881764591, -122.607527799049 47.164225185472, -122.607336982995 47.164224425046)))","16574","0219066022","Base Parcel","0",,,"2019-01-17T00:00:00.000Z",,"1","0",,"2019-02-25T13:44:21.000Z","2822 140TH AVE NE","BELLEVUE, WA","98005-1827","904 5TH ST",,"0.3172","252000","62800","314800","1101","115","SINGLE FAMILY DWELLING",,"Section 06  Township 19  Range 02  Quarter 23  L 3 OF SP 2019-01-17-5001 EASE OF REC OUT OF 02-19-06-2-023 SEG 2019-0301 JP 02/25/19 JP",,,"1116259.1519","674612.971","-122.60738","47.16403","Base Parcel","13933.1477661133","479.974633612304"
"MULTIPOLYGON (((-122.496748444439 47.256630141199, -122.496750053939 47.2562978611, -122.496833600855 47.25629830742, -122.497036438304 47.256299391024, -122.497043562442 47.256299428908, -122.49704401491 47.256299431528, -122.497042406975 47.256631726445, -122.496835111336 47.256630608613, -122.496748444439 47.256630141199)))","17983","0220012038","Base Parcel","0",,,,,"1","0",,"2015-06-25T15:11:07.000Z","4421 N 7TH ST","TACOMA, WA","98406-3507","4421 N 7TH ST",,"0.2011","318400","235200","553600","1101","005","SINGLE FAMILY DWELLING",,"Section 01 Township 20 Range 02 Quarter 21 : BEG 491 FT S & 594 FT W OF NE COR NW TH W 73 FT TH S 121.32 FT TH E 73 FT TH N 121.2 FT TO BEG",,,"1144587.6073","707601.0452","-122.4969","47.25646","Base Parcel","8847.61907958984","388.40207705361"
"MULTIPOLYGON (((-122.523676512019 46.98033886706, -122.522347312397 46.980345021879, -122.5210263925 46.980351123108, -122.52103198474 46.979447997388, -122.523694672094 46.979440770542, -122.524324613508 46.979437537187, -122.524943642144 46.979434589539, -122.526215411715 46.979428493535, -122.526212570083 46.980320591807, -122.523676512019 46.98033886706)))","14141","0217112005","Base Parcel","0",,,,,"1","0",,"1995-04-25T00:00:00.000Z","PO BOX 501","ROY, WA","98580-0501","30511 72ND AVE S",,"10","310100","469200","779300","1101","605","SINGLE FAMILY DWELLING",,"Section 11 Township 17 Range 02 Quarter 22 : S 1/2 OF N 1/2 OF NW OF NW",,,"1135366.7671","606928.9405","-122.52362","46.97989","Base Parcel","423803.84765625","3243.11781489706"
"MULTIPOLYGON (((-122.693497525648 47.380717911913, -122.693478501766 47.379943179371, -122.694074549075 47.379943338769, -122.6941176252 47.379943349927, -122.694119774133 47.380025595483, -122.694136796454 47.380675088183, -122.694137870758 47.38071620629, -122.693497525648 47.380717911913)))","11527","0122217039","Base Parcel","0",,,,,"1","0",,"2002-09-03T00:00:00.000Z","PO BOX 206","GIG HARBOR, WA","98335-0206","XXX 117TH AVE NW",,"1.0202","69100","0","69100","9170","471","COMM VAC LAND",,"Section 21 Township 22 Range 01 Quarter 32 : L 3 OF S P 2002-07-30-5004 AMEND TO L 3 OF S P 89-02-06-0257 TOG/W EASE & RESTRICTIONS OF REC OUT OF 7-002 SEG Z-0890 PP RJ DC08/13/02CL",,,"1096962.9847","754062.6107","-122.69381","47.38033","Base Parcel","44736.9407348633","881.578744310843"
"MULTIPOLYGON (((-122.653208980885 47.293561442816, -122.653208998632 47.293560378343, -122.65326965276 47.289968202728, -122.653928700613 47.289977853008, -122.653870478395 47.293569428924, -122.653208980885 47.293561442816)))","8816","0121224018","Base Parcel","0",,,,,"1","0",,"1996-02-01T00:00:00.000Z","8606 40TH ST NW","GIG HARBOR, WA","98335-6103","8606 40TH ST NW",,"5","439100","362300","801400","1101","472","SINGLE FAMILY DWELLING",,"Section 22 Township 21 Range 01 Quarter 41 : E 1/2 OF E 1/2 OF E 1/2 OF NE OF SE EXC N 30 FT & S 30 FT FOR CO RDS SEG F 1684",,,"1106046.5449","721497.279","-122.65357","47.29177","Base Parcel","214751.168457031","2948.589922504"
"MULTIPOLYGON (((-122.530511819019 46.966675048664, -122.530512466388 46.964948678334, -122.531810580662 46.964951529928, -122.531821901908 46.966687205598, -122.530511819019 46.966675048664)))","14499","0217151035","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","7526 320TH ST S","ROY, WA","98580-9731","7526 320TH ST S",,"4.77","251300","359300","610600","1101","155","SINGLE FAMILY DWELLING",,"Section 15 Township 17 Range 02 Quarter 11 : W 1/2 OF NW OF NE OF NE SEC 15 EXC PURCELL CO RD OUT OF 1/005 SEG H 1796 TP",,,"1133351.1158","601846.9944","-122.53116","46.96582","Base Parcel","205549.979675293","1913.86235772422"
"MULTIPOLYGON (((-122.71380397565 47.361695867061, -122.713824450754 47.359880466023, -122.71514950016 47.359865922399, -122.715138040908 47.361683245625, -122.71380397565 47.361695867061)))","12638","0122293021","Base Parcel","0",,,,,"1","0",,"1996-02-07T00:00:00.000Z","13216 115TH STREET COURT NW","GIG HARBOR, WA","98329-5419","13216 115TH STREET CT NW",,"5","283600","234500","518100","1101","471","SINGLE FAMILY DWELLING",,"Section 29 Township 22 Range 01 Quarter 33 : E 1/2 OF SW OF SW OF SW EASE OF RECORD SEG F 8527",,,"1091643.4248","747078.2284","-122.71448","47.36078","Base Parcel","218300.237548828","1984.21273172472"
"MULTIPOLYGON (((-122.526778293003 47.12640186358, -122.52672362676 47.124960754941, -122.527569191366 47.124953391543, -122.528010296358 47.126052372242, -122.527010990966 47.126068949124, -122.52702388574 47.126397187811, -122.526778293003 47.12640186358)))","17867","0219221151","Base Parcel","0",,,,,"1","0",,"2014-09-11T11:19:49.000Z","901 22ND ST NE UNIT 2","AUBURN, WA","98002","14511 WOODBROOK DR SW",,"2.62","340800","594400","935200","1101","760","SINGLE FAMILY DWELLING",,"Section 22 Township 19 Range 02 Quarter 11 : COM ON N LI W N SAVAGE DLC AT A PT 3977.45 FT E OF NW COR OF SD DLC TH ON A LI WHICH IF CONT WOULD INTER S LI OF SD DLC AT A PT 4034.39 FT E OF SW COR THEREOF TH S 107.19 FT TO POB TH W 61 FT TH S 121 FT TH S",,,"1135825.8001","660074.5532","-122.52725","47.12559","Base Parcel","112532.343811035","1581.63755896905"
"MULTIPOLYGON (((-122.63910405435 47.278893031637, -122.639102903341 47.277982889358, -122.639532974448 47.27805058159, -122.639528178231 47.278890802137, -122.63910405435 47.278893031637)))","9935","0121268003","Base Parcel","0",,,,,"1","0",,"1996-02-01T00:00:00.000Z","7512 FORD DR NW","GIG HARBOR, WA","98335-6421","7512 FORD DR NW",,"0.7399","1408600","974500","2383100","1101","472","SINGLE FAMILY DWELLING",,"Section 26 Township 21 Range 01 Quarter 42 : L 2 OF SHORT PLAT 87-03-20-0143 TOG/W 2ND CLASS TDLDS & EASE & RESTRICTIONS OF RECORD OUT OF 4-042 SEG Y-0223 PP ES",,,"1109451.1233","716545.3809","-122.63931","47.27845","Base Parcel","33847.8005371094","853.294468082336"
"MULTIPOLYGON (((-122.521332866507 46.934149002687, -122.52137021617 46.930537330455, -122.523447599505 46.930551812854, -122.523918866131 46.930555093064, -122.523544797827 46.931378608191, -122.523210549942 46.932111991257, -122.523189535309 46.932812630248, -122.523168520141 46.933513269371, -122.52657963063 46.933527360607, -122.526561601485 46.934129635826, -122.521332866507 46.934149002687)))","15175","0217262010","Base Parcel","0",,,,,"1","0",,"1995-11-22T00:00:00.000Z","PO BOX 1164","MCKENNA, WA","98558-1164","35616 70TH AVE S",,"20.42","383800","76300","460100","1155","155","MH TITLE ELIM",,"Section 26 Township 17 Range 02 Quarter 23 : COM SW COR OF NW TH N 00 DEG 47 MIN 45 SEC E 1077.26 FT TO POB TH N 89 DEG 57 MIN 56 SEC E 852.18 FT TH S 00 DEG 47 MIN 45 SEC W 511.16 FT TH S 16 DEG 57 MIN 27 SEC W 591.88 FT M/L TO S LI OF SW OF NW TH E TO",,,"1135180.0713","589588.4424","-122.52258","46.93234","Base Parcel","846240.749816895","5438.0206346808"
"MULTIPOLYGON (((-122.499883839301 46.990296435606, -122.499885727288 46.990471299993, -122.499819245372 46.990472776172, -122.495564119685 46.990567180497, -122.494601625052 46.990588512712, -122.494551718447 46.98872480791, -122.494551788958 46.988724806964, -122.496919890846 46.988695844019, -122.499866167767 46.988659741996, -122.499876051514 46.989575123443, -122.499883839301 46.990296435606)))","13753","0217012704","Base Parcel","0",,,"2020-12-18T00:00:00.000Z",,"1","0",,"2021-02-17T10:45:37.000Z","114 175TH ST S","SPANAWAY, WA","98387","29502 48TH AVE S",,"20.28","385400","200300","359730","8300","605","CU FARM & AGRI RCW 84.34 CURRENT USE",,"Section 01  Township 17  Range 02  Quarter 24  LOT 2 OF ROS 2020-12-16-5004 EASE OF REC APPROVED SUBD BY P CO PLAN DEPT 12/18/20 CURRENT USE RCW 84.34 1973 AGRI AFN 2462377 OUT OF 02-17-01-2-700 SEG 2021-0299 JP/DS 02/17/21 JP/DS",,,"1142044.6454","610305.4999","-122.49721","46.98961","Base Parcel","886624.186706543","3986.42126442117"
"MULTIPOLYGON (((-122.535833770101 47.244981783921, -122.535833871267 47.244962695435, -122.535834816973 47.244784529621, -122.535834817992 47.244784397137, -122.536348425649 47.244784288331, -122.53636012805 47.244784286048, -122.536357920442 47.244980649712, -122.535833770101 47.244981783921)))","18555","0220034023","Base Parcel","0",,,,,"1","0",,"1997-03-31T00:00:00.000Z","1628 S GEIGER ST","TACOMA, WA","98465-1510","1628 S GEIGER ST",,"0.1939","421900","340000","761900","1101","005","SINGLE FAMILY DWELLING",,"Section 03 Township 20 Range 02 Quarter 43 : BEG 1813 FT S & 170 FT E OF NW COR OF SE TH E 160 FT TH S 65 FT TH W 160 FT TH N 65 FT TO BEG INCL EASE EXC E 30 FT FOR ST",,,"1134747.3074","703626.8228","-122.5361","47.24488","Base Parcel","9358.90997314453","404.285368934171"
