"company","fund","cost_center","program_hierarchy_level_2","program_hierarchy_level_3","program_hierarchy_level_4","program_hierarchy_level_5","program","project","location","business_unit","new_ledger_account","spend_category_as_worktag","supplier_as_worktag","ad_hoc_payee","expense_item_as_worktag","journal_source","accounting_date","fiscal_year","paid_date","status","ledger_budget_debit_minus","ledger_account_name"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"5.74","Benefits - Retirement"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs","P-110224 Senior Centers","1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.26","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-28.31","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-28.91","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.69","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-20.37","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-6.76","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-74.16","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.38","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501200:Overtime, Special Pay",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-133.92","Overtime, Special Pay"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.67","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-6.63","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-28.35","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-17.53","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.2","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-35.28","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.42","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-60","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-123.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-22.07","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-14.03","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.5","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.24","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-22.06","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-12.25","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.5","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501200:Overtime, Special Pay",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-9","Overtime, Special Pay"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-52.37","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-128.4","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-288","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-288","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501200:Overtime, Special Pay",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-29.16","Overtime, Special Pay"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.56","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"13.29","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.31","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.12","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.1","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"10.97","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"8.78","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"67.73","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"180.61","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"35.44","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.83","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.96","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.27","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"23.43","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"4.11","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.31","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"109.05","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.06","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"11.88","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"840.75","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"200.09","Benefits - PEBB"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.79","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"50.82","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.23","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.59","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-52.64","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-23.31","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.24","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-480","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-12.32","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-72","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-96","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.09","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"75.83","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"7.77","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.17","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"12.62","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.82","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"7","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"130.16","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.22","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"211.51","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.36","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"19.53","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"16.88","Benefits - Retirement"
