"the_geom","objectid","name","address","city","zip","district","dist_no","type","phone","website","prs_id","grade","shape_area","shape_length"
"MULTIPOLYGON (((-122.437188832232 47.147499208546, -122.437197207284 47.146966352712, -122.437355756054 47.146968297818, -122.437515296774 47.146970170406, -122.437674832125 47.146972038475, -122.437834363528 47.146973908036, -122.437993896286 47.146975781194, -122.438153431432 47.146977642025, -122.438312963916 47.14697950652, -122.438472495265 47.146981372459, -122.438632022449 47.14698323386, -122.438791549812 47.146985099701, -122.438951077292 47.146986957092, -122.439110601786 47.146988820347, -122.439270128886 47.146990677305, -122.439422461405 47.146992455095, -122.439486748569 47.146993203015, -122.43958544454 47.146993922327, -122.439573378297 47.147516398517, -122.439573034349 47.147531401329, -122.439474663213 47.147530029563, -122.439375221747 47.147529075814, -122.439275780696 47.147528122248, -122.439176339277 47.147527169425, -122.439076897792 47.147526214597, -122.438977456781 47.147525261597, -122.438878015244 47.147524304954, -122.438778573809 47.147523350966, -122.438679131163 47.14752239664, -122.438579690137 47.147521442474, -122.438480248614 47.147520485489, -122.438380803175 47.147519531227, -122.43828136215 47.147518576531, -122.438181920638 47.14751761929, -122.438082475612 47.147516664764, -122.437983034096 47.147515707077, -122.437883592723 47.147514753142, -122.4377841461 47.147513798387, -122.437684706213 47.147512840691, -122.437585259499 47.147511883024, -122.4374858181 47.14751092765, -122.437386373 47.147509969785, -122.437286927502 47.147509011841, -122.43718868683 47.147508132628, -122.437188832232 47.147499208546)))","274","Trinity Lutheran School","12115 PARK AVE S","TACOMA","98444","NOT APPLICABLE",,"PRIVATE","(253) 537-0201","http://trinitylutheranparkland.org/",,"K-6","116784.75402832","1581.38831763415"
"MULTIPOLYGON (((-122.513383872228 47.16068188562, -122.513517356829 47.160856990071, -122.513639896894 47.161017940409, -122.513574270462 47.161040935352, -122.513522025711 47.16105924234, -122.513517722193 47.161060721793, -122.513513201684 47.161062215996, -122.513508647571 47.161063661142, -122.513504978382 47.161064780683, -122.513501290693 47.16106586791, -122.513496651295 47.161067183168, -122.513491982189 47.16106844601, -122.51348728223 47.161069658101, -122.513482552584 47.161070818325, -122.513477801297 47.161071926815, -122.513473976903 47.161072778086, -122.513469181026 47.161073791086, -122.51346435949 47.161074752422, -122.513460486077 47.161075486612, -122.513456600368 47.161076182344, -122.51345172107 47.161077007828, -122.513446827663 47.161077778704, -122.513441917738 47.161078495015, -122.513436988482 47.16107915681, -122.513433037303 47.161079650452, -122.513429074249 47.161080106178, -122.513424110847 47.16108062924, -122.513419138953 47.161081097323, -122.513415150458 47.161081431992, -122.513411156281 47.161081733026, -122.513406157702 47.161082057584, -122.513401153515 47.161082329032, -122.513396143238 47.161082545185, -122.513392131097 47.161082677859, -122.513387112686 47.161082794869, -122.513382088647 47.161082858221, -122.513378064366 47.161082870703, -122.51294980437 47.161082382076, -122.509963237714 47.161084953476, -122.509956623718 47.160952510348, -122.509943614248 47.160692177995, -122.509931716888 47.160454070748, -122.509930074804 47.160421113828, -122.509919533417 47.160210154879, -122.509908947584 47.159998316299, -122.509898904087 47.159797179936, -122.509886449462 47.159547721185, -122.509885734 47.159533416485, -122.511767063152 47.159531626536, -122.511852482438 47.159531544691, -122.511955753162 47.159531445598, -122.512910920784 47.159530524542, -122.512961379442 47.159555790018, -122.513008127584 47.159579197483, -122.513011647578 47.159818730845, -122.513018157864 47.160261787595, -122.513076981588 47.160260260406, -122.513086778888 47.160260001782, -122.513109319961 47.160259415676, -122.513132201013 47.160308685456, -122.513145642479 47.160335292845, -122.513183731081 47.160403550905, -122.513226374192 47.160470544824, -122.513273483276 47.1605361327, -122.513311522497 47.160586358423, -122.513313326748 47.1605888826, -122.513331805499 47.160613628858, -122.513383872228 47.16068188562)))","246","St Frances Cabrini School","5621 108TH ST SW","LAKEWOOD","98499","NOT APPLICABLE",,"PRIVATE","(253) 584-3850","https://www.cabrinischool.org/",,"K-6","461418.515319824","2847.12442837364"
"MULTIPOLYGON (((-122.524867562182 47.270812362861, -122.524865439789 47.268999636268, -122.525046477743 47.269000810778, -122.525187450669 47.269001728203, -122.52530281106 47.269002475848, -122.52532842711 47.269002642379, -122.525811580965 47.269005780001, -122.52589214172 47.269006302357, -122.526013285949 47.269007088301, -122.526375295538 47.269009434887, -122.526442160478 47.269009869493, -122.526441562822 47.269779953534, -122.52656240282 47.269779998283, -122.526561595455 47.270823364146, -122.524867562182 47.270812362861)))","239","Skyline Elementary School","2301 N MILDRED ST","TACOMA","98406","TACOMA","010","ELEM","(253) 571-7800","https://skyline.tacomaschools.org/",,"K-5","269937.692199707","2164.67869674189"
"MULTIPOLYGON (((-122.577928062931 47.290663912583, -122.577232250558 47.288929601022, -122.578551510357 47.288925144059, -122.578884486259 47.288924012872, -122.579295227503 47.288922549174, -122.579699559884 47.288923031883, -122.583523683712 47.288927454183, -122.5841013244 47.290665416564, -122.57929793816 47.290652959035, -122.577928062931 47.290663912583)))","165","Lighthouse Christian School","3008 36TH ST NW","GIG HARBOR","98335","NOT APPLICABLE",,"PRIVATE","(253) 858-5962","http://lcschool.org/",,"K-6","978116.574462891","4399.08977639769"
"MULTIPOLYGON (((-122.466839744106 47.267666679581, -122.46669500475 47.267618498712, -122.466550268502 47.267570318437, -122.46653480297 47.267592378573, -122.466465724841 47.267690917599, -122.46625756978 47.267987840075, -122.466166688416 47.267958328904, -122.466075812779 47.267928817291, -122.465984932148 47.267899309533, -122.465894055513 47.267869798072, -122.465803179008 47.267840287361, -122.465712298536 47.267810775551, -122.465621421829 47.267781264704, -122.465530541567 47.267751753025, -122.465439665461 47.267722242028, -122.465348789415 47.267692729863, -122.465257909553 47.267663220709, -122.465167033345 47.267633709504, -122.465374838542 47.26733676781, -122.465444069245 47.267237842636, -122.465651927736 47.266940822105, -122.465742844024 47.266970373928, -122.465833765363 47.266999928887, -122.465924681841 47.267029480292, -122.466015603753 47.267059034278, -122.466106520431 47.26708858554, -122.466197436937 47.267118140301, -122.466288359049 47.267147691331, -122.466379276157 47.267177245941, -122.46647019847 47.267206796828, -122.466561115346 47.26723635048, -122.466652037858 47.267265901223, -122.466742955367 47.267295455547, -122.466888340805 47.267342708562, -122.467033727838 47.267389964937, -122.467120083688 47.267418034569, -122.46721224811 47.267447990253, -122.467304414306 47.26747794748, -122.467396581824 47.267507904887, -122.467488752292 47.267537862995, -122.46758092528 47.267567820988, -122.467673099648 47.267597780805, -122.467765276928 47.267627740227, -122.467857455962 47.267657700644, -122.467647178615 47.267953934766, -122.467629655357 47.267978621656, -122.467538033716 47.267948842191, -122.467446412589 47.267919062921, -122.467354792772 47.267889283558, -122.467263173489 47.267859504937, -122.467171555113 47.26782972623, -122.46707993848 47.267799948245, -122.466988321545 47.267770170194, -122.466896706323 47.267740392043, -122.466808229754 47.267711634225, -122.466825575545 47.267686890414, -122.466839744106 47.267666679581)))","169","Lowell Elementary","810 MR DAHL DR","TACOMA","98403","TACOMA","010","ELEM","(253) 571-7200","https://lowell.tacomaschools.org/",,"K-5","122323.78692627","1809.63552182125"
"MULTIPOLYGON (((-122.434228878684 47.211665261905, -122.434220017867 47.210104540162, -122.436440116372 47.210105087299, -122.436450185419 47.211680426322, -122.434228878684 47.211665261905)))","255","Stewart Middle School","5010 PACIFIC AVE","TACOMA","98408","TACOMA","010","MID","(253) 571-2200","https://stewart.tacomaschools.org/",,"6-8","315650.776306152","2247.72936486064"
"MULTIPOLYGON (((-122.436822354894 47.243140807057, -122.436989555341 47.243123194958, -122.43701417392 47.243231512661, -122.437029563904 47.243299211233, -122.437044948716 47.243366910437, -122.436568136412 47.243417149181, -122.436552748083 47.24334944779, -122.4365373637 47.243281743038, -122.4365127454 47.243173418116, -122.436822354894 47.243140807057)))","267","Tacoma School of the Arts - Pacific Ave","1950 PACIFIC AVE","TACOMA","98402","TACOMA","010","HIGH","(253) 571-7900","https://sota.tacomaschools.org/",,"9-12","10780.389831543","419.594106289955"
"MULTIPOLYGON (((-122.232119317726 47.195214292594, -122.231966719427 47.195213860654, -122.231774038565 47.195213314893, -122.23177106931 47.195189647919, -122.231592124669 47.19376326153, -122.231591892069 47.19373313395, -122.231598706471 47.193703366007, -122.231612392829 47.193674718863, -122.231632602949 47.193647923909, -122.23165881984 47.193623668165, -122.231690371818 47.193602569667, -122.231726453133 47.193585168653, -122.231766143528 47.193571909994, -122.231808425162 47.193563131701, -122.231852219037 47.193559059166, -122.232724515933 47.193556223099, -122.232721398761 47.193474005797, -122.233203668347 47.193475154123, -122.233536075485 47.193475944003, -122.233803076689 47.193476577752, -122.233803964608 47.193522656732, -122.233806385421 47.193648209138, -122.233808766857 47.193771729475, -122.23380937717 47.193803375625, -122.233812691726 47.193975311033, -122.233814268501 47.19405706737, -122.233816986455 47.194198055446, -122.233818389772 47.194270778509, -122.233821751973 47.194445174735, -122.233822307675 47.194474017063, -122.233825465495 47.194637822254, -122.233827309757 47.194733421385, -122.233828919017 47.194816869535, -122.233829612101 47.194852889898, -122.233833249563 47.195041543432, -122.233834310794 47.195096586546, -122.233837530779 47.19526357659, -122.233572781468 47.195239876907, -122.233358463694 47.195220690857, -122.233325051953 47.195217699533, -122.232119317726 47.195214292594)))","172","Maple Lawn Elementary School","230 WOOD AVE","SUMNER","98390","SUMNER","320","ELEM","(253) 891-4400","https://www.sumnersd.org/mle",,"K-6","331217.424438477","2322.43560414927"
"MULTIPOLYGON (((-122.260708027902 47.180790137106, -122.260711158242 47.181189995333, -122.260715081378 47.181691079802, -122.259404621449 47.181702282501, -122.259403485993 47.182598637471, -122.256293908947 47.182618309243, -122.2562910702 47.181728984176, -122.256289860287 47.181349823832, -122.256288258227 47.180847876602, -122.256288155846 47.180816468235, -122.258812539433 47.18079868452, -122.260707989428 47.180785412238, -122.260707991182 47.180785551801, -122.260708027902 47.180790137106)))","234","Shaw Road Elementary School","1106 SHAW RD","PUYALLUP","98372","PUYALLUP","003","ELEM","(253) 841-8675","https://sha.puyallup.k12.wa.us/",,"K-6","616600.421630859","3512.80717982893"
"MULTIPOLYGON (((-122.520792078223 47.166540428551, -122.520789103804 47.166189937364, -122.520799148469 47.166187660681, -122.520760516028 47.165190408171, -122.520853726638 47.1651907599, -122.521296582609 47.165189858572, -122.521779215714 47.165188875772, -122.522294629322 47.165187829426, -122.522639486445 47.165187132524, -122.522651711732 47.165503960194, -122.523032260024 47.165501973827, -122.523043002958 47.165771964059, -122.52305386454 47.166044891759, -122.523064588012 47.166314465674, -122.522660589961 47.166316503226, -122.522264745711 47.166318501261, -122.522257580239 47.166590310605, -122.521759377573 47.16659221467, -122.521326307198 47.166593872976, -122.520893906624 47.166595514662, -122.520874002798 47.166595569056, -122.520867299993 47.166595384782, -122.52086063451 47.166594823839, -122.520854056915 47.166593904817, -122.520847607809 47.166592637975, -122.520841333483 47.166591013728, -122.520835273548 47.166589016026, -122.520829470904 47.166586662769, -122.520823964678 47.166583989201, -122.520818793833 47.166580994093, -122.520813992466 47.166577696597, -122.520809592131 47.166574144431, -122.520805631202 47.166570384921, -122.520802141984 47.166566464402, -122.520799141984 47.166562399299, -122.520796655017 47.166558191937, -122.52079469523 47.166553865656, -122.520793274288 47.166549441919, -122.520792397446 47.166544953546, -122.520792078223 47.166540428551)))","205","Park Lodge Elementary School","6300 100TH ST SW","LAKEWOOD","98499","CLOVER PARK","400","ELEM","(253) 583-5350","https://parklodge.cloverpark.k12.wa.us/",,"K-6","257268.132873535","2142.44702365039"
"MULTIPOLYGON (((-122.496679668812 47.283590104567, -122.496680278149 47.283507934406, -122.49716397042 47.283509612392, -122.497445993782 47.283510590362, -122.497929798606 47.283512266778, -122.498413603027 47.283513940359, -122.498412983966 47.283596124456, -122.498412463082 47.283664614075, -122.4984119429 47.283733100937, -122.49841142601 47.283801589661, -122.49841090502 47.283870076534, -122.498410388964 47.283938566063, -122.498409869149 47.284007052089, -122.498409352285 47.284075541628, -122.498408832498 47.284144028473, -122.498408315187 47.284212516919, -122.498407794189 47.284281003781, -122.498407278125 47.284349493298, -122.498406757135 47.284417980431, -122.498406137741 47.284500166972, -122.49792238301 47.284498442985, -122.497438632328 47.284496716636, -122.497156599119 47.284495710754, -122.496918700445 47.284494859714, -122.496672929154 47.284493982836, -122.496673542324 47.284411806879, -122.496674050236 47.284343331262, -122.496674560584 47.284274856149, -122.496675072521 47.284206380459, -122.496675583371 47.284137908077, -122.496676094892 47.284069432116, -122.496676605617 47.284000956441, -122.496677112333 47.283932481382, -122.496677624295 47.283864006505, -122.496678135811 47.283795530537, -122.496678646551 47.283727055403, -122.496679156866 47.283658579726, -122.496679668812 47.283590104567)))","236","Sherman Elementary School","4415 N 38TH ST","TACOMA","98407","TACOMA","010","ELEM","(253) 571-5488","https://sherman.tacomaschools.org/",,"K-5","154741.185241699","1579.79295010639"
"MULTIPOLYGON (((-122.425627599704 47.114174342326, -122.426512438471 47.11417095499, -122.426520325642 47.11398129004, -122.427439179904 47.113988817899, -122.427450456693 47.113368684248, -122.427771217531 47.113366516262, -122.427766357469 47.113193249637, -122.429425460583 47.113207538253, -122.429426651087 47.113209492503, -122.429428433854 47.113212458211, -122.429431772002 47.113218143024, -122.429434330919 47.11322261024, -122.429437118912 47.113227617765, -122.429442228325 47.113237157907, -122.429444784919 47.113242120753, -122.429446784186 47.113246116536, -122.429446845277 47.113246240579, -122.42944914247 47.113250937883, -122.429451078367 47.113255015084, -122.429455871609 47.113265552784, -122.429459541358 47.113274134019, -122.429459791103 47.113274735417, -122.429459860269 47.113274905401, -122.429461492807 47.113278902921, -122.429463383041 47.113283678879, -122.429463404719 47.113283734466, -122.429463448153 47.113283847834, -122.429472110778 47.113308200458, -122.429473587587 47.113312852224, -122.429475878099 47.113320456812, -122.429475941238 47.113320671601, -122.429476395942 47.113322182867, -122.429477046781 47.113324525982, -122.429477893952 47.113327527063, -122.429479146706 47.113332215758, -122.429479680924 47.113334398733, -122.429479693171 47.113334448992, -122.429481494946 47.113341800921, -122.42948150439 47.113341840257, -122.42948224644 47.114340653331, -122.429482568221 47.114775144403, -122.429374084174 47.114774051599, -122.429369924946 47.115350908326, -122.429078962934 47.115542963075, -122.429205194962 47.115631609527, -122.429151106708 47.115660945718, -122.429103603006 47.1156951846, -122.429063628932 47.115733645867, -122.429031977855 47.115775563704, -122.42900928077 47.115820103153, -122.42899598897 47.115866380968, -122.428992367114 47.115913474233, -122.426521278861 47.115898497902, -122.425573673216 47.115888513711, -122.425580377942 47.115675384833, -122.42559083834 47.115342871152, -122.425627599704 47.114174342326)))","243","Spanaway Middle School","15701 B ST E","TACOMA","98445","BETHEL","403","MID","(253) 800-5400","https://www.bethelsd.org/sms",,"7-9","776762.269836426","3854.76935726376"
"MULTIPOLYGON (((-122.447945243493 47.221364345636, -122.447951249213 47.221035246422, -122.448082081828 47.221036313452, -122.448182720896 47.221037134589, -122.448283364695 47.221037952817, -122.448384004946 47.221038772937, -122.448484648881 47.221039594553, -122.448585289069 47.22104041258, -122.448685928957 47.221041233266, -122.448786571565 47.221042051077, -122.448887211862 47.221042871582, -122.448987855782 47.221043691938, -122.449118688338 47.221044755056, -122.449440697292 47.221047376549, -122.449571481187 47.221048439975, -122.449672148865 47.221049259336, -122.449772816947 47.221050078604, -122.44987348624 47.221050897763, -122.449974153927 47.221051716862, -122.450074822019 47.221052535867, -122.450175489711 47.221053354791, -122.45027615781 47.221054173621, -122.450376826715 47.22105499235, -122.45047749482 47.221055811004, -122.450608362937 47.221056874583, -122.450602313983 47.221386009217, -122.450596266122 47.221715142693, -122.450465406662 47.221714073443, -122.450364745371 47.221713254643, -122.450264083984 47.221712433014, -122.450163418978 47.221711611358, -122.450062757607 47.221710789828, -122.449962096328 47.221709970678, -122.449861434953 47.221709148699, -122.449760773581 47.221708326632, -122.449660112615 47.221707504471, -122.449559451358 47.221706685245, -122.449428589183 47.221705616515, -122.449106615424 47.221702986377, -122.448975830248 47.221701919678, -122.44887519264 47.221701096442, -122.448774551413 47.221700273179, -122.448673911094 47.221699452556, -122.448573269874 47.221698629119, -122.448472628364 47.221697808615, -122.448371990771 47.221696984942, -122.44827134966 47.221696163983, -122.448170709257 47.221695340182, -122.448070068152 47.221694519047, -122.447939237829 47.221693448373, -122.447945243493 47.221364345636)))","292","Whitman Elementary School","1120 S 39TH ST","TACOMA","98418","TACOMA","010","ELEM","(253) 571-7272","https://whitman.tacomaschools.org/",,"K-5","158539.354003906","1800.80322669035"
"MULTIPOLYGON (((-122.467673758537 47.199137654223, -122.467074215822 47.199137791501, -122.46707422389 47.199146016317, -122.466856671826 47.199146064045, -122.465658344237 47.199146325121, -122.465658121718 47.198659775793, -122.46565787192 47.198111887181, -122.465657638383 47.197599179267, -122.466165660972 47.197560511292, -122.466453272248 47.197543408032, -122.466741273696 47.197529725356, -122.467005988186 47.197520310638, -122.467318115829 47.197512645481, -122.467606774922 47.197509253014, -122.467607027375 47.197503629474, -122.46769305916 47.197503691532, -122.467692523674 47.197701113101, -122.467683926147 47.197905923658, -122.467687492881 47.198113269346, -122.467683336353 47.198247039887, -122.467682994941 47.198402686894, -122.467679342027 47.198522736023, -122.467674247521 47.198768281791, -122.467674235812 47.198932836774, -122.467673758537 47.199137654223)))","240","South Sound Christian Academy","2310 S 66TH ST","TACOMA","98409","NOT APPLICABLE",,"PRIVATE","(253) 475-7226","http://www.southsoundchristian.org/",,"K-6","294323.574157715","2173.7186680786"
"MULTIPOLYGON (((-122.534098314576 47.247287772781, -122.534291536713 47.24728767676, -122.534291519604 47.247290850495, -122.534289180683 47.247729263733, -122.534288499254 47.247856695467, -122.534283882332 47.2478671989, -122.534279515042 47.247877795858, -122.53427542434 47.247888443083, -122.53427160327 47.24789913768, -122.534268059273 47.247909874034, -122.534264789943 47.247920652461, -122.534261797158 47.247931469363, -122.534259081846 47.247942317319, -122.534256646019 47.247953196293, -122.534254490451 47.247964105449, -122.53425261316 47.247975034949, -122.534251014608 47.247985986429, -122.534249701474 47.247996955386, -122.534248664076 47.248007941439, -122.534247912444 47.248018932894, -122.534247255381 47.248040511496, -122.534241654333 47.249089370821, -122.533976099184 47.249837378684, -122.531699807195 47.249837560875, -122.531442512992 47.249837578878, -122.531442501267 47.249804680031, -122.531682554654 47.247288944854, -122.531964394617 47.247288810278, -122.532246232576 47.247288675327, -122.532528070925 47.247288539408, -122.532809910522 47.247288403878, -122.532850173811 47.247288385236, -122.533132012127 47.247288247026, -122.533454109684 47.2472880888, -122.533862952678 47.247287887257, -122.53393726357 47.247287852529, -122.534098314576 47.247287772781)))","245","St Charles Borromeo Catholic School","7112 S 12TH ST","TACOMA","98465","NOT APPLICABLE",,"PRIVATE","(253) 564-5185","https://www.stcharlesb.org/",,"K-6","613107.167236328","3147.62459495599"
"MULTIPOLYGON (((-122.188537359312 47.203695421243, -122.188101632958 47.203463534841, -122.187046031577 47.203504142444, -122.187012182006 47.203095429554, -122.186861363033 47.201274185831, -122.188176014676 47.20124938603, -122.189515164069 47.201224110486, -122.190184723404 47.201211466846, -122.192046089759 47.20117629426, -122.192149028235 47.203000870222, -122.19223826831 47.204582618757, -122.190581134267 47.204623315703, -122.189059126332 47.20421566507, -122.188537359312 47.203695421243)))","157","Lakeridge Middle School","5909 MYERS RD E","BONNEY LAKE","98391","SUMNER","320","MID","(253) 891-5100","https://www.sumnersd.org/lms",,"7-9","1377237.16815186","4796.02515242471"
"MULTIPOLYGON (((-122.354643339139 47.219286479133, -122.354602642321 47.217354634421, -122.355404437625 47.217370177213, -122.356878308634 47.217398573764, -122.356909515799 47.21844248553, -122.355426257795 47.218417046846, -122.355448062751 47.21930879563, -122.354643339139 47.219286479133)))","223","ReLife","5515 44TH ST E","PUYALLUP","98371",,,"OTHER","(253) 778-7900","https://www.relifeschool.org/contact-us",,"2-12","280705.973388672","2545.41737332371"
"MULTIPOLYGON (((-122.430457576685 47.216685079238, -122.430455778357 47.216342369011, -122.430446424169 47.216342399146, -122.430236475376 47.216343042921, -122.430035279482 47.216343658288, -122.429834083986 47.216344273299, -122.42982869198 47.215316080776, -122.431153376874 47.215312001991, -122.431158819541 47.216340215697, -122.430938750929 47.216340889176, -122.430737556661 47.216341505737, -122.430536360867 47.216342124442, -122.430538167685 47.216684832614, -122.430457576685 47.216685079238)))","174","Mary Lyon Elementary School","101 E 46TH ST","TACOMA","98404","TACOMA","010","ELEM","(253) 571-4800","https://lyon.tacomaschools.org/",,"K-5","125966.905883789","1658.4810668149"
"MULTIPOLYGON (((-122.518427178317 47.24186640263, -122.517232130473 47.24188180299, -122.517026837057 47.241884446895, -122.516728987392 47.241888283094, -122.516607638411 47.241889797195, -122.516506061435 47.241891111667, -122.516432250867 47.241892066781, -122.516274921696 47.241894102849, -122.516044187266 47.24189708816, -122.51602310601 47.241128974133, -122.516863338321 47.241117922921, -122.516849881393 47.240627935033, -122.517887396798 47.240616418062, -122.51787454668 47.24006690957, -122.517899341413 47.240066582797, -122.517939590768 47.24006605306, -122.518207922999 47.240062517412, -122.518422197513 47.240059704043, -122.51842488477 47.241034260422, -122.518427178317 47.24186640263)))","284","Wainwright Intermediate School","130 ALAMEDA AVE","FIRCREST","98466","TACOMA","010","MID","(253) 571-2100","https://wainwright.tacomaschools.org/",,"6-8","263038.746459961","2512.98634864719"
"MULTIPOLYGON (((-122.209239946634 47.100654477462, -122.208352811976 47.101386941095, -122.208814964396 47.101668156352, -122.208596428464 47.101845413175, -122.208203832823 47.101809882835, -122.207754677227 47.101831150424, -122.207642525441 47.10179785341, -122.207312089506 47.1020357316, -122.207278483918 47.102059903634, -122.207275997409 47.102061690344, -122.207246208517 47.102083112866, -122.207148074311 47.102072515832, -122.207091431166 47.102066393537, -122.206935643833 47.102049523009, -122.206827419045 47.101984006492, -122.206775220765 47.101952408487, -122.207152253102 47.101665765552, -122.207168543666 47.101653208977, -122.207184413537 47.101640976194, -122.207121981186 47.101602859709, -122.206943872804 47.101493883282, -122.206886792597 47.101458898704, -122.20676580764 47.101384752098, -122.20658773985 47.10127547698, -122.206560664135 47.101258853581, -122.207543483084 47.1004919012, -122.207028272857 47.100176489114, -122.207041714842 47.100166116226, -122.207430882087 47.099865812408, -122.20762828072 47.099713218433, -122.207663820631 47.09971809256, -122.207684197758 47.099711096122, -122.207720838085 47.099726038224, -122.207756044582 47.099742510411, -122.208742764058 47.100348928455, -122.208814520868 47.10039302699, -122.209239946634 47.100654477462)))","202","Orting Primary School","316 WASHINGTON AVE N","ORTING","98360","ORTING","344","ELEM","(360) 893-2248","https://www.ortingschools.org/Domain/8",,"K-6","300575.969970703","2765.71788977781"
"MULTIPOLYGON (((-122.427087822986 47.179112678908, -122.427087397043 47.178836263762, -122.427087165267 47.178685466537, -122.42708695811 47.178548375068, -122.427086913827 47.178520955779, -122.427086433019 47.178205647445, -122.427085948471 47.177890335574, -122.427085799227 47.177794376718, -122.42741081432 47.177795951414, -122.42741081379 47.177795016487, -122.428692918518 47.177800712045, -122.428934187527 47.17780331173, -122.431318062932 47.177814812688, -122.43131983986 47.17907698111, -122.428936170334 47.179065939043, -122.428935993942 47.178953494871, -122.42881535736 47.17895288758, -122.428694721575 47.178952279876, -122.428696226511 47.179915540965, -122.428155569982 47.179915397256, -122.428100352495 47.179915138991, -122.427504468044 47.179912366753, -122.427089046987 47.179910433204, -122.427088815293 47.179760109948, -122.427088436105 47.179512137349, -122.427087822986 47.179112678908)))","161","Larchmont Elementary School","8601 E B ST","TACOMA","98445","TACOMA","010","ELEM","(253) 571-6200","https://larchmont.tacomaschools.org/",,"K-5","606661.169311523","3729.86755306248"
"MULTIPOLYGON (((-122.398898285756 47.227643540021, -122.398900288345 47.227434509742, -122.398901900244 47.227422753173, -122.398906448212 47.227411359543, -122.398913798422 47.227400665902, -122.398923731413 47.227390989864, -122.398935954146 47.227382617612, -122.398950105014 47.227375797514, -122.398965762823 47.22737073229, -122.398982463047 47.227367571893, -122.398999713001 47.227366409972, -122.399001468938 47.227366416272, -122.399629039165 47.227368805859, -122.399634394759 47.22736882521, -122.399709488299 47.227369109847, -122.399809891785 47.227368792053, -122.40002255555 47.22736811025, -122.400031475233 47.227368081784, -122.400236304676 47.227367427244, -122.400252844916 47.227367371582, -122.400456385393 47.227366720808, -122.400474215121 47.227366664515, -122.400772056968 47.227365706872, -122.400771289807 47.227486254215, -122.400769510808 47.227766425287, -122.400767572827 47.22806801222, -122.400666950834 47.228068120223, -122.400666687154 47.228109244466, -122.400666339848 47.228164083575, -122.400665997674 47.228218919856, -122.400665712818 47.228260037313, -122.400736982733 47.228259963931, -122.400766335268 47.228259932053, -122.400766604345 47.228218814578, -122.400829467336 47.228218748076, -122.40090225842 47.228540391805, -122.400802788156 47.228550796012, -122.400703319424 47.228561199012, -122.400603849082 47.228571603049, -122.400504380273 47.228582005877, -122.400404909845 47.228592409469, -122.40030544459 47.228602812341, -122.400205975694 47.228613215735, -122.400106505161 47.228623619344, -122.400007035756 47.228634021752, -122.399907565509 47.228644424087, -122.399808096067 47.22865482742, -122.399708625379 47.228665230687, -122.399701497849 47.228665975671, -122.399609156223 47.228675632746, -122.399509686655 47.228686035549, -122.399410215823 47.228696437737, -122.399310745373 47.228706840382, -122.399211275671 47.22871724238, -122.399111806351 47.228727644833, -122.399012335355 47.228738046406, -122.398932800229 47.228385769138, -122.398926685771 47.228358669812, -122.398920566176 47.228331573037, -122.398894331871 47.228216846425, -122.398892856999 47.228210316095, -122.39889695559 47.227782424761, -122.398898285756 47.227643540021)))","227","Roosevelt Elementary School","3550 E ROOSEVELT AVE","TACOMA","98404","TACOMA","010","ELEM","(253) 571-4400","https://roosevelt.tacomaschools.org/",,"K-5","216277.024475098","1957.40014845832"
